osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,access,tunnel
163864278,,Via Rocca,unclassified,,False,False,128.934,"LINESTRING (12.4219909 43.983478, 12.4219512 43.9835655, 12.4218618 43.9836065, 12.4216276 43.9836653, 12.4214767 43.9837684, 12.4211783 43.9839138, 12.4210493 43.9840113, 12.4208864 43.9842535)",,
132831887,,Via Viggiolo,residential,,False,False,434.62800000000004,"LINESTRING (12.4164716 43.9808724, 12.4167291 43.9809882, 12.4170509 43.9815132, 12.4173621 43.9816753, 12.4177805 43.9818529, 12.4182204 43.9821385, 12.4188856 43.9823855, 12.4190572 43.9825399, 12.4196688 43.9826635, 12.4202953 43.9829282, 12.420343 43.9829503, 12.4203785 43.9829548, 12.4204084 43.9829504, 12.4204187 43.9829321, 12.4204326 43.9828827, 12.4204111 43.9827426, 12.4204215 43.9826951)",,
"[742141993, 742141994, 107458590]",,Via Borgo,"['residential', 'unclassified']",,False,"[False, True]",525.1309999999999,"LINESTRING (12.4164716 43.9808724, 12.4162892 43.9813974, 12.4162677 43.9815827, 12.4163428 43.9823624, 12.4164793 43.9827925, 12.416528 43.9833146, 12.4165419 43.9836347, 12.4163517 43.9837849, 12.4163563 43.9841644, 12.4163868 43.9842828, 12.4164356 43.9843793, 12.4165515 43.9845063, 12.4166587 43.9846349, 12.416723 43.9847543, 12.4168177 43.9852139, 12.4169007 43.9854348)",,
"[742141993, 742141994, 107458590]",,Via Borgo,"['unclassified', 'residential']",,False,"[False, True]",525.131,"LINESTRING (12.4169007 43.9854348, 12.4168177 43.9852139, 12.416723 43.9847543, 12.4166587 43.9846349, 12.4165515 43.9845063, 12.4164356 43.9843793, 12.4163868 43.9842828, 12.4163563 43.9841644, 12.4163517 43.9837849, 12.4165419 43.9836347, 12.416528 43.9833146, 12.4164793 43.9827925, 12.4163428 43.9823624, 12.4162677 43.9815827, 12.4162892 43.9813974, 12.4164716 43.9808724)",,
235029194,,Via Borgo Sant'Antonio,residential,,False,True,112.61699999999998,"LINESTRING (12.4169007 43.9854348, 12.4170124 43.9853933, 12.4171215 43.9853475, 12.4171964 43.9853067, 12.4172714 43.9852707, 12.4173281 43.9852266, 12.4174167 43.9851841, 12.4175121 43.9851367, 12.4175711 43.9851792, 12.4176484 43.9852413, 12.4177051 43.9853067, 12.4177824 43.9853622, 12.4178664 43.9854047, 12.4179733 43.9854775)",,
742146797,,Via Borgo,unclassified,,False,True,76.43299999999999,"LINESTRING (12.4169007 43.9854348, 12.4169642 43.9855423, 12.4170561 43.9856038, 12.4171131 43.9856585, 12.4171574 43.9857269, 12.4172778 43.9857497, 12.4174172 43.9857748, 12.4176073 43.9858181)",,
"[742146800, 742146799]",,,residential,,False,False,146.82699999999997,"LINESTRING (12.4232735 43.984561, 12.4231318 43.9846434, 12.4229811 43.9846923, 12.4228202 43.9847405, 12.4220719 43.9849238, 12.4217826 43.9850139, 12.4216964 43.9850801, 12.42168 43.9851376)",,
31549786,,Via Brocchi,unclassified,,True,False,86.45599999999999,"LINESTRING (12.424792 43.9850051, 12.4250065 43.9848978, 12.4252827 43.9848172, 12.4255667 43.984728, 12.4257605 43.9846672)",,
107802014,,,residential,,False,True,265.90400000000005,"LINESTRING (12.424792 43.9850051, 12.4246334 43.9850165, 12.4244193 43.9850603, 12.4237433 43.9852475, 12.4235636 43.9852822, 12.4232927 43.9853227, 12.4229038 43.9853575, 12.4225042 43.9853806, 12.4221877 43.9853864, 12.4220294 43.9853633, 12.4218792 43.9853111, 12.42178 43.9852513, 12.4217226 43.9851937, 12.42168 43.9851376)",,
1235498303,,Via Nanni,unclassified,,False,True,57.875,"LINESTRING (12.4241585 43.9795016, 12.4246014 43.9799131)",,
1235498303,,Via Nanni,unclassified,,False,False,57.875,"LINESTRING (12.4246014 43.9799131, 12.4241585 43.9795016)",,
1235498303,,Via Nanni,unclassified,,False,True,19.723,"LINESTRING (12.4246014 43.9799131, 12.4247603 43.9800487)",,
163864280,,Via Coppi,unclassified,,False,True,203.885,"LINESTRING (12.4246014 43.9799131, 12.424029 43.9804622, 12.4234801 43.9810136, 12.4237236 43.981159, 12.4239398 43.981288, 12.4239816 43.981313)",,
1235498301,,Via Pazzini,unclassified,,True,False,16.939,"LINESTRING (12.4248658 43.9803022, 12.4249171 43.9801544)",,
163864281,,Via Pazzini,unclassified,,False,True,51.473,"LINESTRING (12.4248658 43.9803022, 12.4248181 43.9804092, 12.4245668 43.9807095)",,
1235498299,,Via Pazzini,unclassified,,True,False,29.425,"LINESTRING (12.4248658 43.9803022, 12.4247903 43.9801204, 12.4247603 43.9800487)",,
454092198,,Via Nanni,unclassified,,False,True,3.169,"LINESTRING (12.4258334 43.9808684, 12.4258534 43.980893)",,
454092198,,Via Nanni,unclassified,,False,False,98.606,"LINESTRING (12.4258334 43.9808684, 12.4252552 43.9803919, 12.4250059 43.9802118)",,
"[454092200, 454092197]",,"['Via Aie del Borgo', 'Via Pazzini']",unclassified,,False,True,225.05300000000003,"LINESTRING (12.4258334 43.9808684, 12.4252427 43.9812419, 12.4249063 43.9814483, 12.4245589 43.9816254, 12.4242912 43.9817393, 12.4240373 43.9818443, 12.4239292 43.9818642, 12.4238236 43.9818497, 12.4237067 43.981786, 12.4235734 43.9816896)",,
454092198,,Via Nanni,unclassified,,False,False,25.264,"LINESTRING (12.4260131 43.981089, 12.4258534 43.980893)",,
454092198,,Via Nanni,unclassified,,False,True,36.464,"LINESTRING (12.4260131 43.981089, 12.4261963 43.9813039, 12.4262791 43.9813508)",,
163864281,,Via Pazzini,unclassified,,False,False,81.827,"LINESTRING (12.4239816 43.981313, 12.4245668 43.9807095)",,
163864281,,Via Pazzini,unclassified,,False,True,53.107,"LINESTRING (12.4239816 43.981313, 12.4235734 43.9816896)",,
163864280,,Via Coppi,unclassified,,False,False,203.885,"LINESTRING (12.4239816 43.981313, 12.4239398 43.981288, 12.4237236 43.981159, 12.4234801 43.9810136, 12.424029 43.9804622, 12.4246014 43.9799131)",,
454092198,,Via Nanni,unclassified,,False,False,36.464,"LINESTRING (12.4262791 43.9813508, 12.4261963 43.9813039, 12.4260131 43.981089)",,
454092198,,Via Nanni,unclassified,,False,True,81.481,"LINESTRING (12.4262791 43.9813508, 12.4262816 43.9814248, 12.4262741 43.9814862, 12.4262314 43.9815386, 12.4261562 43.9815946, 12.4260106 43.9816885, 12.4258801 43.9818149, 12.4258724 43.9818912, 12.4258853 43.9819335, 12.4258974 43.9819731)",,
454092197,,Via Pazzini,unclassified,,False,False,78.55799999999999,"LINESTRING (12.422692 43.9815163, 12.4228158 43.9814772, 12.4230141 43.9814664, 12.4232725 43.9815278, 12.4233322 43.9815599, 12.4235734 43.9816896)",,
"[977864208, 977864209, 977864206, 977864207]",,Via Marconi,unclassified,,False,True,69.539,"LINESTRING (12.422692 43.9815163, 12.422625 43.9815797, 12.4225601 43.9816858, 12.4224848 43.9818908, 12.4224805 43.9819014, 12.4224609 43.98195, 12.4224928 43.9819999, 12.4225281 43.9820314, 12.4225897 43.9820729)",,
163864281,,Via Pazzini,unclassified,,False,False,53.107,"LINESTRING (12.4235734 43.9816896, 12.4239816 43.981313)",,
"[454092200, 454092197]",,"['Via Aie del Borgo', 'Via Pazzini']",unclassified,,False,False,225.053,"LINESTRING (12.4235734 43.9816896, 12.4237067 43.981786, 12.4238236 43.9818497, 12.4239292 43.9818642, 12.4240373 43.9818443, 12.4242912 43.9817393, 12.4245589 43.9816254, 12.4249063 43.9814483, 12.4252427 43.9812419, 12.4258334 43.9808684)",,
454092197,,Via Pazzini,unclassified,,False,True,78.558,"LINESTRING (12.4235734 43.9816896, 12.4233322 43.9815599, 12.4232725 43.9815278, 12.4230141 43.9814664, 12.4228158 43.9814772, 12.422692 43.9815163)",,
28712730,SP32,Via Provinciale San Marino,tertiary,70,False,True,169.81699999999998,"LINESTRING (12.4258974 43.9819731, 12.42572 43.9820116, 12.4254276 43.9820746, 12.4249926 43.9821644, 12.424729 43.9822425, 12.4244059 43.98242, 12.4241323 43.9826112, 12.4241534 43.9826471, 12.4241737 43.9826817)",,
454092198,,Via Nanni,unclassified,,False,False,81.481,"LINESTRING (12.4258974 43.9819731, 12.4258853 43.9819335, 12.4258724 43.9818912, 12.4258801 43.9818149, 12.4260106 43.9816885, 12.4261562 43.9815946, 12.4262314 43.9815386, 12.4262741 43.9814862, 12.4262816 43.9814248, 12.4262791 43.9813508)",,
163864282,,Via Marconi,unclassified,,False,True,72.004,"LINESTRING (12.4225897 43.9820729, 12.4226747 43.9821418, 12.4227551 43.9822291, 12.4228181 43.9823316, 12.4228534 43.9824236, 12.4229362 43.9826203, 12.4229423 43.9826577)",,
564151199,,Via delle Monache,unclassified,,False,False,161.034,"LINESTRING (12.4225897 43.9820729, 12.4226993 43.9820335, 12.422875 43.982131, 12.4231084 43.9823095, 12.423166 43.9823163, 12.4233565 43.9822101, 12.4234208 43.9822053, 12.4234865 43.9822275, 12.4235094 43.9822729, 12.4233779 43.9824774, 12.4232036 43.9825874, 12.4229423 43.9826577)",,
"[977864208, 977864209, 977864206, 977864207]",,Via Marconi,unclassified,,False,False,69.539,"LINESTRING (12.4225897 43.9820729, 12.4225281 43.9820314, 12.4224928 43.9819999, 12.4224609 43.98195, 12.4224805 43.9819014, 12.4224848 43.9818908, 12.4225601 43.9816858, 12.422625 43.9815797, 12.422692 43.9815163)",,
163864282,,Via Marconi,unclassified,,False,False,52.745999999999995,"LINESTRING (12.4217402 43.9822279, 12.4218044 43.982261, 12.4219951 43.9824452, 12.4221407 43.9826011)",,
"[163864282, 454092195]",,"['Via San Martino', 'Via Marconi']",unclassified,,False,True,131.811,"LINESTRING (12.4217402 43.9822279, 12.4216613 43.9822537, 12.421561 43.9822862, 12.420966 43.9826001, 12.4209349 43.9826366, 12.4209199 43.9826898, 12.4209484 43.9827449, 12.4210504 43.9828897, 12.4211893 43.9830569)",,
564151198,,Via San Giovanni Bosco,residential,,False,True,107.29599999999999,"LINESTRING (12.4217402 43.9822279, 12.4217171 43.9821713, 12.4217042 43.9821503, 12.4211597 43.981359)",,
64558134,,Piazza Malatesta,secondary,,False,False,37.772999999999996,"LINESTRING (12.4215384 43.9834564, 12.4214111 43.9834964, 12.421113 43.9836035)",,
64558134,,Piazza Malatesta,secondary,,False,True,36.363,"LINESTRING (12.4215384 43.9834564, 12.42169 43.9834535, 12.4218978 43.9834704, 12.4219909 43.983478)",,
454092195,,Via San Martino,unclassified,,False,False,54.86,"LINESTRING (12.4215384 43.9834564, 12.4215495 43.9833764, 12.4215089 43.9833274, 12.4212278 43.9831033, 12.4211893 43.9830569)",,
163864278,,Via Rocca,unclassified,,False,False,83.206,"LINESTRING (12.4208864 43.9842535, 12.4208549 43.9843264, 12.4207469 43.9844502, 12.420652 43.9845285, 12.4206583 43.984557, 12.4206809 43.984562, 12.4206994 43.984566, 12.4207235 43.9845581, 12.4208024 43.9844877, 12.4209521 43.9843767, 12.4210316 43.9842972)",,
163864278,,Via Rocca,unclassified,,False,True,128.934,"LINESTRING (12.4208864 43.9842535, 12.4210493 43.9840113, 12.4211783 43.9839138, 12.4214767 43.9837684, 12.4216276 43.9836653, 12.4218618 43.9836065, 12.4219512 43.9835655, 12.4219909 43.983478)",,
1235798154,,Via Sant'Andrea,residential,,False,False,90.878,"LINESTRING (12.4208864 43.9842535, 12.4208141 43.9843295, 12.4207383 43.9843948, 12.4205741 43.9844799, 12.4204823 43.9845162, 12.4203755 43.9845774, 12.4201929 43.9847228, 12.4200321 43.9847699)",,
163864912,,Via Sant'Agostino,unclassified,,False,False,12.254,"LINESTRING (12.4198211 43.9845544, 12.4196779 43.9845935)",,
"[163864912, 454092194]",,"[""Via Sant'Agostino"", 'Piazza Malatesta']",unclassified,,False,True,149.91400000000002,"LINESTRING (12.4198211 43.9845544, 12.4204122 43.9841616, 12.420618 43.9840262, 12.4208249 43.9839269, 12.4209317 43.983842, 12.4210483 43.9837329, 12.421113 43.9836035)",,
454092193,,Via Sant'Andrea,residential,,False,True,39.744,"LINESTRING (12.4198211 43.9845544, 12.4198018 43.9846299, 12.4197348 43.9847128, 12.419601 43.9848705)",,
163864278,,Via Rocca,unclassified,,False,True,83.20600000000002,"LINESTRING (12.4210316 43.9842972, 12.4209521 43.9843767, 12.4208024 43.9844877, 12.4207235 43.9845581, 12.4206994 43.984566, 12.4206809 43.984562, 12.4206583 43.984557, 12.420652 43.9845285, 12.4207469 43.9844502, 12.4208549 43.9843264, 12.4208864 43.9842535)",,
107802014,,,residential,,False,False,265.904,"LINESTRING (12.42168 43.9851376, 12.4217226 43.9851937, 12.42178 43.9852513, 12.4218792 43.9853111, 12.4220294 43.9853633, 12.4221877 43.9853864, 12.4225042 43.9853806, 12.4229038 43.9853575, 12.4232927 43.9853227, 12.4235636 43.9852822, 12.4237433 43.9852475, 12.4244193 43.9850603, 12.4246334 43.9850165, 12.424792 43.9850051)",,
"[742146800, 742146799]",,,residential,,False,True,146.827,"LINESTRING (12.42168 43.9851376, 12.4216964 43.9850801, 12.4217826 43.9850139, 12.4220719 43.9849238, 12.4228202 43.9847405, 12.4229811 43.9846923, 12.4231318 43.9846434, 12.4232735 43.984561)",,
"[742146801, 235029191]",,Via Borgo,unclassified,,False,False,210.843,"LINESTRING (12.42168 43.9851376, 12.4215993 43.985149, 12.4212537 43.9853271, 12.421193 43.9853809, 12.4211416 43.9854414, 12.4209128 43.9855791, 12.4207541 43.9856713, 12.4206653 43.9857139, 12.4204726 43.9857865, 12.4202121 43.9858404, 12.4199593 43.9858385, 12.4197659 43.9857784, 12.4196443 43.9857554, 12.4195254 43.9857627, 12.4194083 43.9857981)",,
235029191,,Via Borgo,unclassified,,False,False,158.062,"LINESTRING (12.4194083 43.9857981, 12.4193417 43.9858218, 12.4191429 43.9859839, 12.419028 43.9860093, 12.4188602 43.9860284, 12.4187364 43.9860157, 12.4186172 43.9859775, 12.4184935 43.9859076, 12.4182155 43.9859001, 12.4180666 43.9858864, 12.4178227 43.9858591, 12.4176073 43.9858181)",,
"[742146801, 235029191]",,Via Borgo,unclassified,,False,True,210.84300000000002,"LINESTRING (12.4194083 43.9857981, 12.4195254 43.9857627, 12.4196443 43.9857554, 12.4197659 43.9857784, 12.4199593 43.9858385, 12.4202121 43.9858404, 12.4204726 43.9857865, 12.4206653 43.9857139, 12.4207541 43.9856713, 12.4209128 43.9855791, 12.4211416 43.9854414, 12.421193 43.9853809, 12.4212537 43.9853271, 12.4215993 43.985149, 12.42168 43.9851376)",,
592452929,,,unclassified,,False,False,259.13,"LINESTRING (12.4194083 43.9857981, 12.4196121 43.9861607, 12.4197275 43.9864617, 12.4197918 43.9865814, 12.419824 43.9866171, 12.4198615 43.9866392, 12.4199528 43.9866567, 12.4201002 43.9866566, 12.4202049 43.9866605, 12.4202746 43.986703, 12.4203256 43.9867937, 12.4203444 43.9869326, 12.4203578 43.9871372, 12.4202612 43.9874749, 12.4201865 43.9877894)",,
235029191,,Via Borgo,unclassified,,False,True,158.06199999999998,"LINESTRING (12.4176073 43.9858181, 12.4178227 43.9858591, 12.4180666 43.9858864, 12.4182155 43.9859001, 12.4184935 43.9859076, 12.4186172 43.9859775, 12.4187364 43.9860157, 12.4188602 43.9860284, 12.419028 43.9860093, 12.4191429 43.9859839, 12.4193417 43.9858218, 12.4194083 43.9857981)",,
742146797,,Via Borgo,unclassified,,False,False,76.43299999999999,"LINESTRING (12.4176073 43.9858181, 12.4174172 43.9857748, 12.4172778 43.9857497, 12.4171574 43.9857269, 12.4171131 43.9856585, 12.4170561 43.9856038, 12.4169642 43.9855423, 12.4169007 43.9854348)",,
742146798,,Via Pieve,unclassified,,False,True,311.346,"LINESTRING (12.4176073 43.9858181, 12.4177113 43.985882, 12.417769 43.9859958, 12.4179131 43.9860929, 12.4179066 43.9861368, 12.4179729 43.9862006, 12.418031 43.9863204, 12.4181492 43.9865167, 12.4182366 43.9866435, 12.4183422 43.9867682, 12.4185326 43.986874, 12.4189304 43.9870552, 12.4192028 43.9871885, 12.4194199 43.9873609, 12.4195163 43.9874502, 12.4196601 43.9875461, 12.4200271 43.9877051, 12.4201865 43.9877894)",,
592452929,,,unclassified,,False,True,259.13000000000005,"LINESTRING (12.4201865 43.9877894, 12.4202612 43.9874749, 12.4203578 43.9871372, 12.4203444 43.9869326, 12.4203256 43.9867937, 12.4202746 43.986703, 12.4202049 43.9866605, 12.4201002 43.9866566, 12.4199528 43.9866567, 12.4198615 43.9866392, 12.419824 43.9866171, 12.4197918 43.9865814, 12.4197275 43.9864617, 12.4196121 43.9861607, 12.4194083 43.9857981)",,
742146798,,Via Pieve,unclassified,,False,False,311.34600000000006,"LINESTRING (12.4201865 43.9877894, 12.4200271 43.9877051, 12.4196601 43.9875461, 12.4195163 43.9874502, 12.4194199 43.9873609, 12.4192028 43.9871885, 12.4189304 43.9870552, 12.4185326 43.986874, 12.4183422 43.9867682, 12.4182366 43.9866435, 12.4181492 43.9865167, 12.418031 43.9863204, 12.4179729 43.9862006, 12.4179066 43.9861368, 12.4179131 43.9860929, 12.417769 43.9859958, 12.4177113 43.985882, 12.4176073 43.9858181)",,
235029194,,Via Borgo Sant'Antonio,residential,,False,False,112.61699999999999,"LINESTRING (12.4179733 43.9854775, 12.4178664 43.9854047, 12.4177824 43.9853622, 12.4177051 43.9853067, 12.4176484 43.9852413, 12.4175711 43.9851792, 12.4175121 43.9851367, 12.4174167 43.9851841, 12.4173281 43.9852266, 12.4172714 43.9852707, 12.4171964 43.9853067, 12.4171215 43.9853475, 12.4170124 43.9853933, 12.4169007 43.9854348)",,
564151205,,Via Martiri,secondary,,False,True,18.331,"LINESTRING (12.4204215 43.9826951, 12.4205287 43.9828408)",,
132831887,,Via Viggiolo,residential,,False,True,434.62799999999993,"LINESTRING (12.4204215 43.9826951, 12.4204111 43.9827426, 12.4204326 43.9828827, 12.4204187 43.9829321, 12.4204084 43.9829504, 12.4203785 43.9829548, 12.420343 43.9829503, 12.4202953 43.9829282, 12.4196688 43.9826635, 12.4190572 43.9825399, 12.4188856 43.9823855, 12.4182204 43.9821385, 12.4177805 43.9818529, 12.4173621 43.9816753, 12.4170509 43.9815132, 12.4167291 43.9809882, 12.4164716 43.9808724)",,
564151205,,Via Martiri,secondary,,False,False,18.331,"LINESTRING (12.4205287 43.9828408, 12.4204215 43.9826951)",,
564151201,,Via Mura Fossato,residential,,False,True,245.656,"LINESTRING (12.4205287 43.9828408, 12.4204718 43.9830091, 12.4205013 43.983124, 12.4205349 43.983304, 12.4206953 43.9834919, 12.4208276 43.9836469, 12.4204543 43.9839374, 12.4202156 43.9840648, 12.4198589 43.984252, 12.4196309 43.9844373, 12.4196336 43.9844759, 12.4196779 43.9845935)",no,
"[564151205, 64558134]",,"['Piazza Malatesta', 'Via Martiri']",secondary,,False,True,97.22699999999999,"LINESTRING (12.4205287 43.9828408, 12.4206591 43.9829596, 12.4209841 43.9833874, 12.4210724 43.9835484, 12.421113 43.9836035)",,
454092193,,Via Sant'Andrea,residential,,False,False,39.744,"LINESTRING (12.419601 43.9848705, 12.4197348 43.9847128, 12.4198018 43.9846299, 12.4198211 43.9845544)",,
163864282,,Via Marconi,unclassified,,False,False,98.13200000000002,"LINESTRING (12.4221407 43.9826011, 12.4222258 43.9826922, 12.4223306 43.9828188, 12.4223851 43.982858, 12.4224599 43.9829118, 12.4224741 43.9829121, 12.4225974 43.9829147, 12.4226961 43.9828853, 12.4227763 43.9828614, 12.4229015 43.982786, 12.4229496 43.9827282, 12.4229423 43.9826577)",,
163864282,,Via Marconi,unclassified,,False,True,52.746,"LINESTRING (12.4221407 43.9826011, 12.4219951 43.9824452, 12.4218044 43.982261, 12.4217402 43.9822279)",,
"[564151200, 1235794786]",,Via San Francesco,unclassified,,False,True,92.95500000000001,"LINESTRING (12.4221407 43.9826011, 12.421892 43.9826984, 12.4218792 43.9827003, 12.4217498 43.9827196, 12.421647 43.9827915, 12.4214789 43.9829126, 12.4213295 43.982987, 12.4211893 43.9830569)",,
31549785,,Via Provinciale nord,secondary,50,False,False,101.143,"LINESTRING (12.4269193 43.9849899, 12.4262614 43.9848534, 12.425901 43.9847646, 12.4258086 43.9847187, 12.4257605 43.9846672)",,
454092198,,Via Nanni,unclassified,,False,False,3.169,"LINESTRING (12.4258534 43.980893, 12.4258334 43.9808684)",,
454092198,,Via Nanni,unclassified,,False,True,25.264,"LINESTRING (12.4258534 43.980893, 12.4260131 43.981089)",,
163864281,,Via Pazzini,unclassified,,False,True,81.827,"LINESTRING (12.4245668 43.9807095, 12.4239816 43.981313)",,
163864281,,Via Pazzini,unclassified,,False,False,51.473,"LINESTRING (12.4245668 43.9807095, 12.4248181 43.9804092, 12.4248658 43.9803022)",,
564151195,,Via Pazzini,residential,,False,True,44.998000000000005,"LINESTRING (12.4245668 43.9807095, 12.4246108 43.9807299, 12.4250398 43.9809284)",,
564151195,,Via Pazzini,residential,,False,False,44.998000000000005,"LINESTRING (12.4250398 43.9809284, 12.4246108 43.9807299, 12.4245668 43.9807095)",,
564151198,,Via San Giovanni Bosco,residential,,False,False,107.29599999999999,"LINESTRING (12.4211597 43.981359, 12.4217042 43.9821503, 12.4217171 43.9821713, 12.4217402 43.9822279)",,
163864282,,Via Marconi,unclassified,,False,False,72.004,"LINESTRING (12.4229423 43.9826577, 12.4229362 43.9826203, 12.4228534 43.9824236, 12.4228181 43.9823316, 12.4227551 43.9822291, 12.4226747 43.9821418, 12.4225897 43.9820729)",,
564151199,,Via delle Monache,unclassified,,False,True,161.034,"LINESTRING (12.4229423 43.9826577, 12.4232036 43.9825874, 12.4233779 43.9824774, 12.4235094 43.9822729, 12.4234865 43.9822275, 12.4234208 43.9822053, 12.4233565 43.9822101, 12.423166 43.9823163, 12.4231084 43.9823095, 12.422875 43.982131, 12.4226993 43.9820335, 12.4225897 43.9820729)",,
163864282,,Via Marconi,unclassified,,False,True,98.132,"LINESTRING (12.4229423 43.9826577, 12.4229496 43.9827282, 12.4229015 43.982786, 12.4227763 43.9828614, 12.4226961 43.9828853, 12.4225974 43.9829147, 12.4224741 43.9829121, 12.4224599 43.9829118, 12.4223851 43.982858, 12.4223306 43.9828188, 12.4222258 43.9826922, 12.4221407 43.9826011)",,
"[163864282, 454092195]",,"['Via San Martino', 'Via Marconi']",unclassified,,False,False,131.811,"LINESTRING (12.4211893 43.9830569, 12.4210504 43.9828897, 12.4209484 43.9827449, 12.4209199 43.9826898, 12.4209349 43.9826366, 12.420966 43.9826001, 12.421561 43.9822862, 12.4216613 43.9822537, 12.4217402 43.9822279)",,
454092195,,Via San Martino,unclassified,,False,True,54.86,"LINESTRING (12.4211893 43.9830569, 12.4212278 43.9831033, 12.4215089 43.9833274, 12.4215495 43.9833764, 12.4215384 43.9834564)",,
"[564151200, 1235794786]",,Via San Francesco,unclassified,,False,False,92.95500000000001,"LINESTRING (12.4211893 43.9830569, 12.4213295 43.982987, 12.4214789 43.9829126, 12.421647 43.9827915, 12.4217498 43.9827196, 12.4218792 43.9827003, 12.421892 43.9826984, 12.4221407 43.9826011)",,
163864912,,Via Sant'Agostino,unclassified,,False,True,12.254,"LINESTRING (12.4196779 43.9845935, 12.4198211 43.9845544)",,
"[163864912, 742152445, 1236563901, 1236563902]",,Via Sant'Agostino,unclassified,,False,False,80.826,"LINESTRING (12.4196779 43.9845935, 12.41962 43.984625, 12.4195875 43.9846427, 12.4194726 43.9847053, 12.419177 43.9848974, 12.419193 43.9849466, 12.419337 43.9851229)",,building_passage
