osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,width,bridge,lanes,junction,access
162275803,Via Oltretorre,tertiary,False,True,13.224,"LINESTRING (13.2244826 46.2176922, 13.2245109 46.217631, 13.2245319 46.2175783)",,,,,,,
216674445,Via Alfonso Morgante,secondary,False,False,63.67399999999999,"LINESTRING (13.2244826 46.2176922, 13.2244428 46.2176851, 13.224395 46.217684, 13.2243059 46.2176883, 13.2242627 46.2176862, 13.2242258 46.2176802, 13.2241648 46.2176655, 13.224034 46.217632, 13.2239118 46.2175939, 13.2237745 46.2175648, 13.2236895 46.2175539)",SR646,,,,,,
382884914,Via Martiri della Libertà,secondary,False,True,215.553,"LINESTRING (13.2244826 46.2176922, 13.2244502 46.217801, 13.2242849 46.2182414, 13.2240679 46.2188093, 13.2239318 46.2191778, 13.2237811 46.2195688)",SR646,50,,,,,
84207532,Viale Olinto Marinelli,secondary,False,False,63.799,"LINESTRING (13.2198083 46.2162837, 13.2197742 46.2162569, 13.2197596 46.216226, 13.2197431 46.2161611, 13.2197777 46.2157221)",,50,,,,,
84207534,Via Pretura Vecchia,secondary,False,True,97.399,"LINESTRING (13.2198083 46.2162837, 13.2198625 46.2163208, 13.2199232 46.2163485, 13.2199951 46.2163656, 13.2202435 46.2163673, 13.2203238 46.2163655, 13.2205521 46.2163479, 13.2210281 46.2162935)",,,,,,,
"[189649877, 1125404231]","['Via Sottoriviera', 'Viale Olinto Marinelli']",tertiary,False,True,42.266999999999996,"LINESTRING (13.2198083 46.2162837, 13.2197822 46.2163027, 13.21975 46.2163253, 13.2196421 46.2163908, 13.219486 46.2164724, 13.219429 46.2165024, 13.2193868 46.2165266)",,,,,,,
162275801,Via Oltretorre,tertiary,False,False,26.903,"LINESTRING (13.2265374 46.2149292, 13.2266379 46.2148, 13.2267002 46.2147151)",,,3,,,,
162275803,Via Oltretorre,tertiary,False,False,83.02199999999999,"LINESTRING (13.2265374 46.2149292, 13.226429 46.2150632, 13.2264054 46.2150924, 13.2261568 46.2154027, 13.2260153 46.2155826)",,,,,,,
266927675,Via Bernadia,tertiary,False,True,24.57,"LINESTRING (13.2265374 46.2149292, 13.2266075 46.2149176, 13.2268128 46.2148986, 13.2268528 46.2148965)",,,3,,,,
"[1111168929, 1124381271]","['Piazza Libertà', 'Via Angelo Angeli']",secondary,False,True,58.650999999999996,"LINESTRING (13.2199595 46.2143826, 13.2199641 46.2142907, 13.2199484 46.2142373, 13.2199094 46.2141643, 13.2198136 46.214001, 13.2197529 46.2138812)",SR356,50,,,,,
"[1260740064, 1111168930]",Piazza Libertà,secondary,False,False,39.083,"LINESTRING (13.2199595 46.2143826, 13.2199335 46.2144907, 13.219868 46.214682, 13.2198474 46.214725)",SR356,50,,,,,
1125404231,Via Sottoriviera,tertiary,False,False,10.249,"LINESTRING (13.2192841 46.2165853, 13.2193868 46.2165266)",,,,,,,
95966026,Via Sottoriviera,tertiary,False,False,120.009,"LINESTRING (13.2192841 46.2165853, 13.2192271 46.216608, 13.219194 46.2166169, 13.219154 46.216623, 13.2191041 46.2166262, 13.2190352 46.2166274, 13.2183244 46.2166334, 13.2180709 46.2166307, 13.2179736 46.2166279, 13.2178924 46.2166234, 13.2177686 46.2166132, 13.2177388 46.2166084)",,,,,,,
216674450,Via Pietro Coianiz,tertiary,False,True,71.315,"LINESTRING (13.2192841 46.2165853, 13.2193162 46.2166164, 13.2193358 46.2166272, 13.2193592 46.2166379, 13.2196575 46.2167541, 13.2197133 46.2167879, 13.2197682 46.2168315, 13.2198121 46.2168783, 13.2198491 46.2169318, 13.2198717 46.2169808, 13.2198854 46.2170338)",,,,,,,
84207534,Via Pretura Vecchia,secondary,False,False,58.398999999999994,"LINESTRING (13.221785 46.2163056, 13.2215101 46.2162874, 13.2212518 46.2162812, 13.2210281 46.2162935)",,,,,,,
216674447,Piazza Frangipane - SP34,tertiary,False,True,31.797000000000004,"LINESTRING (13.221785 46.2163056, 13.2217692 46.2163473, 13.2217335 46.2164286, 13.2217204 46.216499, 13.2217035 46.2165851)",,,,,,,
"[216674448, 1150204442, 942896557, 1115993175]","['Via Alfonso Morgante', 'Piazza Frangipane']",secondary,False,"[False, True]",74.245,"LINESTRING (13.221785 46.2163056, 13.2218615 46.2162004, 13.2219529 46.2161421, 13.222015 46.2161328, 13.2220723 46.216133, 13.2221909 46.2161498, 13.2223052 46.2161681, 13.2224185 46.2161864, 13.2225792 46.2161962, 13.2226127 46.2161947)",,,,,,,
79633146,Via Lungotorre,tertiary,False,False,5.318,"LINESTRING (13.2218528 46.2194713, 13.2218722 46.2194254)",,50,,,,,
134020993,Via Luigi Armellini,unclassified,False,True,206.44600000000003,"LINESTRING (13.2218528 46.2194713, 13.2204539 46.2192586, 13.2204026 46.2192158, 13.2205273 46.2184104)",,,,,,,
58510781,Via Alfonso Morgante,secondary,False,False,56.869,"LINESTRING (13.2229159 46.2166607, 13.222815 46.2164876, 13.2227424 46.2163722, 13.2226562 46.2162582, 13.2226127 46.2161947)",SR646,,,,,,
"[64654283, 216674445, 58510781, 58510782]",Via Alfonso Morgante,secondary,False,True,120.076,"LINESTRING (13.2229159 46.2166607, 13.2230883 46.2169444, 13.2231222 46.2170021, 13.2232266 46.2171661, 13.2232816 46.2172525, 13.2233365 46.2173389, 13.2233668 46.2173836, 13.2233945 46.2174166, 13.2234217 46.2174448, 13.2234524 46.2174675, 13.2235022 46.2174977, 13.2235448 46.2175206, 13.223596 46.2175383, 13.2236895 46.2175539)",SR646,,,yes,,,
68809546,Via dei Molini,living_street,True,False,340.72499999999997,"LINESTRING (13.2229159 46.2166607, 13.2228714 46.216681, 13.2226554 46.2168088, 13.2225661 46.2168579, 13.2224667 46.2169359, 13.2224096 46.2169861, 13.2223316 46.2170694, 13.2223044 46.2171052, 13.2220854 46.21741, 13.2220532 46.2174898, 13.2220446 46.2175338, 13.2220522 46.2176237, 13.2220976 46.2178469, 13.2221579 46.2182362, 13.222227 46.2186566, 13.2222292 46.2188533, 13.2221366 46.2191269, 13.2219371 46.2194194, 13.2218722 46.2194254)",,,,,,,
79633146,Via Lungotorre,tertiary,False,True,5.318,"LINESTRING (13.2218722 46.2194254, 13.2218528 46.2194713)",,50,,,,,
79633146,Via Lungotorre,tertiary,False,False,104.287,"LINESTRING (13.2218722 46.2194254, 13.2218882 46.2193721, 13.2219049 46.2192803, 13.2219127 46.2191754, 13.2219138 46.2190728, 13.2219015 46.2189925, 13.2218804 46.2188868, 13.2218569 46.2188066, 13.2218324 46.2187426, 13.2217303 46.2185051)",,50,,,,,
443150456,Via Sottocolleverzan,residential,False,False,26.237,"LINESTRING (13.224254 46.2143065, 13.2239164 46.2142733)",,,,,,,
443150456,Via Sottocolleverzan,residential,False,True,60.881,"LINESTRING (13.224254 46.2143065, 13.2250174 46.2144505)",,,,,,,
84203421,Via Giuseppe Garibaldi,residential,True,False,64.017,"LINESTRING (13.2230279 46.2141805, 13.2229419 46.2143242, 13.2228561 46.2145544, 13.2228089 46.2147339)",,,,,,,
443150456,Via Sottocolleverzan,residential,False,True,56.875,"LINESTRING (13.2230279 46.2141805, 13.2230822 46.2141892, 13.2231247 46.2141864, 13.223181 46.2141909, 13.2237574 46.2142562)",,,,,,,
1230544185,Via Borgobello,residential,False,True,123.798,"LINESTRING (13.2230279 46.2141805, 13.2231373 46.2140619, 13.2231615 46.2140181, 13.2231696 46.2139663, 13.223148 46.2137251, 13.2231234 46.2134506, 13.2230769 46.2130951)",,,,,,,
"[84203424, 380552200]","['Via Primo Maggio', 'Piazza Libertà']","['residential', 'living_street']",True,False,70.832,"LINESTRING (13.2203301 46.2139531, 13.2203369 46.2140045, 13.2203373 46.2140537, 13.2202965 46.2142957, 13.220286 46.2143288, 13.2202658 46.2143592, 13.2202451 46.2143784, 13.2202287 46.2143846, 13.2201964 46.2143896, 13.2201374 46.2143955, 13.2200506 46.2143941, 13.2199595 46.2143826)",,,,,,,
216674451,Via Sottocolleverzan,residential,True,False,94.88799999999998,"LINESTRING (13.2203301 46.2139531, 13.2205762 46.2139809, 13.2207946 46.2140026, 13.2209302 46.2140161, 13.2211446 46.214035, 13.2213578 46.2140538, 13.2215514 46.2140709)",,,,,,,
84203424,Via Primo Maggio,residential,True,False,29.489,"LINESTRING (13.2200679 46.2137893, 13.2201507 46.2137982, 13.2201964 46.2138077, 13.2202206 46.2138195, 13.2202509 46.2138513, 13.2202998 46.213912, 13.2203301 46.2139531)",,,,,,,
443150456,Via Sottocolleverzan,residential,False,False,60.881,"LINESTRING (13.2250174 46.2144505, 13.224254 46.2143065)",,,,,,,
361678763,Via Angelo Angeli,secondary,False,False,11.651,"LINESTRING (13.2200235 46.2131657, 13.2199581 46.2132602)",SR356,50,,,2,,
879936042,Via Pasubio,residential,True,False,55.282,"LINESTRING (13.2200235 46.2131657, 13.2193486 46.2129952)",,,,,,,
361678763,Via Angelo Angeli,secondary,False,True,42.336,"LINESTRING (13.2200235 46.2131657, 13.2202017 46.2129407, 13.2202937 46.2128341)",SR356,50,,,2,,
135642350,,residential,False,True,80.774,"LINESTRING (13.2187815 46.2122627, 13.2182709 46.2123165, 13.2177505 46.2123971)",,,,,,,
84203429,Via Bartolo Lucano,residential,False,False,106.459,"LINESTRING (13.2191988 46.212927, 13.2191678 46.2129351, 13.219118 46.2129385, 13.2190664 46.2129312, 13.2185059 46.21283, 13.2182133 46.2127779, 13.2180296 46.2127525, 13.217851 46.2127443)",,,,,,,
1238812798,Via Pasubio,residential,True,False,80.747,"LINESTRING (13.2191988 46.212927, 13.2191906 46.2129146, 13.2190739 46.2127615, 13.2189301 46.2125542, 13.21886 46.2124396, 13.2187815 46.2122627)",,,,,,,
1130643114,Via Julia,living_street,False,False,17.914,"LINESTRING (13.2235203 46.2187608, 13.2232898 46.2187836)",,,,,,,
84207471,Via Julia,living_street,True,False,45.674,"LINESTRING (13.2235203 46.2187608, 13.2234877 46.2190241, 13.223486 46.2191224, 13.2234667 46.2191687)",,,,,,,
84207483,Via Julia,living_street,False,True,135.513,"LINESTRING (13.2235203 46.2187608, 13.2235337 46.2183221, 13.2235546 46.2181779, 13.2235751 46.2181056, 13.2236841 46.2178102, 13.2236855 46.2175876, 13.2236895 46.2175539)",,,,,,,
84207483,Via Julia,living_street,False,False,135.513,"LINESTRING (13.2236895 46.2175539, 13.2236855 46.2175876, 13.2236841 46.2178102, 13.2235751 46.2181056, 13.2235546 46.2181779, 13.2235337 46.2183221, 13.2235203 46.2187608)",,,,,,,
"[64654283, 216674445, 58510782, 58510781]",Via Alfonso Morgante,secondary,False,False,120.076,"LINESTRING (13.2236895 46.2175539, 13.223596 46.2175383, 13.2235448 46.2175206, 13.2235022 46.2174977, 13.2234524 46.2174675, 13.2234217 46.2174448, 13.2233945 46.2174166, 13.2233668 46.2173836, 13.2233365 46.2173389, 13.2232816 46.2172525, 13.2232266 46.2171661, 13.2231222 46.2170021, 13.2230883 46.2169444, 13.2229159 46.2166607)",SR646,,,yes,,,
216674445,Via Alfonso Morgante,secondary,False,True,63.67399999999999,"LINESTRING (13.2236895 46.2175539, 13.2237745 46.2175648, 13.2239118 46.2175939, 13.224034 46.217632, 13.2241648 46.2176655, 13.2242258 46.2176802, 13.2242627 46.2176862, 13.2243059 46.2176883, 13.224395 46.217684, 13.2244428 46.2176851, 13.2244826 46.2176922)",SR646,,,,,,
"[84207536, 1150197514]","['Piazza Frangipane', 'Via Cornelio Frangipane']",living_street,False,"[False, True]",168.042,"LINESTRING (13.2198854 46.2170338, 13.2200372 46.216951, 13.2202175 46.2168676, 13.2204126 46.2167912, 13.2205622 46.2167589, 13.2207385 46.2167393, 13.2208881 46.2167493, 13.2210822 46.2167886, 13.2213188 46.2168518, 13.2213799 46.2168298, 13.2214654 46.2167543, 13.2215752 46.216611, 13.2216038 46.2165709, 13.2217035 46.2165851)",,,,,,,
216674450,Via Pietro Coianiz,tertiary,False,False,71.315,"LINESTRING (13.2198854 46.2170338, 13.2198717 46.2169808, 13.2198491 46.2169318, 13.2198121 46.2168783, 13.2197682 46.2168315, 13.2197133 46.2167879, 13.2196575 46.2167541, 13.2193592 46.2166379, 13.2193358 46.2166272, 13.2193162 46.2166164, 13.2192841 46.2165853)",,,,,,,
216674450,Via Pietro Coianiz,tertiary,False,True,184.05800000000002,"LINESTRING (13.2198854 46.2170338, 13.2198871 46.2170716, 13.2198848 46.2171469, 13.2198738 46.2172691, 13.219846 46.21742, 13.2198317 46.2175299, 13.219805 46.2177339, 13.2197965 46.2177993, 13.2197548 46.2179381, 13.2197392 46.217974, 13.2197161 46.2180179, 13.2196554 46.2180805, 13.2196098 46.2181204, 13.2195521 46.218164, 13.2195213 46.2181775, 13.2194886 46.2181813, 13.2194562 46.2181789, 13.219432 46.2181711, 13.2194066 46.2181552, 13.2193895 46.2181392, 13.219116 46.2178536)",,,,,,,
84207541,Piazza Libertà,secondary,True,False,12.318,"LINESTRING (13.2197991 46.2148837, 13.2197662 46.2148829, 13.2197349 46.214876, 13.2197074 46.2148636, 13.2196857 46.2148465, 13.2196735 46.2148286)",SR356,50,,,,roundabout,
"[1124381272, 84207532]","['Piazza Libertà', 'Viale Olinto Marinelli']",secondary,False,True,63.292,"LINESTRING (13.2197991 46.2148837, 13.2198287 46.2149353, 13.2198293 46.2149511, 13.2198011 46.2154486)",,50,,,,,
"[1111168921, 380552202, 31137983]","['Piazza Libertà', 'Viale Giacomo Matteotti']",secondary,False,False,94.778,"LINESTRING (13.2196735 46.2148286, 13.2196127 46.2148553, 13.2195113 46.2148736, 13.2194087 46.214875, 13.2193336 46.2148763, 13.219036 46.2148875, 13.2184579 46.2149123)",SR356,50,,,2,,
84207541,Piazza Libertà,secondary,True,False,22.619,"LINESTRING (13.2196735 46.2148286, 13.2196655 46.2148013, 13.2196705 46.2147764, 13.2196858 46.2147536, 13.2197102 46.214735, 13.2197415 46.2147222, 13.2197769 46.2147164, 13.2198131 46.214718, 13.2198474 46.214725)",SR356,50,,,,roundabout,
84207541,Piazza Libertà,secondary,True,False,23.634,"LINESTRING (13.2198474 46.214725, 13.2198739 46.2147414, 13.219894 46.2147604, 13.2199057 46.2147824, 13.2199081 46.2148059, 13.2199011 46.2148288, 13.2198851 46.2148496, 13.2198615 46.2148665, 13.2198321 46.2148781, 13.2197991 46.2148837)",SR356,50,,,,roundabout,
"[1260740064, 1111168930]",Piazza Libertà,secondary,False,True,39.083,"LINESTRING (13.2198474 46.214725, 13.219868 46.214682, 13.2199335 46.2144907, 13.2199595 46.2143826)",SR356,50,,,,,
84207532,Viale Olinto Marinelli,secondary,False,False,30.466,"LINESTRING (13.2197777 46.2157221, 13.2197886 46.2155873, 13.2198011 46.2154486)",,50,,,,,
84207532,Viale Olinto Marinelli,secondary,False,True,63.799,"LINESTRING (13.2197777 46.2157221, 13.2197431 46.2161611, 13.2197596 46.216226, 13.2197742 46.2162569, 13.2198083 46.2162837)",,50,,,,,
"[84216201, 299023427]",Piazzale Don Francesco Placereani,residential,True,False,62.759,"LINESTRING (13.2197777 46.2157221, 13.2204863 46.2157525, 13.2205914 46.2157604)",,,,,1,,
84207534,Via Pretura Vecchia,secondary,False,False,97.39899999999999,"LINESTRING (13.2210281 46.2162935, 13.2205521 46.2163479, 13.2203238 46.2163655, 13.2202435 46.2163673, 13.2199951 46.2163656, 13.2199232 46.2163485, 13.2198625 46.2163208, 13.2198083 46.2162837)",,,,,,,
84207534,Via Pretura Vecchia,secondary,False,True,58.399,"LINESTRING (13.2210281 46.2162935, 13.2212518 46.2162812, 13.2215101 46.2162874, 13.221785 46.2163056)",,,,,,,
299023426,Piazzale Don Francesco Placereani,residential,False,True,83.374,"LINESTRING (13.2210281 46.2162935, 13.221057 46.2160208, 13.2210737 46.2158538, 13.2210391 46.2157915, 13.220983 46.2157802, 13.220692 46.2157669)",,,,,,,
216674452,Via delle Betulle,residential,False,False,124.812,"LINESTRING (13.2162551 46.213771, 13.216255 46.2136325, 13.2162932 46.2126489)",,,,,,,
624077574,Via Dante Alighieri,tertiary,False,False,87.03999999999999,"LINESTRING (13.2162551 46.213771, 13.2165181 46.2137558, 13.2167259 46.2137446, 13.2172691 46.213716, 13.2173827 46.2137086)",,,,,,,
58510781,Via Alfonso Morgante,secondary,False,True,56.869,"LINESTRING (13.2226127 46.2161947, 13.2226562 46.2162582, 13.2227424 46.2163722, 13.222815 46.2164876, 13.2229159 46.2166607)",SR646,,,,,,
"[216674448, 1150204442, 942896557, 1115993175]","['Via Alfonso Morgante', 'Piazza Frangipane']",secondary,False,"[False, True]",74.245,"LINESTRING (13.2226127 46.2161947, 13.2225792 46.2161962, 13.2224185 46.2161864, 13.2223052 46.2161681, 13.2221909 46.2161498, 13.2220723 46.216133, 13.222015 46.2161328, 13.2219529 46.2161421, 13.2218615 46.2162004, 13.221785 46.2163056)",,,,,,,
216674451,Via Sottocolleverzan,residential,True,False,114.274,"LINESTRING (13.2215514 46.2140709, 13.2217748 46.2140881, 13.2229338 46.2141776, 13.2230279 46.2141805)",,,,,,,
"[1166179801, 1168490602, 84217639]","['Via monte Nero', 'Piazza del Mercato']",residential,True,False,167.464,"LINESTRING (13.2215514 46.2140709, 13.2215054 46.2140994, 13.2214135 46.2144253, 13.2213849 46.2145241, 13.2213932 46.2145503, 13.2214328 46.2145749, 13.2227651 46.2147382, 13.2228089 46.2147339)",,,,,,,
84203421,Via Giuseppe Garibaldi,residential,True,False,57.922,"LINESTRING (13.2228089 46.2147339, 13.2226669 46.2152044, 13.222655 46.2152438)",,,,,,,
1126157423,Via monte Festa,residential,False,True,61.216,"LINESTRING (13.2228089 46.2147339, 13.2228573 46.214733, 13.2235881 46.2148407)",,,,,,,
95966026,Via Sottoriviera,tertiary,False,True,115.989,"LINESTRING (13.216289 46.2163253, 13.2165593 46.2163791, 13.216878 46.2164463, 13.217309 46.2165397, 13.2175156 46.2165788, 13.2177388 46.2166084)",,,,,,,
103036672,Via Ippolito Nievo,residential,True,False,153.618,"LINESTRING (13.216289 46.2163253, 13.2163113 46.2162611, 13.2163229 46.2161978, 13.2163326 46.2159039, 13.2163279 46.2149462)",,,,,,,
84203426,Via Primo Maggio,residential,True,False,39.765,"LINESTRING (13.2200795 46.2134325, 13.2200877 46.2135281, 13.2200779 46.2136516, 13.2200666 46.2137296, 13.2200694 46.213769, 13.2200679 46.2137893)",,,,,,,
103036599,Via Brucchiolosa,residential,True,False,263.119,"LINESTRING (13.2200795 46.2134325, 13.2201997 46.2134216, 13.2203263 46.2134205, 13.2203435 46.2134204, 13.2205177 46.213419, 13.220693 46.2133925, 13.2207768 46.2133722, 13.220842 46.2133472, 13.2208894 46.2133281, 13.2209174 46.2133128, 13.2210033 46.213253, 13.2213983 46.2129787, 13.2215978 46.2128725, 13.2217217 46.2128066, 13.221957 46.2126768, 13.2221098 46.2125958, 13.2221484 46.2125802, 13.2221798 46.2125767, 13.2222038 46.2125782, 13.2225248 46.212643, 13.2230426 46.2127187)",,,,,,,
103036677,Via dei Camavitto,living_street,False,True,10.685,"LINESTRING (13.2230426 46.2127187, 13.2231646 46.2126728)",,30,,,1,,
1230544185,Via Borgobello,residential,False,False,42.245000000000005,"LINESTRING (13.2230426 46.2127187, 13.2230257 46.2127627, 13.2230461 46.2129231, 13.2230689 46.213034, 13.2230769 46.2130951)",,,,,,,
380552202,Viale Giacomo Matteotti,secondary,False,True,73.972,"LINESTRING (13.2163279 46.2149462, 13.2172426 46.214934, 13.2172891 46.2149329)",SR356,50,,,2,,
134020996,Via delle Betulle,living_street,False,True,106.38399999999999,"LINESTRING (13.2162942 46.2121363, 13.2163623 46.2120922, 13.216395 46.212073, 13.2164447 46.2120652, 13.2169521 46.2120598, 13.2173012 46.2120526, 13.2174024 46.2120473, 13.2176269 46.2119942)",,,,,1,,
216674452,Via delle Betulle,residential,False,True,51.2,"LINESTRING (13.2162942 46.2121363, 13.2163007 46.2121979, 13.2162884 46.2125965)",,,,,,,
216674452,Via delle Betulle,residential,False,False,5.838,"LINESTRING (13.2162932 46.2126489, 13.2162884 46.2125965)",,,,,,,
