osmid,highway,oneway,reversed,length,ref,name,maxspeed,geometry,lanes
106373298,residential,False,False,64.52,,,,"LINESTRING (14.2075626 40.9984932, 14.207572 40.997913)",
846696915,secondary,False,False,48.535,SP27,Via Vittorio Emanuele,40,"LINESTRING (14.2075626 40.9984932, 14.2081409 40.9984888)",
846696915,secondary,False,True,42.962,SP27,Via Vittorio Emanuele,40,"LINESTRING (14.2075626 40.9984932, 14.2070507 40.9984971)",
98796726,residential,False,False,107.32,,,,"LINESTRING (14.2070507 40.9984971, 14.2069426 40.9975354)",
846696915,secondary,False,False,42.962,SP27,Via Vittorio Emanuele,40,"LINESTRING (14.2070507 40.9984971, 14.2075626 40.9984932)",
846696915,secondary,False,True,61.199,SP27,Via Vittorio Emanuele,40,"LINESTRING (14.2070507 40.9984971, 14.2063215 40.9985027)",
98755501,residential,False,False,92.0,,,,"LINESTRING (14.2115644 40.9980269, 14.2126588 40.9979789)",
98755501,residential,False,True,92.0,,,,"LINESTRING (14.2126588 40.9979789, 14.2115644 40.9980269)",
98755526,residential,False,True,28.035,,Via Limitone,,"LINESTRING (14.2126588 40.9979789, 14.2126373 40.9977273)",
98755526,residential,False,False,202.38099999999997,,Via Limitone,,"LINESTRING (14.2126588 40.9979789, 14.2126802 40.9982294, 14.2127231 40.998367, 14.2128733 40.9988205, 14.212927 40.9991039, 14.213003 40.9997754)",
851178449,residential,False,False,12.474,,Via II Dietro Corte,,"LINESTRING (14.2121874 40.9968094, 14.2120388 40.9968071)",
851178449,residential,False,True,30.769,,Via II Dietro Corte,,"LINESTRING (14.2121874 40.9968094, 14.212554 40.9968127)",
98755526,residential,False,False,110.116,,Via Limitone,,"LINESTRING (14.2121874 40.9968094, 14.2123261 40.9972253, 14.212412 40.9973467, 14.2125729 40.9975249, 14.2126373 40.9977273)",
98755526,residential,False,False,28.035,,Via Limitone,,"LINESTRING (14.2126373 40.9977273, 14.2126588 40.9979789)",
98755877,residential,False,False,184.694,,Via Nicola Pecorario,,"LINESTRING (14.2126373 40.9977273, 14.2104372 40.9977678)",
98755526,residential,False,True,110.116,,Via Limitone,,"LINESTRING (14.2126373 40.9977273, 14.2125729 40.9975249, 14.212412 40.9973467, 14.2123261 40.9972253, 14.2121874 40.9968094)",
98755924,residential,False,False,114.971,,Via Fratelli Bandiera,,"LINESTRING (14.213003 40.9997754, 14.2116613 40.9999845)",
98755526,residential,False,True,202.38099999999997,,Via Limitone,,"LINESTRING (14.213003 40.9997754, 14.212927 40.9991039, 14.2128733 40.9988205, 14.2127231 40.998367, 14.2126802 40.9982294, 14.2126588 40.9979789)",
98755877,residential,False,True,184.694,,Via Nicola Pecorario,,"LINESTRING (14.2104372 40.9977678, 14.2126373 40.9977273)",
98755918,residential,False,False,26.534,,Via Nicola Pecorario,,"LINESTRING (14.2104372 40.9977678, 14.2104269 40.9975293)",
98755918,residential,False,True,33.365,,Via Nicola Pecorario,,"LINESTRING (14.2104372 40.9977678, 14.21045 40.9980677)",
98755881,residential,False,False,78.416,,Via Giovanni Pascoli,,"LINESTRING (14.2113605 40.9975006, 14.2104269 40.9975293)",
98755881,residential,False,False,76.576,,Via Giovanni Pascoli,,"LINESTRING (14.2104269 40.9975293, 14.2095152 40.9975573)",
98755881,residential,False,True,78.416,,Via Giovanni Pascoli,,"LINESTRING (14.2104269 40.9975293, 14.2113605 40.9975006)",
98755918,residential,False,True,26.534,,Via Nicola Pecorario,,"LINESTRING (14.2104269 40.9975293, 14.2104372 40.9977678)",
98755881,residential,False,True,76.576,,Via Giovanni Pascoli,,"LINESTRING (14.2095152 40.9975573, 14.2104269 40.9975293)",
98755882,residential,False,False,95.518,,Via Giovanni Pascoli,,"LINESTRING (14.2095152 40.9975573, 14.2094723 40.9966989)",
98755882,residential,False,True,44.14,,Via Giovanni Pascoli,,"LINESTRING (14.2095152 40.9975573, 14.2095152 40.9978083, 14.2093221 40.9978164)",
98755882,residential,False,False,44.14,,Via Giovanni Pascoli,,"LINESTRING (14.2093221 40.9978164, 14.2095152 40.9978083, 14.2095152 40.9975573)",
98755882,residential,False,True,95.518,,Via Giovanni Pascoli,,"LINESTRING (14.2094723 40.9966989, 14.2095152 40.9975573)",
851178449,residential,False,False,150.609,,Via II Dietro Corte,,"LINESTRING (14.2094723 40.9966989, 14.207678 40.9967231)",
851178449,residential,False,True,53.494,,Via II Dietro Corte,,"LINESTRING (14.2094723 40.9966989, 14.2098785 40.9966918, 14.2101096 40.9966923)",
851178449,residential,False,False,32.414,,Via II Dietro Corte,,"LINESTRING (14.2129402 40.9968161, 14.212554 40.9968127)",
851178449,residential,False,True,27.073,,Via II Dietro Corte,,"LINESTRING (14.2129402 40.9968161, 14.2132621 40.9968002)",
98944866,residential,False,False,442.428,,,,"LINESTRING (14.2129402 40.9968161, 14.2128544 40.9941115, 14.2128973 40.9940467, 14.2129188 40.99399, 14.2128866 40.9928482)",
494952494,primary,False,False,64.016,SS7bis,Strada Statale 7 bis,,"LINESTRING (14.207678 40.9967231, 14.2076831 40.9961474)",2
851178449,residential,False,True,150.609,,Via II Dietro Corte,,"LINESTRING (14.207678 40.9967231, 14.2094723 40.9966989)",
494952494,primary,False,True,61.150000000000006,SS7bis,Strada Statale 7 bis,,"LINESTRING (14.207678 40.9967231, 14.2076698 40.9971443, 14.2076764 40.9972729)",2
98755905,residential,False,False,151.914,,Via Unità d'Italia,,"LINESTRING (14.2098893 40.9993748, 14.2090751 40.9981546)",
98755915,residential,False,False,85.577,,Via Evangelista Torricelli,,"LINESTRING (14.2098893 40.9993748, 14.2088994 40.9995596)",
98755915,residential,False,True,68.407,,Via Evangelista Torricelli,,"LINESTRING (14.2098893 40.9993748, 14.2106796 40.9992241)",
98755905,residential,False,True,151.914,,Via Unità d'Italia,,"LINESTRING (14.2090751 40.9981546, 14.2098893 40.9993748)",
98755930,residential,False,False,75.889,,Via Nicola Pecorario,,"LINESTRING (14.2090751 40.9981546, 14.2099757 40.9980931)",
98755930,residential,False,True,92.195,,Via Nicola Pecorario,,"LINESTRING (14.2090751 40.9981546, 14.207981 40.9982294)",
98755912,residential,False,False,97.723,,Traversa Via Nicola Pecorario,,"LINESTRING (14.2099757 40.9980931, 14.2104826 40.9988843)",
98755930,residential,False,False,39.904,,Via Nicola Pecorario,,"LINESTRING (14.2099757 40.9980931, 14.21045 40.9980677)",
98755930,residential,False,True,75.889,,Via Nicola Pecorario,,"LINESTRING (14.2099757 40.9980931, 14.2090751 40.9981546)",
98755912,residential,False,True,97.723,,Traversa Via Nicola Pecorario,,"LINESTRING (14.2104826 40.9988843, 14.2099757 40.9980931)",
98755913,residential,False,True,45.806,,,,"LINESTRING (14.2104826 40.9988843, 14.210985 40.9987233)",
98755912,residential,False,False,41.334,,Traversa Via Nicola Pecorario,,"LINESTRING (14.2104826 40.9988843, 14.2105559 40.9989986, 14.2106524 40.9991525, 14.2106796 40.9992241)",
98755915,residential,False,False,68.407,,Via Evangelista Torricelli,,"LINESTRING (14.2106796 40.9992241, 14.2098893 40.9993748)",
98755912,residential,False,True,41.333999999999996,,Traversa Via Nicola Pecorario,,"LINESTRING (14.2106796 40.9992241, 14.2106524 40.9991525, 14.2105559 40.9989986, 14.2104826 40.9988843)",
98755913,residential,False,False,45.806,,,,"LINESTRING (14.210985 40.9987233, 14.2104826 40.9988843)",
98755918,residential,False,False,153.952,,Via Nicola Pecorario,,"LINESTRING (14.2117468 40.9984885, 14.2105559 40.9985128, 14.2104701 40.9984804, 14.21045 40.9980677)",
98755918,residential,False,False,33.365,,Via Nicola Pecorario,,"LINESTRING (14.21045 40.9980677, 14.2104372 40.9977678)",
98755930,residential,False,True,39.904,,Via Nicola Pecorario,,"LINESTRING (14.21045 40.9980677, 14.2099757 40.9980931)",
98755918,residential,False,True,153.952,,Via Nicola Pecorario,,"LINESTRING (14.21045 40.9980677, 14.2104701 40.9984804, 14.2105559 40.9985128, 14.2117468 40.9984885)",
98755924,residential,False,True,114.971,,Via Fratelli Bandiera,,"LINESTRING (14.2116613 40.9999845, 14.213003 40.9997754)",
98755928,residential,False,True,49.082,,,,"LINESTRING (14.2116613 40.9999845, 14.2115644 40.9995492)",
98755928,residential,False,False,49.082,,,,"LINESTRING (14.2115644 40.9995492, 14.2116613 40.9999845)",
98755930,residential,False,False,92.195,,Via Nicola Pecorario,,"LINESTRING (14.207981 40.9982294, 14.2090751 40.9981546)",
494952494,primary,False,True,31.813,SS7bis,Strada Statale 7 bis,,"LINESTRING (14.207981 40.9982294, 14.2081409 40.9984888)",2
494952494,primary,False,False,42.302,SS7bis,Strada Statale 7 bis,,"LINESTRING (14.207981 40.9982294, 14.20782 40.9979541, 14.2077854 40.997879)",2
