osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,lanes,junction,bridge
27185571,SP366,secondary,,True,False,9.934,"LINESTRING (18.4820149 40.1507947, 18.482033 40.1507683, 18.4820592 40.1507463, 18.4820919 40.1507301)",,1,roundabout,
164547027,,unclassified,,True,False,12.947,"LINESTRING (18.4820149 40.1507947, 18.4820036 40.1507734, 18.481982 40.1507352, 18.4819307 40.1507013)",Viale Europa,,,
27185571,SP366,secondary,,True,False,12.955000000000002,"LINESTRING (18.4821316 40.1507203, 18.4821824 40.1507201, 18.4822305 40.1507327, 18.4822705 40.1507566)",,1,roundabout,
164547028,SP366,secondary,,True,False,20.533,"LINESTRING (18.4821316 40.1507203, 18.4822291 40.1506821, 18.482275 40.1506519, 18.4823249 40.1506128)",,,,
311414528,SP366,secondary,,True,False,75.069,"LINESTRING (18.4815577 40.1514479, 18.4817462 40.1512078, 18.4818389 40.1511098, 18.4819408 40.1509838, 18.4819846 40.1509071, 18.4820127 40.1508706)",,,,
836944726,SP366,secondary,50,False,True,100.563,"LINESTRING (18.4815577 40.1514479, 18.4811823 40.1518068, 18.4808364 40.1521646)",,,,
53513235,,unclassified,,False,True,35.096,"LINESTRING (18.4815995 40.1505128, 18.4819307 40.1507013)",Viale Europa,,,
164652643,,residential,,True,False,122.064,"LINESTRING (18.4815995 40.1505128, 18.4807692 40.1514085)",Via Mediterraneo,,,
53513235,,unclassified,,False,False,122.243,"LINESTRING (18.4815995 40.1505128, 18.4815244 40.1504864, 18.4814764 40.1504753, 18.4814386 40.1504686, 18.4813935 40.1504664, 18.4813383 40.1504686, 18.4811084 40.1504976, 18.4801905 40.1506262)",Viale Europa,,,
60197859,,unclassified,,False,True,115.75999999999999,"LINESTRING (18.4815995 40.1505128, 18.4818065 40.1502854, 18.4819883 40.1500698, 18.4820422 40.1499988, 18.4820719 40.1499449, 18.4820848 40.1499109, 18.4820886 40.1498797, 18.482083 40.1498087, 18.4820607 40.1497009, 18.4820366 40.1496343, 18.4820106 40.1495875)",Via Mediterraneo,,,
53513235,,unclassified,,False,True,122.243,"LINESTRING (18.4801905 40.1506262, 18.4811084 40.1504976, 18.4813383 40.1504686, 18.4813935 40.1504664, 18.4814386 40.1504686, 18.4814764 40.1504753, 18.4815244 40.1504864, 18.4815995 40.1505128)",Viale Europa,,,
594847576,,tertiary,,False,False,10.095,"LINESTRING (18.485861 40.1480117, 18.485942 40.1479453)",Via Papa Giovanni Paolo II,,,
303304444,,tertiary,,True,False,237.48499999999996,"LINESTRING (18.485861 40.1480117, 18.4858035 40.1480642, 18.4857605 40.1481036, 18.4857333 40.1481349, 18.485688 40.1482006, 18.4856284 40.1482976, 18.4855695 40.1484145, 18.4855119 40.148551, 18.4854834 40.1486223, 18.4854521 40.1486813, 18.485333 40.1488081, 18.4850894 40.1490512, 18.4849609 40.1491802, 18.4848208 40.1493209, 18.4843411 40.1497816)",Via San Giovanni,,,
415632516,,tertiary,,False,True,87.374,"LINESTRING (18.485861 40.1480117, 18.4856567 40.1479968, 18.4856024 40.1479953, 18.4855485 40.1479939, 18.485477 40.1479986, 18.4853777 40.1480234, 18.4852042 40.1480836, 18.4850739 40.1481291, 18.4849831 40.1481446, 18.4849229 40.1481449, 18.4848737 40.148134)",Via Pantaleone Presbitero,2,,
60196610,,residential,,True,False,15.92,"LINESTRING (18.4834932 40.1505495, 18.4836805 40.1505508)",Via Cappuccini,,,
"[164547040, 939337183]",,tertiary,,False,False,27.507,"LINESTRING (18.4834932 40.1505495, 18.4833728 40.1505523, 18.4832693 40.1505624, 18.4831735 40.150581)",Via Cappuccini,,,
164546972,,residential,,False,True,17.214,"LINESTRING (18.4833401 40.1493184, 18.4834641 40.149196)",Via Vecchia Stazione,,,
37549902,SP366,secondary,,False,True,169.935,"LINESTRING (18.4833401 40.1493184, 18.483317 40.1494052, 18.4833106 40.1494236, 18.4832828 40.1495038, 18.4832524 40.1495836, 18.4832113 40.1496661, 18.4831589 40.1497476, 18.4830889 40.1498367, 18.4830083 40.1499259, 18.4829281 40.1500116, 18.4827263 40.1502225, 18.4825308 40.1504149, 18.4824045 40.1505384, 18.4823249 40.1506128)",Via Alimini,,,
164546982,,residential,,True,False,159.23499999999996,"LINESTRING (18.4833401 40.1493184, 18.4833804 40.1493531, 18.4834064 40.1493896, 18.4834173 40.1494327, 18.4834219 40.1494736, 18.4834238 40.1494907, 18.4834238 40.149557, 18.4834151 40.1496299, 18.4833804 40.1497111, 18.483285 40.1498834, 18.4831918 40.1500342, 18.483105 40.1501618, 18.4829966 40.150306, 18.4828839 40.1504469, 18.4828254 40.1505364, 18.4828102 40.1505844, 18.4828043 40.1506226)",Via Vecchia Alimini,,,
164547007,SP366,secondary,,True,False,21.687,"LINESTRING (18.4833401 40.1493184, 18.4833188 40.1492529, 18.4832923 40.1492036, 18.4832659 40.1491765, 18.4832332 40.1491447)",,,,
164546972,,residential,,False,False,171.46699999999998,"LINESTRING (18.4848737 40.148134, 18.4848162 40.1481683, 18.4846689 40.1482565, 18.4843281 40.1484487, 18.4839752 40.1486363, 18.4838718 40.1487014, 18.4838231 40.1487355, 18.4837765 40.1487743, 18.4837399 40.1488208, 18.4835615 40.1490798, 18.4835209 40.1491386, 18.4834901 40.1491697, 18.4834641 40.149196)",Via Vecchia Stazione,,,
415632516,,tertiary,,False,False,87.374,"LINESTRING (18.4848737 40.148134, 18.4849229 40.1481449, 18.4849831 40.1481446, 18.4850739 40.1481291, 18.4852042 40.1480836, 18.4853777 40.1480234, 18.485477 40.1479986, 18.4855485 40.1479939, 18.4856024 40.1479953, 18.4856567 40.1479968, 18.485861 40.1480117)",Via Pantaleone Presbitero,2,,
415632516,,tertiary,,False,True,218.22599999999997,"LINESTRING (18.4848737 40.148134, 18.4848095 40.1481024, 18.4847644 40.1480625, 18.4847325 40.1479939, 18.4847231 40.1479344, 18.4847269 40.1478518, 18.4847193 40.1477749, 18.4846965 40.1477009, 18.4846566 40.1476414, 18.4846035 40.147595, 18.4845352 40.1475689, 18.4844384 40.147553, 18.4843265 40.1475486, 18.4842069 40.1475631, 18.484095 40.1475907, 18.4840153 40.1476443, 18.4839337 40.1477285, 18.483835 40.1478663, 18.4837192 40.1480592, 18.4836206 40.1482187, 18.4835523 40.1483377, 18.4835018 40.1484197)",Via Pantaleone Presbitero,2,,
164546988,,secondary,,True,False,10.292,"LINESTRING (18.4835018 40.1484197, 18.4834631 40.1485074)",,1,,
415632516,,tertiary,,False,False,218.22599999999997,"LINESTRING (18.4835018 40.1484197, 18.4835523 40.1483377, 18.4836206 40.1482187, 18.4837192 40.1480592, 18.483835 40.1478663, 18.4839337 40.1477285, 18.4840153 40.1476443, 18.484095 40.1475907, 18.4842069 40.1475631, 18.4843265 40.1475486, 18.4844384 40.147553, 18.4845352 40.1475689, 18.4846035 40.147595, 18.4846566 40.1476414, 18.4846965 40.1477009, 18.4847193 40.1477749, 18.4847269 40.1478518, 18.4847231 40.1479344, 18.4847325 40.1479939, 18.4847644 40.1480625, 18.4848095 40.1481024, 18.4848737 40.148134)",Via Pantaleone Presbitero,2,,
288034424,,unclassified,,False,False,88.68799999999999,"LINESTRING (18.4811783 40.1471627, 18.4814832 40.1475202, 18.4814791 40.1475818, 18.4813952 40.1476312, 18.4813174 40.1476626, 18.4812517 40.1476891, 18.4812249 40.1477377, 18.481251 40.1477851)",,,,
422499210,,unclassified,,True,False,70.38,"LINESTRING (18.4811783 40.1471627, 18.4807497 40.1471549, 18.480351 40.1471381)",,,,
129823384,,residential,,True,False,38.218,"LINESTRING (18.4869259 40.1481216, 18.4864803 40.1480756)",Via Pantaleone,,,
"[164547040, 939337183]",,tertiary,,False,True,27.506999999999998,"LINESTRING (18.4831735 40.150581, 18.4832693 40.1505624, 18.4833728 40.1505523, 18.4834932 40.1505495)",Via Cappuccini,,,
939337187,,tertiary,,False,False,31.796,"LINESTRING (18.4831735 40.150581, 18.4829395 40.1505984, 18.4828557 40.150611, 18.4828043 40.1506226)",Via Cappuccini,,,
939337189,,unclassified,,False,True,43.021,"LINESTRING (18.4831735 40.150581, 18.4831441 40.1506772, 18.4831305 40.1507886, 18.4831189 40.1509646)",,,,
972295319,,unclassified,,False,False,13.377,"LINESTRING (18.4830215 40.1517269, 18.4830211 40.1516066)",,,,
972295321,,unclassified,,False,True,28.123,"LINESTRING (18.4830215 40.1517269, 18.4830248 40.1519798)",,,,
972295320,,unclassified,,False,True,11.801,"LINESTRING (18.4831189 40.1509646, 18.4830987 40.1510696)",,,,
60196612,,residential,,True,False,85.40899999999999,"LINESTRING (18.4831189 40.1509646, 18.4833132 40.1510087, 18.4834801 40.1510518, 18.4836601 40.1511015, 18.4837641 40.1511313, 18.483853 40.1511661, 18.4839528 40.1512075, 18.4840496 40.1512477)",Via Rocamatura,,,
939337189,,unclassified,,False,False,43.021,"LINESTRING (18.4831189 40.1509646, 18.4831305 40.1507886, 18.4831441 40.1506772, 18.4831735 40.150581)",,,,
60197860,,residential,,False,True,52.971,"LINESTRING (18.4848774 40.1504415, 18.4845461 40.150038)",Via Cosimo de Giorgi,,,
540994814,,residential,,False,False,4.25,"LINESTRING (18.4848774 40.1504415, 18.4849274 40.1504417)",Via Cappuccini,,,
303746288,,residential,,True,False,9.452,"LINESTRING (18.4840496 40.1512477, 18.4839647 40.1513026)",Via Nettario di Casole,,,
60196612,,residential,,True,False,53.605999999999995,"LINESTRING (18.4840496 40.1512477, 18.4841696 40.1513169, 18.4842997 40.1514031, 18.484523 40.1515655)",Via Rocamatura,,,
60196618,,residential,,False,False,80.373,"LINESTRING (18.4859507 40.1506161, 18.4861431 40.1507213, 18.4862034 40.1507634, 18.4862407 40.1508056, 18.4862628 40.150848, 18.4862707 40.1508948, 18.4862897 40.1510533, 18.4863095 40.1512293)",Viale Aldo Moro,,,
164547009,,residential,,True,False,56.830999999999996,"LINESTRING (18.4859507 40.1506161, 18.4858123 40.1505741, 18.485675 40.1505306, 18.4855248 40.1504949, 18.485315 40.1504633)",,,,
60196618,,residential,,False,True,8.464,"LINESTRING (18.4864568 40.1523141, 18.4864588 40.152238)",Viale Aldo Moro,,,
60196608,,residential,,True,False,190.52200000000002,"LINESTRING (18.4864568 40.1523141, 18.4863241 40.1523094, 18.4861686 40.1522905, 18.485984 40.1522645, 18.4858371 40.1522355, 18.4856997 40.1522029, 18.4855764 40.1521703, 18.485439 40.1521304, 18.4853087 40.1520834, 18.4851784 40.1520345, 18.4850717 40.1519892, 18.4849461 40.1519258, 18.4848111 40.1518515, 18.4846808 40.1517773, 18.4845267 40.1516831, 18.4844462 40.1516344)",Via Rocamatura,,,
60196618,,residential,,False,False,8.464,"LINESTRING (18.4864588 40.152238, 18.4864568 40.1523141)",Viale Aldo Moro,,,
60196618,,residential,,False,True,61.199,"LINESTRING (18.4864588 40.152238, 18.4864267 40.1520101, 18.4863708 40.1516918)",Viale Aldo Moro,,,
1137102740,,residential,,False,True,7.466,"LINESTRING (18.485315 40.1504633, 18.4852285 40.1504516)",Via Cappuccini,,,
540994816,,residential,,True,False,22.676,"LINESTRING (18.485315 40.1504633, 18.485423 40.1504564, 18.485502 40.1504436, 18.4855728 40.1504192)",Via Punta,,,
972295320,,unclassified,,False,False,11.801,"LINESTRING (18.4830987 40.1510696, 18.4831189 40.1509646)",,,,
972295320,,unclassified,,False,True,60.26800000000001,"LINESTRING (18.4830987 40.1510696, 18.4830682 40.1511595, 18.483053 40.151239, 18.4830357 40.1513534, 18.4830209 40.1515048, 18.4830211 40.1516066)",,,,
387345002,,residential,,False,True,40.236,"LINESTRING (18.4830211 40.1516066, 18.4825961 40.1514472)",Via Santa Chiara d'Assisi,,,
972295319,,unclassified,,False,True,13.377,"LINESTRING (18.4830211 40.1516066, 18.4830215 40.1517269)",,,,
60196615,,residential,,True,False,32.339,"LINESTRING (18.4830211 40.1516066, 18.4831201 40.1516538, 18.4832587 40.1517189, 18.4833087 40.1517861)",Via Antonio Sforza,,,
972295320,,unclassified,,False,False,60.268,"LINESTRING (18.4830211 40.1516066, 18.4830209 40.1515048, 18.4830357 40.1513534, 18.483053 40.151239, 18.4830682 40.1511595, 18.4830987 40.1510696)",,,,
60197860,,residential,,False,False,33.413,"LINESTRING (18.4843411 40.1497816, 18.4845461 40.150038)",Via Cosimo de Giorgi,,,
"[939337186, 303304444]",,tertiary,,True,False,96.78699999999999,"LINESTRING (18.4843411 40.1497816, 18.4841435 40.1499251, 18.4838554 40.1501355, 18.4836762 40.1502594, 18.4836242 40.1503118, 18.483592 40.1503736, 18.4835826 40.1504135)",Via San Giovanni,,,
60197871,SP366,secondary,,True,False,4.318,"LINESTRING (18.4831169 40.1489961, 18.4831302 40.1489795, 18.4831473 40.1489652)",,,roundabout,
60197871,SP366,secondary,,True,False,12.295,"LINESTRING (18.4833546 40.1490941, 18.4833321 40.1491158, 18.483303 40.1491321, 18.4832692 40.149142, 18.4832332 40.1491447)",,,roundabout,
164547000,SP366,secondary,,True,False,11.018,"LINESTRING (18.4833546 40.1490941, 18.4833484 40.1491345, 18.483373 40.1491898)",,,,
60197860,,residential,,False,False,52.971,"LINESTRING (18.4845461 40.150038, 18.4848774 40.1504415)",Via Cosimo de Giorgi,,,
60197860,,residential,,False,True,33.413,"LINESTRING (18.4845461 40.150038, 18.4843411 40.1497816)",Via Cosimo de Giorgi,,,
60197867,,residential,,False,False,30.734,"LINESTRING (18.4845461 40.150038, 18.4848389 40.1498758)",Via Cannulo,,,
60197859,,unclassified,,False,False,115.76,"LINESTRING (18.4820106 40.1495875, 18.4820366 40.1496343, 18.4820607 40.1497009, 18.482083 40.1498087, 18.4820886 40.1498797, 18.4820848 40.1499109, 18.4820719 40.1499449, 18.4820422 40.1499988, 18.4819883 40.1500698, 18.4818065 40.1502854, 18.4815995 40.1505128)",Via Mediterraneo,,,
60197870,,unclassified,,True,False,79.969,"LINESTRING (18.4820106 40.1495875, 18.4819809 40.1496016, 18.4819252 40.1496144, 18.4818621 40.1496144, 18.4818158 40.1496059, 18.4817768 40.149586, 18.4817415 40.149552, 18.4817227 40.149491, 18.4817192 40.149464, 18.481723 40.1494314, 18.4817378 40.1493889, 18.4817619 40.1493562, 18.4817825 40.1493458, 18.4818009 40.1493364, 18.4818603 40.1493293, 18.4819048 40.1493293, 18.4819401 40.1493435, 18.4819865 40.1493747, 18.4820069 40.1493988, 18.482038 40.1494516)",,,roundabout,
60197868,,unclassified,,False,True,86.27999999999999,"LINESTRING (18.482038 40.1494516, 18.4822486 40.1494124, 18.4823682 40.1493834, 18.4824858 40.1493472, 18.48263 40.1492906, 18.4826842 40.1492649, 18.4827799 40.1492195, 18.4829525 40.1491313)",Via Stazione,,,
60197870,,unclassified,,True,False,15.55,"LINESTRING (18.482038 40.1494516, 18.4820422 40.1494856, 18.4820385 40.1495194, 18.482031 40.1495506, 18.4820106 40.1495875)",,,roundabout,
287283029,,residential,,True,False,52.262,"LINESTRING (18.4807692 40.1514085, 18.4805562 40.1512937, 18.4802667 40.1511376)",,,,
60197871,SP366,secondary,,True,False,17.965000000000003,"LINESTRING (18.4833071 40.1489526, 18.4833397 40.1489732, 18.4833623 40.1490005, 18.4833728 40.1490318, 18.4833701 40.149064, 18.4833546 40.1490941)",,,roundabout,
60197867,,residential,,False,False,43.569,"LINESTRING (18.4853458 40.1495949, 18.4857609 40.149365)",Via Cannulo,,,
"[60197867, 60197862]",,residential,,False,True,186.98199999999997,"LINESTRING (18.4853458 40.1495949, 18.4856603 40.1499455, 18.485787 40.149883, 18.4858219 40.1498563, 18.4858485 40.1498297, 18.4861543 40.1494473, 18.4862108 40.1493736, 18.4862232 40.1493438, 18.4862127 40.1493198, 18.486181 40.1492736, 18.4860769 40.1491796, 18.4857609 40.149365)","['Via Cannulo', 'Via S. da Squillace']",,,
60197867,,residential,,False,True,53.214,"LINESTRING (18.4853458 40.1495949, 18.4848389 40.1498758)",Via Cannulo,,,
60197871,SP366,secondary,,True,False,18.601,"LINESTRING (18.4831859 40.1491366, 18.4831488 40.1491188, 18.4831211 40.1490929, 18.4831058 40.1490616, 18.4831043 40.1490281, 18.4831169 40.1489961)",,,roundabout,
164547008,,unclassified,,True,False,19.866,"LINESTRING (18.4831859 40.1491366, 18.4831595 40.1491336, 18.4830888 40.1491324, 18.4830205 40.1491324, 18.4829525 40.1491313)",Via Stazione,,,
164652650,,tertiary,,False,True,26.576,"LINESTRING (18.487012 40.1469217, 18.4868476 40.147125)",Via Papa Giovanni Paolo II,,,
37550035,,unclassified,,True,False,417.46199999999993,"LINESTRING (18.487012 40.1469217, 18.4869393 40.1468937, 18.4868607 40.1468835, 18.4860701 40.1469196, 18.4855531 40.146968, 18.4851996 40.1470022, 18.4843456 40.1471029, 18.4841382 40.1471214, 18.483925 40.1471218, 18.4834193 40.1470636, 18.4832727 40.147029, 18.4831633 40.1469823, 18.4830278 40.1468812, 18.4828337 40.1467692, 18.4823345 40.1465551)",,,,
164652650,,tertiary,,False,False,54.751999999999995,"LINESTRING (18.487012 40.1469217, 18.4870675 40.1468564, 18.4871695 40.1467483, 18.4873827 40.1465191)",Via Papa Giovanni Paolo II,,,
27185571,SP366,secondary,,True,False,1.776,"LINESTRING (18.4822705 40.1507566, 18.4822835 40.1507691)",,1,roundabout,
444145280,,residential,,False,True,51.356,"LINESTRING (18.4876839 40.1506599, 18.4876015 40.1505815, 18.4875146 40.1504679, 18.4874169 40.1503286, 18.4873735 40.1502651)",Via Punta,,,
444145288,,residential,,True,False,8.053,"LINESTRING (18.4876839 40.1506599, 18.4877028 40.1506611, 18.4877205 40.1506662, 18.4877357 40.1506749, 18.4877472 40.1506864, 18.487754 40.1506999)",,,roundabout,
73549079,,residential,,True,False,243.233,"LINESTRING (18.486461 40.1497948, 18.4864379 40.1497651, 18.4863874 40.1497627, 18.4863261 40.1497888, 18.4861277 40.14993, 18.4860931 40.1499445, 18.4860579 40.1499465, 18.4860329 40.1499351, 18.486013 40.1499148, 18.4860097 40.1498957, 18.486018 40.1498665, 18.4860628 40.1498322, 18.486372 40.1496645, 18.4867476 40.1494473, 18.4867991 40.149413, 18.4868224 40.14938, 18.486829 40.1493647, 18.4868373 40.1493215, 18.486834 40.1492783, 18.4868224 40.1492174, 18.4867991 40.1491513, 18.4867659 40.1490789, 18.4866994 40.1489506, 18.4866695 40.1488705, 18.4866578 40.1488185, 18.4866495 40.1487549, 18.4866578 40.1486648, 18.4866861 40.1485377, 18.4867054 40.1484957)",Lungomare J. Kennedy,,,
"[164547026, 540994813]",,residential,,False,False,72.68199999999999,"LINESTRING (18.486461 40.1497948, 18.4866589 40.1496707, 18.4867446 40.1496259, 18.4868016 40.149618, 18.4868664 40.149618, 18.4868858 40.1496211, 18.4869285 40.1496279, 18.4869751 40.1496615, 18.4870914 40.149775, 18.4871228 40.1498109)",Via Punta,,,
164652646,,tertiary,,False,True,26.859,"LINESTRING (18.4875599 40.1463191, 18.4873827 40.1465191)",Via Papa Giovanni Paolo II,,,yes
434740418,,unclassified,,False,False,47.580000000000005,"LINESTRING (18.4875599 40.1463191, 18.4870832 40.1463262, 18.4870003 40.1463292)",,,,
"[321284984, 677043638]",,tertiary,,False,False,58.233000000000004,"LINESTRING (18.4875599 40.1463191, 18.4875878 40.1462872, 18.4876184 40.1462499, 18.4877181 40.1461283, 18.4878996 40.1458648)",Via Papa Giovanni Paolo II,,,
321284984,,tertiary,,False,False,26.232,"LINESTRING (18.4878996 40.1458648, 18.4879614 40.1457789, 18.4880589 40.1456629)",Via Papa Giovanni Paolo II,,,
"[321284984, 677043638]",,tertiary,,False,True,58.233000000000004,"LINESTRING (18.4878996 40.1458648, 18.4877181 40.1461283, 18.4876184 40.1462499, 18.4875878 40.1462872, 18.4875599 40.1463191)",Via Papa Giovanni Paolo II,,,
76146259,,residential,,True,False,71.481,"LINESTRING (18.4868476 40.147125, 18.4874936 40.1475366)",Via Luigi Eula,,,
164652650,,tertiary,,False,False,26.576,"LINESTRING (18.4868476 40.147125, 18.487012 40.1469217)",Via Papa Giovanni Paolo II,,,
164652650,,tertiary,,False,True,23.805,"LINESTRING (18.4868476 40.147125, 18.486674 40.147293)",Via Papa Giovanni Paolo II,,,
195031972,,residential,,True,False,80.996,"LINESTRING (18.4874936 40.1475366, 18.4872174 40.1478273, 18.4871303 40.1479153, 18.4870927 40.1479532, 18.4869259 40.1481216)",Lungomare Terra d'Otranto,,,
164652646,,tertiary,,False,False,26.859,"LINESTRING (18.4873827 40.1465191, 18.4875599 40.1463191)",Via Papa Giovanni Paolo II,,,yes
164652650,,tertiary,,False,True,54.751999999999995,"LINESTRING (18.4873827 40.1465191, 18.4871695 40.1467483, 18.4870675 40.1468564, 18.487012 40.1469217)",Via Papa Giovanni Paolo II,,,
"[164652657, 195031972]",,residential,,True,False,214.45100000000002,"LINESTRING (18.4873827 40.1465191, 18.4882385 40.1465838, 18.4883346 40.1465985, 18.4883944 40.1466217, 18.4874936 40.1475366)","[""Lungomare Terra d'Otranto"", 'Via Idro']",,,
37549931,,secondary,,False,False,242.94,"LINESTRING (18.4829555 40.1485328, 18.4828987 40.1485146, 18.4828312 40.1484842, 18.4827515 40.1484261, 18.4827135 40.1483768, 18.4826877 40.1483289, 18.4826694 40.1482787, 18.4826566 40.1482405, 18.4826528 40.1481839, 18.4826547 40.1480795, 18.4826756 40.1479402, 18.4826964 40.1478343, 18.4826908 40.1477676, 18.4826794 40.1477038, 18.4826585 40.1476472, 18.4826205 40.1476037, 18.4825674 40.1475602, 18.4824953 40.1475225, 18.4824194 40.1474993, 18.4823169 40.1474833, 18.4822164 40.1474891, 18.4821082 40.1475065, 18.4819811 40.1475442, 18.481251 40.1477851)",,2,,
458074731,,secondary,,True,False,24.683,"LINESTRING (18.4829555 40.1485328, 18.4830594 40.1485501, 18.4831021 40.1485577, 18.4831828 40.1485671, 18.4832414 40.1485664)",,1,,
303304443,,tertiary,,True,False,10.373,"LINESTRING (18.4882202 40.1454346, 18.4881599 40.1455157)",Via Papa Giovanni Paolo II,,,
939337180,,residential,,False,True,112.484,"LINESTRING (18.4842751 40.1478911, 18.4840802 40.1481843, 18.4839841 40.148311, 18.4838736 40.1484544, 18.4838019 40.1485207, 18.4837602 40.1485526, 18.4837186 40.1485662, 18.4836769 40.1485594, 18.4836233 40.148548, 18.4834631 40.1485074)",,,,
164546963,,residential,,False,False,4.344,"LINESTRING (18.4834174 40.1484899, 18.4834631 40.1485074)",,,,
939337182,,secondary,,True,False,10.602,"LINESTRING (18.4834174 40.1484899, 18.4835018 40.1484197)",,1,,
164546963,,residential,,False,True,4.344,"LINESTRING (18.4834631 40.1485074, 18.4834174 40.1484899)",,,,
939337180,,residential,,False,False,112.48400000000001,"LINESTRING (18.4834631 40.1485074, 18.4836233 40.148548, 18.4836769 40.1485594, 18.4837186 40.1485662, 18.4837602 40.1485526, 18.4838019 40.1485207, 18.4838736 40.1484544, 18.4839841 40.148311, 18.4840802 40.1481843, 18.4842751 40.1478911)",,,,
939337181,,secondary,,True,False,12.353,"LINESTRING (18.4834631 40.1485074, 18.4834415 40.1485616, 18.4834166 40.1486126)",,1,,
164547036,SP366,secondary,,True,False,3.9210000000000003,"LINESTRING (18.4832414 40.1485664, 18.4832629 40.14856, 18.4832855 40.1485565)",,,roundabout,
164547036,SP366,secondary,,True,False,13.559,"LINESTRING (18.4832855 40.1485565, 18.4833254 40.148558, 18.4833627 40.1485686, 18.4833941 40.1485874, 18.4834166 40.1486126)",,,roundabout,
458074732,,secondary,,True,False,13.461,"LINESTRING (18.4832855 40.1485565, 18.4833375 40.1485345, 18.4834174 40.1484899)",,1,,
164547036,SP366,secondary,,True,False,16.256,"LINESTRING (18.4834166 40.1486126, 18.4834276 40.1486398, 18.483428 40.1486683, 18.4834178 40.1486957, 18.4833978 40.1487197, 18.4833654 40.1487404)",,,roundabout,
164547036,SP366,secondary,,True,False,3.9379999999999997,"LINESTRING (18.4831983 40.1487172, 18.4831855 40.1487025, 18.4831763 40.1486862)",,,roundabout,
164547036,SP366,secondary,,True,False,15.685,"LINESTRING (18.4833654 40.1487404, 18.4833313 40.1487512, 18.4832946 40.1487542, 18.4832583 40.1487491, 18.4832253 40.1487364, 18.4831983 40.1487172)",,,roundabout,
458074736,SP366,secondary,,True,False,24.952,"LINESTRING (18.4833654 40.1487404, 18.4833166 40.1488094, 18.4832937 40.1488862, 18.4833071 40.1489526)",,1,,
60197871,SP366,secondary,,True,False,14.565000000000001,"LINESTRING (18.4831473 40.1489652, 18.4831831 40.1489472, 18.4832245 40.1489387, 18.4832673 40.1489406, 18.4833071 40.1489526)",,,roundabout,
