osmid,name,highway,oneway,reversed,length,lanes,geometry,maxspeed,ref,tunnel
27353104,Via Sabotino,residential,False,False,80.635,,"LINESTRING (13.9640666 42.7508988, 13.9645307 42.7502587)",,,
27353102,Via 24 Maggio,residential,False,False,90.606,,"LINESTRING (13.9640666 42.7508988, 13.9647965 42.7510885, 13.9648558 42.751103, 13.9649654 42.7511299, 13.9650118 42.7511413, 13.9651126 42.7511706)",,,
159681175,Viale Filippo Turati,primary,False,False,249.346,2,"LINESTRING (13.9651126 42.7511706, 13.9663263 42.7491129)",,SS16,
27353102,Via 24 Maggio,residential,False,True,90.606,,"LINESTRING (13.9651126 42.7511706, 13.9650118 42.7511413, 13.9649654 42.7511299, 13.9648558 42.751103, 13.9647965 42.7510885, 13.9640666 42.7508988)",,,
159681174,Viale Filippo Turati,primary,False,True,41.802,2,"LINESTRING (13.9651126 42.7511706, 13.965047 42.7512864, 13.965023 42.7513328, 13.9649748 42.7514118, 13.9649162 42.7515177)",,SS16,
159681171,Via Galileo Galilei,primary,False,True,24.448,2,"LINESTRING (13.9641844 42.7528107, 13.9640649 42.7530123)",,SS16,
159681174,Viale Filippo Turati,primary,False,False,36.078,2,"LINESTRING (13.9641844 42.7528107, 13.964354 42.7525111)",,SS16,
254407728,,residential,True,False,25.099,,"LINESTRING (13.9641844 42.7528107, 13.9644677 42.7528983)",,,
87021751,Lungomare Spalato,tertiary,False,False,67.269,2,"LINESTRING (13.970945 42.7515397, 13.9705558 42.7520729)",30,,
87021751,Lungomare Spalato,tertiary,False,True,104.03,2,"LINESTRING (13.970945 42.7515397, 13.9715448 42.7507143)",30,,
86634076,Via Tripoli,residential,False,False,78.52,,"LINESTRING (13.9689871 42.7514881, 13.968133 42.7511636)",,,
86634082,Via Monfalcone,residential,True,False,44.818,,"LINESTRING (13.9689871 42.7514881, 13.9687389 42.7518476)",,,
86634076,Via Tripoli,residential,False,True,143.647,,"LINESTRING (13.9689871 42.7514881, 13.9704152 42.7520205, 13.9705558 42.7520729)",,,
38685360,Via Trieste,tertiary,False,True,38.56,2,"LINESTRING (13.9669104 42.7530377, 13.9667236 42.7533562)",,,
86634079,Via Genova,residential,True,False,75.814,1,"LINESTRING (13.9669104 42.7530377, 13.9677468 42.7533338)",,,
38685360,Via Trieste,tertiary,False,False,60.542,2,"LINESTRING (13.9669104 42.7530377, 13.9669397 42.7529922, 13.967221 42.7525433)",,,
114548123,Via Caltanissetta,residential,False,True,46.05,,"LINESTRING (13.9685018 42.750618, 13.967996 42.7504348)",,,
114548124,Via Marsala,residential,True,False,79.088,,"LINESTRING (13.9685018 42.750618, 13.969364 42.7509421)",,,
38685360,Via Trieste,tertiary,False,False,63.239,2,"LINESTRING (13.9685018 42.750618, 13.9685315 42.7505748, 13.9688511 42.7501104)",,,
38685360,Via Trieste,tertiary,False,True,67.731,2,"LINESTRING (13.9685018 42.750618, 13.9681655 42.7511155, 13.968133 42.7511636)",,,
86634085,Via Venezia,residential,False,True,104.59,,"LINESTRING (13.9698843 42.7529954, 13.9687313 42.7525856)",,,
87021751,Lungomare Spalato,tertiary,False,False,44.319,2,"LINESTRING (13.9698843 42.7529954, 13.9696284 42.7533469)",30,,
87021751,Lungomare Spalato,tertiary,False,True,77.159,2,"LINESTRING (13.9698843 42.7529954, 13.9703279 42.7523827)",30,,
86634085,Via Venezia,residential,False,False,36.555,,"LINESTRING (13.9683283 42.7524424, 13.9687313 42.7525856)",,,
86634085,Via Venezia,residential,False,True,76.296,,"LINESTRING (13.9683283 42.7524424, 13.9674754 42.7521621)",,,
174854822,Via Trento,residential,False,False,47.497,,"LINESTRING (13.9683283 42.7524424, 13.9680653 42.7528234)",,,
86634075,Via Pola,residential,False,True,39.129,,"LINESTRING (13.967927 42.7537916, 13.9681345 42.7534744)",,,
631405287,Via Nazario Sauro,residential,True,False,109.53899999999999,1,"LINESTRING (13.967927 42.7537916, 13.9675367 42.7536517, 13.9669106 42.7534218, 13.9667236 42.7533562)",,,
86634075,Via Pola,residential,False,False,46.412,,"LINESTRING (13.9687313 42.7525856, 13.9684882 42.7529629)",,,
86634075,Via Pola,residential,False,True,75.566,,"LINESTRING (13.9687313 42.7525856, 13.9691271 42.7519713)",,,
86634085,Via Venezia,residential,False,False,104.59,,"LINESTRING (13.9687313 42.7525856, 13.9698843 42.7529954)",,,
86634085,Via Venezia,residential,False,True,36.555,,"LINESTRING (13.9687313 42.7525856, 13.9683283 42.7524424)",,,
23944522,Via Bolzano,residential,False,False,54.747,,"LINESTRING (13.9669326 42.7512652, 13.9672101 42.750817)",,,
23944522,Via Bolzano,residential,False,True,75.797,,"LINESTRING (13.9669326 42.7512652, 13.9665191 42.7518755)",,,
86634088,Via Messina,residential,False,False,38.331,,"LINESTRING (13.9669326 42.7512652, 13.9665052 42.7511226)",,,
86634088,Via Messina,residential,False,True,83.432,,"LINESTRING (13.9669326 42.7512652, 13.967866 42.7515705)",,,
23944522,Via Bolzano,residential,False,False,39.338,,"LINESTRING (13.9657639 42.7530205, 13.9659739 42.7527021)",,,
"[114543057, 631405287]","['Via Nazario Sauro', 'Via Gorizia']",residential,True,False,181.768,1,"LINESTRING (13.9657639 42.7530205, 13.9654641 42.7529162, 13.9646645 42.7541773)",,,
86634082,Via Monfalcone,residential,True,False,68.067,,"LINESTRING (13.969364 42.7509421, 13.9689871 42.7514881)",,,
114548124,Via Marsala,residential,True,False,145.19,,"LINESTRING (13.969364 42.7509421, 13.970945 42.7515397)",,,
86634081,Via Napoli,residential,True,False,55.294,,"LINESTRING (13.9696284 42.7533469, 13.9690129 42.7531395)",,,
87021751,Lungomare Spalato,tertiary,False,True,44.319,2,"LINESTRING (13.9696284 42.7533469, 13.9698843 42.7529954)",30,,
87021751,Lungomare Spalato,tertiary,False,False,66.317,2,"LINESTRING (13.9696284 42.7533469, 13.9692669 42.7538453, 13.9692466 42.7538733)",30,,
631405289,,residential,False,False,95.036,,"LINESTRING (13.9696284 42.7533469, 13.9697406 42.7533868, 13.9706732 42.7537236)",,,
86634075,Via Pola,residential,False,False,75.566,,"LINESTRING (13.9691271 42.7519713, 13.9687313 42.7525856)",,,
86634088,Via Messina,residential,False,False,34.553,,"LINESTRING (13.9691271 42.7519713, 13.9687389 42.7518476)",,,
86634088,Via Messina,residential,False,True,108.192,,"LINESTRING (13.9691271 42.7519713, 13.9703279 42.7523827)",,,
86634075,Via Pola,residential,False,False,39.129,,"LINESTRING (13.9681345 42.7534744, 13.967927 42.7537916)",,,
86634075,Via Pola,residential,False,True,63.788,,"LINESTRING (13.9681345 42.7534744, 13.9684882 42.7529629)",,,
631401285,Via Genova,residential,True,False,46.743,1,"LINESTRING (13.9681345 42.7534744, 13.9686489 42.7536589)",,,
86634088,Via Messina,residential,False,True,38.331,,"LINESTRING (13.9665052 42.7511226, 13.9669326 42.7512652)",,,
86634088,Via Messina,residential,False,False,108.192,,"LINESTRING (13.9703279 42.7523827, 13.9691271 42.7519713)",,,
87021751,Lungomare Spalato,tertiary,False,False,77.159,2,"LINESTRING (13.9703279 42.7523827, 13.9698843 42.7529954)",30,,
87021751,Lungomare Spalato,tertiary,False,True,39.153,2,"LINESTRING (13.9703279 42.7523827, 13.9705558 42.7520729)",30,,
38685360,Via Trieste,tertiary,False,False,41.571,2,"LINESTRING (13.967221 42.7525433, 13.9672464 42.7525053, 13.9674448 42.7522075)",,,
38685360,Via Trieste,tertiary,False,True,60.542,2,"LINESTRING (13.967221 42.7525433, 13.9669397 42.7529922, 13.9669104 42.7530377)",,,
174854822,Via Trento,residential,False,True,62.428,,"LINESTRING (13.9677468 42.7533338, 13.9680653 42.7528234)",,,
914428914,Via Genova,residential,True,False,35.305,1,"LINESTRING (13.9677468 42.7533338, 13.9681345 42.7534744)",,,
86634082,Via Monfalcone,residential,True,False,74.151,,"LINESTRING (13.9687389 42.7518476, 13.9683283 42.7524424)",,,
86634088,Via Messina,residential,False,False,77.648,,"LINESTRING (13.9687389 42.7518476, 13.967866 42.7515705)",,,
86634088,Via Messina,residential,False,True,34.553,,"LINESTRING (13.9687389 42.7518476, 13.9691271 42.7519713)",,,
86634088,Via Messina,residential,False,False,83.432,,"LINESTRING (13.967866 42.7515705, 13.9669326 42.7512652)",,,
86634088,Via Messina,residential,False,True,77.648,,"LINESTRING (13.967866 42.7515705, 13.9687389 42.7518476)",,,
38685360,Via Trieste,tertiary,False,False,50.224,2,"LINESTRING (13.967866 42.7515705, 13.9679 42.7515187, 13.968133 42.7511636)",,,
38685360,Via Trieste,tertiary,False,True,73.10600000000001,2,"LINESTRING (13.967866 42.7515705, 13.9675005 42.752124, 13.9674754 42.7521621)",,,
86634081,Via Napoli,residential,True,False,47.127,,"LINESTRING (13.9690129 42.7531395, 13.9684882 42.7529629)",,,
631401286,,residential,False,False,64.953,,"LINESTRING (13.9690129 42.7531395, 13.9686489 42.7536589)",,,
86634081,Via Napoli,residential,True,False,75.646,,"LINESTRING (13.9680653 42.7528234, 13.967221 42.7525433)",,,
174854822,Via Trento,residential,False,False,62.428,,"LINESTRING (13.9680653 42.7528234, 13.9677468 42.7533338)",,,
174854822,Via Trento,residential,False,True,47.497,,"LINESTRING (13.9680653 42.7528234, 13.9683283 42.7524424)",,,
38685360,Via Trieste,tertiary,False,True,5.633,2,"LINESTRING (13.9674754 42.7521621, 13.9674448 42.7522075)",,,
86634085,Via Venezia,residential,False,False,76.296,,"LINESTRING (13.9674754 42.7521621, 13.9683283 42.7524424)",,,
38685360,Via Trieste,tertiary,False,False,73.10600000000001,2,"LINESTRING (13.9674754 42.7521621, 13.9675005 42.752124, 13.967866 42.7515705)",,,
87021751,Lungomare Spalato,tertiary,False,False,39.153,2,"LINESTRING (13.9705558 42.7520729, 13.9703279 42.7523827)",30,,
87021751,Lungomare Spalato,tertiary,False,True,67.269,2,"LINESTRING (13.9705558 42.7520729, 13.970945 42.7515397)",30,,
86634076,Via Tripoli,residential,False,False,143.647,,"LINESTRING (13.9705558 42.7520729, 13.9704152 42.7520205, 13.9689871 42.7514881)",,,
86634075,Via Pola,residential,False,False,63.788,,"LINESTRING (13.9684882 42.7529629, 13.9681345 42.7534744)",,,
86634075,Via Pola,residential,False,True,46.412,,"LINESTRING (13.9684882 42.7529629, 13.9687313 42.7525856)",,,
86634081,Via Napoli,residential,True,False,37.854,,"LINESTRING (13.9684882 42.7529629, 13.9680653 42.7528234)",,,
"[981909115, 981909117, 914337718]",Lungomare Zara,tertiary,True,False,39.586,"['1', '2']","LINESTRING (13.9687888 42.7545558, 13.9688634 42.754436, 13.9689084 42.7543654, 13.9689687 42.7542704, 13.9689935 42.7542331)",,,
114543057,Via Gorizia,residential,True,False,67.468,1,"LINESTRING (13.9646645 42.7541773, 13.9643324 42.7547329)",,,
159681171,Via Galileo Galilei,primary,False,False,118.086,2,"LINESTRING (13.963266 42.754407, 13.9638248 42.7534275)",,SS16,
159681171,Via Galileo Galilei,primary,False,True,92.362,2,"LINESTRING (13.963266 42.754407, 13.9628208 42.7551706)",,SS16,
524318420,Via Riccardo Cerulli,residential,False,True,93.789,,"LINESTRING (13.963266 42.754407, 13.9622106 42.754074)",,,
"[524318420, 932001222, 114543047]","['Via Riccardo Cerulli', 'Via Thaon De Revel']",residential,False,False,94.314,,"LINESTRING (13.963266 42.754407, 13.9638025 42.7545663, 13.9639755 42.7546207, 13.9643324 42.7547329)",,,yes
114543052,,residential,False,False,41.574,,"LINESTRING (13.9628027 42.7530682, 13.9626007 42.7534114)",,,
114543052,,residential,False,True,111.643,,"LINESTRING (13.9628027 42.7530682, 13.963344 42.7521462)",,,
114543066,Via Luigi Pirandello,residential,True,False,110.832,,"LINESTRING (13.9628027 42.7530682, 13.9615759 42.7526416)",,,
159681174,Viale Filippo Turati,primary,False,False,84.315,2,"LINESTRING (13.964354 42.7525111, 13.9647503 42.7518109)",,SS16,
159681174,Viale Filippo Turati,primary,False,True,36.078,2,"LINESTRING (13.964354 42.7525111, 13.9641844 42.7528107)",,SS16,
524318421,Via Giacomo Matteotti,unclassified,False,True,91.908,,"LINESTRING (13.964354 42.7525111, 13.963344 42.7521462)",,,
914453118,,residential,False,False,25.682000000000002,,"LINESTRING (13.964354 42.7525111, 13.9644325 42.7525387, 13.9646374 42.7526113)",,,
114543066,Via Luigi Pirandello,residential,True,False,92.524,,"LINESTRING (13.9638248 42.7534275, 13.9628027 42.7530682)",,,
159681171,Via Galileo Galilei,primary,False,False,50.158,2,"LINESTRING (13.9638248 42.7534275, 13.9640649 42.7530123)",,SS16,
159681171,Via Galileo Galilei,primary,False,True,118.086,2,"LINESTRING (13.9638248 42.7534275, 13.963266 42.754407)",,SS16,
524318420,Via Riccardo Cerulli,residential,False,False,71.969,,"LINESTRING (13.960966 42.7536928, 13.9617795 42.753942)",,,
645974826,,residential,False,True,77.911,,"LINESTRING (13.960966 42.7536928, 13.9610089 42.7537748, 13.9610679 42.7538102, 13.9612288 42.7538614, 13.9614649 42.7539363, 13.9615936 42.7539639, 13.9616741 42.7539678, 13.9617795 42.753942)",,,
524318422,Via Alleva,residential,False,True,47.012,,"LINESTRING (13.960966 42.7536928, 13.9610252 42.7535939, 13.9610632 42.7535274, 13.9611879 42.7533027)",,,
114543052,,residential,False,True,43.342,,"LINESTRING (13.9622106 42.754074, 13.9624212 42.7537162)",,,
524318420,Via Riccardo Cerulli,residential,False,False,93.789,,"LINESTRING (13.9622106 42.754074, 13.963266 42.754407)",,,
524318420,Via Riccardo Cerulli,residential,False,True,38.136,,"LINESTRING (13.9622106 42.754074, 13.9617795 42.753942)",,,
600870239,Via Ippolito Nievo,residential,False,True,90.881,2,"LINESTRING (13.9622106 42.754074, 13.9617778 42.754827)",30,,
114543053,Via Quarnaro,residential,True,False,204.957,1,"LINESTRING (13.9665269 42.7537564, 13.9687888 42.7545558)",,,
311571338,Viale Vincenzo Orsini,tertiary,False,True,56.742,2,"LINESTRING (13.9665269 42.7537564, 13.966254 42.7542257)",,,
"[631405288, 311571338]",Viale Vincenzo Orsini,tertiary,False,False,48.421,2,"LINESTRING (13.9665269 42.7537564, 13.9667414 42.7534021, 13.9667236 42.7533562)",,,
524318422,Via Alleva,residential,False,True,112.541,,"LINESTRING (13.9615759 42.7526416, 13.9621146 42.75171)",,,
524318422,Via Alleva,residential,False,False,42.034,,"LINESTRING (13.9615759 42.7526416, 13.9615521 42.7526828, 13.9613726 42.7529889)",,,
114543072,Via Como,residential,True,False,23.962,1,"LINESTRING (13.9660303 42.7546058, 13.9657609 42.7545203)",,,
311571338,Viale Vincenzo Orsini,tertiary,False,False,6.157,2,"LINESTRING (13.9660303 42.7546058, 13.96606 42.7545549)",,,
311571338,Viale Vincenzo Orsini,tertiary,False,True,67.538,2,"LINESTRING (13.9660303 42.7546058, 13.965702 42.7551633)",,,
114543074,Via Benvenuto Cellini,unclassified,False,True,91.667,,"LINESTRING (13.9621146 42.75171, 13.9625534 42.7509512)",,,
524318421,Via Giacomo Matteotti,unclassified,False,False,111.485,,"LINESTRING (13.9621146 42.75171, 13.963344 42.7521462)",,,
524318422,Via Alleva,residential,False,False,112.541,,"LINESTRING (13.9621146 42.75171, 13.9615759 42.7526416)",,,
524318423,Via Giacomo Matteotti,unclassified,False,True,68.594,,"LINESTRING (13.9621146 42.75171, 13.9613582 42.7514416)",,,
114543052,,residential,False,False,111.643,,"LINESTRING (13.963344 42.7521462, 13.9628027 42.7530682)",,,
524318421,Via Giacomo Matteotti,unclassified,False,False,91.908,,"LINESTRING (13.963344 42.7521462, 13.964354 42.7525111)",,,
524318421,Via Giacomo Matteotti,unclassified,False,True,111.485,,"LINESTRING (13.963344 42.7521462, 13.9621146 42.75171)",,,
524318425,Via Zola,residential,True,False,78.823,,"LINESTRING (13.963344 42.7521462, 13.9637219 42.7514939)",,,
114543074,Via Benvenuto Cellini,unclassified,False,False,27.169,,"LINESTRING (13.9626863 42.7507272, 13.9625534 42.7509512)",,,
114546167,Via Bafile,residential,True,False,194.736,,"LINESTRING (13.9675152 42.7565149, 13.9653221 42.7558264)",,,
914337718,Lungomare Zara,tertiary,True,False,65.806,1,"LINESTRING (13.9675152 42.7565149, 13.9676035 42.7563805, 13.9677403 42.7561721, 13.9678652 42.7559818)",,,
114546171,Via Grado,residential,True,False,62.988,,"LINESTRING (13.9670934 42.7571576, 13.9663772 42.756947)",,,
923387675,Lungomare Zara,tertiary,True,False,79.33000000000001,,"LINESTRING (13.9670934 42.7571576, 13.9673207 42.7568112, 13.9673494 42.7567675, 13.9674171 42.7566644, 13.9675152 42.7565149)",,,
311571341,Viale Vincenzo Orsini,tertiary,False,False,13.1,,"LINESTRING (13.9653221 42.7558264, 13.9653843 42.7557178)",,,
311571341,Viale Vincenzo Orsini,tertiary,False,True,51.654,,"LINESTRING (13.9653221 42.7558264, 13.9650768 42.7562546)",,,
254407726,Via Ravenna,residential,False,True,50.819,,"LINESTRING (13.9666283 42.7547413, 13.96606 42.7545549)",,,
242686586,Via Grado,residential,True,False,120.88,,"LINESTRING (13.9649201 42.7565186, 13.9635209 42.7561632)",,,
311571341,Viale Vincenzo Orsini,tertiary,False,False,32.022,,"LINESTRING (13.9649201 42.7565186, 13.9650768 42.7562546)",,,
311571341,Viale Vincenzo Orsini,tertiary,False,True,35.462,,"LINESTRING (13.9649201 42.7565186, 13.9647564 42.756814)",,,
114548123,Via Caltanissetta,residential,False,False,46.05,,"LINESTRING (13.967996 42.7504348, 13.9685018 42.750618)",,,
114548125,Via Caltanissetta,residential,False,True,61.866,,"LINESTRING (13.967996 42.7504348, 13.9683137 42.7499297)",,,
"[23944522, 114548123]","['Via Bolzano', 'Via Caltanissetta']",residential,False,True,107.83699999999999,,"LINESTRING (13.967996 42.7504348, 13.9675446 42.75027, 13.9672101 42.750817)",,,
38685360,Via Trieste,tertiary,False,False,60.106,2,"LINESTRING (13.9690406 42.7498399, 13.9693879 42.7493633)",,,
114548131,Via Amalfi,residential,False,False,78.979,,"LINESTRING (13.9690406 42.7498399, 13.969909 42.7501527)",,,
38685360,Via Trieste,tertiary,False,True,33.825,2,"LINESTRING (13.9690406 42.7498399, 13.9690046 42.7498913, 13.9688511 42.7501104)",,,
114548125,Via Caltanissetta,residential,False,False,61.866,,"LINESTRING (13.9683137 42.7499297, 13.967996 42.7504348)",,,
114548129,,residential,False,False,48.262,,"LINESTRING (13.9683137 42.7499297, 13.9688511 42.7501104)",,,
114548129,,residential,False,True,83.405,,"LINESTRING (13.9683137 42.7499297, 13.967386 42.7496158)",,,
87021751,Lungomare Spalato,tertiary,False,False,57.192,2,"LINESTRING (13.971875 42.7502607, 13.9715448 42.7507143)",30,,
87021751,Lungomare Spalato,tertiary,False,True,59.018,2,"LINESTRING (13.971875 42.7502607, 13.9722157 42.7497926)",30,,
114548132,Via La Spezia,residential,False,True,148.302,,"LINESTRING (13.971875 42.7502607, 13.9702424 42.7496763)",30,,
114548129,,residential,False,False,83.405,,"LINESTRING (13.967386 42.7496158, 13.9683137 42.7499297)",,,
114548129,,residential,False,True,48.262,,"LINESTRING (13.9688511 42.7501104, 13.9683137 42.7499297)",,,
38685360,Via Trieste,tertiary,False,False,33.825,2,"LINESTRING (13.9688511 42.7501104, 13.9690046 42.7498913, 13.9690406 42.7498399)",,,
38685360,Via Trieste,tertiary,False,True,63.239,2,"LINESTRING (13.9688511 42.7501104, 13.9685315 42.7505748, 13.9685018 42.750618)",,,
87021751,Lungomare Spalato,tertiary,False,False,104.03,2,"LINESTRING (13.9715448 42.7507143, 13.970945 42.7515397)",30,,
87021751,Lungomare Spalato,tertiary,False,True,57.192,2,"LINESTRING (13.9715448 42.7507143, 13.971875 42.7502607)",30,,
114548131,Via Amalfi,residential,False,True,147.444,,"LINESTRING (13.9715448 42.7507143, 13.969909 42.7501527)",,,
608933494,Via Guglielmo Marconi,residential,False,True,29.413,,"LINESTRING (13.9643324 42.7547329, 13.9641752 42.7549709)",,,
932001223,Via Thaon De Revel,residential,True,False,121.634,,"LINESTRING (13.9643324 42.7547329, 13.965702 42.7551633)",,,
"[524318420, 932001222, 114543047]","['Via Thaon De Revel', 'Via Riccardo Cerulli']",residential,False,True,94.314,,"LINESTRING (13.9643324 42.7547329, 13.9639755 42.7546207, 13.9638025 42.7545663, 13.963266 42.754407)",,,yes
23944522,Via Bolzano,residential,False,False,42.771,,"LINESTRING (13.9662908 42.7522217, 13.9665191 42.7518755)",,,
23944522,Via Bolzano,residential,False,True,59.355,,"LINESTRING (13.9662908 42.7522217, 13.9659739 42.7527021)",,,
174848893,Via Napoli,residential,True,False,83.948,,"LINESTRING (13.9662908 42.7522217, 13.967221 42.7525433)",,,
23944522,Via Bolzano,residential,False,False,59.355,,"LINESTRING (13.9659739 42.7527021, 13.9662908 42.7522217)",,,
23944522,Via Bolzano,residential,False,True,39.338,,"LINESTRING (13.9659739 42.7527021, 13.9657639 42.7530205)",,,
86634079,Via Genova,residential,True,False,85.085,1,"LINESTRING (13.9659739 42.7527021, 13.9669104 42.7530377)",,,
86634082,Via Monfalcone,residential,True,False,98.413,,"LINESTRING (13.969909 42.7501527, 13.969364 42.7509421)",,,
114548131,Via Amalfi,residential,False,False,147.444,,"LINESTRING (13.969909 42.7501527, 13.9715448 42.7507143)",,,
114548131,Via Amalfi,residential,False,True,78.979,,"LINESTRING (13.969909 42.7501527, 13.9690406 42.7498399)",,,
114548132,Via La Spezia,residential,False,False,148.302,,"LINESTRING (13.9702424 42.7496763, 13.971875 42.7502607)",30,,
114548132,Via La Spezia,residential,False,True,77.972,,"LINESTRING (13.9702424 42.7496763, 13.9693879 42.7493633)",30,,
86634082,Via Monfalcone,residential,True,False,59.559,,"LINESTRING (13.9702424 42.7496763, 13.9699128 42.7501472, 13.969909 42.7501527)",,,
"[631401281, 631401284]",Molo Nord Pietro de Dominicis,unclassified,False,True,64.56,2,"LINESTRING (13.969996 42.7545097, 13.9696647 42.7543919, 13.9694594 42.7543219, 13.969409 42.7543115, 13.9693344 42.754305, 13.9692658 42.7543012)",,,
87021751,Lungomare Spalato,tertiary,False,False,59.018,2,"LINESTRING (13.9722157 42.7497926, 13.971875 42.7502607)",30,,
914453118,,residential,False,True,25.682000000000002,,"LINESTRING (13.9646374 42.7526113, 13.9644325 42.7525387, 13.964354 42.7525111)",,,
914337718,Lungomare Zara,tertiary,True,False,16.464,1,"LINESTRING (13.9678652 42.7559818, 13.9679527 42.7558484)",,,
242686587,Lungomare Zara,tertiary,True,False,21.31,1,"LINESTRING (13.9681025 42.7560616, 13.9678652 42.7559818)",30,,
608933494,Via Guglielmo Marconi,residential,False,True,29.078,,"LINESTRING (13.9635209 42.7561632, 13.9633893 42.7564062)",,,
608933494,Via Guglielmo Marconi,residential,False,False,142.96800000000002,,"LINESTRING (13.9635209 42.7561632, 13.9637371 42.7557639, 13.9639795 42.7553124, 13.9641093 42.7550706, 13.9641752 42.7549709)",,,
