osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,est_width,junction
39056764,,,Via Volturno,residential,True,False,121.089,"LINESTRING (12.167934 45.492551, 12.1678789 45.4924181, 12.1675004 45.4915053)",,,
366930954,2,SP32,Via Roma,tertiary,False,False,16.001,"LINESTRING (12.1671375 45.4906397, 12.1669461 45.4906917)",,,
366930954,2,SP32,Via Roma,tertiary,False,True,14.216999999999999,"LINESTRING (12.1671375 45.4906397, 12.1672384 45.4906128, 12.167308 45.4905943)",,,
366930954,2,SP32,Via Roma,tertiary,False,True,6.649,"LINESTRING (12.1657691 45.4909551, 12.1658504 45.490937)",,,
39065444,2,,Via Enrico Fermi,residential,False,False,108.431,"LINESTRING (12.1657691 45.4909551, 12.1657436 45.4908981, 12.1657338 45.4908763, 12.1655439 45.4903861, 12.1655109 45.4902988, 12.1654839 45.4902366, 12.1654453 45.4901494, 12.1654031 45.4900718, 12.1653689 45.4900224)",,,
366930954,2,SP32,Via Roma,tertiary,False,False,25.250999999999998,"LINESTRING (12.1657691 45.4909551, 12.1656182 45.4909875, 12.1654595 45.4910219)",,,
698539266,2,,Via Giuseppe Garibaldi,residential,False,True,6.920999999999999,"LINESTRING (12.162865 45.4926234, 12.1628816 45.4926386, 12.162919 45.4926728)",,,
698539273,1,,Via Giuseppe Garibaldi,residential,True,False,10.879000000000001,"LINESTRING (12.162865 45.4926234, 12.1628001 45.4926001, 12.16274 45.4925799)",,,
442262526,1,SP32,Via Roma,tertiary,True,False,29.724999999999998,"LINESTRING (12.1621669 45.4926393, 12.1623067 45.4925485, 12.1623995 45.4925018, 12.1624581 45.4924673)",,,
1163678889,2,SP32,Via Roma,tertiary,False,False,44.429,"LINESTRING (12.1621669 45.4926393, 12.1621564 45.4926454, 12.1617288 45.4928949)",,,
768136517,2,,Via Capitanio,residential,False,False,118.35,"LINESTRING (12.1597216 45.4876391, 12.1596992 45.4875605, 12.1596457 45.4874614, 12.1595626 45.4873495, 12.1594363 45.4871914, 12.1592776 45.4869668, 12.1591373 45.4867479, 12.1591145 45.4867086, 12.1590931 45.4866739)",,,
"[39065499, 768136517]",2,,Via Capitanio,residential,False,True,27.087,"LINESTRING (12.1597216 45.4876391, 12.1597313 45.4876926, 12.1597637 45.4878809)",,,
366930954,2,SP32,Via Roma,tertiary,False,False,28.974,"LINESTRING (12.1639112 45.4916487, 12.1636212 45.4918117)",,,
366930954,2,SP32,Via Roma,tertiary,False,True,24.085,"LINESTRING (12.1639112 45.4916487, 12.1640306 45.4915826, 12.1641534 45.4915142)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,False,43.657,"LINESTRING (12.1647972 45.4933762, 12.1653234 45.4932417)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,True,45.596,"LINESTRING (12.1647972 45.4933762, 12.1642477 45.4935168)",,,
39067306,1,,Via Ippolito Nievo,residential,True,False,204.69,"LINESTRING (12.1647972 45.4933762, 12.1640209 45.4917585, 12.1639903 45.4917279, 12.1639801 45.4917176, 12.1639625 45.4917, 12.1639483 45.4916858, 12.1639112 45.4916487)",,,
366930954,2,SP32,Via Roma,tertiary,False,True,19.885,"LINESTRING (12.1634221 45.4919235, 12.1636212 45.4918117)",,,
39067307,1,,Via Nino Bixio,residential,True,False,188.946,"LINESTRING (12.1634221 45.4919235, 12.1634615 45.4919577, 12.1634852 45.4919791, 12.1634982 45.4919979, 12.1635182 45.4920471, 12.1642477 45.4935168)",,,
366930954,2,SP32,Via Roma,tertiary,False,False,52.025999999999996,"LINESTRING (12.1634221 45.4919235, 12.163052 45.4921308, 12.1629094 45.4922227)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,False,45.596,"LINESTRING (12.1642477 45.4935168, 12.1647972 45.4933762)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,True,29.43,"LINESTRING (12.1642477 45.4935168, 12.1638931 45.4936077)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,True,30.413,"LINESTRING (12.1673286 45.4927141, 12.1669651 45.4928135)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,False,50.572,"LINESTRING (12.1673286 45.4927141, 12.1677214 45.4926115, 12.1678337 45.4925829, 12.167934 45.492551)",,,
366930954,2,SP32,Via Roma,tertiary,False,False,6.649,"LINESTRING (12.1658504 45.490937, 12.1657691 45.4909551)",,,
366930954,2,SP32,Via Roma,tertiary,False,True,53.275,"LINESTRING (12.1658504 45.490937, 12.1663552 45.4908275, 12.166503 45.4907947)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,False,29.501,"LINESTRING (12.1666115 45.4929081, 12.1669651 45.4928135)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,True,63.424,"LINESTRING (12.1666115 45.4929081, 12.165847 45.4931034)",,,
39067313,,,Via Giuseppe Verdi,residential,True,False,227.06700000000004,"LINESTRING (12.1666115 45.4929081, 12.1658808 45.4910095, 12.1658748 45.4909941, 12.1658687 45.4909786, 12.1658504 45.490937)",,,
366930954,2,SP32,Via Roma,tertiary,False,False,53.467,"LINESTRING (12.1649025 45.4911758, 12.1647379 45.4912376, 12.1645758 45.4913048, 12.1644415 45.4913655, 12.1643177 45.4914262)",,,
366930954,2,SP32,Via Roma,tertiary,False,True,20.038,"LINESTRING (12.1649025 45.4911758, 12.1650175 45.4911375, 12.1651366 45.4911014)",,,
366930954,2,SP32,Via Roma,tertiary,False,False,16.117,"LINESTRING (12.1643177 45.4914262, 12.1641534 45.4915142)",,,
39067315,1,,Via Carlo Pisacane,residential,True,False,217.08700000000002,"LINESTRING (12.1643177 45.4914262, 12.1643549 45.4914624, 12.1643946 45.4915008, 12.164429 45.4915369, 12.164516 45.4916997, 12.1646225 45.4918887, 12.1647579 45.4921289, 12.1649149 45.4924076, 12.1652945 45.4931827, 12.1653234 45.4932417)",30,,
366930954,2,SP32,Via Roma,tertiary,False,True,53.467,"LINESTRING (12.1643177 45.4914262, 12.1644415 45.4913655, 12.1645758 45.4913048, 12.1647379 45.4912376, 12.1649025 45.4911758)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,True,43.657,"LINESTRING (12.1653234 45.4932417, 12.1647972 45.4933762)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,False,43.615,"LINESTRING (12.1653234 45.4932417, 12.1654068 45.4932192, 12.165847 45.4931034)",,,
442480394,2,SP32,Via Roma,tertiary,False,False,7.11,"LINESTRING (12.1693605 45.4901095, 12.1692702 45.4901185)",,,
442480393,,SP32,Via Roma,tertiary,True,False,31.333,"LINESTRING (12.1693605 45.4901095, 12.1695558 45.4900746, 12.169647 45.4900478, 12.1697358 45.4900133)",30,,
154680942,2,SP32,Via Roma,tertiary,False,False,27.649,"LINESTRING (12.160523 45.4936378, 12.1602844 45.4938218)",,,
1163678889,2,SP32,Via Roma,tertiary,False,True,69.372,"LINESTRING (12.160523 45.4936378, 12.1606609 45.4935376, 12.1608216 45.493428, 12.1611735 45.4932126)",,,
1163678893,2,,Via Bruno Mion,unclassified,False,False,232.994,"LINESTRING (12.160523 45.4936378, 12.1604866 45.49359, 12.1603279 45.4933862, 12.1600963 45.4930737, 12.1596275 45.4925166, 12.1595482 45.492438, 12.1592243 45.4921165, 12.1589608 45.491855)",,,
46528593,2,,Via Bruno Mion,unclassified,False,True,6.636,"LINESTRING (12.1589141 45.4918051, 12.1589608 45.491855)",,,
46551996,,,,residential,False,True,66.578,"LINESTRING (12.1589141 45.4918051, 12.1589584 45.4917909, 12.1596908 45.491556)",,,
46528593,2,,Via Bruno Mion,unclassified,False,False,6.636,"LINESTRING (12.1589608 45.491855, 12.1589141 45.4918051)",,,
1163678893,2,,Via Bruno Mion,unclassified,False,True,232.99400000000003,"LINESTRING (12.1589608 45.491855, 12.1592243 45.4921165, 12.1595482 45.492438, 12.1596275 45.4925166, 12.1600963 45.4930737, 12.1603279 45.4933862, 12.1604866 45.49359, 12.160523 45.4936378)",,,
665601050,1,,Via Solferino,residential,True,False,61.9,"LINESTRING (12.1589628 45.4878006, 12.1590831 45.4877853, 12.1591927 45.4877628, 12.1594392 45.4877051, 12.1596418 45.4876567, 12.1596682 45.4876504, 12.1597216 45.4876391)",,4,
768136517,2,,Via Capitanio,residential,False,True,118.35,"LINESTRING (12.1590931 45.4866739, 12.1591145 45.4867086, 12.1591373 45.4867479, 12.1592776 45.4869668, 12.1594363 45.4871914, 12.1595626 45.4873495, 12.1596457 45.4874614, 12.1596992 45.4875605, 12.1597216 45.4876391)",,,
"[46552586, 1019452276]",2,,Via Cici,residential,False,False,510.041,"LINESTRING (12.1590931 45.4866739, 12.1591456 45.4866588, 12.1591729 45.4866514, 12.1593464 45.4866044, 12.1596534 45.4865213, 12.1601969 45.4863769, 12.1602679 45.4863604, 12.1609412 45.4862071, 12.1613379 45.4861168, 12.1616225 45.4860507, 12.1616602 45.4860502, 12.161693 45.4860609, 12.1617164 45.4860807, 12.1617226 45.4860929, 12.1617486 45.4861443, 12.1619484 45.4865015, 12.1622174 45.4870192, 12.1622756 45.4871436, 12.1623249 45.4872572, 12.1623589 45.4873519, 12.1623842 45.4874661, 12.1623898 45.4875678, 12.1623498 45.4878754, 12.1623521 45.4880321, 12.1623809 45.4882182, 12.1624339 45.4883856, 12.1624659 45.4884532, 12.1624817 45.4884824, 12.1625426 45.4885976, 12.1625488 45.4886096)",,,
46551996,,,,residential,False,False,66.578,"LINESTRING (12.1596908 45.491556, 12.1589584 45.4917909, 12.1589141 45.4918051)",,,
366930954,2,SP32,Via Roma,tertiary,False,True,16.117,"LINESTRING (12.1641534 45.4915142, 12.1643177 45.4914262)",,,
366930954,2,SP32,Via Roma,tertiary,False,False,24.085,"LINESTRING (12.1641534 45.4915142, 12.1640306 45.4915826, 12.1639112 45.4916487)",,,
1020680986,1,,Via Cici,residential,False,True,25.313,"LINESTRING (12.1641534 45.4915142, 12.1641162 45.4914706, 12.1640919 45.4914419, 12.1639875 45.4913185)",,,
46552881,2,,Via Amilcare Ponchielli,residential,False,True,188.941,"LINESTRING (12.164636 45.4890111, 12.1668173 45.4882703)",,,
39065444,2,,Via Enrico Fermi,residential,False,True,108.457,"LINESTRING (12.164636 45.4890111, 12.1650216 45.4895622, 12.165249 45.4898867)",,,
46552881,2,,Via Amilcare Ponchielli,residential,False,False,167.106,"LINESTRING (12.164636 45.4890111, 12.1639976 45.4892327, 12.1638945 45.4892594, 12.1638315 45.4892547, 12.1637817 45.4892346, 12.163751 45.4891888, 12.1634526 45.4884259)",,,
46552881,2,,Via Amilcare Ponchielli,residential,False,False,188.941,"LINESTRING (12.1668173 45.4882703, 12.164636 45.4890111)",,,
366930947,1,,Via Giacomo Matteotti,residential,True,False,41.785,"LINESTRING (12.1668173 45.4882703, 12.1665872 45.4879309)",,,
46553008,2,,Via Vincenzo Bellini,residential,False,False,51.471,"LINESTRING (12.1634526 45.4884259, 12.1640786 45.4882787)",,,
46552881,2,,Via Amilcare Ponchielli,residential,False,True,167.106,"LINESTRING (12.1634526 45.4884259, 12.163751 45.4891888, 12.1637817 45.4892346, 12.1638315 45.4892547, 12.1638945 45.4892594, 12.1639976 45.4892327, 12.164636 45.4890111)",,,
46553008,2,,Via Vincenzo Bellini,residential,False,True,73.408,"LINESTRING (12.1634526 45.4884259, 12.1631567 45.4884759, 12.1627349 45.4885633, 12.1625488 45.4886096)",,,
366930947,1,,Via Giacomo Matteotti,residential,True,False,23.773,"LINESTRING (12.1662999 45.487507, 12.166169 45.4873139)",,,
154680941,,,Via Vincenzo Bellini,residential,True,False,193.256,"LINESTRING (12.1662999 45.487507, 12.1644336 45.488157, 12.1640786 45.4882787)",,,
46552586,2,,Via Cici,residential,False,False,39.21,"LINESTRING (12.1625488 45.4886096, 12.1627175 45.4889418)",,,
"[46552586, 1019452276]",2,,Via Cici,residential,False,True,510.041,"LINESTRING (12.1625488 45.4886096, 12.1625426 45.4885976, 12.1624817 45.4884824, 12.1624659 45.4884532, 12.1624339 45.4883856, 12.1623809 45.4882182, 12.1623521 45.4880321, 12.1623498 45.4878754, 12.1623898 45.4875678, 12.1623842 45.4874661, 12.1623589 45.4873519, 12.1623249 45.4872572, 12.1622756 45.4871436, 12.1622174 45.4870192, 12.1619484 45.4865015, 12.1617486 45.4861443, 12.1617226 45.4860929, 12.1617164 45.4860807, 12.161693 45.4860609, 12.1616602 45.4860502, 12.1616225 45.4860507, 12.1613379 45.4861168, 12.1609412 45.4862071, 12.1602679 45.4863604, 12.1601969 45.4863769, 12.1596534 45.4865213, 12.1593464 45.4866044, 12.1591729 45.4866514, 12.1591456 45.4866588, 12.1590931 45.4866739)",,,
46553008,2,,Via Vincenzo Bellini,residential,False,False,73.408,"LINESTRING (12.1625488 45.4886096, 12.1627349 45.4885633, 12.1631567 45.4884759, 12.1634526 45.4884259)",,,
46553087,2,,Via Pietro Mascagni,residential,False,True,194.118,"LINESTRING (12.166556 45.4878849, 12.1643227 45.4886571)",,,
366930947,1,,Via Giacomo Matteotti,residential,True,False,46.522,"LINESTRING (12.166556 45.4878849, 12.1662999 45.487507)",,,
46553356,,,Via Gaetano Donizetti,residential,False,False,223.733,"LINESTRING (12.1660497 45.4871452, 12.1640443 45.4878451, 12.1640293 45.4878124, 12.1638524 45.4874245)",,,
46553356,,,Via Gaetano Donizetti,residential,False,False,26.126,"LINESTRING (12.1638524 45.4874245, 12.1641772 45.4873666)",,,
154680985,,,Via Gaetano Donizetti,residential,False,False,9.165,"LINESTRING (12.1638524 45.4874245, 12.1637382 45.4874441)",,,
46553356,,,Via Gaetano Donizetti,residential,False,True,223.733,"LINESTRING (12.1638524 45.4874245, 12.1640293 45.4878124, 12.1640443 45.4878451, 12.1660497 45.4871452)",,,
46553008,2,,Via Vincenzo Bellini,residential,False,True,51.471,"LINESTRING (12.1640786 45.4882787, 12.1634526 45.4884259)",,,
366930954,2,SP32,Via Roma,tertiary,False,False,19.885,"LINESTRING (12.1636212 45.4918117, 12.1634221 45.4919235)",,,
366930954,2,SP32,Via Roma,tertiary,False,True,28.974,"LINESTRING (12.1636212 45.4918117, 12.1639112 45.4916487)",,,
46677461,1,,Via Camillo Benso Conte di Cavour,residential,True,False,166.96099999999998,"LINESTRING (12.1636212 45.4918117, 12.1635702 45.4917494, 12.1633083 45.4914349, 12.1627638 45.4906223, 12.1627544 45.4905945, 12.1627565 45.4905738, 12.1627725 45.4905518, 12.1628837 45.4904998)",,,
46552586,2,,Via Cici,residential,False,True,162.309,"LINESTRING (12.1633699 45.4903255, 12.1630239 45.4897102, 12.1628228 45.4892536, 12.1627175 45.4889418)",,,
695972651,1,,Via Cici,residential,True,False,120.501,"LINESTRING (12.1633699 45.4903255, 12.1635 45.4905471, 12.1636509 45.4907941, 12.1638708 45.4911581, 12.1639875 45.4913185)",,,
46677461,1,,Via Camillo Benso Conte di Cavour,residential,True,False,42.568,"LINESTRING (12.1628837 45.4904998, 12.1633699 45.4903255)",,,
46677472,,,Via Camillo Benso Conte di Cavour,residential,False,False,171.673,"LINESTRING (12.1628837 45.4904998, 12.1626357 45.4901526, 12.1622218 45.4895465, 12.1619257 45.4891097)",,,
46677472,,,Via Camillo Benso Conte di Cavour,residential,False,True,53.18,"LINESTRING (12.1616453 45.4886737, 12.1618921 45.4890573, 12.1619257 45.4891097)",,,
46677483,,,Via Camillo Benso Conte di Cavour,residential,False,False,64.485,"LINESTRING (12.1619257 45.4891097, 12.1627175 45.4889418)",,,
46677472,,,Via Camillo Benso Conte di Cavour,residential,False,False,53.18,"LINESTRING (12.1619257 45.4891097, 12.1618921 45.4890573, 12.1616453 45.4886737)",,,
46677472,,,Via Camillo Benso Conte di Cavour,residential,False,True,171.673,"LINESTRING (12.1619257 45.4891097, 12.1622218 45.4895465, 12.1626357 45.4901526, 12.1628837 45.4904998)",,,
46552586,2,,Via Cici,residential,False,True,39.21,"LINESTRING (12.1627175 45.4889418, 12.1625488 45.4886096)",,,
46677483,,,Via Camillo Benso Conte di Cavour,residential,False,True,64.485,"LINESTRING (12.1627175 45.4889418, 12.1619257 45.4891097)",,,
46552586,2,,Via Cici,residential,False,False,162.309,"LINESTRING (12.1627175 45.4889418, 12.1628228 45.4892536, 12.1630239 45.4897102, 12.1633699 45.4903255)",,,
46677488,2,,Via Cesare Battisti,residential,False,False,74.38,"LINESTRING (12.1590428 45.4891834, 12.1598844 45.4888682)",,,
46677488,2,,Via Cesare Battisti,residential,False,True,74.38,"LINESTRING (12.1598844 45.4888682, 12.1590428 45.4891834)",,,
39065499,2,,Via Capitanio,residential,False,False,59.757999999999996,"LINESTRING (12.1598844 45.4888682, 12.1598746 45.4888566, 12.1598086 45.4887782, 12.1597773 45.4887194, 12.1597577 45.4886616, 12.159751 45.4885925, 12.1597572 45.4885282, 12.1597943 45.4883531)",,,
39065499,2,,Via Capitanio,residential,False,True,44.28,"LINESTRING (12.1598844 45.4888682, 12.1600264 45.48903, 12.1601748 45.4892104)",,,
"[39065499, 768136517]",2,,Via Capitanio,residential,False,False,27.087,"LINESTRING (12.1597637 45.4878809, 12.1597313 45.4876926, 12.1597216 45.4876391)",,,
39065499,2,,Via Capitanio,residential,False,True,37.407,"LINESTRING (12.1597637 45.4878809, 12.1597852 45.4880594, 12.1598006 45.4882163)",,,
46897696,2,,Via Silvio Pellico,residential,False,False,67.157,"LINESTRING (12.1590077 45.4885994, 12.1597943 45.4883531)",,,
39065499,2,,Via Capitanio,residential,False,False,15.219,"LINESTRING (12.1597943 45.4883531, 12.1598006 45.4882163)",,,
46897696,2,,Via Silvio Pellico,residential,False,True,67.157,"LINESTRING (12.1597943 45.4883531, 12.1590077 45.4885994)",,,
39065499,2,,Via Capitanio,residential,False,True,59.758,"LINESTRING (12.1597943 45.4883531, 12.1597572 45.4885282, 12.159751 45.4885925, 12.1597577 45.4886616, 12.1597773 45.4887194, 12.1598086 45.4887782, 12.1598746 45.4888566, 12.1598844 45.4888682)",,,
46897706,,,Via Primo Maggio,residential,False,False,88.055,"LINESTRING (12.1660866 45.4891682, 12.1664962 45.4899062)",,,
366930954,2,SP32,Via Roma,tertiary,False,True,16.001,"LINESTRING (12.1669461 45.4906917, 12.1671375 45.4906397)",,,
366930954,2,SP32,Via Roma,tertiary,False,False,36.389,"LINESTRING (12.1669461 45.4906917, 12.1668682 45.4907102, 12.166503 45.4907947)",,,
39065444,2,,Via Enrico Fermi,residential,False,False,17.753,"LINESTRING (12.1653689 45.4900224, 12.1652998 45.4899473, 12.165249 45.4898867)",,,
39065444,2,,Via Enrico Fermi,residential,False,True,108.43100000000001,"LINESTRING (12.1653689 45.4900224, 12.1654031 45.4900718, 12.1654453 45.4901494, 12.1654839 45.4902366, 12.1655109 45.4902988, 12.1655439 45.4903861, 12.1657338 45.4908763, 12.1657436 45.4908981, 12.1657691 45.4909551)",,,
46897707,2,,Via Enrico Fermi,residential,False,False,88.91,"LINESTRING (12.1653689 45.4900224, 12.1654754 45.4900009, 12.1659889 45.4899495, 12.1664962 45.4899062)",,,
46897706,,,Via Primo Maggio,residential,False,True,88.055,"LINESTRING (12.1664962 45.4899062, 12.1660866 45.4891682)",,,
46897707,2,,Via Enrico Fermi,residential,False,True,88.91,"LINESTRING (12.1664962 45.4899062, 12.1659889 45.4899495, 12.1654754 45.4900009, 12.1653689 45.4900224)",,,
366930950,,,Via Primo Maggio,residential,False,False,31.356,"LINESTRING (12.1664962 45.4899062, 12.1665528 45.4900053, 12.1665973 45.4900747, 12.1666554 45.4901651)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,False,30.413,"LINESTRING (12.1669651 45.4928135, 12.1673286 45.4927141)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,True,29.501,"LINESTRING (12.1669651 45.4928135, 12.1666115 45.4929081)",,,
47160349,2,,Via Pascoli,residential,False,False,65.021,"LINESTRING (12.1669651 45.4928135, 12.1672519 45.4933626)",,,
1023435969,,,Via Pascoli,residential,False,True,26.98,"LINESTRING (12.1671573 45.493647, 12.1668379 45.4937405)",,,
776803249,1,,Via Pascoli,residential,True,False,19.982,"LINESTRING (12.1671573 45.493647, 12.1672183 45.4936175, 12.1672423 45.4935964, 12.1672564 45.4935734, 12.1672645 45.4935465, 12.1672727 45.4934986)",,,
47160372,2,,Via Monti,residential,False,False,164.235,"LINESTRING (12.1692321 45.4937621, 12.1692191 45.4937311, 12.1689363 45.4930571, 12.168787 45.4926936, 12.1687026 45.4924621, 12.1686819 45.4923995, 12.1686623 45.4923404)",,,
47160382,2,,Via Pascoli,residential,False,True,71.589,"LINESTRING (12.1692321 45.4937621, 12.1687835 45.4939092, 12.1685453 45.4939898, 12.1684891 45.4939999, 12.1684447 45.4939997, 12.1683905 45.4939891)",,,
490859323,2,,Via Monti,residential,False,False,52.712,"LINESTRING (12.1692321 45.4937621, 12.1698041 45.4935786, 12.169847 45.4935648)",,,
22769949,2,,Via Michelangelo Buonarroti,residential,False,True,61.475,"LINESTRING (12.1686623 45.4923404, 12.1683612 45.4924237, 12.1681367 45.4924819, 12.1680294 45.4925147, 12.167934 45.492551)",,,
47160372,2,,Via Monti,residential,False,True,164.23499999999999,"LINESTRING (12.1686623 45.4923404, 12.1686819 45.4923995, 12.1687026 45.4924621, 12.168787 45.4926936, 12.1689363 45.4930571, 12.1692191 45.4937311, 12.1692321 45.4937621)",,,
123213557,1,,Via Michelangelo Buonarroti,residential,True,False,20.591,"LINESTRING (12.1686623 45.4923404, 12.1686848 45.4922998, 12.168776 45.4922148, 12.1688044 45.4921857)",,,
479292011,,,Via Pascoli,residential,False,False,108.65500000000002,"LINESTRING (12.1672047 45.4944778, 12.1679733 45.4941966, 12.1682786 45.4940817, 12.1683253 45.4940622, 12.1683535 45.4940439, 12.1683729 45.4940265, 12.1683905 45.4939891)",,,
47160387,1,,Via Leopardi,residential,True,False,101.371,"LINESTRING (12.169847 45.4935648, 12.1703783 45.4943537, 12.1704022 45.4943892)",,,
141679321,2,,Via Monti,residential,False,False,59.757999999999996,"LINESTRING (12.169847 45.4935648, 12.1698862 45.4935467, 12.1704359 45.4932921, 12.1704576 45.4932821, 12.1704867 45.4932686)",,,
490859323,2,,Via Monti,residential,False,True,52.712,"LINESTRING (12.169847 45.4935648, 12.1698041 45.4935786, 12.1692321 45.4937621)",,,
123213590,2,,Via Carlo Cattaneo,residential,False,True,96.238,"LINESTRING (12.1704867 45.4932686, 12.1711531 45.4939972)",,,
123213590,2,,Via Carlo Cattaneo,residential,False,False,38.239000000000004,"LINESTRING (12.1704867 45.4932686, 12.1702996 45.4930583, 12.1702271 45.4929768)",,,
141679321,2,,Via Monti,residential,False,True,59.757999999999996,"LINESTRING (12.1704867 45.4932686, 12.1704576 45.4932821, 12.1704359 45.4932921, 12.1698862 45.4935467, 12.169847 45.4935648)",,,
47160390,2,,Via Leopardi,residential,False,True,22.862,"LINESTRING (12.1704022 45.4943892, 12.170138 45.4944785)",,,
47160390,2,,Via Leopardi,residential,False,False,72.977,"LINESTRING (12.1704022 45.4943892, 12.1707916 45.4941872, 12.1711022 45.494024, 12.1711531 45.4939972)",,,
47160390,2,,Via Leopardi,residential,False,False,22.862,"LINESTRING (12.170138 45.4944785, 12.1704022 45.4943892)",,,
123213590,2,,Via Carlo Cattaneo,residential,False,False,96.238,"LINESTRING (12.1711531 45.4939972, 12.1704867 45.4932686)",,,
47160390,2,,Via Leopardi,residential,False,True,72.977,"LINESTRING (12.1711531 45.4939972, 12.1711022 45.494024, 12.1707916 45.4941872, 12.1704022 45.4943892)",,,
123213590,2,,Via Carlo Cattaneo,residential,False,True,25.332,"LINESTRING (12.1711531 45.4939972, 12.1713235 45.4941429, 12.1713611 45.4941722)",,,
47160447,2,,Via delle Filande,residential,False,False,147.631,"LINESTRING (12.1632615 45.4943534, 12.1631867 45.4943631, 12.1627156 45.4944371, 12.1621014 45.4945781, 12.1617796 45.4946044, 12.1614266 45.4945396)",,,
"[47160503, 47160447]",2,,"['Via Giuseppe Garibaldi', 'Via delle Filande']",residential,False,"[False, True]",152.81199999999998,"LINESTRING (12.1632615 45.4943534, 12.163869 45.4942096, 12.164211 45.4941241, 12.1643276 45.4940874, 12.1643309 45.4940597, 12.1643343 45.4940319, 12.1638931 45.4936077)",,,
289870157,2,,Via Rossignago,tertiary,False,False,179.601,"LINESTRING (12.1632615 45.4943534, 12.1628737 45.4932544, 12.1627063 45.4927858)",,,
