osmid,oneway,lanes,name,highway,reversed,length,access,ref,geometry,tunnel,maxspeed,junction
56455342,True,1,Via Alessandro Manzoni,unclassified,False,32.123,,,"LINESTRING (14.0131176 42.6764648, 14.0133095 42.6762127)",,,
57386876,True,,Via R. Felicioni,unclassified,False,43.299,,,"LINESTRING (14.0131176 42.6764648, 14.0126562 42.6762736)",,,
56674265,True,1,Via Edmondo De Amicis,unclassified,False,96.462,,,"LINESTRING (14.0109773 42.6784465, 14.0103988 42.6792026)",,,
56674278,True,1,Via Luigi Settembrini,unclassified,False,45.105,,,"LINESTRING (14.0109773 42.6784465, 14.0114615 42.678641)",,,
56674306,False,,Via Genova,residential,True,13.347,,,"LINESTRING (14.0154494 42.6731547, 14.0155918 42.6732134)",,,
56674258,True,,Via Giannina Milli,unclassified,False,43.854,,,"LINESTRING (14.0123524 42.6766626, 14.0128193 42.6768568)",,,
56674265,True,1,Via Edmondo De Amicis,unclassified,False,49.237,,,"LINESTRING (14.0123524 42.6766626, 14.0120525 42.6770466)",,,
56674282,True,1,Via Cavour,unclassified,False,43.994,,,"LINESTRING (14.0139022 42.6760064, 14.0136378 42.676351)",,,
57386879,True,1,Via Silvio Spaventa,unclassified,False,31.085,,,"LINESTRING (14.0139022 42.6760064, 14.0135716 42.6758683)",,,
56455328,True,1,Via Giuseppe Mazzini,unclassified,False,49.531,,,"LINESTRING (14.0115768 42.676852, 14.0118737 42.6764637)",,,
56674282,True,1,Via Cavour,unclassified,False,96.426,,,"LINESTRING (14.0144817 42.6752511, 14.0139022 42.6760064)",,,
56455328,True,1,Via Giuseppe Mazzini,unclassified,False,97.097,,,"LINESTRING (14.0099211 42.6790173, 14.0105031 42.6782561)",,,
1102923319,False,,Via Di Giorgio,unclassified,False,39.01,,,"LINESTRING (14.0126515 42.6776364, 14.0130671 42.6778088)",,,
1102923320,True,1,Via Cavour,unclassified,False,102.274,,,"LINESTRING (14.0126515 42.6776364, 14.0123656 42.6780091, 14.0120368 42.6784375)",,,
56674265,True,1,Via Edmondo De Amicis,unclassified,False,32.204,,,"LINESTRING (14.0128525 42.6760225, 14.0126562 42.6762736)",,,
56674283,True,,Via A. Di Donato,unclassified,False,42.931,,,"LINESTRING (14.0128525 42.6760225, 14.0133095 42.6762127)",,,
56455342,True,1,Via Alessandro Manzoni,unclassified,False,40.972,,,"LINESTRING (14.0153472 42.673535, 14.0155918 42.6732134)",,,
56674302,False,,Via Milano,residential,True,19.015,,,"LINESTRING (14.0153472 42.673535, 14.0151434 42.6734526)",,,
56674300,False,,Via Milano,unclassified,False,29.784,,,"LINESTRING (14.0153472 42.673535, 14.0155507 42.6736173, 14.0156664 42.6736641)",,,
61670984,False,,Via Giannina Milli,unclassified,True,53.826,,,"LINESTRING (14.0137189 42.6772305, 14.0136885 42.6772179, 14.0131457 42.6769923)",,,
56674282,True,1,Via Cavour,unclassified,False,49.982,,,"LINESTRING (14.0134461 42.6766008, 14.0131457 42.6769923)",,,
57386876,True,,Via R. Felicioni,unclassified,False,30.82,,,"LINESTRING (14.0134461 42.6766008, 14.0131176 42.6764648)",,,
97594749,False,2,Via Nazionale,primary,True,52.301,,SS16,"LINESTRING (14.0129856 42.6792529, 14.0126735 42.6796635)",,,
97594749,False,2,Via Nazionale,primary,False,41.66,,SS16,"LINESTRING (14.0129856 42.6792529, 14.0130412 42.6791784, 14.0130681 42.6791424, 14.0130844 42.6791206, 14.0132309 42.6789245)",,,
56455342,True,1,Via Alessandro Manzoni,unclassified,False,39.272,,,"LINESTRING (14.0151126 42.6738432, 14.0153472 42.673535)",,,
"[56674265, 56674262]",True,1,"['Via Gabriele Rossetti', 'Via Edmondo De Amicis']",unclassified,False,105.021,,,"LINESTRING (14.0151126 42.6738432, 14.0146813 42.6736651, 14.0142815 42.674166)",,,
56455342,True,1,Via Alessandro Manzoni,unclassified,False,49.946,,,"LINESTRING (14.0128193 42.6768568, 14.0131176 42.6764648)",,,
56674258,True,,Via Giannina Milli,unclassified,False,30.643,,,"LINESTRING (14.0128193 42.6768568, 14.0131457 42.6769923)",,,
56455342,True,1,Via Alessandro Manzoni,unclassified,False,102.62,,,"LINESTRING (14.0135716 42.6758683, 14.0141845 42.6750629)",,,
57386879,True,1,Via Silvio Spaventa,unclassified,False,42.451,,,"LINESTRING (14.0135716 42.6758683, 14.0131173 42.6756834)",,,
56674292,False,,Via A. Di Donato,residential,False,23.99,,,"LINESTRING (14.0121092 42.6757177, 14.0123672 42.6758205)",,,
97594749,False,2,Via Nazionale,primary,True,43.545,,SS16,"LINESTRING (14.0150845 42.6765017, 14.0148255 42.6768439)",,,
891889619,True,1,Via Silvio Spaventa,unclassified,False,54.525,,,"LINESTRING (14.0150845 42.6765017, 14.0145104 42.6762521)",,,
"[56674288, 891889618]",False,1,Via Tevere,residential,True,95.63900000000001,,,"LINESTRING (14.0150845 42.6765017, 14.0156032 42.6767185, 14.0156186 42.6766988, 14.0158888 42.6763531)",,,
97594749,False,2,Via Nazionale,primary,False,98.92099999999999,,SS16,"LINESTRING (14.0150845 42.6765017, 14.0151168 42.6764593, 14.0156236 42.6757947, 14.0156762 42.6757257)",,,
97594749,False,2,Via Nazionale,primary,True,85.394,,SS16,"LINESTRING (14.0176291 42.6731738, 14.0175859 42.6732298, 14.0171179 42.6738435)",,,
97594749,False,2,Via Nazionale,primary,True,31.697,,SS16,"LINESTRING (14.0140296 42.677873, 14.013837 42.6781204)",,,
56674266,False,,Via Volturno,residential,True,56.705000000000005,,,"LINESTRING (14.0140296 42.677873, 14.0141274 42.6779136, 14.0146338 42.6781235)",,,
57386868,True,,Via A. Triboletti,unclassified,False,111.045,,,"LINESTRING (14.0140296 42.677873, 14.0134152 42.6776201, 14.0128466 42.6773822)",,,
97594749,False,2,Via Nazionale,primary,False,99.83699999999999,,SS16,"LINESTRING (14.0140296 42.677873, 14.0141935 42.6776614, 14.0144787 42.6772933, 14.014634 42.6770928)",,,
56674265,True,1,Via Edmondo De Amicis,unclassified,False,64.908,,,"LINESTRING (14.0142815 42.674166, 14.0138909 42.6746742)",,,
56674281,True,,Via Ludovico Ariosto,unclassified,False,41.773,,,"LINESTRING (14.0142815 42.674166, 14.0147266 42.6743505)",,,
56674289,False,,Via Silvio Spaventa,residential,True,13.579,,,"LINESTRING (14.0124843 42.6754159, 14.0126292 42.6754756)",,,
56674306,False,,Via Genova,residential,False,13.347,,,"LINESTRING (14.0155918 42.6732134, 14.0154494 42.6731547)",,,
56455328,True,1,Via Giuseppe Mazzini,unclassified,False,32.302,,,"LINESTRING (14.0121723 42.6760732, 14.0123672 42.6758205)",,,
57385220,True,,Via Giuseppe Garibaldi,unclassified,False,97.177,,,"LINESTRING (14.0145104 42.6762521, 14.015066 42.6754795)",,,
57386879,True,1,Via Silvio Spaventa,unclassified,False,56.732,,,"LINESTRING (14.0145104 42.6762521, 14.0139022 42.6760064)",,,
1102923320,True,1,Via Cavour,unclassified,False,95.889,,,"LINESTRING (14.011782 42.6787696, 14.0112057 42.6795207)",,,
"[1227979029, 56674278]",True,1,"['Via Luigi Settembrini', 'Via C. Settembrini']",unclassified,False,112.11,,,"LINESTRING (14.011782 42.6787696, 14.0123648 42.6790036, 14.0129856 42.6792529)",,,
97594749,False,2,Via Nazionale,primary,False,40.18,,SS16,"LINESTRING (14.0168766 42.6741583, 14.0171179 42.6738435)",,,
57386864,False,,Via Sulmona,residential,False,52.666,,,"LINESTRING (14.0168766 42.6741583, 14.0169611 42.6741909, 14.0170574 42.6742306, 14.0174425 42.6743846)",,,
97594749,False,2,Via Nazionale,primary,True,40.068999999999996,,SS16,"LINESTRING (14.0168766 42.6741583, 14.0167625 42.6743071, 14.0166932 42.674399, 14.0166359 42.6744722)",,,
56674282,True,1,Via Cavour,unclassified,False,49.775,,,"LINESTRING (14.0131457 42.6769923, 14.0128466 42.6773822)",,,
61670984,False,,Via Giannina Milli,unclassified,False,53.826,,,"LINESTRING (14.0131457 42.6769923, 14.0136885 42.6772179, 14.0137189 42.6772305)",,,
56674265,True,1,Via Edmondo De Amicis,unclassified,False,43.478,,,"LINESTRING (14.0131173 42.6756834, 14.0128525 42.6760225)",,,
57386879,True,1,Via Silvio Spaventa,unclassified,False,46.11,,,"LINESTRING (14.0131173 42.6756834, 14.0126292 42.6754756)",,,
56455342,True,1,Via Alessandro Manzoni,unclassified,False,64.714,,,"LINESTRING (14.0143401 42.6748584, 14.0147266 42.6743505)",,,
56674294,True,,Via Carlo Goldoni,unclassified,False,42.049,,,"LINESTRING (14.0143401 42.6748584, 14.0138909 42.6746742)",,,
57386866,False,,Via Adda,residential,False,43.645,,,"LINESTRING (14.0148255 42.6768439, 14.0152929 42.6770336)",,,
97594749,False,2,Via Nazionale,primary,False,43.545,,SS16,"LINESTRING (14.0148255 42.6768439, 14.0150845 42.6765017)",,,
97594749,False,2,Via Nazionale,primary,True,31.797,,SS16,"LINESTRING (14.0148255 42.6768439, 14.014634 42.6770928)",,,
56674284,True,1,Via Giacomo Matteotti,unclassified,False,56.903,,,"LINESTRING (14.0156762 42.6757257, 14.015066 42.6754795)",,,
97594749,False,2,Via Nazionale,primary,False,87.842,,SS16,"LINESTRING (14.0156762 42.6757257, 14.0162016 42.6750366)",,,
97594749,False,2,Via Nazionale,primary,True,98.92099999999999,,SS16,"LINESTRING (14.0156762 42.6757257, 14.0156236 42.6757947, 14.0151168 42.6764593, 14.0150845 42.6765017)",,,
97594749,False,2,Via Nazionale,primary,True,87.842,,SS16,"LINESTRING (14.0162016 42.6750366, 14.0156762 42.6757257)",,,
"[56674260, 56674268]",True,,"['Via Napoli', ""Via Massimo D'Azeglio""]",unclassified,False,131.789,,,"LINESTRING (14.0162016 42.6750366, 14.0155698 42.674786, 14.0160062 42.6742122)",,,
97594749,False,2,Via Nazionale,primary,False,72.10600000000001,,SS16,"LINESTRING (14.0162016 42.6750366, 14.0166081 42.6745084, 14.0166359 42.6744722)",,,
56455328,True,1,Via Giuseppe Mazzini,unclassified,False,43.927,,,"LINESTRING (14.0123672 42.6758205, 14.0126292 42.6754756)",,,
56674283,True,,Via A. Di Donato,unclassified,False,45.591,,,"LINESTRING (14.0123672 42.6758205, 14.0128525 42.6760225)",,,
56674292,False,,Via A. Di Donato,residential,True,23.99,,,"LINESTRING (14.0123672 42.6758205, 14.0121092 42.6757177)",,,
56674262,True,1,Via Gabriele Rossetti,unclassified,False,59.042,,,"LINESTRING (14.0166359 42.6744722, 14.0160062 42.6742122)",,,
97594749,False,2,Via Nazionale,primary,False,40.069,,SS16,"LINESTRING (14.0166359 42.6744722, 14.0166932 42.674399, 14.0167625 42.6743071, 14.0168766 42.6741583)",,,
97594749,False,2,Via Nazionale,primary,True,72.10600000000001,,SS16,"LINESTRING (14.0166359 42.6744722, 14.0166081 42.6745084, 14.0162016 42.6750366)",,,
56674284,True,1,Via Giacomo Matteotti,unclassified,False,54.099,,,"LINESTRING (14.015066 42.6754795, 14.0144817 42.6752511)",,,
56674255,False,,Via Giuseppe Mazzini,residential,False,22.286,,,"LINESTRING (14.0137849 42.6739666, 14.013919 42.6737921)",,,
56674271,False,,Via Ludovico Ariosto,residential,True,19.869,,,"LINESTRING (14.0137849 42.6739666, 14.013574 42.6738778)",,,
56674281,True,,Via Ludovico Ariosto,unclassified,False,46.259,,,"LINESTRING (14.0137849 42.6739666, 14.0142815 42.674166)",,,
56455328,True,1,Via Giuseppe Mazzini,unclassified,False,126.231,,,"LINESTRING (14.0126292 42.6754756, 14.0133853 42.6744858)",,,
56674289,False,,Via Silvio Spaventa,residential,False,13.579,,,"LINESTRING (14.0126292 42.6754756, 14.0124843 42.6754159)",,,
56674267,True,,Via Genova,unclassified,False,29.79,,,"LINESTRING (14.0159095 42.6733446, 14.0155918 42.6732134)",,,
56685332,True,1,Via Venezia,unclassified,False,40.708,,,"LINESTRING (14.0159095 42.6733446, 14.0156664 42.6736641)",,,
56455342,True,1,Via Alessandro Manzoni,unclassified,False,42.405,,,"LINESTRING (14.0114615 42.678641, 14.0117148 42.6783082)",,,
56674278,True,1,Via Luigi Settembrini,unclassified,False,29.848,,,"LINESTRING (14.0114615 42.678641, 14.011782 42.6787696)",,,
69685203,False,,Via Adige,unclassified,True,44.637,,,"LINESTRING (14.014634 42.6770928, 14.0151106 42.6772887)",,,
97594749,False,2,Via Nazionale,primary,False,31.797,,SS16,"LINESTRING (14.014634 42.6770928, 14.0148255 42.6768439)",,,
57386876,True,,Via R. Felicioni,unclassified,False,111.46000000000001,,,"LINESTRING (14.014634 42.6770928, 14.0140203 42.6768386, 14.0134461 42.6766008)",,,
97594749,False,2,Via Nazionale,primary,True,99.83699999999999,,SS16,"LINESTRING (14.014634 42.6770928, 14.0144787 42.6772933, 14.0141935 42.6776614, 14.0140296 42.677873)",,,
56455342,True,1,Via Alessandro Manzoni,unclassified,False,49.475,,,"LINESTRING (14.0125238 42.6772451, 14.0128193 42.6768568)",,,
57386868,True,,Via A. Triboletti,unclassified,False,44.403,,,"LINESTRING (14.0125238 42.6772451, 14.0120525 42.6770466)",,,
56674302,False,,Via Milano,residential,False,19.015,,,"LINESTRING (14.0151434 42.6734526, 14.0153472 42.673535)",,,
56674286,False,,Via Carlo Goldoni,residential,True,21.35,,,"LINESTRING (14.0131569 42.6743927, 14.0133853 42.6744858)",,,
56455342,True,1,Via Alessandro Manzoni,unclassified,False,26.056,,,"LINESTRING (14.0141845 42.6750629, 14.0143401 42.6748584)",,,
60826654,False,,Via Giacomo Matteotti,unclassified,True,30.416,,,"LINESTRING (14.0141845 42.6750629, 14.0145066 42.6751998)",,,
56674282,True,1,Via Cavour,unclassified,False,32.455,,,"LINESTRING (14.0128466 42.6773822, 14.0126515 42.6776364)",,,
57386868,True,,Via A. Triboletti,unclassified,False,30.476,,,"LINESTRING (14.0128466 42.6773822, 14.0125238 42.6772451)",,,
56674271,False,,Via Ludovico Ariosto,residential,False,19.869,,,"LINESTRING (14.013574 42.6738778, 14.0137849 42.6739666)",,,
56455328,True,1,Via Giuseppe Mazzini,unclassified,False,32.806,,,"LINESTRING (14.0113802 42.6771092, 14.0115768 42.676852)",,,
56674303,True,,Via Di Giorgio,unclassified,False,44.191,,,"LINESTRING (14.0113802 42.6771092, 14.011851 42.6773045)",,,
56674267,True,,Via Genova,unclassified,False,53.978,,,"LINESTRING (14.0164851 42.6735824, 14.0159095 42.6733446)",,,
56674255,False,,Via Giuseppe Mazzini,residential,True,22.286,,,"LINESTRING (14.013919 42.6737921, 14.0137849 42.6739666)",,,
56674265,True,1,Via Edmondo De Amicis,unclassified,False,33.071,,,"LINESTRING (14.0120525 42.6770466, 14.011851 42.6773045)",,,
57386868,True,,Via A. Triboletti,unclassified,False,44.503,,,"LINESTRING (14.0120525 42.6770466, 14.0115768 42.676852)",,,
56674263,True,,Via Ugo Foscolo,unclassified,False,44.153,,,"LINESTRING (14.0103988 42.6792026, 14.0099211 42.6790173)",,,
56674265,True,1,Via Edmondo De Amicis,unclassified,False,46.259,,,"LINESTRING (14.0103988 42.6792026, 14.0101214 42.6795652)",,,
56674265,True,1,Via Edmondo De Amicis,unclassified,False,47.218,,,"LINESTRING (14.011851 42.6773045, 14.0115678 42.6776746)",,,
56674303,True,,Via Di Giorgio,unclassified,False,44.776,,,"LINESTRING (14.011851 42.6773045, 14.0123281 42.6775023)",,,
56674282,True,1,Via Cavour,unclassified,False,31.892,,,"LINESTRING (14.0136378 42.676351, 14.0134461 42.6766008)",,,
56674283,True,,Via A. Di Donato,unclassified,False,111.495,,,"LINESTRING (14.0136378 42.676351, 14.0140616 42.6765263, 14.0142144 42.6765895, 14.0148255 42.6768439)",,,
56674260,True,,Via Napoli,unclassified,False,40.284,,,"LINESTRING (14.0162446 42.6738986, 14.0164851 42.6735824)",,,
60757797,True,,Via Milano,unclassified,False,59.19,,,"LINESTRING (14.0162446 42.6738986, 14.0168766 42.6741583)",,,
56674267,True,,Via Genova,unclassified,False,59.324,,,"LINESTRING (14.0171179 42.6738435, 14.0164851 42.6735824)",,,
97594749,False,2,Via Nazionale,primary,True,40.18,,SS16,"LINESTRING (14.0171179 42.6738435, 14.0168766 42.6741583)",,,
97594749,False,2,Via Nazionale,primary,False,85.394,,SS16,"LINESTRING (14.0171179 42.6738435, 14.0175859 42.6732298, 14.0176291 42.6731738)",,,
56674265,True,1,Via Edmondo De Amicis,unclassified,False,49.878,,,"LINESTRING (14.0126562 42.6762736, 14.0123524 42.6766626)",,,
57386876,True,,Via R. Felicioni,unclassified,False,45.403,,,"LINESTRING (14.0126562 42.6762736, 14.0121723 42.6760732)",,,
56455328,True,1,Via Giuseppe Mazzini,unclassified,False,66.334,,,"LINESTRING (14.0133853 42.6744858, 14.0137849 42.6739666)",,,
56674286,False,,Via Carlo Goldoni,residential,False,21.35,,,"LINESTRING (14.0133853 42.6744858, 14.0131569 42.6743927)",,,
1102923319,False,,Via Di Giorgio,unclassified,True,39.01,,,"LINESTRING (14.0130671 42.6778088, 14.0126515 42.6776364)",,,
56455342,True,1,Via Alessandro Manzoni,unclassified,False,64.636,,,"LINESTRING (14.0147266 42.6743505, 14.0151126 42.6738432)",,,
56455328,True,1,Via Giuseppe Mazzini,unclassified,False,49.813,,,"LINESTRING (14.0118737 42.6764637, 14.0121723 42.6760732)",,,
56674258,True,,Via Giannina Milli,unclassified,False,44.951,,,"LINESTRING (14.0118737 42.6764637, 14.0123524 42.6766626)",,,
