osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,junction
22956367,Via Marco Polo,residential,False,True,37.613,"LINESTRING (7.5467222 45.1099022, 7.5468814 45.1099745, 7.5470412 45.1100472, 7.5471202 45.1100903)",,,,
152800979,,tertiary,False,False,37.461,"LINESTRING (7.5467222 45.1099022, 7.5466493 45.109772, 7.5466176 45.1097274, 7.5465242 45.109596)",2,50,,
294385721,Viale San Pancrazio,tertiary,True,False,49.053,"LINESTRING (7.5475723 45.1026474, 7.5476648 45.1029377, 7.5476729 45.1029631, 7.5477094 45.1030778)",,50,,
295205668,Via Susa,secondary,False,False,11.508,"LINESTRING (7.5478547 45.1030639, 7.5477094 45.1030778)",,50,SP24,
"[669587041, 23003140]",Via San Bernardo,residential,True,False,89.97,"LINESTRING (7.5478547 45.1030639, 7.5479534 45.1033129, 7.548003 45.103435, 7.5480657 45.1035848, 7.5481374 45.1037564, 7.5481729 45.1038412)",,,,
49901394,Via Nino Costa,residential,False,False,162.609,"LINESTRING (7.5487354 45.1054965, 7.5487338 45.1055302, 7.5482989 45.1069255)",,,,
307083231,Via Ducale,residential,True,False,21.57,"LINESTRING (7.5487354 45.1054965, 7.5488084 45.1054818, 7.5489997 45.1054433)",,50,,
49901394,Via Nino Costa,residential,False,False,108.616,"LINESTRING (7.5482989 45.1069255, 7.5479902 45.1078777)",,,,
49901394,Via Nino Costa,residential,False,True,162.609,"LINESTRING (7.5482989 45.1069255, 7.5487338 45.1055302, 7.5487354 45.1054965)",,,,
68793593,Via Giacomo Leopardi,residential,False,False,78.682,"LINESTRING (7.5482989 45.1069255, 7.5482351 45.1069193, 7.5473087 45.1068147)",,,,
68793593,Via Giacomo Leopardi,residential,False,True,91.212,"LINESTRING (7.5482989 45.1069255, 7.5483571 45.1069326, 7.5493884 45.1070414, 7.5494477 45.1070496)",,,,
68793593,Via Giacomo Leopardi,residential,False,True,74.41,"LINESTRING (7.5463699 45.106721, 7.5473087 45.1068147)",,,,
68793592,Via Alcide de Gasperi,residential,False,True,178.653,"LINESTRING (7.5463699 45.106721, 7.5462822 45.1067116, 7.5454506 45.106623, 7.5453661 45.1066045, 7.5452932 45.1065747, 7.5452232 45.1065356, 7.5451664 45.1064914, 7.5450935 45.1064224, 7.5450556 45.106373, 7.5450353 45.1063466, 7.5449944 45.1062784, 7.5449428 45.1062278, 7.5448603 45.1061828, 7.5447656 45.1061426, 7.5446111 45.1060922, 7.5445172 45.1060579, 7.5444526 45.1060354)",,30,,
152800963,Via San Pancrazio,tertiary,False,False,129.263,"LINESTRING (7.5463699 45.106721, 7.5462363 45.1057995, 7.546245 45.1055634)",2,50,,
152800963,Via San Pancrazio,tertiary,False,True,93.75099999999999,"LINESTRING (7.5463699 45.106721, 7.5464164 45.1073168, 7.5463879 45.1075624)",2,50,,
307083231,Via Ducale,residential,True,False,195.593,"LINESTRING (7.546245 45.1055634, 7.5487354 45.1054965)",,50,,
152800963,Via San Pancrazio,tertiary,False,False,242.111,"LINESTRING (7.546245 45.1055634, 7.5463399 45.1053446, 7.5464618 45.1050325, 7.5465554 45.1048808, 7.546857 45.1043921, 7.5473811 45.1035429)",2,50,,
152800963,Via San Pancrazio,tertiary,False,True,129.263,"LINESTRING (7.546245 45.1055634, 7.5462363 45.1057995, 7.5463699 45.106721)",2,50,,
307083229,Via Claviere,residential,False,True,118.62999999999998,"LINESTRING (7.546245 45.1055634, 7.5461953 45.105558, 7.5461189 45.1055498, 7.5455272 45.1053685, 7.5450606 45.1051691, 7.5449801 45.1051312, 7.544939 45.1050694)",2,50,,
307083229,Via Claviere,residential,False,True,94.599,"LINESTRING (7.544939 45.1050694, 7.5438036 45.1047838)",2,50,,
128873560,Via Don Bosco,residential,False,False,229.907,"LINESTRING (7.544939 45.1050694, 7.544985 45.1049746, 7.5459221 45.1032229, 7.5459738 45.1031352)",,,,
128873560,Via Don Bosco,residential,False,True,113.998,"LINESTRING (7.544939 45.1050694, 7.5447107 45.1055268, 7.5445585 45.1058316, 7.5444526 45.1060354)",,,,
307083229,Via Claviere,residential,False,False,118.63,"LINESTRING (7.544939 45.1050694, 7.5449801 45.1051312, 7.5450606 45.1051691, 7.5455272 45.1053685, 7.5461189 45.1055498, 7.5461953 45.105558, 7.546245 45.1055634)",2,50,,
294846526,Via Val della Torre,residential,False,True,41.409,"LINESTRING (7.5422801 45.1022415, 7.5426102 45.101951)",,,,
234536854,Via Madonna della Stella,residential,False,True,108.60100000000001,"LINESTRING (7.5422801 45.1022415, 7.5424543 45.1026905, 7.5425499 45.1031059, 7.542549 45.1031646, 7.5425457 45.1031961)",,,,
