osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,junction,access,width,tunnel
30548501,True,1,Via Circonvallazione Maffei,tertiary,50,False,59.999,,"LINESTRING (10.7349369 45.3576522, 10.734173 45.3575972)",,,,
222912900,False,2,Via Antonio Murari,secondary,,False,14.893,,"LINESTRING (10.7349369 45.3576522, 10.7349121 45.357785)",,,,
"[178379436, 379920908]",False,"['1', '2']",Via Ponte Visconteo,secondary,,True,145.22100000000003,SP28,"LINESTRING (10.7293653 45.3566566, 10.7293983 45.3566512, 10.7294236 45.3566368, 10.7294582 45.3566044, 10.7297298 45.3560864, 10.7298148 45.3559405, 10.7299189 45.3557957, 10.7299907 45.3557321, 10.7300802 45.3556903, 10.730143 45.3556765, 10.7302409 45.3556736, 10.7303475 45.3556791)",,,,
"[229528278, 208484974]",False,1,Via Ponte Visconteo,secondary,,False,342.883,SP55,"LINESTRING (10.7293653 45.3566566, 10.7293263 45.3566529, 10.7292983 45.3566424, 10.7292746 45.3566157, 10.7292642 45.3565848, 10.7292812 45.3564649, 10.7293528 45.356224, 10.7293691 45.3560596, 10.7293644 45.3559182, 10.7293107 45.3556262, 10.7291569 45.3550132, 10.7287323 45.3540484, 10.7286684 45.3539052, 10.7285786 45.3537777, 10.7285197 45.353711)",,,,
131885217,True,1,Via Papa Giovanni Ventitreesimo,secondary,,False,12.994,,"LINESTRING (10.7373977 45.3538842, 10.7373382 45.3538301, 10.7372923 45.3537939)",,,,
"[478306966, 478117927]",False,2,Viale Papa Giovanni Ventitreesimo,tertiary,50,True,67.61500000000001,,"LINESTRING (10.7373977 45.3538842, 10.7374071 45.3538983, 10.7375351 45.3541092, 10.7376039 45.3542313, 10.737737 45.3544435)",,,,
30545535,False,2,Via Don Giovanni Beltrame,tertiary,50,True,7.332000000000001,,"LINESTRING (10.7385263 45.3506846, 10.7385786 45.3506597, 10.7385988 45.3506435)",,,,
30552998,False,2,Via Caduti del Lavoro,tertiary,,False,120.555,,"LINESTRING (10.7385263 45.3506846, 10.73846 45.3506911, 10.7383784 45.3506781, 10.7383023 45.3506554, 10.7379329 45.3504442, 10.7375418 45.3502174, 10.737399 45.3501384, 10.7372862 45.350075)",,,,
131885212,False,2,Piazza Giuseppe Garibaldi,secondary,30,False,37.657,,"LINESTRING (10.7354098 45.3522555, 10.7353603 45.3524988, 10.735383 45.3525903)",,,,
161752270,False,2,Via Circonvallazione Sud,tertiary,30,True,138.305,,"LINESTRING (10.7354098 45.3522555, 10.7353854 45.3522471, 10.7353513 45.3522327, 10.7353203 45.3522207, 10.7352711 45.3522013, 10.7349415 45.352073, 10.734561 45.3519069, 10.734185 45.3517499, 10.7338812 45.3516291)",,,,
199259873,False,2,Via Girolamo Gottardi,secondary,50,True,238.01800000000003,,"LINESTRING (10.7354098 45.3522555, 10.7354694 45.3520497, 10.7356263 45.351552, 10.7358006 45.3512049, 10.7363504 45.3502257)",,,,
178374356,False,2,Via Giuseppe Mazzini,secondary,30,False,13.883,,"LINESTRING (10.7380143 45.3523512, 10.7378461 45.3523914)",,,,
178374356,False,2,Via Giuseppe Mazzini,secondary,30,True,56.622,,"LINESTRING (10.7380143 45.3523512, 10.7386956 45.3521778)",,,,
30547165,False,2,Via San Gaetano,residential,30,True,105.42900000000002,,"LINESTRING (10.7380143 45.3523512, 10.7379906 45.3523248, 10.73731 45.3515669, 10.7372942 45.3515494)",,,,
30545545,True,1,Via Don Giovanni Beltrame,residential,30,False,169.888,,"LINESTRING (10.7357409 45.352617, 10.735938 45.3524876, 10.7364572 45.3521033, 10.7368904 45.3518344, 10.7372942 45.3515494)",,,,
131885212,False,2,Piazza Giuseppe Garibaldi,secondary,30,False,42.783,,"LINESTRING (10.7357409 45.352617, 10.73575 45.3526188, 10.7359271 45.352653, 10.7359559 45.3526668, 10.7361294 45.35275, 10.7362317 45.3527774)",,,,
131885212,False,2,Piazza Giuseppe Garibaldi,secondary,30,True,28.313,,"LINESTRING (10.7357409 45.352617, 10.73556 45.3526182, 10.7354874 45.352608, 10.735383 45.3525903)",,,,
131885212,False,2,Piazza Giuseppe Garibaldi,secondary,30,True,42.782999999999994,,"LINESTRING (10.7362317 45.3527774, 10.7361294 45.35275, 10.7359559 45.3526668, 10.7359271 45.352653, 10.73575 45.3526188, 10.7357409 45.352617)",,,,
360712326,True,,,secondary,,False,13.81,,"LINESTRING (10.7362317 45.3527774, 10.7362485 45.3527604, 10.7362724 45.3527483, 10.7363006 45.3527424, 10.73633 45.3527435, 10.7363573 45.3527513, 10.7363793 45.3527651)",roundabout,,,
30545545,True,1,Via Don Giovanni Beltrame,residential,30,False,138.301,,"LINESTRING (10.7372942 45.3515494, 10.7384893 45.3507921, 10.7385206 45.3507488, 10.7385263 45.3506846)",,,,
30547165,False,2,Via San Gaetano,residential,30,False,105.42900000000002,,"LINESTRING (10.7372942 45.3515494, 10.73731 45.3515669, 10.7379906 45.3523248, 10.7380143 45.3523512)",,,,
30547491,False,2,Via Primo Maggio,residential,50,False,149.053,,"LINESTRING (10.7302506 45.3509197, 10.7301888 45.3509034, 10.7300276 45.3507787, 10.7293491 45.3502917, 10.7289713 45.3499358)",,,,
37042654,False,2,Via Circonvallazione Sud,residential,30,False,113.179,,"LINESTRING (10.7302506 45.3509197, 10.7303272 45.3509218, 10.7305602 45.3508665, 10.7308375 45.3508178, 10.7311487 45.3507745, 10.7314799 45.3507582, 10.7316663 45.3507864)",,,,
180707178,False,2,Via Bastia,residential,30,True,103.677,,"LINESTRING (10.7302506 45.3509197, 10.7302367 45.3509747, 10.7302583 45.3510256, 10.7306449 45.3514338, 10.7308946 45.3517169)",,,,
36788530,False,,Via dei Pontieri,residential,30,False,16.131999999999998,,"LINESTRING (10.7316663 45.3507864, 10.7316759 45.3507048, 10.7316771 45.3506416)",,yes,,
37042654,False,2,Via Circonvallazione Sud,residential,30,False,31.101999999999997,,"LINESTRING (10.7316663 45.3507864, 10.7318851 45.3508481, 10.7320253 45.3509055)",,,,
37042654,False,2,Via Circonvallazione Sud,residential,30,True,113.17899999999999,,"LINESTRING (10.7316663 45.3507864, 10.7314799 45.3507582, 10.7311487 45.3507745, 10.7308375 45.3508178, 10.7305602 45.3508665, 10.7303272 45.3509218, 10.7302506 45.3509197)",,,,
