osmid,oneway,highway,reversed,length,geometry,ref,name,maxspeed,junction
193042775,False,residential,True,217.14800000000002,"LINESTRING (14.3113044 40.9600125, 14.3112909 40.9597006, 14.311299 40.958783, 14.3113044 40.9584407, 14.3113123 40.9580599)",,Via Confalonieri,,
193042756,False,residential,False,45.974,"LINESTRING (14.3073663 40.9551357, 14.3074105 40.9555478)",,,,
380400840,True,unclassified,False,59.473,"LINESTRING (14.3073663 40.9551357, 14.3066631 40.9551992)",,,,
380401417,False,residential,False,108.043,"LINESTRING (14.3129353 40.9610184, 14.3129491 40.9600468)",,Via Carlo Pisacane,,
30491844,False,residential,False,72.16499999999999,"LINESTRING (14.3129353 40.9610184, 14.3124168 40.9610946, 14.3120878 40.9611233)",,Via Francesco Caracciolo,,
"[30492027, 30491844]",False,residential,"[False, True]",305.106,"LINESTRING (14.3129353 40.9610184, 14.3137094 40.9609404, 14.3135943 40.9602161, 14.3135754 40.9600805, 14.313586 40.9599697, 14.3137508 40.9587991)",,"['Via Nino Bixio', 'Via Francesco Caracciolo']",,
28874919,False,secondary,False,17.811,"LINESTRING (14.3088564 40.9562229, 14.3090684 40.9562278)",SP23,Via Fratelli Rosselli,40,
28874919,False,secondary,True,48.381,"LINESTRING (14.3088564 40.9562229, 14.3084486 40.9562059, 14.3082819 40.956192)",SP23,Via Fratelli Rosselli,40,
193042779,False,residential,True,133.844,"LINESTRING (14.3088564 40.9562229, 14.3087589 40.9555664, 14.3086457 40.9550301)",,,,
30492233,False,residential,False,58.006,"LINESTRING (14.3144747 40.9562577, 14.3144919 40.9557362)",,Via Pio IX,,
30492233,False,residential,True,55.192,"LINESTRING (14.3144747 40.9562577, 14.3144648 40.9564694, 14.3144362 40.9567531)",,Via Pio IX,,
193042756,False,residential,True,45.974,"LINESTRING (14.3074105 40.9555478, 14.3073663 40.9551357)",,,,
193042752,False,residential,False,66.126,"LINESTRING (14.3074105 40.9555478, 14.3078121 40.9555259, 14.3081961 40.9555073)",,,,
193042756,False,residential,False,56.339999999999996,"LINESTRING (14.3074105 40.9555478, 14.3074205 40.9556413, 14.3074738 40.9560522)",,,,
193042779,False,residential,False,133.844,"LINESTRING (14.3086457 40.9550301, 14.3087589 40.9555664, 14.3088564 40.9562229)",,,,
380400840,True,unclassified,False,44.578,"LINESTRING (14.3086457 40.9550301, 14.3084557 40.9550455, 14.3081176 40.9550707)",,,,
193042757,False,residential,False,69.429,"LINESTRING (14.3121224 40.9600386, 14.3126374 40.960047, 14.3129491 40.9600468)",,Via De Carolis,,
193042757,False,residential,True,68.773,"LINESTRING (14.3121224 40.9600386, 14.3116128 40.9600146, 14.3113044 40.9600125)",,Via De Carolis,,
193042784,False,residential,False,120.656,"LINESTRING (14.3121224 40.9600386, 14.3121224 40.960049, 14.312109 40.9607032, 14.3120878 40.9611233)",,Via Goffredo Mameli,,
193042784,False,residential,True,207.397,"LINESTRING (14.3121224 40.9600386, 14.3121224 40.9594495, 14.3121385 40.9585197, 14.3121536 40.9581737)",,Via Goffredo Mameli,,
380400955,False,residential,True,52.725,"LINESTRING (14.3121721 40.9571452, 14.3115487 40.9570887)",,Via Luigi Settembrini,,
193042766,False,residential,True,113.458,"LINESTRING (14.3121721 40.9571452, 14.3121546 40.9575454, 14.3121385 40.9579607, 14.312125 40.9581649)",,,,
380400955,False,residential,False,68.006,"LINESTRING (14.3121721 40.9571452, 14.3123263 40.9571524, 14.3126535 40.9571667, 14.3129806 40.9571804)",,Via Luigi Settembrini,,
193042773,False,residential,False,156.413,"LINESTRING (14.3101348 40.9576039, 14.3101161 40.9573895, 14.3101133 40.9572129, 14.3101026 40.9569516, 14.310092 40.956559, 14.310077 40.9561981)",,,,
380399877,False,residential,False,2.593,"LINESTRING (14.312125 40.9581649, 14.3121536 40.9581737)",,Via delle Rose,,
193042766,False,residential,False,113.458,"LINESTRING (14.312125 40.9581649, 14.3121385 40.9579607, 14.3121546 40.9575454, 14.3121721 40.9571452)",,,,
380399877,False,residential,True,54.254,"LINESTRING (14.312125 40.9581649, 14.3118971 40.9580883, 14.3117709 40.9580718, 14.3115028 40.9580599)",,Via delle Rose,,
380401417,False,residential,False,173.941,"LINESTRING (14.3129491 40.9600468, 14.3129704 40.9584826)",,Via Carlo Pisacane,,
380401417,False,residential,True,108.043,"LINESTRING (14.3129491 40.9600468, 14.3129353 40.9610184)",,Via Carlo Pisacane,,
193042757,False,residential,True,69.429,"LINESTRING (14.3129491 40.9600468, 14.3126374 40.960047, 14.3121224 40.9600386)",,Via De Carolis,,
193042783,False,residential,False,45.803,"LINESTRING (14.3090003 40.9580255, 14.3090325 40.9576143)",,,,
380399801,False,residential,False,25.556,"LINESTRING (14.3090003 40.9580255, 14.3093046 40.9580222)",,Via delle Rose,,
193042780,True,residential,False,220.49100000000004,"LINESTRING (14.3090003 40.9580255, 14.3086918 40.958009, 14.3083861 40.9580194, 14.3081072 40.9580235, 14.3076753 40.9580701, 14.3070396 40.9581268, 14.3066024 40.9581713, 14.3063922 40.9582013)",,Via delle Rose,,
30491844,False,residential,False,30.765,"LINESTRING (14.3120878 40.9611233, 14.3118155 40.9611478, 14.3117235 40.9611518)",,Via Francesco Caracciolo,,
30491844,False,residential,True,72.16499999999999,"LINESTRING (14.3120878 40.9611233, 14.3124168 40.9610946, 14.3129353 40.9610184)",,Via Francesco Caracciolo,,
193042784,False,residential,True,120.656,"LINESTRING (14.3120878 40.9611233, 14.312109 40.9607032, 14.3121224 40.960049, 14.3121224 40.9600386)",,Via Goffredo Mameli,,
30492233,False,residential,True,53.805,"LINESTRING (14.3144362 40.9567531, 14.3143915 40.9572358)",,Via Pio IX,,
30492233,False,residential,False,55.192,"LINESTRING (14.3144362 40.9567531, 14.3144648 40.9564694, 14.3144747 40.9562577)",,Via Pio IX,,
380399877,False,residential,True,2.593,"LINESTRING (14.3121536 40.9581737, 14.312125 40.9581649)",,Via delle Rose,,
193042784,False,residential,False,207.397,"LINESTRING (14.3121536 40.9581737, 14.3121385 40.9585197, 14.3121224 40.9594495, 14.3121224 40.9600386)",,Via Goffredo Mameli,,
380399877,False,residential,False,76.83,"LINESTRING (14.3121536 40.9581737, 14.3123638 40.9582382, 14.3125675 40.958331, 14.3129704 40.9584826)",,Via delle Rose,,
193042748,False,residential,True,166.405,"LINESTRING (14.3108992 40.9580611, 14.310902 40.9582969, 14.3109288 40.9587608, 14.3109262 40.9592935, 14.310953 40.959416, 14.3109892 40.9595528)",,Via Fratelli Bandiera,,
380399877,False,residential,False,34.69,"LINESTRING (14.3108992 40.9580611, 14.3111971 40.9580599, 14.3113123 40.9580599)",,Via delle Rose,,
193042767,True,residential,False,84.5,"LINESTRING (14.3108001 40.9569074, 14.3106848 40.9567838, 14.310607 40.9566217, 14.3105855 40.9564435, 14.3105773 40.9561862)",,Via Luigi Settembrini,,
380400955,False,residential,False,25.393,"LINESTRING (14.3108001 40.9569074, 14.3109469 40.9569778, 14.3110683 40.9570096)",,Via Luigi Settembrini,,
28874919,False,secondary,False,11.054,"LINESTRING (14.310077 40.9561981, 14.3102086 40.9561958)",SP23,Via Fratelli Rosselli,40,
28874919,False,secondary,True,44.012,"LINESTRING (14.310077 40.9561981, 14.3095535 40.9562171)",SP23,Via Fratelli Rosselli,40,
193042773,False,residential,True,156.41299999999998,"LINESTRING (14.310077 40.9561981, 14.310092 40.956559, 14.3101026 40.9569516, 14.3101133 40.9572129, 14.3101161 40.9573895, 14.3101348 40.9576039)",,,,
380400955,False,residential,False,41.402,"LINESTRING (14.3110683 40.9570096, 14.3112427 40.9570512, 14.3115243 40.9570876, 14.3115487 40.9570887)",,Via Luigi Settembrini,,
380400955,False,residential,True,25.393,"LINESTRING (14.3110683 40.9570096, 14.3109469 40.9569778, 14.3108001 40.9569074)",,Via Luigi Settembrini,,
28874919,False,secondary,False,69.619,"LINESTRING (14.3074738 40.9560522, 14.3082819 40.956192)",SP23,Via Fratelli Rosselli,40,
28874919,False,secondary,True,85.822,"LINESTRING (14.3074738 40.9560522, 14.3072717 40.9560272, 14.3069259 40.9559938, 14.3064589 40.9559648)",SP23,Via Fratelli Rosselli,40,
193042756,False,residential,True,56.339999999999996,"LINESTRING (14.3074738 40.9560522, 14.3074205 40.9556413, 14.3074105 40.9555478)",,,,
193042785,False,residential,False,144.17899999999997,"LINESTRING (14.310167 40.9548996, 14.3101751 40.9553557, 14.3101966 40.9558459, 14.3102086 40.9561958)",,,,
380400840,True,unclassified,False,58.333,"LINESTRING (14.310167 40.9548996, 14.3095045 40.9549604, 14.3094774 40.9549626)",,,,
380399878,True,residential,False,7.197,"LINESTRING (14.3108135 40.9580619, 14.3108992 40.9580611)",,Via delle Rose,,
193042760,True,residential,False,128.38,"LINESTRING (14.3108135 40.9580619, 14.3108108 40.9576406, 14.3108001 40.9569074)",,,,
193042752,False,residential,True,66.126,"LINESTRING (14.3081961 40.9555073, 14.3078121 40.9555259, 14.3074105 40.9555478)",,,,
193042763,False,residential,False,76.50200000000001,"LINESTRING (14.3081961 40.9555073, 14.3082305 40.9558763, 14.3082819 40.956192)",,,,
193042763,False,residential,True,49.011,"LINESTRING (14.3081961 40.9555073, 14.3081903 40.9554449, 14.3081176 40.9550707)",,,,
380400840,True,unclassified,False,63.505,"LINESTRING (14.3081176 40.9550707, 14.3073663 40.9551357)",,,,
193042763,False,residential,False,49.011,"LINESTRING (14.3081176 40.9550707, 14.3081903 40.9554449, 14.3081961 40.9555073)",,,,
193044337,True,residential,False,116.181,"LINESTRING (14.3081176 40.9550707, 14.3080883 40.9547659, 14.3080562 40.9545049, 14.308024 40.9542031, 14.3080146 40.9540289)",,Via Benedetto Croce,,
28874919,False,secondary,False,30.98,"LINESTRING (14.3102086 40.9561958, 14.3105773 40.9561862)",SP23,Via Fratelli Rosselli,40,
28874919,False,secondary,True,11.054,"LINESTRING (14.3102086 40.9561958, 14.310077 40.9561981)",SP23,Via Fratelli Rosselli,40,
193042785,False,residential,True,144.179,"LINESTRING (14.3102086 40.9561958, 14.3101966 40.9558459, 14.3101751 40.9553557, 14.310167 40.9548996)",,,,
248682934,False,secondary,False,212.262,"LINESTRING (14.3062836 40.9582168, 14.30624 40.9581737, 14.3057401 40.9576892, 14.3051405 40.9570594, 14.3048126 40.9566661)",SP336,Corso Umberto I,30,
248682934,False,secondary,True,63.824,"LINESTRING (14.3062836 40.9582168, 14.3064585 40.9583818, 14.3066765 40.9587049)",SP336,Corso Umberto I,30,
193042748,False,residential,False,166.405,"LINESTRING (14.3109892 40.9595528, 14.310953 40.959416, 14.3109262 40.9592935, 14.3109288 40.9587608, 14.310902 40.9582969, 14.3108992 40.9580611)",,Via Fratelli Bandiera,,
380399877,False,residential,False,15.997,"LINESTRING (14.3113123 40.9580599, 14.3115028 40.9580599)",,Via delle Rose,,
193042775,False,residential,False,217.14799999999997,"LINESTRING (14.3113123 40.9580599, 14.3113044 40.9584407, 14.311299 40.958783, 14.3112909 40.9597006, 14.3113044 40.9600125)",,Via Confalonieri,,
380399877,False,residential,True,34.69,"LINESTRING (14.3113123 40.9580599, 14.3111971 40.9580599, 14.3108992 40.9580611)",,Via delle Rose,,
248682934,False,secondary,True,13.15,"LINESTRING (14.3044266 40.9554801, 14.3044343 40.9554999, 14.3044657 40.9555946)",SP336,Corso Umberto I,30,
28874919,False,secondary,False,37.734,"LINESTRING (14.3105773 40.9561862, 14.3110265 40.9561777)",SP23,Via Fratelli Rosselli,40,
28874919,False,secondary,True,30.98,"LINESTRING (14.3105773 40.9561862, 14.3102086 40.9561958)",SP23,Via Fratelli Rosselli,40,
193042782,False,residential,False,41.012,"LINESTRING (14.3157085 40.9573418, 14.3152219 40.9573103)",,Via Luigi Settembrini,,
193044796,False,residential,False,203.049,"LINESTRING (14.3157085 40.9573418, 14.3154027 40.9591532)",,Via Paolo VI,,
193042782,False,residential,True,29.799999999999997,"LINESTRING (14.3157085 40.9573418, 14.3160082 40.9573685, 14.3160603 40.9573762)",,Via Luigi Settembrini,,
380399801,False,residential,True,64.644,"LINESTRING (14.3100735 40.9580482, 14.3098371 40.9580454, 14.3095461 40.9580316, 14.3093046 40.9580222)",,Via delle Rose,,
380399878,True,residential,False,62.17,"LINESTRING (14.3100735 40.9580482, 14.3105265 40.9580619, 14.3108135 40.9580619)",,Via delle Rose,,
30491844,False,residential,False,2.032,"LINESTRING (14.3093677 40.9612355, 14.3093435 40.9612358)",,Via Francesco Caracciolo,,
30491844,False,residential,True,68.921,"LINESTRING (14.3093677 40.9612355, 14.3101884 40.9612263)",,Via Francesco Caracciolo,,
193043778,False,residential,False,39.292,"LINESTRING (14.3089365 40.9540124, 14.3092766 40.9540122, 14.3094039 40.9540038)",,Via Clanio,,
193043778,False,residential,True,37.379999999999995,"LINESTRING (14.3089365 40.9540124, 14.3086959 40.9540112, 14.3084914 40.9540112)",,Via Clanio,,
193043795,True,residential,False,105.493,"LINESTRING (14.3089365 40.9540124, 14.3089789 40.9538203, 14.3090352 40.9535326, 14.309138 40.953076)",,Via Luigi Pirandello,,
490568331,False,residential,False,10.455,"LINESTRING (14.3094214 40.9531224, 14.3095433 40.9531415)",,Via Giovanni Verga,,
490568331,False,residential,True,24.353,"LINESTRING (14.3094214 40.9531224, 14.309138 40.953076)",,Via Giovanni Verga,,
193043800,False,residential,True,70.755,"LINESTRING (14.3109797 40.9600062, 14.3105909 40.9600065, 14.3101372 40.9600142)",,,,
193043748,True,residential,False,51.867000000000004,"LINESTRING (14.3094699 40.9535402, 14.309467 40.953563, 14.3094268 40.9537858, 14.3094039 40.9540038)",,Via G. D'Annunzio,,
193043786,False,residential,False,34.115,"LINESTRING (14.3094699 40.9535402, 14.3096468 40.9535529, 14.3098746 40.9535667)",,,,
638616720,False,residential,True,52.985,"LINESTRING (14.3107438 40.9593624, 14.3101135 40.9593846)",,Via Risorgimento,,
193043787,False,residential,True,59.713,"LINESTRING (14.3097432 40.9576322, 14.3090325 40.9576143)",,,,
193043786,False,residential,True,34.115,"LINESTRING (14.3098746 40.9535667, 14.3096468 40.9535529, 14.3094699 40.9535402)",,,,
248682934,False,secondary,False,4.896,"LINESTRING (14.3069017 40.9595352, 14.3068911 40.9594919)",SP336,Corso Umberto I,30,
248682934,False,secondary,True,68.831,"LINESTRING (14.3069017 40.9595352, 14.3070387 40.9601455)",SP336,Corso Umberto I,30,
249342979,True,residential,False,115.713,"LINESTRING (14.3069017 40.9595352, 14.3082762 40.9594611)",,Via Risorgimento,,
490568331,False,residential,True,31.229999999999997,"LINESTRING (14.3108216 40.9532409, 14.3107118 40.953237, 14.3104499 40.953233)",,Via Giovanni Verga,,
1111179946,False,residential,True,45.41,"LINESTRING (14.3108216 40.9532409, 14.3107698 40.9534352, 14.3107216 40.9536422)",,,,
193043798,True,residential,False,127.999,"LINESTRING (14.3082064 40.9529087, 14.307886 40.9540341)",,Via G. Verga,,
490568331,False,residential,False,48.703,"LINESTRING (14.3082064 40.9529087, 14.3087741 40.9529982)",,Via Giovanni Verga,,
1040633769,True,residential,False,8.289,"LINESTRING (14.3059929 40.9537987, 14.3059981 40.9537843, 14.3060092 40.953772, 14.306025 40.9537631, 14.3060438 40.9537586, 14.3060636 40.953759)",,,,roundabout
638616720,False,residential,False,64.258,"LINESTRING (14.3093489 40.9594082, 14.3101135 40.9593846)",,Via Risorgimento,,
193043769,True,residential,False,203.208,"LINESTRING (14.3093489 40.9594082, 14.309349 40.9599437, 14.3093437 40.9601543, 14.309349 40.9605149, 14.3093596 40.960946, 14.3093677 40.9612355)",,Via Cirillo,,
193043778,False,residential,False,118.448,"LINESTRING (14.3094039 40.9540038, 14.3095656 40.9539889, 14.3097433 40.9539575, 14.3100679 40.9538668, 14.3102932 40.9537939, 14.3105292 40.953721, 14.3107216 40.9536422)",,Via Clanio,,
193043778,False,residential,True,39.292,"LINESTRING (14.3094039 40.9540038, 14.3092766 40.9540122, 14.3089365 40.9540124)",,Via Clanio,,
490568331,False,residential,False,31.761,"LINESTRING (14.3087741 40.9529982, 14.309138 40.953076)",,Via Giovanni Verga,,
490568331,False,residential,True,48.703,"LINESTRING (14.3087741 40.9529982, 14.3082064 40.9529087)",,Via Giovanni Verga,,
30491844,False,residential,False,57.324,"LINESTRING (14.3093435 40.9612358, 14.3086609 40.9612435)",,Via Francesco Caracciolo,,
30491844,False,residential,True,2.032,"LINESTRING (14.3093435 40.9612358, 14.3093677 40.9612355)",,Via Francesco Caracciolo,,
30491844,False,residential,False,68.921,"LINESTRING (14.3101884 40.9612263, 14.3093677 40.9612355)",,Via Francesco Caracciolo,,
193043762,True,residential,False,134.848,"LINESTRING (14.3101884 40.9612263, 14.3101372 40.9600142)",,Via Morelli e Silvati,,
30491844,False,residential,True,61.041,"LINESTRING (14.3101884 40.9612263, 14.3102674 40.9612254, 14.3109152 40.9612154)",,Via Francesco Caracciolo,,
1040633767,False,residential,False,142.648,"LINESTRING (14.3061062 40.9539621, 14.3060982 40.9540816, 14.3061062 40.9542072, 14.306208 40.9546768, 14.306302 40.9550802, 14.3063229 40.9552314)",,Via Campiglione,,
1040633767,False,residential,True,13.509,"LINESTRING (14.3061062 40.9539621, 14.3060743 40.9538883, 14.306052 40.9538478)",,Via Campiglione,,
1111177085,True,residential,False,32.095,"LINESTRING (14.3061062 40.9539621, 14.3062296 40.9539884, 14.3064742 40.95404)",,Via Clanio,,
380399801,False,residential,True,25.556,"LINESTRING (14.3093046 40.9580222, 14.3090003 40.9580255)",,Via delle Rose,,
193043753,True,residential,False,154.161,"LINESTRING (14.3093046 40.9580222, 14.3093168 40.9584002, 14.3093329 40.9588864, 14.3093489 40.9594082)",,Via Cirillo,,
380399801,False,residential,False,64.644,"LINESTRING (14.3093046 40.9580222, 14.3095461 40.9580316, 14.3098371 40.9580454, 14.3100735 40.9580482)",,Via delle Rose,,
248682989,False,residential,True,85.204,"LINESTRING (14.3082762 40.9594611, 14.30843 40.9602185)",,Via E. P. Fonseca,,
249342979,True,residential,False,90.268,"LINESTRING (14.3082762 40.9594611, 14.3093489 40.9594082)",,Via Risorgimento,,
638616720,False,residential,False,52.985,"LINESTRING (14.3101135 40.9593846, 14.3107438 40.9593624)",,Via Risorgimento,,
638616720,False,residential,True,64.258,"LINESTRING (14.3101135 40.9593846, 14.3093489 40.9594082)",,Via Risorgimento,,
193043804,True,residential,False,148.655,"LINESTRING (14.3101135 40.9593846, 14.3100866 40.9588317, 14.3100732 40.9583658, 14.3100735 40.9580482)",,Via Morelli e Silvati,,
193043772,False,residential,False,123.10300000000001,"LINESTRING (14.30826 40.9572983, 14.3082869 40.9568587, 14.3082976 40.9564982, 14.3082819 40.956192)",,,,
193043755,False,residential,False,56.553,"LINESTRING (14.3083781 40.9572234, 14.3090513 40.9572375)",,,,
193042789,True,unclassified,False,162.03199999999998,"LINESTRING (14.3063229 40.9552314, 14.3059963 40.9552646, 14.305543 40.9553031, 14.305323 40.9553193, 14.3051968 40.9553453, 14.3050735 40.9553797, 14.3048027 40.9554185, 14.3044266 40.9554801)",,,,
193043750,False,residential,False,82.426,"LINESTRING (14.3063229 40.9552314, 14.3064013 40.955538, 14.3064589 40.9559648)",,,,
1040633767,False,residential,True,142.648,"LINESTRING (14.3063229 40.9552314, 14.306302 40.9550802, 14.306208 40.9546768, 14.3061062 40.9542072, 14.3060982 40.9540816, 14.3061062 40.9539621)",,Via Campiglione,,
30491844,False,residential,False,61.041,"LINESTRING (14.3109152 40.9612154, 14.3102674 40.9612254, 14.3101884 40.9612263)",,Via Francesco Caracciolo,,
30491844,False,residential,True,69.715,"LINESTRING (14.3109152 40.9612154, 14.311472 40.9612068, 14.3116079 40.9612068, 14.3116818 40.9611781, 14.3117235 40.9611518)",,Via Francesco Caracciolo,,
