osmid,ref,highway,oneway,reversed,length,lanes,name,geometry,maxspeed,access
235905094,,tertiary,False,True,16.049,,Corso Aldo Moro,"LINESTRING (15.7068116 41.3273051, 15.7067647 41.3272779, 15.7066771 41.3272028)",,
604751032,,residential,True,False,56.141,,Corso Ricciotti,"LINESTRING (15.705923 41.3294267, 15.7052785 41.3292829)",,
684738431,,tertiary,False,False,130.456,,Corso Umberto I,"LINESTRING (15.705923 41.3294267, 15.7054902 41.330554)",,
684738431,,tertiary,False,True,34.847,,Corso Umberto I,"LINESTRING (15.705923 41.3294267, 15.7060441 41.3291268)",,
382644063,,residential,False,True,26.316,,Corso Camillo Benso Conte di Cavour,"LINESTRING (15.7055823 41.3281117, 15.7056258 41.3278773)",,
740543063,,residential,True,False,23.436,,Corso Camillo Benso Conte di Cavour,"LINESTRING (15.7055823 41.3281117, 15.7055378 41.3283198)",,
740543064,,residential,True,False,64.886,,Via Duca degli Abruzzi,"LINESTRING (15.7055823 41.3281117, 15.7061884 41.3282227, 15.7063331 41.3282605)",,
35266538,,residential,True,False,53.664,,Via Roma,"LINESTRING (15.7062596 41.3279572, 15.7056258 41.3278773)",,
740543068,,tertiary,True,False,16.301,,Piazza Pietro Nenni,"LINESTRING (15.7062596 41.3279572, 15.7062161 41.3278784, 15.7062387 41.3278195)",,
382644063,,residential,False,False,26.316,,Corso Camillo Benso Conte di Cavour,"LINESTRING (15.7056258 41.3278773, 15.7055823 41.3281117)",,
382644063,,residential,False,True,18.416,,Corso Camillo Benso Conte di Cavour,"LINESTRING (15.7056258 41.3278773, 15.7056575 41.3277134)",,
684738430,,residential,False,False,18.602,,,"LINESTRING (15.7054447 41.3287546, 15.7052321 41.3287046)",,
684738430,,residential,False,True,59.939,,,"LINESTRING (15.7054447 41.3287546, 15.7061246 41.3289275)",,
740543063,,residential,True,False,25.753,,Corso Camillo Benso Conte di Cavour,"LINESTRING (15.7054447 41.3287546, 15.7053738 41.32898)",,
604751032,,residential,True,False,19.067,,Corso Ricciotti,"LINESTRING (15.7052785 41.3292829, 15.7050594 41.3292346)",,
740543063,,residential,True,False,74.861,,Corso Camillo Benso Conte di Cavour,"LINESTRING (15.7052785 41.3292829, 15.7051009 41.3299428)",,
32244708,SP83,tertiary,True,False,22.187,,Corso Umberto I,"LINESTRING (15.7091379 41.3262054, 15.7093649 41.3261017)",,
382643163,,residential,False,False,32.073,,Via Marconi,"LINESTRING (15.7091379 41.3262054, 15.7093421 41.3264497)",,
382640535,,unclassified,False,True,89.963,,Via Liguria,"LINESTRING (15.7160285 41.3290636, 15.7151109 41.3286396)",,
739670313,,residential,False,True,124.769,,Via Toscana,"LINESTRING (15.7160285 41.3290636, 15.7152915 41.3300397)",,
30791796,SP80,tertiary,False,True,87.913,,Viale Ferrovia,"LINESTRING (15.7147253 41.3307436, 15.7138134 41.3303484)",,
604707862,,residential,False,True,31.841,,Via Campania,"LINESTRING (15.7147253 41.3307436, 15.7145335 41.3309911)",,
739670313,,residential,False,False,91.44,,Via Toscana,"LINESTRING (15.7147253 41.3307436, 15.7152915 41.3300397)",,
739670314,SP80,tertiary,False,False,120.912,,Viale Ferrovia,"LINESTRING (15.7147253 41.3307436, 15.7152127 41.330946, 15.7159796 41.3312868)",50,
382641250,,residential,False,True,89.35,,Via Leonardo da Vinci,"LINESTRING (15.7143546 41.3312481, 15.7134324 41.3308405)",,
421246385,,residential,False,False,120.958,,Via Leonardo da Vinci,"LINESTRING (15.7143546 41.3312481, 15.7156091 41.3317921)",,
604707862,,residential,False,False,32.246,,Via Campania,"LINESTRING (15.7143546 41.3312481, 15.7145335 41.3309911)",,
604707862,,residential,False,True,90.169,,Via Campania,"LINESTRING (15.7143546 41.3312481, 15.7138154 41.3319507)",,
120746911,,residential,False,False,11.343,,,"LINESTRING (15.7109379 41.331387, 15.7110011 41.3312967)",,
120746911,,residential,False,True,133.711,,,"LINESTRING (15.7109379 41.331387, 15.7101249 41.332423)",,
382641239,,residential,False,False,167.145,,,"LINESTRING (15.7109379 41.331387, 15.7116629 41.3317122, 15.7118433 41.3317921, 15.7119781 41.3321803, 15.7123291 41.3323446)",,
120746911,,residential,False,False,133.711,,,"LINESTRING (15.7101249 41.332423, 15.7109379 41.331387)",,
604717374,,residential,False,True,110.713,,Via quattro Novembre,"LINESTRING (15.7101249 41.332423, 15.7112485 41.3329517)",,
604717377,,unclassified,False,True,83.711,,Via Puglie,"LINESTRING (15.7101249 41.332423, 15.7096239 41.3330751)",,
604717374,,residential,False,False,130.78199999999998,,Via quattro Novembre,"LINESTRING (15.7101249 41.332423, 15.7098361 41.3322839, 15.70934 41.3320449, 15.7088157 41.3317775)",,
120746919,,unclassified,False,False,51.396,,Via Puglie,"LINESTRING (15.7088133 41.3341251, 15.7091192 41.333724)",,
120746919,,unclassified,False,True,28.031,,Via Puglie,"LINESTRING (15.7088133 41.3341251, 15.70863 41.3343363)",,
120746864,,residential,False,True,141.159,,Via Tommaso Fiore,"LINESTRING (15.7088133 41.3341251, 15.7078714 41.333674, 15.7074022 41.3334264)",,
32244708,SP83,tertiary,True,False,57.553,,Corso Umberto I,"LINESTRING (15.7093649 41.3261017, 15.7099661 41.3258486)",,
235905092,,residential,False,True,25.046,,,"LINESTRING (15.7093649 41.3261017, 15.7094042 41.3258784)",,
353817549,,residential,False,True,42.06,,Via Minerva,"LINESTRING (15.7101859 41.327661, 15.7097713 41.3274462)",,
443668003,,tertiary,False,True,9.6,,Corso Vito Vittorio Lenoci,"LINESTRING (15.7101859 41.327661, 15.7102477 41.3275882)",,
443668003,,tertiary,False,False,35.899,,Corso Vito Vittorio Lenoci,"LINESTRING (15.7101859 41.327661, 15.7100436 41.3278303, 15.7099564 41.327934)",,
353817547,,residential,False,False,71.74,,Via Martiri della Resistenza,"LINESTRING (15.7111744 41.328801, 15.7104495 41.3284547)",,
382640525,,residential,False,False,14.456,,Via Sicilia,"LINESTRING (15.7111744 41.328801, 15.7112614 41.3286886)",,
382640525,,residential,False,True,35.886,,Via Sicilia,"LINESTRING (15.7111744 41.328801, 15.7109577 41.3290797)",,
353817548,,residential,False,False,44.143,,,"LINESTRING (15.7091008 41.3274859, 15.7095344 41.327713)",,
382643170,,residential,False,False,35.456,,Via Torino,"LINESTRING (15.7091008 41.3274859, 15.7093292 41.3272171)",,
382643170,,residential,False,True,22.276,,Via Torino,"LINESTRING (15.7091008 41.3274859, 15.7089561 41.3276542)",,
353817548,,residential,False,True,42.96,,,"LINESTRING (15.7099564 41.327934, 15.7095344 41.327713)",,
443668003,,tertiary,False,False,25.506,,Corso Vito Vittorio Lenoci,"LINESTRING (15.7099564 41.327934, 15.7097812 41.3281219)",,
443668003,,tertiary,False,True,35.899,,Corso Vito Vittorio Lenoci,"LINESTRING (15.7099564 41.327934, 15.7100436 41.3278303, 15.7101859 41.327661)",,
353817547,,residential,False,True,50.816,,Via Martiri della Resistenza,"LINESTRING (15.7097812 41.3281219, 15.7102864 41.3283767)",,
443668003,,tertiary,False,False,43.575,,Corso Vito Vittorio Lenoci,"LINESTRING (15.7097812 41.3281219, 15.7095151 41.328459)",,
443668003,,tertiary,False,True,25.506,,Corso Vito Vittorio Lenoci,"LINESTRING (15.7097812 41.3281219, 15.7099564 41.327934)",,
435595745,,residential,False,True,42.251,,Via Purgatorio,"LINESTRING (15.7097812 41.3281219, 15.7097357 41.328087, 15.7093798 41.3278915)",,
353817549,,residential,False,False,25.681,,Via Minerva,"LINESTRING (15.7090761 41.3270859, 15.7093292 41.3272171)",,
382643174,,residential,False,True,56.661,,Via Solitaria,"LINESTRING (15.7090761 41.3270859, 15.7086564 41.3274863)",,
382643174,,residential,False,False,60.388999999999996,,Via Solitaria,"LINESTRING (15.7090761 41.3270859, 15.7091564 41.326984, 15.7095009 41.3266472)",,
382640546,,unclassified,True,False,60.147,,Via Carlo d'Angiò,"LINESTRING (15.7150039 41.3265376, 15.7155653 41.3268765)",,
30791796,SP80,tertiary,False,False,35.028,,Viale Ferrovia,"LINESTRING (15.7119219 41.3294945, 15.7122859 41.3296511)",,
30791796,SP80,tertiary,False,True,27.667,,Viale Ferrovia,"LINESTRING (15.7119219 41.3294945, 15.7116344 41.3293708)",,
382640537,,unclassified,False,True,25.816,,Via Piemonte,"LINESTRING (15.7119219 41.3294945, 15.7120771 41.3292937)",,
382640527,,residential,False,True,92.995,,,"LINESTRING (15.7125358 41.3287001, 15.7115628 41.3282932)",,
382640537,,unclassified,False,False,27.861,,Via Piemonte,"LINESTRING (15.7125358 41.3287001, 15.7123683 41.3289168)",,
382640537,,unclassified,False,True,113.315,,Via Piemonte,"LINESTRING (15.7125358 41.3287001, 15.7132332 41.3278259)",,
"[382640533, 382640527]",,residential,False,False,171.76600000000002,,,"LINESTRING (15.7125358 41.3287001, 15.7131421 41.3289579, 15.7138502 41.3280857)",,
382640523,,unclassified,False,False,60.283,,,"LINESTRING (15.7138079 41.3292215, 15.714436 41.3294888)",,
382640539,,residential,False,False,110.891,,,"LINESTRING (15.7138079 41.3292215, 15.7144906 41.3283661)",,
382640539,,residential,False,True,81.327,,,"LINESTRING (15.7138079 41.3292215, 15.7133071 41.3298488)",,
382640524,,residential,False,True,92.696,,,"LINESTRING (15.7122332 41.3290916, 15.7112614 41.3286886)",,
382640537,,unclassified,False,False,25.979,,Via Piemonte,"LINESTRING (15.7122332 41.3290916, 15.7120771 41.3292937)",,
382640537,,unclassified,False,True,22.473,,Via Piemonte,"LINESTRING (15.7122332 41.3290916, 15.7123683 41.3289168)",,
30791796,SP80,tertiary,False,False,65.119,,Viale Ferrovia,"LINESTRING (15.7109577 41.3290797, 15.7116344 41.3293708)",,
30791796,SP80,tertiary,False,True,99.615,,Viale Ferrovia,"LINESTRING (15.7109577 41.3290797, 15.7099226 41.3286343)",,
382640525,,residential,False,False,35.886,,Via Sicilia,"LINESTRING (15.7109577 41.3290797, 15.7111744 41.328801)",,
30791796,SP80,tertiary,False,False,64.366,,Viale Ferrovia,"LINESTRING (15.7131543 41.3300482, 15.7138134 41.3303484)",,
30791796,SP80,tertiary,False,True,28.332,,Viale Ferrovia,"LINESTRING (15.7131543 41.3300482, 15.7128606 41.3299206)",,
382640539,,residential,False,False,25.581,,,"LINESTRING (15.7131543 41.3300482, 15.7133071 41.3298488)",,
382640523,,unclassified,False,True,60.283,,,"LINESTRING (15.714436 41.3294888, 15.7138079 41.3292215)",,
382640530,,residential,False,False,109.965,,,"LINESTRING (15.714436 41.3294888, 15.7151109 41.3286396)",,
382640523,,unclassified,False,False,102.42,,,"LINESTRING (15.714436 41.3294888, 15.7147407 41.3296185, 15.7147541 41.3298139, 15.7152915 41.3300397)",,
382640546,,unclassified,True,False,51.287,,Via Carlo d'Angiò,"LINESTRING (15.7155653 41.3268765, 15.7160443 41.3271652)",,
382640530,,residential,False,True,109.965,,,"LINESTRING (15.7151109 41.3286396, 15.714436 41.3294888)",,
382640535,,unclassified,False,False,89.963,,Via Liguria,"LINESTRING (15.7151109 41.3286396, 15.7160285 41.3290636)",,
382640535,,unclassified,False,True,60.064,,Via Liguria,"LINESTRING (15.7151109 41.3286396, 15.7144906 41.3283661)",,
382640531,,residential,False,False,19.298,,Via Scarabino,"LINESTRING (15.7112355 41.3271839, 15.711354 41.3270349)",,
382640531,,residential,False,True,154.507,,Via Scarabino,"LINESTRING (15.7112355 41.3271839, 15.7102864 41.3283767)",,
382640536,,residential,False,False,46.646,,Via Sardegna,"LINESTRING (15.7112355 41.3271839, 15.7108864 41.3270081, 15.7108543 41.3269668, 15.7108167 41.3269184)",,
353817547,,residential,False,False,16.146,,Via Martiri della Resistenza,"LINESTRING (15.7104495 41.3284547, 15.7102864 41.3283767)",,
353817547,,residential,False,True,71.74,,Via Martiri della Resistenza,"LINESTRING (15.7104495 41.3284547, 15.7111744 41.328801)",,
382640538,,residential,False,False,107.104,,,"LINESTRING (15.7104495 41.3284547, 15.7106551 41.3281808, 15.7114037 41.3285047)",,
382640544,,unclassified,False,True,23.419,,Via Lucio Lombardo Radice,"LINESTRING (15.7160443 41.3271652, 15.715869 41.3273296)",,
382640546,,unclassified,True,False,50.722,,Via Carlo d'Angiò,"LINESTRING (15.7160443 41.3271652, 15.7165113 41.3274569)",,
382640531,,residential,False,True,17.398,,Via Scarabino,"LINESTRING (15.7114544 41.3268978, 15.711354 41.3270349)",,
382640531,,residential,False,False,17.398,,Via Scarabino,"LINESTRING (15.711354 41.3270349, 15.7114544 41.3268978)",,
382640531,,residential,False,True,19.298,,Via Scarabino,"LINESTRING (15.711354 41.3270349, 15.7112355 41.3271839)",,
382640535,,unclassified,False,False,84.009,,Via Liguria,"LINESTRING (15.711354 41.3270349, 15.7122356 41.3273989)",,
382640525,,residential,False,True,114.214,,Via Sicilia,"LINESTRING (15.7122356 41.3273989, 15.7115628 41.3282932)",,
382640535,,unclassified,False,False,95.882,,Via Liguria,"LINESTRING (15.7122356 41.3273989, 15.7132332 41.3278259)",,
382640535,,unclassified,False,True,84.009,,Via Liguria,"LINESTRING (15.7122356 41.3273989, 15.711354 41.3270349)",,
382640526,,residential,False,False,21.426,,,"LINESTRING (15.7133071 41.3298488, 15.7135311 41.3299428)",,
382640526,,residential,False,True,119.825,,,"LINESTRING (15.7133071 41.3298488, 15.7120771 41.3292937)",,
382640539,,residential,False,False,81.327,,,"LINESTRING (15.7133071 41.3298488, 15.7138079 41.3292215)",,
382640539,,residential,False,True,25.581,,,"LINESTRING (15.7133071 41.3298488, 15.7131543 41.3300482)",,
382640525,,residential,False,False,114.214,,Via Sicilia,"LINESTRING (15.7115628 41.3282932, 15.7122356 41.3273989)",,
382640525,,residential,False,True,27.011,,Via Sicilia,"LINESTRING (15.7115628 41.3282932, 15.7114037 41.3285047)",,
382640527,,residential,False,False,92.995,,,"LINESTRING (15.7115628 41.3282932, 15.7125358 41.3287001)",,
382640535,,unclassified,False,False,59.067,,Via Liguria,"LINESTRING (15.7132332 41.3278259, 15.7138502 41.3280857)",,
382640535,,unclassified,False,True,95.882,,Via Liguria,"LINESTRING (15.7132332 41.3278259, 15.7122356 41.3273989)",,
382640537,,unclassified,False,False,113.315,,Via Piemonte,"LINESTRING (15.7132332 41.3278259, 15.7125358 41.3287001)",,
382640537,,unclassified,False,True,177.538,,Via Piemonte,"LINESTRING (15.7132332 41.3278259, 15.7143302 41.3264582)",,
382640524,,residential,False,False,92.696,,,"LINESTRING (15.7112614 41.3286886, 15.7122332 41.3290916)",,
382640525,,residential,False,False,23.65,,Via Sicilia,"LINESTRING (15.7112614 41.3286886, 15.7114037 41.3285047)",,
382640525,,residential,False,True,14.456,,Via Sicilia,"LINESTRING (15.7112614 41.3286886, 15.7111744 41.328801)",,
382640537,,unclassified,False,False,22.473,,Via Piemonte,"LINESTRING (15.7123683 41.3289168, 15.7122332 41.3290916)",,
382640537,,unclassified,False,True,27.861,,Via Piemonte,"LINESTRING (15.7123683 41.3289168, 15.7125358 41.3287001)",,
382640538,,residential,False,True,92.667,,,"LINESTRING (15.7123683 41.3289168, 15.7114037 41.3285047)",,
382640525,,residential,False,False,27.011,,Via Sicilia,"LINESTRING (15.7114037 41.3285047, 15.7115628 41.3282932)",,
382640525,,residential,False,True,23.65,,Via Sicilia,"LINESTRING (15.7114037 41.3285047, 15.7112614 41.3286886)",,
382640538,,residential,False,False,92.667,,,"LINESTRING (15.7114037 41.3285047, 15.7123683 41.3289168)",,
382640538,,residential,False,True,107.104,,,"LINESTRING (15.7114037 41.3285047, 15.7106551 41.3281808, 15.7104495 41.3284547)",,
382640526,,residential,False,False,119.825,,,"LINESTRING (15.7120771 41.3292937, 15.7133071 41.3298488)",,
382640537,,unclassified,False,False,25.816,,Via Piemonte,"LINESTRING (15.7120771 41.3292937, 15.7119219 41.3294945)",,
382640537,,unclassified,False,True,25.979,,Via Piemonte,"LINESTRING (15.7120771 41.3292937, 15.7122332 41.3290916)",,
382640526,,residential,False,True,21.426,,,"LINESTRING (15.7135311 41.3299428, 15.7133071 41.3298488)",,
382640535,,unclassified,False,False,61.9,,Via Liguria,"LINESTRING (15.7138502 41.3280857, 15.7144906 41.3283661)",,
382640535,,unclassified,False,True,59.067,,Via Liguria,"LINESTRING (15.7138502 41.3280857, 15.7132332 41.3278259)",,
"[382640533, 382640527]",,residential,False,True,171.76600000000002,,,"LINESTRING (15.7138502 41.3280857, 15.7131421 41.3289579, 15.7125358 41.3287001)",,
382640546,,unclassified,True,False,134.299,,Via Carlo d'Angiò,"LINESTRING (15.7132681 41.3254672, 15.7134812 41.3256147, 15.7137396 41.3257758, 15.7144998 41.3262434)",,
382640535,,unclassified,False,False,60.064,,Via Liguria,"LINESTRING (15.7144906 41.3283661, 15.7151109 41.3286396)",,
382640535,,unclassified,False,True,61.9,,Via Liguria,"LINESTRING (15.7144906 41.3283661, 15.7138502 41.3280857)",,
382640539,,residential,False,True,110.891,,,"LINESTRING (15.7144906 41.3283661, 15.7138079 41.3292215)",,
382640537,,unclassified,False,False,177.538,,Via Piemonte,"LINESTRING (15.7143302 41.3264582, 15.7132332 41.3278259)",,
740027250,,unclassified,False,False,27.768,,,"LINESTRING (15.7143302 41.3264582, 15.7144998 41.3262434)",,
382640543,,unclassified,True,False,143.68200000000002,,Via Carlo d'Angiò,"LINESTRING (15.7143302 41.3264582, 15.7139988 41.3262612, 15.713657 41.326001, 15.7134785 41.3257879, 15.7132681 41.3254672)",,
353817547,,residential,False,False,50.816,,Via Martiri della Resistenza,"LINESTRING (15.7102864 41.3283767, 15.7097812 41.3281219)",,
353817547,,residential,False,True,16.146,,Via Martiri della Resistenza,"LINESTRING (15.7102864 41.3283767, 15.7104495 41.3284547)",,
382640531,,residential,False,False,154.507,,Via Scarabino,"LINESTRING (15.7102864 41.3283767, 15.7112355 41.3271839)",,
382640543,,unclassified,True,False,160.933,,Via Carlo d'Angiò,"LINESTRING (15.715869 41.3273296, 15.7143302 41.3264582)",,
382640544,,unclassified,False,False,23.419,,Via Lucio Lombardo Radice,"LINESTRING (15.715869 41.3273296, 15.7160443 41.3271652)",,
739670313,,residential,False,False,124.769,,Via Toscana,"LINESTRING (15.7152915 41.3300397, 15.7160285 41.3290636)",,
739670313,,residential,False,True,91.44,,Via Toscana,"LINESTRING (15.7152915 41.3300397, 15.7147253 41.3307436)",,
382640523,,unclassified,False,True,102.42,,,"LINESTRING (15.7152915 41.3300397, 15.7147541 41.3298139, 15.7147407 41.3296185, 15.714436 41.3294888)",,
382641243,,residential,False,False,27.087,,,"LINESTRING (15.7091426 41.3303929, 15.7094149 41.3305253)",,
382641243,,residential,False,True,24.724,,,"LINESTRING (15.7091426 41.3303929, 15.7088941 41.330272)",,
382641244,,residential,False,False,74.48,,Via Giuseppe Di vittorio,"LINESTRING (15.7091426 41.3303929, 15.7096177 41.329826)",,
382641244,,residential,False,True,144.581,,Via Giuseppe Di vittorio,"LINESTRING (15.7091426 41.3303929, 15.7082122 41.3314895)",,
30791796,SP80,tertiary,False,False,56.575,,Viale Ferrovia,"LINESTRING (15.7122859 41.3296511, 15.7128606 41.3299206)",,
30791796,SP80,tertiary,False,True,35.028,,Viale Ferrovia,"LINESTRING (15.7122859 41.3296511, 15.7119219 41.3294945)",,
120746911,,residential,False,True,32.372,,,"LINESTRING (15.7122859 41.3296511, 15.7120927 41.3299035)",,
382641242,,residential,False,False,80.119,,Via venticinque Aprile,"LINESTRING (15.7071753 41.3318506, 15.7076993 41.331247)",,
604749011,,residential,False,False,20.182,,Via Gronchi,"LINESTRING (15.7071753 41.3318506, 15.7073233 41.3319941)",,
604749011,,residential,False,True,14.587,,Via Gronchi,"LINESTRING (15.7071753 41.3318506, 15.7070616 41.331751)",,
120746911,,residential,False,False,93.274,,,"LINESTRING (15.7113181 41.3308793, 15.7118946 41.3301608)",,
120746911,,residential,False,True,53.43,,,"LINESTRING (15.7113181 41.3308793, 15.7110011 41.3312967)",,
382641247,,residential,False,False,58.154,,Via Ignazio Silone,"LINESTRING (15.7113181 41.3308793, 15.7119228 41.3311388)",,
120746911,,residential,False,False,33.048,,,"LINESTRING (15.7118946 41.3301608, 15.7120927 41.3299035)",,
120746911,,residential,False,True,93.274,,,"LINESTRING (15.7118946 41.3301608, 15.7113181 41.3308793)",,
382641250,,residential,False,False,56.702,,Via Leonardo da Vinci,"LINESTRING (15.7118946 41.3301608, 15.7124798 41.3304195)",,
382641250,,residential,False,True,63.824,,Via Leonardo da Vinci,"LINESTRING (15.7118946 41.3301608, 15.7112374 41.3298677)",,
382641247,,residential,False,False,120.563,,Via Ignazio Silone,"LINESTRING (15.7138154 41.3319507, 15.7150622 41.3324976)",,
382641247,,residential,False,True,89.076,,Via Ignazio Silone,"LINESTRING (15.7138154 41.3319507, 15.7128891 41.3315533)",,
604707862,,residential,False,False,90.169,,Via Campania,"LINESTRING (15.7138154 41.3319507, 15.7143546 41.3312481)",,
604707862,,residential,False,True,92.383,,Via Campania,"LINESTRING (15.7138154 41.3319507, 15.7132978 41.332685)",,
