osmid,name,highway,oneway,reversed,length,geometry,junction,bridge,maxspeed,lanes
33526794,Vecchia Aurelia,secondary,False,False,51.969,"LINESTRING (10.4304592 43.3971108, 10.4305267 43.3970545, 10.4305567 43.3970291, 10.4305915 43.3969996, 10.4306227 43.3969714, 10.4307204 43.3968727, 10.4308433 43.3967368)",,,,
22726445,Via della Cava,tertiary,True,False,17.755,"LINESTRING (10.4352833 43.3971878, 10.4353429 43.3972188, 10.4353876 43.397261, 10.4354136 43.3973107)",roundabout,,,
22751185,Viale Salvador Allende,tertiary,False,False,65.544,"LINESTRING (10.4352833 43.3971878, 10.4354119 43.3970219, 10.4356814 43.3966742)",,,30,
22792490,Via Giovanni di Vittorio,residential,True,False,97.361,"LINESTRING (10.4388868 43.3988235, 10.4395451 43.3995569)",,,,
165216286,Via Pietro Gori,residential,False,True,73.097,"LINESTRING (10.4388868 43.3988235, 10.4381296 43.3991833)",,,,
52115904,Via Giovanni di Vittorio,residential,False,False,109.27600000000001,"LINESTRING (10.4388868 43.3988235, 10.4382547 43.398172, 10.4380073 43.3981257)",,,,
257158011,Via Lungomonte,tertiary,False,True,72.433,"LINESTRING (10.4395451 43.3995569, 10.4387204 43.3998124)",,,,
"[52579705, 22755814]",Via della Cava,tertiary,False,True,173.76600000000002,"LINESTRING (10.4317825 43.3965537, 10.4326395 43.3967387, 10.4330405 43.3968295, 10.4338368 43.397016)",,yes,,
26717758,Via della Cava,tertiary,False,False,131.566,"LINESTRING (10.4317825 43.3965537, 10.4305703 43.3962577, 10.4302385 43.3961778)",,yes,,
22967912,Via della Cava,residential,False,False,52.299,"LINESTRING (10.4308349 43.3969716, 10.4307665 43.3969929, 10.4307333 43.3970069, 10.4307029 43.397021, 10.4303205 43.3972533)",,,,
1193406386,Vecchia Aurelia,secondary,True,False,21.735,"LINESTRING (10.4303205 43.3972533, 10.4301371 43.3973963)",,,,
22967912,Via della Cava,residential,False,True,52.299,"LINESTRING (10.4303205 43.3972533, 10.4307029 43.397021, 10.4307333 43.3970069, 10.4307665 43.3969929, 10.4308349 43.3969716)",,,,
196013742,Vecchia Aurelia,secondary,True,False,16.909,"LINESTRING (10.4298847 43.3976108, 10.4297402 43.3977208)",,,,
22792487,Vecchia Aurelia,secondary,True,False,19.163999999999998,"LINESTRING (10.4298847 43.3976108, 10.4298423 43.3976253, 10.429811 43.3976299, 10.4297874 43.3976289, 10.4297606 43.3976264, 10.4297402 43.3976219, 10.4297239 43.3976152, 10.4297027 43.3976047, 10.4296723 43.3975836)",roundabout,,,
22792487,Vecchia Aurelia,secondary,True,False,18.665999999999997,"LINESTRING (10.4296723 43.3975836, 10.429656 43.3975642, 10.4296396 43.397538, 10.4296204 43.3975017, 10.4296074 43.3974723, 10.4296045 43.3974464, 10.4296054 43.3974258)",roundabout,,,
22792487,Vecchia Aurelia,secondary,True,False,19.706,"LINESTRING (10.4296054 43.3974258, 10.4296116 43.3973966, 10.4296222 43.3973728, 10.4296429 43.3973466, 10.4296606 43.3973329, 10.429692 43.3973162, 10.4297244 43.3973086, 10.4297521 43.397304)",roundabout,,,
262209459,Via G. Berti Mantellassi,tertiary,True,False,84.602,"LINESTRING (10.4296054 43.3974258, 10.4295847 43.3973828, 10.4295638 43.3973498, 10.4295375 43.3973189, 10.4295113 43.3972976, 10.4294774 43.3972738, 10.4294209 43.397247, 10.4289079 43.3970348, 10.4288793 43.3970261, 10.4288565 43.3970223, 10.4288263 43.3970209, 10.4287714 43.3970269)",,,,
22792487,Vecchia Aurelia,secondary,True,False,14.003,"LINESTRING (10.4300459 43.3972998, 10.4300706 43.3973074, 10.4300914 43.3973165, 10.4301078 43.3973295, 10.4301207 43.397345, 10.4301283 43.3973605, 10.4301347 43.3973751, 10.4301371 43.3973963)",roundabout,,,
22901620,Vecchia Aurelia,secondary,True,False,40.035,"LINESTRING (10.4300459 43.3972998, 10.4301118 43.3972857, 10.4301731 43.397267, 10.4302339 43.3972467, 10.4302936 43.3972183, 10.4304592 43.3971108)",,,,
23267943,Via Pietro Mascagni,residential,True,False,62.341,"LINESTRING (10.4334301 43.3935157, 10.4327597 43.3932382)",,,,
48852212,Via Aurelia,secondary,True,False,64.784,"LINESTRING (10.4334301 43.3935157, 10.4330183 43.3940156)",,,,1
22792727,Via Venti Settembre,residential,True,False,63.78,"LINESTRING (10.432255 43.3930201, 10.43186 43.3935167)",,,,
23267943,Via Pietro Mascagni,residential,True,False,48.701,"LINESTRING (10.432255 43.3930201, 10.4317269 43.392809)",,,,
26586683,Via Venti Settembre,residential,True,False,98.64,"LINESTRING (10.432255 43.3930201, 10.4328578 43.3922487)",,,,
72861534,Via Alfredo Catalani,residential,True,False,100.258,"LINESTRING (10.43186 43.3935167, 10.431529 43.3933816, 10.4311045 43.3932136, 10.4307899 43.3930616)",,,,
874769051,Viale Salvador Allende,tertiary,False,True,15.374,"LINESTRING (10.4397593 43.3915725, 10.4396757 43.3916967)",,,,
35735089,Via Champigny sur Marne,tertiary,False,True,61.972,"LINESTRING (10.4307899 43.3930616, 10.431174 43.3925792)",,,,
72861534,Via Alfredo Catalani,residential,True,False,52.576,"LINESTRING (10.4307899 43.3930616, 10.4302328 43.3928173)",,,,
35735089,Via Champigny sur Marne,tertiary,False,False,177.857,"LINESTRING (10.4307899 43.3930616, 10.4305848 43.3933143, 10.4302421 43.3937591, 10.4300234 43.394043, 10.4299692 43.3941133, 10.4298734 43.3942382, 10.4297475 43.3944023, 10.4297386 43.394414, 10.4297054 43.3944534)",,,,
23186114,Via Musselburgh,unclassified,False,False,26.74,"LINESTRING (10.4309237 43.3951383, 10.4312097 43.3952593)",,,,
"[22901614, 611227911]",Via Musselburgh,unclassified,False,"[False, True]",106.472,"LINESTRING (10.4309237 43.3951383, 10.4306961 43.3950473, 10.4297661 43.3946808)",,,,
22901619,Via Musselburgh,unclassified,False,False,155.073,"LINESTRING (10.4309237 43.3951383, 10.4304202 43.3958015, 10.4305198 43.3959531, 10.4310843 43.3961809)",,,,
23186107,Piazza Musselburgh,unclassified,True,False,14.913,"LINESTRING (10.4318211 43.3955305, 10.4316625 43.3954619)",,,,
"[25810650, 22901613]",Via della Cava,tertiary_link,True,False,120.225,"LINESTRING (10.4318211 43.3955305, 10.4319844 43.3957277, 10.4320108 43.3959089, 10.4319864 43.3960892, 10.4319196 43.3962566, 10.4318638 43.3963841, 10.4317825 43.3965537)",,yes,,
627231180,Vecchia Aurelia,secondary,False,True,65.544,"LINESTRING (10.4318211 43.3955305, 10.4315844 43.3958342, 10.4314213 43.3960434)",,,50,
23267944,Via Giuseppe Verdi,residential,True,False,109.573,"LINESTRING (10.4340593 43.3916217, 10.433382 43.3924754)",,,,
48852212,Via Aurelia,secondary,True,False,42.836,"LINESTRING (10.4349675 43.3915725, 10.4347114 43.3919098)",,,,1
22905752,Via Enrico Berlinguer,residential,True,False,61.666,"LINESTRING (10.4347114 43.3919098, 10.4340593 43.3916217)",,,,
48852212,Via Aurelia,secondary,True,False,108.997,"LINESTRING (10.4347114 43.3919098, 10.4340362 43.3927584)",,,,1
72861534,Via Alfredo Catalani,residential,True,False,47.362,"LINESTRING (10.4302328 43.3928173, 10.4297264 43.3926028)",,,,
22967763,Via Gioacchino Rossini,residential,True,False,157.22199999999998,"LINESTRING (10.4302328 43.3928173, 10.4300068 43.393283, 10.4299971 43.3933034, 10.4298409 43.3936298, 10.4295982 43.394137, 10.429591 43.3941521)",,,,
195745312,Via della Costituzione,residential,False,True,192.512,"LINESTRING (10.4341906 43.3945408, 10.434302 43.3943912, 10.4344824 43.3941639, 10.4345676 43.394057, 10.4347115 43.3938763, 10.434752 43.3938245, 10.4350832 43.393409, 10.4352574 43.393193, 10.4353801 43.3930408)",,,,
1057919667,Via della Costituzione,residential,True,False,45.017,"LINESTRING (10.4341906 43.3945408, 10.434028 43.3947926, 10.4339278 43.3948963)",,,,
23020906,,residential,True,False,27.851,"LINESTRING (10.4338957 43.3946599, 10.4339395 43.3947099, 10.4339588 43.3947752, 10.4339551 43.3948373, 10.4339278 43.3948963)",roundabout,,,
1057919668,Via della Costituzione,residential,True,False,27.723,"LINESTRING (10.4338957 43.3946599, 10.4340384 43.394628, 10.4341906 43.3945408)",,,,
23020906,,residential,True,False,56.985,"LINESTRING (10.4339278 43.3948963, 10.4338792 43.3949475, 10.4338129 43.3949869, 10.4337494 43.3950081, 10.433681 43.3950184, 10.4335826 43.3950131, 10.4334917 43.3949855, 10.4334175 43.3949383, 10.4333678 43.3948765)",roundabout,,,
23020906,,residential,True,False,70.267,"LINESTRING (10.4333678 43.3948765, 10.4333484 43.3948149, 10.4333537 43.3947518, 10.4333831 43.3946923, 10.4334343 43.3946413, 10.4335032 43.3946027, 10.4335842 43.3945797, 10.4336708 43.3945743, 10.4337561 43.3945867, 10.4338331 43.394616, 10.4338957 43.3946599)",roundabout,,,
23526886,Via della Cava,unclassified,False,True,191.128,"LINESTRING (10.4333678 43.3948765, 10.4333195 43.3948964, 10.4332835 43.3949139, 10.4332463 43.3949409, 10.4332157 43.3949729, 10.4329379 43.3954586, 10.4328902 43.3955421, 10.4324762 43.3962659, 10.4323908 43.3964238)",,,,
874744800,Via della Cava,unclassified,False,False,36.569,"LINESTRING (10.4338287 43.3972021, 10.4333841 43.3971405)",,,,
23526885,Via della Cava,unclassified,True,False,28.22,"LINESTRING (10.4338287 43.3972021, 10.4338863 43.3971843, 10.4339237 43.3971573, 10.4339384 43.3971269, 10.4339276 43.3970894, 10.4338931 43.3970523, 10.4338368 43.397016)",,,,
31265903,Via della Cava,tertiary,False,True,11.672,"LINESTRING (10.4338368 43.397016, 10.4339726 43.3970518)",,,,
"[52579705, 22755814]",Via della Cava,tertiary,False,False,173.766,"LINESTRING (10.4338368 43.397016, 10.4330405 43.3968295, 10.4326395 43.3967387, 10.4317825 43.3965537)",,yes,,
23165584,Viale Trieste,residential,True,False,177.532,"LINESTRING (10.4290776 43.392351, 10.4289413 43.3926331, 10.4286359 43.393277, 10.4283668 43.3938617)",,,,
23753946,Viale Trieste,residential,True,False,62.80199999999999,"LINESTRING (10.4290776 43.392351, 10.429196 43.3920918, 10.4293234 43.3918152)",,,,
23186114,Via Musselburgh,unclassified,False,True,26.74,"LINESTRING (10.4312097 43.3952593, 10.4309237 43.3951383)",,,,
"[112472097, 112472099, 23186116, 112472089, 112472093]",Piazza Musselburgh,unclassified,True,False,72.90599999999999,"LINESTRING (10.4312097 43.3952593, 10.4312712 43.3951838, 10.4313076 43.3951391, 10.431344 43.3950943, 10.4313804 43.3950496, 10.4315194 43.3948788, 10.4317354 43.3949696, 10.4317738 43.3949858)",roundabout,,,
197939556,Vecchia Aurelia,secondary,True,False,14.707,"LINESTRING (10.432227 43.3950156, 10.4321239 43.3951246)",,,50,
23186117,Piazza Musselburgh,unclassified,True,False,21.595999999999997,"LINESTRING (10.432227 43.3950156, 10.4320911 43.395068, 10.4319789 43.3950801)",,,,
"[112472100, 112472101, 112472091, 112472094, 112472095]",Piazza Musselburgh,unclassified,True,False,49.55799999999999,"LINESTRING (10.4319789 43.3950801, 10.431837 43.3952514, 10.4318007 43.3952951, 10.4317645 43.3953388, 10.4317283 43.3953825, 10.4316625 43.3954619)",roundabout,,,
112472101,Piazza Musselburgh,unclassified,True,False,42.965,"LINESTRING (10.4316625 43.3954619, 10.4312097 43.3952593)",roundabout,,,
23274772,Via Ludovico Ariosto,residential,False,False,73.267,"LINESTRING (10.4301371 43.3973963, 10.430834 43.3978179)",,,,
22792487,Vecchia Aurelia,secondary,True,False,31.612000000000002,"LINESTRING (10.4301371 43.3973963, 10.4301329 43.3974071, 10.4301276 43.3974176, 10.430121 43.3974256, 10.4300484 43.3974841, 10.4298847 43.3976108)",roundabout,,,
23267959,Via Gaetano Donizetti,residential,False,False,33.03,"LINESTRING (10.42876 43.395168, 10.4289593 43.3951546, 10.4290681 43.3951562, 10.4291679 43.3951577)",,,,
23824366,Via Gaetano Donizetti,residential,False,True,25.551000000000002,"LINESTRING (10.42876 43.395168, 10.428733 43.39521, 10.42872 43.395315, 10.4286697 43.3953839)",,,,
112472092,Via Champigny sur Marne,tertiary,False,True,4.732,"LINESTRING (10.4291679 43.3951577, 10.4291897 43.3951182)",,,,
23267959,Via Gaetano Donizetti,residential,False,True,33.03,"LINESTRING (10.4291679 43.3951577, 10.4290681 43.3951562, 10.4289593 43.3951546, 10.42876 43.395168)",,,,
112472092,Via Champigny sur Marne,tertiary,False,False,25.91,"LINESTRING (10.4291679 43.3951577, 10.4291317 43.3952567, 10.4291255 43.3953872)",,,,
23441699,Via Pietro Mascagni,residential,True,False,52.178,"LINESTRING (10.431174 43.3925792, 10.4306134 43.3923463)",,,,
35735089,Via Champigny sur Marne,tertiary,False,False,61.972,"LINESTRING (10.431174 43.3925792, 10.4307899 43.3930616)",,,,
627231181,Via Champigny sur Marne,tertiary,True,False,101.19,"LINESTRING (10.431174 43.3925792, 10.4317973 43.3917899)",,,,
23267958,Via del Fante,residential,True,False,52.828,"LINESTRING (10.4317973 43.3917899, 10.4323591 43.3920329)",,,,
26991843,Piazza Monte alla Rena,residential,True,False,51.228,"LINESTRING (10.4317973 43.3917899, 10.4315966 43.3917037, 10.4312515 43.3915555)",,,,
23267944,Via Giuseppe Verdi,residential,True,False,98.604,"LINESTRING (10.433382 43.3924754, 10.4327597 43.3932382)",,,,
23267958,Via del Fante,residential,True,False,61.518,"LINESTRING (10.433382 43.3924754, 10.4340362 43.3927584)",,,,
23267943,Via Pietro Mascagni,residential,True,False,47.446,"LINESTRING (10.4327597 43.3932382, 10.432255 43.3930201)",,,,
48852212,Via Aurelia,secondary,True,False,97.417,"LINESTRING (10.4340362 43.3927584, 10.4340045 43.3928012, 10.4334301 43.3935157)",,,,1
23274772,Via Ludovico Ariosto,residential,False,True,73.267,"LINESTRING (10.430834 43.3978179, 10.4301371 43.3973963)",,,,
"[1209210867, 48852212]",Via Aurelia,secondary,True,False,35.492999999999995,"LINESTRING (10.4330183 43.3940156, 10.4329283 43.3941328, 10.4327948 43.3942903)",,,,1
72861534,Via Alfredo Catalani,residential,True,False,108.797,"LINESTRING (10.4330183 43.3940156, 10.4325033 43.3937938, 10.4321501 43.3936425, 10.43186 43.3935167)",,,,
1148151550,Via Buccari,residential,True,False,15.343,"LINESTRING (10.4390392 43.392904, 10.4388684 43.3928437)",,,,
23486129,Via Buccari,residential,False,False,80.941,"LINESTRING (10.4390392 43.392904, 10.4390921 43.3929348, 10.4392138 43.3930055, 10.4398784 43.3932996)",,,,
23486130,Via Carlo Pisacane,residential,True,False,155.518,"LINESTRING (10.4362989 43.3917743, 10.4379547 43.3924873)",,,,
195745312,Via della Costituzione,residential,False,False,159.395,"LINESTRING (10.4362989 43.3917743, 10.4360227 43.3922275, 10.4357551 43.3925688, 10.4353801 43.3930408)",,,,
22751185,Viale Salvador Allende,tertiary,False,False,55.084,"LINESTRING (10.4368609 43.3951787, 10.4372114 43.3947538)",,,30,
22751185,Viale Salvador Allende,tertiary,False,True,50.227000000000004,"LINESTRING (10.4368609 43.3951787, 10.4367672 43.3952917, 10.4365401 43.3955656)",,,30,
23486142,Via Fratelli Cairoli,residential,False,False,105.75699999999999,"LINESTRING (10.4368609 43.3951787, 10.4369104 43.3951993, 10.4376543 43.395508, 10.4379974 43.3956505)",,,,
23186116,Piazza Musselburgh,unclassified,True,False,19.61,"LINESTRING (10.4317738 43.3949858, 10.4319789 43.3950801)",roundabout,,,
72861535,Piazza Pardubice,residential,True,False,142.713,"LINESTRING (10.4317738 43.3949858, 10.4320864 43.3945639, 10.4323317 43.394255, 10.432427 43.394135, 10.432504 43.3941675, 10.4327948 43.3942903)",,,,
572082558,,tertiary,True,False,8.235,"LINESTRING (10.4294787 43.3945022, 10.4295161 43.3944965, 10.4295788 43.3945047)",roundabout,,,
23526886,Via della Cava,unclassified,False,False,191.12799999999996,"LINESTRING (10.4323908 43.3964238, 10.4324762 43.3962659, 10.4328902 43.3955421, 10.4329379 43.3954586, 10.4332157 43.3949729, 10.4332463 43.3949409, 10.4332835 43.3949139, 10.4333195 43.3948964, 10.4333678 43.3948765)",,,,
23526887,Piazza del Mercato,unclassified,True,False,315.18,"LINESTRING (10.4323908 43.3964238, 10.4325316 43.396462, 10.4328668 43.3965527, 10.4337679 43.3967969, 10.4345003 43.3969955, 10.434598 43.3970156, 10.4346167 43.3970177, 10.4346687 43.3970235, 10.4347346 43.396995, 10.4348637 43.3968513, 10.4352121 43.396382, 10.4354161 43.3961072)",,,,
874744798,,unclassified,True,False,143.68800000000002,"LINESTRING (10.4323908 43.3964238, 10.4323879 43.3965431, 10.4323501 43.3966196, 10.4323142 43.3966967, 10.4322947 43.3967607, 10.4322881 43.3967998, 10.4322906 43.3968318, 10.4323028 43.3968615, 10.4323354 43.3968887, 10.4324121 43.3969219, 10.4325359 43.3969492, 10.4328077 43.3970092, 10.4333016 43.3971059, 10.4333841 43.3971405)",,,,
23526887,Piazza del Mercato,unclassified,True,False,49.19,"LINESTRING (10.4354161 43.3961072, 10.4356422 43.3962097, 10.4359358 43.3963376)",,,,
22751185,Viale Salvador Allende,tertiary,False,False,98.757,"LINESTRING (10.4359358 43.3963376, 10.4365401 43.3955656)",,,30,
22751185,Viale Salvador Allende,tertiary,False,True,42.701,"LINESTRING (10.4359358 43.3963376, 10.4357843 43.396538, 10.4356814 43.3966742)",,,30,
22751185,Viale Salvador Allende,tertiary,False,True,47.605,"LINESTRING (10.4375134 43.3943862, 10.4372114 43.3947538)",,,30,
23526888,Via dei Mille,unclassified,False,False,103.766,"LINESTRING (10.4375134 43.3943862, 10.4386345 43.3948414)",,,,
290261928,Viale Salvador Allende,tertiary,False,False,186.106,"LINESTRING (10.4375134 43.3943862, 10.4386666 43.3929374)",,,,
23527318,Via Spartaco Lavagnini,residential,True,False,138.356,"LINESTRING (10.4375134 43.3943862, 10.4366912 43.394036, 10.4362142 43.3938375, 10.4360323 43.3937618)",,,20,
83897366,Via Ippolito Nievo,residential,False,False,74.644,"LINESTRING (10.4383832 43.3918926, 10.4379547 43.3924873)",,,,
23527318,Via Spartaco Lavagnini,residential,True,False,127.415,"LINESTRING (10.4360323 43.3937618, 10.4361539 43.3936131, 10.4362739 43.3934665, 10.4362822 43.3934449, 10.4362741 43.3934235, 10.4362553 43.3934021, 10.4362137 43.3933758, 10.4360998 43.3933271, 10.4353801 43.3930408)",,,20,
122238959,,living_street,False,True,61.437,"LINESTRING (10.4360323 43.3937618, 10.4358146 43.394041, 10.4356599 43.3942435)",,,,
195745312,Via della Costituzione,residential,False,False,192.512,"LINESTRING (10.4353801 43.3930408, 10.4352574 43.393193, 10.4350832 43.393409, 10.434752 43.3938245, 10.4347115 43.3938763, 10.4345676 43.394057, 10.4344824 43.3941639, 10.434302 43.3943912, 10.4341906 43.3945408)",,,,
195745312,Via della Costituzione,residential,False,True,159.395,"LINESTRING (10.4353801 43.3930408, 10.4357551 43.3925688, 10.4360227 43.3922275, 10.4362989 43.3917743)",,,,
23526888,Via dei Mille,unclassified,False,True,106.606,"LINESTRING (10.4397698 43.3953299, 10.4386345 43.3948414)",,,,
23486142,Via Fratelli Cairoli,residential,False,True,105.257,"LINESTRING (10.4391159 43.3961358, 10.4379974 43.3956505)",,,,
23527328,Via Isola di Caprera,residential,True,False,53.813,"LINESTRING (10.4391159 43.3961358, 10.4394487 43.3957166)",,,,
197939662,Via della Cava,tertiary,False,False,7.447,"LINESTRING (10.4379585 43.3975992, 10.437867 43.3975911)",,,,
197939662,Via della Cava,tertiary,False,True,53.411,"LINESTRING (10.4379585 43.3975992, 10.4383786 43.3976413, 10.4386096 43.3976798)",,,,
22751185,Viale Salvador Allende,tertiary,False,True,98.757,"LINESTRING (10.4365401 43.3955656, 10.4359358 43.3963376)",,,30,
23558484,Via Daniele Manin,residential,True,False,57.458,"LINESTRING (10.4365401 43.3955656, 10.4371492 43.3958323)",,,,
22751185,Viale Salvador Allende,tertiary,False,False,50.227000000000004,"LINESTRING (10.4365401 43.3955656, 10.4367672 43.3952917, 10.4368609 43.3951787)",,,30,
