osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction,access,tunnel
51108664,Via Dante Alighieri,residential,50,False,False,90.459,"LINESTRING (12.9992718 41.7275691, 12.9992973 41.7274839, 12.9993073 41.7274588, 12.9993217 41.7274292, 12.9993416 41.7273997, 12.9993643 41.7273692, 12.9993923 41.7273388, 12.9994177 41.7273137, 12.9998741 41.7269047)",,,,,
222802461,Via Latina,secondary,70,False,False,132.059,"LINESTRING (12.9992718 41.7275691, 13.0006382 41.7277018, 13.0007438 41.7277135, 13.0008493 41.7277252)",2,SP600dir,,,
222802461,Via Latina,secondary,70,False,True,27.540999999999997,"LINESTRING (12.9992718 41.7275691, 12.9991082 41.7275526, 12.9989429 41.727536)",2,SP600dir,,,
365413533,Via Giuseppe Di Vittorio,residential,,True,False,23.71,"LINESTRING (13.0018921 41.7264342, 13.0016352 41.7263409)",,,,,
51108664,Via Dante Alighieri,residential,50,False,True,199.876,"LINESTRING (13.0018921 41.7264342, 13.0017668 41.726588, 13.0017373 41.7266158, 13.0017043 41.7266398, 13.0016585 41.7266585, 13.0016128 41.7266695, 13.0015619 41.7266767, 13.0015244 41.7266783, 13.0014869 41.7266787, 13.0014387 41.7266741, 13.0013383 41.7266617, 13.0012413 41.7266467, 13.0010941 41.7266158, 13.0009503 41.7265822, 13.0008045 41.7265553, 13.0006979 41.7265394, 13.0006102 41.7265314, 13.0005293 41.7265286, 13.000469 41.7265314, 13.0004086 41.7265381, 13.0003573 41.7265468, 13.0003059 41.7265593, 13.0002588 41.7265778, 13.0002186 41.7266014, 13.0001624 41.7266464, 12.9998741 41.7269047)",,,,,
168971586,Via Privata Maurizio Laurenti,residential,,True,False,85.96100000000001,"LINESTRING (13.0054652 41.7267617, 13.005425 41.7260786, 13.0054228 41.7260552, 13.0054192 41.7260317, 13.0054116 41.7260082, 13.0054053 41.7259908)",,,,,
222802465,Via del Vignola,residential,,False,False,73.18499999999999,"LINESTRING (13.0054652 41.7267617, 13.0054786 41.726815, 13.0054922 41.7268692, 13.0055002 41.7268962, 13.0055081 41.7269207, 13.005519 41.7269523, 13.00553 41.7269814, 13.0055407 41.7270104, 13.0055514 41.7270434, 13.0055581 41.7270815, 13.0055581 41.7271235, 13.0055554 41.7271555, 13.0055487 41.7271875, 13.0055366 41.7272306, 13.0055165 41.7272676, 13.0054938 41.7272976, 13.0054683 41.7273276, 13.0054405 41.7273552, 13.00541 41.7273827)",,,,,
406602915,Via Consolare Latina,residential,,True,False,226.69099999999997,"LINESTRING (13.0054652 41.7267617, 13.0061922 41.7266422, 13.0068684 41.726531, 13.0070583 41.7265002, 13.007184 41.7264814, 13.0072489 41.7264725, 13.0073191 41.7264636, 13.0073985 41.7264549, 13.0074831 41.7264463, 13.0075638 41.7264387, 13.0076303 41.7264333, 13.0077512 41.7264248, 13.0078828 41.7264173, 13.0080536 41.7264117, 13.0081503 41.7264085)",,,,,
403885074,Corso Giuseppe Garibaldi,secondary,,True,False,15.284,"LINESTRING (13.0041515 41.7272335, 13.0041342 41.7272435, 13.0041185 41.7272559, 13.0041031 41.7272746, 13.0040911 41.7272962, 13.0040776 41.7273231, 13.0040659 41.7273518)",,SR609,,,
406602908,Piazza Aldo Moro,secondary,50,True,False,15.584,"LINESTRING (13.0041515 41.7272335, 13.0041243 41.7272396, 13.0040945 41.7272438, 13.0040595 41.7272434, 13.004026 41.727239, 13.0040012 41.7272302, 13.0039743 41.7272165)",1,,roundabout,,
222802472,Via degli Esplosivi,secondary,50,False,False,48.878,"LINESTRING (13.0038553 41.7310435, 13.0038289 41.7310521, 13.0037998 41.7310598, 13.0037756 41.7310645, 13.0037516 41.7310678, 13.003726 41.7310692, 13.0036978 41.7310666, 13.0036669 41.7310589, 13.003644 41.7310513, 13.0033407 41.7308955)",2,,,,
222802472,Via degli Esplosivi,secondary,50,False,True,9.758,"LINESTRING (13.0038553 41.7310435, 13.0039039 41.7310172, 13.0039472 41.7309889)",2,,,,
222802472,Via degli Esplosivi,secondary,50,False,False,43.524,"LINESTRING (13.0033407 41.7308955, 13.003042 41.7307333, 13.0029166 41.7306652)",2,,,,
222802472,Via degli Esplosivi,secondary,50,False,True,48.878,"LINESTRING (13.0033407 41.7308955, 13.003644 41.7310513, 13.0036669 41.7310589, 13.0036978 41.7310666, 13.003726 41.7310692, 13.0037516 41.7310678, 13.0037756 41.7310645, 13.0037998 41.7310598, 13.0038289 41.7310521, 13.0038553 41.7310435)",2,,,,
