osmid,ref,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,junction
26814657,A18,,trunk,True,False,11.364,,,"LINESTRING (29.8236104 -19.4592587, 29.8236021 -19.4591568)",roundabout
26814657,A18,,trunk,True,False,17.213,,,"LINESTRING (29.8239896 -19.4589826, 29.8240521 -19.4590328, 29.8240946 -19.459099)",roundabout
27358973,,,unclassified,True,False,28.880000000000003,,,"LINESTRING (29.8239896 -19.4589826, 29.8240547 -19.4589474, 29.8242466 -19.4588929)",
26814657,A18,,trunk,True,False,25.485,,,"LINESTRING (29.8241109 -19.4592226, 29.8240873 -19.4592957, 29.8240408 -19.4593582, 29.8239759 -19.459404)",roundabout
27001591,A18,,trunk,True,False,163.581,,,"LINESTRING (29.8241109 -19.4592226, 29.824225 -19.4593184, 29.8243249 -19.4594126, 29.824516 -19.4595637, 29.824747 -19.4597241, 29.8250282 -19.459916, 29.8253368 -19.4601295)",
26814657,A18,,trunk,True,False,25.337000000000003,,,"LINESTRING (29.8239759 -19.459404, 29.8238996 -19.4594283, 29.823819 -19.4594292, 29.8237422 -19.4594064)",roundabout
26814657,A18,,trunk,True,False,25.959000000000003,,,"LINESTRING (29.8236021 -19.4591568, 29.8236263 -19.4590824, 29.8236743 -19.4590191, 29.8237411 -19.4589734)",roundabout
27363643,A18,7th Street,trunk,True,False,131.18599999999998,,,"LINESTRING (29.8236021 -19.4591568, 29.8235075 -19.4590585, 29.8234177 -19.4589776, 29.823136 -19.4588284, 29.8228979 -19.4587206, 29.8226841 -19.4586286, 29.8225391 -19.4585563)",
216993635,A18,7th Street,trunk,True,False,18.065,,,"LINESTRING (29.8223875 -19.4584639, 29.8225579 -19.458488)",
216993634,A18,7th Street,trunk,False,False,194.945,,,"LINESTRING (29.8223875 -19.4584639, 29.8222482 -19.4584313, 29.82209 -19.4583921, 29.8213726 -19.4582485, 29.8205738 -19.4580785)",
26814657,A18,,trunk,True,False,27.087000000000003,,,"LINESTRING (29.8237411 -19.4589734, 29.8238234 -19.4589496, 29.8239095 -19.4589528, 29.8239896 -19.4589826)",roundabout
216993636,,9th Street,residential,False,False,9.47,,,"LINESTRING (29.815832 -19.4593857, 29.8159197 -19.4594061)",
166741301,R2,Lobengula Avenue,trunk,True,False,129.878,2,120,"LINESTRING (29.815832 -19.4593857, 29.8159551 -19.4588501, 29.8161191 -19.4582497)",
27360064,,8th Street,residential,False,False,8.298,,,"LINESTRING (29.8161191 -19.4582497, 29.8161946 -19.4582721)",
166741301,R2,Lobengula Avenue,trunk,True,False,122.993,2,120,"LINESTRING (29.8161191 -19.4582497, 29.8162404 -19.4577315, 29.8163753 -19.4571703)",
216993634,A18,7th Street,trunk,False,True,7.615,,,"LINESTRING (29.8163753 -19.4571703, 29.816446 -19.457186)",
26822049,,,residential,True,False,125.875,2,,"LINESTRING (29.8173643 -19.4585394, 29.8171012 -19.4596439)",
27360064,,8th Street,residential,False,False,81.366,,,"LINESTRING (29.8173643 -19.4585394, 29.8181218 -19.4586985)",
27360064,,8th Street,residential,False,True,13.141,,,"LINESTRING (29.8173643 -19.4585394, 29.8172422 -19.4585127)",
26822049,,,residential,True,False,63.483,2,,"LINESTRING (29.8171012 -19.4596439, 29.8169688 -19.460201)",
216993636,,9th Street,residential,False,True,11.537,,,"LINESTRING (29.8171012 -19.4596439, 29.8169939 -19.4596209)",
27360064,,8th Street,residential,False,False,13.141,,,"LINESTRING (29.8172422 -19.4585127, 29.8173643 -19.4585394)",
27360064,,8th Street,residential,False,True,113.046,,,"LINESTRING (29.8172422 -19.4585127, 29.8161946 -19.4582721)",
26822050,,,residential,True,False,125.946,2,,"LINESTRING (29.8169939 -19.4596209, 29.8172422 -19.4585127)",
216993636,,9th Street,residential,False,False,11.537,,,"LINESTRING (29.8169939 -19.4596209, 29.8171012 -19.4596439)",
216993636,,9th Street,residential,False,True,115.128,,,"LINESTRING (29.8169939 -19.4596209, 29.8159197 -19.4594061)",
26822050,,,residential,True,False,105.901,2,,"LINESTRING (29.8162504 -19.4627104, 29.8164724 -19.4617813)",
400042035,,11th Street,residential,False,False,12.506,,,"LINESTRING (29.8162504 -19.4627104, 29.8163668 -19.462735)",
26822049,,,residential,True,False,230.696,2,,"LINESTRING (29.8163668 -19.462735, 29.8158768 -19.4647576)",
400042035,,11th Street,residential,False,True,12.506,,,"LINESTRING (29.8163668 -19.462735, 29.8162504 -19.4627104)",
26814657,A18,,trunk,True,False,22.01,,,"LINESTRING (29.8237422 -19.4594064, 29.8236844 -19.4593693, 29.8236393 -19.4593188, 29.8236104 -19.4592587)",roundabout
27358958,,,residential,True,False,98.38399999999999,,,"LINESTRING (29.8237422 -19.4594064, 29.8236007 -19.4594783, 29.8235055 -19.4595523, 29.8233419 -19.4597369, 29.8232574 -19.4598634, 29.8231662 -19.4600733)",
27358959,,,residential,False,True,250.28000000000003,,,"LINESTRING (29.8245931 -19.4636113, 29.8239071 -19.4638846, 29.8237777 -19.4639065, 29.8236524 -19.4638971, 29.8222974 -19.4636252)",
27358960,,,residential,False,True,185.56900000000002,,,"LINESTRING (29.8245931 -19.4636113, 29.8247986 -19.4640546, 29.8248915 -19.4642574, 29.8249385 -19.4643832, 29.8249579 -19.4645122, 29.8249646 -19.4647191, 29.824935 -19.4652118)",
647788641,,,residential,False,True,125.344,,,"LINESTRING (29.824935 -19.4652118, 29.8237439 -19.4651143)",
27358960,,,residential,False,False,185.56900000000002,,,"LINESTRING (29.824935 -19.4652118, 29.8249646 -19.4647191, 29.8249579 -19.4645122, 29.8249385 -19.4643832, 29.8248915 -19.4642574, 29.8247986 -19.4640546, 29.8245931 -19.4636113)",
647788641,,,residential,False,False,125.344,,,"LINESTRING (29.8237439 -19.4651143, 29.824935 -19.4652118)",
"[647788643, 27358964]",,,residential,False,True,167.02100000000002,,,"LINESTRING (29.8237439 -19.4651143, 29.8236068 -19.4651647, 29.8234659 -19.4652209, 29.8233473 -19.4652526, 29.8232366 -19.4652519, 29.8231803 -19.4652311, 29.8231108 -19.4651668, 29.8230857 -19.4651033, 29.8230804 -19.4650464, 29.8231099 -19.4649927, 29.8231702 -19.4649409, 29.8232467 -19.4649213, 29.8233338 -19.4649263, 29.8234123 -19.464956, 29.8235317 -19.4650123, 29.8236477 -19.4650629, 29.8237439 -19.4651143)",
"[647788643, 27358964]",,,residential,False,False,167.021,,,"LINESTRING (29.8237439 -19.4651143, 29.8236477 -19.4650629, 29.8235317 -19.4650123, 29.8234123 -19.464956, 29.8233338 -19.4649263, 29.8232467 -19.4649213, 29.8231702 -19.4649409, 29.8231099 -19.4649927, 29.8230804 -19.4650464, 29.8230857 -19.4651033, 29.8231108 -19.4651668, 29.8231803 -19.4652311, 29.8232366 -19.4652519, 29.8233473 -19.4652526, 29.8234659 -19.4652209, 29.8236068 -19.4651647, 29.8237439 -19.4651143)",
648207045,,,unclassified,False,False,8.437,,,"LINESTRING (29.8250994 -19.459099, 29.8251157 -19.4590247)",
27358975,,,unclassified,True,False,88.60400000000001,,,"LINESTRING (29.8250994 -19.459099, 29.8245066 -19.4589605, 29.8243725 -19.4589549, 29.8242732 -19.4589672)",
648207046,,,unclassified,False,True,8.72,,,"LINESTRING (29.8242732 -19.4589672, 29.8242466 -19.4588929)",
27358975,,,unclassified,True,False,23.896,,,"LINESTRING (29.8242732 -19.4589672, 29.8241606 -19.459037, 29.8240946 -19.459099)",
27358976,,,residential,False,True,97.18100000000001,,,"LINESTRING (29.8240513 -19.4599854, 29.8238783 -19.4600554, 29.8236351 -19.4601409, 29.8235531 -19.4601504, 29.8234774 -19.4601462, 29.8231662 -19.4600733)",
27360064,,8th Street,residential,False,False,12.933,,,"LINESTRING (29.8181218 -19.4586985, 29.8182425 -19.4587225)",
27360064,,8th Street,residential,False,True,81.366,,,"LINESTRING (29.8181218 -19.4586985, 29.8173643 -19.4585394)",
27360076,,Moffat Avenue,residential,True,False,126.793,,,"LINESTRING (29.8181218 -19.4586985, 29.818395 -19.4575877)",
216993634,A18,7th Street,trunk,False,False,209.167,,,"LINESTRING (29.818395 -19.4575877, 29.816446 -19.457186)",
216993634,A18,7th Street,trunk,False,True,13.69,,,"LINESTRING (29.818395 -19.4575877, 29.8185219 -19.4576167)",
216993634,A18,7th Street,trunk,False,False,14.931,,,"LINESTRING (29.8205738 -19.4580785, 29.8204347 -19.4580497)",
216993634,A18,7th Street,trunk,False,True,194.94500000000002,,,"LINESTRING (29.8205738 -19.4580785, 29.8213726 -19.4582485, 29.82209 -19.4583921, 29.8222482 -19.4584313, 29.8223875 -19.4584639)",
27360079,,Jason Moyo Avenue,residential,False,True,66.1,,,"LINESTRING (29.8228179 -19.4573887, 29.8227048 -19.4578668, 29.8226807 -19.4579689)",
400261847,,,residential,False,True,249.42700000000002,,,"LINESTRING (29.8228179 -19.4573887, 29.8229603 -19.4574336, 29.8231288 -19.457461, 29.8234431 -19.457512, 29.8240896 -19.4576638, 29.8245388 -19.4577769, 29.824577 -19.4577833, 29.8246079 -19.4577712, 29.82463 -19.4577453, 29.8246696 -19.4576043, 29.824691 -19.4575487, 29.8247246 -19.4575196, 29.8247688 -19.4575076, 29.8248205 -19.4575076, 29.8248761 -19.4575247, 29.8249495 -19.4575571)",
27358976,,,residential,False,True,13.554,,,"LINESTRING (29.8231662 -19.4600733, 29.8230405 -19.4600448)",
27358958,,,residential,True,False,131.715,,,"LINESTRING (29.8231662 -19.4600733, 29.8231032 -19.4603015, 29.8228852 -19.4612277)",
27358976,,,residential,False,False,97.181,,,"LINESTRING (29.8231662 -19.4600733, 29.8234774 -19.4601462, 29.8235531 -19.4601504, 29.8236351 -19.4601409, 29.8238783 -19.4600554, 29.8240513 -19.4599854)",
27358957,,,residential,False,True,13.883,,,"LINESTRING (29.8228852 -19.4612277, 29.8227558 -19.4612012)",
27358958,,,residential,True,False,136.45,,,"LINESTRING (29.8228852 -19.4612277, 29.8225862 -19.462422)",
27358957,,,residential,False,False,276.564,,,"LINESTRING (29.8228852 -19.4612277, 29.8233651 -19.4613258, 29.823468 -19.461334, 29.8235733 -19.4613156, 29.8249049 -19.4608464, 29.825015 -19.4607835, 29.8251122 -19.4606849, 29.8251985 -19.4606107, 29.8252607 -19.4605569, 29.8252951 -19.4605338)",
27358956,,,residential,False,True,12.756,,,"LINESTRING (29.8225862 -19.462422, 29.8224675 -19.4623968)",
27358958,,,residential,True,False,137.173,,,"LINESTRING (29.8225862 -19.462422, 29.8222974 -19.4636252)",
27358958,,,residential,True,False,139.509,,,"LINESTRING (29.8222974 -19.4636252, 29.8220167 -19.4648516)",
27358959,,,residential,False,True,12.896,,,"LINESTRING (29.8222974 -19.4636252, 29.8221785 -19.4635955)",
27358959,,,residential,False,False,250.28,,,"LINESTRING (29.8222974 -19.4636252, 29.8236524 -19.4638971, 29.8237777 -19.4639065, 29.8239071 -19.4638846, 29.8245931 -19.4636113)",
216993634,A18,7th Street,trunk,False,False,13.69,,,"LINESTRING (29.8185219 -19.4576167, 29.818395 -19.4575877)",
27360075,,Moffat Avenue,residential,True,False,126.42699999999999,,,"LINESTRING (29.8185219 -19.4576167, 29.8182998 -19.4585337, 29.8182425 -19.4587225)",
216993634,A18,7th Street,trunk,False,True,206.245,,,"LINESTRING (29.8185219 -19.4576167, 29.8200714 -19.4579675, 29.8204347 -19.4580497)",
27360063,,5th Street,residential,False,False,308.464,,,"LINESTRING (29.8249495 -19.4575571, 29.82474 -19.4582808, 29.8247179 -19.4583251, 29.8246937 -19.4583498, 29.8246521 -19.4583573, 29.8245831 -19.4583561, 29.8242186 -19.4582835, 29.8240086 -19.4582417, 29.8238529 -19.4582107, 29.8237643 -19.4581778, 29.8227401 -19.4579803, 29.8226807 -19.4579689)",
400261847,,,residential,False,False,249.427,,,"LINESTRING (29.8249495 -19.4575571, 29.8248761 -19.4575247, 29.8248205 -19.4575076, 29.8247688 -19.4575076, 29.8247246 -19.4575196, 29.824691 -19.4575487, 29.8246696 -19.4576043, 29.82463 -19.4577453, 29.8246079 -19.4577712, 29.824577 -19.4577833, 29.8245388 -19.4577769, 29.8240896 -19.4576638, 29.8234431 -19.457512, 29.8231288 -19.457461, 29.8229603 -19.4574336, 29.8228179 -19.4573887)",
648207046,,,unclassified,False,False,8.72,,,"LINESTRING (29.8242466 -19.4588929, 29.8242732 -19.4589672)",
27358973,,,unclassified,True,False,92.961,,,"LINESTRING (29.8242466 -19.4588929, 29.8243458 -19.4588803, 29.8244812 -19.4588876, 29.8248419 -19.4589662, 29.8251157 -19.4590247)",
26822050,,,residential,True,False,65.571,2,,"LINESTRING (29.8167202 -19.460751, 29.8168594 -19.4601761)",
415137558,,,residential,False,False,12.061,,,"LINESTRING (29.8167202 -19.460751, 29.8168328 -19.4607732)",
26822049,,,residential,True,False,117.55,2,,"LINESTRING (29.8168328 -19.4607732, 29.8165892 -19.4618051)",
415137558,,,residential,False,True,12.061,,,"LINESTRING (29.8168328 -19.4607732, 29.8167202 -19.460751)",
27360064,,8th Street,residential,False,True,12.933,,,"LINESTRING (29.8182425 -19.4587225, 29.8181218 -19.4586985)",
647777537,,,residential,False,True,15.252,,,"LINESTRING (29.8220167 -19.4648516, 29.8218765 -19.464815)",
27358977,,,residential,True,False,139.25,,,"LINESTRING (29.8218765 -19.464815, 29.8221785 -19.4635955)",
647777537,,,residential,False,False,15.252,,,"LINESTRING (29.8218765 -19.464815, 29.8220167 -19.4648516)",
647783886,,,residential,False,True,13.686,,,"LINESTRING (29.825257 -19.4602269, 29.8253368 -19.4601295)",
27001593,A18,,trunk,True,False,163.07500000000002,2,,"LINESTRING (29.825257 -19.4602269, 29.8247733 -19.4598845, 29.8243544 -19.4595991, 29.8242062 -19.4595106, 29.8240916 -19.4594417, 29.8239759 -19.459404)",
647783886,,,residential,False,False,37.706,,,"LINESTRING (29.825257 -19.4602269, 29.8252141 -19.4602939, 29.8252047 -19.4603293, 29.8252087 -19.4603673, 29.8252275 -19.4604216, 29.8252951 -19.4605338)",
647783886,,,residential,False,False,13.686,,,"LINESTRING (29.8253368 -19.4601295, 29.825257 -19.4602269)",
27358957,,,residential,False,True,276.564,,,"LINESTRING (29.8252951 -19.4605338, 29.8252607 -19.4605569, 29.8251985 -19.4606107, 29.8251122 -19.4606849, 29.825015 -19.4607835, 29.8249049 -19.4608464, 29.8235733 -19.4613156, 29.823468 -19.461334, 29.8233651 -19.4613258, 29.8228852 -19.4612277)",
647783886,,,residential,False,True,37.705999999999996,,,"LINESTRING (29.8252951 -19.4605338, 29.8252275 -19.4604216, 29.8252087 -19.4603673, 29.8252047 -19.4603293, 29.8252141 -19.4602939, 29.825257 -19.4602269)",
26814657,A18,,trunk,True,False,13.85,,,"LINESTRING (29.8240946 -19.459099, 29.8241109 -19.4592226)",roundabout
27360079,,Jason Moyo Avenue,residential,False,False,59.14,,,"LINESTRING (29.8225579 -19.458488, 29.8226807 -19.4579689)",
27360079,,Jason Moyo Avenue,residential,False,True,7.846,,,"LINESTRING (29.8225579 -19.458488, 29.8225391 -19.4585563)",
216993635,A18,7th Street,trunk,True,False,135.637,,,"LINESTRING (29.8225579 -19.458488, 29.8227189 -19.4585363, 29.8229885 -19.4586311, 29.8231046 -19.4586803, 29.8232219 -19.4587354, 29.8233909 -19.4588201, 29.8236094 -19.4589308, 29.8237411 -19.4589734)",
27360079,,Jason Moyo Avenue,residential,False,False,7.846,,,"LINESTRING (29.8225391 -19.4585563, 29.8225579 -19.458488)",
27363643,A18,7th Street,trunk,True,False,18.926,,,"LINESTRING (29.8225391 -19.4585563, 29.8223875 -19.4584639)",
648207045,,,unclassified,False,True,8.437,,,"LINESTRING (29.8251157 -19.4590247, 29.8250994 -19.459099)",
216993634,A18,7th Street,trunk,False,True,14.931,,,"LINESTRING (29.8204347 -19.4580497, 29.8205738 -19.4580785)",
216993634,A18,7th Street,trunk,False,False,206.245,,,"LINESTRING (29.8204347 -19.4580497, 29.8200714 -19.4579675, 29.8185219 -19.4576167)",
27360079,,Jason Moyo Avenue,residential,False,True,59.14,,,"LINESTRING (29.8226807 -19.4579689, 29.8225579 -19.458488)",
27360063,,5th Street,residential,False,True,308.464,,,"LINESTRING (29.8226807 -19.4579689, 29.8227401 -19.4579803, 29.8237643 -19.4581778, 29.8238529 -19.4582107, 29.8240086 -19.4582417, 29.8242186 -19.4582835, 29.8245831 -19.4583561, 29.8246521 -19.4583573, 29.8246937 -19.4583498, 29.8247179 -19.4583251, 29.82474 -19.4582808, 29.8249495 -19.4575571)",
27360079,,Jason Moyo Avenue,residential,False,False,66.1,,,"LINESTRING (29.8226807 -19.4579689, 29.8227048 -19.4578668, 29.8228179 -19.4573887)",
26822049,,,residential,True,False,105.997,2,,"LINESTRING (29.8165892 -19.4618051, 29.8163668 -19.462735)",
649185912,,,residential,False,True,12.528,,,"LINESTRING (29.8165892 -19.4618051, 29.8164724 -19.4617813)",
26822050,,,residential,True,False,117.473,2,,"LINESTRING (29.8164724 -19.4617813, 29.8167202 -19.460751)",
649185912,,,residential,False,False,12.528,,,"LINESTRING (29.8164724 -19.4617813, 29.8165892 -19.4618051)",
26822049,,,residential,True,False,65.204,2,,"LINESTRING (29.8169688 -19.460201, 29.8168328 -19.4607732)",
649185913,,,residential,False,True,11.799,,,"LINESTRING (29.8169688 -19.460201, 29.8168594 -19.4601761)",
26822050,,,residential,True,False,63.326,2,,"LINESTRING (29.8168594 -19.4601761, 29.8169939 -19.4596209)",
649185913,,,residential,False,False,11.799,,,"LINESTRING (29.8168594 -19.4601761, 29.8169688 -19.460201)",
