osmid,highway,oneway,reversed,length,geometry,lanes,ref,bridge
265572222,residential,False,False,131.09799999999998,"LINESTRING (29.3667501 -21.0670069, 29.3668261 -21.0671149, 29.3676044 -21.0678729)",,,
471561406,trunk,False,False,83.38300000000001,"LINESTRING (29.3667501 -21.0670069, 29.366895 -21.0670219, 29.3672182 -21.0670419, 29.3675521 -21.0670419)",2,A6,
"[27161464, 471561419, 471561406]",trunk,False,True,418.622,"LINESTRING (29.3715687 -21.0667053, 29.3710899 -21.0667403, 29.3705589 -21.0667716, 29.3686944 -21.0669373, 29.3681167 -21.0670144, 29.3676715 -21.0670419, 29.3675521 -21.0670419)",2,A6,yes
265572222,residential,False,False,113.362,"LINESTRING (29.3663263 -21.0694309, 29.3666025 -21.069189, 29.3668267 -21.0689784, 29.3670887 -21.0687018)",,,
276692091,residential,False,False,46.524,"LINESTRING (29.3663263 -21.0694309, 29.3662899 -21.0692944, 29.3662778 -21.0691492, 29.3662993 -21.0690517, 29.3663077 -21.0690201)",,,
265572222,residential,False,False,109.97200000000001,"LINESTRING (29.3670887 -21.0687018, 29.3673174 -21.0685236, 29.3674126 -21.0684123, 29.3674625 -21.068294, 29.3676044 -21.0678729)",,,
265572222,residential,False,True,113.362,"LINESTRING (29.3670887 -21.0687018, 29.3668267 -21.0689784, 29.3666025 -21.069189, 29.3663263 -21.0694309)",,,
276692090,residential,False,True,88.64500000000001,"LINESTRING (29.3670887 -21.0687018, 29.3664101 -21.0689572, 29.3663077 -21.0690201)",,,
265572222,residential,False,True,131.09799999999998,"LINESTRING (29.3676044 -21.0678729, 29.3668261 -21.0671149, 29.3667501 -21.0670069)",,,
265572222,residential,False,True,109.97200000000001,"LINESTRING (29.3676044 -21.0678729, 29.3674625 -21.068294, 29.3674126 -21.0684123, 29.3673174 -21.0685236, 29.3670887 -21.0687018)",,,
276692090,residential,False,False,88.64500000000001,"LINESTRING (29.3663077 -21.0690201, 29.3664101 -21.0689572, 29.3670887 -21.0687018)",,,
276692091,residential,False,True,46.524,"LINESTRING (29.3663077 -21.0690201, 29.3662993 -21.0690517, 29.3662778 -21.0691492, 29.3662899 -21.0692944, 29.3663263 -21.0694309)",,,
"[27161464, 471561419, 471561406]",trunk,False,False,418.622,"LINESTRING (29.3675521 -21.0670419, 29.3676715 -21.0670419, 29.3681167 -21.0670144, 29.3686944 -21.0669373, 29.3705589 -21.0667716, 29.3710899 -21.0667403, 29.3715687 -21.0667053)",2,A6,yes
471561406,trunk,False,True,83.383,"LINESTRING (29.3675521 -21.0670419, 29.3672182 -21.0670419, 29.366895 -21.0670219, 29.3667501 -21.0670069)",2,A6,
