osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name
537162902,2,R5,trunk,120,False,False,12.242,"LINESTRING (32.1245945 -18.5369116, 32.1246165 -18.5370197)",
27570298,,,unclassified,,False,False,340.768,"LINESTRING (32.1245945 -18.5369116, 32.1243118 -18.5369731, 32.1233194 -18.5371914, 32.1226885 -18.5373284, 32.1216819 -18.5375723, 32.1214485 -18.537613)",
"[463921493, 537162902]",2,R5,trunk,120,False,True,253.39700000000002,"LINESTRING (32.1245945 -18.5369116, 32.1244613 -18.5362737, 32.1242856 -18.5354676, 32.1241608 -18.5346709)",
27562979,,,residential,,False,False,128.632,"LINESTRING (32.1235326 -18.5306195, 32.1247406 -18.5304572)",
463921493,2,R5,trunk,120,False,True,138.207,"LINESTRING (32.1235326 -18.5306195, 32.1233328 -18.5293911)",
463921493,2,R5,trunk,120,False,False,224.315,"LINESTRING (32.1235326 -18.5306195, 32.1236479 -18.5314256, 32.1238384 -18.5326158)",
27562979,,,residential,,False,False,136.069,"LINESTRING (32.1247406 -18.5304572, 32.1260116 -18.5302447)",
27562979,,,residential,,False,True,128.632,"LINESTRING (32.1247406 -18.5304572, 32.1235326 -18.5306195)",
27562982,,,residential,,False,True,223.466,"LINESTRING (32.1247406 -18.5304572, 32.1250387 -18.5324469)",
27562982,,,residential,,False,False,223.466,"LINESTRING (32.1250387 -18.5324469, 32.1247406 -18.5304572)",
27570293,,,residential,,False,False,228.275,"LINESTRING (32.1250387 -18.5324469, 32.1253744 -18.534475)",
779048729,,A14,trunk,,False,False,133.351,"LINESTRING (32.1250387 -18.5324469, 32.1262905 -18.5322751)",Nyanga Road
27562983,,A14,trunk,,False,False,127.93299999999999,"LINESTRING (32.1250387 -18.5324469, 32.1240543 -18.532584, 32.1238384 -18.5326158)",
27562983,,A14,trunk,,False,True,127.93299999999999,"LINESTRING (32.1238384 -18.5326158, 32.1240543 -18.532584, 32.1250387 -18.5324469)",
463921493,2,R5,trunk,120,False,False,231.043,"LINESTRING (32.1238384 -18.5326158, 32.1239939 -18.5335364, 32.1241608 -18.5346709)",
463921493,2,R5,trunk,120,False,True,224.315,"LINESTRING (32.1238384 -18.5326158, 32.1236479 -18.5314256, 32.1235326 -18.5306195)",
27562984,,,residential,,False,False,12.906,"LINESTRING (32.128691 -18.531908, 32.1286869 -18.531792)",
779048729,,A14,trunk,,False,True,126.961,"LINESTRING (32.128691 -18.531908, 32.1275049 -18.5321054)",Nyanga Road
