nodeId,X,Y
0,108,93
1,108,93
2,108,94
3,108,94
4,152,94
5,152,94
6,153,94
7,108,95
8,108,95
9,127,95
10,151,95
11,151,95
12,151,95
13,153,95
14,110,96
15,129,96
16,151,96
17,151,96
18,152,96
19,153,96
20,153,96
21,153,96
22,111,97
23,126,97
24,134,97
25,151,97
26,152,97
27,152,97
28,154,97
29,155,97
30,112,98
31,139,98
32,112,99
33,113,99
34,124,99
35,139,99
36,149,99
37,157,99
38,158,99
39,115,100
40,124,100
41,139,100
42,148,100
43,116,101
44,123,101
45,140,101
46,146,101
47,117,102
48,119,102
49,120,102
50,121,102
51,121,102
52,122,102
53,122,102
54,141,102
55,143,102
56,144,102
57,145,102
58,117,103
59,118,103
60,118,103
61,118,103
62,119,103
63,119,103
64,120,103
65,120,103
66,121,103
67,121,103
68,122,103
69,122,103
70,123,103
71,124,103
72,125,103
73,142,103
74,142,103
75,143,103
76,145,103
77,159,103
78,160,103
79,116,104
80,119,104
81,119,104
82,126,104
83,141,104
84,141,104
85,142,104
86,145,104
87,145,104
88,145,104
89,159,104
90,160,104
91,115,105
92,118,105
93,118,105
94,129,105
95,140,105
96,144,105
97,146,105
98,157,105
99,158,105
100,161,105
101,162,105
102,107,106
103,114,106
104,118,106
105,131,106
106,140,106
107,143,106
108,143,106
109,145,106
110,163,106
111,113,107
112,116,107
113,117,107
114,132,107
115,141,107
116,142,107
117,143,107
118,144,107
119,155,107
120,156,107
121,164,107
122,106,108
123,109,108
124,111,108
125,116,108
126,134,108
127,134,108
128,135,108
129,135,108
130,136,108
131,137,108
132,137,108
133,138,108
134,139,108
135,140,108
136,141,108
137,142,108
138,144,108
139,153,108
140,154,108
141,154,108
142,154,108
143,166,108
144,106,109
145,106,109
146,108,109
147,108,109
148,109,109
149,109,109
150,113,109
151,132,109
152,132,109
153,133,109
154,133,109
155,134,109
156,134,109
157,144,109
158,150,109
159,151,109
160,140,129
161,141,129
162,91,130
163,131,130
164,131,130
165,90,131
166,90,131
167,90,131
168,90,131
169,101,131
170,114,131
171,115,131
172,126,131
173,129,131
174,139,131
175,141,131
176,88,132
177,115,132
178,116,132
179,125,132
180,138,132
181,86,133
182,101,133
183,139,133
184,142,133
185,143,133
186,85,134
187,94,134
188,98,134
189,102,134
190,118,134
191,129,134
192,130,134
193,132,134
194,132,134
195,133,134
196,133,134
197,133,134
198,143,134
199,144,134
200,144,134
201,84,135
202,97,135
203,102,135
204,119,135
205,128,135
206,140,135
207,144,135
208,144,135
209,144,135
210,145,135
211,146,135
212,146,135
213,84,136
214,102,136
215,121,136
216,127,136
217,133,136
218,139,136
219,147,136
220,148,136
221,83,137
222,94,137
223,95,137
224,102,137
225,123,137
226,124,137
227,125,137
228,126,137
229,126,137
230,126,137
231,142,137
232,143,137
233,149,137
234,150,137
235,150,137
236,82,138
237,82,138
238,96,138
239,96,138
240,102,138
241,125,138
242,125,138
243,132,138
244,133,138
245,144,138
246,145,138
247,145,138
248,146,138
249,147,138
250,148,138
251,150,138
252,150,138
253,150,138
254,82,139
255,82,139
256,97,139
257,103,139
258,103,139
259,124,139
260,125,139
261,125,139
262,125,139
263,146,139
264,147,139
265,147,139
266,147,139
267,148,139
268,148,139
269,148,139
270,148,139
271,149,139
272,149,139
273,149,139
274,149,139
275,81,140
276,103,140
277,103,140
278,125,140
279,126,140
280,131,140
281,137,140
