osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry,junction,tunnel,access
7338068,True,4,,Overkampweg,tertiary,50,False,94.90699999999998,,"LINESTRING (4.680921 51.7947587, 4.6805632 51.7948895, 4.6802349 51.7950633, 4.6801583 51.7951009, 4.6801275 51.7951161, 4.6800599 51.7951529, 4.6798263 51.7952742)",,,
"[1120170066, 7337998]",True,2,N3,,trunk_link,50,False,107.649,,"LINESTRING (4.680921 51.7947587, 4.6807313 51.794927, 4.6806467 51.7950435, 4.680621 51.7950946, 4.680611 51.7951118, 4.6806049 51.7951379, 4.6805955 51.7951923, 4.6805935 51.7952572, 4.680617 51.7953872, 4.6806613 51.7954589, 4.6807518 51.7955763, 4.6808089 51.7956479)",,,
1120383785,True,2,,Overkampweg,tertiary,50,False,17.674,,"LINESTRING (4.6796632 51.795126, 4.679864 51.7950268)",,,
7338113,True,1,,,secondary_link,50,False,20.039,,"LINESTRING (4.6796632 51.795126, 4.6797285 51.7951711, 4.6797768 51.7952163, 4.6798263 51.7952742)",,,
7338092,True,4,,Laan der Verenigde Naties,secondary,50,False,51.741,,"LINESTRING (4.6798263 51.7952742, 4.679657 51.7953615, 4.6795798 51.7954049, 4.6792554 51.7955772)",,,
"[1120169008, 7338100]",True,2,N3,,trunk_link,50,False,80.901,,"LINESTRING (4.6798263 51.7952742, 4.6799035 51.7952734, 4.6799726 51.7952792, 4.680033 51.7952955, 4.6800591 51.7953027, 4.6800956 51.7953163, 4.6805479 51.7955245, 4.6808089 51.7956479)",,,
7338094,True,2,,Laan der Verenigde Naties,secondary,50,False,35.775999999999996,,"LINESTRING (4.6792585 51.795328, 4.6794689 51.7952179, 4.6796632 51.795126)",,,
"[1120370707, 698137037]",True,2,,,secondary_link,50,False,39.616,,"LINESTRING (4.6792585 51.795328, 4.6795492 51.7952936, 4.6796722 51.7952769, 4.6798263 51.7952742)",,,
7337781,False,,,Laan der Verenigde Naties,residential,,True,162.22199999999998,,"LINESTRING (4.6772984 51.795479, 4.6767971 51.7951195, 4.6764688 51.7948816, 4.676312 51.7947278, 4.6759678 51.7944428, 4.6757771 51.7945061)",,,
"[76284041, 106445249, 76284052, 7337846]",False,,,"['Laan der Verenigde Naties', 'Max Gootelaan']",unclassified,,False,247.18700000000004,yes,"LINESTRING (4.6772984 51.795479, 4.6769244 51.7956865, 4.6764512 51.795923, 4.6764069 51.7959852, 4.6764603 51.7961449, 4.6765541 51.796359, 4.6765989 51.7964737, 4.6767418 51.7968023, 4.6769337 51.79721, 4.6771986 51.7973251)",,,
"[1079438162, 1120170063]",False,2,,Laan der Verenigde Naties,unclassified,"['30', '50']",False,26.475,,"LINESTRING (4.6772984 51.795479, 4.6774795 51.7953853, 4.6775947 51.795327)",,,
"[80081889, 321031277, 7338099, 321031289, 1120134943]",True,"['1', '2']",N3,,trunk_link,"['50', '80', '100']",False,330.437,,"LINESTRING (4.6808089 51.7956479, 4.6809632 51.7957184, 4.6814573 51.7959433, 4.6821221 51.796246, 4.682571 51.7964449, 4.6831356 51.7966968, 4.6837457 51.796959, 4.6843488 51.7971783, 4.6845943 51.7972589, 4.6847329 51.7973525)",,,
7338089,True,5,,Laan der Verenigde Naties,secondary,50,False,11.512,,"LINESTRING (4.6785638 51.7956909, 4.6786896 51.7956226)",,,
"[7338108, 1120361461]",True,1,,Laan der Verenigde Naties,secondary,50,False,24.618000000000002,,"LINESTRING (4.6785638 51.7956909, 4.6785229 51.7956684, 4.6783945 51.7956023, 4.6782815 51.7955553)",,,
7338076,True,2,,Laan der Verenigde Naties,secondary,50,False,17.313,,"LINESTRING (4.6788149 51.7958091, 4.6786233 51.7959101)",,,
7338112,True,3,,Laan der Verenigde Naties,secondary,50,False,21.701,,"LINESTRING (4.6788149 51.7958091, 4.6785638 51.7956909)",,,
"[76284037, 1121301917]",True,"['2', '3']",,Maria Montessorilaan,secondary,50,False,20.241,,"LINESTRING (4.6800836 51.7964059, 4.6800269 51.7963784, 4.6798531 51.7962927)",,,
"[698137653, 698137654]",True,1,,Maria Montessorilaan,unclassified,50,False,15.119,,"LINESTRING (4.6800836 51.7964059, 4.6800021 51.7964616, 4.6799297 51.7965028)",,,
37312538,True,1,,Maria Montessorilaan,unclassified,50,False,31.938,,"LINESTRING (4.6787828 51.7970856, 4.6783332 51.7971576)",,,
191754933,False,,,,unclassified,,False,7.955,,"LINESTRING (4.6787828 51.7970856, 4.6787511 51.7970168)",,,
"[864305322, 7337986, 864305323]",False,,,Vreedonklaan,residential,,False,355.308,,"LINESTRING (4.6721435 51.7973557, 4.6724521 51.7971297, 4.6734824 51.7964116, 4.6736 51.7964, 4.674 51.7966, 4.6743229 51.7967797, 4.6747445 51.7969537, 4.6748971 51.7970262, 4.6749419 51.7970842, 4.6749492 51.7971784, 4.6749081 51.7972174, 4.6747089 51.7973184, 4.6744012 51.7974848, 4.6741459 51.7976512)",,,
7337986,False,,,Vreedonklaan,residential,,True,83.52000000000001,,"LINESTRING (4.6721435 51.7973557, 4.672 51.7977, 4.672043 51.7977781, 4.6722449 51.7978062, 4.6725423 51.7978268)",,,
7337995,False,,,Vreedonklaan,residential,,False,59.146,,"LINESTRING (4.6721435 51.7973557, 4.6723072 51.7975363, 4.6723322 51.7975649, 4.6724876 51.7977586, 4.6725423 51.7978268)",,,
7337768,False,,,Romboutslaan,residential,,False,106.771,,"LINESTRING (4.6827193 51.7976821, 4.6827968 51.7978514, 4.6828682 51.7980103, 4.68314 51.7986064)",,,
"[101663228, 1121301902]",True,1,,Professor Langeveldlaan,residential,,False,134.664,,"LINESTRING (4.6827193 51.7976821, 4.6825479 51.7976623, 4.6814901 51.7974446, 4.6814165 51.7974272, 4.6808531 51.7973184)",,,
7337986,False,,,Vreedonklaan,residential,,True,51.064,,"LINESTRING (4.6725423 51.7978268, 4.6732824 51.7978642)",,,
7337986,False,,,Vreedonklaan,residential,,False,83.52000000000001,,"LINESTRING (4.6725423 51.7978268, 4.6722449 51.7978062, 4.672043 51.7977781, 4.672 51.7977, 4.6721435 51.7973557)",,,
7337995,False,,,Vreedonklaan,residential,,True,59.146,,"LINESTRING (4.6725423 51.7978268, 4.6724876 51.7977586, 4.6723322 51.7975649, 4.6723072 51.7975363, 4.6721435 51.7973557)",,,
7337986,False,,,Vreedonklaan,residential,,False,51.064,,"LINESTRING (4.6732824 51.7978642, 4.6725423 51.7978268)",,,
7337696,True,,,Willem de Zwijgerlaan,residential,30,False,78.217,,"LINESTRING (4.670726 51.7983676, 4.6715412 51.7985907, 4.6717682 51.7986493)",,,
7337696,True,,,Willem de Zwijgerlaan,residential,30,False,83.405,,"LINESTRING (4.6717682 51.7986493, 4.6728088 51.7989336, 4.6728782 51.7989516)",,,
"[242339615, 7337775]",False,,,Nieuweweg,residential,"['50', '30']",False,202.957,,"LINESTRING (4.6742318 51.7987256, 4.6744276 51.7988065, 4.6746819 51.7989368, 4.675824 51.7995714, 4.6764417 51.7999328)",,,
7338053,True,,,Nassauweg,tertiary,50,False,78.943,,"LINESTRING (4.6742318 51.7987256, 4.674288 51.7984916, 4.6742439 51.7983211, 4.6742117 51.7982567, 4.6741013 51.7980336)",,,
"[839962960, 7338015]",False,,,Nassauweg,tertiary,"['50', '30']",False,59.964999999999996,,"LINESTRING (4.6742318 51.7987256, 4.6740047 51.7989717, 4.6738385 51.7991498, 4.6737666 51.7991733)",,,
252250170,False,,,Nassauweg,residential,,True,20.425,,"LINESTRING (4.6730191 51.7987899, 4.6728782 51.7989516)",,,
7337819,False,,,Nassauweg,tertiary,,True,113.512,,"LINESTRING (4.6728782 51.7989516, 4.6721188 51.799858)",,,
252250170,False,,,Nassauweg,residential,,False,20.425,,"LINESTRING (4.6728782 51.7989516, 4.6730191 51.7987899)",,,
7337770,False,,,Willem de Zwijgerlaan,tertiary,30,False,66.129,,"LINESTRING (4.6728782 51.7989516, 4.6731202 51.7990154, 4.673641 51.7991607, 4.6737666 51.7991733)",,,
7337699,False,,,Waldeck Pyrmontweg,residential,,False,13.811,,"LINESTRING (4.6710789 51.7995691, 4.671264 51.7996173)",,,
7339239,True,,,René van Chalônstraat,residential,30,False,112.727,,"LINESTRING (4.6710789 51.7995691, 4.6717682 51.7986493)",,,
7337699,False,,,Waldeck Pyrmontweg,residential,,True,13.811,,"LINESTRING (4.671264 51.7996173, 4.6710789 51.7995691)",,,
7337699,False,,,Waldeck Pyrmontweg,residential,,False,64.587,,"LINESTRING (4.671264 51.7996173, 4.671605 51.7997149, 4.6721188 51.799858)",,,
7337819,False,,,Nassauweg,tertiary,,False,113.512,,"LINESTRING (4.6721188 51.799858, 4.6728782 51.7989516)",,,
7337699,False,,,Waldeck Pyrmontweg,residential,,True,64.587,,"LINESTRING (4.6721188 51.799858, 4.671605 51.7997149, 4.671264 51.7996173)",,,
7337735,False,,,Nieuweweg,residential,30,False,66.477,,"LINESTRING (4.6764417 51.7999328, 4.6768736 51.8001694, 4.6771116 51.8002984, 4.6771366 51.800341)",,,
7337833,False,,,Nieuweweg,residential,30,True,90.32699999999998,,"LINESTRING (4.6764417 51.7999328, 4.6766914 51.799763, 4.6765316 51.7993753, 4.6765056 51.7993342, 4.6763393 51.7992413)",,,
"[7337775, 242339615]",False,,,Nieuweweg,residential,"['30', '50']",True,202.95700000000002,,"LINESTRING (4.6764417 51.7999328, 4.675824 51.7995714, 4.6746819 51.7989368, 4.6744276 51.7988065, 4.6742318 51.7987256)",,,
"[7338043, 241107151]",True,,,Nassauweg,residential,30,False,119.11200000000001,,"LINESTRING (4.6729779 51.8000954, 4.6737089 51.7992933, 4.6738033 51.7992434, 4.6737666 51.7991733)",,,
7337735,False,,,Nieuweweg,residential,30,True,66.477,,"LINESTRING (4.6771366 51.800341, 4.6771116 51.8002984, 4.6768736 51.8001694, 4.6764417 51.7999328)",,,
85128130,False,,,Nieuweweg,residential,30,False,67.137,,"LINESTRING (4.6771366 51.800341, 4.6772038 51.8002998, 4.6774354 51.8000997, 4.6774825 51.8000236, 4.6774819 51.7998059)",,,
1121301907,True,1,,Maria Montessorilaan,unclassified,50,False,22.962,,"LINESTRING (4.6795816 51.7966899, 4.6794966 51.7967342, 4.6793259 51.7968227)",,,
"[1121301920, 1121301919]",True,1,,,residential,,False,21.183999999999997,,"LINESTRING (4.6795816 51.7966899, 4.6795675 51.7967496, 4.6795631 51.7967983, 4.6795689 51.796837, 4.6795981 51.7968755)",,,
101663228,True,1,,Professor Langeveldlaan,residential,,False,8.67,,"LINESTRING (4.679115 51.79693, 4.6790042 51.7968928)",,,
37312538,True,1,,Maria Montessorilaan,unclassified,50,False,28.657,,"LINESTRING (4.679115 51.79693, 4.6789037 51.7970296, 4.6787828 51.7970856)",,,
7338046,True,,,,tertiary,50,False,11.467,,"LINESTRING (4.6827372 51.7936714, 4.6827262 51.7936203, 4.6827397 51.7935694)",roundabout,,
71461589,True,,,Karel Lotsyweg,unclassified,50,False,113.161,,"LINESTRING (4.6797995 51.791652, 4.6800042 51.791706, 4.6810263 51.7923182)",,,
"[71461601, 71461606, 71461580, 71461624, 71461595]",False,,,Karel Lotsyweg,tertiary,50,True,291.678,,"LINESTRING (4.6797995 51.791652, 4.6803161 51.7919702, 4.6809222 51.7923463, 4.6815698 51.7927449, 4.6824091 51.7932616, 4.6827896 51.793512)",,yes,
74864179,False,,,Karel Lotsyweg,tertiary,50,False,10.915000000000001,,"LINESTRING (4.6797995 51.791652, 4.6797583 51.7916291, 4.6796848 51.7915842)",,,
7338016,True,,,Karel Lotsyweg,busway,50,False,36.977000000000004,,"LINESTRING (4.6812527 51.7926368, 4.6810518 51.7925108, 4.6808774 51.7923987)",,,
71461617,True,,,,unclassified,,False,15.441,,"LINESTRING (4.6812527 51.7926368, 4.6812627 51.7926019, 4.6812935 51.7925715, 4.6813479 51.79255, 4.68139 51.7925408)",,,
7338035,True,,,Karel Lotsyweg,unclassified,50,False,21.679,,"LINESTRING (4.68139 51.7925408, 4.6816077 51.7926818)",,,
71461602,True,,,Karel Lotsyweg,unclassified,50,False,113.782,,"LINESTRING (4.6808774 51.7923987, 4.6798272 51.7917701, 4.6797995 51.791652)",,,
74864179,False,,,Karel Lotsyweg,tertiary,50,True,10.915000000000001,,"LINESTRING (4.6796848 51.7915842, 4.6797583 51.7916291, 4.6797995 51.791652)",,,
656810246,True,,,,tertiary,50,False,24.437,,"LINESTRING (4.6796848 51.7915842, 4.6796354 51.79161, 4.6795759 51.7916254, 4.6795117 51.791629, 4.6794486 51.7916206, 4.6793925 51.7916008, 4.6793675 51.7915879)",roundabout,,
7338048,True,,,Karel Lotsyweg,busway,50,False,35.192,,"LINESTRING (4.6810263 51.7923182, 4.6812427 51.7924486, 4.68139 51.7925408)",,,
71461599,True,,,,unclassified,,False,16.447,,"LINESTRING (4.6810263 51.7923182, 4.6809998 51.7923877, 4.6808774 51.7923987)",,,
305480713,True,,,,tertiary,50,False,8.093,,"LINESTRING (4.6827896 51.793512, 4.6828808 51.793466)",roundabout,,
"[71461601, 71461606, 71461580, 71461624, 71461595]",False,,,Karel Lotsyweg,tertiary,50,False,291.678,,"LINESTRING (4.6827896 51.793512, 4.6824091 51.7932616, 4.6815698 51.7927449, 4.6809222 51.7923463, 4.6803161 51.7919702, 4.6797995 51.791652)",,yes,
"[242335225, 71461619]",False,,,Amnesty Internationalweg,unclassified,,False,194.29,,"LINESTRING (4.6793675 51.7915879, 4.6792935 51.7916374, 4.6790496 51.7917813, 4.6789873 51.7918015, 4.6788854 51.7918123, 4.6779191 51.7919273, 4.6776163 51.7919599, 4.6775243 51.7919706, 4.6773467 51.7919929, 4.6771468 51.7920207, 4.6768215 51.7920535, 4.6767171 51.7920515)",,,
656810246,True,,,,tertiary,50,False,17.416,,"LINESTRING (4.6793675 51.7915879, 4.6793183 51.79153, 4.6793128 51.7914845, 4.6793327 51.7914406)",roundabout,,
"[76284026, 1120366947]",True,1,N3,,trunk_link,50,False,15.678999999999998,,"LINESTRING (4.677688 51.7952402, 4.677609 51.795196, 4.6775068 51.7951554)",,,
"[76284048, 1120366953]",True,"['1', '2']",,Laan der Verenigde Naties,unclassified,50,False,66.84700000000001,,"LINESTRING (4.677688 51.7952402, 4.6777297 51.7952264, 4.6777732 51.7952136, 4.6778404 51.7952087, 4.6778889 51.7952173, 4.6780619 51.7952875, 4.6785021 51.795493)",,,
698137034,True,1,,Laan der Verenigde Naties,unclassified,50,False,22.152,,"LINESTRING (4.6786896 51.7956226, 4.6789562 51.7957344)",,,
698137036,True,4,,Laan der Verenigde Naties,secondary,50,False,12.156,,"LINESTRING (4.6786896 51.7956226, 4.6788236 51.7955513)",,,
152215920,True,3,,Laan der Verenigde Naties,secondary,50,False,12.784,,"LINESTRING (4.6789562 51.7957344, 4.6788149 51.7958091)",,,
1120170064,True,1,,Maria Montessorilaan,unclassified,50,False,18.134999999999998,,"LINESTRING (4.6789562 51.7957344, 4.6790814 51.7957895, 4.6791107 51.795801, 4.6791728 51.7958274)",,,
85128130,False,,,Nieuweweg,residential,30,True,67.137,,"LINESTRING (4.6774819 51.7998059, 4.6774825 51.8000236, 4.6774354 51.8000997, 4.6772038 51.8002998, 4.6771366 51.800341)",,,
90243564,False,,,Amnesty Internationalweg,unclassified,,False,58.93799999999999,,"LINESTRING (4.6767171 51.7920515, 4.6767284 51.7920251, 4.6767256 51.7919978, 4.6767089 51.7919726, 4.67668 51.7919519, 4.6766421 51.791938, 4.6765989 51.7919323, 4.6765551 51.7919354, 4.6765151 51.7919469, 4.6764831 51.7919658, 4.6764625 51.7919899, 4.6764582 51.7920244, 4.6764615 51.7920419, 4.6764793 51.7920647, 4.6765073 51.7920832, 4.6765339 51.7920958, 4.6765833 51.7921013, 4.6766245 51.7920991, 4.6766628 51.7920894, 4.6766946 51.792073, 4.6767171 51.7920515)",,,
90243564,False,,,Amnesty Internationalweg,unclassified,,True,58.93799999999999,,"LINESTRING (4.6767171 51.7920515, 4.6766946 51.792073, 4.6766628 51.7920894, 4.6766245 51.7920991, 4.6765833 51.7921013, 4.6765339 51.7920958, 4.6765073 51.7920832, 4.6764793 51.7920647, 4.6764615 51.7920419, 4.6764582 51.7920244, 4.6764625 51.7919899, 4.6764831 51.7919658, 4.6765151 51.7919469, 4.6765551 51.7919354, 4.6765989 51.7919323, 4.6766421 51.791938, 4.67668 51.7919519, 4.6767089 51.7919726, 4.6767256 51.7919978, 4.6767284 51.7920251, 4.6767171 51.7920515)",,,
"[242335225, 71461619]",False,,,Amnesty Internationalweg,unclassified,,True,194.29000000000002,,"LINESTRING (4.6767171 51.7920515, 4.6768215 51.7920535, 4.6771468 51.7920207, 4.6773467 51.7919929, 4.6775243 51.7919706, 4.6776163 51.7919599, 4.6779191 51.7919273, 4.6788854 51.7918123, 4.6789873 51.7918015, 4.6790496 51.7917813, 4.6792935 51.7916374, 4.6793675 51.7915879)",,,
152989512,True,1,,Maria Montessorilaan,unclassified,50,False,36.33,,"LINESTRING (4.6783332 51.7971576, 4.6783288 51.7971233, 4.6783582 51.797089, 4.6787511 51.7970168)",,,
"[1104619377, 442384468, 181449765]",False,,,"['Maria Montessorilaan', 'Max Gootelaan']",unclassified,50,"[False, True]",716.8679999999998,,"LINESTRING (4.6783332 51.7971576, 4.6783456 51.7971821, 4.6784393 51.7974218, 4.6784958 51.7975541, 4.678723 51.7980721, 4.6787986 51.7982547, 4.6788958 51.79848, 4.6790495 51.7988354, 4.6791045 51.7989636, 4.679498 51.7998759, 4.6795168 51.7999166, 4.679438 51.7999271, 4.6785865 51.8000639, 4.6783842 51.8000985, 4.6781134 51.799465, 4.6776887 51.7984715, 4.6776373 51.7983514, 4.6775644 51.7981842, 4.6774408 51.7978917, 4.6771986 51.7973251)",,,
"[106445249, 1104072546]",False,,,Max Gootelaan,unclassified,,True,80.24799999999999,,"LINESTRING (4.6783332 51.7971576, 4.6782295 51.7971678, 4.6781424 51.7971784, 4.6778154 51.7972292, 4.6771986 51.7973251)",,,
"[106445249, 1104072546]",False,,,Max Gootelaan,unclassified,,False,80.248,,"LINESTRING (4.6771986 51.7973251, 4.6778154 51.7972292, 4.6781424 51.7971784, 4.6782295 51.7971678, 4.6783332 51.7971576)",,,
"[1104619377, 442384468, 181449765]",False,,,"['Maria Montessorilaan', 'Max Gootelaan']",unclassified,50,"[False, True]",716.8679999999999,,"LINESTRING (4.6771986 51.7973251, 4.6774408 51.7978917, 4.6775644 51.7981842, 4.6776373 51.7983514, 4.6776887 51.7984715, 4.6781134 51.799465, 4.6783842 51.8000985, 4.6785865 51.8000639, 4.679438 51.7999271, 4.6795168 51.7999166, 4.679498 51.7998759, 4.6791045 51.7989636, 4.6790495 51.7988354, 4.6788958 51.79848, 4.6787986 51.7982547, 4.678723 51.7980721, 4.6784958 51.7975541, 4.6784393 51.7974218, 4.6783456 51.7971821, 4.6783332 51.7971576)",,,
"[106445249, 76284041, 76284052, 7337846]",False,,,"['Laan der Verenigde Naties', 'Max Gootelaan']",unclassified,,True,247.18699999999998,yes,"LINESTRING (4.6771986 51.7973251, 4.6769337 51.79721, 4.6767418 51.7968023, 4.6765989 51.7964737, 4.6765541 51.796359, 4.6764603 51.7961449, 4.6764069 51.7959852, 4.6764512 51.795923, 4.6769244 51.7956865, 4.6772984 51.795479)",,,
7337844,False,,,Professor Kohnstammlaan,unclassified,,True,21.274,,"LINESTRING (4.6808531 51.7973184, 4.6808326 51.7971275)",,,
7337844,False,,,Professor Kohnstammlaan,unclassified,,False,173.25400000000002,,"LINESTRING (4.6808531 51.7973184, 4.6809048 51.7974074, 4.6810585 51.7978042, 4.6815035 51.7988232)",,,
101663228,True,1,,Professor Langeveldlaan,residential,,False,127.101,,"LINESTRING (4.6808531 51.7973184, 4.6794024 51.7970004, 4.679115 51.79693)",,,
7337844,False,,,Professor Kohnstammlaan,unclassified,,False,21.274,,"LINESTRING (4.6808326 51.7971275, 4.6808531 51.7973184)",,,
"[37312539, 1121301901]",True,1,,Professor Langeveldlaan,residential,,False,152.129,,"LINESTRING (4.6808326 51.7971275, 4.6811813 51.7972105, 4.6812562 51.7972262, 4.6825419 51.7975008, 4.682695 51.7975375, 4.6827193 51.7976821)",,,
7337844,False,,,Professor Kohnstammlaan,unclassified,,True,173.254,,"LINESTRING (4.6815035 51.7988232, 4.6810585 51.7978042, 4.6809048 51.7974074, 4.6808531 51.7973184)",,,
152989512,True,1,,Maria Montessorilaan,unclassified,50,False,22.205,,"LINESTRING (4.6787511 51.7970168, 4.6790042 51.7968928)",,,
191754933,False,,,,unclassified,,True,7.955,,"LINESTRING (4.6787511 51.7970168, 4.6787828 51.7970856)",,,
608109623,False,,,Karel Lotsyweg,unclassified,50,True,13.338,,"LINESTRING (4.6816077 51.7926818, 4.6814725 51.7927678)",,,
7338035,True,,,Karel Lotsyweg,unclassified,50,False,123.572,,"LINESTRING (4.6816077 51.7926818, 4.6818381 51.7928237, 4.6821725 51.7930299, 4.6823402 51.7931334, 4.6827781 51.7934034, 4.6828808 51.793466)",,,
"[7338075, 7338076, 76284023]",True,2,,"['VN tunnel', 'Laan der Verenigde Naties']",secondary,50,False,353.023,,"LINESTRING (4.6786233 51.7959101, 4.678263 51.7960997, 4.6781628 51.7961465, 4.6780713 51.7961804, 4.6779656 51.7962141, 4.6778047 51.7962589, 4.6775244 51.796322, 4.6772481 51.7964099, 4.6768927 51.7965402, 4.6765497 51.7967278, 4.6761731 51.796922, 4.6758828 51.7970828, 4.675317 51.7973901, 4.675027 51.7975716, 4.6748926 51.7976713, 4.6747127 51.7977784, 4.6746048 51.7978406)",,,
"[1120352385, 1120352386, 1120352485, 152989511]",True,"['3', '5']",,Maria Montessorilaan,secondary,50,False,71.161,,"LINESTRING (4.6798531 51.7962927, 4.6796961 51.7962138, 4.6791679 51.7959769, 4.6790472 51.7959207, 4.6790244 51.7959097)",,,
37312539,True,1,,Professor Langeveldlaan,residential,,False,89.40299999999999,,"LINESTRING (4.6795981 51.7968755, 4.679728 51.7969043, 4.6808326 51.7971275)",,,
169558245,True,1,,Professor Langeveldlaan,residential,,False,9.058,,"LINESTRING (4.6792159 51.7967779, 4.6793259 51.7968227)",,,
"[152989512, 1121301916, 698137652]",True,"['1', '2']",,Maria Montessorilaan,unclassified,50,False,73.41900000000001,,"LINESTRING (4.6792159 51.7967779, 4.6793887 51.7966895, 4.6797768 51.7964845, 4.6798191 51.7964513, 4.6798465 51.7964211, 4.6798561 51.7963823, 4.679859 51.7963448, 4.6798531 51.7962927)",,,
37312538,True,1,,Maria Montessorilaan,unclassified,50,False,18.78,,"LINESTRING (4.6793259 51.7968227, 4.679115 51.79693)",,,
169558245,True,1,,Professor Langeveldlaan,residential,,False,19.618,,"LINESTRING (4.6793259 51.7968227, 4.6795981 51.7968755)",,,
152989512,True,1,,Maria Montessorilaan,unclassified,50,False,19.37,,"LINESTRING (4.6790042 51.7968928, 4.6792159 51.7967779)",,,
656257942,True,,,,unclassified,,False,47.592,,"LINESTRING (4.6790042 51.7968928, 4.6789018 51.7968501, 4.6788691 51.796775, 4.6789205 51.7967216, 4.6790209 51.7967014, 4.6791563 51.796736, 4.6792159 51.7967779)",,,no
76284023,True,,,Laan der Verenigde Naties,secondary,50,False,11.649,,"LINESTRING (4.6742478 51.797981, 4.6741013 51.7980336)",,,
187845349,True,,,Nassauweg,tertiary,50,False,18.303,,"LINESTRING (4.6742478 51.797981, 4.6743298 51.7981376)",,,
"[314266987, 314266988]",True,,,Vreedonklaan,residential,,False,23.656,,"LINESTRING (4.6741459 51.7976512, 4.674119 51.7977215, 4.6741327 51.7977526, 4.6741574 51.7977966, 4.6741813 51.7978565)",,,
"[864305322, 864305323, 7337986]",False,,,Vreedonklaan,residential,,True,355.308,,"LINESTRING (4.6741459 51.7976512, 4.6744012 51.7974848, 4.6747089 51.7973184, 4.6749081 51.7972174, 4.6749492 51.7971784, 4.6749419 51.7970842, 4.6748971 51.7970262, 4.6747445 51.7969537, 4.6743229 51.7967797, 4.674 51.7966, 4.6736 51.7964, 4.6734824 51.7964116, 4.6724521 51.7971297, 4.6721435 51.7973557)",,,
187845349,True,,,Nassauweg,tertiary,50,False,14.58,,"LINESTRING (4.6741813 51.7978565, 4.6742478 51.797981)",,,
"[7338095, 1120370708, 273056536, 7338073, 1041072861, 7338078]",True,"['2', '3', '4', '6']",,"['VN tunnel', 'Laan der Verenigde Naties']",secondary,50,False,362.199,,"LINESTRING (4.6741813 51.7978565, 4.6743467 51.7977727, 4.6746451 51.7976127, 4.6749055 51.7974775, 4.6758509 51.796971, 4.6760827 51.7968564, 4.6764949 51.7966311, 4.6768253 51.7964661, 4.6770191 51.7963684, 4.6773574 51.7962329, 4.6776491 51.7961279, 4.6777869 51.7960746, 4.6779911 51.7959861, 4.6782969 51.7958331)",,,
7337768,False,,,Romboutslaan,residential,,True,106.77099999999999,,"LINESTRING (4.68314 51.7986064, 4.6828682 51.7980103, 4.6827968 51.7978514, 4.6827193 51.7976821)",,,
