osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel,access
7254641,Zuid-Oostsingel,unclassified,False,True,46.066,"LINESTRING (4.2932944 51.4924557, 4.2930111 51.4922449, 4.2928662 51.4921386)",,,,
7255875,Korte Bosstraat,residential,False,True,43.407,"LINESTRING (4.2875727 51.4925116, 4.2878599 51.4921646)",,30,,
"[7254296, 7255848]",Hoogstraat,residential,True,False,181.434,"LINESTRING (4.2875727 51.4925116, 4.2877651 51.4927039, 4.2878945 51.4928679, 4.288026 51.4930927, 4.2880889 51.4932536, 4.2880937 51.4933703, 4.2880944 51.493505, 4.28806 51.4938074, 4.2880063 51.4939574, 4.2879307 51.494056)",,,,
"[7255906, 7255492, 7255942, 361397337, 7255231]","['Potterstraat', 'Bosstraat']",residential,True,False,372.76599999999996,"LINESTRING (4.2875727 51.4925116, 4.2869585 51.493158, 4.2868834 51.4932401, 4.286762 51.4933486, 4.2866272 51.4934212, 4.2864494 51.4934996, 4.2862791 51.4935598, 4.2861999 51.493585, 4.2857122 51.4937691, 4.2855204 51.4938752, 4.285338 51.4940104, 4.2851703 51.4942107, 4.2850024 51.4944356, 4.2846166 51.4949378, 4.2844769 51.4951493)",,,,
7256014,Boutershemstraat,secondary,False,False,110.383,"LINESTRING (4.2831169 51.4926315, 4.282102 51.4930762, 4.281813 51.4932028)",,50,,
7256014,Boutershemstraat,secondary,False,True,111.32,"LINESTRING (4.2831169 51.4926315, 4.2831474 51.4926204, 4.283696 51.4923919, 4.2844762 51.4920972)",,50,,
7255876,Koepelstraat,residential,True,False,126.309,"LINESTRING (4.2849941 51.4926927, 4.2850779 51.4926614, 4.2854398 51.4925191, 4.2859746 51.4923223, 4.286589 51.4921446)",,,,
7255905,Koepelstraat,residential,True,False,88.158,"LINESTRING (4.2849941 51.4926927, 4.2847683 51.4927875, 4.2839168 51.4931152)",,30,,
"[1208986576, 702623251]",Belvédèrestraat,residential,False,True,75.302,"LINESTRING (4.2849941 51.4926927, 4.2845189 51.4921444, 4.2844762 51.4920972)",,"['30', '50']",,
7254754,Wassenaarstraat,tertiary,False,False,46.151,"LINESTRING (4.2914078 51.492868, 4.291539 51.4929822, 4.2917067 51.4931282, 4.2917894 51.4932082)",,50,,
7254782,Van Dedemstraat,tertiary,False,True,256.17199999999997,"LINESTRING (4.2914078 51.492868, 4.2912333 51.4927527, 4.2910911 51.4926588, 4.2908365 51.4924811, 4.2907095 51.4924066, 4.2906401 51.4923734, 4.2903735 51.492246, 4.2903596 51.4922394, 4.2901796 51.4921533, 4.2900587 51.492098, 4.2899891 51.4920709, 4.289512 51.4918885, 4.2892531 51.4918088, 4.2886367 51.4916321, 4.2885242 51.4915999, 4.2884059 51.491566)",,50,,
"[7254756, 702433612]",Burgemeester Van Hasseltstraat,tertiary,False,True,129.62300000000002,"LINESTRING (4.2914078 51.492868, 4.2914875 51.4928385, 4.2916552 51.4927593, 4.2918165 51.4926783, 4.2927259 51.4922214, 4.2928662 51.4921386)",,50,,
"[7255937, 277391480, 277391482, 277391484, 277391486]",Lindebaan,residential,True,False,102.83700000000002,"LINESTRING (4.2853309 51.4930332, 4.2851088 51.4931245, 4.2848709 51.4932142, 4.2848017 51.4932406, 4.2845401 51.4933408, 4.284471 51.4933753, 4.2840784 51.4935296)",,30,building_passage,
7254635,Hermusstraat,residential,True,False,54.852,"LINESTRING (4.2940157 51.4930071, 4.2935462 51.4933384, 4.2935101 51.4933847)",,30,,
7254641,Zuid-Oostsingel,unclassified,False,True,79.07600000000001,"LINESTRING (4.2940157 51.4930071, 4.2936613 51.4927372, 4.2934594 51.4925823, 4.2932944 51.4924557)",,,,
"[7256008, 7255230]",Westersingel,secondary,False,False,93.86600000000001,"LINESTRING (4.281813 51.4932028, 4.2818128 51.4932712, 4.2818258 51.4933773, 4.2818394 51.4934888, 4.2818604 51.4936912, 4.2818961 51.4938796, 4.2819144 51.4940442)","['2', '3']",50,,
7256011,Van Konijnenburgweg,secondary,False,False,54.92,"LINESTRING (4.281813 51.4932028, 4.2815715 51.4932886, 4.2814644 51.4933266, 4.2811118 51.4934332)",2,50,,
7256014,Boutershemstraat,secondary,False,True,110.383,"LINESTRING (4.281813 51.4932028, 4.282102 51.4930762, 4.2831169 51.4926315)",,50,,
493421056,Zuid-Westsingel,tertiary,False,True,135.222,"LINESTRING (4.281813 51.4932028, 4.2818177 51.4931278, 4.2818132 51.4930372, 4.2818061 51.4929979, 4.28179 51.4929088, 4.2817588 51.4924647, 4.2817324 51.4922575, 4.2817064 51.4919892)",,,,
"[7255753, 702623247]",Koepeldwarsstraat,"['residential', 'unclassified']",True,False,75.507,"LINESTRING (4.2837226 51.4931962, 4.2831741 51.4926851, 4.2831169 51.4926315)",,"['30', '50']",,
7255911,Koepelstraat,residential,True,False,125.315,"LINESTRING (4.2837226 51.4931962, 4.2832224 51.4934176, 4.283135 51.4934671, 4.2830186 51.49356, 4.2826282 51.4939679, 4.2825439 51.4940265)",,30,,
702623246,Koepelstraat,residential,False,True,16.189999999999998,"LINESTRING (4.2837226 51.4931962, 4.2837473 51.4931841, 4.2839168 51.4931152)",,30,,
7254754,Wassenaarstraat,tertiary,False,True,46.150999999999996,"LINESTRING (4.2917894 51.4932082, 4.2917067 51.4931282, 4.291539 51.4929822, 4.2914078 51.492868)",,50,,
7254757,Wassenaarstraat,tertiary,False,False,77.57900000000001,"LINESTRING (4.2917894 51.4932082, 4.2921103 51.4935224, 4.2923828 51.4938)",,50,,
"[775913992, 7254388]",Coehoornparkstraat,residential,True,False,133.63400000000001,"LINESTRING (4.2917894 51.4932082, 4.2918803 51.4931613, 4.2923068 51.4929485, 4.2932944 51.4924557)",,30,,
7254371,Huijbergsestraat,residential,False,False,18.279,"LINESTRING (4.2905268 51.4933078, 4.2904169 51.4933614, 4.29032 51.49341)",,,,
"[702433613, 7254381]",Burgemeester Van Hasseltstraat,residential,True,False,78.177,"LINESTRING (4.2905268 51.4933078, 4.2912837 51.4929294, 4.2913295 51.4929065, 4.2914078 51.492868)",,,,
7255947,Bruinevisstraat,residential,True,False,104.791,"LINESTRING (4.2811118 51.4934332, 4.281132 51.4934915, 4.28111 51.4935302, 4.2812098 51.4943147, 4.2812182 51.4943692)",,,,
7256011,Van Konijnenburgweg,secondary,False,True,54.92,"LINESTRING (4.2811118 51.4934332, 4.2814644 51.4933266, 4.2815715 51.4932886, 4.281813 51.4932028)",2,50,,
7254371,Huijbergsestraat,residential,False,True,18.279,"LINESTRING (4.29032 51.49341, 4.2904169 51.4933614, 4.2905268 51.4933078)",,,,
7254630,Burgemeester Hulshofstraat,residential,True,False,71.919,"LINESTRING (4.2935101 51.4933847, 4.2939707 51.4937441, 4.2940647 51.4939217)",,,,
7254635,Hermusstraat,residential,True,False,91.935,"LINESTRING (4.2935101 51.4933847, 4.2934962 51.4934024, 4.2932768 51.4935335, 4.2931104 51.4935712, 4.2924549 51.4937777, 4.2923828 51.4938)",,30,,
7255938,Koepeldwarsstraat,residential,True,False,44.51,"LINESTRING (4.2840784 51.4935296, 4.2837226 51.4931962)",,30,,
7255897,Hooghuisstraat,residential,True,False,50.659,"LINESTRING (4.2840784 51.4935296, 4.284137 51.4935703, 4.2844393 51.4936126, 4.284769 51.4936463)",,30,,
7255858,Hooghuisstraat,residential,False,False,48.379,"LINESTRING (4.284769 51.4936463, 4.2846893 51.4937449, 4.2845789 51.4937699, 4.2844156 51.494)",,30,,
"[7255899, 7255901, 7255903]","['Hooghuisstraat', 'Kaatsbaan']",residential,True,False,101.15100000000001,"LINESTRING (4.284769 51.4936463, 4.2848751 51.4936649, 4.2849567 51.4936866, 4.2849958 51.4936966, 4.2850317 51.4936962, 4.2850779 51.4936754, 4.2850942 51.4936619, 4.285327 51.4933658, 4.2853713 51.4932437, 4.2853875 51.4932116, 4.2853935 51.4931967, 4.2854002 51.4931802, 4.2854068 51.4931638, 4.285421 51.4931285, 4.2853309 51.4930332)",,30,,
7255850,Johannesstraat,residential,False,False,41.895,"LINESTRING (4.2832431 51.4936554, 4.2838137 51.4937809)",,,,
7254374,Huijbergsestraat,residential,True,False,63.986999999999995,"LINESTRING (4.2895527 51.4937305, 4.2899567 51.4935703, 4.29032 51.49341)",,,,
7255850,Johannesstraat,residential,False,True,41.895,"LINESTRING (4.2838137 51.4937809, 4.2832431 51.4936554)",,,,
7255940,Fluwelenbroekstraat,residential,True,False,33.938,"LINESTRING (4.2838137 51.4937809, 4.2838592 51.4937007, 4.2839247 51.4936312, 4.2840784 51.4935296)",,30,,
7254757,Wassenaarstraat,tertiary,False,True,77.57900000000001,"LINESTRING (4.2923828 51.4938, 4.2921103 51.4935224, 4.2917894 51.4932082)",,50,,
7254762,Wassenaarstraat,tertiary,False,False,47.704,"LINESTRING (4.2923828 51.4938, 4.2925733 51.4939752, 4.2927402 51.4941662)",,50,,
7255754,Koepelstraat,residential,False,False,5.607,"LINESTRING (4.2825439 51.4940265, 4.282463 51.4940288)",,,,
7255841,Zuidmolenstraat,residential,True,False,39.237,"LINESTRING (4.2825439 51.4940265, 4.2826098 51.4940662, 4.2830806 51.4941058)",,,,
7255858,Hooghuisstraat,residential,False,True,48.379000000000005,"LINESTRING (4.2844156 51.494, 4.2845789 51.4937699, 4.2846893 51.4937449, 4.284769 51.4936463)",,30,,
7255230,Westersingel,secondary,False,False,108.319,"LINESTRING (4.2819144 51.4940442, 4.2819328 51.4941847, 4.2819456 51.494322, 4.2819253 51.4945044, 4.2818214 51.4950131)",2,50,,
"[7256008, 7255230]",Westersingel,secondary,False,True,93.86599999999999,"LINESTRING (4.2819144 51.4940442, 4.2818961 51.4938796, 4.2818604 51.4936912, 4.2818394 51.4934888, 4.2818258 51.4933773, 4.2818128 51.4932712, 4.281813 51.4932028)","['2', '3']",50,,
7255754,Koepelstraat,residential,False,True,38.017,"LINESTRING (4.2819144 51.4940442, 4.282269 51.4940343, 4.282463 51.4940288)",,,,
612712038,Zuidmolenstraat,residential,True,False,34.792,"LINESTRING (4.2830806 51.4941058, 4.2835813 51.4941327)",,,,
7255844,Fluwelenbroekstraat,residential,True,False,42.298,"LINESTRING (4.2835813 51.4941327, 4.2838137 51.4937809)",,,,
"[278812289, 278812290, 278812291]",Achter De Luxor,residential,False,True,54.166,"LINESTRING (4.2835813 51.4941327, 4.2835627 51.4941712, 4.283521 51.4942617, 4.2834807 51.4943491, 4.2834727 51.4943721, 4.2833916 51.494605)",,,building_passage,
7254633,Meeussenstraat,residential,True,False,96.04599999999999,"LINESTRING (4.2927402 51.4941662, 4.2928036 51.4941557, 4.293384 51.4940489, 4.2934906 51.4940084, 4.2939339 51.4939327, 4.2940647 51.4939217)",,30,,
7254762,Wassenaarstraat,tertiary,False,True,47.704,"LINESTRING (4.2927402 51.4941662, 4.2925733 51.4939752, 4.2923828 51.4938)",,50,,
7254763,Wassenaarstraat,tertiary,False,False,132.153,"LINESTRING (4.2927402 51.4941662, 4.2928657 51.4943245, 4.2929852 51.4944901, 4.2931348 51.4947276, 4.2932221 51.4948846, 4.2933264 51.4951165, 4.2933565 51.4951859, 4.2933981 51.4952788)",,50,,
66560087,Hoogstraat,residential,False,True,33.730999999999995,"LINESTRING (4.2876768 51.4943139, 4.287688 51.4942908, 4.2879307 51.494056)",,,,
7255242,Bruinevisstraat,residential,True,False,93.412,"LINESTRING (4.2812182 51.4943692, 4.2812009 51.4952092)",,,,
7255948,Fabriekstraat,residential,False,False,19.909,"LINESTRING (4.2812182 51.4943692, 4.2809329 51.4943467)",,,,
7255648,Westersingel,secondary,False,False,20.406,"LINESTRING (4.2818214 51.4950131, 4.2817937 51.4951958)",2,50,,
7255230,Westersingel,secondary,False,True,108.319,"LINESTRING (4.2818214 51.4950131, 4.2819253 51.4945044, 4.2819456 51.494322, 4.2819328 51.4941847, 4.2819144 51.4940442)",2,50,,
7255240,Londonstraat,residential,True,False,60.190999999999995,"LINESTRING (4.2827181 51.4951476, 4.2827365 51.4946882, 4.2827873 51.4946128)",,,,
612712040,Lievevrouwestraat,residential,True,False,66.698,"LINESTRING (4.2827181 51.4951476, 4.2823575 51.4951634, 4.2822073 51.4951013, 4.2820988 51.4950512, 4.2819681 51.4950212, 4.2818214 51.4950131)",,,,
"[231747374, 612712039]",Lievevrouwestraat,residential,True,False,122.082,"LINESTRING (4.2844769 51.4951493, 4.2840139 51.4951181, 4.2835312 51.495113, 4.2827181 51.4951476)",,,,
"[7254634, 7254660]",Koevoetstraat,residential,True,False,193.905,"LINESTRING (4.2911012 51.4951636, 4.2910356 51.4949706, 4.2908549 51.4947998, 4.2906843 51.4946635, 4.290184 51.4942638, 4.2895527 51.4937305)",,,,
7255440,Rijkebuurtstraat,residential,True,False,41.065,"LINESTRING (4.2812009 51.4952092, 4.2817937 51.4951958)",,30,,
7255647,Westersingel,secondary,False,False,40.793,"LINESTRING (4.2817937 51.4951958, 4.2818444 51.4955613)",2,50,,
7255648,Westersingel,secondary,False,True,20.406,"LINESTRING (4.2817937 51.4951958, 4.2818214 51.4950131)",2,50,,
7255360,Spui,residential,False,False,30.330000000000002,"LINESTRING (4.2804752 51.4952373, 4.2803844 51.4953524, 4.2802913 51.4954848)",,30,,
"[397687750, 397687751]","['Zuidzijde Haven', 'Rijkebuurtstraat']",residential,True,False,50.42,"LINESTRING (4.2804752 51.4952373, 4.2806965 51.4952166, 4.2812009 51.4952092)",,30,,
"[396542320, 448979305, 448979307]",Zuidzijde Haven,residential,False,True,75.28399999999999,"LINESTRING (4.2804752 51.4952373, 4.2804862 51.4951589, 4.2804929 51.4950999, 4.280502 51.4950199, 4.280535 51.4948739, 4.2805894 51.4946412, 4.2805936 51.4946256, 4.2804972 51.4946173)",,,building_passage,
7254763,Wassenaarstraat,tertiary,False,True,132.153,"LINESTRING (4.2933981 51.4952788, 4.2933565 51.4951859, 4.2933264 51.4951165, 4.2932221 51.4948846, 4.2931348 51.4947276, 4.2929852 51.4944901, 4.2928657 51.4943245, 4.2927402 51.4941662)",,50,,
7255184,Arnoldus Asselbergsstraat,busway,False,True,134.794,"LINESTRING (4.2933981 51.4952788, 4.2933431 51.4953322, 4.2933144 51.4953669, 4.2932882 51.4954354, 4.2932812 51.4954539, 4.2932135 51.4956479, 4.2931346 51.4958667, 4.293112 51.4959295, 4.2930427 51.4961216, 4.2929321 51.4964508)",,50,,
"[702433617, 1134215449]",Stationsstraat,residential,False,False,11.225999999999999,"LINESTRING (4.2933981 51.4952788, 4.2933118 51.4952843, 4.2932367 51.4952885)",,30,,
"[66546113, 7254831]",Cromwielstraat,residential,False,False,113.33699999999999,"LINESTRING (4.287958 51.4952645, 4.2884057 51.4954038, 4.2888007 51.495499, 4.2889319 51.4955643, 4.2893298 51.4957963)",,,,
7255360,Spui,residential,False,True,30.330000000000002,"LINESTRING (4.2802913 51.4954848, 4.2803844 51.4953524, 4.2804752 51.4952373)",,30,,
7255413,Hoogeboomstraat,residential,False,False,99.14500000000001,"LINESTRING (4.2802913 51.4954848, 4.2802748 51.4955398, 4.2803193 51.4956075, 4.2802298 51.4959553, 4.2802151 51.4959913, 4.2801989 51.4960309, 4.2801169 51.4962318, 4.280115 51.4963568)",,,,
7255647,Westersingel,secondary,False,True,40.793,"LINESTRING (4.2818444 51.4955613, 4.2817937 51.4951958)",2,50,,
7255439,Moeregrebstraat,residential,True,False,108.769,"LINESTRING (4.2818444 51.4955613, 4.2809374 51.4955545, 4.2805783 51.4955489, 4.2802913 51.4954848)",,30,,
7255646,Westersingel,secondary,False,False,85.911,"LINESTRING (4.2818444 51.4955613, 4.2818726 51.4956737, 4.2818912 51.4957481, 4.2819723 51.4959368, 4.2821446 51.4963099)",2,50,,
7255281,Moeregrebstraat,residential,False,False,80.774,"LINESTRING (4.2834835 51.4957067, 4.283934 51.4957381, 4.2842653 51.4957643, 4.2845567 51.4957888, 4.2846388 51.4958036)",,,,
7255507,Moeregrebstraat,residential,True,False,114.626,"LINESTRING (4.2834835 51.4957067, 4.2831764 51.4956834, 4.283 51.49567, 4.2822723 51.4956016, 4.2818444 51.4955613)",,,,
"[7254918, 7254830]","['Kettingstraat', 'Blauwehandstraat']",residential,True,False,100.19999999999999,"LINESTRING (4.2893298 51.4957963, 4.2896237 51.4955345, 4.2903493 51.495901)",,,,
"[66546113, 7254831]",Cromwielstraat,residential,False,True,113.33699999999999,"LINESTRING (4.2893298 51.4957963, 4.2889319 51.4955643, 4.2888007 51.495499, 4.2884057 51.4954038, 4.287958 51.4952645)",,,,
7255281,Moeregrebstraat,residential,False,True,80.774,"LINESTRING (4.2846388 51.4958036, 4.2845567 51.4957888, 4.2842653 51.4957643, 4.283934 51.4957381, 4.2834835 51.4957067)",,,,
"[702275498, 7255491, 231747374]","['Lievevrouwestraat', 'Steenbergsestraat']",residential,True,False,113.25,"LINESTRING (4.2846388 51.4958036, 4.2846526 51.4957803, 4.2847638 51.495611, 4.2849213 51.4953638, 4.2849657 51.4953127, 4.2850722 51.4952278, 4.2849745 51.4952109, 4.2844769 51.4951493)",,,,
7254953,Kettingstraat,residential,True,False,55.793,"LINESTRING (4.2903493 51.495901, 4.2910452 51.4961541)",,,,
