osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,ref,junction
6837170,Nicolaas Maesstraat,residential,30,False,False,2.578,,"LINESTRING (6.0941752 52.2339549, 6.0942018 52.2339714)",,
143915050,Kortenaerstraat,residential,30,False,False,62.28,1,"LINESTRING (6.104437 52.2340006, 6.1053288 52.2341247)",,
143915050,Kortenaerstraat,residential,30,False,True,146.363,1,"LINESTRING (6.104437 52.2340006, 6.1043789 52.2339913, 6.103735 52.2338856, 6.1037184 52.2338843, 6.1037009 52.2338846, 6.1036821 52.2338866, 6.1036506 52.233892, 6.1036251 52.2338968, 6.103607 52.2339023, 6.103591 52.2339098, 6.1035779 52.2339181, 6.1035676 52.233927, 6.1033651 52.2341116, 6.1033494 52.2341294, 6.1033392 52.2341489, 6.1033349 52.2341703, 6.1033377 52.2341927, 6.1033466 52.2342125, 6.1033622 52.2342319, 6.1033844 52.2342495, 6.1034124 52.2342643, 6.1038016 52.234424, 6.1038224 52.2344354, 6.103839 52.2344494, 6.1038511 52.234466, 6.1038572 52.234487)",,
143915045,Thorbeckelaan,unclassified,50,False,False,19.817,1,"LINESTRING (6.1053895 52.2339504, 6.1053288 52.2341247)",,
6837164,Wassenaer-Obdamstraat,residential,30,False,False,71.58,,"LINESTRING (6.1053895 52.2339504, 6.1055103 52.2339703, 6.105951 52.2340445, 6.1064032 52.2341206)",,
6837194,Michiel de Ruyterstraat,tertiary,50,False,False,44.405,1,"LINESTRING (6.1013121 52.2340948, 6.1012596 52.2341001, 6.1012024 52.2341142, 6.1011678 52.2341296, 6.1011332 52.2341549, 6.1011096 52.2341739, 6.1010343 52.2342416, 6.1008832 52.234377)",,
389028570,Michiel de Ruyterstraat,tertiary,50,False,False,54.566,1,"LINESTRING (6.1013121 52.2340948, 6.101364 52.2340947, 6.1014174 52.2341021, 6.1014644 52.2341171, 6.1015691 52.2341595, 6.101702 52.234214, 6.1018048 52.2342561, 6.1019979 52.2343354)",,
143915045,Thorbeckelaan,unclassified,50,False,False,57.07,1,"LINESTRING (6.1053288 52.2341247, 6.105159 52.2346273)",,
143915045,Thorbeckelaan,unclassified,50,False,True,19.817,1,"LINESTRING (6.1053288 52.2341247, 6.1053895 52.2339504)",,
143915050,Kortenaerstraat,residential,30,False,True,62.28,1,"LINESTRING (6.1053288 52.2341247, 6.104437 52.2340006)",,
6837074,Henri Dunantstraat,residential,30,False,False,115.57,,"LINESTRING (6.1064032 52.2341206, 6.1061507 52.2348595, 6.1061308 52.2349178, 6.1061222 52.2349431, 6.1060814 52.2350608, 6.1060505 52.2351372)",,
6837164,Wassenaer-Obdamstraat,residential,30,False,False,61.55,,"LINESTRING (6.1064032 52.2341206, 6.1068179 52.2341908, 6.1072754 52.2342657)",,
6837164,Wassenaer-Obdamstraat,residential,30,False,True,71.58,,"LINESTRING (6.1064032 52.2341206, 6.105951 52.2340445, 6.1055103 52.2339703, 6.1053895 52.2339504)",,
1071249852,Jachtlustplein,living_street,15,False,True,15.832,,"LINESTRING (6.0980291 52.2342294, 6.0978378 52.2341485)",,
1071249850,Jachtlustplein,living_street,15,False,False,30.558,,"LINESTRING (6.0980291 52.2342294, 6.0982507 52.2340288, 6.0982801 52.2340016)",,
1071249850,Jachtlustplein,living_street,15,False,True,43.443,,"LINESTRING (6.0980291 52.2342294, 6.0983371 52.2343558, 6.0983557 52.2343665, 6.0983655 52.2343791, 6.0983678 52.2343918, 6.0983624 52.2344058, 6.0982636 52.2344939)",,
6836969,Zoutmanstraat,residential,30,False,False,114.517,,"LINESTRING (6.1072754 52.2342657, 6.1070099 52.235055, 6.1069361 52.2352744)",,
6837164,Wassenaer-Obdamstraat,residential,30,False,True,61.55,,"LINESTRING (6.1072754 52.2342657, 6.1068179 52.2341908, 6.1064032 52.2341206)",,
389028570,Michiel de Ruyterstraat,tertiary,50,False,False,7.881,1,"LINESTRING (6.1019979 52.2343354, 6.1020941 52.2343748)",,
389028570,Michiel de Ruyterstraat,tertiary,50,False,True,54.56600000000001,1,"LINESTRING (6.1019979 52.2343354, 6.1018048 52.2342561, 6.101702 52.234214, 6.1015691 52.2341595, 6.1014644 52.2341171, 6.1014174 52.2341021, 6.101364 52.2340947, 6.1013121 52.2340948)",,
6837170,Nicolaas Maesstraat,residential,30,False,True,28.756,,"LINESTRING (6.0949651 52.2343939, 6.0946489 52.2342225)",,
6836961,Pieter de Hooghstraat,residential,30,False,False,83.71300000000001,,"LINESTRING (6.0949651 52.2343939, 6.0949361 52.2344152, 6.0949042 52.2344431, 6.0948765 52.2344729, 6.0946014 52.2347791, 6.0943595 52.2350483)",,
6837170,Nicolaas Maesstraat,residential,30,False,False,74.09899999999999,,"LINESTRING (6.0949651 52.2343939, 6.0952991 52.2345893, 6.0954717 52.2346823, 6.0955607 52.2347219, 6.0957931 52.2348243)",,
6836966,Oude Veldjes,residential,30,False,False,72.016,,"LINESTRING (6.0972974 52.2346392, 6.0967101 52.2351778)",,
23997059,Duistervoordseweg,tertiary,50,False,False,46.041,,"LINESTRING (6.0972974 52.2346392, 6.0978258 52.2348975)",,
23997059,Duistervoordseweg,tertiary,50,False,True,90.349,,"LINESTRING (6.0972974 52.2346392, 6.0964687 52.2341065, 6.0963828 52.2340506)",,
6836915,Jacob van Ruisdaelstraat,residential,30,False,True,85.714,,"LINESTRING (6.0936246 52.2346554, 6.0936823 52.2345891, 6.0940358 52.2341458, 6.0940833 52.2341003, 6.0941337 52.2340359, 6.0941639 52.234003, 6.0942018 52.2339714)",,
6836981,Adriaen van Ostadestraat,residential,30,False,False,56.839,,"LINESTRING (6.0936246 52.2346554, 6.0937204 52.2347033, 6.094249 52.2349945)",,
6837170,Nicolaas Maesstraat,residential,30,False,False,73.788,,"LINESTRING (6.0957931 52.2348243, 6.0967101 52.2351778)",,
6836971,Nieuwe Veldjes,residential,30,False,False,72.611,,"LINESTRING (6.0957931 52.2348243, 6.095547 52.2350496, 6.0955461 52.235062, 6.0954936 52.2351109, 6.095441 52.2351598, 6.0954237 52.2351639, 6.0952637 52.2353155, 6.0952011 52.2353624)",,
6837170,Nicolaas Maesstraat,residential,30,False,True,74.09899999999999,,"LINESTRING (6.0957931 52.2348243, 6.0955607 52.2347219, 6.0954717 52.2346823, 6.0952991 52.2345893, 6.0949651 52.2343939)",,
286931607,de Barnte,residential,30,False,False,21.406,,"LINESTRING (6.1015255 52.2348849, 6.1013483 52.2350439)",,
286931607,de Barnte,residential,30,False,True,21.501,,"LINESTRING (6.1015255 52.2348849, 6.1017035 52.2347252)",,
6837190,Kleine Barteldweg,residential,30,False,False,110.476,,"LINESTRING (6.1015255 52.2348849, 6.1015643 52.2349004, 6.1028831 52.2354288)",,
23997059,Duistervoordseweg,tertiary,50,False,True,46.041,,"LINESTRING (6.0978258 52.2348975, 6.0972974 52.2346392)",,
23997059,Duistervoordseweg,tertiary,50,False,False,81.00999999999999,,"LINESTRING (6.0978258 52.2348975, 6.0978951 52.2349298, 6.0983008 52.2351189, 6.0984772 52.2351978, 6.098547 52.2352291, 6.0986773 52.2352865, 6.0987813 52.2353314)",,
1071249850,Jachtlustplein,living_street,15,False,False,16.828,,"LINESTRING (6.0978258 52.2348975, 6.097856 52.2348684, 6.0979214 52.2348083, 6.0979599 52.2347704)",,
6836974,Grote Barteldweg,residential,30,False,True,67.479,,"LINESTRING (6.1034294 52.2349225, 6.1028831 52.2354288)",,
389028570,Michiel de Ruyterstraat,tertiary,50,False,True,109.443,1,"LINESTRING (6.1034294 52.2349225, 6.1020941 52.2343748)",,
143915050,Kortenaerstraat,residential,30,False,False,56.836999999999996,1,"LINESTRING (6.1034294 52.2349225, 6.103831 52.2345403, 6.1038462 52.2345241, 6.1038551 52.2345064, 6.1038572 52.234487)",,
389028570,Michiel de Ruyterstraat,tertiary,50,False,False,103.75,1,"LINESTRING (6.1034294 52.2349225, 6.1042834 52.2352706, 6.1046997 52.2354376)",,
6836981,Adriaen van Ostadestraat,residential,30,False,False,9.613,,"LINESTRING (6.094249 52.2349945, 6.0943595 52.2350483)",,
6836981,Adriaen van Ostadestraat,residential,30,False,True,56.839,,"LINESTRING (6.094249 52.2349945, 6.0937204 52.2347033, 6.0936246 52.2346554)",,
6837278,Paulus Potterstraat,residential,30,False,False,103.613,,"LINESTRING (6.094249 52.2349945, 6.0940676 52.2351887, 6.0935178 52.2358116)",,
6836981,Adriaen van Ostadestraat,residential,30,False,True,9.613,,"LINESTRING (6.0943595 52.2350483, 6.094249 52.2349945)",,
6836961,Pieter de Hooghstraat,residential,30,False,True,83.71300000000001,,"LINESTRING (6.0943595 52.2350483, 6.0946014 52.2347791, 6.0948765 52.2344729, 6.0949042 52.2344431, 6.0949361 52.2344152, 6.0949651 52.2343939)",,
6836981,Adriaen van Ostadestraat,residential,30,False,False,67.129,,"LINESTRING (6.0943595 52.2350483, 6.0944408 52.2350829, 6.0952011 52.2353624)",,
6837241,Jan van Galenstraat,residential,30,False,False,62.208,,"LINESTRING (6.1060505 52.2351372, 6.1069361 52.2352744)",,
6837074,Henri Dunantstraat,residential,30,False,False,80.369,,"LINESTRING (6.1060505 52.2351372, 6.1057729 52.2355188, 6.1056732 52.2356597, 6.1056364 52.2357136, 6.1056146 52.2357426, 6.1055913 52.2357685, 6.1055619 52.2357944)",,
