osmid,oneway,name,highway,maxspeed,reversed,length,geometry,access,bridge,junction,ref
"[287110412, 1046699926]",True,"['Straatweg', 'Burgemeester Waverijnweg']",secondary,50,False,39.746,"LINESTRING (5.0441723 52.1340013, 5.044066 52.1340781, 5.0439464 52.1341474, 5.0438902 52.1341711, 5.0437434 52.1342407)",,,,
23615301,False,,unclassified,,True,7.338,"LINESTRING (5.0437434 52.1342407, 5.0436789 52.1341879)",,,,
103193426,False,Straatweg,unclassified,30,False,11.881,"LINESTRING (5.0437434 52.1342407, 5.0438478 52.1343262)",destination,,,
287110412,True,Burgemeester Waverijnweg,secondary,50,False,15.053,"LINESTRING (5.0437434 52.1342407, 5.0435698 52.1343242)",,,,
7067637,False,Binnenweg,unclassified,30,True,156.59300000000002,"LINESTRING (5.0459238 52.1344814, 5.04592 52.13485, 5.04587 52.13514, 5.0457452 52.1355069, 5.0455865 52.1358672)",,,,
7067916,False,Rogier van Otterloolaan,residential,30,False,89.318,"LINESTRING (5.0459238 52.1344814, 5.0455034 52.134467, 5.0454046 52.1344711, 5.0453187 52.1344857, 5.0452053 52.1345434, 5.0451089 52.1346011, 5.04481 52.13478)",,,,
7067916,False,Rogier van Otterloolaan,residential,30,False,88.74,"LINESTRING (5.04481 52.13478, 5.0439 52.13535)",,,,
7067845,False,Rogier van Otterloolaan,residential,30,False,114.055,"LINESTRING (5.04481 52.13478, 5.0450192 52.1349086, 5.0450367 52.1349607, 5.0446891 52.1356523, 5.0447371 52.1357125)",,,,
7067916,False,Rogier van Otterloolaan,residential,30,True,89.318,"LINESTRING (5.04481 52.13478, 5.0451089 52.1346011, 5.0452053 52.1345434, 5.0453187 52.1344857, 5.0454046 52.1344711, 5.0455034 52.134467, 5.0459238 52.1344814)",,,,
7068960,False,Nicolaas Basterthof,residential,30,False,96.328,"LINESTRING (5.0387422 52.1349235, 5.0396822 52.1355697)",,,,
7069060,False,Daniël Stoopendaallaan,residential,30,False,58.641,"LINESTRING (5.0387422 52.1349235, 5.0384184 52.1351109, 5.0381171 52.1352853)",,,,
"[263277462, 7069060, 263277461, 7069014]",False,"['Willem van Leusdenlaan', 'Daniël Stoopendaallaan']",residential,30,"[False, True]",402.312,"LINESTRING (5.0387422 52.1349235, 5.0390648 52.1347335, 5.039382 52.1345466, 5.0394008 52.1345584, 5.0395458 52.1346579, 5.0397062 52.1347735, 5.0398574 52.1348824, 5.0400184 52.1349984, 5.0401622 52.1351021, 5.0402725 52.1352197, 5.0403371 52.1352707, 5.0405745 52.1354642, 5.039862 52.1362994, 5.039842 52.1363197, 5.0393849 52.1367846, 5.0392856 52.1368667, 5.0389644 52.1366595)",,yes,,
7068975,False,Petrus Lutgershof,residential,30,False,107.37,"LINESTRING (5.0381171 52.1352853, 5.0391459 52.1360158)",yes,,,
7069060,False,Daniël Stoopendaallaan,residential,30,False,215.796,"LINESTRING (5.0381171 52.1352853, 5.03778 52.1354772, 5.0374262 52.1356786, 5.0382289 52.1361554, 5.0386487 52.1364413, 5.0389644 52.1366595)",,,,
7069060,False,Daniël Stoopendaallaan,residential,30,True,58.641,"LINESTRING (5.0381171 52.1352853, 5.0384184 52.1351109, 5.0387422 52.1349235)",,,,
7067880,False,Rogier van Otterloolaan,residential,30,False,24.615,"LINESTRING (5.0439 52.13535, 5.04386 52.13557)",,,,
7067916,False,Rogier van Otterloolaan,residential,30,False,27.369,"LINESTRING (5.0439 52.13535, 5.04361 52.13552)",,,,
7067916,False,Rogier van Otterloolaan,residential,30,True,88.74,"LINESTRING (5.0439 52.13535, 5.04481 52.13478)",,,,
7068960,False,Nicolaas Basterthof,residential,30,True,96.328,"LINESTRING (5.0396822 52.1355697, 5.0387422 52.1349235)",,,,
7067901,False,Rogier van Otterloolaan,residential,30,False,17.946,"LINESTRING (5.04361 52.13552, 5.04386 52.13557)",,,,
7067916,False,Rogier van Otterloolaan,residential,30,True,27.369,"LINESTRING (5.04361 52.13552, 5.0439 52.13535)",,,,
7067899,False,Rogier van Otterloolaan,residential,30,False,287.083,"LINESTRING (5.04361 52.13552, 5.0431907 52.135449, 5.0428743 52.1357047, 5.0428344 52.1357354, 5.0427371 52.1358103, 5.0440663 52.1364282, 5.0445734 52.1360094, 5.0447371 52.1357125)",,,,
7067880,False,Rogier van Otterloolaan,residential,30,True,24.615,"LINESTRING (5.04386 52.13557, 5.0439 52.13535)",,,,
7067901,False,Rogier van Otterloolaan,residential,30,False,31.252,"LINESTRING (5.04386 52.13557, 5.0442991 52.1356497)",,,,
7067901,False,Rogier van Otterloolaan,residential,30,True,17.946,"LINESTRING (5.04386 52.13557, 5.04361 52.13552)",,,,
7067845,False,Rogier van Otterloolaan,residential,30,False,60.47,"LINESTRING (5.0447371 52.1357125, 5.0455865 52.1358672)",,,,
7067845,False,Rogier van Otterloolaan,residential,30,True,114.055,"LINESTRING (5.0447371 52.1357125, 5.0446891 52.1356523, 5.0450367 52.1349607, 5.0450192 52.1349086, 5.04481 52.13478)",,,,
7067899,False,Rogier van Otterloolaan,residential,30,True,287.08299999999997,"LINESTRING (5.0447371 52.1357125, 5.0445734 52.1360094, 5.0440663 52.1364282, 5.0427371 52.1358103, 5.0428344 52.1357354, 5.0428743 52.1357047, 5.0431907 52.135449, 5.04361 52.13552)",,,,
7067845,False,Rogier van Otterloolaan,residential,30,True,60.47,"LINESTRING (5.0455865 52.1358672, 5.0447371 52.1357125)",,,,
7067637,False,Binnenweg,unclassified,30,False,156.593,"LINESTRING (5.0455865 52.1358672, 5.0457452 52.1355069, 5.04587 52.13514, 5.04592 52.13485, 5.0459238 52.1344814)",,,,
7067637,False,Binnenweg,unclassified,30,True,202.873,"LINESTRING (5.0455865 52.1358672, 5.0452789 52.1364326, 5.0451835 52.1366076, 5.0451435 52.1366811, 5.0449983 52.13696, 5.0449772 52.1370005, 5.0446361 52.1375958)",,,,
7068975,False,Petrus Lutgershof,residential,30,True,107.37,"LINESTRING (5.0391459 52.1360158, 5.0381171 52.1352853)",yes,,,
7069062,False,Stationsweg,residential,30,False,5.18,"LINESTRING (5.0359059 52.1359757, 5.0359593 52.1360088)",,,,
85295589,False,Mozartlaan,residential,30,False,39.018,"LINESTRING (5.0419931 52.1361643, 5.0419015 52.1362199, 5.0418953 52.1362449, 5.0418975 52.1362684, 5.0421665 52.1364183)",,,,
85289660,False,Mozartlaan,residential,30,False,56.361,"LINESTRING (5.0421665 52.1364183, 5.0428447 52.1367075)",,,,
"[7069000, 85289660]",False,"['Beethovenlaan', 'Mozartlaan']",residential,30,"[False, True]",138.92499999999998,"LINESTRING (5.0421665 52.1364183, 5.0410759 52.1370872, 5.0408107 52.1372468, 5.0407132 52.1372922)",,,,
85295589,False,Mozartlaan,residential,30,True,39.018,"LINESTRING (5.0421665 52.1364183, 5.0418975 52.1362684, 5.0418953 52.1362449, 5.0419015 52.1362199, 5.0419931 52.1361643)",,,,
7069038,False,De Wolffshoek,residential,30,False,90.385,"LINESTRING (5.0389644 52.1366595, 5.03799 52.13721)",,,,
"[7069014, 7069060, 263277461, 263277462]",False,"['Willem van Leusdenlaan', 'Daniël Stoopendaallaan']",residential,30,"[False, True]",402.31199999999995,"LINESTRING (5.0389644 52.1366595, 5.0392856 52.1368667, 5.0393849 52.1367846, 5.039842 52.1363197, 5.039862 52.1362994, 5.0405745 52.1354642, 5.0403371 52.1352707, 5.0402725 52.1352197, 5.0401622 52.1351021, 5.0400184 52.1349984, 5.0398574 52.1348824, 5.0397062 52.1347735, 5.0395458 52.1346579, 5.0394008 52.1345584, 5.039382 52.1345466, 5.0390648 52.1347335, 5.0387422 52.1349235)",,yes,,
7069060,False,Daniël Stoopendaallaan,residential,30,True,215.79599999999996,"LINESTRING (5.0389644 52.1366595, 5.0386487 52.1364413, 5.0382289 52.1361554, 5.0374262 52.1356786, 5.03778 52.1354772, 5.0381171 52.1352853)",,,,
7068948,True,Verdilaan,residential,30,False,65.297,"LINESTRING (5.0428447 52.1367075, 5.0422786 52.1371809)",,,,
85289660,False,Mozartlaan,residential,30,True,56.361,"LINESTRING (5.0428447 52.1367075, 5.0421665 52.1364183)",,,,
85289660,False,Mozartlaan,residential,30,False,99.61100000000002,"LINESTRING (5.0428447 52.1367075, 5.0435918 52.1370415, 5.0436375 52.1372381, 5.0436547 52.1373676)",,,,
7069038,False,De Wolffshoek,residential,30,True,90.385,"LINESTRING (5.03799 52.13721, 5.0389644 52.1366595)",,,,
"[437551770, 7069062]",False,Stationsweg,residential,30,False,38.849000000000004,"LINESTRING (5.03799 52.13721, 5.0382059 52.137384, 5.0382585 52.1374263, 5.038293 52.1375008)",,,,
7069062,False,Stationsweg,residential,30,True,192.543,"LINESTRING (5.03799 52.13721, 5.0370917 52.1366578, 5.0361221 52.1360908, 5.0359593 52.1360088)",,,,
7067531,False,Chopinlaan,residential,30,False,108.464,"LINESTRING (5.0422786 52.1371809, 5.0429801 52.1375009, 5.0430981 52.1374721, 5.043388 52.1373905, 5.0436547 52.1373676)",,,,
7068934,False,Verdilaan,residential,30,False,125.572,"LINESTRING (5.0422786 52.1371809, 5.0421152 52.1372879, 5.0419053 52.1374117, 5.0418249 52.1374478, 5.0417082 52.1374656, 5.0415485 52.1374636, 5.0413183 52.1374416, 5.0408519 52.1374021, 5.0407132 52.1372922)",,,,
7069000,False,Beethovenlaan,residential,30,False,29.266,"LINESTRING (5.0407132 52.1372922, 5.0403613 52.1374426)",,,,
7068986,False,Bachplein,residential,30,False,102.94,"LINESTRING (5.0407132 52.1372922, 5.0403784 52.1370191, 5.0400426 52.1372236, 5.0403613 52.1374426)",,,,
