osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,access
7305702,Torenhof,residential,30,False,True,51.825,"LINESTRING (4.5948558 51.9268875, 4.5950617 51.9269581, 4.5954438 51.9270804, 4.5955234 51.9271059)",,,
7307209,Kerklaan,residential,30,False,False,56.61,"LINESTRING (4.5948558 51.9268875, 4.594718 51.9270472, 4.5945522 51.9272363, 4.594519 51.9272751, 4.5944911 51.9273423)",,,
7307235,Kievitlaan,residential,30,False,False,36.939,"LINESTRING (4.5935273 51.9270404, 4.5932818 51.9273361)",,,
7307197,Kievitlaan,residential,30,False,False,68.411,"LINESTRING (4.5935273 51.9270404, 4.5940403 51.9271964, 4.5942461 51.927259, 4.594331 51.9273077, 4.5943727 51.92735)",,,
7305702,Torenhof,residential,30,False,False,248.01800000000003,"LINESTRING (4.5955234 51.9271059, 4.5956957 51.9271489, 4.5958893 51.9271817, 4.5961293 51.9272027, 4.5969277 51.927221, 4.5969447 51.9271439, 4.5969406 51.9270548, 4.596901 51.9270009, 4.5968083 51.9269673, 4.5960611 51.9267294, 4.5960079 51.9267218, 4.5959452 51.9267285, 4.5958811 51.9267453, 4.5958348 51.9267823, 4.5955234 51.9271059)",,,
7305702,Torenhof,residential,30,False,True,248.01799999999997,"LINESTRING (4.5955234 51.9271059, 4.5958348 51.9267823, 4.5958811 51.9267453, 4.5959452 51.9267285, 4.5960079 51.9267218, 4.5960611 51.9267294, 4.5968083 51.9269673, 4.596901 51.9270009, 4.5969406 51.9270548, 4.5969447 51.9271439, 4.5969277 51.927221, 4.5961293 51.9272027, 4.5958893 51.9271817, 4.5956957 51.9271489, 4.5955234 51.9271059)",,,
7305702,Torenhof,residential,30,False,False,51.825,"LINESTRING (4.5955234 51.9271059, 4.5954438 51.9270804, 4.5950617 51.9269581, 4.5948558 51.9268875)",,,
7307235,Kievitlaan,residential,30,False,True,36.939,"LINESTRING (4.5932818 51.9273361, 4.5935273 51.9270404)",,,
7307194,Pluvierstraat,residential,30,False,False,70.351,"LINESTRING (4.5905643 51.9275684, 4.5912193 51.9277732, 4.5914794 51.9278545)",,,
729015212,Rivierweg,tertiary,30,False,False,102.25500000000001,"LINESTRING (4.5905643 51.9275684, 4.5900817 51.9281773, 4.5899672 51.9283371, 4.5899717 51.9284042)",,,
"[1019241473, 729015212, 1019241470]",Rivierweg,tertiary,"['30', '50']",False,True,60.636,"LINESTRING (4.5905643 51.9275684, 4.5906919 51.9274151, 4.5908238 51.9272557, 4.5909624 51.9270815)",,,
7307129,Pluvierstraat,residential,30,False,False,74.698,"LINESTRING (4.5914794 51.9278545, 4.5912495 51.9281314, 4.5912263 51.9282483, 4.5910375 51.9284615)",,,
7307194,Pluvierstraat,residential,30,False,False,69.888,"LINESTRING (4.5914794 51.9278545, 4.5915175 51.9278666, 4.5918643 51.9279749, 4.5923884 51.9281388)",,,
7307194,Pluvierstraat,residential,30,False,True,70.351,"LINESTRING (4.5914794 51.9278545, 4.5912193 51.9277732, 4.5905643 51.9275684)",,,
7307128,Pluvierstraat,residential,30,False,False,44.768,"LINESTRING (4.5923884 51.9281388, 4.5921 51.9285)",,,
7307194,Pluvierstraat,residential,30,False,False,83.533,"LINESTRING (4.5923884 51.9281388, 4.5929841 51.9283251, 4.5933105 51.9284272, 4.5934749 51.9284786)",,,
7307194,Pluvierstraat,residential,30,False,True,69.888,"LINESTRING (4.5923884 51.9281388, 4.5918643 51.9279749, 4.5915175 51.9278666, 4.5914794 51.9278545)",,,
743111211,Zwanensingel,residential,30,False,False,42.394,"LINESTRING (4.5904845 51.928291, 4.5910375 51.9284615)",,,
7307068,Reigerlaan,tertiary,50,False,False,89.963,"LINESTRING (4.5899717 51.9284042, 4.5900667 51.9284434, 4.5905319 51.9285844, 4.5911386 51.9287729)",,,
7307190,Rivierweg,tertiary,30,False,False,166.51699999999997,"LINESTRING (4.5899717 51.9284042, 4.5899054 51.9284363, 4.5898552 51.9284668, 4.5897849 51.9285152, 4.5897085 51.9285868, 4.5896463 51.9286502, 4.5894661 51.9288787, 4.5890794 51.9293656, 4.5888721 51.9296256, 4.5888289 51.9296763, 4.588803 51.9297064)",,,
729015212,Rivierweg,tertiary,30,False,True,102.255,"LINESTRING (4.5899717 51.9284042, 4.5899672 51.9283371, 4.5900817 51.9281773, 4.5905643 51.9275684)",,,
743111211,Zwanensingel,residential,30,False,True,42.394,"LINESTRING (4.5910375 51.9284615, 4.5904845 51.928291)",,,
7307129,Pluvierstraat,residential,30,False,True,74.69800000000001,"LINESTRING (4.5910375 51.9284615, 4.5912263 51.9282483, 4.5912495 51.9281314, 4.5914794 51.9278545)",,,
743111211,Zwanensingel,residential,30,False,False,148.559,"LINESTRING (4.5910375 51.9284615, 4.5913743 51.9285801, 4.5915215 51.9286112, 4.5916347 51.9286642, 4.5917629 51.9286911, 4.5919101 51.9287298, 4.5920942 51.9288021, 4.5922524 51.9288433, 4.5924092 51.9288853, 4.5925442 51.9289408, 4.5927596 51.928987, 4.5929605 51.9290614)",,,
7307128,Pluvierstraat,residential,30,False,True,44.768,"LINESTRING (4.5921 51.9285, 4.5923884 51.9281388)",,,
7307127,Kerklaan,residential,30,False,False,73.781,"LINESTRING (4.5934749 51.9284786, 4.5929605 51.9290614)",,,
7307127,Kerklaan,residential,30,False,True,140.637,"LINESTRING (4.5934749 51.9284786, 4.5941015 51.9277655, 4.594217 51.9276331, 4.5942924 51.9275467, 4.5943474 51.9274671, 4.5943715 51.9274005, 4.5943727 51.92735)",,,
