osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,junction
"[1223050281, 1223050269]",Wythústerwei,tertiary,30,False,False,25.857,"LINESTRING (5.7660739 53.2563451, 5.7659564 53.2564292, 5.7658289 53.2565256)",,,
6538618,Graldastins,residential,30,False,False,14.504,"LINESTRING (5.7693196 53.2564645, 5.7693064 53.2565947)",,,
6538904,Graldastins,residential,30,False,True,61.922000000000004,"LINESTRING (5.7693196 53.2564645, 5.7688519 53.2564428, 5.7688012 53.2564246, 5.7686806 53.2563823, 5.7684486 53.2563084)",,,
"[1223050281, 888148754, 888148753]",Wythústerwei,tertiary,30,False,False,59.439,"LINESTRING (5.7658289 53.2565256, 5.7657448 53.2565874, 5.7654412 53.2568098, 5.765335 53.2568912, 5.7652564 53.2569353)",,,
"[1223050281, 1223050269]",Wythústerwei,tertiary,30,False,True,25.857,"LINESTRING (5.7658289 53.2565256, 5.7659564 53.2564292, 5.7660739 53.2563451)",,,
6538618,Graldastins,residential,30,False,True,14.504,"LINESTRING (5.7693064 53.2565947, 5.7693196 53.2564645)",,,
6538727,Lautastins,residential,30,False,False,132.002,"LINESTRING (5.7693064 53.2565947, 5.7695202 53.2566641, 5.769878 53.2567877, 5.7702488 53.2569149, 5.7701272 53.2570404, 5.7699317 53.257252, 5.769795 53.25738)",,,
6538798,Graldastins,residential,30,False,False,59.105,"LINESTRING (5.7693064 53.2565947, 5.7692935 53.2566314, 5.7692779 53.256661, 5.7692548 53.2566921, 5.7691159 53.2568374, 5.7689922 53.2569642, 5.7688954 53.2570633)",,,
629594597,,primary,80,True,False,12.366,"LINESTRING (5.7594256 53.2570031, 5.7592724 53.2570661)",1,N357,roundabout
"[6539317, 827846871]",Uniawei,tertiary,"['50', '80']",True,False,22.453,"LINESTRING (5.7594256 53.2570031, 5.7594776 53.2570573, 5.7595318 53.2571224, 5.7595455 53.2571886)",,,
"[723503227, 6539303]",Nijlânsdyk,unclassified,60,False,False,35.728,"LINESTRING (5.7584205 53.2568848, 5.7586104 53.2568241, 5.7588294 53.2567718, 5.7588731 53.2568161)",,,
"[888148753, 888148754, 1223050281]",Wythústerwei,tertiary,30,False,True,59.43900000000001,"LINESTRING (5.7652564 53.2569353, 5.765335 53.2568912, 5.7654412 53.2568098, 5.7657448 53.2565874, 5.7658289 53.2565256)",,,
"[1223050272, 1232258877, 6539046]",Wythústerwei,tertiary,"['30', '50']",False,False,148.84199999999998,"LINESTRING (5.7652564 53.2569353, 5.7651681 53.2569693, 5.7650318 53.257011, 5.7648999 53.2570514, 5.7647914 53.2570837, 5.7646732 53.2571197, 5.7645175 53.2571671, 5.7642412 53.2572486, 5.7639731 53.2573303, 5.7637068 53.2574104, 5.7632642 53.257544)",,,
"[1208885248, 1232258876]",Gysbert Japicxstrjitte,tertiary,"['30', '50']",False,False,103.284,"LINESTRING (5.7652564 53.2569353, 5.765374 53.256998, 5.7654542 53.2570356, 5.7658837 53.257237, 5.7663511 53.2574561, 5.7664737 53.2575116)",,,
6538798,Graldastins,residential,30,False,False,42.796,"LINESTRING (5.7688954 53.2570633, 5.7685737 53.2573966)",,,
6538798,Graldastins,residential,30,False,True,59.105000000000004,"LINESTRING (5.7688954 53.2570633, 5.7689922 53.2569642, 5.7691159 53.2568374, 5.7692548 53.2566921, 5.7692779 53.256661, 5.7692935 53.2566314, 5.7693064 53.2565947)",,,
"[738973649, 6538586]",Uniawei,tertiary,50,False,False,32.636,"LINESTRING (5.7595455 53.2571886, 5.7596427 53.2572518, 5.7598051 53.2573576, 5.7598843 53.2574006)",,,
"[268660309, 827846870]",Uniawei,tertiary,"['50', '80']",True,False,22.923000000000002,"LINESTRING (5.7595455 53.2571886, 5.7594538 53.2571588, 5.7593639 53.2571018, 5.7592724 53.2570661)",,,
6538798,Graldastins,residential,30,False,True,42.796,"LINESTRING (5.7685737 53.2573966, 5.7688954 53.2570633)",,,
6538730,Roptastins,residential,30,False,False,59.47,"LINESTRING (5.7685737 53.2573966, 5.7688913 53.2575071, 5.7690317 53.2575559, 5.7693466 53.2576654)",,,
"[1232258875, 6538798]",Graldastins,residential,"['30', '50']",False,False,96.408,"LINESTRING (5.7685737 53.2573966, 5.7684968 53.2574736, 5.7680753 53.2578133, 5.7680342 53.2578446, 5.7680004 53.2578704, 5.7677847 53.2580348, 5.7677766 53.258041, 5.7677091 53.2580917)",,,
6538727,Lautastins,residential,30,False,True,132.002,"LINESTRING (5.769795 53.25738, 5.7699317 53.257252, 5.7701272 53.2570404, 5.7702488 53.2569149, 5.769878 53.2567877, 5.7695202 53.2566641, 5.7693064 53.2565947)",,,
301019728,Van Wyckelstrjitte,residential,50,False,False,112.11800000000001,"LINESTRING (5.7614856 53.2573753, 5.7615903 53.2574084, 5.7616927 53.2574352, 5.7617863 53.2574554, 5.7618771 53.2574734, 5.7619804 53.2574915, 5.7620723 53.2575063, 5.7621777 53.2575174, 5.7622775 53.2575267, 5.7623881 53.2575335, 5.7625201 53.2575359, 5.762659 53.2575356, 5.7627519 53.2575306, 5.7628401 53.2575241, 5.7628818 53.2575238, 5.7629066 53.2575249, 5.7629384 53.257529, 5.7629634 53.2575359, 5.7629894 53.2575473, 5.7630193 53.2575636, 5.7630323 53.2575724, 5.763077 53.2576015)",,,
6538736,Doctor W. Kokstrjitte,residential,30,False,False,181.055,"LINESTRING (5.7632642 53.257544, 5.7633277 53.2576214, 5.7637399 53.2581133, 5.7637884 53.2581711, 5.7638825 53.2581425, 5.7641874 53.2580498, 5.7643441 53.2580022, 5.7647251 53.2578863, 5.7647788 53.25787, 5.76517 53.257751)",,,
"[1223050272, 1232258877, 6539046]",Wythústerwei,tertiary,"['50', '30']",False,True,148.842,"LINESTRING (5.7632642 53.257544, 5.7637068 53.2574104, 5.7639731 53.2573303, 5.7642412 53.2572486, 5.7645175 53.2571671, 5.7646732 53.2571197, 5.7647914 53.2570837, 5.7648999 53.2570514, 5.7650318 53.257011, 5.7651681 53.2569693, 5.7652564 53.2569353)",,,
1224452098,Wythústerwei,tertiary,50,False,False,14.001000000000001,"LINESTRING (5.7632642 53.257544, 5.7631742 53.2575703, 5.763077 53.2576015)",,,
6538841,Doctor W. Kokstrjitte,residential,30,False,True,36.422,"LINESTRING (5.7656027 53.2575727, 5.7652132 53.2576891, 5.7651833 53.2577305, 5.76517 53.257751)",,,
6538730,Roptastins,residential,30,False,False,33.046,"LINESTRING (5.7693466 53.2576654, 5.7697736 53.2578173)",,,
6538730,Roptastins,residential,30,False,True,59.47,"LINESTRING (5.7693466 53.2576654, 5.7690317 53.2575559, 5.7688913 53.2575071, 5.7685737 53.2573966)",,,
"[1208885253, 6538749]",Roptastins,residential,30,False,"[False, True]",51.391000000000005,"LINESTRING (5.7693466 53.2576654, 5.7691992 53.2578158, 5.7690702 53.2579487, 5.7692615 53.2580187)",,,
6538974,Hynstewaed,tertiary,50,False,False,19.201999999999998,"LINESTRING (5.7607832 53.2576692, 5.7609426 53.2576978, 5.7610587 53.2577207)",,,
"[6539048, 827935337]",Uniawei,tertiary,"['50', '30']",False,False,56.284,"LINESTRING (5.7607832 53.2576692, 5.7606599 53.257908, 5.7606136 53.2580074, 5.7605342 53.2581529)",,,
738973649,Uniawei,tertiary,50,False,True,67.607,"LINESTRING (5.7607832 53.2576692, 5.7604151 53.2576016, 5.7602243 53.2575498, 5.76008 53.25749, 5.7598843 53.2574006)",,,
828243612,Van Wyckelstrjitte,residential,50,False,True,28.164,"LINESTRING (5.7610587 53.2577207, 5.7613055 53.2575149)",,,
6538974,Hynstewaed,tertiary,50,False,True,19.201999999999998,"LINESTRING (5.7610587 53.2577207, 5.7609426 53.2576978, 5.7607832 53.2576692)",,,
6539016,Hynstewaed,tertiary,50,False,False,99.851,"LINESTRING (5.7610587 53.2577207, 5.7611892 53.2577455, 5.7612156 53.2577509, 5.7612835 53.2577647, 5.7613595 53.2577884, 5.7614378 53.2578189, 5.7615621 53.2578702, 5.7617438 53.2579478, 5.7619174 53.2580216, 5.7621686 53.2581285, 5.7622204 53.2581504, 5.7623238 53.258194)",,,
6538736,Doctor W. Kokstrjitte,residential,30,False,True,181.055,"LINESTRING (5.76517 53.257751, 5.7647788 53.25787, 5.7647251 53.2578863, 5.7643441 53.2580022, 5.7641874 53.2580498, 5.7638825 53.2581425, 5.7637884 53.2581711, 5.7637399 53.2581133, 5.7633277 53.2576214, 5.7632642 53.257544)",,,
6538755,Doctor W. Kokstrjitte,residential,30,False,False,74.385,"LINESTRING (5.76517 53.257751, 5.7652122 53.2578012, 5.7656218 53.2582907, 5.7656719 53.2583488)",,,
6538841,Doctor W. Kokstrjitte,residential,30,False,False,36.422,"LINESTRING (5.76517 53.257751, 5.7651833 53.2577305, 5.7652132 53.2576891, 5.7656027 53.2575727)",,,
6538730,Roptastins,residential,30,False,True,33.046,"LINESTRING (5.7697736 53.2578173, 5.7693466 53.2576654)",,,
1208885237,Dominee S. Huismansstrjitte,residential,30,False,False,5.389,"LINESTRING (5.7670947 53.2577717, 5.7670442 53.2578096)",,,
6538970,Gysbert Japicxstrjitte,tertiary,50,True,False,45.852000000000004,"LINESTRING (5.7670947 53.2577717, 5.7672428 53.2578425, 5.7675266 53.257975, 5.7675784 53.2580107, 5.7676074 53.2580426)",,,
6538791,Dominee S. Huismansstrjitte,residential,30,False,False,14.251,"LINESTRING (5.7665515 53.2580838, 5.7663602 53.2581415)",,,
"[1208885237, 6538791]",Dominee S. Huismansstrjitte,residential,30,False,True,45.791,"LINESTRING (5.7665515 53.2580838, 5.7667241 53.258035, 5.766768 53.2580189, 5.7668053 53.2579953, 5.7669953 53.2578464, 5.7670442 53.2578096)",,,
6538938,Dominee S. Huismansstrjitte,residential,30,False,False,78.847,"LINESTRING (5.7665515 53.2580838, 5.7665791 53.2581154, 5.767088 53.2587161)",,,
1208885249,Gysbert Japicxstrjitte,tertiary,50,False,False,63.985,"LINESTRING (5.7677091 53.2580917, 5.7684651 53.2584475)",,,
1208885249,Gysbert Japicxstrjitte,tertiary,50,False,True,8.693,"LINESTRING (5.7677091 53.2580917, 5.7676074 53.2580426)",,,
"[1232258875, 6538798]",Graldastins,residential,"['50', '30']",False,True,96.408,"LINESTRING (5.7677091 53.2580917, 5.7677766 53.258041, 5.7677847 53.2580348, 5.7680004 53.2578704, 5.7680342 53.2578446, 5.7680753 53.2578133, 5.7684968 53.2574736, 5.7685737 53.2573966)",,,
"[6538749, 1208885253]",Roptastins,residential,30,False,"[False, True]",51.391000000000005,"LINESTRING (5.7692615 53.2580187, 5.7690702 53.2579487, 5.7691992 53.2578158, 5.7693466 53.2576654)",,,
6538877,Uniabuert,residential,30,False,False,92.012,"LINESTRING (5.7605342 53.2581529, 5.7606931 53.2582133, 5.7607063 53.2582186, 5.7616833 53.2586135)",,,
"[6539032, 1228486960, 6539052]",Uniawei,tertiary,30,False,False,185.417,"LINESTRING (5.7605342 53.2581529, 5.7604898 53.2582411, 5.7604591 53.2583011, 5.7604113 53.2583709, 5.7603677 53.2584246, 5.7603487 53.2584423, 5.7603177 53.2584711, 5.760096 53.2586749, 5.7600262 53.2587431, 5.7599617 53.2588202, 5.7599105 53.2588888, 5.7598768 53.258939, 5.7598531 53.2589815, 5.7597835 53.2591565, 5.759601 53.2596155, 5.75959 53.2596324, 5.7595735 53.2596476, 5.7595437 53.2596642, 5.7595036 53.2596756)",,,
"[6539048, 827935337]",Uniawei,tertiary,"['30', '50']",False,True,56.284,"LINESTRING (5.7605342 53.2581529, 5.7606136 53.2580074, 5.7606599 53.257908, 5.7607832 53.2576692)",,,
6538791,Dominee S. Huismansstrjitte,residential,30,False,True,14.251,"LINESTRING (5.7663602 53.2581415, 5.7665515 53.2580838)",,,
6538705,Dominee S. Huismansstrjitte,residential,30,False,False,93.39999999999999,"LINESTRING (5.7663602 53.2581415, 5.76689 53.2587745, 5.767088 53.2587161)",,,
6538791,Dominee S. Huismansstrjitte,residential,30,False,False,51.26,"LINESTRING (5.7663602 53.2581415, 5.7658546 53.2582948, 5.7656719 53.2583488)",,,
