osmid,name,highway,oneway,reversed,length,geometry,maxspeed,bridge,lanes,junction
7520654,Ranonkelstraat,residential,False,False,33.296,"LINESTRING (4.4231959 51.8170402, 4.4233981 51.8173123)",,,,
7520625,Ranonkelstraat,residential,False,True,17.987,"LINESTRING (4.4236165 51.8172232, 4.4233981 51.8173123)",,,,
7520362,Ranonkelstraat,residential,False,False,54.238,"LINESTRING (4.422544 51.8173329, 4.4222 51.8174, 4.4222991 51.8176576)",,,,
7520625,Ranonkelstraat,residential,False,False,17.987,"LINESTRING (4.4233981 51.8173123, 4.4236165 51.8172232)",,,,
7520654,Ranonkelstraat,residential,False,True,33.296,"LINESTRING (4.4233981 51.8173123, 4.4231959 51.8170402)",,,,
7520625,Ranonkelstraat,residential,False,True,34.875,"LINESTRING (4.4233981 51.8173123, 4.4230405 51.8174368, 4.4230244 51.8174959)",,,,
7520625,Ranonkelstraat,residential,False,True,52.998,"LINESTRING (4.4230244 51.8174959, 4.4222991 51.8176576)",,,,
7520625,Ranonkelstraat,residential,False,False,34.875,"LINESTRING (4.4230244 51.8174959, 4.4230405 51.8174368, 4.4233981 51.8173123)",,,,
7520648,Tulpstraat,residential,False,False,120.68,"LINESTRING (4.4230244 51.8174959, 4.4230955 51.8177054, 4.4231076 51.8177411, 4.4232486 51.8182865, 4.4233362 51.8185637)",,,,
7520625,Ranonkelstraat,residential,False,False,52.998,"LINESTRING (4.4222991 51.8176576, 4.4230244 51.8174959)",,,,
7520362,Ranonkelstraat,residential,False,True,54.238,"LINESTRING (4.4222991 51.8176576, 4.4222 51.8174, 4.422544 51.8173329)",,,,
7520625,Ranonkelstraat,residential,False,True,43.507000000000005,"LINESTRING (4.4222991 51.8176576, 4.4219849 51.8177222, 4.4216985 51.8177811)",,,,
7520657,Hyacinthstraat,residential,False,False,110.749,"LINESTRING (4.4222991 51.8176576, 4.4224038 51.8178818, 4.4227021 51.8185731, 4.4227174 51.8186193)",,,,
7520625,Ranonkelstraat,residential,False,False,15.364,"LINESTRING (4.4214852 51.8178224, 4.4216985 51.8177811)",,,,
7520625,Ranonkelstraat,residential,False,True,46.036,"LINESTRING (4.4214852 51.8178224, 4.4208541 51.817961)",,,,
7520606,Meidoornstraat,residential,False,False,78.232,"LINESTRING (4.4214852 51.8178224, 4.4217841 51.8184301, 4.4218532 51.8184835)",,,,
7520625,Ranonkelstraat,residential,False,True,15.364,"LINESTRING (4.4216985 51.8177811, 4.4214852 51.8178224)",,,,
7520608,Meidoornstraat,residential,False,False,79.723,"LINESTRING (4.4216985 51.8177811, 4.4218891 51.8184206, 4.4218532 51.8184835)",,,,
7520625,Ranonkelstraat,residential,False,False,43.507000000000005,"LINESTRING (4.4216985 51.8177811, 4.4219849 51.8177222, 4.4222991 51.8176576)",,,,
7520625,Ranonkelstraat,residential,False,False,46.036,"LINESTRING (4.4208541 51.817961, 4.4214852 51.8178224)",,,,
7520625,Ranonkelstraat,residential,False,True,12.683,"LINESTRING (4.4208541 51.817961, 4.4206807 51.818)",,,,
7520379,Magnoliastraat,residential,False,False,79.271,"LINESTRING (4.4208541 51.817961, 4.4210495 51.8185812, 4.4210415 51.8186621)",,,,
7520358,Croonenburgh,residential,False,False,30.448,"LINESTRING (4.4193146 51.8180722, 4.4191105 51.8181309, 4.419083 51.8182645)",,,,
7520625,Ranonkelstraat,residential,False,False,12.683,"LINESTRING (4.4206807 51.818, 4.4208541 51.817961)",,,,
7520625,Ranonkelstraat,residential,False,True,48.373,"LINESTRING (4.4206807 51.818, 4.4200145 51.8181402)",,,,
7520613,Magnoliastraat,residential,False,False,77.896,"LINESTRING (4.4206807 51.818, 4.4209705 51.8185851, 4.4210415 51.8186621)",,,,
156630543,Asterstraat,residential,False,True,26.648,"LINESTRING (4.4198439 51.8182188, 4.419714 51.817993)",,,,
7520641,Asterstraat,residential,False,False,15.251999999999999,"LINESTRING (4.4198439 51.8182188, 4.4199063 51.8181658, 4.4200145 51.8181402)",,,,
7520641,Asterstraat,residential,False,True,75.298,"LINESTRING (4.4198439 51.8182188, 4.4201461 51.8187633, 4.4202689 51.8188307)",,,,
7520625,Ranonkelstraat,residential,False,False,48.373,"LINESTRING (4.4200145 51.8181402, 4.4206807 51.818)",,,,
7520641,Asterstraat,residential,False,False,78.746,"LINESTRING (4.4200145 51.8181402, 4.4202689 51.8188307)",,,,
7520641,Asterstraat,residential,False,True,15.251999999999999,"LINESTRING (4.4200145 51.8181402, 4.4199063 51.8181658, 4.4198439 51.8182188)",,,,
7520358,Croonenburgh,residential,False,True,30.448,"LINESTRING (4.419083 51.8182645, 4.4191105 51.8181309, 4.4193146 51.8180722)",,,,
7520509,Croonenburgh,residential,False,False,71.106,"LINESTRING (4.419083 51.8182645, 4.4191743 51.8182916, 4.4193028 51.8188089, 4.4192788 51.8188603)",,,,
7520509,Croonenburgh,residential,False,True,76.33099999999999,"LINESTRING (4.419083 51.8182645, 4.4189409 51.8183197, 4.4192221 51.8188182, 4.4192788 51.8188603)",,,,
7520522,Croonenburgh,residential,False,False,90.818,"LINESTRING (4.4183302 51.8184215, 4.4181763 51.8184512, 4.418157 51.8184995, 4.4184793 51.8191364)",,,,
7520522,Croonenburgh,residential,False,True,79.997,"LINESTRING (4.4183302 51.8184215, 4.418341 51.8184707, 4.4185475 51.8191282)",,,,
7520548,Croonenburgh,residential,False,True,26.786,"LINESTRING (4.4183302 51.8184215, 4.4183144 51.8183468, 4.4185478 51.8182656)",,,,
7520376,Croonenburgh,residential,False,False,35.084,"LINESTRING (4.4177485 51.8185089, 4.4174582 51.8185884, 4.4174902 51.818706)",,,,
7520368,Acaciastraat,residential,False,False,42.981,"LINESTRING (4.4233362 51.8185637, 4.4227174 51.8186193)",50,,,
7520648,Tulpstraat,residential,False,True,120.67999999999999,"LINESTRING (4.4233362 51.8185637, 4.4232486 51.8182865, 4.4231076 51.8177411, 4.4230955 51.8177054, 4.4230244 51.8174959)",,,,
7520368,Acaciastraat,residential,False,True,42.981,"LINESTRING (4.4227174 51.8186193, 4.4233362 51.8185637)",50,,,
7520368,Acaciastraat,residential,False,False,55.894999999999996,"LINESTRING (4.4227174 51.8186193, 4.4222914 51.8186728, 4.4219205 51.8187194)",50,,,
7520657,Hyacinthstraat,residential,False,False,60.543,"LINESTRING (4.4227174 51.8186193, 4.4227953 51.8188795, 4.4228776 51.8191547)",,,,
7520657,Hyacinthstraat,residential,False,True,110.749,"LINESTRING (4.4227174 51.8186193, 4.4227021 51.8185731, 4.4224038 51.8178818, 4.4222991 51.8176576)",,,,
7520376,Croonenburgh,residential,False,False,59.955,"LINESTRING (4.4174902 51.818706, 4.4175653 51.8190381, 4.4176354 51.8192373)",,,,
7520376,Croonenburgh,residential,False,True,35.084,"LINESTRING (4.4174902 51.818706, 4.4174582 51.8185884, 4.4177485 51.8185089)",,,,
7520558,Croonenburgh,residential,False,False,125.06799999999998,"LINESTRING (4.4174902 51.818706, 4.4167668 51.8188027, 4.4168243 51.8189822, 4.4169711 51.8194579)",,,,
7520613,Magnoliastraat,residential,False,False,18.967,"LINESTRING (4.4210415 51.8186621, 4.4210834 51.8188307)",,,,
7520379,Magnoliastraat,residential,False,True,79.271,"LINESTRING (4.4210415 51.8186621, 4.4210495 51.8185812, 4.4208541 51.817961)",,,,
7520613,Magnoliastraat,residential,False,True,77.896,"LINESTRING (4.4210415 51.8186621, 4.4209705 51.8185851, 4.4206807 51.818)",,,,
7520368,Acaciastraat,residential,False,False,45.069,"LINESTRING (4.4219205 51.8187194, 4.4214691 51.8187652, 4.421416 51.8187855, 4.4213333 51.8188521)",50,,,
7520368,Acaciastraat,residential,False,True,55.894999999999996,"LINESTRING (4.4219205 51.8187194, 4.4222914 51.8186728, 4.4227174 51.8186193)",50,,,
7520606,Meidoornstraat,residential,False,True,26.636,"LINESTRING (4.4219205 51.8187194, 4.4219055 51.8186669, 4.4218532 51.8184835)",,,,
7520368,Acaciastraat,residential,False,True,45.069,"LINESTRING (4.4213333 51.8188521, 4.421416 51.8187855, 4.4214691 51.8187652, 4.4219205 51.8187194)",50,,,
7520552,Sportlaan,tertiary,False,False,56.679,"LINESTRING (4.4213333 51.8188521, 4.4213668 51.8188879, 4.4214198 51.819046, 4.4215126 51.8193475)",50,,,
7520644,Acaciastraat,tertiary,False,True,17.862,"LINESTRING (4.4213333 51.8188521, 4.4212673 51.8188294, 4.4211929 51.8188261, 4.4210834 51.8188307)",50,,,
7520531,Croonenburgh,tertiary,False,False,57.659,"LINESTRING (4.4202159 51.8189273, 4.4193925 51.8190264)",50,,,
7520644,Acaciastraat,tertiary,False,False,6.185,"LINESTRING (4.4202159 51.8189273, 4.4203043 51.8189169)",50,,,
7520670,Asterstraat,residential,False,False,99.65,"LINESTRING (4.4202159 51.8189273, 4.4204745 51.8198091)",,,,
7520641,Asterstraat,residential,False,False,9.889,"LINESTRING (4.4203043 51.8189169, 4.4202689 51.8188307)",,,,
7520644,Acaciastraat,tertiary,False,True,6.185,"LINESTRING (4.4203043 51.8189169, 4.4202159 51.8189273)",50,,,
7520644,Acaciastraat,tertiary,False,False,54.406000000000006,"LINESTRING (4.4203043 51.8189169, 4.4210174 51.8188364, 4.4210563 51.818833, 4.4210834 51.8188307)",50,,,
7520531,Croonenburgh,tertiary,False,False,46.975,"LINESTRING (4.4192183 51.8190474, 4.4185475 51.8191282)",50,,,
7520531,Croonenburgh,tertiary,False,True,8.346,"LINESTRING (4.4192183 51.8190474, 4.4193215 51.819035, 4.4193375 51.8190331)",50,,,
7520560,Croonenburgh,residential,False,False,111.763,"LINESTRING (4.4192183 51.8190474, 4.4194 51.8195, 4.4195217 51.8194805, 4.4193925 51.8190264)",,,,
7520531,Croonenburgh,tertiary,False,False,3.853,"LINESTRING (4.4193925 51.8190264, 4.4193375 51.8190331)",50,,,
7520531,Croonenburgh,tertiary,False,True,57.659,"LINESTRING (4.4193925 51.8190264, 4.4202159 51.8189273)",50,,,
