osmid,highway,maxspeed,access,oneway,reversed,length,name,geometry,bridge
7193631,living_street,15,,False,True,145.949,Frans Staelstraat,"LINESTRING (5.32177 51.58531, 5.3215621 51.5850193, 5.32151 51.58495, 5.3214622 51.584893, 5.3214031 51.584912, 5.32088 51.58508, 5.32083 51.58508, 5.32056 51.5847)",
7193669,residential,,,False,False,51.231,Kasteellaan,"LINESTRING (5.32177 51.58531, 5.3217261 51.585324, 5.32111 51.58552)",
7193743,residential,30,,False,False,65.936,Kasteellaan,"LINESTRING (5.32111 51.58552, 5.3202685 51.5857997)",
7193669,residential,,,False,True,51.231,Kasteellaan,"LINESTRING (5.32111 51.58552, 5.3217261 51.585324, 5.32177 51.58531)",
"[133354649, 7193746]",residential,,,False,False,170.948,Kasteellaan,"LINESTRING (5.32111 51.58552, 5.3211407 51.585557, 5.3213589 51.5858201, 5.3214562 51.5859374, 5.3215573 51.5860593, 5.3218612 51.5859509, 5.3220171 51.5858954, 5.3221386 51.585863, 5.3222506 51.5858331, 5.3229044 51.5856554)",
7193674,residential,30,,False,False,20.493,Stationsstraat,"LINESTRING (5.3201304 51.5856366, 5.3202685 51.5857997)",
7193674,residential,30,,False,True,80.388,Stationsstraat,"LINESTRING (5.3201304 51.5856366, 5.31961 51.58499)",
7193744,residential,,,False,False,50.623,van Leeuwenstraat,"LINESTRING (5.3201304 51.5856366, 5.3194783 51.5858442)",
7194014,secondary,,,False,False,249.288,Mijlstraat,"LINESTRING (5.3112751 51.585663, 5.31227 51.58658, 5.3129 51.58705, 5.3135597 51.587377)",
7194014,secondary,,,False,True,93.328,Mijlstraat,"LINESTRING (5.3112751 51.585663, 5.3109307 51.585357, 5.31034 51.58507)",
7193674,residential,30,,False,True,20.493,Stationsstraat,"LINESTRING (5.3202685 51.5857997, 5.3201304 51.5856366)",
7193743,residential,30,,False,True,65.936,Kasteellaan,"LINESTRING (5.3202685 51.5857997, 5.32111 51.58552)",
7193674,residential,30,,False,False,174.39499999999998,Stationsstraat,"LINESTRING (5.3202685 51.5857997, 5.3202906 51.5858256, 5.3207202 51.5863284, 5.3209493 51.5866296, 5.3210644 51.5867262, 5.3214297 51.5871901)",
7193744,residential,,,False,True,50.623,van Leeuwenstraat,"LINESTRING (5.3194783 51.5858442, 5.3201304 51.5856366)",
7193759,residential,30,,False,False,186.314,van Leeuwenstraat,"LINESTRING (5.3194783 51.5858442, 5.3192338 51.5859737, 5.31901 51.586126, 5.3188983 51.5862026, 5.3187311 51.5863172, 5.3184646 51.5864946, 5.31812 51.58673, 5.3178955 51.5868207, 5.31748 51.58694)",
7193915,residential,30,,False,False,361.98900000000003,Molengraafseweg,"LINESTRING (5.3087072 51.5858962, 5.3083096 51.5870021, 5.30834 51.58715, 5.3083871 51.5872117, 5.310023 51.5883997, 5.3102937 51.5885963, 5.3103326 51.5886754)",
7193755,residential,30,,True,False,60.25,Wilhelminastraat,"LINESTRING (5.3198443 51.586336, 5.3196647 51.586096, 5.319618 51.5860319, 5.3194783 51.5858442)",
7193460,residential,30,,False,False,81.882,Breukelsestraat,"LINESTRING (5.31748 51.58694, 5.3175191 51.5872018, 5.317523 51.5872278, 5.3173238 51.5874047, 5.3172891 51.5874883, 5.3173246 51.5875686, 5.3173713 51.5876232)",
7193695,residential,30,,False,False,43.025000000000006,van Leeuwenstraat,"LINESTRING (5.31748 51.58694, 5.3173515 51.5869517, 5.3171656 51.5869686, 5.3168606 51.586968)",
7193759,residential,30,,False,True,186.314,van Leeuwenstraat,"LINESTRING (5.31748 51.58694, 5.3178955 51.5868207, 5.31812 51.58673, 5.3184646 51.5864946, 5.3187311 51.5863172, 5.3188983 51.5862026, 5.31901 51.586126, 5.3192338 51.5859737, 5.3194783 51.5858442)",
267055293,tertiary,50,,False,True,15.514,Parallelweg Noord,"LINESTRING (5.3168606 51.586968, 5.3168698 51.5868286)",
7193695,residential,30,,False,True,43.025,van Leeuwenstraat,"LINESTRING (5.3168606 51.586968, 5.3171656 51.5869686, 5.3173515 51.5869517, 5.31748 51.58694)",
267055293,tertiary,50,,False,False,58.399,Parallelweg Noord,"LINESTRING (5.3168606 51.586968, 5.316834 51.58708, 5.3167725 51.5871798, 5.31668 51.58733, 5.3166257 51.5874703)",
7193674,residential,30,,False,False,78.16999999999999,Stationsstraat,"LINESTRING (5.3214297 51.5871901, 5.321619 51.5874107, 5.3217858 51.587606, 5.3219055 51.5877418, 5.321919 51.5877798, 5.3218911 51.5878138)",
7193674,residential,30,,False,True,174.39499999999998,Stationsstraat,"LINESTRING (5.3214297 51.5871901, 5.3210644 51.5867262, 5.3209493 51.5866296, 5.3207202 51.5863284, 5.3202906 51.5858256, 5.3202685 51.5857997)",
7193705,residential,30,,False,True,78.34899999999999,Breukelsestraat,"LINESTRING (5.3214297 51.5871901, 5.3212946 51.5872402, 5.3212521 51.5872514, 5.3211946 51.5872578, 5.3208569 51.5872332, 5.3203248 51.5872356)",
7193457,residential,30,,False,False,40.797,Breukelsplein,"LINESTRING (5.3202175 51.5872479, 5.3202308 51.5876147)",
7193705,residential,30,,False,False,7.538,Breukelsestraat,"LINESTRING (5.3202175 51.5872479, 5.3203248 51.5872356)",
7193705,residential,30,,False,True,81.307,Breukelsestraat,"LINESTRING (5.3202175 51.5872479, 5.3190425 51.5872891)",
7193705,residential,30,,False,True,7.538,Breukelsestraat,"LINESTRING (5.3203248 51.5872356, 5.3202175 51.5872479)",
7193427,residential,30,,True,False,107.1,Wilhelminastraat,"LINESTRING (5.3203248 51.5872356, 5.32028 51.5868915, 5.3198443 51.586336)",
7193705,residential,30,,False,False,78.34899999999999,Breukelsestraat,"LINESTRING (5.3203248 51.5872356, 5.3208569 51.5872332, 5.3211946 51.5872578, 5.3212521 51.5872514, 5.3212946 51.5872402, 5.3214297 51.5871901)",
7193367,unclassified,,,True,False,88.019,Ons Doelstraat,"LINESTRING (5.3190425 51.5872891, 5.31899 51.58808)",
7193705,residential,30,,False,False,81.307,Breukelsestraat,"LINESTRING (5.3190425 51.5872891, 5.3202175 51.5872479)",
7193454,residential,30,,True,False,129.54500000000002,Julianastraat,"LINESTRING (5.3190425 51.5872891, 5.31904 51.58719, 5.31895 51.58707, 5.31895 51.58701, 5.3198443 51.586336)",
7193705,residential,30,,False,True,123.74099999999999,Breukelsestraat,"LINESTRING (5.3190425 51.5872891, 5.3186778 51.5872915, 5.3183983 51.5873223, 5.3180851 51.5873841, 5.3177522 51.5874796, 5.3175356 51.5875472, 5.3173713 51.5876232)",
7194014,secondary,,,False,True,249.288,Mijlstraat,"LINESTRING (5.3135597 51.587377, 5.3129 51.58705, 5.31227 51.58658, 5.3112751 51.585663)",
576405910,secondary,50,,False,False,188.68799999999996,van Salmstraat,"LINESTRING (5.3135597 51.587377, 5.312951 51.5878191, 5.3128121 51.58792, 5.3124587 51.5881136, 5.3120687 51.5882702, 5.3118008 51.588381, 5.3116318 51.5884533, 5.3116088 51.588467, 5.3115939 51.588484, 5.3115748 51.5885164)",
7194001,tertiary,50,,False,False,53.305,Pastoor Erasstraat,"LINESTRING (5.3166257 51.5874703, 5.31678 51.58794)",
"[7193369, 267055294]",residential,30,,True,False,209.895,Spoorstraat,"LINESTRING (5.3166257 51.5874703, 5.3162284 51.5874685, 5.3158357 51.5874733, 5.3152921 51.5874799, 5.3150515 51.5874917, 5.314852 51.587513, 5.314636 51.5875959, 5.31447 51.58771, 5.3139371 51.5880459)",
267055293,tertiary,50,,False,True,58.399,Parallelweg Noord,"LINESTRING (5.3166257 51.5874703, 5.31668 51.58733, 5.3167725 51.5871798, 5.316834 51.58708, 5.3168606 51.586968)",
7193457,residential,30,,False,False,94.184,Breukelsplein,"LINESTRING (5.3202308 51.5876147, 5.3200769 51.5884563)",
279218248,residential,30,,False,False,122.31,Breukelsplein,"LINESTRING (5.3202308 51.5876147, 5.3199561 51.5875946, 5.3198906 51.5881658, 5.3198743 51.5883662, 5.3200769 51.5884563)",
7193457,residential,30,,False,True,40.797,Breukelsplein,"LINESTRING (5.3202308 51.5876147, 5.3202175 51.5872479)",
7193725,residential,30,,False,True,118.119,Breukelsplein,"LINESTRING (5.3202308 51.5876147, 5.3204805 51.5876463, 5.3202686 51.5885406)",
7193460,residential,30,,False,True,81.882,Breukelsestraat,"LINESTRING (5.3173713 51.5876232, 5.3173246 51.5875686, 5.3172891 51.5874883, 5.3173238 51.5874047, 5.317523 51.5872278, 5.3175191 51.5872018, 5.31748 51.58694)",
7193705,residential,30,,False,False,123.74100000000001,Breukelsestraat,"LINESTRING (5.3173713 51.5876232, 5.3175356 51.5875472, 5.3177522 51.5874796, 5.3180851 51.5873841, 5.3183983 51.5873223, 5.3186778 51.5872915, 5.3190425 51.5872891)",
7193705,residential,30,,False,True,53.942,Breukelsestraat,"LINESTRING (5.3173713 51.5876232, 5.3169253 51.5878622, 5.31678 51.58794)",
"[7193790, 7193439]",residential,30,,True,False,121.358,"['De Bernhardstaete', 'Prins Bernhardstraat']","LINESTRING (5.3218911 51.5878138, 5.32147 51.58806, 5.3207856 51.588656)",
7193674,residential,30,,False,True,78.17,Stationsstraat,"LINESTRING (5.3218911 51.5878138, 5.321919 51.5877798, 5.3219055 51.5877418, 5.3217858 51.587606, 5.321619 51.5874107, 5.3214297 51.5871901)",
7194001,tertiary,50,,False,True,53.305,Pastoor Erasstraat,"LINESTRING (5.31678 51.58794, 5.3166257 51.5874703)",
7193435,residential,30,,True,False,152.60600000000002,Breukelsestraat,"LINESTRING (5.31678 51.58794, 5.316388 51.5880638, 5.3161067 51.5881526, 5.3158053 51.5882156, 5.3154486 51.5882901, 5.3152569 51.5883414, 5.3151546 51.5883801, 5.3150828 51.5884174, 5.3149669 51.5885184, 5.3149042 51.5885945)",
7193705,residential,30,,False,False,53.942,Breukelsestraat,"LINESTRING (5.31678 51.58794, 5.3169253 51.5878622, 5.3173713 51.5876232)",
7193960,tertiary,50,,False,False,43.198,Pastoor Erasstraat,"LINESTRING (5.31678 51.58794, 5.3168045 51.5880117, 5.31691 51.58832)",
7193365,unclassified,,,True,False,127.51,Ons Doelstraat,"LINESTRING (5.31899 51.58808, 5.318984 51.5881663, 5.31894 51.5888, 5.3186 51.58917)",
7193763,unclassified,,,False,False,95.317,Elisabeth Bas,"LINESTRING (5.31899 51.58808, 5.3181 51.58806, 5.31802 51.5881, 5.31801 51.58834)",
7193433,residential,30,,True,False,90.518,Baroniestraat,"LINESTRING (5.3139371 51.5880459, 5.3146054 51.5884087, 5.3149042 51.5885945)",
7193760,unclassified,30,,False,False,76.027,Elisabeth Bas,"LINESTRING (5.31691 51.58832, 5.31801 51.58834)",
7193960,tertiary,50,,False,False,101.36099999999999,Pastoor Erasstraat,"LINESTRING (5.31691 51.58832, 5.31694 51.58855, 5.31692 51.58871, 5.31687 51.58886, 5.3167829 51.5889874, 5.3167213 51.5890627, 5.3166921 51.5890984, 5.3166161 51.5891913)",
7193960,tertiary,50,,False,True,43.198,Pastoor Erasstraat,"LINESTRING (5.31691 51.58832, 5.3168045 51.5880117, 5.31678 51.58794)",
7193440,unclassified,,,False,False,42.254,Elisabeth Bas,"LINESTRING (5.31801 51.58834, 5.31801 51.58872)",
7193760,unclassified,30,,False,True,76.027,Elisabeth Bas,"LINESTRING (5.31801 51.58834, 5.31691 51.58832)",
7193763,unclassified,,,False,True,95.31700000000001,Elisabeth Bas,"LINESTRING (5.31801 51.58834, 5.31802 51.5881, 5.3181 51.58806, 5.31899 51.58808)",
7193976,tertiary,50,,False,False,31.775999999999996,Tongersestraat,"LINESTRING (5.3115748 51.5885164, 5.3115655 51.5885458, 5.3115646 51.5885637, 5.3115716 51.5885806, 5.3115906 51.5885981, 5.3116236 51.5886286, 5.3116499 51.5886529, 5.311709 51.5886953, 5.3117972 51.5887497)",
"[366050353, 7194026]",secondary,"['50', '30']",,False,False,88.71600000000001,Kapelweg,"LINESTRING (5.3115748 51.5885164, 5.3114238 51.588524, 5.3113266 51.5885311, 5.3112312 51.5885447, 5.3111735 51.5885599, 5.3108985 51.5886342, 5.3107569 51.5886584, 5.3106098 51.5886742, 5.3104788 51.5886821, 5.3103326 51.5886754)",
576405910,secondary,50,,False,True,188.688,van Salmstraat,"LINESTRING (5.3115748 51.5885164, 5.3115939 51.588484, 5.3116088 51.588467, 5.3116318 51.5884533, 5.3118008 51.588381, 5.3120687 51.5882702, 5.3124587 51.5881136, 5.3128121 51.58792, 5.312951 51.5878191, 5.3135597 51.587377)",
279218248,residential,30,,False,False,36.356,Breukelsplein,"LINESTRING (5.3202686 51.5885406, 5.3207122 51.5887165)",
279218248,residential,30,,False,True,16.225,Breukelsplein,"LINESTRING (5.3202686 51.5885406, 5.3200769 51.5884563)",
7193725,residential,30,,False,False,118.119,Breukelsplein,"LINESTRING (5.3202686 51.5885406, 5.3204805 51.5876463, 5.3202308 51.5876147)",
7193968,tertiary,50,,True,False,135.619,Baroniestraat,"LINESTRING (5.3149042 51.5885945, 5.3156328 51.5888553, 5.3163566 51.5891026, 5.3164203 51.5891244, 5.3166161 51.5891913)",
7193790,residential,30,,True,False,8.424,Prins Bernhardstraat,"LINESTRING (5.3207856 51.588656, 5.3207122 51.5887165)",
7193800,residential,30,,False,False,186.671,Houtwerf,"LINESTRING (5.3207856 51.588656, 5.3214674 51.5889425, 5.32142 51.58901, 5.32089 51.58948, 5.32083 51.58947, 5.3205062 51.5893237, 5.3202 51.58919)",
7193915,residential,30,,False,True,361.989,Molengraafseweg,"LINESTRING (5.3103326 51.5886754, 5.3102937 51.5885963, 5.310023 51.5883997, 5.3083871 51.5872117, 5.30834 51.58715, 5.3083096 51.5870021, 5.3087072 51.5858962)",
"[366050353, 7194026]",secondary,"['30', '50']",,False,True,88.716,Kapelweg,"LINESTRING (5.3103326 51.5886754, 5.3104788 51.5886821, 5.3106098 51.5886742, 5.3107569 51.5886584, 5.3108985 51.5886342, 5.3111735 51.5885599, 5.3112312 51.5885447, 5.3113266 51.5885311, 5.3114238 51.588524, 5.3115748 51.5885164)",
7193440,unclassified,,,False,True,42.254,Elisabeth Bas,"LINESTRING (5.31801 51.58872, 5.31801 51.58834)",
7193790,residential,30,,True,False,63.437,Prins Bernhardstraat,"LINESTRING (5.3207122 51.5887165, 5.3202 51.58919)",
279218248,residential,30,,False,True,36.356,Breukelsplein,"LINESTRING (5.3207122 51.5887165, 5.3202686 51.5885406)",
7193976,tertiary,50,,False,True,31.776000000000003,Tongersestraat,"LINESTRING (5.3117972 51.5887497, 5.311709 51.5886953, 5.3116499 51.5886529, 5.3116236 51.5886286, 5.3115906 51.5885981, 5.3115716 51.5885806, 5.3115646 51.5885637, 5.3115655 51.5885458, 5.3115748 51.5885164)",
1227327582,tertiary,50,,False,False,88.35699999999999,Tongersestraat,"LINESTRING (5.3117972 51.5887497, 5.312119 51.5889414, 5.312159 51.588962, 5.3122015 51.5889839, 5.3122391 51.5890032, 5.3123572 51.5890585, 5.3125009 51.5891254, 5.3126502 51.5891909, 5.3127864 51.5892509)",
7193798,residential,30,,True,False,120.291,Brugstraat,"LINESTRING (5.31413 51.58909, 5.3139207 51.5886492, 5.3138531 51.5884744, 5.3138267 51.5882143, 5.3139371 51.5880459)",
7193966,tertiary,50,,True,False,78.12,Breukelsestraat,"LINESTRING (5.31413 51.58909, 5.31426 51.58905, 5.3145 51.58894, 5.3149042 51.5885945)",
7193726,residential,30,,True,False,83.649,Pierre Janssenstraat,"LINESTRING (5.3219175 51.5891431, 5.3228947 51.5895873)",
329731494,residential,30,,False,True,5.313,Pierre Janssenstraat,"LINESTRING (5.3219175 51.5891431, 5.3219583 51.5891026)",
329731494,residential,30,,False,False,132.929,Pierre Janssenstraat,"LINESTRING (5.3219175 51.5891431, 5.3216085 51.5895063, 5.3212778 51.5898158, 5.3209734 51.5901007, 5.32091 51.59016)",
7193723,unclassified,30,,True,False,68.905,Ons Doelstraat,"LINESTRING (5.3186 51.58917, 5.3180937 51.5897039)",
7193729,residential,30,,True,False,95.37199999999999,Herman Brandtstraat,"LINESTRING (5.3186 51.58917, 5.31966 51.58953, 5.31982 51.58957)",
7193790,residential,30,,True,False,49.745,Prins Bernhardstraat,"LINESTRING (5.3202 51.58919, 5.31982 51.58957)",
7193800,residential,30,,False,True,186.671,Houtwerf,"LINESTRING (5.3202 51.58919, 5.3205062 51.5893237, 5.32083 51.58947, 5.32089 51.58948, 5.32142 51.58901, 5.3214674 51.5889425, 5.3207856 51.588656)",
7193960,tertiary,50,,False,True,101.36099999999999,Pastoor Erasstraat,"LINESTRING (5.3166161 51.5891913, 5.3166921 51.5890984, 5.3167213 51.5890627, 5.3167829 51.5889874, 5.31687 51.58886, 5.31692 51.58871, 5.31694 51.58855, 5.31691 51.58832)",
7193979,tertiary,50,,False,False,116.917,Baroniestraat,"LINESTRING (5.3166161 51.5891913, 5.3168323 51.5892679, 5.3168918 51.589289, 5.3170987 51.5893623, 5.3180937 51.5897039)",
"[7193983, 7194108, 7193981, 7194103]",tertiary,50,,False,False,260.576,Annastraat,"LINESTRING (5.3166161 51.5891913, 5.3165164 51.5893049, 5.3165006 51.5893229, 5.3164758 51.5893559, 5.3163813 51.5894786, 5.3162926 51.5895937, 5.3162426 51.5896605, 5.3161782 51.589753, 5.3161283 51.5898225, 5.316056 51.5899296, 5.3159549 51.5900667, 5.3158979 51.5901707, 5.3158602 51.5902277, 5.3157295 51.5904634, 5.3155833 51.5907183, 5.3154286 51.5910095, 5.3153094 51.5913801)",yes
7193709,residential,30,,False,False,205.844,van Ranststraat,"LINESTRING (5.3127864 51.5892509, 5.3122482 51.5899095, 5.3118896 51.5898742, 5.311839 51.5899457, 5.311583 51.5907388)",
1227327581,tertiary,50,,False,False,67.761,Tongersestraat,"LINESTRING (5.3127864 51.5892509, 5.3129115 51.5893035, 5.3130223 51.5893451, 5.3131134 51.5893736, 5.31322 51.5894, 5.3135338 51.5894616, 5.3136123 51.5894712, 5.3136867 51.5894691)",
1227327582,tertiary,50,,False,True,88.357,Tongersestraat,"LINESTRING (5.3127864 51.5892509, 5.3126502 51.5891909, 5.3125009 51.5891254, 5.3123572 51.5890585, 5.3122391 51.5890032, 5.3122015 51.5889839, 5.312159 51.588962, 5.312119 51.5889414, 5.3117972 51.5887497)",
"[7193969, 7193970, 7194013]",tertiary,50,,True,False,52.80799999999999,Van Hornstraat,"LINESTRING (5.3136867 51.5894691, 5.3137511 51.5894478, 5.3138175 51.5893966, 5.3140251 51.5891724, 5.3141 51.58911, 5.31413 51.58909)",yes
7194105,tertiary,50,,False,False,42.336,Van Hornstraat,"LINESTRING (5.3136867 51.5894691, 5.313678 51.5896178, 5.3135907 51.5898433)",
1227327581,tertiary,50,,False,True,67.761,Tongersestraat,"LINESTRING (5.3136867 51.5894691, 5.3136123 51.5894712, 5.3135338 51.5894616, 5.31322 51.5894, 5.3131134 51.5893736, 5.3130223 51.5893451, 5.3129115 51.5893035, 5.3127864 51.5892509)",
7193790,residential,30,,True,False,71.219,Prins Bernhardstraat,"LINESTRING (5.31982 51.58957, 5.3192869 51.5901182)",
7193795,residential,30,,False,False,131.049,Molenstraat,"LINESTRING (5.3228947 51.5895873, 5.3223613 51.5899301, 5.3222302 51.5900028, 5.3220957 51.5901221, 5.321827 51.5904174, 5.3217844 51.5904826, 5.3217648 51.5905179)",
7193979,tertiary,50,,False,False,48.122,Baroniestraat,"LINESTRING (5.3180937 51.5897039, 5.3187016 51.5899152)",
7193979,tertiary,50,,False,True,116.91700000000002,Baroniestraat,"LINESTRING (5.3180937 51.5897039, 5.3170987 51.5893623, 5.3168918 51.589289, 5.3168323 51.5892679, 5.3166161 51.5891913)",
7194105,tertiary,50,,False,False,142.007,Van Hornstraat,"LINESTRING (5.3135907 51.5898433, 5.3135818 51.5898834, 5.313554 51.5900094, 5.313553 51.5900223, 5.3135413 51.5901676, 5.3135392 51.5901944, 5.313554 51.5903344, 5.3135855 51.5905089, 5.3137684 51.5911065)",
7194105,tertiary,50,,False,True,42.336,Van Hornstraat,"LINESTRING (5.3135907 51.5898433, 5.313678 51.5896178, 5.3136867 51.5894691)",
7193979,tertiary,50,,False,True,46.308,Baroniestraat,"LINESTRING (5.3192869 51.5901182, 5.3189775 51.5900113, 5.3187016 51.5899152)",
7193985,tertiary,50,,False,False,77.494,Baroniestraat,"LINESTRING (5.3192869 51.5901182, 5.3195796 51.5902213, 5.3197991 51.5903005, 5.3202304 51.5904934)",
7193711,residential,30,,True,False,74.339,Jan Kruijsenstraat,"LINESTRING (5.32091 51.59016, 5.32081 51.5901, 5.32078 51.59005, 5.32064 51.58995, 5.3201451 51.5897)",
329731494,residential,30,,False,True,132.92899999999997,Pierre Janssenstraat,"LINESTRING (5.32091 51.59016, 5.3209734 51.5901007, 5.3212778 51.5898158, 5.3216085 51.5895063, 5.3219175 51.5891431)",
7193765,residential,30,,False,False,48.760999999999996,Ursulinenpad,"LINESTRING (5.3202304 51.5904934, 5.320135 51.5905837, 5.3201264 51.5906723, 5.32011 51.59071, 5.3200322 51.5908033, 5.31996 51.59089)",
7193985,tertiary,50,,False,False,94.02199999999999,Baroniestraat,"LINESTRING (5.3202304 51.5904934, 5.3211068 51.5908852, 5.3211664 51.5909118, 5.3213352 51.5909872)",
7193985,tertiary,50,,False,True,77.494,Baroniestraat,"LINESTRING (5.3202304 51.5904934, 5.3197991 51.5903005, 5.3195796 51.5902213, 5.3192869 51.5901182)",
7193711,residential,30,,True,False,71.211,Jan Kruijsenstraat,"LINESTRING (5.3217648 51.5905179, 5.32091 51.59016)",
7193795,residential,30,,False,False,60.408,Molenstraat,"LINESTRING (5.3217648 51.5905179, 5.3217275 51.5905967, 5.3216496 51.5906958, 5.3214611 51.5908671, 5.3214368 51.5908902, 5.3213352 51.5909872)",
7193795,residential,30,,False,True,131.049,Molenstraat,"LINESTRING (5.3217648 51.5905179, 5.3217844 51.5904826, 5.321827 51.5904174, 5.3220957 51.5901221, 5.3222302 51.5900028, 5.3223613 51.5899301, 5.3228947 51.5895873)",
7193768,residential,,,False,False,14.988,Ridder van Cuijkstraat,"LINESTRING (5.311583 51.5907388, 5.3117947 51.5907683)",
7193709,residential,30,,False,True,205.844,van Ranststraat,"LINESTRING (5.311583 51.5907388, 5.311839 51.5899457, 5.3118896 51.5898742, 5.3122482 51.5899095, 5.3127864 51.5892509)",
7193768,residential,,,False,True,197.46300000000002,Ridder van Cuijkstraat,"LINESTRING (5.311583 51.5907388, 5.3112435 51.590713, 5.311019 51.5907212, 5.31077 51.59077, 5.31039 51.59087, 5.3101 51.59098, 5.30983 51.59112, 5.3096 51.59127, 5.3092146 51.5915498)",
7193768,residential,,,False,False,44.653,Ridder van Cuijkstraat,"LINESTRING (5.3117947 51.5907683, 5.31242 51.59087)",
7193768,residential,,,False,True,14.988,Ridder van Cuijkstraat,"LINESTRING (5.3117947 51.5907683, 5.311583 51.5907388)",
7193380,residential,30,,False,False,177.99300000000002,Hertogenstraat,"LINESTRING (5.3117947 51.5907683, 5.311733 51.5911303, 5.3117783 51.5912779, 5.31177 51.59144, 5.31179 51.59159, 5.3119923 51.5920743, 5.3121943 51.5923172)",
7193769,residential,30,,False,False,81.181,Deken Broekmanlaan,"LINESTRING (5.3170183 51.5907386, 5.3161581 51.5902412)",
7193818,residential,30,,False,False,55.3,Deken Broekmanlaan,"LINESTRING (5.3170183 51.5907386, 5.3175862 51.5910891)",
"[7193371, 7193742]",residential,30,,False,False,99.67500000000001,Armmeesters,"LINESTRING (5.3170183 51.5907386, 5.3169217 51.5908119, 5.31637 51.59123, 5.3161 51.59143)",
7193768,residential,,,False,True,44.653,Ridder van Cuijkstraat,"LINESTRING (5.31242 51.59087, 5.3117947 51.5907683)",
7193822,residential,30,,False,False,96.791,Ridder van Cuijkstraat,"LINESTRING (5.31242 51.59087, 5.3137684 51.5911065)",
7193766,residential,30,,True,False,148.549,van Merheimstraat,"LINESTRING (5.31242 51.59087, 5.3125659 51.5905853, 5.31263 51.5905208, 5.3128558 51.5902329, 5.3129516 51.5901258, 5.31309 51.59003, 5.3133461 51.5898553, 5.3134641 51.5898403, 5.3135907 51.5898433)",
7193764,residential,30,,False,False,58.042,Ursulinenpad,"LINESTRING (5.31931 51.59087, 5.31941 51.59075, 5.31945 51.59073, 5.31996 51.59089)",
7193738,residential,30,,False,False,86.071,Ursulinenpad,"LINESTRING (5.31996 51.59089, 5.3198334 51.591051, 5.3195276 51.5914398, 5.3194131 51.5915855)",
7193764,residential,30,,False,True,58.042,Ursulinenpad,"LINESTRING (5.31996 51.59089, 5.31945 51.59073, 5.31941 51.59075, 5.31931 51.59087)",
7193765,residential,30,,False,True,48.760999999999996,Ursulinenpad,"LINESTRING (5.31996 51.59089, 5.3200322 51.5908033, 5.32011 51.59071, 5.3201264 51.5906723, 5.320135 51.5905837, 5.3202304 51.5904934)",
7193795,residential,30,,False,True,60.408,Molenstraat,"LINESTRING (5.3213352 51.5909872, 5.3214368 51.5908902, 5.3214611 51.5908671, 5.3216496 51.5906958, 5.3217275 51.5905967, 5.3217648 51.5905179)",
7193985,tertiary,50,,False,True,94.022,Baroniestraat,"LINESTRING (5.3213352 51.5909872, 5.3211664 51.5909118, 5.3211068 51.5908852, 5.3202304 51.5904934)",
