osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction
6397773,Bollandweg,residential,30,False,False,64.137,"LINESTRING (6.6005633 53.1665366, 6.6006158 53.1665541, 6.6013272 53.1667908, 6.601381 53.1668329)",,
6397807,Spinozalaan,residential,30,False,True,64.748,"LINESTRING (6.6005633 53.1665366, 6.6004676 53.1666477, 6.6002098 53.166947, 6.6001177 53.167054)",,
6390897,Margrietlaan,residential,30,False,False,160.804,"LINESTRING (6.6047897 53.1666407, 6.6068474 53.1672857, 6.6069274 53.1673108)",,
6397753,Westerse Drift,residential,30,False,False,103.13300000000001,"LINESTRING (6.6047897 53.1666407, 6.6041492 53.1673705, 6.6040644 53.1674599)",,
6391045,Hertenlaan,tertiary,30,False,False,79.681,"LINESTRING (6.6110765 53.1667093, 6.6118949 53.1672316)",,
6390887,Fazantenlaan,residential,30,False,False,173.006,"LINESTRING (6.6110765 53.1667093, 6.6109393 53.1669821, 6.610883 53.1672394, 6.6107891 53.1677378, 6.6107105 53.1679143, 6.6106274 53.1680478, 6.61048 53.16821)",,
"[1240615728, 6397772]",Huygensweg,residential,30,False,False,70.75999999999999,"LINESTRING (6.5991729 53.166764, 6.5994345 53.1668475, 6.5995305 53.1668768, 6.5996229 53.1669046, 6.6001177 53.167054)",,
6397762,Leo Polakweg,residential,30,False,False,156.494,"LINESTRING (6.601381 53.1668329, 6.6007125 53.1676188, 6.6005017 53.1675666, 6.5999838 53.1674089, 6.5999239 53.1673907)",,
6397773,Bollandweg,residential,30,False,False,65.749,"LINESTRING (6.601381 53.1668329, 6.601504 53.1669156, 6.6017162 53.1670206, 6.6021861 53.1671628)",,
6397773,Bollandweg,residential,30,False,True,64.137,"LINESTRING (6.601381 53.1668329, 6.6013272 53.1667908, 6.6006158 53.1665541, 6.6005633 53.1665366)",,
6397807,Spinozalaan,residential,30,False,False,64.748,"LINESTRING (6.6001177 53.167054, 6.6002098 53.166947, 6.6004676 53.1666477, 6.6005633 53.1665366)",,
"[1240615728, 6397772]",Huygensweg,residential,30,False,True,70.75999999999999,"LINESTRING (6.6001177 53.167054, 6.5996229 53.1669046, 6.5995305 53.1668768, 6.5994345 53.1668475, 6.5991729 53.166764)",,
1240615729,Spinozalaan,residential,30,False,True,39.614,"LINESTRING (6.6001177 53.167054, 6.60006 53.1671446, 6.5999639 53.1673184, 6.5999309 53.1673781, 6.5999239 53.1673907)",,
6390902,Hemsterhuislaan,residential,30,False,False,234.49199999999996,"LINESTRING (6.6021861 53.1671628, 6.6013837 53.1680544, 6.6013515 53.1680783, 6.6013097 53.1680967, 6.6012247 53.1681119, 6.6011381 53.1681002, 6.5998469 53.1677014, 6.5997626 53.1676754)",,
6397773,Bollandweg,residential,30,False,True,65.749,"LINESTRING (6.6021861 53.1671628, 6.6017162 53.1670206, 6.601504 53.1669156, 6.601381 53.1668329)",,
6391045,Hertenlaan,tertiary,30,False,True,79.681,"LINESTRING (6.6118949 53.1672316, 6.6110765 53.1667093)",,
6390929,Weg voor de Jagerskampen,residential,30,False,False,152.893,"LINESTRING (6.6118949 53.1672316, 6.611809 53.167433, 6.611575 53.1683344, 6.6114182 53.1685713)",,
6391045,Hertenlaan,tertiary,30,False,False,76.973,"LINESTRING (6.6118949 53.1672316, 6.6121107 53.1673653, 6.6126864 53.1677356)",,
6390748,Beatrixlaan,residential,30,False,False,97.808,"LINESTRING (6.6069274 53.1673108, 6.6063138 53.1681098)",,
6390897,Margrietlaan,residential,30,False,True,160.804,"LINESTRING (6.6069274 53.1673108, 6.6068474 53.1672857, 6.6047897 53.1666407)",,
6397762,Leo Polakweg,residential,30,False,True,156.49399999999997,"LINESTRING (6.5999239 53.1673907, 6.5999838 53.1674089, 6.6005017 53.1675666, 6.6007125 53.1676188, 6.601381 53.1668329)",,
1240615729,Spinozalaan,residential,30,False,False,39.614,"LINESTRING (6.5999239 53.1673907, 6.5999309 53.1673781, 6.5999639 53.1673184, 6.60006 53.1671446, 6.6001177 53.167054)",,
1240615729,Spinozalaan,residential,30,False,True,33.435,"LINESTRING (6.5999239 53.1673907, 6.5998455 53.1675321, 6.5998168 53.1675838, 6.5997626 53.1676754)",,
6390911,Vossenlaan,residential,30,False,False,38.693,"LINESTRING (6.6128705 53.1674056, 6.6127421 53.1676313, 6.6126864 53.1677356)",,
6390733,Irenelaan,residential,30,False,False,166.795,"LINESTRING (6.6040644 53.1674599, 6.6041736 53.1674955, 6.6054444 53.1679104, 6.6055333 53.1679306, 6.6062029 53.1680826, 6.6063138 53.1681098)",,
6397753,Westerse Drift,residential,30,False,False,110.06800000000001,"LINESTRING (6.6040644 53.1674599, 6.6035842 53.1679746, 6.6032583 53.1683238)",,
6397753,Westerse Drift,residential,30,False,True,103.13300000000001,"LINESTRING (6.6040644 53.1674599, 6.6041492 53.1673705, 6.6047897 53.1666407)",,
6390902,Hemsterhuislaan,residential,30,False,True,234.492,"LINESTRING (6.5997626 53.1676754, 6.5998469 53.1677014, 6.6011381 53.1681002, 6.6012247 53.1681119, 6.6013097 53.1680967, 6.6013515 53.1680783, 6.6013837 53.1680544, 6.6021861 53.1671628)",,
1240615729,Spinozalaan,residential,30,False,False,33.435,"LINESTRING (6.5997626 53.1676754, 6.5998168 53.1675838, 6.5998455 53.1675321, 6.5999239 53.1673907)",,
1240615729,Spinozalaan,residential,30,False,True,77.23,"LINESTRING (6.5997626 53.1676754, 6.5995897 53.1678371, 6.5994585 53.1679597, 6.5992096 53.1681925, 6.5991373 53.1682601)",,
6390911,Vossenlaan,residential,30,False,True,38.693,"LINESTRING (6.6126864 53.1677356, 6.6127421 53.1676313, 6.6128705 53.1674056)",,
6391045,Hertenlaan,tertiary,30,False,True,76.973,"LINESTRING (6.6126864 53.1677356, 6.6121107 53.1673653, 6.6118949 53.1672316)",,
6390748,Beatrixlaan,residential,30,False,True,97.808,"LINESTRING (6.6063138 53.1681098, 6.6069274 53.1673108)",,
6390733,Irenelaan,residential,30,False,True,166.79500000000002,"LINESTRING (6.6063138 53.1681098, 6.6062029 53.1680826, 6.6055333 53.1679306, 6.6054444 53.1679104, 6.6041736 53.1674955, 6.6040644 53.1674599)",,
6390748,Beatrixlaan,residential,30,False,False,186.353,"LINESTRING (6.6063138 53.1681098, 6.6062249 53.1682453, 6.6061491 53.1683608, 6.6061219 53.1684024, 6.6059857 53.16861, 6.6056894 53.1690191, 6.6056088 53.1691245, 6.6051833 53.1696415)",,
6390796,Heide en Watersteeg,residential,30,False,True,114.282,"LINESTRING (6.61048 53.16821, 6.6088758 53.1678474)",,
6390796,Heide en Watersteeg,residential,30,False,False,74.489,"LINESTRING (6.61048 53.16821, 6.61083 53.16832, 6.6114182 53.1685713)",,
6390887,Fazantenlaan,residential,30,False,True,173.00599999999997,"LINESTRING (6.61048 53.16821, 6.6106274 53.1680478, 6.6107105 53.1679143, 6.6107891 53.1677378, 6.610883 53.1672394, 6.6109393 53.1669821, 6.6110765 53.1667093)",,
1240615729,Spinozalaan,residential,30,False,False,77.23,"LINESTRING (6.5991373 53.1682601, 6.5992096 53.1681925, 6.5994585 53.1679597, 6.5995897 53.1678371, 6.5997626 53.1676754)",,
1240615729,Spinozalaan,residential,30,False,True,48.59,"LINESTRING (6.5991373 53.1682601, 6.5991047 53.1683, 6.5990351 53.1683676, 6.5987609 53.1686341)",,
6397753,Westerse Drift,residential,30,False,False,37.728,"LINESTRING (6.6032583 53.1683238, 6.6027599 53.1684846)",,
6390840,Wilhelminalaan,residential,30,False,False,29.837,"LINESTRING (6.6032583 53.1683238, 6.6032261 53.1683996, 6.6031969 53.1684768, 6.6031727 53.1685868)",,
6397753,Westerse Drift,residential,30,False,True,110.06800000000001,"LINESTRING (6.6032583 53.1683238, 6.6035842 53.1679746, 6.6040644 53.1674599)",,
6390796,Heide en Watersteeg,residential,30,False,False,63.019000000000005,"LINESTRING (6.6114182 53.1685713, 6.611752 53.1686881, 6.612267 53.1688183)",,
6390796,Heide en Watersteeg,residential,30,False,True,74.489,"LINESTRING (6.6114182 53.1685713, 6.61083 53.16832, 6.61048 53.16821)",,
6390929,Weg voor de Jagerskampen,residential,30,False,False,93.233,"LINESTRING (6.6114182 53.1685713, 6.61129 53.16869, 6.61071 53.16924, 6.6106553 53.1692728)",,
6390929,Weg voor de Jagerskampen,residential,30,False,True,152.893,"LINESTRING (6.6114182 53.1685713, 6.611575 53.1683344, 6.611809 53.167433, 6.6118949 53.1672316)",,
640571552,Emmalaan,secondary,30,False,False,189.208,"LINESTRING (6.5987609 53.1686341, 6.5988662 53.1686728, 6.5992711 53.1688215, 6.6000578 53.169131, 6.6008593 53.1693916, 6.601207 53.169494)",,
1240615729,Spinozalaan,residential,30,False,False,48.589999999999996,"LINESTRING (6.5987609 53.1686341, 6.5990351 53.1683676, 6.5991047 53.1683, 6.5991373 53.1682601)",,
6390962,Jagershof,residential,30,False,False,20.948,"LINESTRING (6.61005 53.16863, 6.60994 53.16866, 6.6098 53.16874)",,
6390800,Jagershof,residential,30,False,False,16.602,"LINESTRING (6.60958 53.16867, 6.6098 53.16874)",,
6390294,Jachtlaan,tertiary,30,False,False,49.494,"LINESTRING (6.6136391 53.1686888, 6.613529 53.1687976, 6.6132541 53.1690694)",,
6390800,Jagershof,residential,30,False,True,16.602,"LINESTRING (6.6098 53.16874, 6.60958 53.16867)",,
6390800,Jagershof,residential,30,False,False,98.609,"LINESTRING (6.6098 53.16874, 6.60983 53.16875, 6.60986 53.1688, 6.6098366 53.1688672, 6.60978 53.16903, 6.6106553 53.1692728)",,
6390962,Jagershof,residential,30,False,True,20.948,"LINESTRING (6.6098 53.16874, 6.60994 53.16866, 6.61005 53.16863)",,
6390898,Hubertushof,residential,30,False,False,88.368,"LINESTRING (6.612267 53.1688183, 6.6117259 53.1695438)",,
6390796,Heide en Watersteeg,residential,30,False,False,71.476,"LINESTRING (6.612267 53.1688183, 6.6124948 53.1688762, 6.6129992 53.1690046, 6.6132541 53.1690694)",,
6390796,Heide en Watersteeg,residential,30,False,True,63.019000000000005,"LINESTRING (6.612267 53.1688183, 6.611752 53.1686881, 6.6114182 53.1685713)",,
6390294,Jachtlaan,tertiary,30,False,False,92.837,"LINESTRING (6.6132541 53.1690694, 6.61258 53.1698)",,
6390294,Jachtlaan,tertiary,30,False,True,49.494,"LINESTRING (6.6132541 53.1690694, 6.613529 53.1687976, 6.6136391 53.1686888)",,
6390796,Heide en Watersteeg,residential,30,False,True,71.476,"LINESTRING (6.6132541 53.1690694, 6.6129992 53.1690046, 6.6124948 53.1688762, 6.612267 53.1688183)",,
6390800,Jagershof,residential,30,False,True,98.609,"LINESTRING (6.6106553 53.1692728, 6.60978 53.16903, 6.6098366 53.1688672, 6.60986 53.1688, 6.60983 53.16875, 6.6098 53.16874)",,
6390929,Weg voor de Jagerskampen,residential,30,False,False,225.351,"LINESTRING (6.6106553 53.1692728, 6.6092367 53.1704194, 6.6087135 53.1708406, 6.60864 53.1709)",,
6390929,Weg voor de Jagerskampen,residential,30,False,True,93.233,"LINESTRING (6.6106553 53.1692728, 6.61071 53.16924, 6.61129 53.16869, 6.6114182 53.1685713)",,
6397726,Westerse Drift,residential,30,False,False,101.75899999999999,"LINESTRING (6.601207 53.169494, 6.600801 53.1700283, 6.6005607 53.170323)",,
6397753,Westerse Drift,residential,30,False,True,161.17600000000002,"LINESTRING (6.601207 53.169494, 6.6015692 53.1690568, 6.6016919 53.1688857, 6.6017815 53.1688065, 6.6018928 53.1687268, 6.6020539 53.1686606, 6.6023593 53.1685873, 6.6027599 53.1684846)",,
