osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction
"[6366753, 191284420]",P. van Dijkstraat,unclassified,50,False,False,161.991,"LINESTRING (7.0436946 53.1385207, 7.0433213 53.1385336, 7.0429589 53.1385603, 7.0426965 53.1385856, 7.0414298 53.1386946, 7.0414073 53.1387014, 7.0413734 53.1387117, 7.0413013 53.1387336)",,,
6366778,Juliana-straat,unclassified,50,False,False,142.20799999999997,"LINESTRING (7.0436946 53.1385207, 7.043705 53.1388309, 7.0437008 53.1389054, 7.0436598 53.1389981, 7.0436157 53.1390521, 7.0435434 53.1391201, 7.0434639 53.1391649, 7.0433648 53.139214, 7.04333 53.1392309, 7.0432617 53.1392563, 7.0431549 53.1392799, 7.0429882 53.13931, 7.0428815 53.1393155, 7.0427761 53.139311, 7.0427173 53.1393219, 7.0426844 53.1393407, 7.042599 53.1393959)",,,
6366931,Wilhelminasingel,secondary,50,False,False,113.997,"LINESTRING (7.0413013 53.1387336, 7.0413467 53.1387737, 7.0413979 53.1388112, 7.0414677 53.1388531, 7.0415447 53.1388901, 7.0419023 53.1390616, 7.0419849 53.1391013, 7.042599 53.1393959)",,,
"[6366753, 191284420]",P. van Dijkstraat,unclassified,50,False,True,161.99099999999999,"LINESTRING (7.0413013 53.1387336, 7.0413734 53.1387117, 7.0414073 53.1387014, 7.0414298 53.1386946, 7.0426965 53.1385856, 7.0429589 53.1385603, 7.0433213 53.1385336, 7.0436946 53.1385207)",,,
"[191284424, 191284422]",Stationsweg,tertiary,50,False,"[False, True]",25.441,"LINESTRING (7.0413013 53.1387336, 7.0412007 53.1387587, 7.0411654 53.1387675, 7.0411379 53.1387743, 7.0411114 53.1387788, 7.0409411 53.1388076)",,,
6367386,Stationsweg,tertiary,50,False,False,9.823,"LINESTRING (7.037385 53.1392538, 7.037242 53.1392749)",,,
"[6366944, 330673243, 191284424]",Stationsweg,tertiary,50,False,"[False, True]",242.356,"LINESTRING (7.037385 53.1392538, 7.0374784 53.1392422, 7.0375719 53.1392306, 7.0376654 53.1392189, 7.0377588 53.1392073, 7.0378523 53.1391957, 7.0379457 53.139184, 7.0380392 53.1391724, 7.0381327 53.1391608, 7.0384466 53.1391229, 7.0386266 53.1391052, 7.0392287 53.1390278, 7.0394958 53.1389928, 7.040197 53.1389066, 7.04043 53.1388764, 7.0408012 53.1388264, 7.0409411 53.1388076)",,,
6367389,Emmastraat,residential,30,False,False,43.41,"LINESTRING (7.037385 53.1392538, 7.0373954 53.1394252, 7.0374139 53.1396438)",,,
6366778,Juliana-straat,unclassified,50,False,True,142.208,"LINESTRING (7.042599 53.1393959, 7.0426844 53.1393407, 7.0427173 53.1393219, 7.0427761 53.139311, 7.0428815 53.1393155, 7.0429882 53.13931, 7.0431549 53.1392799, 7.0432617 53.1392563, 7.04333 53.1392309, 7.0433648 53.139214, 7.0434639 53.1391649, 7.0435434 53.1391201, 7.0436157 53.1390521, 7.0436598 53.1389981, 7.0437008 53.1389054, 7.043705 53.1388309, 7.0436946 53.1385207)",,,
6366931,Wilhelminasingel,secondary,50,False,False,40.709,"LINESTRING (7.042599 53.1393959, 7.0427877 53.1394959, 7.0430483 53.1396436)",,,
6366931,Wilhelminasingel,secondary,50,False,True,113.99700000000001,"LINESTRING (7.042599 53.1393959, 7.0419849 53.1391013, 7.0419023 53.1390616, 7.0415447 53.1388901, 7.0414677 53.1388531, 7.0413979 53.1388112, 7.0413467 53.1387737, 7.0413013 53.1387336)",,,
6367091,Stationsstraat,unclassified,30,False,False,218.55799999999996,"LINESTRING (7.03571 53.1394649, 7.0357268 53.1395557, 7.0357347 53.1396182, 7.0355664 53.1397293, 7.0354116 53.1398315, 7.0352245 53.1399527, 7.0351746 53.1399821, 7.0350017 53.1400941, 7.0348308 53.1402095, 7.0346943 53.1403016, 7.0346481 53.1403318, 7.0345172 53.1404173, 7.0344931 53.1404331, 7.0343478 53.140528, 7.034204 53.1406219, 7.0340418 53.1407279, 7.0338024 53.1408843, 7.033692 53.1409522)",,,
"[1175279587, 461749109, 330673238]",Stationsweg,tertiary,50,False,False,295.981,"LINESTRING (7.03571 53.1394649, 7.0355571 53.1394814, 7.0353837 53.1395001, 7.0346622 53.1395708, 7.0346271 53.1395743, 7.0344005 53.1395954, 7.0342687 53.1396088, 7.0335051 53.1396934, 7.0333302 53.1397158, 7.0332335 53.1397285, 7.0324517 53.1398239, 7.0321097 53.1398662, 7.0318175 53.1399011, 7.0313497 53.1399566)",,,
"[461749779, 461737139]",Stationsweg,tertiary,50,True,False,105.592,"LINESTRING (7.03571 53.1394649, 7.0358121 53.1394229, 7.0361252 53.1393901, 7.0364065 53.1393827, 7.0364711 53.1393752, 7.0365462 53.1393677, 7.0367125 53.1393475, 7.0367687 53.1393402, 7.0368268 53.1393319, 7.0369229 53.1393177, 7.0370111 53.1393004, 7.0370811 53.1392861, 7.0371512 53.1392714, 7.037242 53.1392749)",1,,
6366861,Blijhamsterstraat,residential,30,True,False,138.517,"LINESTRING (7.0403157 53.1396284, 7.0401464 53.1398662, 7.0401048 53.139932, 7.0400812 53.1399748, 7.0399939 53.140131, 7.0399161 53.1402716, 7.0397886 53.1404939, 7.0397119 53.1406912, 7.0396665 53.1408092)",,,
6366886,Paul Krugerstraat,residential,30,True,False,199.02699999999996,"LINESTRING (7.0374139 53.1396438, 7.0380907 53.1396176, 7.0383313 53.1396057, 7.0384025 53.1396022, 7.0387075 53.1395754, 7.0388058 53.1395623, 7.0388272 53.1395594, 7.0389823 53.1395388, 7.0391209 53.1395203, 7.0394139 53.1394813, 7.0394858 53.1394724, 7.0395958 53.1394588, 7.0397077 53.1394733, 7.0403157 53.1396284)",,,
6367389,Emmastraat,residential,30,False,False,45.726,"LINESTRING (7.0374139 53.1396438, 7.0374088 53.1398451, 7.0373934 53.1400548)",,,
6367389,Emmastraat,residential,30,False,True,43.41,"LINESTRING (7.0374139 53.1396438, 7.0373954 53.1394252, 7.037385 53.1392538)",,,
6366931,Wilhelminasingel,secondary,50,False,False,4.962,"LINESTRING (7.0430483 53.1396436, 7.0430982 53.1396767)",,,
6366829,Engelselaan,residential,30,True,False,75.961,"LINESTRING (7.0430483 53.1396436, 7.0429879 53.1396666, 7.0426184 53.1398237, 7.0423971 53.1399249, 7.0423514 53.139943, 7.0421352 53.140051)",,,
6366931,Wilhelminasingel,secondary,50,False,True,40.709,"LINESTRING (7.0430483 53.1396436, 7.0427877 53.1394959, 7.042599 53.1393959)",,,
6367007,Garst,tertiary,50,False,False,47.983,"LINESTRING (7.030646 53.1399352, 7.0307696 53.1399664, 7.0308836 53.1399793, 7.0310111 53.1399833, 7.0311064 53.1399777, 7.0313497 53.1399566)",,,
6367007,Garst,tertiary,50,False,True,47.983,"LINESTRING (7.0313497 53.1399566, 7.0311064 53.1399777, 7.0310111 53.1399833, 7.0308836 53.1399793, 7.0307696 53.1399664, 7.030646 53.1399352)",,,
"[1175279587, 461749109, 330673238]",Stationsweg,tertiary,50,False,True,295.981,"LINESTRING (7.0313497 53.1399566, 7.0318175 53.1399011, 7.0321097 53.1398662, 7.0324517 53.1398239, 7.0332335 53.1397285, 7.0333302 53.1397158, 7.0335051 53.1396934, 7.0342687 53.1396088, 7.0344005 53.1395954, 7.0346271 53.1395743, 7.0346622 53.1395708, 7.0353837 53.1395001, 7.0355571 53.1394814, 7.03571 53.1394649)",,,
982093308,Steringa Kuiperweg,tertiary,50,False,False,21.955000000000002,"LINESTRING (7.0313497 53.1399566, 7.0313739 53.1400162, 7.0313863 53.1400771, 7.0313881 53.1401144, 7.0313854 53.1401518)",,,
6367389,Emmastraat,residential,30,False,False,88.50500000000001,"LINESTRING (7.0373934 53.1400548, 7.0373947 53.1401507, 7.0374109 53.1402146, 7.0374582 53.1403457, 7.0374915 53.1404053, 7.0375136 53.1404447, 7.0375571 53.1405225, 7.037583 53.1405687, 7.0376343 53.1406684, 7.0377307 53.1408194)",,,
6367389,Emmastraat,residential,30,False,True,45.726,"LINESTRING (7.0373934 53.1400548, 7.0374088 53.1398451, 7.0374139 53.1396438)",,,
6366792,Oranjestraat,residential,30,True,False,188.181,"LINESTRING (7.0421352 53.140051, 7.0422472 53.1401227, 7.0424063 53.140243, 7.042422 53.1402588, 7.0425726 53.1404104, 7.042657 53.1404952, 7.0427308 53.1405872, 7.0427784 53.1406518, 7.0428371 53.1407331, 7.0428798 53.1408177, 7.0428901 53.1410085, 7.0428922 53.1410471, 7.0429003 53.1411964, 7.0429033 53.1412511, 7.0429107 53.1413892, 7.04292 53.14156, 7.0430081 53.1415733)",,,
"[6366845, 6366829]","['Engelsestraat', 'Engelselaan']",residential,30,True,False,242.57299999999998,"LINESTRING (7.0421352 53.140051, 7.0420316 53.1401273, 7.0420027 53.1401617, 7.0417973 53.1404069, 7.0416874 53.1405435, 7.0416727 53.1405617, 7.0415648 53.140695, 7.041468 53.1408005, 7.041393 53.1408823, 7.0412502 53.1410215, 7.041211 53.1410665, 7.0410985 53.1411774, 7.04106 53.14126, 7.0410198 53.1413717, 7.0409938 53.1414081, 7.040917 53.1414232, 7.0406804 53.141429, 7.040454 53.1414345, 7.0402151 53.1414306, 7.0399165 53.1413939)",,,
6366740,Wilhelminasingel,unclassified,,False,True,87.677,"LINESTRING (7.0435931 53.1400767, 7.0436505 53.1400575, 7.043695 53.1400392, 7.0436409 53.1397118, 7.0436061 53.1396539, 7.0435416 53.1396283, 7.0434321 53.139615, 7.0433162 53.1396317, 7.0431889 53.1396727, 7.0430982 53.1396767)",,,
6366931,Wilhelminasingel,secondary,50,False,True,55.562,"LINESTRING (7.0435931 53.1400767, 7.0434825 53.1399637, 7.0432848 53.1398004, 7.0430982 53.1396767)",,,
6366931,Wilhelminasingel,secondary,50,False,False,100.98700000000001,"LINESTRING (7.0435931 53.1400767, 7.0437124 53.1402445, 7.0438116 53.140417, 7.0438618 53.1405414, 7.0439091 53.1407152, 7.0439256 53.140886, 7.0439282 53.1409541)",,,
6367394,Steringa Kuiperweg,tertiary,50,False,False,53.536,"LINESTRING (7.0313854 53.1401518, 7.0313665 53.1401972, 7.0313447 53.1402295, 7.0313166 53.14026, 7.0311272 53.1404512, 7.0310271 53.1405805)",,,
"[798972760, 798972761]",Garstestraat,residential,30,False,False,178.727,"LINESTRING (7.0313854 53.1401518, 7.03195 53.14028, 7.032316 53.140391, 7.0323575 53.1404036, 7.0326786 53.1405202, 7.0329612 53.1406331, 7.0331031 53.1406895, 7.0332019 53.1407287, 7.033692 53.1409522)",,,
982093308,Steringa Kuiperweg,tertiary,50,False,True,21.955,"LINESTRING (7.0313854 53.1401518, 7.0313881 53.1401144, 7.0313863 53.1400771, 7.0313739 53.1400162, 7.0313497 53.1399566)",,,
6367394,Steringa Kuiperweg,tertiary,50,False,True,53.536,"LINESTRING (7.0310271 53.1405805, 7.0311272 53.1404512, 7.0313166 53.14026, 7.0313447 53.1402295, 7.0313665 53.1401972, 7.0313854 53.1401518)",,,
6367122,Blijhamsterstraat,residential,30,True,False,71.82000000000001,"LINESTRING (7.0396665 53.1408092, 7.0397465 53.1408298, 7.0398192 53.1408899, 7.0398549 53.1409468, 7.0399437 53.1411198, 7.0399557 53.1411455, 7.0399614 53.1412471, 7.0399165 53.1413939)",,,
6367346,Poortstraat,unclassified,30,False,False,131.026,"LINESTRING (7.0396665 53.1408092, 7.0395725 53.1408064, 7.0394419 53.140806, 7.0392364 53.1407957, 7.0390181 53.140779, 7.0388624 53.1407642, 7.0387167 53.1407361, 7.0386476 53.140729, 7.038578 53.1407265, 7.0378133 53.1408009, 7.0377307 53.1408194)",,,
6367346,Poortstraat,unclassified,30,False,True,131.02599999999998,"LINESTRING (7.0377307 53.1408194, 7.0378133 53.1408009, 7.038578 53.1407265, 7.0386476 53.140729, 7.0387167 53.1407361, 7.0388624 53.1407642, 7.0390181 53.140779, 7.0392364 53.1407957, 7.0394419 53.140806, 7.0395725 53.1408064, 7.0396665 53.1408092)",,,
6367369,Venne,residential,30,False,False,37.862,"LINESTRING (7.0377307 53.1408194, 7.037752 53.140878, 7.0378043 53.1410594, 7.0377958 53.1411046, 7.0377688 53.1411529)",,,
6367389,Emmastraat,residential,30,False,True,88.505,"LINESTRING (7.0377307 53.1408194, 7.0376343 53.1406684, 7.037583 53.1405687, 7.0375571 53.1405225, 7.0375136 53.1404447, 7.0374915 53.1404053, 7.0374582 53.1403457, 7.0374109 53.1402146, 7.0373947 53.1401507, 7.0373934 53.1400548)",,,
6367175,Burgemeester Venemastraat,residential,30,True,False,137.68699999999998,"LINESTRING (7.0357735 53.1408012, 7.0359935 53.1407216, 7.0363001 53.1405963, 7.03684 53.14026, 7.0372649 53.1400748, 7.0373934 53.1400548)",,,
6367222,Burgemeester Venemastraat,residential,30,True,False,110.84100000000001,"LINESTRING (7.0357735 53.1408012, 7.0348008 53.141129, 7.0347298 53.1411529, 7.0347043 53.1411757, 7.0347094 53.1412019, 7.0347515 53.1412514, 7.0348919 53.1413983)",,,
6366798,Tramweg,unclassified,50,False,True,229.94099999999997,"LINESTRING (7.0454188 53.1408652, 7.045322 53.1404753, 7.0448047 53.1405066, 7.0447182 53.1405117, 7.0446557 53.140502, 7.0446153 53.140422, 7.0444432 53.1396077, 7.0444495 53.1395386, 7.0444847 53.139495, 7.044555 53.1394823, 7.0447847 53.1394683, 7.044834 53.1394531, 7.0448526 53.1394219)",,,
6366976,Industrieweg,tertiary,50,False,False,64.242,"LINESTRING (7.0454188 53.1408652, 7.0451294 53.1408809, 7.04446 53.14092)",,,
6366768,Wilhelminasingel,unclassified,,False,False,114.473,"LINESTRING (7.04446 53.14092, 7.0444513 53.141174, 7.0441712 53.141931)",,,
6366976,Industrieweg,tertiary,50,False,False,35.674,"LINESTRING (7.04446 53.14092, 7.0441218 53.1409424, 7.0439282 53.1409541)",,,
6366976,Industrieweg,tertiary,50,False,True,64.242,"LINESTRING (7.04446 53.14092, 7.0451294 53.1408809, 7.0454188 53.1408652)",,,
6367369,Venne,residential,30,False,False,150.63400000000001,"LINESTRING (7.0377688 53.1411529, 7.0377855 53.1412116, 7.0378185 53.1412523, 7.0378798 53.1416103, 7.037886 53.1416592, 7.0379929 53.1424977)",,,
6367369,Venne,residential,30,False,True,37.861999999999995,"LINESTRING (7.0377688 53.1411529, 7.0377958 53.1411046, 7.0378043 53.1410594, 7.037752 53.140878, 7.0377307 53.1408194)",,,
"[538334970, 538334971, 538328300]",,residential,,False,False,118.62300000000002,"LINESTRING (7.0377688 53.1411529, 7.0373001 53.1413121, 7.0368343 53.1414833, 7.0367511 53.1415303, 7.0367177 53.1415649, 7.0366872 53.1415966, 7.0366767 53.1416406, 7.0366727 53.1417129, 7.0364198 53.14174)",,,
6367004,Mr. A.E.J. Modderman-straat,unclassified,30,True,False,92.474,"LINESTRING (7.033692 53.1409522, 7.0335649 53.1410597, 7.0334643 53.1411572, 7.0332407 53.141374, 7.0329985 53.1416105, 7.0329563 53.1416567)",,,
6367091,Stationsstraat,unclassified,30,False,True,218.55800000000002,"LINESTRING (7.033692 53.1409522, 7.0338024 53.1408843, 7.0340418 53.1407279, 7.034204 53.1406219, 7.0343478 53.140528, 7.0344931 53.1404331, 7.0345172 53.1404173, 7.0346481 53.1403318, 7.0346943 53.1403016, 7.0348308 53.1402095, 7.0350017 53.1400941, 7.0351746 53.1399821, 7.0352245 53.1399527, 7.0354116 53.1398315, 7.0355664 53.1397293, 7.0357347 53.1396182, 7.0357268 53.1395557, 7.03571 53.1394649)",,,
6367252,Garstestraat,residential,30,False,False,84.48,"LINESTRING (7.033692 53.1409522, 7.0338424 53.1410412, 7.0339745 53.1411463, 7.0340758 53.1412387, 7.0341702 53.1413248, 7.0343027 53.1414567, 7.0344182 53.1415711)",,,
