osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes
6371737,Hille,residential,30,False,False,67.99199999999999,"LINESTRING (7.0597658 52.8702715, 7.0597285 52.8703627, 7.0597377 52.8708802)",,
6371716,Nieuwland,residential,30,False,True,67.232,"LINESTRING (7.0618322 52.8704535, 7.0617639 52.8704811, 7.0616559 52.8705199, 7.0615832 52.8705556, 7.061535 52.870587, 7.0614936 52.8706218, 7.061459 52.8706546, 7.0614327 52.87069, 7.0614194 52.8707163, 7.0614106 52.8707433, 7.0614105 52.8708982, 7.0613444 52.8709272)",,
6372001,Hooiland,tertiary,50,False,False,126.56299999999999,"LINESTRING (7.0618322 52.8704535, 7.0618974 52.8704734, 7.0619684 52.870486, 7.0620111 52.8704917, 7.0620424 52.8705006, 7.0620679 52.870511, 7.0620907 52.8705236, 7.0632232 52.8712046)",,
6371754,Hille,residential,30,False,True,96.152,"LINESTRING (7.05832 52.87081, 7.0588273 52.8708846, 7.0597377 52.8708802)",,
6371754,Hille,residential,30,False,False,32.372,"LINESTRING (7.06022 52.870878, 7.0597377 52.8708802)",,
6371716,Nieuwland,residential,30,False,False,78.011,"LINESTRING (7.06022 52.870878, 7.060879 52.8708737, 7.0609635 52.8709271, 7.0613444 52.8709272)",,
6371716,Nieuwland,residential,30,False,True,108.556,"LINESTRING (7.06022 52.870878, 7.0602279 52.8713305, 7.060247 52.8717211, 7.0603177 52.871771, 7.0603168 52.8718383)",,
6371754,Hille,residential,30,False,True,32.372,"LINESTRING (7.0597377 52.8708802, 7.06022 52.870878)",,
6371737,Hille,residential,30,False,True,67.99199999999999,"LINESTRING (7.0597377 52.8708802, 7.0597285 52.8703627, 7.0597658 52.8702715)",,
6371754,Hille,residential,30,False,False,96.152,"LINESTRING (7.0597377 52.8708802, 7.0588273 52.8708846, 7.05832 52.87081)",,
6371716,Nieuwland,residential,30,False,False,67.232,"LINESTRING (7.0613444 52.8709272, 7.0614105 52.8708982, 7.0614106 52.8707433, 7.0614194 52.8707163, 7.0614327 52.87069, 7.061459 52.8706546, 7.0614936 52.8706218, 7.061535 52.870587, 7.0615832 52.8705556, 7.0616559 52.8705199, 7.0617639 52.8704811, 7.0618322 52.8704535)",,
6371716,Nieuwland,residential,30,False,True,78.011,"LINESTRING (7.0613444 52.8709272, 7.0609635 52.8709271, 7.060879 52.8708737, 7.06022 52.870878)",,
6371837,Baander,residential,30,False,False,72.667,"LINESTRING (7.0613444 52.8709272, 7.061372 52.8714499, 7.0613733 52.8715212, 7.0614341 52.8715677)",,
6368725,Rundekade,residential,30,False,False,135.531,"LINESTRING (7.0678823 52.8710432, 7.0692082 52.8719625)",,
6371790,Wagenweg,residential,30,False,True,63.565,"LINESTRING (7.0632232 52.8712046, 7.0631395 52.8712529, 7.0625608 52.8716131)",,
6372001,Hooiland,tertiary,50,False,False,250.929,"LINESTRING (7.0632232 52.8712046, 7.06473 52.8721048, 7.0654278 52.8725217, 7.06576 52.87273, 7.065812 52.8727756, 7.0658424 52.872811)",,
