osmid,oneway,name,highway,reversed,length,geometry,maxspeed,tunnel,junction,lanes
7215278,False,Constance Gerlingsstraat,tertiary,True,70.1,"LINESTRING (4.9242193 51.5853429, 4.924362 51.5853229, 4.9247318 51.5852709, 4.9251005 51.5852174, 4.9251494 51.5851999, 4.9251868 51.5851756)",50,,,
7215051,False,Wilhelminastraat,residential,False,46.983,"LINESTRING (4.9189169 51.585332, 4.918939 51.5857543)",,,,
7215051,False,Wilhelminastraat,residential,True,38.913,"LINESTRING (4.9189169 51.585332, 4.9188799 51.5849828)",,,,
7215084,False,Jeroen Boschstraat,living_street,False,226.68099999999998,"LINESTRING (4.9189169 51.585332, 4.9194645 51.5853072, 4.9199526 51.5853175, 4.91999 51.58538, 4.9199977 51.5855351, 4.9199769 51.5856875, 4.91987 51.58612, 4.9198161 51.5861546, 4.9197756 51.5861805, 4.9189779 51.5862215)",15,,,
7215010,False,Walkvat,residential,False,144.46,"LINESTRING (4.92293 51.5853775, 4.9229117 51.5854179, 4.922852 51.5855635, 4.9228046 51.5856421, 4.9226148 51.5858491, 4.9225634 51.5859155, 4.9224944 51.5860045, 4.9224443 51.5861013, 4.9224154 51.5861641, 4.9223892 51.586234, 4.9223728 51.5863635, 4.9223591 51.5864694, 4.9223663 51.5866067)",30,,,
"[281764632, 7215241, 281764630]",False,Constance Gerlingsstraat,tertiary,False,33.796,"LINESTRING (4.92293 51.5853775, 4.9230722 51.5853899, 4.9233305 51.5854082, 4.923416 51.5854059)",50,building_passage,,
7215279,False,Constance Gerlingsstraat,tertiary,True,45.81,"LINESTRING (4.92293 51.5853775, 4.9227366 51.5853381, 4.922537 51.5852807, 4.9223189 51.5852191)",50,,,
7215006,False,Stoomlederplein,residential,False,149.602,"LINESTRING (4.923416 51.5854059, 4.9234093 51.585462, 4.923362 51.5858103, 4.9233328 51.5861509, 4.923332 51.5861909, 4.9233804 51.5866745, 4.9233185 51.5867377)",30,,,
7215240,False,Constance Gerlingsstraat,tertiary,True,55.980999999999995,"LINESTRING (4.923416 51.5854059, 4.9236532 51.5853922, 4.9239402 51.5853739, 4.9242193 51.5853429)",50,,,
"[281764632, 7215241, 281764630]",False,Constance Gerlingsstraat,tertiary,True,33.796,"LINESTRING (4.923416 51.5854059, 4.9233305 51.5854082, 4.9230722 51.5853899, 4.92293 51.5853775)",50,building_passage,,
7218238,False,Jan Steenstraat,residential,False,114.97,"LINESTRING (4.9143651 51.5855803, 4.9144555 51.5858175, 4.9141006 51.5865763)",,,,
"[7218480, 7218482, 7218462]",False,"['Vincent van Goghstraat', 'Spoorlaan Noord']",residential,False,164.515,"LINESTRING (4.9143651 51.5855803, 4.9130698 51.585772, 4.9130478 51.5858033, 4.9130312 51.5858466, 4.9128464 51.5864085)",,,,
7218482,False,Spoorlaan Noord,residential,True,130.094,"LINESTRING (4.9143651 51.5855803, 4.915893 51.5853445, 4.9160484 51.5853795, 4.916183 51.5854101)",,,,
7215104,False,Rubenspark,residential,False,57.733,"LINESTRING (4.9181038 51.5857378, 4.918939 51.5857543)",,,,
7215104,False,Rubenspark,residential,True,190.48499999999999,"LINESTRING (4.9181038 51.5857378, 4.9179018 51.5857352, 4.9178533 51.5858003, 4.91783 51.58586, 4.9175851 51.5863851, 4.9173471 51.5871071, 4.9172828 51.5872102, 4.9172369 51.5872631)",,,,
7215051,False,Wilhelminastraat,residential,False,52.02,"LINESTRING (4.918939 51.5857543, 4.9189779 51.5862215)",,,,
7215051,False,Wilhelminastraat,residential,True,46.983,"LINESTRING (4.918939 51.5857543, 4.9189169 51.585332)",,,,
7215104,False,Rubenspark,residential,True,57.733,"LINESTRING (4.918939 51.5857543, 4.9181038 51.5857378)",,,,
144860995,False,Anna Marie van Schurmanstraat,residential,False,59.839,"LINESTRING (4.9255614 51.5861484, 4.9255117 51.58606, 4.9254101 51.5856999, 4.9254194 51.5856212)",30,,,
144860995,False,Anna Marie van Schurmanstraat,residential,True,51.29899999999999,"LINESTRING (4.9255614 51.5861484, 4.9255768 51.5862211, 4.9256049 51.5863257, 4.9256614 51.5865364, 4.9256788 51.5866039)",30,,,
7215051,False,Wilhelminastraat,residential,False,34.915,"LINESTRING (4.9189779 51.5862215, 4.9190138 51.5865347)",,,,
7215051,False,Wilhelminastraat,residential,True,52.02,"LINESTRING (4.9189779 51.5862215, 4.918939 51.5857543)",,,,
7215084,False,Jeroen Boschstraat,living_street,True,226.68099999999998,"LINESTRING (4.9189779 51.5862215, 4.9197756 51.5861805, 4.9198161 51.5861546, 4.91987 51.58612, 4.9199769 51.5856875, 4.9199977 51.5855351, 4.91999 51.58538, 4.9199526 51.5853175, 4.9194645 51.5853072, 4.9189169 51.585332)",15,,,
7218236,False,Ruysdaelstraat,residential,False,88.638,"LINESTRING (4.9128464 51.5864085, 4.9141006 51.5865763)",,,,
7218423,False,Vincent van Goghstraat,residential,False,215.856,"LINESTRING (4.9128464 51.5864085, 4.9124 51.58778, 4.91239 51.58798, 4.9125173 51.5883126)",,,,
"[7218480, 7218482, 7218462]",False,"['Vincent van Goghstraat', 'Spoorlaan Noord']",residential,True,164.515,"LINESTRING (4.9128464 51.5864085, 4.9130312 51.5858466, 4.9130478 51.5858033, 4.9130698 51.585772, 4.9143651 51.5855803)",,,,
7215051,False,Wilhelminastraat,residential,True,34.915,"LINESTRING (4.9190138 51.5865347, 4.9189779 51.5862215)",,,,
7215009,False,Pieter Breughelhof,unclassified,False,39.012,"LINESTRING (4.9190138 51.5865347, 4.9194097 51.5865112, 4.9194948 51.5865051, 4.9195691 51.5865256)",,,,
"[7215001, 7215051]",False,"['Ruysdaelstraat', 'Wilhelminastraat']",residential,"[False, True]",213.95999999999998,"LINESTRING (4.9190138 51.5865347, 4.9190838 51.5875335, 4.91905 51.5875613, 4.9189754 51.5875756, 4.9183589 51.5875847, 4.9176792 51.5874076)",,,,
7215009,False,Pieter Breughelhof,unclassified,False,40.775000000000006,"LINESTRING (4.9195691 51.5865256, 4.9195824 51.5867096, 4.9198697 51.5867476)",,,,
145394001,False,,unclassified,False,61.344,"LINESTRING (4.9195691 51.5865256, 4.9199706 51.5864605, 4.9198697 51.5867476)",,,,
7215009,False,Pieter Breughelhof,unclassified,True,39.012,"LINESTRING (4.9195691 51.5865256, 4.9194948 51.5865051, 4.9194097 51.5865112, 4.9190138 51.5865347)",,,,
7218236,False,Ruysdaelstraat,residential,True,88.638,"LINESTRING (4.9141006 51.5865763, 4.9128464 51.5864085)",,,,
7218236,False,Ruysdaelstraat,residential,False,88.022,"LINESTRING (4.9141006 51.5865763, 4.914833 51.5866984, 4.9151458 51.5867, 4.9152422 51.5867045, 4.915348 51.5867105)",,,,
7218238,False,Jan Steenstraat,residential,True,114.97,"LINESTRING (4.9141006 51.5865763, 4.9144555 51.5858175, 4.9143651 51.5855803)",,,,
7218253,False,Memlingstraat,residential,False,217.818,"LINESTRING (4.9141006 51.5865763, 4.91388 51.58713, 4.91376 51.5872, 4.91368 51.58732, 4.91365 51.58742, 4.91364 51.58759, 4.91361 51.58769, 4.91352 51.58778, 4.91343 51.58783, 4.91339 51.58789, 4.9133 51.58816, 4.9131573 51.5884056)",,,,
7215077,False,Emilie Knappertstraat,residential,False,65.122,"LINESTRING (4.9266358 51.5865824, 4.926523 51.5865925, 4.9258233 51.5866425, 4.9256998 51.5866513)",30,,,
7215076,True,,tertiary,False,19.772,"LINESTRING (4.9154842 51.5865961, 4.9155591 51.5865919, 4.9156309 51.5866059, 4.9156883 51.5866361, 4.9157173 51.5866691)",,,roundabout,
7215078,True,Rembrandtlaan,tertiary,False,143.868,"LINESTRING (4.9154842 51.5865961, 4.9154761 51.5865269, 4.9154581 51.5864392, 4.9154383 51.5863852, 4.915476 51.5863021, 4.9158581 51.5858197, 4.9161028 51.5855152, 4.916183 51.5854101)",50,,,
144860995,False,Anna Marie van Schurmanstraat,residential,False,5.467,"LINESTRING (4.9256998 51.5866513, 4.9256788 51.5866039)",30,,,
7215054,False,Rosa Manusstraat,residential,False,103.588,"LINESTRING (4.9256998 51.5866513, 4.925715 51.5867245, 4.9258777 51.5875065, 4.925892 51.5875752)",30,,,
7215077,False,Emilie Knappertstraat,residential,True,65.122,"LINESTRING (4.9256998 51.5866513, 4.9258233 51.5866425, 4.926523 51.5865925, 4.9266358 51.5865824)",30,,,
7215012,True,,tertiary,False,14.208,"LINESTRING (4.9157173 51.5866691, 4.9157293 51.586717, 4.9157148 51.5867556, 4.9156806 51.5867891)",50,,roundabout,
7215011,True,,tertiary,False,16.834,"LINESTRING (4.915348 51.5867105, 4.9153648 51.5866612, 4.9154131 51.5866206, 4.9154842 51.5865961)",50,,roundabout,
7218236,False,Ruysdaelstraat,residential,True,88.02199999999999,"LINESTRING (4.915348 51.5867105, 4.9152422 51.5867045, 4.9151458 51.5867, 4.914833 51.5866984, 4.9141006 51.5865763)",,,,
7215015,False,Emilie Knappertstraat,residential,True,78.198,"LINESTRING (4.924561 51.5867143, 4.92469 51.5867015, 4.9251847 51.5866524, 4.9255639 51.5866147, 4.9256788 51.5866039)",30,,,
7215215,False,Laagstraat,residential,False,106.506,"LINESTRING (4.924561 51.5867143, 4.9245817 51.5867979, 4.9247954 51.587661)",30,,,
7215215,False,Laagstraat,residential,True,154.312,"LINESTRING (4.924561 51.5867143, 4.9245446 51.5866452, 4.9244225 51.5861325, 4.9243003 51.5856603, 4.9242317 51.5853953, 4.9242193 51.5853429)",30,,,
7215001,False,Ruysdaelstraat,residential,False,120.462,"LINESTRING (4.9156806 51.5867891, 4.9157757 51.5868318, 4.915895 51.5868916, 4.9160056 51.5869425, 4.9161103 51.5869752, 4.9172369 51.5872631)",,,,
7215012,True,,tertiary,False,17.500999999999998,"LINESTRING (4.9156806 51.5867891, 4.9156116 51.5868194, 4.9155283 51.5868281, 4.9154472 51.5868137)",50,,roundabout,
7215011,True,,tertiary,False,13.948,"LINESTRING (4.9154472 51.5868137, 4.9153948 51.5867876, 4.9153603 51.5867517, 4.915348 51.5867105)",50,,roundabout,
7218367,False,Rembrandtlaan,tertiary,False,44.134,"LINESTRING (4.9154472 51.5868137, 4.9154058 51.586876, 4.9151715 51.5871716)",50,,,
7215010,False,Walkvat,residential,True,144.46,"LINESTRING (4.9223663 51.5866067, 4.9223591 51.5864694, 4.9223728 51.5863635, 4.9223892 51.586234, 4.9224154 51.5861641, 4.9224443 51.5861013, 4.9224944 51.5860045, 4.9225634 51.5859155, 4.9226148 51.5858491, 4.9228046 51.5856421, 4.922852 51.5855635, 4.9229117 51.5854179, 4.92293 51.5853775)",30,,,
7215009,False,Pieter Breughelhof,unclassified,True,62.239000000000004,"LINESTRING (4.9207435 51.5868788, 4.9207091 51.5868685, 4.9206849 51.5868612, 4.9205771 51.5868412, 4.9198697 51.5867476)",,,,
"[7215285, 7215310]",False,Stationsstraat,unclassified,False,75.595,"LINESTRING (4.9207435 51.5868788, 4.9207006 51.5869433, 4.9202897 51.5873687, 4.9202276 51.5874374, 4.9201979 51.5874673)",30,,,
"[344459403, 7215308]",False,Stationsstraat,unclassified,True,214.26299999999998,"LINESTRING (4.9207435 51.5868788, 4.9222598 51.5852871, 4.9223189 51.5852191)",30,,,
7215006,False,Stoomlederplein,residential,False,11.391,"LINESTRING (4.923193 51.5870554, 4.9230297 51.5870695)",30,,,
144860996,False,Emmastraat,residential,False,37.188,"LINESTRING (4.923193 51.5870554, 4.9232618 51.5873871)",30,,,
7215006,False,Stoomlederplein,residential,True,39.25,"LINESTRING (4.923193 51.5870554, 4.9231566 51.5868738, 4.9232553 51.5867783, 4.9233185 51.5867377)",30,,,
7215006,False,Stoomlederplein,residential,True,11.391,"LINESTRING (4.9230297 51.5870695, 4.923193 51.5870554)",30,,,
"[7215044, 7215190, 7215071]",False,Prins Hendrikstraat,residential,False,231.93,"LINESTRING (4.9230297 51.5870695, 4.921715 51.587145, 4.9215662 51.5871536, 4.9215103 51.5871672, 4.9214834 51.5872009, 4.9215149 51.5873857, 4.9214971 51.5874056, 4.9214788 51.5874263, 4.9215032 51.587697, 4.9215398 51.5882909)",30,,,
7215124,False,Emmastraat,residential,False,41.872,"LINESTRING (4.9230297 51.5870695, 4.9230637 51.5872512, 4.9231032 51.5873161, 4.9231622 51.5873586, 4.9232618 51.5873871)",,,,
"[7215157, 7215181, 7214758]",False,Mangrovelaan,residential,False,370.62299999999993,"LINESTRING (4.9151715 51.5871716, 4.9152629 51.5872036, 4.9161736 51.5874815, 4.9162244 51.5874994, 4.9166551 51.5876319, 4.9167846 51.5876737, 4.9170458 51.5877513, 4.91711 51.5877735, 4.9171701 51.5878014, 4.9172065 51.5878293, 4.9172362 51.5878585, 4.9172528 51.5878838, 4.9173259 51.5880452, 4.9173723 51.5881475, 4.9174162 51.5882443, 4.9175329 51.5885016, 4.9176484 51.5887562, 4.9177176 51.5889087, 4.9177223 51.5889238, 4.9177239 51.588936, 4.9177221 51.5889452, 4.9177191 51.5889526, 4.917714 51.58896, 4.9176256 51.5890634, 4.9174974 51.589211, 4.9173399 51.5893925, 4.9171613 51.5895981)",30,,,
7218367,False,Rembrandtlaan,tertiary,False,87.307,"LINESTRING (4.9151715 51.5871716, 4.9150843 51.5872732, 4.9145768 51.5878644)",50,,,
7218367,False,Rembrandtlaan,tertiary,True,44.134,"LINESTRING (4.9151715 51.5871716, 4.9154058 51.586876, 4.9154472 51.5868137)",50,,,
7215001,False,Ruysdaelstraat,residential,False,34.524,"LINESTRING (4.9172369 51.5872631, 4.9176792 51.5874076)",,,,
7215001,False,Ruysdaelstraat,residential,True,120.462,"LINESTRING (4.9172369 51.5872631, 4.9161103 51.5869752, 4.9160056 51.5869425, 4.915895 51.5868916, 4.9157757 51.5868318, 4.9156806 51.5867891)",,,,
7215104,False,Rubenspark,residential,False,190.48499999999999,"LINESTRING (4.9172369 51.5872631, 4.9172828 51.5872102, 4.9173471 51.5871071, 4.9175851 51.5863851, 4.91783 51.58586, 4.9178533 51.5858003, 4.9179018 51.5857352, 4.9181038 51.5857378)",,,,
7215001,False,Ruysdaelstraat,residential,True,34.524,"LINESTRING (4.9176792 51.5874076, 4.9172369 51.5872631)",,,,
7215111,True,Rubenspark,residential,False,187.977,"LINESTRING (4.9176792 51.5874076, 4.9181038 51.5857378)",,,,
"[7215001, 7215051]",False,"['Wilhelminastraat', 'Ruysdaelstraat']",residential,"[False, True]",213.96,"LINESTRING (4.9176792 51.5874076, 4.9183589 51.5875847, 4.9189754 51.5875756, 4.91905 51.5875613, 4.9190838 51.5875335, 4.9190138 51.5865347)",,,,
7215047,False,Ien Dalesstraat,residential,False,76.36,"LINESTRING (4.925892 51.5875752, 4.9257697 51.5875848, 4.9247954 51.587661)",30,,,
7215054,False,Rosa Manusstraat,residential,True,103.588,"LINESTRING (4.925892 51.5875752, 4.9258777 51.5875065, 4.925715 51.5867245, 4.9256998 51.5866513)",30,,,
7215215,False,Laagstraat,residential,False,50.334,"LINESTRING (4.9247954 51.587661, 4.9249072 51.5881083)",30,,,
7215047,False,Ien Dalesstraat,residential,True,76.36,"LINESTRING (4.9247954 51.587661, 4.9257697 51.5875848, 4.925892 51.5875752)",30,,,
7215215,False,Laagstraat,residential,True,106.506,"LINESTRING (4.9247954 51.587661, 4.9245817 51.5867979, 4.924561 51.5867143)",30,,,
7218367,False,Rembrandtlaan,tertiary,False,84.229,"LINESTRING (4.9145768 51.5878644, 4.9141379 51.5885711)",50,,,
7214751,False,Mimosalaan,residential,False,108.27699999999999,"LINESTRING (4.9145768 51.5878644, 4.9146818 51.5878992, 4.9156521 51.5882079, 4.9159709 51.5883093)",30,,,
7218367,False,Rembrandtlaan,tertiary,True,87.307,"LINESTRING (4.9145768 51.5878644, 4.9150843 51.5872732, 4.9151715 51.5871716)",50,,,
7215192,False,Marijkestraat,residential,True,103.324,"LINESTRING (4.9249072 51.5881083, 4.9234156 51.588176)",30,,,
7215215,False,Laagstraat,residential,True,50.334,"LINESTRING (4.9249072 51.5881083, 4.9247954 51.587661)",30,,,
7215215,False,Laagstraat,residential,False,184.77700000000002,"LINESTRING (4.9249072 51.5881083, 4.9249157 51.5881317, 4.9254937 51.5897296)",30,,,
7215155,False,Beatrixstraat,living_street,False,195.174,"LINESTRING (4.9234156 51.588176, 4.9237883 51.5899159)",15,,,
7215192,False,Marijkestraat,residential,False,103.324,"LINESTRING (4.9234156 51.588176, 4.9249072 51.5881083)",30,,,
7215192,False,Marijkestraat,residential,True,100.122,"LINESTRING (4.9234156 51.588176, 4.9219734 51.5882646)",30,,,
144860996,False,Emmastraat,residential,True,88.363,"LINESTRING (4.9234156 51.588176, 4.9232618 51.5873871)",30,,,
7215192,False,Marijkestraat,residential,False,67.666,"LINESTRING (4.9193759 51.5883395, 4.9194288 51.5883534, 4.9195243 51.5883711, 4.9196922 51.5883736, 4.9197181 51.588374, 4.9198269 51.5883756, 4.920345 51.5883506)",30,,,
7215285,False,Stationsstraat,unclassified,True,112.401,"LINESTRING (4.9193759 51.5883395, 4.9198911 51.5877788, 4.9199143 51.5877536, 4.9201979 51.5874673)",30,,,
7215293,False,Hoofdstraat,unclassified,False,205.61599999999999,"LINESTRING (4.9193759 51.5883395, 4.9191645 51.5885589, 4.918852 51.5889642, 4.918809 51.5890178, 4.9187069 51.5891545, 4.9185969 51.5893553, 4.9184812 51.5896517, 4.9183704 51.5900623)",30,,,
7215192,False,Marijkestraat,residential,False,100.122,"LINESTRING (4.9219734 51.5882646, 4.9234156 51.588176)",30,,,
7215192,False,Marijkestraat,residential,True,30.098,"LINESTRING (4.9219734 51.5882646, 4.9215398 51.5882909)",30,,,
7215132,False,Irenestraat,living_street,False,199.815,"LINESTRING (4.9219734 51.5882646, 4.92199 51.58884, 4.92206 51.58904, 4.9221251 51.590056)",15,,,
7215163,True,Mimosalaan,residential,False,77.078,"LINESTRING (4.9159709 51.5883093, 4.9154894 51.5889346)",30,,,
7214751,False,Mimosalaan,residential,True,108.27699999999999,"LINESTRING (4.9159709 51.5883093, 4.9156521 51.5882079, 4.9146818 51.5878992, 4.9145768 51.5878644)",30,,,
"[7215162, 348017235]",True,Mimosalaan,residential,False,156.01500000000001,"LINESTRING (4.9159709 51.5883093, 4.9160741 51.5883424, 4.9164604 51.5884665, 4.9168491 51.5885913, 4.91688 51.58868, 4.9168477 51.5888037, 4.9165585 51.5891323, 4.9164054 51.5893063)",30,,,
7215192,False,Marijkestraat,residential,False,30.098,"LINESTRING (4.9215398 51.5882909, 4.9219734 51.5882646)",30,,,
7215192,False,Marijkestraat,residential,True,18.176,"LINESTRING (4.9215398 51.5882909, 4.9212777 51.5883051)",30,,,
"[7215044, 7215190, 7215071]",False,Prins Hendrikstraat,residential,True,231.93,"LINESTRING (4.9215398 51.5882909, 4.9215032 51.587697, 4.9214788 51.5874263, 4.9214971 51.5874056, 4.9215149 51.5873857, 4.9214834 51.5872009, 4.9215103 51.5871672, 4.9215662 51.5871536, 4.921715 51.587145, 4.9230297 51.5870695)",30,,,
7215261,False,Pastoor Gillisstraat,residential,False,9.867,"LINESTRING (4.9125173 51.5883126, 4.9126561 51.5883335)",30,,,
7218423,False,Vincent van Goghstraat,residential,True,215.856,"LINESTRING (4.9125173 51.5883126, 4.91239 51.58798, 4.9124 51.58778, 4.9128464 51.5864085)",,,,
7215261,False,Pastoor Gillisstraat,residential,True,35.542,"LINESTRING (4.9131573 51.5884056, 4.9126561 51.5883335)",30,,,
7215261,False,Pastoor Gillisstraat,residential,False,70.201,"LINESTRING (4.9131573 51.5884056, 4.9140417 51.5885549, 4.9141379 51.5885711)",30,,,
7218253,False,Memlingstraat,residential,True,217.818,"LINESTRING (4.9131573 51.5884056, 4.9133 51.58816, 4.91339 51.58789, 4.91343 51.58783, 4.91352 51.58778, 4.91361 51.58769, 4.91364 51.58759, 4.91365 51.58742, 4.91368 51.58732, 4.91376 51.5872, 4.91388 51.58713, 4.9141006 51.5865763)",,,,
7218367,False,Rembrandtlaan,tertiary,True,84.229,"LINESTRING (4.9141379 51.5885711, 4.9145768 51.5878644)",50,,,
7215261,False,Pastoor Gillisstraat,residential,False,102.077,"LINESTRING (4.9141379 51.5885711, 4.9142247 51.5885838, 4.914589 51.5886601, 4.9149982 51.5887698, 4.9154894 51.5889346)",30,,,
7215261,False,Pastoor Gillisstraat,residential,True,70.201,"LINESTRING (4.9141379 51.5885711, 4.9140417 51.5885549, 4.9131573 51.5884056)",30,,,
7218409,False,Regentenstraat,tertiary,False,148.107,"LINESTRING (4.9141379 51.5885711, 4.9138728 51.5891627, 4.9136454 51.5897478, 4.9136081 51.5898614)",50,,,
7215261,False,Pastoor Gillisstraat,residential,False,75.583,"LINESTRING (4.9154894 51.5889346, 4.91613 51.5891946, 4.9164054 51.5893063)",30,,,
7215261,False,Pastoor Gillisstraat,residential,True,102.077,"LINESTRING (4.9154894 51.5889346, 4.9149982 51.5887698, 4.914589 51.5886601, 4.9142247 51.5885838, 4.9141379 51.5885711)",30,,,
