osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction
"[6422266, 228431023]",True,"['1', '3']",J.C. Kellerlaan,secondary,50,False,173.804,"LINESTRING (6.6324253 52.56841, 6.6325725 52.5686401, 6.6326647 52.5688209, 6.6326874 52.5688847, 6.632936 52.5696228, 6.6330146 52.5697797, 6.6330278 52.569806, 6.6330891 52.5699166)",
6422270,False,2,Jan Weitkamplaan,tertiary,50,False,17.933,"LINESTRING (6.6342125 52.569902, 6.6344776 52.569909)",
141633514,True,3,Jan Weitkamplaan,tertiary,50,False,73.66,"LINESTRING (6.6342125 52.569902, 6.6334464 52.5699639, 6.6333932 52.5699682, 6.6331357 52.5700019)",
6422270,False,2,Jan Weitkamplaan,tertiary,50,True,17.933,"LINESTRING (6.6344776 52.569909, 6.6342125 52.569902)",
6422263,False,2,Jan Weitkamplaan,tertiary,50,False,74.97800000000001,"LINESTRING (6.6344776 52.569909, 6.6350362 52.5699253, 6.6355857 52.5699418)",
"[6421856, 744830671]",False,,Zwingel,residential,"['50', '30']",False,100.05799999999999,"LINESTRING (6.6344776 52.569909, 6.6344754 52.5699672, 6.6344744 52.569985, 6.6344699 52.5700653, 6.6344691 52.5701905, 6.6344855 52.5703034, 6.6345322 52.5704501, 6.6345735 52.5705294, 6.6347705 52.570774)",
6422278,False,,Jan Weitkamplaan,tertiary,50,False,16.485,"LINESTRING (6.6355857 52.5699418, 6.6358296 52.5699436)",
6421898,False,,Zwingel,residential,30,False,66.526,"LINESTRING (6.6355857 52.5699418, 6.6355814 52.5699643, 6.6355801 52.5700093, 6.6355818 52.5703636, 6.6356016 52.5705395)",
6422263,False,2,Jan Weitkamplaan,tertiary,50,True,74.97800000000001,"LINESTRING (6.6355857 52.5699418, 6.6350362 52.5699253, 6.6344776 52.569909)",
6422278,False,,Jan Weitkamplaan,tertiary,50,True,16.485,"LINESTRING (6.6358296 52.5699436, 6.6355857 52.5699418)",
6422247,False,2,Jan Weitkamplaan,tertiary,50,False,45.377,"LINESTRING (6.6358296 52.5699436, 6.6362889 52.5699415, 6.636501 52.5699404)",
6422247,False,2,Jan Weitkamplaan,tertiary,50,True,8.212,"LINESTRING (6.6366225 52.5699412, 6.636501 52.5699404)",
"[824610444, 824610446]",True,,Roeterskamp,tertiary,"['50', '30']",False,33.236,"LINESTRING (6.6366225 52.5699412, 6.6366188 52.5700319, 6.6366114 52.5700962, 6.6365944 52.5701576, 6.636575 52.5702382)",
"[6422153, 248258082, 339305983]",False,,Roeterskamp,tertiary,30,False,86.062,"LINESTRING (6.636575 52.5702382, 6.6365798 52.5702765, 6.6365972 52.5703189, 6.6366446 52.5703889, 6.6367776 52.5705858, 6.6369886 52.5708754, 6.6370094 52.5709006, 6.6370525 52.5709528)",
"[824610445, 824610447]",True,,Roeterskamp,tertiary,"['30', '50']",False,33.778999999999996,"LINESTRING (6.636575 52.5702382, 6.6365284 52.5701604, 6.6365123 52.5700985, 6.6365038 52.5700322, 6.6365024 52.5699672, 6.636501 52.5699404)",
6421898,False,,Zwingel,residential,30,True,66.526,"LINESTRING (6.6356016 52.5705395, 6.6355818 52.5703636, 6.6355801 52.5700093, 6.6355814 52.5699643, 6.6355857 52.5699418)",
6421981,False,,Zwingel,residential,30,False,40.479,"LINESTRING (6.6356016 52.5705395, 6.6356624 52.5707362, 6.6357139 52.5708412, 6.635746 52.5708919)",
6422058,False,,Zwingel,residential,30,False,61.925,"LINESTRING (6.6356016 52.5705395, 6.6352955 52.5706253, 6.6347705 52.570774)",
334605429,True,1,,tertiary,50,False,13.715,"LINESTRING (6.6306592 52.5706022, 6.6306636 52.5706329, 6.6306548 52.5706633, 6.6306335 52.5706913, 6.6306011 52.570715)",roundabout
824626693,True,1,,tertiary,50,False,7.726,"LINESTRING (6.6303276 52.5707108, 6.6302941 52.5706826, 6.6302755 52.5706498)",roundabout
824626695,True,1,Jan Weitkamplaan,tertiary,50,False,39.623,"LINESTRING (6.6303276 52.5707108, 6.6301954 52.5707386, 6.6301039 52.5707618, 6.6299705 52.570786, 6.6297636 52.5707993)",
6421795,False,,Zwingel,residential,30,False,31.499,"LINESTRING (6.6347705 52.570774, 6.6350327 52.5710082)",
"[6421856, 744830671]",False,,Zwingel,residential,"['30', '50']",True,100.05799999999999,"LINESTRING (6.6347705 52.570774, 6.6345735 52.5705294, 6.6345322 52.5704501, 6.6344855 52.5703034, 6.6344691 52.5701905, 6.6344699 52.5700653, 6.6344744 52.569985, 6.6344754 52.5699672, 6.6344776 52.569909)",
6422058,False,,Zwingel,residential,30,True,61.925,"LINESTRING (6.6347705 52.570774, 6.6352955 52.5706253, 6.6356016 52.5705395)",
"[228431020, 975790238, 6422279]",True,"['1', '3']",J.C. Kellerlaan,secondary,50,False,159.20799999999997,"LINESTRING (6.6341672 52.5712543, 6.6338257 52.5709931, 6.6336385 52.5708297, 6.6335535 52.5707445, 6.6334809 52.5706667, 6.633115 52.5702136, 6.6330766 52.5701661, 6.6329944 52.5700222)",
6422227,False,2,Jan Weitkamplaan,tertiary,50,False,66.50200000000001,"LINESTRING (6.6283254 52.5709146, 6.6281431 52.5709303, 6.6279683 52.5709522, 6.6278101 52.5709825, 6.6276551 52.571022, 6.6274024 52.5711053)",
