osmid,highway,oneway,reversed,length,geometry,name,maxspeed,bridge,lanes,junction
916234597,unclassified,False,False,11.846,"LINESTRING (4.8832043 52.0880679, 4.8832345 52.0880515, 4.8832797 52.0880161, 4.8833129 52.0879855)",,,,,
"[7351129, 7351230, 7351231]",tertiary,False,False,59.294000000000004,"LINESTRING (4.8815466 52.0877872, 4.8810955 52.0878367, 4.8809913 52.0878463, 4.8808368 52.0878643, 4.8806952 52.0878885)",Westdam,50,yes,,
"[524416714, 7351230, 7351326]",tertiary,False,True,104.438,"LINESTRING (4.8815466 52.0877872, 4.882078 52.0877349, 4.8824881 52.0876947, 4.8827005 52.0876694, 4.8827814 52.0876598, 4.8830539 52.0876315)",Westdam,50,,,
931044850,unclassified,False,False,35.375,"LINESTRING (4.8815466 52.0877872, 4.8815586 52.0878511, 4.8816014 52.0880765, 4.8816065 52.0881032)",,,,,
7351656,residential,False,False,20.369,"LINESTRING (4.8707982 52.0825201, 4.8710738 52.0825899)",Esdoornlaan,30,,,
7351656,residential,False,True,20.369,"LINESTRING (4.8710738 52.0825899, 4.8707982 52.0825201)",Esdoornlaan,30,,,
7351656,residential,False,False,32.793,"LINESTRING (4.8710738 52.0825899, 4.8711925 52.0826271, 4.8715013 52.0827239)",Esdoornlaan,30,,,
7351951,residential,False,False,45.061,"LINESTRING (4.8710738 52.0825899, 4.8709816 52.0826967, 4.8707648 52.0829479)",Seringenlaan,30,,,
7351773,residential,False,False,48.445,"LINESTRING (4.8744714 52.0826318, 4.8744042 52.0827051, 4.8741994 52.0829574, 4.8741545 52.0830213)",Hazelaarstraat,30,,,
7351009,residential,False,False,22.287,"LINESTRING (4.8771658 52.0826328, 4.8774529 52.0827279)",Primulastraat,30,,,
7351921,residential,False,False,50.088,"LINESTRING (4.876041 52.0826331, 4.8758609 52.0828408, 4.8758264 52.0828777, 4.8756932 52.0830296)",Berkenlaan,30,,,
7351656,residential,False,False,20.052,"LINESTRING (4.8715013 52.0827239, 4.8717608 52.0828081)",Esdoornlaan,30,,,
"[7351891, 7351958]",residential,False,"[False, True]",218.741,"LINESTRING (4.8715013 52.0827239, 4.870822 52.0835147, 4.8710698 52.0835999, 4.8717608 52.0828081)",Lindenlaan,30,,,
7351656,residential,False,True,32.793,"LINESTRING (4.8715013 52.0827239, 4.8711925 52.0826271, 4.8710738 52.0825899)",Esdoornlaan,30,,,
7351009,residential,False,True,22.287,"LINESTRING (4.8774529 52.0827279, 4.8771658 52.0826328)",Primulastraat,30,,,
7351038,residential,False,False,36.673,"LINESTRING (4.8774529 52.0827279, 4.8771979 52.0830181)",Primulastraat,30,,,
7351009,residential,False,False,56.766,"LINESTRING (4.8774529 52.0827279, 4.8776311 52.082787, 4.8777879 52.0828389, 4.8781841 52.0829702)",Primulastraat,30,,,
7351015,residential,False,False,32.274,"LINESTRING (4.8783976 52.0827113, 4.8781841 52.0829702)",Leliestraat,30,,,
7351048,tertiary,False,True,59.22,"LINESTRING (4.8783976 52.0827113, 4.8787571 52.0828475, 4.8791353 52.0829908)",Chrysantstraat,50,,,
7351490,residential,False,True,76.886,"LINESTRING (4.8765536 52.0828057, 4.876029 52.0834174)",Kromwijkerkade,30,,,
7350959,residential,False,False,49.961,"LINESTRING (4.8765536 52.0828057, 4.8769156 52.0829243, 4.8771979 52.0830181)",Vioolstraat,30,,,
7351656,residential,False,True,20.052,"LINESTRING (4.8717608 52.0828081, 4.8715013 52.0827239)",Esdoornlaan,30,,,
"[7351891, 7351958]",residential,False,"[False, True]",218.74099999999999,"LINESTRING (4.8717608 52.0828081, 4.8710698 52.0835999, 4.870822 52.0835147, 4.8715013 52.0827239)",Lindenlaan,30,,,
7351656,residential,False,False,47.934,"LINESTRING (4.8717608 52.0828081, 4.8720811 52.082912, 4.8723811 52.0830094)",Esdoornlaan,30,,,
7351950,residential,False,False,58.203,"LINESTRING (4.8707648 52.0829479, 4.87034 52.08282, 4.87026 52.08283, 4.870119 52.0829907)",Seringenlaan,30,,,
7351951,residential,False,False,32.187,"LINESTRING (4.8707648 52.0829479, 4.8705648 52.0831795, 4.870544 52.0832036)",Seringenlaan,30,,,
7351951,residential,False,True,45.061,"LINESTRING (4.8707648 52.0829479, 4.8709816 52.0826967, 4.8710738 52.0825899)",Seringenlaan,30,,,
7351015,residential,False,True,32.274,"LINESTRING (4.8781841 52.0829702, 4.8783976 52.0827113)",Leliestraat,30,,,
7351009,residential,False,True,56.766000000000005,"LINESTRING (4.8781841 52.0829702, 4.8777879 52.0828389, 4.8776311 52.082787, 4.8774529 52.0827279)",Primulastraat,30,,,
7351015,residential,False,False,53.141000000000005,"LINESTRING (4.8781841 52.0829702, 4.8780069 52.0831844, 4.8779575 52.0832441, 4.8778316 52.0833962)",Leliestraat,30,,,
7351950,residential,False,True,58.202999999999996,"LINESTRING (4.870119 52.0829907, 4.87026 52.08283, 4.87034 52.08282, 4.8707648 52.0829479)",Seringenlaan,30,,,
7351019,residential,False,False,82.035,"LINESTRING (4.8791353 52.0829908, 4.8787642 52.0834379, 4.8785898 52.083648)",Anjerstraat,30,,,
7351048,tertiary,False,False,59.22,"LINESTRING (4.8791353 52.0829908, 4.8787571 52.0828475, 4.8783976 52.0827113)",Chrysantstraat,50,,,
7351048,tertiary,False,True,55.709,"LINESTRING (4.8791353 52.0829908, 4.8794465 52.083109, 4.8798288 52.0832542)",Chrysantstraat,50,,,
7351656,residential,False,False,45.361,"LINESTRING (4.8723811 52.0830094, 4.8724422 52.0830292, 4.8729682 52.0831998)",Esdoornlaan,30,,,
7351656,residential,False,True,47.934,"LINESTRING (4.8723811 52.0830094, 4.8720811 52.082912, 4.8717608 52.0828081)",Esdoornlaan,30,,,
7351773,residential,False,False,55.411,"LINESTRING (4.8741545 52.0830213, 4.8737723 52.0834608)",Hazelaarstraat,30,,,
7351773,residential,False,True,48.44499999999999,"LINESTRING (4.8741545 52.0830213, 4.8741994 52.0829574, 4.8744042 52.0827051, 4.8744714 52.0826318)",Hazelaarstraat,30,,,
7351920,residential,True,False,141.567,"LINESTRING (4.8741545 52.0830213, 4.8744895 52.0831294, 4.8753662 52.0834122, 4.8755271 52.0832239, 4.8756932 52.0830296)",Berkenlaan,30,,,
7351038,residential,False,True,36.673,"LINESTRING (4.8771979 52.0830181, 4.8774529 52.0827279)",Primulastraat,30,,,
7350959,residential,False,True,49.961,"LINESTRING (4.8771979 52.0830181, 4.8769156 52.0829243, 4.8765536 52.0828057)",Vioolstraat,30,,,
7351038,residential,False,False,126.536,"LINESTRING (4.8771979 52.0830181, 4.8766844 52.0836256, 4.8763968 52.0835363, 4.876029 52.0834174)",Primulastraat,30,,,
7351914,residential,True,False,94.482,"LINESTRING (4.8756932 52.0830296, 4.8748101 52.0827421, 4.8744714 52.0826318)",Berkenlaan,30,,,
7351921,residential,False,True,50.088,"LINESTRING (4.8756932 52.0830296, 4.8758264 52.0828777, 4.8758609 52.0828408, 4.876041 52.0826331)",Berkenlaan,30,,,
7351951,residential,False,True,32.187,"LINESTRING (4.870544 52.0832036, 4.8705648 52.0831795, 4.8707648 52.0829479)",Seringenlaan,30,,,
412149906,residential,False,True,18.709,"LINESTRING (4.8829954 52.0831146, 4.8829379 52.0832791)",Willem-Alexanderhof,30,,,
"[65038980, 65038982]",residential,False,False,178.01,"LINESTRING (4.8829954 52.0831146, 4.88289 52.0830877, 4.8826359 52.0829781, 4.8824561 52.0828991, 4.882318 52.0828838, 4.882184 52.0829238, 4.8820835 52.0830221, 4.8818396 52.0837405, 4.8818285 52.0837732, 4.8817606 52.0838492, 4.8817125 52.0838971)","['Nassaukade', 'Prins Hendrikkade']",30,,,
65038982,residential,False,True,55.512,"LINESTRING (4.8829954 52.0831146, 4.8831765 52.0831498, 4.8837885 52.0832196)",Prins Hendrikkade,30,,,
7351656,residential,False,False,23.622,"LINESTRING (4.8729682 52.0831998, 4.8732739 52.083299)",Esdoornlaan,30,,,
7351494,residential,True,False,194.91,"LINESTRING (4.8729682 52.0831998, 4.8727948 52.0834074, 4.8724606 52.0837938, 4.8718682 52.0836002, 4.8722024 52.083218, 4.8723811 52.0830094)",Appelstraat,30,,,
7351656,residential,False,True,45.361,"LINESTRING (4.8729682 52.0831998, 4.8724422 52.0830292, 4.8723811 52.0830094)",Esdoornlaan,30,,,
65038982,residential,False,False,55.512,"LINESTRING (4.8837885 52.0832196, 4.8831765 52.0831498, 4.8829954 52.0831146)",Prins Hendrikkade,30,,,
7351048,tertiary,False,False,55.709,"LINESTRING (4.8798288 52.0832542, 4.8794465 52.083109, 4.8791353 52.0829908)",Chrysantstraat,50,,,
7351328,residential,False,False,59.028999999999996,"LINESTRING (4.8798288 52.0832542, 4.8795561 52.0835379, 4.8793895 52.0837113)",Anemoonstraat,30,,,
7351478,tertiary,False,False,57.569,"LINESTRING (4.8798288 52.0832542, 4.8800952 52.0833523, 4.8805515 52.0835203)",Chrysantstraat,50,,2,
7351656,residential,False,True,23.622,"LINESTRING (4.8732739 52.083299, 4.8729682 52.0831998)",Esdoornlaan,30,,,
7351656,residential,False,False,23.576,"LINESTRING (4.8732739 52.083299, 4.8732821 52.0833017, 4.873579 52.083398)",Esdoornlaan,30,,,
7351015,residential,False,False,135.214,"LINESTRING (4.8778316 52.0833962, 4.8773608 52.0839583, 4.8771679 52.0841886, 4.876926 52.0844774)",Leliestraat,30,,,
7351015,residential,False,True,53.141000000000005,"LINESTRING (4.8778316 52.0833962, 4.8779575 52.0832441, 4.8780069 52.0831844, 4.8781841 52.0829702)",Leliestraat,30,,,
7351322,residential,False,False,58.89,"LINESTRING (4.8778316 52.0833962, 4.878223 52.0835262, 4.8785898 52.083648)",Asterstraat,30,,,
7351656,residential,False,False,14.941,"LINESTRING (4.873579 52.083398, 4.8737723 52.0834608)",Esdoornlaan,30,,,
7351656,residential,False,True,23.576,"LINESTRING (4.873579 52.083398, 4.8732821 52.0833017, 4.8732739 52.083299)",Esdoornlaan,30,,,
7351656,residential,False,False,31.971,"LINESTRING (4.8737723 52.0834608, 4.8741861 52.083595)",Esdoornlaan,30,,,
7351656,residential,False,True,14.941,"LINESTRING (4.8737723 52.0834608, 4.873579 52.083398)",Esdoornlaan,30,,,
7351773,residential,False,True,55.411,"LINESTRING (4.8737723 52.0834608, 4.8741545 52.0830213)",Hazelaarstraat,30,,,
524416698,residential,False,False,59.651,"LINESTRING (4.8805515 52.0835203, 4.8800831 52.083973)",Singel,30,,,
7351478,tertiary,False,True,57.569,"LINESTRING (4.8805515 52.0835203, 4.8800952 52.0833523, 4.8798288 52.0832542)",Chrysantstraat,50,,2,
