osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,tunnel
7103578,Irenestraat,residential,30,False,False,29.051,"LINESTRING (5.0920526 51.9846923, 5.091717 51.9848521)",,,,
7103529,Willem-Alexanderstraat,residential,30,False,False,55.382999999999996,"LINESTRING (5.0920526 51.9846923, 5.0921493 51.9847643, 5.0922299 51.9848185, 5.0922969 51.9848547, 5.0923415 51.9848714, 5.092471 51.9849199, 5.0926801 51.9849983)",,,,
7103578,Irenestraat,residential,30,False,False,23.491,"LINESTRING (5.091717 51.9848521, 5.091457 51.9849899)",,,,
7103578,Irenestraat,residential,30,False,True,29.051,"LINESTRING (5.091717 51.9848521, 5.0920526 51.9846923)",,,,
7103484,Verduinstraat,residential,30,False,False,68.679,"LINESTRING (5.091717 51.9848521, 5.092074 51.9851168, 5.0923613 51.9853254)",,,,
7101880,De Bogerd,residential,30,True,False,155.86599999999999,"LINESTRING (5.0946122 51.9848619, 5.0945385 51.9848304, 5.0945068 51.9848184, 5.0940501 51.9846461, 5.0935463 51.9851577, 5.0939815 51.9853233, 5.0940925 51.9853655)",,,,
7103886,Hogelandseweg,residential,30,False,False,49.852,"LINESTRING (5.0946122 51.9848619, 5.0942784 51.9851709, 5.0942263 51.9852411)",,,,
7103578,Irenestraat,residential,30,False,True,23.491,"LINESTRING (5.091457 51.9849899, 5.091717 51.9848521)",,,,
7103578,Irenestraat,residential,30,False,False,72.849,"LINESTRING (5.091457 51.9849899, 5.0913525 51.9850356, 5.0909459 51.9851713, 5.0906242 51.9852797, 5.0905906 51.9852963, 5.0905523 51.9853274)",,,,
7103496,Mauritsstraat,residential,30,False,False,42.421,"LINESTRING (5.0926801 51.9849983, 5.0923613 51.9853254)",,,,
7103529,Willem-Alexanderstraat,residential,30,False,True,55.382999999999996,"LINESTRING (5.0926801 51.9849983, 5.092471 51.9849199, 5.0923415 51.9848714, 5.0922969 51.9848547, 5.0922299 51.9848185, 5.0921493 51.9847643, 5.0920526 51.9846923)",,,,
7103496,Mauritsstraat,residential,30,False,True,42.421,"LINESTRING (5.0923613 51.9853254, 5.0926801 51.9849983)",,,,
7103484,Verduinstraat,residential,30,False,False,57.693,"LINESTRING (5.0923613 51.9853254, 5.0924101 51.9853558, 5.0924853 51.9853901, 5.0926973 51.9854691, 5.0927183 51.985477, 5.0930651 51.9856083)",,,,
7103484,Verduinstraat,residential,30,False,True,68.679,"LINESTRING (5.0923613 51.9853254, 5.092074 51.9851168, 5.091717 51.9848521)",,,,
7103886,Hogelandseweg,residential,30,False,False,16.593,"LINESTRING (5.0942263 51.9852411, 5.094148 51.9853131, 5.0940925 51.9853655)",,,,
7103886,Hogelandseweg,residential,30,False,True,49.852,"LINESTRING (5.0942263 51.9852411, 5.0942784 51.9851709, 5.0946122 51.9848619)",,,,
7103578,Irenestraat,residential,30,False,True,72.849,"LINESTRING (5.0905523 51.9853274, 5.0905906 51.9852963, 5.0906242 51.9852797, 5.0909459 51.9851713, 5.0913525 51.9850356, 5.091457 51.9849899)",,,,
7103595,Meester M C van Hallstraat,residential,30,False,False,70.027,"LINESTRING (5.0905523 51.9853274, 5.0904201 51.9853826, 5.0902181 51.9854669, 5.090042 51.9855403, 5.0898158 51.9856347, 5.0896914 51.9856636)",,,,
7103598,Van den Brinkstraat,residential,30,False,False,52.617000000000004,"LINESTRING (5.0905523 51.9853274, 5.0906904 51.9854794, 5.0909276 51.9857403)",,,,
7103886,Hogelandseweg,residential,30,False,False,59.946,"LINESTRING (5.0940925 51.9853655, 5.0939581 51.9855034, 5.0936419 51.9858277)",,,,
7103886,Hogelandseweg,residential,30,False,True,16.593,"LINESTRING (5.0940925 51.9853655, 5.094148 51.9853131, 5.0942263 51.9852411)",,,,
7103484,Verduinstraat,residential,30,False,False,46.426,"LINESTRING (5.0930651 51.9856083, 5.0932143 51.9856651, 5.0935116 51.9857782, 5.0936419 51.9858277)",,,,
7103484,Verduinstraat,residential,30,False,True,57.693,"LINESTRING (5.0930651 51.9856083, 5.0927183 51.985477, 5.0926973 51.9854691, 5.0924853 51.9853901, 5.0924101 51.9853558, 5.0923613 51.9853254)",,,,
7103595,Meester M C van Hallstraat,residential,30,False,False,59.14699999999999,"LINESTRING (5.0896914 51.9856636, 5.0894106 51.9857677, 5.0892507 51.9858255, 5.089234 51.9858315, 5.0891819 51.9858461, 5.0891314 51.985851, 5.089076 51.9858487, 5.0890267 51.9858429, 5.0889753 51.9858327, 5.0889172 51.9858175)",,,,
7103595,Meester M C van Hallstraat,residential,30,False,True,70.027,"LINESTRING (5.0896914 51.9856636, 5.0898158 51.9856347, 5.090042 51.9855403, 5.0902181 51.9854669, 5.0904201 51.9853826, 5.0905523 51.9853274)",,,,
7103833,M E Hartmanstraat,residential,30,False,False,100.659,"LINESTRING (5.0896914 51.9856636, 5.0900747 51.986115, 5.0902392 51.9863039, 5.0903312 51.9864096, 5.0903821 51.9864626)",,,,
7103598,Van den Brinkstraat,residential,30,False,False,48.32899999999999,"LINESTRING (5.0909276 51.9857403, 5.0911584 51.9860012, 5.0912067 51.986055, 5.0912663 51.9861216)",,,,
"[7103554, 7103599]","['Verhoefstraat', 'Schramstraat']",unclassified,30,True,False,186.599,"LINESTRING (5.0909276 51.9857403, 5.0912961 51.9856163, 5.0913532 51.9855972, 5.0917871 51.9854511, 5.0918489 51.985454, 5.0919045 51.9854766, 5.0921724 51.9856917, 5.0919968 51.9858718, 5.0917027 51.9859719, 5.0916361 51.9859951, 5.0912663 51.9861216)",,,,
7103598,Van den Brinkstraat,residential,30,False,True,52.617000000000004,"LINESTRING (5.0909276 51.9857403, 5.0906904 51.9854794, 5.0905523 51.9853274)",,,,
7103549,Wilhelminastraat,residential,30,False,False,31.505000000000003,"LINESTRING (5.0889172 51.9858175, 5.0888527 51.9858693, 5.0888268 51.9858973, 5.0887332 51.9859984, 5.0886611 51.9860518)",,,,
7103595,Meester M C van Hallstraat,residential,30,False,True,59.147,"LINESTRING (5.0889172 51.9858175, 5.0889753 51.9858327, 5.0890267 51.9858429, 5.089076 51.9858487, 5.0891314 51.985851, 5.0891819 51.9858461, 5.089234 51.9858315, 5.0892507 51.9858255, 5.0894106 51.9857677, 5.0896914 51.9856636)",,,,
7101803,Stammershoefstraat,residential,30,False,False,177.04499999999996,"LINESTRING (5.0936419 51.9858277, 5.0939923 51.9859594, 5.094242 51.9860533, 5.0942755 51.9860747, 5.0943082 51.9861212, 5.09451 51.9864544, 5.0945899 51.9865885, 5.0946053 51.9866348, 5.0946102 51.9866926, 5.0946022 51.986734, 5.0945844 51.9867733, 5.094311 51.9871281)",,,,
7103484,Verduinstraat,residential,30,False,True,46.426,"LINESTRING (5.0936419 51.9858277, 5.0935116 51.9857782, 5.0932143 51.9856651, 5.0930651 51.9856083)",,,,
7103886,Hogelandseweg,residential,30,False,False,94.08100000000002,"LINESTRING (5.0936419 51.9858277, 5.0935961 51.9859061, 5.0934852 51.9860175, 5.0933147 51.9861932, 5.0931135 51.9863949, 5.0929594 51.9865603)",,,,
7103886,Hogelandseweg,residential,30,False,True,59.946,"LINESTRING (5.0936419 51.9858277, 5.0939581 51.9855034, 5.0940925 51.9853655)",,,,
7103549,Wilhelminastraat,residential,30,False,True,31.505000000000003,"LINESTRING (5.0886611 51.9860518, 5.0887332 51.9859984, 5.0888268 51.9858973, 5.0888527 51.9858693, 5.0889172 51.9858175)",,,,
7103976,Burgemeester Jonkheer Hoeufftlaan,tertiary,50,False,False,100.56599999999999,"LINESTRING (5.0886611 51.9860518, 5.0887353 51.986092, 5.0888126 51.9861385, 5.0890546 51.9863053, 5.0891283 51.9863673, 5.0892095 51.986438, 5.0895 51.986736, 5.0895358 51.9867721)",,,,
7103598,Van den Brinkstraat,residential,30,False,False,57.388,"LINESTRING (5.0912663 51.9861216, 5.0914386 51.9863183, 5.0916025 51.9865056, 5.0916527 51.9865792)",,,,
7103598,Van den Brinkstraat,residential,30,False,True,48.329,"LINESTRING (5.0912663 51.9861216, 5.0912067 51.986055, 5.0911584 51.9860012, 5.0909276 51.9857403)",,,,
7103598,Van den Brinkstraat,residential,30,False,False,73.36099999999999,"LINESTRING (5.0916527 51.9865792, 5.0916271 51.9865878, 5.0916102 51.9865934, 5.0914816 51.9868484, 5.0913762 51.9870707, 5.0913573 51.9871105, 5.0913164 51.9871968)",,,,
7103598,Van den Brinkstraat,residential,30,False,True,57.388000000000005,"LINESTRING (5.0916527 51.9865792, 5.0916025 51.9865056, 5.0914386 51.9863183, 5.0912663 51.9861216)",,,,
7103919,Van Eijkstraat,residential,30,True,False,149.831,"LINESTRING (5.0916527 51.9865792, 5.092359 51.9863397, 5.0925347 51.9861584, 5.092753 51.9859332, 5.0928188 51.9858645, 5.0929672 51.9857097, 5.0930651 51.9856083)",,,,
