osmid,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge,lanes
"[409840113, 409840114, 7538902]",Breestraat,residential,30,False,False,19.534,"LINESTRING (4.3599951 52.007908, 4.3600506 52.0079242, 4.3601902 52.0079652, 4.3602528 52.0079835)",4,yes,
7538902,Breestraat,residential,30,False,True,60.806999999999995,"LINESTRING (4.3599951 52.007908, 4.3592823 52.0076487, 4.3592249 52.0076371)",4,,
7539013,Torenstraat,residential,30,False,True,43.379,"LINESTRING (4.3643854 52.0079665, 4.3645587 52.007815, 4.3647311 52.0076644, 4.3647495 52.0076472)",,,
28347285,Zusterlaan,residential,30,False,False,78.201,"LINESTRING (4.3643854 52.0079665, 4.3641688 52.0078691, 4.3638167 52.0077181, 4.3637156 52.0076697, 4.3636744 52.0076357, 4.3636528 52.0076096, 4.3636352 52.007585, 4.3636185 52.0075617, 4.3635802 52.0074946)",,,
28347285,Zusterlaan,residential,30,False,True,111.64299999999999,"LINESTRING (4.3643854 52.0079665, 4.3645279 52.0080279, 4.3649291 52.0082009, 4.3649864 52.0082258, 4.3650431 52.0081945, 4.3651988 52.008, 4.3652203 52.0079741, 4.3653681 52.0077963, 4.3654144 52.0077438)",,,
362587126,Torenstraat,residential,50,False,False,13.346,"LINESTRING (4.3643854 52.0079665, 4.3643206 52.0080221, 4.3642726 52.0080644)",,,2
7538625,Koornmarkt,residential,30,True,False,26.869,"LINESTRING (4.3602528 52.0079835, 4.3601169 52.0082102)",2,,
"[409840113, 409840114, 7538902]",Breestraat,residential,30,False,True,19.534,"LINESTRING (4.3602528 52.0079835, 4.3601902 52.0079652, 4.3600506 52.0079242, 4.3599951 52.007908)",4,yes,
7539012,Hovenierstraat,living_street,15,False,True,88.325,"LINESTRING (4.3538147 52.0080283, 4.3540178 52.0078239, 4.3545402 52.0073719)",,,
7538625,Koornmarkt,residential,30,True,False,321.029,"LINESTRING (4.3601169 52.0082102, 4.3599066 52.0085139, 4.3595889 52.0089538, 4.3593276 52.00928, 4.359149 52.0095245, 4.3584888 52.010418, 4.358153 52.0108314)",2,,
7538991,Gasthuissteeg,residential,30,False,False,57.832,"LINESTRING (4.3601169 52.0082102, 4.3601732 52.0082243, 4.3604837 52.0083245, 4.3605695 52.0083555, 4.3608606 52.0084564)",,,
1256924061,Van Slingelandtstraat,residential,30,False,False,53.205,"LINESTRING (4.3518622 52.0083226, 4.3513829 52.0086993)",,,
"[1256924060, 7542190]",Van Slingelandtstraat,residential,30,False,True,54.445,"LINESTRING (4.3518622 52.0083226, 4.3522116 52.0080812, 4.3523913 52.007957)",,,
7538559,Kwekerijstraat,residential,30,False,False,66.759,"LINESTRING (4.352214 52.008403, 4.3529904 52.0087664)",,,
7538560,Warmoezierstraat,residential,30,False,False,48.611,"LINESTRING (4.3534153 52.0084161, 4.3529904 52.0087664)",,,
7538574,Brabantse Turfmarkt,residential,30,False,False,45.123,"LINESTRING (4.3619942 52.0084091, 4.3617403 52.0087836)",,,
"[1262282184, 767560313, 7538994, 252635810]","['Vesteplein', 'Asvest']",residential,"['30', '50']",False,True,107.30399999999999,"LINESTRING (4.3619942 52.0084091, 4.3621317 52.0084318, 4.3621808 52.0084297, 4.3622247 52.0084233, 4.3622617 52.0083963, 4.3625931 52.008064, 4.3626364 52.0079999, 4.3626679 52.0079522, 4.3627055 52.0078865, 4.362755 52.0077493, 4.3627547 52.0077454, 4.3627735 52.0076875)",,,4
7538991,Gasthuissteeg,residential,30,False,True,57.831999999999994,"LINESTRING (4.3608606 52.0084564, 4.3605695 52.0083555, 4.3604837 52.0083245, 4.3601732 52.0082243, 4.3601169 52.0082102)",,,
1092848685,Gasthuissteeg,residential,30,True,False,51.738,"LINESTRING (4.3608606 52.0084564, 4.3611781 52.0085722, 4.3615109 52.0086936)",,,
362595389,Brabantse Turfmarkt,residential,30,False,True,23.227,"LINESTRING (4.3616278 52.0084975, 4.3615109 52.0086936)",,,
"[223970473, 7538946, 7538903]","['Lange Geer', 'Achterom']",residential,30,True,False,453.6089999999999,"LINESTRING (4.3616278 52.0084975, 4.3617221 52.0083324, 4.3618433 52.008114, 4.3618892 52.0078082, 4.361947 52.0074024, 4.3619974 52.0070502, 4.361999 52.0070104, 4.3619878 52.0069812, 4.3619655 52.0069568, 4.3619381 52.0069365, 4.3616148 52.0067338, 4.3615859 52.0067125, 4.361095 52.0064058, 4.3610414 52.006382, 4.3610181 52.006373, 4.3608316 52.0069334, 4.3606 52.0074, 4.3605464 52.0074917, 4.3603427 52.0078396, 4.3602528 52.0079835)",3,,
7538993,Breestraat,residential,30,True,False,110.22300000000001,"LINESTRING (4.3616278 52.0084975, 4.3609521 52.0082215, 4.3607187 52.008134, 4.3602528 52.0079835)",,,1
40188145,Hugo de Grootstraat,tertiary,50,False,False,10.461,"LINESTRING (4.3512593 52.0086441, 4.3513187 52.0086731, 4.3513829 52.0086993)",,,
40188145,Hugo de Grootstraat,tertiary,50,False,False,38.689,"LINESTRING (4.3513829 52.0086993, 4.3518517 52.0088937)",,,
1256924061,Van Slingelandtstraat,residential,30,False,True,53.205,"LINESTRING (4.3513829 52.0086993, 4.3518622 52.0083226)",,,
40188145,Hugo de Grootstraat,tertiary,50,False,True,10.461,"LINESTRING (4.3513829 52.0086993, 4.3513187 52.0086731, 4.3512593 52.0086441)",,,
7538559,Kwekerijstraat,residential,30,False,True,66.759,"LINESTRING (4.3529904 52.0087664, 4.352214 52.008403)",,,
7538560,Warmoezierstraat,residential,30,False,False,57.119,"LINESTRING (4.3529904 52.0087664, 4.3524911 52.009178)",,,
7538560,Warmoezierstraat,residential,30,False,True,48.611,"LINESTRING (4.3529904 52.0087664, 4.3534153 52.0084161)",,,
362595389,Brabantse Turfmarkt,residential,30,False,False,23.227,"LINESTRING (4.3615109 52.0086936, 4.3616278 52.0084975)",,,
"[409840115, 409840116, 7538573]",Gasthuisbrug,residential,30,False,False,18.693,"LINESTRING (4.3615109 52.0086936, 4.3615859 52.0087263, 4.3616673 52.00875, 4.3617403 52.0087836)",,yes,
364539772,Ezelsveldlaan,residential,50,True,False,25.509999999999998,"LINESTRING (4.3651533 52.0087137, 4.3650927 52.008708, 4.3650694 52.0086986, 4.3650448 52.0086871, 4.3650206 52.0086737, 4.3649932 52.0086529, 4.3649798 52.00864, 4.3649703 52.0086243, 4.3649658 52.0086141, 4.3649549 52.0085878, 4.3649514 52.0085665, 4.3649522 52.008549)",,,1
7538574,Brabantse Turfmarkt,residential,30,False,True,45.123,"LINESTRING (4.3617403 52.0087836, 4.3619942 52.0084091)",,,
7538936,Gasthuislaan,residential,30,True,False,122.899,"LINESTRING (4.3617403 52.0087836, 4.3632171 52.0094123)",,,
"[547672721, 547672722, 7538623]",Brabantse Turfmarkt,residential,30,False,False,17.089,"LINESTRING (4.3617403 52.0087836, 4.3617057 52.0088443, 4.3616718 52.008899, 4.3616483 52.0089262)",,yes,
"[409840115, 409840116, 7538573]",Gasthuisbrug,residential,30,False,True,18.693,"LINESTRING (4.3617403 52.0087836, 4.3616673 52.00875, 4.3615859 52.0087263, 4.3615109 52.0086936)",,yes,
40188145,Hugo de Grootstraat,tertiary,50,False,True,38.689,"LINESTRING (4.3518517 52.0088937, 4.3513829 52.0086993)",,,
40188145,Hugo de Grootstraat,tertiary,50,False,False,53.995999999999995,"LINESTRING (4.3518517 52.0088937, 4.3520798 52.0089899, 4.3524911 52.009178)",,,
"[7538564, 7538915, 7538916]","['Brabantse Turfmarkt', 'Turftonstersbrug']",residential,30,True,False,295.435,"LINESTRING (4.3616483 52.0089262, 4.3612812 52.0094525, 4.3611303 52.0096879, 4.3609378 52.0099784, 4.3609212 52.0099914, 4.3609044 52.0099984, 4.3608794 52.0100035, 4.3608585 52.0100047, 4.3608368 52.010004, 4.360815 52.0100012, 4.3607896 52.0099949, 4.3607613 52.0099848, 4.3607417 52.009974, 4.3607277 52.0099613, 4.3607187 52.009948, 4.3607163 52.0099343, 4.3607175 52.009906, 4.3610523 52.0093846, 4.3613201 52.0089816, 4.3615109 52.0086936)",,yes,
"[547672721, 547672722, 7538623]",Brabantse Turfmarkt,residential,30,False,True,17.089,"LINESTRING (4.3616483 52.0089262, 4.3616718 52.008899, 4.3617057 52.0088443, 4.3617403 52.0087836)",,yes,
7538560,Warmoezierstraat,residential,30,False,True,57.119,"LINESTRING (4.3524911 52.009178, 4.3529904 52.0087664)",,,
40188145,Hugo de Grootstraat,tertiary,50,False,False,29.037999999999997,"LINESTRING (4.3524911 52.009178, 4.3526734 52.009266, 4.3528337 52.0093317)",,,
40188145,Hugo de Grootstraat,tertiary,50,False,True,53.995999999999995,"LINESTRING (4.3524911 52.009178, 4.3520798 52.0089899, 4.3518517 52.0088937)",,,
143566291,Hugo de Grootplein,tertiary,30,True,False,18.17,"LINESTRING (4.3528337 52.0093317, 4.3530977 52.0093145)",,,1
40188145,Hugo de Grootstraat,tertiary,50,False,True,29.037999999999997,"LINESTRING (4.3528337 52.0093317, 4.3526734 52.009266, 4.3524911 52.009178)",,,
44431640,Gasthuislaan,residential,30,True,False,76.141,"LINESTRING (4.3625657 52.0093135, 4.3616483 52.0089262)",,,
7538796,Pieterstraat,residential,30,False,False,102.22899999999998,"LINESTRING (4.3625657 52.0093135, 4.3623604 52.0094928, 4.362089 52.0097386, 4.3619701 52.0098845, 4.3618 52.0101)",,,
"[176874968, 176874965, 176874967]",Gasthuislaan,residential,30,False,False,16.230999999999998,"LINESTRING (4.3632171 52.0094123, 4.3631649 52.0094526, 4.3631177 52.009493, 4.3630761 52.0095296)",,yes,
44431640,Gasthuislaan,residential,30,True,False,42.403,"LINESTRING (4.3630761 52.0095296, 4.3629879 52.0094941, 4.3625657 52.0093135)",,,
"[176874968, 176874965, 176874967]",Gasthuislaan,residential,30,False,True,16.231,"LINESTRING (4.3630761 52.0095296, 4.3631177 52.009493, 4.3631649 52.0094526, 4.3632171 52.0094123)",,yes,
7538584,Smitsteeg,residential,30,True,False,104.82,"LINESTRING (4.357404 52.0096451, 4.3568426 52.0094297, 4.3561872 52.0091782, 4.356104 52.0091468)",,,
"[7538913, 459826100]",Oude Delft,residential,30,True,False,255.92499999999998,"LINESTRING (4.357404 52.0096451, 4.357691 52.0093166, 4.3577436 52.0092694, 4.3580558 52.0088656, 4.3582309 52.008612, 4.3586187 52.0080158, 4.3587271 52.0078716, 4.3589392 52.0075894, 4.3589658 52.0075567)",3.3,,
383606343,Hugo de Grootstraat,tertiary,30,True,False,125.493,"LINESTRING (4.3545139 52.0101142, 4.3536102 52.0097032, 4.3534202 52.0095949, 4.3530616 52.0094266)",,,1
494446409,Spoorsingel,residential,30,False,True,96.86699999999999,"LINESTRING (4.3545139 52.0101142, 4.354494 52.010135, 4.3544741 52.0101578, 4.354304 52.0103148, 4.354188 52.0104377, 4.3539546 52.010667, 4.3537596 52.010851)",,,
7538796,Pieterstraat,residential,30,False,True,102.22899999999998,"LINESTRING (4.3618 52.0101, 4.3619701 52.0098845, 4.362089 52.0097386, 4.3623604 52.0094928, 4.3625657 52.0093135)",,,
7538851,Sint Olofsstraat,living_street,15,False,False,71.865,"LINESTRING (4.3521816 52.0107482, 4.3518686 52.0109997, 4.3517953 52.0110586, 4.3516773 52.0110619, 4.3515432 52.0111576, 4.3514912 52.0112038)",,,
40214704,Singelstraat,living_street,15,True,False,96.902,"LINESTRING (4.3521816 52.0107482, 4.3522203 52.0107656, 4.3533169 52.0112689)",,,
7538773,Paxlaan,living_street,15,False,False,16.421,"LINESTRING (4.3533904 52.0107164, 4.3532629 52.0108415)",,,
7538453,Paxlaan,living_street,15,False,False,29.389,"LINESTRING (4.3533904 52.0107164, 4.3537084 52.0108283, 4.3537596 52.010851)",,,
7538453,Paxlaan,living_street,15,False,True,58.604,"LINESTRING (4.3533904 52.0107164, 4.3533279 52.0106886, 4.352702 52.010403)",,,
7538773,Paxlaan,living_street,15,False,True,16.421,"LINESTRING (4.3532629 52.0108415, 4.3533904 52.0107164)",,,
7538453,Paxlaan,living_street,15,False,True,29.389,"LINESTRING (4.3537596 52.010851, 4.3537084 52.0108283, 4.3533904 52.0107164)",,,
494446409,Spoorsingel,residential,30,False,False,96.867,"LINESTRING (4.3537596 52.010851, 4.3539546 52.010667, 4.354188 52.0104377, 4.354304 52.0103148, 4.3544741 52.0101578, 4.354494 52.010135, 4.3545139 52.0101142)",,,
494446409,Spoorsingel,residential,30,False,True,55.475,"LINESTRING (4.3537596 52.010851, 4.3536212 52.0109815, 4.3533918 52.0111957, 4.3533169 52.0112689)",,,
7538456,Sint Olofslaan,living_street,15,False,False,110.12,"LINESTRING (4.3514912 52.0112038, 4.3519864 52.0114178, 4.3528081 52.0117728)",,,
7538851,Sint Olofsstraat,living_street,15,False,True,71.86500000000001,"LINESTRING (4.3514912 52.0112038, 4.3515432 52.0111576, 4.3516773 52.0110619, 4.3517953 52.0110586, 4.3518686 52.0109997, 4.3521816 52.0107482)",,,
7542110,Sint Olofsstraat,living_street,15,False,False,26.099,"LINESTRING (4.3514912 52.0112038, 4.3514221 52.011212, 4.3512473 52.0113703)",,,
494446409,Spoorsingel,residential,30,False,False,55.475,"LINESTRING (4.3533169 52.0112689, 4.3533918 52.0111957, 4.3536212 52.0109815, 4.3537596 52.010851)",,,
494446409,Spoorsingel,residential,30,False,True,65.98,"LINESTRING (4.3533169 52.0112689, 4.3529039 52.0116851, 4.3528081 52.0117728)",,,
7542110,Sint Olofsstraat,living_street,15,False,True,26.099,"LINESTRING (4.3512473 52.0113703, 4.3514221 52.011212, 4.3514912 52.0112038)",,,
40214071,Van Gaalenlaan,living_street,15,False,True,93.595,"LINESTRING (4.3512473 52.0113703, 4.3517921 52.0116488, 4.3523962 52.0118114)",,,
7538456,Sint Olofslaan,living_street,15,False,True,110.12,"LINESTRING (4.3528081 52.0117728, 4.3519864 52.0114178, 4.3514912 52.0112038)",,,
494446409,Spoorsingel,residential,30,False,False,65.98,"LINESTRING (4.3528081 52.0117728, 4.3529039 52.0116851, 4.3533169 52.0112689)",,,
494446409,Spoorsingel,residential,30,False,True,83.126,"LINESTRING (4.3528081 52.0117728, 4.3527193 52.0118513, 4.352662 52.0119029, 4.3525679 52.0119942, 4.3523461 52.0122094, 4.3521508 52.0124013)",,,
494446409,Spoorsingel,residential,30,False,False,83.12599999999999,"LINESTRING (4.3521508 52.0124013, 4.3523461 52.0122094, 4.3525679 52.0119942, 4.352662 52.0119029, 4.3527193 52.0118513, 4.3528081 52.0117728)",,,
494446409,Spoorsingel,residential,30,False,True,73.962,"LINESTRING (4.3521508 52.0124013, 4.3517994 52.012746, 4.3515663 52.0129607)",,,
494446409,Spoorsingel,residential,30,False,False,73.962,"LINESTRING (4.3515663 52.0129607, 4.3517994 52.012746, 4.3521508 52.0124013)",,,
494446409,Spoorsingel,residential,30,False,True,53.163,"LINESTRING (4.3515663 52.0129607, 4.3512365 52.0132876, 4.3511523 52.0133652)",,,
494446409,Spoorsingel,residential,30,False,False,53.163,"LINESTRING (4.3511523 52.0133652, 4.3512365 52.0132876, 4.3515663 52.0129607)",,,
111325131,Torenstraat,residential,50,False,False,12.715,"LINESTRING (4.3642726 52.0080644, 4.3641737 52.0081612)",,,
252635808,Zuidwal,secondary,50,True,False,64.962,"LINESTRING (4.3642726 52.0080644, 4.3647351 52.0082982, 4.3648553 52.0083575, 4.3650042 52.0084365)",,,1
362587126,Torenstraat,residential,50,False,True,13.346,"LINESTRING (4.3642726 52.0080644, 4.3643206 52.0080221, 4.3643854 52.0079665)",,,2
40214071,Van Gaalenlaan,living_street,15,False,False,93.595,"LINESTRING (4.3523962 52.0118114, 4.3517921 52.0116488, 4.3512473 52.0113703)",,,
40215144,Melkhof,living_street,15,False,False,18.394,"LINESTRING (4.3521203 52.0101091, 4.3522825 52.0099772)",,,
7538453,Paxlaan,living_street,15,False,False,51.699999999999996,"LINESTRING (4.3521203 52.0101091, 4.3522934 52.0101909, 4.3523435 52.0102324, 4.3526622 52.0103839, 4.352702 52.010403)",,,
40215144,Melkhof,living_street,15,False,True,18.394,"LINESTRING (4.3522825 52.0099772, 4.3521203 52.0101091)",,,
40215152,Blekerhof,living_street,15,False,False,29.129,"LINESTRING (4.3529551 52.0101924, 4.352702 52.010403)",,,
40215152,Blekerhof,living_street,15,False,True,29.129,"LINESTRING (4.352702 52.010403, 4.3529551 52.0101924)",,,
7538453,Paxlaan,living_street,15,False,False,58.604,"LINESTRING (4.352702 52.010403, 4.3533279 52.0106886, 4.3533904 52.0107164)",,,
7538453,Paxlaan,living_street,15,False,True,51.7,"LINESTRING (4.352702 52.010403, 4.3526622 52.0103839, 4.3523435 52.0102324, 4.3522934 52.0101909, 4.3521203 52.0101091)",,,
7538876,Westerstraat,living_street,15,False,False,6.906,"LINESTRING (4.3544622 52.0073325, 4.3545402 52.0073719)",,,
7538894,Nieuwe Schoolstraat,living_street,15,True,False,51.159,"LINESTRING (4.3544622 52.0073325, 4.3548734 52.0069483)",,,
7538876,Westerstraat,living_street,15,False,True,58.965,"LINESTRING (4.3544622 52.0073325, 4.3541908 52.0072075, 4.3541714 52.0071985, 4.3537846 52.0070295, 4.3537656 52.0070206)",,,
"[252635809, 217552618]",Zuidwal,secondary,50,True,False,66.839,"LINESTRING (4.3650042 52.0084365, 4.3648979 52.0084491, 4.3648479 52.0084421, 4.3647674 52.008423, 4.3646121 52.0083619, 4.3642979 52.0082154, 4.3641737 52.0081612)",,,"['2', '3']"
1158223561,Ezelsveldlaan,residential,50,True,False,11.239,"LINESTRING (4.3650042 52.0084365, 4.3650269 52.0085219, 4.3650378 52.0085348)",,,1
459826100,Oude Delft,residential,30,True,False,38.159,"LINESTRING (4.3571324 52.0099448, 4.357404 52.0096451)",,,
"[547671998, 7538790, 547671999]",Oude Delft,residential,30,False,True,16.68,"LINESTRING (4.3571324 52.0099448, 4.3571173 52.0099648, 4.3570562 52.0100506, 4.3570339 52.010082)",,yes,
"[529058939, 120925443]",Binnenwatersloot,residential,30,True,False,107.05799999999999,"LINESTRING (4.3570339 52.010082, 4.3559039 52.0095577, 4.3558616 52.0095393, 4.3557804 52.0095063)",,,
"[125219683, 125219684, 125219685]",Peperstraat,residential,30,False,True,19.637999999999998,"LINESTRING (4.3570339 52.010082, 4.3570718 52.0101019, 4.3571897 52.0101694, 4.3572448 52.0102017)",,yes,
"[7538790, 547671998, 547671999]",Oude Delft,residential,30,False,False,16.68,"LINESTRING (4.3570339 52.010082, 4.3570562 52.0100506, 4.3571173 52.0099648, 4.3571324 52.0099448)",,yes,
7538777,Peperstraat,residential,30,False,True,69.738,"LINESTRING (4.3572448 52.0102017, 4.3581554 52.0104831)",,,
"[125219683, 125219684, 125219685]",Peperstraat,residential,30,False,False,19.638,"LINESTRING (4.3572448 52.0102017, 4.3571897 52.0101694, 4.3570718 52.0101019, 4.3570339 52.010082)",,yes,
7538777,Peperstraat,residential,30,False,False,69.738,"LINESTRING (4.3581554 52.0104831, 4.3572448 52.0102017)",,,
7538556,Koornmarkt,residential,30,True,False,312.865,"LINESTRING (4.3581554 52.0104831, 4.3591174 52.0091989, 4.3593467 52.0088822, 4.3599951 52.007908)",,,
"[7538785, 134657602, 134657603]","['Oude Langendijk', 'Wijnhaven']",residential,30,False,True,48.659000000000006,"LINESTRING (4.3581554 52.0104831, 4.3579718 52.0107742, 4.3580214 52.0107897, 4.358153 52.0108314)",,yes,
229768029,Zusterlaan,residential,50,True,False,13.759,"LINESTRING (4.3633796 52.0074867, 4.3635802 52.0074946)",,,
767560314,Asvest,residential,50,True,False,17.257,"LINESTRING (4.3633796 52.0074867, 4.3631716 52.0075744)",,,2
127827919,Zuidwal,secondary,50,True,False,90.82000000000001,"LINESTRING (4.3633796 52.0074867, 4.3634047 52.00754, 4.363463 52.0076121, 4.3635212 52.0076728, 4.3635808 52.0077231, 4.363688 52.0077991, 4.3638017 52.007858, 4.3641345 52.0080061, 4.3642726 52.0080644)",,,2
424584942,Zuidwal,busway,50,False,True,11.364,"LINESTRING (4.36309 52.0074856, 4.3631154 52.0075866)",,,2
127827754,Asvest,residential,50,True,False,19.825,"LINESTRING (4.36309 52.0074856, 4.3631137 52.007485, 4.3633796 52.0074867)",,,1
775228443,Zuidwal,secondary,50,False,False,29.649,"LINESTRING (4.36309 52.0074856, 4.3630228 52.0073716, 4.3629987 52.0073203, 4.3629575 52.0072319)",,,3
111325131,Torenstraat,residential,50,False,True,12.715,"LINESTRING (4.3641737 52.0081612, 4.3642726 52.0080644)",,,
252635807,Zuidwal,secondary,50,True,False,95.55799999999999,"LINESTRING (4.3641737 52.0081612, 4.3635803 52.0078804, 4.3634511 52.0078023, 4.3633479 52.007732, 4.3632943 52.0076957, 4.3632508 52.0076628, 4.3631716 52.0075744)",,,3
28347285,Zusterlaan,residential,30,False,True,55.236999999999995,"LINESTRING (4.3633889 52.007012, 4.3634738 52.0072261, 4.3635527 52.0074252, 4.3635802 52.0074946)",,,
"[7542238, 506075583]",Buitenwatersloot,residential,"['30', '50']",True,False,204.213,"LINESTRING (4.3523714 52.0077819, 4.3530206 52.008073, 4.3535603 52.0083127, 4.3539751 52.0084952, 4.3541428 52.0085723, 4.354707 52.0088196, 4.3547985 52.0088488)",,,
"[1033240764, 143566285, 501796302]","['Havenstraat', 'Hugo de Grootplein']",tertiary,"['30', '50']",True,False,111.04400000000001,"LINESTRING (4.3530977 52.0093145, 4.3535213 52.0092761, 4.3536263 52.0092483, 4.3543007 52.0091847, 4.3545634 52.0091613, 4.3546954 52.0091658)",,,1
"[7538785, 134657602, 134657603]","['Oude Langendijk', 'Wijnhaven']",residential,30,False,False,48.659000000000006,"LINESTRING (4.358153 52.0108314, 4.3580214 52.0107897, 4.3579718 52.0107742, 4.3581554 52.0104831)",,yes,
"[527059572, 541663174]",Westvest,residential,30,False,False,31.892000000000003,"LINESTRING (4.356104 52.0091468, 4.3559314 52.0093252, 4.3558765 52.0093968)",,,
127827756,Asvest,residential,50,True,False,34.235,"LINESTRING (4.3627735 52.0076875, 4.3627751 52.007635, 4.3628075 52.0075932, 4.3628391 52.0075655, 4.3629019 52.0075355, 4.3630496 52.0074933, 4.36309 52.0074856)",,,2
"[1262282184, 767560313, 252635810, 7538994]","['Vesteplein', 'Asvest']",residential,"['50', '30']",False,False,107.304,"LINESTRING (4.3627735 52.0076875, 4.3627547 52.0077454, 4.362755 52.0077493, 4.3627055 52.0078865, 4.3626679 52.0079522, 4.3626364 52.0079999, 4.3625931 52.008064, 4.3622617 52.0083963, 4.3622247 52.0084233, 4.3621808 52.0084297, 4.3621317 52.0084318, 4.3619942 52.0084091)",,,4
7539016,Korte Geer,residential,30,False,True,56.121,"LINESTRING (4.3602972 52.0074388, 4.3599951 52.007908)",,,
618839953,Sint Sebastiaansbrug,busway,50,False,False,6.068,"LINESTRING (4.3650378 52.0085348, 4.3649522 52.008549)",,,2
"[252754384, 1158223561]",Ezelsveldlaan,residential,50,True,False,21.615000000000002,"LINESTRING (4.3650378 52.0085348, 4.3650481 52.0085471, 4.3650715 52.0085916, 4.3650784 52.0086033, 4.3650985 52.0086408, 4.3651089 52.0086558, 4.3651235 52.0086705, 4.3651451 52.0086873, 4.3651533 52.0087137)",,,1
323105538,Stationsplein,busway,30,True,False,5.344,"LINESTRING (4.3568962 52.0069397, 4.3569577 52.0069693)",,,
323105559,Stationsplein,busway,30,True,False,5.425,"LINESTRING (4.3569577 52.0069693, 4.3570185 52.0070006)",,,
323105557,Stationsplein,busway,30,True,False,7.834,"LINESTRING (4.3570185 52.0070006, 4.3571009 52.0070495)",,,
330717356,Hugo de Grootplein,tertiary,30,True,False,12.707,"LINESTRING (4.3530616 52.0094266, 4.3530977 52.0093145)",,,
383606343,Hugo de Grootstraat,tertiary,30,True,False,19.444,"LINESTRING (4.3530616 52.0094266, 4.3530103 52.0094233, 4.3528858 52.009369, 4.3528337 52.0093317)",,,1
"[377168944, 528765873, 377168945]",Stationsplein,busway,30,True,False,44.7,"LINESTRING (4.3571009 52.0070495, 4.3572227 52.0071121, 4.3572714 52.0071359, 4.3575394 52.0072585, 4.3575451 52.0072611, 4.3575718 52.0072731, 4.3575958 52.0072839, 4.3576191 52.0072939)",,yes,
618839954,Zuidwal,busway,50,False,True,11.708,"LINESTRING (4.3647827 52.008547, 4.3648531 52.0085544, 4.3649047 52.0085533, 4.3649522 52.008549)",,,2
743760952,Zuidwal,busway,50,True,False,109.71799999999999,"LINESTRING (4.3647827 52.008547, 4.3646833 52.0085501, 4.3646576 52.0085474, 4.3645621 52.0085222, 4.3644772 52.0084897, 4.3643466 52.0084328, 4.3636001 52.0081179, 4.3634944 52.0080734, 4.363445 52.0080343)",,,1
775228443,Zuidwal,secondary,50,False,True,29.649,"LINESTRING (4.3629575 52.0072319, 4.3629987 52.0073203, 4.3630228 52.0073716, 4.36309 52.0074856)",,,3
