osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,access,junction,bridge,tunnel
6592033,Veenweidestraat,residential,,False,False,28.635,"LINESTRING (4.9639817 52.4984644, 4.9636138 52.4985915)",,,,,
6591942,Sterremosstraat,residential,30,False,True,129.202,"LINESTRING (4.9559584 52.4985949, 4.9556993 52.498813, 4.9555223 52.498962, 4.9554406 52.4990316, 4.9554517 52.4991012, 4.9554995 52.4991727, 4.9555928 52.4992899, 4.9556467 52.4993576, 4.9556749 52.4993902, 4.9553375 52.4995021)",,,,,
6591947,Baardmosstraat,residential,30,False,False,99.846,"LINESTRING (4.9559584 52.4985949, 4.955937 52.4985848, 4.9556154 52.4984335, 4.9555387 52.4983974, 4.955398 52.4983766, 4.9551038 52.4983331, 4.9546661 52.4984764)",,,,,
6591947,Baardmosstraat,residential,30,False,True,125.141,"LINESTRING (4.9559584 52.4985949, 4.9561022 52.4986648, 4.9563366 52.4987786, 4.9563697 52.4987983, 4.9565981 52.4989595, 4.9566287 52.4989811, 4.9566374 52.4989911, 4.9566736 52.4990326, 4.9567229 52.4990891, 4.956902 52.4992941, 4.9570615 52.4994767)",,,,,
6592033,Veenweidestraat,residential,,False,True,28.635,"LINESTRING (4.9636138 52.4985915, 4.9639817 52.4984644)",,,,,
6591951,Veenweidestraat,residential,30,False,False,40.456999999999994,"LINESTRING (4.9636138 52.4985915, 4.9634791 52.4984448, 4.9633151 52.4982764)",,,,,
6591951,Veenweidestraat,residential,30,False,True,41.211999999999996,"LINESTRING (4.9636138 52.4985915, 4.9636313 52.498611, 4.9638937 52.4988691, 4.9638976 52.4989139)",,,,,
6591949,Veenweidestraat,residential,,False,True,25.684,"LINESTRING (4.9641894 52.4986577, 4.9639817 52.4984644)",,,,,
1208803161,Gorslaan,secondary,50,True,False,163.32,"LINESTRING (4.9577112 52.4986199, 4.9578028 52.4986799, 4.9581024 52.4989533, 4.9585423 52.4994628, 4.9587485 52.4996739, 4.9587852 52.499706, 4.9588223 52.4997384, 4.9589712 52.4998683)",3,,,,
6591951,Veenweidestraat,residential,30,False,False,14.677,"LINESTRING (4.9623746 52.4986223, 4.9621877 52.4986892)",,,,,
6591950,Laagveenstraat,residential,30,False,False,62.626000000000005,"LINESTRING (4.9623746 52.4986223, 4.9621683 52.4984093, 4.9619105 52.4981351)",,,,,
6591951,Veenweidestraat,residential,30,False,True,74.396,"LINESTRING (4.9623746 52.4986223, 4.9625024 52.498571, 4.9625483 52.4985526, 4.9633151 52.4982764)",,,,,
6592038,Baardmosstraat,residential,30,False,True,51.492000000000004,"LINESTRING (4.9551032 52.4988442, 4.9549351 52.4987717, 4.9548858 52.4987177, 4.9546661 52.4984764)",,,,,
6591951,Veenweidestraat,residential,30,False,True,14.677,"LINESTRING (4.9621877 52.4986892, 4.9623746 52.4986223)",,,,,
6591951,Veenweidestraat,residential,30,False,False,78.175,"LINESTRING (4.9621877 52.4986892, 4.962076 52.4987241, 4.9614831 52.4989192, 4.9613193 52.498977, 4.9611757 52.4990277)",,,,,
6592053,Trilveenstraat,residential,30,False,False,82.262,"LINESTRING (4.9621877 52.4986892, 4.9627895 52.4992875, 4.9628493 52.4992992)",,,,,
6591951,Veenweidestraat,residential,30,False,False,41.212,"LINESTRING (4.9638976 52.4989139, 4.9638937 52.4988691, 4.9636313 52.498611, 4.9636138 52.4985915)",,,,,
6592053,Trilveenstraat,residential,30,False,True,82.893,"LINESTRING (4.9638976 52.4989139, 4.9637736 52.4989594, 4.9635937 52.4990256, 4.963502 52.4990593, 4.9631648 52.4991832, 4.9628493 52.4992992)",,,,,
1208758282,Kraggeveenstraat,residential,30,False,False,127.88,"LINESTRING (4.9638976 52.4989139, 4.9640221 52.4988964, 4.9642574 52.4988125, 4.9645905 52.4986858, 4.9651083 52.4992261, 4.9651217 52.4992669)",,,,,
6592053,Trilveenstraat,residential,30,False,False,82.893,"LINESTRING (4.9628493 52.4992992, 4.9631648 52.4991832, 4.963502 52.4990593, 4.9635937 52.4990256, 4.9637736 52.4989594, 4.9638976 52.4989139)",,,,,
6592053,Trilveenstraat,residential,30,False,True,82.262,"LINESTRING (4.9628493 52.4992992, 4.9627895 52.4992875, 4.9621877 52.4986892)",,,,,
1208760817,Basisveenstraat,residential,30,False,False,25.386,"LINESTRING (4.9628493 52.4992992, 4.9628514 52.4993353, 4.9629882 52.499474, 4.9630235 52.4994955)",,,,,
6592008,Kraggeveenstraat,residential,30,False,False,87.02,"LINESTRING (4.9651217 52.4992669, 4.9651769 52.4992964, 4.9656946 52.4998325, 4.9656907 52.4998886, 4.9656167 52.499928)",,,,,
6592008,Kraggeveenstraat,residential,30,False,True,135.619,"LINESTRING (4.9651217 52.4992669, 4.9647689 52.4993974, 4.9644787 52.4995046, 4.9643573 52.4995495, 4.9642698 52.4995819, 4.9641941 52.4996098, 4.9640883 52.4996489, 4.9637501 52.499774, 4.9634111 52.4999018)",,,,,
1208758282,Kraggeveenstraat,residential,30,False,True,127.88,"LINESTRING (4.9651217 52.4992669, 4.9651083 52.4992261, 4.9645905 52.4986858, 4.9642574 52.4988125, 4.9640221 52.4988964, 4.9638976 52.4989139)",,,,,
6591947,Baardmosstraat,residential,30,False,False,125.14099999999999,"LINESTRING (4.9570615 52.4994767, 4.956902 52.4992941, 4.9567229 52.4990891, 4.9566736 52.4990326, 4.9566374 52.4989911, 4.9566287 52.4989811, 4.9565981 52.4989595, 4.9563697 52.4987983, 4.9563366 52.4987786, 4.9561022 52.4986648, 4.9559584 52.4985949)",,,,,
6591947,Baardmosstraat,residential,30,False,True,90.321,"LINESTRING (4.9570615 52.4994767, 4.9571818 52.4996145, 4.9573813 52.4998523, 4.9573497 52.4998801, 4.95684 52.5000534)",,,,,
6592017,Levermosstraat,residential,30,False,False,429.616,"LINESTRING (4.9570615 52.4994767, 4.9574416 52.4993505, 4.9577579 52.4992453, 4.95783 52.49922, 4.9575577 52.4989137, 4.9574437 52.498767, 4.9572714 52.4986242, 4.9569619 52.4984061, 4.9569103 52.4983779, 4.956748 52.4983511, 4.9564027 52.4981914, 4.956095 52.4980492, 4.9560547 52.4979922, 4.9557911 52.4979044, 4.9555213 52.4978319, 4.9553197 52.4977977, 4.9551457 52.4978011, 4.9549883 52.4978219, 4.954344 52.4980238, 4.9543069 52.4980578, 4.9544784 52.4982527, 4.9546661 52.4984764)",,,,,
6591942,Sterremosstraat,residential,30,False,False,129.202,"LINESTRING (4.9553375 52.4995021, 4.9556749 52.4993902, 4.9556467 52.4993576, 4.9555928 52.4992899, 4.9554995 52.4991727, 4.9554517 52.4991012, 4.9554406 52.4990316, 4.9555223 52.498962, 4.9556993 52.498813, 4.9559584 52.4985949)",,,,,
6591942,Sterremosstraat,residential,30,False,True,39.251999999999995,"LINESTRING (4.9553375 52.4995021, 4.954972 52.4996234, 4.9548284 52.4996711)",,,,,
6591947,Baardmosstraat,residential,30,False,False,159.95799999999997,"LINESTRING (4.9553375 52.4995021, 4.9555459 52.4997321, 4.9556966 52.4999074, 4.9558224 52.5000535, 4.956013 52.5002718, 4.9560523 52.500288, 4.9561117 52.5002861, 4.9565882 52.5001321, 4.95684 52.5000534)",,,,,
6591942,Sterremosstraat,residential,30,False,False,39.251999999999995,"LINESTRING (4.9548284 52.4996711, 4.954972 52.4996234, 4.9553375 52.4995021)",,,,,
"[6591979, 6591942]","['Sterremosstraat', 'Veenmossingel']",residential,30,False,True,198.88499999999996,"LINESTRING (4.9548284 52.4996711, 4.9546214 52.4997398, 4.9545892 52.4997784, 4.9545866 52.4997929, 4.9545942 52.4998117, 4.9548274 52.5000671, 4.9549469 52.5001054, 4.9551426 52.5003285, 4.9554487 52.5006774, 4.9554422 52.5007908, 4.9555314 52.5008896, 4.9557335 52.5011067, 4.955793 52.5011657)",,,,,
6592007,Basisveenstraat,residential,30,False,False,80.273,"LINESTRING (4.9634111 52.4999018, 4.9634116 52.4999313, 4.9639337 52.5004632, 4.963995 52.5005257)",,,,,
6592007,Basisveenstraat,residential,30,False,True,24.649,"LINESTRING (4.9634111 52.4999018, 4.9633737 52.4998648, 4.9632475 52.4997396, 4.9632297 52.4997102)",,,,,
6592008,Kraggeveenstraat,residential,30,False,False,135.61899999999997,"LINESTRING (4.9634111 52.4999018, 4.9637501 52.499774, 4.9640883 52.4996489, 4.9641941 52.4996098, 4.9642698 52.4995819, 4.9643573 52.4995495, 4.9644787 52.4995046, 4.9647689 52.4993974, 4.9651217 52.4992669)",,,,,
6592008,Kraggeveenstraat,residential,30,False,False,128.325,"LINESTRING (4.9656167 52.499928, 4.9653769 52.5000165, 4.9651727 52.5000918, 4.965137 52.500105, 4.9646193 52.5002959, 4.9641596 52.5004655, 4.963995 52.5005257)",,,,,
6592008,Kraggeveenstraat,residential,30,False,True,87.02,"LINESTRING (4.9656167 52.499928, 4.9656907 52.4998886, 4.9656946 52.4998325, 4.9651769 52.4992964, 4.9651217 52.4992669)",,,,,
6591947,Baardmosstraat,residential,30,False,False,90.321,"LINESTRING (4.95684 52.5000534, 4.9573497 52.4998801, 4.9573813 52.4998523, 4.9571818 52.4996145, 4.9570615 52.4994767)",,,,,
6591947,Baardmosstraat,residential,30,False,True,159.958,"LINESTRING (4.95684 52.5000534, 4.9565882 52.5001321, 4.9561117 52.5002861, 4.9560523 52.500288, 4.956013 52.5002718, 4.9558224 52.5000535, 4.9556966 52.4999074, 4.9555459 52.4997321, 4.9553375 52.4995021)",,,,,
6592006,Baardmosstraat,residential,30,False,False,61.676,"LINESTRING (4.95684 52.5000534, 4.9570507 52.5002955, 4.9572149 52.5004843, 4.9572641 52.5005443)",,,,,
6592175,Weteringstraat,tertiary,50,False,False,38.963,"LINESTRING (4.957747 52.5003536, 4.9572641 52.5005443)",2,,,,
6591974,Kreekstraat,residential,,False,False,124.647,"LINESTRING (4.957747 52.5003536, 4.9578119 52.5004104, 4.958017 52.500652, 4.9584231 52.5011222, 4.9585955 52.5013117, 4.9586209 52.5013397)",,,,,
6592175,Weteringstraat,tertiary,50,False,True,87.053,"LINESTRING (4.957747 52.5003536, 4.9585866 52.5000243, 4.9586365 52.500004, 4.9586896 52.4999825, 4.9588256 52.4999273)",2,,,,
6592175,Weteringstraat,tertiary,50,False,False,30.161,"LINESTRING (4.9572641 52.5005443, 4.956889 52.5006907)",2,,,,
6592175,Weteringstraat,tertiary,50,False,True,38.963,"LINESTRING (4.9572641 52.5005443, 4.957747 52.5003536)",2,,,,
6592006,Baardmosstraat,residential,30,False,True,61.676,"LINESTRING (4.9572641 52.5005443, 4.9572149 52.5004843, 4.9570507 52.5002955, 4.95684 52.5000534)",,,,,
6592175,Weteringstraat,tertiary,50,False,True,30.161,"LINESTRING (4.956889 52.5006907, 4.9572641 52.5005443)",2,,,,
6592160,Dobbestraat,residential,30,False,False,120.89000000000001,"LINESTRING (4.956889 52.5006907, 4.9569485 52.5007474, 4.9573261 52.5011734, 4.9573809 52.5012352, 4.9573658 52.5013213, 4.9576623 52.5016546)",,,,,
6592175,Weteringstraat,tertiary,50,False,False,91.082,"LINESTRING (4.956889 52.5006907, 4.9567618 52.5007416, 4.9564085 52.5008916, 4.9562022 52.5009834, 4.955793 52.5011657)",2,,,,
6592175,Weteringstraat,tertiary,50,False,False,33.33,"LINESTRING (4.955793 52.5011657, 4.9553949 52.5013421)",2,,,,
6591973,Boezemkade,residential,30,False,False,187.406,"LINESTRING (4.955793 52.5011657, 4.9558443 52.5012228, 4.9562613 52.5016861, 4.9563639 52.5017162, 4.9565762 52.5019645, 4.9566666 52.5019767, 4.9571204 52.5018299, 4.9576623 52.5016546)",,,,,
"[6591979, 6591942]","['Veenmossingel', 'Sterremosstraat']",residential,30,False,False,198.885,"LINESTRING (4.955793 52.5011657, 4.9557335 52.5011067, 4.9555314 52.5008896, 4.9554422 52.5007908, 4.9554487 52.5006774, 4.9551426 52.5003285, 4.9549469 52.5001054, 4.9548274 52.5000671, 4.9545942 52.4998117, 4.9545866 52.4997929, 4.9545892 52.4997784, 4.9546214 52.4997398, 4.9548284 52.4996711)",,,,,
6592175,Weteringstraat,tertiary,50,False,True,91.082,"LINESTRING (4.955793 52.5011657, 4.9562022 52.5009834, 4.9564085 52.5008916, 4.9567618 52.5007416, 4.956889 52.5006907)",2,,,,
6591973,Boezemkade,residential,30,False,True,35.331,"LINESTRING (4.9590779 52.5011862, 4.9586209 52.5013397)",,,,,
6592175,Weteringstraat,tertiary,50,False,True,33.33,"LINESTRING (4.9553949 52.5013421, 4.955793 52.5011657)",2,,,,
"[284476606, 6592166]","['Kilstraat', 'Sprangkade']",residential,30,False,False,205.78400000000005,"LINESTRING (4.9553949 52.5013421, 4.9554344 52.5014043, 4.9558875 52.5019117, 4.9558718 52.5019656, 4.955943 52.50207, 4.9562064 52.5023809, 4.9558404 52.502499, 4.9556818 52.5025502, 4.9553185 52.5026675, 4.9552066 52.5027036)",,,,,
"[6592164, 6592175]",Weteringstraat,tertiary,50,False,False,137.54,"LINESTRING (4.9553949 52.5013421, 4.9552658 52.5014, 4.9547009 52.5016531, 4.9545347 52.5017264, 4.9544964 52.5017515, 4.954473 52.5017809, 4.9544696 52.5018045, 4.9544759 52.5018433, 4.9544956 52.5018815, 4.954606 52.5020123, 4.9548197 52.5022497)",2,,,,
6591973,Boezemkade,residential,30,False,False,35.331,"LINESTRING (4.9586209 52.5013397, 4.9590779 52.5011862)",,,,,
6591973,Boezemkade,residential,30,False,True,73.732,"LINESTRING (4.9586209 52.5013397, 4.9576623 52.5016546)",,,,,
6591974,Kreekstraat,residential,,False,True,124.64699999999999,"LINESTRING (4.9586209 52.5013397, 4.9585955 52.5013117, 4.9584231 52.5011222, 4.958017 52.500652, 4.9578119 52.5004104, 4.957747 52.5003536)",,,,,
6591973,Boezemkade,residential,30,False,False,73.732,"LINESTRING (4.9576623 52.5016546, 4.9586209 52.5013397)",,,,,
6591973,Boezemkade,residential,30,False,True,187.406,"LINESTRING (4.9576623 52.5016546, 4.9571204 52.5018299, 4.9566666 52.5019767, 4.9565762 52.5019645, 4.9563639 52.5017162, 4.9562613 52.5016861, 4.9558443 52.5012228, 4.955793 52.5011657)",,,,,
6592160,Dobbestraat,residential,30,False,True,120.88999999999999,"LINESTRING (4.9576623 52.5016546, 4.9573658 52.5013213, 4.9573809 52.5012352, 4.9573261 52.5011734, 4.9569485 52.5007474, 4.956889 52.5006907)",,,,,
6592215,Gorslaan,secondary,50,False,False,10.337,"LINESTRING (4.9613088 52.5018646, 4.9611852 52.5019192)",,,,,
1208803195,Gorslaan,secondary,50,True,False,71.804,"LINESTRING (4.9613088 52.5018646, 4.9617656 52.5022226, 4.9617983 52.5022485, 4.9618429 52.5022838, 4.961958 52.5023753)",3,,,,
6592215,Gorslaan,secondary,50,False,True,10.337,"LINESTRING (4.9611852 52.5019192, 4.9613088 52.5018646)",,,,,
6592197,Vijverstraat,residential,30,False,False,18.355999999999998,"LINESTRING (4.9611852 52.5019192, 4.9611225 52.5019479, 4.9610594 52.5019777, 4.9609723 52.5020214)",,,,,
"[1208803189, 6592213]",Gorslaan,secondary,50,True,False,198.849,"LINESTRING (4.9611852 52.5019192, 4.9595095 52.5005518, 4.9594355 52.5004829)","['2', '3']",,,,
6591918,Puntmosstraat,residential,30,False,False,36.776,"LINESTRING (4.9548197 52.5022497, 4.9547249 52.5022804, 4.9543848 52.5023861, 4.9543508 52.5024117)",,,,,
6592164,Weteringstraat,tertiary,50,False,False,56.876000000000005,"LINESTRING (4.9548197 52.5022497, 4.9551493 52.502627, 4.9552066 52.5027036)",,,,,
"[6592164, 6592175]",Weteringstraat,tertiary,50,False,True,137.54000000000002,"LINESTRING (4.9548197 52.5022497, 4.954606 52.5020123, 4.9544956 52.5018815, 4.9544759 52.5018433, 4.9544696 52.5018045, 4.954473 52.5017809, 4.9544964 52.5017515, 4.9545347 52.5017264, 4.9547009 52.5016531, 4.9552658 52.5014, 4.9553949 52.5013421)",2,,,,
6591918,Puntmosstraat,residential,30,False,True,36.776,"LINESTRING (4.9543508 52.5024117, 4.9543848 52.5023861, 4.9547249 52.5022804, 4.9548197 52.5022497)",,,,,
"[135182147, 6592068]","['Spaarbekkenkade', 'Waterlandlaan']",residential,30,False,False,283.622,"LINESTRING (4.9580921 52.5024567, 4.9590636 52.5021378, 4.9592762 52.5023286, 4.9601023 52.5029964, 4.9595456 52.5032927, 4.959239 52.5035079, 4.9592516 52.5035848)",,,,,
"[6592162, 6592068]","['Slenkstraat', 'Spaarbekkenkade']",residential,30,False,"[False, True]",223.639,"LINESTRING (4.9580921 52.5024567, 4.9580129 52.5024615, 4.9578967 52.5024413, 4.9577991 52.5024244, 4.9576409 52.502398, 4.9573922 52.5021482, 4.9573007 52.5021614, 4.9567622 52.5023449, 4.9566386 52.502387, 4.9565828 52.5024065, 4.95667 52.5025, 4.9569624 52.5028366, 4.9572612 52.5031804)",,,,,
6592163,Geulenstraat,residential,30,False,False,127.857,"LINESTRING (4.9580921 52.5024567, 4.9582888 52.5026924, 4.9583373 52.5027344, 4.9583504 52.5027597, 4.9583542 52.5027948, 4.9583123 52.5028276, 4.9582512 52.5028532, 4.9573511 52.5031507, 4.9572612 52.5031804)",,,,,
6592069,Beatrixplein,unclassified,30,False,True,12.229,"LINESTRING (4.955112 52.5027973, 4.9551801 52.5027298, 4.9552066 52.5027036)",,,,,
6592150,Beatrixplein,busway,30,False,False,63.015,"LINESTRING (4.955112 52.5027973, 4.9553199 52.5030518, 4.9554116 52.5031641, 4.9553966 52.5033209)",,no,,,
24284659,,unclassified,,False,False,39.184000000000005,"LINESTRING (4.955112 52.5027973, 4.9550278 52.5028244, 4.9546909 52.5029328, 4.9546346 52.502985)",,,,,
"[6592162, 6592068]","['Slenkstraat', 'Spaarbekkenkade']",residential,30,False,"[False, True]",223.639,"LINESTRING (4.9572612 52.5031804, 4.9569624 52.5028366, 4.95667 52.5025, 4.9565828 52.5024065, 4.9566386 52.502387, 4.9567622 52.5023449, 4.9573007 52.5021614, 4.9573922 52.5021482, 4.9576409 52.502398, 4.9577991 52.5024244, 4.9578967 52.5024413, 4.9580129 52.5024615, 4.9580921 52.5024567)",,,,,
6592163,Geulenstraat,residential,30,False,True,127.857,"LINESTRING (4.9572612 52.5031804, 4.9573511 52.5031507, 4.9582512 52.5028532, 4.9583123 52.5028276, 4.9583542 52.5027948, 4.9583504 52.5027597, 4.9583373 52.5027344, 4.9582888 52.5026924, 4.9580921 52.5024567)",,,,,
"[6592146, 1210284223]",Slenkstraat,residential,"['30', '50']",False,False,58.288000000000004,"LINESTRING (4.9572612 52.5031804, 4.9573403 52.5032685, 4.9576714 52.5036413)",2,,,,
6591934,Broekerhof,residential,30,False,False,72.533,"LINESTRING (4.9617292 52.5034238, 4.9617964 52.5034827, 4.9619435 52.5035996, 4.9621031 52.5037266, 4.9622164 52.5038167, 4.9623321 52.5039088, 4.9623762 52.5039437)",,,,,
"[6592146, 1210284223]",Slenkstraat,residential,"['50', '30']",False,True,58.288000000000004,"LINESTRING (4.9576714 52.5036413, 4.9573403 52.5032685, 4.9572612 52.5031804)",2,,,,
"[1210284224, 35137020]",Slenkstraat,tertiary,50,False,False,104.013,"LINESTRING (4.9576714 52.5036413, 4.9577545 52.5037353, 4.9577791 52.5037632, 4.9578177 52.5038084, 4.9580073 52.5040301, 4.95805 52.50408, 4.958265 52.5041904, 4.9584392 52.5042676, 4.95847 52.5042812, 4.9585372 52.504311, 4.9586271 52.5043436)",2,,,,
1210284225,Poelstraat,tertiary,50,False,False,137.96500000000003,"LINESTRING (4.9576714 52.5036413, 4.9576281 52.5036568, 4.9575643 52.5036781, 4.9575026 52.5036986, 4.9572531 52.503781, 4.9570653 52.5038429, 4.9565133 52.5040251, 4.9563944 52.5040643, 4.9559585 52.5042082, 4.9558806 52.5042339)",2,,,,
6592045,Waterlandlaan,residential,30,False,False,16.322000000000003,"LINESTRING (4.9592516 52.5035848, 4.9593912 52.5036366, 4.9594576 52.5036611)",,,,,
6592050,Waterlandlaan,residential,30,False,False,75.927,"LINESTRING (4.9592516 52.5035848, 4.9591939 52.5036722, 4.9590663 52.5037794, 4.95903 52.5038121, 4.9587406 52.5040591, 4.9587903 52.5041027, 4.9588613 52.5041448)",,,,,
"[135182147, 6592068]","['Spaarbekkenkade', 'Waterlandlaan']",residential,30,False,True,283.622,"LINESTRING (4.9592516 52.5035848, 4.959239 52.5035079, 4.9595456 52.5032927, 4.9601023 52.5029964, 4.9592762 52.5023286, 4.9590636 52.5021378, 4.9580921 52.5024567)",,,,,
6592045,Waterlandlaan,residential,30,False,True,6.556,"LINESTRING (4.9595403 52.5036918, 4.9594576 52.5036611)",,,,,
"[1209896019, 1209896031]",Waterlandlaan,secondary,50,True,False,95.48000000000002,"LINESTRING (4.9595403 52.5036918, 4.9593416 52.5038506, 4.9588782 52.5042211, 4.9588459 52.5042502, 4.9587002 52.5043813)","['1', '2']",,,,
6592048,Katwoudestraat,residential,30,False,False,74.728,"LINESTRING (4.9602693 52.5037191, 4.9603225 52.5036832, 4.960641 52.5040199, 4.9608106 52.5042312)",,,,,
462561078,,secondary,50,True,False,17.598,"LINESTRING (4.9638856 52.503938, 4.9639501 52.5039333, 4.9640144 52.5039394, 4.9640736 52.5039557, 4.9641234 52.5039811)",1,,roundabout,,
6591926,Broekerhof,residential,30,False,False,53.053,"LINESTRING (4.9623762 52.5039437, 4.9622328 52.5040086, 4.9624027 52.5041478, 4.9626597 52.5040315)",,,,,
6591926,Broekerhof,residential,30,False,True,28.863,"LINESTRING (4.9623762 52.5039437, 4.9624898 52.5038923, 4.9625085 52.5039076, 4.9626597 52.5040315)",,,,,
6591934,Broekerhof,residential,30,False,True,72.533,"LINESTRING (4.9623762 52.5039437, 4.9623321 52.5039088, 4.9622164 52.5038167, 4.9621031 52.5037266, 4.9619435 52.5035996, 4.9617964 52.5034827, 4.9617292 52.5034238)",,,,,
6591941,Broekerhof,residential,30,False,False,55.072,"LINESTRING (4.9626597 52.5040315, 4.9631488 52.5044273)",,,,,
6591926,Broekerhof,residential,30,False,False,28.863,"LINESTRING (4.9626597 52.5040315, 4.9625085 52.5039076, 4.9624898 52.5038923, 4.9623762 52.5039437)",,,,,
6591926,Broekerhof,residential,30,False,True,53.053,"LINESTRING (4.9626597 52.5040315, 4.9624027 52.5041478, 4.9622328 52.5040086, 4.9623762 52.5039437)",,,,,
1209896030,Waterlandlaan,secondary,50,True,False,67.244,"LINESTRING (4.9588613 52.5041448, 4.9594576 52.5036611)",1,,,,
6592050,Waterlandlaan,residential,30,False,True,75.927,"LINESTRING (4.9588613 52.5041448, 4.9587903 52.5041027, 4.9587406 52.5040591, 4.95903 52.5038121, 4.9590663 52.5037794, 4.9591939 52.5036722, 4.9592516 52.5035848)",,,,,
"[6591984, 6591969]",Ilpendamstraat,residential,30,False,False,106.18799999999999,"LINESTRING (4.9608106 52.5042312, 4.960641 52.5042918, 4.9603046 52.5044022, 4.9600219 52.5044953, 4.9598313 52.5045581, 4.9595576 52.5046835, 4.9595396 52.5047152, 4.9595219 52.5047464)",,,,,
"[6592176, 6591969]","['Ilpendamstraat', 'Markerkade']",residential,30,False,"[False, True]",149.40699999999998,"LINESTRING (4.9608106 52.5042312, 4.9608507 52.5042184, 4.9614235 52.5040351, 4.9614583 52.5040763, 4.9618053 52.5044724, 4.9621379 52.5048483)",,,,,
6592048,Katwoudestraat,residential,30,False,True,74.72800000000001,"LINESTRING (4.9608106 52.5042312, 4.960641 52.5040199, 4.9603225 52.5036832, 4.9602693 52.5037191)",,,,,
"[6591986, 6592046, 1209188199]","['Beatrixplein', 'Geulenstraat', 'Poelstraat']",residential,30,True,False,189.543,"LINESTRING (4.9558806 52.5042339, 4.9558488 52.5041959, 4.9557139 52.5040353, 4.95555 52.50384, 4.9555665 52.5037882, 4.9556193 52.5037242, 4.9560946 52.5035599, 4.9566471 52.5033802, 4.9571715 52.5032096, 4.9572612 52.5031804)",,,,,
1210284225,Poelstraat,tertiary,50,False,False,7.48,"LINESTRING (4.9558806 52.5042339, 4.9558588 52.504241, 4.9557832 52.5042657)",2,,,,
1210284225,Poelstraat,tertiary,50,False,True,137.96500000000003,"LINESTRING (4.9558806 52.5042339, 4.9559585 52.5042082, 4.9563944 52.5040643, 4.9565133 52.5040251, 4.9570653 52.5038429, 4.9572531 52.503781, 4.9575026 52.5036986, 4.9575643 52.5036781, 4.9576281 52.5036568, 4.9576714 52.5036413)",2,,,,
6592230,,secondary,50,True,False,13.197000000000001,"LINESTRING (4.9639775 52.5042238, 4.9639125 52.5042237, 4.96385 52.5042129, 4.9637945 52.5041923)",1,,roundabout,,
6592252,Waterlandlaan,tertiary,50,False,False,6.485,"LINESTRING (4.9586271 52.5043436, 4.9587002 52.5043813)",,,,,
