osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction,width
6964917,Van Geunslaan,residential,30,False,False,69.07300000000001,"LINESTRING (5.6356239 52.334511, 5.6356541 52.3345281, 5.6357098 52.3345586, 5.6357305 52.3345848, 5.6362131 52.3348862, 5.6362306 52.3348972, 5.6363237 52.3349593)",,,,,
6964917,Van Geunslaan,residential,30,False,True,76.764,"LINESTRING (5.6356239 52.334511, 5.6356458 52.3344919, 5.6357217 52.3344304, 5.6352157 52.3339279)",,,,,
1177185478,Boekhorstlaan,unclassified,60,False,True,14.938,"LINESTRING (5.6411979 52.3345405, 5.6412609 52.3345411, 5.6413283 52.334546, 5.6413702 52.3345548, 5.6414104 52.3345667)",3,,,,
6964587,Nassaulaan,residential,30,False,False,46.873,"LINESTRING (5.6329943 52.3346676, 5.6335212 52.3349397)",,,,,
6964553,Thorbeckelaan,residential,30,True,False,99.064,"LINESTRING (5.6384628 52.3348833, 5.6397168 52.3353378)",1,,,,
6964892,Johan de Wittlaan,residential,30,True,False,224.839,"LINESTRING (5.6384628 52.3348833, 5.6376162 52.33523, 5.6375975 52.3352411, 5.6359733 52.3362048)",1,,,,
6964587,Nassaulaan,residential,30,False,False,66.972,"LINESTRING (5.6335212 52.3349397, 5.6342866 52.3353192)",,,,,
6964587,Nassaulaan,residential,30,False,True,46.873,"LINESTRING (5.6335212 52.3349397, 5.6329943 52.3346676)",,,,,
6964784,Bosschalaan,residential,30,False,True,161.049,"LINESTRING (5.6335212 52.3349397, 5.6351286 52.3339673, 5.6352157 52.3339279)",,,,,
6965172,Deventerweg,tertiary,50,False,True,43.469,"LINESTRING (5.6363237 52.3349593, 5.6367821 52.3346866)",,,,,
6964917,Van Geunslaan,residential,30,False,True,69.073,"LINESTRING (5.6363237 52.3349593, 5.6362306 52.3348972, 5.6362131 52.3348862, 5.6357305 52.3345848, 5.6357098 52.3345586, 5.6356541 52.3345281, 5.6356239 52.334511)",,,,,
6965197,Deventerweg,tertiary,50,False,False,102.214,"LINESTRING (5.6363237 52.3349593, 5.6353755 52.3355642, 5.635289 52.3356264)",,,,,
6964553,Thorbeckelaan,residential,30,True,False,94.201,"LINESTRING (5.6397168 52.3353378, 5.64024 52.33553, 5.6408781 52.3357998)",1,,,,
6964587,Nassaulaan,residential,30,False,False,27.344,"LINESTRING (5.6342866 52.3353192, 5.6345989 52.3354743)",,,,,
6964587,Nassaulaan,residential,30,False,True,66.972,"LINESTRING (5.6342866 52.3353192, 5.6335212 52.3349397)",,,,,
6964927,Bondamlaan,residential,30,False,True,127.798,"LINESTRING (5.6342866 52.3353192, 5.6356239 52.334511)",,,,,
"[732339080, 6965286]",,motorway_link,100,True,False,329.748,"LINESTRING (5.6403181 52.3348955, 5.6408644 52.3351117, 5.6413926 52.3353675, 5.6418471 52.3355463, 5.6430204 52.3359668, 5.6444246 52.3364697)","['1', '3']",A28,,,
6964587,Nassaulaan,residential,30,False,True,27.344,"LINESTRING (5.6345989 52.3354743, 5.6342866 52.3353192)",,,,,
6964833,Fagellaan,residential,30,False,False,61.102,"LINESTRING (5.6380803 52.3357992, 5.6384371 52.3363036)",,,,,
6964896,Heinsiuslaan,residential,30,True,False,122.457,"LINESTRING (5.6380803 52.3357992, 5.6397168 52.3353378)",1,,,,
6964597,Heinsiuslaan,residential,30,False,False,124.691,"LINESTRING (5.6380803 52.3357992, 5.6378807 52.3358601, 5.63673 52.33655)",,,,,
6964553,Thorbeckelaan,residential,30,True,False,91.902,"LINESTRING (5.6408781 52.3357998, 5.64099 52.33585, 5.6419049 52.3363374)",1,,,,
6964972,Van Hall-laan,residential,30,True,False,175.07899999999998,"LINESTRING (5.6408781 52.3357998, 5.6385664 52.3362707, 5.6384371 52.3363036)",1,,,,
1120139657,,tertiary,50,True,False,6.747,"LINESTRING (5.6348967 52.3358617, 5.6349358 52.3358804, 5.6349627 52.3359059)",,,,roundabout,
1120139663,Deventerweg,tertiary,50,True,False,37.489000000000004,"LINESTRING (5.6348967 52.3358617, 5.6349803 52.3358066, 5.6351386 52.3356974, 5.635289 52.3356264)",,,,,
6965182,,tertiary,50,True,False,10.808,"LINESTRING (5.6346447 52.336008, 5.6346257 52.3359692, 5.6346308 52.3359288, 5.6346422 52.3359142)",,,,roundabout,
6965189,Deventerweg,tertiary,50,True,False,137.63400000000001,"LINESTRING (5.6347908 52.3360677, 5.6346266 52.336122, 5.6341941 52.3364581, 5.6338575 52.3367161, 5.633506 52.3370127)",,,,,
866645246,,tertiary,50,True,False,12.405999999999999,"LINESTRING (5.6347908 52.3360677, 5.6347319 52.3360584, 5.6346812 52.3360377, 5.6346447 52.336008)",,,,roundabout,
1120139655,,tertiary,50,True,False,5.153,"LINESTRING (5.634866 52.3360617, 5.6347908 52.3360677)",,,,roundabout,
6964892,Johan de Wittlaan,residential,30,True,False,34.782,"LINESTRING (5.6359733 52.3362048, 5.6356115 52.3364261)",1,,,,
6964838,De Wittenhagen,residential,30,False,False,64.164,"LINESTRING (5.6359733 52.3362048, 5.6360998 52.3362652, 5.63673 52.33655)",,,,,
6964833,Fagellaan,residential,30,False,True,61.102,"LINESTRING (5.6384371 52.3363036, 5.6380803 52.3357992)",,,,,
6964991,Van Hall-laan,residential,30,False,False,24.777,"LINESTRING (5.6384371 52.3363036, 5.638338 52.3363497, 5.6381897 52.3364651)",,,,,
6964553,Thorbeckelaan,residential,30,True,False,61.519,"LINESTRING (5.6419049 52.3363374, 5.6426044 52.3366887)",1,,,,
6964763,Cort van der Lindenlaan,residential,30,False,False,185.825,"LINESTRING (5.6419049 52.3363374, 5.6392796 52.336806)",1,,,,
6965283,,motorway_link,80,True,False,40.573,"LINESTRING (5.6444246 52.3364697, 5.6446948 52.3365694, 5.6448982 52.336637, 5.6449426 52.336651)",2,A28,,,
6965284,,motorway_link,80,True,False,37.475,"LINESTRING (5.6444246 52.3364697, 5.6445473 52.3364782, 5.6446379 52.3364854, 5.6446998 52.3364859, 5.6447806 52.3364752, 5.6448446 52.3364593, 5.6448959 52.3364362, 5.6449387 52.3364111)",1,A28,,,
6964942,Talmalaan,residential,30,False,False,68.212,"LINESTRING (5.6381897 52.3364651, 5.6389325 52.3368778)",,,,,
6964991,Van Hall-laan,residential,30,False,False,69.857,"LINESTRING (5.6381897 52.3364651, 5.6375322 52.3369481)",,,,,
6964991,Van Hall-laan,residential,30,False,True,24.777,"LINESTRING (5.6381897 52.3364651, 5.638338 52.3363497, 5.6384371 52.3363036)",,,,,
6965054,De Wittenhagen,residential,50,False,False,64.853,"LINESTRING (5.6357252 52.3364843, 5.6364524 52.3368621)",,,,,
6965054,De Wittenhagen,residential,50,False,True,10.078,"LINESTRING (5.6357252 52.3364843, 5.6356115 52.3364261)",,,,,
6964865,De Ruyterlaan,residential,30,False,False,205.4,"LINESTRING (5.6357252 52.3364843, 5.6356922 52.3365085, 5.6348266 52.3371433, 5.6340626 52.3380157)",,,,,
"[6965233, 290448806]",Ceintuurbaan,primary,80,True,False,310.213,"LINESTRING (5.6449387 52.3364111, 5.6449228 52.3362568, 5.6448796 52.33608, 5.6448002 52.3358886, 5.6447325 52.3357488, 5.6446294 52.3355935, 5.6445125 52.3354412, 5.6443776 52.3352909, 5.6442179 52.3351435, 5.6438863 52.3349005, 5.6438264 52.3348676, 5.643523 52.3347007, 5.642789 52.334339, 5.6424821 52.3341925)","['2', '4']",N302,,,
6964838,De Wittenhagen,residential,30,False,False,70.215,"LINESTRING (5.63673 52.33655, 5.6375322 52.3369481)",,,,,
6964597,Heinsiuslaan,residential,30,False,True,124.691,"LINESTRING (5.63673 52.33655, 5.6378807 52.3358601, 5.6380803 52.3357992)",,,,,
6964838,De Wittenhagen,residential,30,False,True,64.164,"LINESTRING (5.63673 52.33655, 5.6360998 52.3362652, 5.6359733 52.3362048)",,,,,
6965251,Ceintuurbaan,primary,80,True,False,26.677,"LINESTRING (5.6449426 52.336651, 5.6449387 52.3364111)",2,N302,,,
6965270,,primary_link,80,True,False,20.805,"LINESTRING (5.6449426 52.336651, 5.6451186 52.336722, 5.6452 52.3367523)",2,,,,
6964553,Thorbeckelaan,residential,30,True,False,81.496,"LINESTRING (5.6426044 52.3366887, 5.64296 52.33686, 5.64311 52.33693, 5.6434448 52.3372027)",1,,,,
6964818,De Savornin Lohmanlaan,residential,30,False,False,68.09700000000001,"LINESTRING (5.6426044 52.3366887, 5.6423416 52.3368351, 5.642167 52.3368996, 5.6419941 52.3369627, 5.6417622 52.3370033)",1,,,,
"[6965248, 6965254]",Ceintuurbaan,primary,80,True,False,94.475,"LINESTRING (5.6452 52.3367523, 5.6451923 52.3370356, 5.6451683 52.3376017)","['4', '3']",N302,yes,,
6964703,Cort van der Lindenlaan,residential,30,False,False,24.898,"LINESTRING (5.6392796 52.336806, 5.6389325 52.3368778)",,,,,
6964763,Cort van der Lindenlaan,residential,30,False,True,185.825,"LINESTRING (5.6392796 52.336806, 5.6419049 52.3363374)",1,,,,
6964861,Kuyperlaan,residential,30,False,False,65.653,"LINESTRING (5.6392796 52.336806, 5.639537 52.3373751)",,,,,
6965054,De Wittenhagen,residential,50,False,True,64.853,"LINESTRING (5.6364524 52.3368621, 5.6357252 52.3364843)",,,,,
6964653,Tromplaan,residential,30,True,False,188.01999999999998,"LINESTRING (5.6364524 52.3368621, 5.6356074 52.3375049, 5.6349513 52.338273)",,,,,
6965054,De Wittenhagen,residential,50,False,False,65.362,"LINESTRING (5.6364524 52.3368621, 5.6371042 52.3371967, 5.637189 52.3372402)",,,,,
6964703,Cort van der Lindenlaan,residential,30,False,True,24.898,"LINESTRING (5.6389325 52.3368778, 5.6392796 52.336806)",,,,,
6964942,Talmalaan,residential,30,False,True,68.212,"LINESTRING (5.6389325 52.3368778, 5.6381897 52.3364651)",,,,,
6964703,Cort van der Lindenlaan,residential,30,False,False,69.958,"LINESTRING (5.6389325 52.3368778, 5.6387465 52.3369206, 5.6386021 52.3369878, 5.6381449 52.3372696)",,,,,
6964838,De Wittenhagen,residential,30,False,False,54.872,"LINESTRING (5.6375322 52.3369481, 5.6381449 52.3372696)",,,,,
6964838,De Wittenhagen,residential,30,False,True,70.215,"LINESTRING (5.6375322 52.3369481, 5.63673 52.33655)",,,,,
6964991,Van Hall-laan,residential,30,False,True,69.857,"LINESTRING (5.6375322 52.3369481, 5.6381897 52.3364651)",,,,,
6964609,De Savornin Lohmanlaan,residential,30,False,False,62.156,"LINESTRING (5.6417622 52.3370033, 5.6408781 52.337147)",,,,,
6964708,Goeman Borgesiuslaan,residential,30,False,False,56.601,"LINESTRING (5.6417622 52.3370033, 5.6419473 52.3374996)",,,,,
6964818,De Savornin Lohmanlaan,residential,30,False,True,68.09700000000001,"LINESTRING (5.6417622 52.3370033, 5.6419941 52.3369627, 5.642167 52.3368996, 5.6423416 52.3368351, 5.6426044 52.3366887)",1,,,,
6965169,Deventerweg,tertiary,50,False,False,6.954,"LINESTRING (5.6334046 52.3370042, 5.633506 52.3370127)",,,,,
692051339,Deventerweg,residential,30,False,True,14.159,"LINESTRING (5.6334046 52.3370042, 5.6332085 52.3369611)",,,,,
6965217,Deventerweg,tertiary,50,True,False,139.243,"LINESTRING (5.6334046 52.3370042, 5.6339306 52.3365633, 5.6345597 52.3360873, 5.6346447 52.336008)",,,,,
6965169,Deventerweg,tertiary,50,False,True,6.954,"LINESTRING (5.633506 52.3370127, 5.6334046 52.3370042)",,,,,
"[6965253, 777090549]",Ceintuurbaan,primary,80,True,False,42.885999999999996,"LINESTRING (5.6449304 52.3370366, 5.6449322 52.3369052, 5.6449352 52.3368309, 5.6449426 52.336651)",2,N302,yes,,
"[138274437, 777090550]",,primary_link,80,True,False,36.921,"LINESTRING (5.6449304 52.3370366, 5.6449976 52.3369391, 5.6450302 52.3368915, 5.6450884 52.3368282, 5.6452 52.3367523)",2,,yes,,
6964609,De Savornin Lohmanlaan,residential,30,False,False,52.152,"LINESTRING (5.6408781 52.337147, 5.6401424 52.3372808)",,,,,
6964609,De Savornin Lohmanlaan,residential,30,False,True,62.156,"LINESTRING (5.6408781 52.337147, 5.6417622 52.3370033)",,,,,
6964715,Troelstralaan,residential,30,False,False,164.063,"LINESTRING (5.6408781 52.337147, 5.64122 52.33782, 5.6413598 52.3380728, 5.6411897 52.3385659)",,,,,
6964553,Thorbeckelaan,residential,30,True,False,55.242,"LINESTRING (5.6434448 52.3372027, 5.64353 52.33727, 5.6439157 52.3376076)",1,,,,
6964555,Goeman Borgesiuslaan,residential,30,False,False,108.14800000000001,"LINESTRING (5.6434448 52.3372027, 5.64342 52.3372133, 5.6431274 52.3373296, 5.6419473 52.3374996)",,,,,
6965054,De Wittenhagen,residential,50,False,False,53.799,"LINESTRING (5.637189 52.3372402, 5.637816 52.3375357)",,,,,
6964688,Evertsenlaan,residential,30,False,False,167.363,"LINESTRING (5.637189 52.3372402, 5.636334 52.3379225, 5.6358596 52.3384996)",,,,,
6965054,De Wittenhagen,residential,50,False,True,65.362,"LINESTRING (5.637189 52.3372402, 5.6371042 52.3371967, 5.6364524 52.3368621)",,,,,
6964609,De Savornin Lohmanlaan,residential,30,False,True,52.152,"LINESTRING (5.6401424 52.3372808, 5.6408781 52.337147)",,,,,
6964609,De Savornin Lohmanlaan,residential,30,False,False,42.48,"LINESTRING (5.6401424 52.3372808, 5.6396096 52.3373587, 5.639537 52.3373751)",,,,,
6964745,Schaepmanlaan,residential,30,False,False,114.963,"LINESTRING (5.6401424 52.3372808, 5.640387 52.3378935, 5.6403796 52.337972, 5.6402749 52.3380802, 5.640134 52.3382595)",,,,,
6964838,De Wittenhagen,residential,30,False,True,54.872,"LINESTRING (5.6381449 52.3372696, 5.6375322 52.3369481)",,,,,
6964703,Cort van der Lindenlaan,residential,30,False,False,37.079,"LINESTRING (5.6381449 52.3372696, 5.6378505 52.3375078, 5.637816 52.3375357)",,,,,
6964703,Cort van der Lindenlaan,residential,30,False,True,69.958,"LINESTRING (5.6381449 52.3372696, 5.6386021 52.3369878, 5.6387465 52.3369206, 5.6389325 52.3368778)",,,,,
6964609,De Savornin Lohmanlaan,residential,30,False,False,53.222,"LINESTRING (5.639537 52.3373751, 5.6390527 52.3377513)",,,,,
6964861,Kuyperlaan,residential,30,False,True,65.653,"LINESTRING (5.639537 52.3373751, 5.6392796 52.336806)",,,,,
6964609,De Savornin Lohmanlaan,residential,30,False,True,42.48,"LINESTRING (5.639537 52.3373751, 5.6396096 52.3373587, 5.6401424 52.3372808)",,,,,
6964672,Goeman Borgesiuslaan,residential,30,False,False,54.692,"LINESTRING (5.6419473 52.3374996, 5.64212 52.33798)",,,,,
6964708,Goeman Borgesiuslaan,residential,30,False,True,56.601,"LINESTRING (5.6419473 52.3374996, 5.6417622 52.3370033)",,,,,
6964555,Goeman Borgesiuslaan,residential,30,False,True,108.14800000000001,"LINESTRING (5.6419473 52.3374996, 5.6431274 52.3373296, 5.64342 52.3372133, 5.6434448 52.3372027)",,,,,
6965054,De Wittenhagen,residential,50,False,False,14.511,"LINESTRING (5.637816 52.3375357, 5.6379749 52.3376229)",,,,,
6965054,De Wittenhagen,residential,50,False,True,53.799,"LINESTRING (5.637816 52.3375357, 5.637189 52.3372402)",,,,,
6964703,Cort van der Lindenlaan,residential,30,False,True,37.079,"LINESTRING (5.637816 52.3375357, 5.6378505 52.3375078, 5.6381449 52.3372696)",,,,,
6965054,De Wittenhagen,residential,50,False,False,66.391,"LINESTRING (5.6379749 52.3376229, 5.6387399 52.3379944)",,,,,
6965054,De Wittenhagen,residential,50,False,True,14.511,"LINESTRING (5.6379749 52.3376229, 5.637816 52.3375357)",,,,,
6964816,Van Galenlaan,residential,30,False,False,149.97500000000002,"LINESTRING (5.6379749 52.3376229, 5.6379549 52.3376382, 5.6371354 52.3382661, 5.6369855 52.3384313, 5.6367304 52.3387303)",,,,,
6964553,Thorbeckelaan,residential,30,True,False,83.065,"LINESTRING (5.6439157 52.3376076, 5.6441978 52.3378817, 5.6442687 52.3379929, 5.6443282 52.3381124, 5.6443573 52.3382905)",1,,,,
6964668,Goeman Borgesiuslaan,residential,30,False,False,133.90699999999998,"LINESTRING (5.6439157 52.3376076, 5.6437449 52.3376498, 5.6436232 52.3377674, 5.6435574 52.3378089, 5.64212 52.33798)",,,,,
"[777090547, 6965237]",Ceintuurbaan,primary,80,True,False,41.045,"LINESTRING (5.6451683 52.3376017, 5.6451652 52.3377611, 5.645164 52.3378221, 5.6451612 52.3379708)",3,N302,yes,,
"[313302520, 777090548]",,primary_link,80,True,False,37.608,"LINESTRING (5.6451683 52.3376017, 5.6450803 52.3377219, 5.6450718 52.3377661, 5.6450548 52.3378104, 5.6450308 52.3378292, 5.6450141 52.3378408, 5.6449021 52.3378766)",1,,yes,,
6964719,Karel Doormanlaan,residential,30,False,False,69.428,"LINESTRING (5.6331252 52.3377671, 5.6340626 52.3380157)",,,,,
1177771367,Deventerweg,residential,30,False,True,202.846,"LINESTRING (5.6331252 52.3377671, 5.6332529 52.3376814, 5.6332783 52.3376449, 5.6338486 52.3369954, 5.6340891 52.3367476, 5.63469 52.3363009, 5.6347604 52.3362518)",,,,,2
"[6965249, 6965246]",Ceintuurbaan,primary,80,True,False,93.424,"LINESTRING (5.6449021 52.3378766, 5.6449108 52.3376531, 5.6449304 52.3370366)",4,N302,yes,,
6965288,,motorway_link,130,True,False,333.282,"LINESTRING (5.6449021 52.3378766, 5.6446386 52.3377694, 5.6444054 52.337645, 5.6441837 52.337476, 5.6439834 52.3372672, 5.6437617 52.3370464, 5.6435437 52.3368708, 5.6433099 52.336711, 5.6431178 52.3365966, 5.6427848 52.3364103, 5.6421037 52.3360397, 5.6415693 52.3357083)",1,A28,,,
6965054,De Wittenhagen,residential,50,False,True,66.391,"LINESTRING (5.6387399 52.3379944, 5.6379749 52.3376229)",,,,,
6964924,Van Ghentlaan,residential,30,False,False,135.293,"LINESTRING (5.6387399 52.3379944, 5.6387118 52.3380154, 5.637748 52.3387364, 5.637499 52.3389456)",,,,,
"[1255314803, 6965110]",De Wittenhagen,residential,"['50', '30']",False,False,68.39699999999999,"LINESTRING (5.6387399 52.3379944, 5.6388998 52.3380761, 5.6393332 52.3382975, 5.6395123 52.3383889)",,,,,
6964672,Goeman Borgesiuslaan,residential,30,False,True,54.692,"LINESTRING (5.64212 52.33798, 5.6419473 52.3374996)",,,,,
6964800,Goeman Borgesiuslaan,residential,30,False,False,52.62,"LINESTRING (5.64212 52.33798, 5.6423456 52.3384327)",,,,,
6964668,Goeman Borgesiuslaan,residential,30,False,True,133.907,"LINESTRING (5.64212 52.33798, 5.6435574 52.3378089, 5.6436232 52.3377674, 5.6437449 52.3376498, 5.6439157 52.3376076)",,,,,
6964719,Karel Doormanlaan,residential,30,False,False,66.814,"LINESTRING (5.6340626 52.3380157, 5.6349513 52.338273)",,,,,
6964719,Karel Doormanlaan,residential,30,False,True,69.428,"LINESTRING (5.6340626 52.3380157, 5.6331252 52.3377671)",,,,,
6964865,De Ruyterlaan,residential,30,False,True,205.39999999999998,"LINESTRING (5.6340626 52.3380157, 5.6348266 52.3371433, 5.6356922 52.3365085, 5.6357252 52.3364843)",,,,,
6965268,Knardijk,primary,80,True,False,28.754,"LINESTRING (5.6451612 52.3379708, 5.6451451 52.3382292)",3,N302,,,
6965269,,primary_link,80,True,False,20.484,"LINESTRING (5.6451612 52.3379708, 5.6450155 52.3379177, 5.6449021 52.3378766)",1,,,,
6965291,,motorway_link,80,True,False,39.422,"LINESTRING (5.6456479 52.3381638, 5.6453508 52.3380473, 5.6452139 52.3379929, 5.6451612 52.3379708)",1,A28,,,
6965292,,motorway_link,80,True,False,38.617000000000004,"LINESTRING (5.6456479 52.3381638, 5.6454746 52.338138, 5.6454011 52.3381315, 5.645355 52.3381359, 5.6453024 52.3381455, 5.645259 52.3381565, 5.6452082 52.3381772, 5.6451793 52.3381977, 5.6451451 52.3382292)",2,A28,,,
6964941,De Wittenhagen,residential,30,False,False,79.405,"LINESTRING (5.640134 52.3382595, 5.6411897 52.3385659)",,,,,
6964745,Schaepmanlaan,residential,30,False,True,114.963,"LINESTRING (5.640134 52.3382595, 5.6402749 52.3380802, 5.6403796 52.337972, 5.640387 52.3378935, 5.6401424 52.3372808)",,,,,
6964787,Schaepmanlaan,residential,30,False,False,34.548,"LINESTRING (5.640134 52.3382595, 5.6398819 52.3385002, 5.6398599 52.3385212)",,,,,
6964719,Karel Doormanlaan,residential,30,False,False,66.656,"LINESTRING (5.6349513 52.338273, 5.6358596 52.3384996)",,,,,
6964719,Karel Doormanlaan,residential,30,False,True,66.814,"LINESTRING (5.6349513 52.338273, 5.6340626 52.3380157)",,,,,
"[6964665, 6964884]","['Van Speyklaan', 'Tromplaan']",residential,30,False,False,347.227,"LINESTRING (5.6349513 52.338273, 5.6344492 52.3392552, 5.6343807 52.3394116, 5.6343188 52.3395627, 5.6343256 52.3396506, 5.6343456 52.339709, 5.6343797 52.3397652, 5.6344513 52.33984, 5.6345083 52.3398862, 5.6345853 52.3399178, 5.6353608 52.3400401, 5.6367459 52.3402737)",,,,,
6964553,Thorbeckelaan,residential,30,True,False,99.074,"LINESTRING (5.6443573 52.3382905, 5.6443944 52.3385422, 5.6444106 52.3388653, 5.6444125 52.339038, 5.6443891 52.3391796)",1,,,,
6964851,Goeman Borgesiuslaan,residential,30,False,False,137.594,"LINESTRING (5.6443573 52.3382905, 5.6439625 52.338313, 5.6423456 52.3384327)",,,,,
6964682,Kortenaerlaan,residential,30,False,False,111.776,"LINESTRING (5.6395123 52.3383889, 5.6388438 52.3393074)",,,,,
6965132,De Wittenhagen,residential,30,False,False,27.823,"LINESTRING (5.6395123 52.3383889, 5.6398599 52.3385212)",,,,,
"[1255314803, 6965110]",De Wittenhagen,residential,"['30', '50']",False,True,68.397,"LINESTRING (5.6395123 52.3383889, 5.6393332 52.3382975, 5.6388998 52.3380761, 5.6387399 52.3379944)",,,,,
6964695,Goeman Borgesiuslaan,residential,30,False,False,12.762,"LINESTRING (5.6423456 52.3384327, 5.6423992 52.3385427)",,,,,
6964800,Goeman Borgesiuslaan,residential,30,False,True,52.62,"LINESTRING (5.6423456 52.3384327, 5.64212 52.33798)",,,,,
6964851,Goeman Borgesiuslaan,residential,30,False,True,137.594,"LINESTRING (5.6423456 52.3384327, 5.6439625 52.338313, 5.6443573 52.3382905)",,,,,
6964719,Karel Doormanlaan,residential,30,False,False,64.484,"LINESTRING (5.6358596 52.3384996, 5.6367304 52.3387303)",,,,,
6964719,Karel Doormanlaan,residential,30,False,True,66.656,"LINESTRING (5.6358596 52.3384996, 5.6349513 52.338273)",,,,,
6964688,Evertsenlaan,residential,30,False,False,103.68,"LINESTRING (5.6358596 52.3384996, 5.6358253 52.3385864, 5.6358253 52.3386635, 5.6358146 52.3387175, 5.63554 52.33923, 5.6355107 52.339292, 5.6354617 52.3393956)",,,,,
