osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,bridge,junction
7289410,P.J. Troelstrastraat,residential,30,False,True,20.288,"LINESTRING (4.6982784 51.8302088, 4.6980154 51.8302917)",,,,
7289410,P.J. Troelstrastraat,residential,30,False,False,160.518,"LINESTRING (4.6982784 51.8302088, 4.699284 51.8298746, 4.6995662 51.8299589, 4.7000415 51.8301008, 4.6998866 51.8302967)",,,,
7289410,P.J. Troelstrastraat,residential,30,False,False,67.602,"LINESTRING (4.6998866 51.8302967, 4.6994825 51.830851)",,,,
7289410,P.J. Troelstrastraat,residential,30,False,True,160.518,"LINESTRING (4.6998866 51.8302967, 4.7000415 51.8301008, 4.6995662 51.8299589, 4.699284 51.8298746, 4.6982784 51.8302088)",,,,
7289436,P.J. Troelstrastraat,residential,,False,False,61.615,"LINESTRING (4.6998866 51.8302967, 4.700242 51.8304012, 4.7000268 51.8306822)",,,,
7288792,J.R. Thorbeckesingel,residential,30,False,True,235.085,"LINESTRING (4.7048879 51.8302702, 4.7050519 51.830746, 4.7050452 51.8308291, 4.7050184 51.8308938, 4.7049852 51.8309652, 4.7049379 51.8310206, 4.7048829 51.831067, 4.7048239 51.8311001, 4.7047408 51.8311399, 4.704627 51.831184, 4.7030746 51.831693)",,,,
7289272,P.J. Oudstraat,residential,30,False,False,210.286,"LINESTRING (4.7048879 51.8302702, 4.7047 51.8303, 4.7045973 51.8303335, 4.7045215 51.8304058, 4.7041906 51.8308362, 4.7041808 51.8309013, 4.7041789 51.8309145, 4.7041775 51.8309518, 4.7041755 51.8310189, 4.7041695 51.8310599, 4.7041567 51.8310869, 4.7041353 51.8311059, 4.704106 51.8311258, 4.7029195 51.8315241)",,,,
7289411,P.J. Troelstrastraat,residential,30,False,False,33.111000000000004,"LINESTRING (4.697583 51.8303744, 4.6979154 51.8302677, 4.6980154 51.8302917)",,,,
7289410,P.J. Troelstrastraat,residential,30,False,False,20.288,"LINESTRING (4.6980154 51.8302917, 4.6982784 51.8302088)",,,,
7289411,P.J. Troelstrastraat,residential,30,False,False,145.56,"LINESTRING (4.6980154 51.8302917, 4.6982989 51.8306412, 4.6984166 51.8306875, 4.6988447 51.8311735, 4.6988938 51.8311781, 4.6989428 51.8311827, 4.6992493 51.8310764)",,,,
7289411,P.J. Troelstrastraat,residential,30,False,True,33.111000000000004,"LINESTRING (4.6980154 51.8302917, 4.6979154 51.8302677, 4.697583 51.8303744)",,,,
"[80771275, 1171290885]",,primary_link,50,True,False,35.067,"LINESTRING (4.7066789 51.830284, 4.7068388 51.830467, 4.7069196 51.8305353, 4.7069463 51.830551)",1,N3,,
"[80771282, 1171290886]",,primary_link,50,True,False,35.6,"LINESTRING (4.7066789 51.830284, 4.7067291 51.8303179, 4.7068913 51.8304425, 4.7069838 51.8305071, 4.7070196 51.8305243)",1,N3,,
"[80771289, 1171290887]",,primary_link,50,True,False,38.694,"LINESTRING (4.7066789 51.830284, 4.7069385 51.8304222, 4.7070113 51.8304653, 4.7070595 51.8304883, 4.7071123 51.8305042)",1,N3,,
80771304,Burgemeester Keijzerweg,tertiary,50,True,False,107.47899999999998,"LINESTRING (4.7083428 51.8304681, 4.708554 51.8304623, 4.7088833 51.8304653, 4.70954 51.8305269, 4.7098934 51.8305663)",2,,,
152976066,Pieter Zeemanlaan,tertiary,50,False,True,12.134,"LINESTRING (4.7098535 51.8306726, 4.7098934 51.8305663)",,,,
152976047,Burgemeester Keijzerweg,tertiary,50,True,False,89.846,"LINESTRING (4.7098535 51.8306726, 4.7094449 51.8306377, 4.7089968 51.8305862, 4.7087444 51.8305703, 4.708559 51.8305665)",,,,
7289436,P.J. Troelstrastraat,residential,,False,True,61.615,"LINESTRING (4.7000268 51.8306822, 4.700242 51.8304012, 4.6998866 51.8302967)",,,,
7289410,P.J. Troelstrastraat,residential,30,False,True,67.602,"LINESTRING (4.6994825 51.830851, 4.6998866 51.8302967)",,,,
7289313,P.J. Troelstrastraat,residential,,False,False,55.947,"LINESTRING (4.6994825 51.830851, 4.6998072 51.8309487, 4.6996188 51.8312033)",,,,
7289410,P.J. Troelstrastraat,residential,30,False,False,30.592000000000002,"LINESTRING (4.6994825 51.830851, 4.699312 51.8310579, 4.6992493 51.8310764)",,,,
7289410,P.J. Troelstrastraat,residential,30,False,False,52.909,"LINESTRING (4.6992493 51.8310764, 4.6996 51.8315)",,,,
7289410,P.J. Troelstrastraat,residential,30,False,True,30.592000000000002,"LINESTRING (4.6992493 51.8310764, 4.699312 51.8310579, 4.6994825 51.830851)",,,,
7289411,P.J. Troelstrastraat,residential,30,False,True,145.56,"LINESTRING (4.6992493 51.8310764, 4.6989428 51.8311827, 4.6988938 51.8311781, 4.6988447 51.8311735, 4.6984166 51.8306875, 4.6982989 51.8306412, 4.6980154 51.8302917)",,,,
7289313,P.J. Troelstrastraat,residential,,False,True,55.947,"LINESTRING (4.6996188 51.8312033, 4.6998072 51.8309487, 4.6994825 51.830851)",,,,
7289410,P.J. Troelstrastraat,residential,30,False,True,52.909,"LINESTRING (4.6996 51.8315, 4.6992493 51.8310764)",,,,
"[7288792, 7289449, 7289249]",J.R. Thorbeckesingel,"['residential', 'unclassified']",30,False,False,54.072,"LINESTRING (4.6996 51.8315, 4.6998914 51.8314385, 4.7000006 51.8314448, 4.7002098 51.8315069, 4.7003335 51.8315436)",,,yes,
"[7289449, 7289452]",J.R. Thorbeckesingel,"['residential', 'unclassified']",30,False,True,87.1,"LINESTRING (4.6996 51.8315, 4.698612 51.8318395, 4.6985377 51.831865, 4.6984942 51.8318827)",,,,
