osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,access
"[300664281, 7016821, 709491022]",Ambonlaan,unclassified,30,False,True,72.497,"LINESTRING (5.2466303 52.2927284, 5.246593 52.2926625, 5.2465888 52.2926557, 5.246452 52.2924255, 5.2463297 52.2922216, 5.2463059 52.2921818, 5.2462659 52.2921157)",,,
202455685,Borneolaan,unclassified,30,False,True,38.790000000000006,"LINESTRING (5.2466303 52.2927284, 5.246549 52.2927463, 5.2465213 52.2927527, 5.2462813 52.2928066, 5.2462108 52.2928219, 5.2461709 52.2928306, 5.2460946 52.2928481)",,,
7016832,Eemnesserweg,unclassified,30,False,False,72.708,"LINESTRING (5.2422583 52.2927794, 5.2423804 52.293429)",,,
7016559,Dahliastraat,unclassified,,False,True,68.419,"LINESTRING (5.2422583 52.2927794, 5.2421555 52.2927303, 5.2417719 52.2922489)",,,
178259174,Borneolaan,unclassified,30,False,False,10.962,"LINESTRING (5.2460946 52.2928481, 5.2461447 52.2929418)",,,
202455685,Borneolaan,unclassified,30,False,False,38.790000000000006,"LINESTRING (5.2460946 52.2928481, 5.2461709 52.2928306, 5.2462108 52.2928219, 5.2462813 52.2928066, 5.2465213 52.2927527, 5.246549 52.2927463, 5.2466303 52.2927284)",,,
202455685,Borneolaan,unclassified,30,False,True,10.195,"LINESTRING (5.2460946 52.2928481, 5.2460558 52.2928558, 5.2459467 52.2928546)",,,
7016547,Lage Laarderweg,residential,30,False,False,40.297,"LINESTRING (5.2358768 52.2928697, 5.2357256 52.2932201)",,,
7016547,Lage Laarderweg,residential,30,False,True,65.14699999999999,"LINESTRING (5.2358768 52.2928697, 5.23595 52.2925994, 5.2360381 52.2922922)",,,
"[7016834, 400572543]",Nieuwe Kerklaan,"['residential', 'unclassified']",15,False,"[False, True]",104.411,"LINESTRING (5.2358768 52.2928697, 5.2359733 52.2928836, 5.2360703 52.2929167, 5.2362434 52.2930409, 5.2363913 52.2931709, 5.2368658 52.2934291, 5.2369109 52.2934655, 5.236963 52.29351)",,,
7016718,Ceintuurbaan,unclassified,30,False,True,22.384,"LINESTRING (5.2389416 52.2928653, 5.2388474 52.292768, 5.2387681 52.2926943)",,,
7016830,Lindenlaan,unclassified,30,False,False,35.627,"LINESTRING (5.2389416 52.2928653, 5.2391582 52.2928381, 5.2392071 52.2928572, 5.2393278 52.2929874)",,,
7016830,Lindenlaan,unclassified,30,False,True,61.59,"LINESTRING (5.2389416 52.2928653, 5.238822 52.2931235, 5.238722 52.2933394, 5.2386947 52.2933982)",,,
709491090,,secondary,50,True,False,10.456000000000001,"LINESTRING (5.2449055 52.2928918, 5.2449319 52.2929014, 5.2449554 52.2929136, 5.2449753 52.2929279, 5.2449911 52.292944, 5.2450025 52.2929615)",,roundabout,
717860815,,secondary,50,True,False,10.549,"LINESTRING (5.2447548 52.2928878, 5.2447795 52.2928831, 5.244805 52.2928805, 5.2448308 52.2928801, 5.2448565 52.2928819, 5.2448816 52.2928858, 5.2449055 52.2928918)",,roundabout,
"[717860817, 717860814]",Gooilandweg,secondary,50,True,False,49.423,"LINESTRING (5.2447548 52.2928878, 5.244782 52.2928555, 5.2447896 52.2928333, 5.2447903 52.2928144, 5.2447903 52.292798, 5.244791 52.2927652, 5.244791 52.2927283, 5.2447863 52.2926128, 5.2447844 52.2925805, 5.2447822 52.292547, 5.2447806 52.2925219, 5.2447797 52.2924996, 5.2447806 52.2924742, 5.2448121 52.2924564)",1,,
7016938,Ceintuurbaan,secondary,50,False,False,100.327,"LINESTRING (5.2381666 52.2929883, 5.236963 52.29351)",2,,
7016733,Kastanjelaan,unclassified,,False,True,97.059,"LINESTRING (5.2381666 52.2929883, 5.2381084 52.2929573, 5.236916 52.2925702)",,,
7016938,Ceintuurbaan,secondary,50,False,True,52.433,"LINESTRING (5.2381666 52.2929883, 5.2384962 52.2928425, 5.2387681 52.2926943)",2,,
7017217,De Savornin Lohmanlaan,unclassified,,False,False,8.797,"LINESTRING (5.233849 52.2930021, 5.233908 52.2930725)",,,
7017154,Oranje Nassauplein,unclassified,,False,True,70.411,"LINESTRING (5.233849 52.2930021, 5.2340168 52.2929544, 5.2342458 52.2928768, 5.2345111 52.2927846, 5.234604 52.2927156, 5.2346113 52.2926318)",,,
7016724,Lindenlaan,unclassified,30,False,False,45.565000000000005,"LINESTRING (5.2395453 52.292836, 5.2393989 52.2929381, 5.2393244 52.292891, 5.2393275 52.2928405, 5.239388 52.2928057, 5.2394762 52.2928038, 5.2395453 52.292836)",,,
7016724,Lindenlaan,unclassified,30,False,True,45.565,"LINESTRING (5.2395453 52.292836, 5.2394762 52.2928038, 5.239388 52.2928057, 5.2393275 52.2928405, 5.2393244 52.292891, 5.2393989 52.2929381, 5.2395453 52.292836)",,,
"[7016724, 7016774]",Lindenlaan,unclassified,30,False,True,91.86500000000001,"LINESTRING (5.2395453 52.292836, 5.2399539 52.2925336, 5.2403551 52.2921758)",,,
7017205,,unclassified,,False,False,33.809,"LINESTRING (5.2345174 52.2931109, 5.2347243 52.2930405, 5.2349576 52.2931112)",,,
7017195,De Savornin Lohmanlaan,residential,30,False,False,73.674,"LINESTRING (5.233908 52.2930725, 5.2344893 52.2936316)",,,
7017217,De Savornin Lohmanlaan,unclassified,,False,True,8.797,"LINESTRING (5.233908 52.2930725, 5.233849 52.2930021)",,,
7016490,,unclassified,,False,False,69.35499999999999,"LINESTRING (5.2349576 52.2931112, 5.2350356 52.2930582, 5.2352167 52.2929618, 5.2354225 52.2930474, 5.2354618 52.2930698, 5.2357256 52.2932201)",,,
7017194,,unclassified,,False,False,35.671,"LINESTRING (5.2349576 52.2931112, 5.2351281 52.2933272, 5.2351856 52.2934001)",,,
7017205,,unclassified,,False,True,33.809,"LINESTRING (5.2349576 52.2931112, 5.2347243 52.2930405, 5.2345174 52.2931109)",,,
7016837,Tulpstraat,unclassified,30,False,False,64.212,"LINESTRING (5.2443283 52.2931155, 5.2441192 52.29316, 5.2435393 52.2932631, 5.2434241 52.293281)",,,
"[717860808, 7016859, 717860806]",Gooilandweg,unclassified,,False,False,149.998,"LINESTRING (5.2443283 52.2931155, 5.2443372 52.2931648, 5.2443399 52.2931845, 5.2443547 52.2932973, 5.2443557 52.2933334, 5.2443514 52.2933642, 5.2443405 52.2933965, 5.2442151 52.2935863, 5.2437461 52.294321, 5.2437002 52.2943884)",,,
7016948,,secondary,50,True,False,10.661000000000001,"LINESTRING (5.2448377 52.2931097, 5.2448116 52.2931098, 5.2447856 52.2931078, 5.2447604 52.2931035, 5.2447364 52.2930972, 5.2447141 52.2930889, 5.2446939 52.2930788)",,roundabout,
"[717860821, 7016958]",Gooilandweg,secondary,50,True,False,54.307,"LINESTRING (5.2448377 52.2931097, 5.2448079 52.2931307, 5.2447667 52.2931684, 5.2447549 52.2931881, 5.2447361 52.2932208, 5.2447143 52.2932563, 5.2445389 52.2935288, 5.2444959 52.2935406)",1,,
7016547,Lage Laarderweg,residential,30,False,True,40.297,"LINESTRING (5.2357256 52.2932201, 5.2358768 52.2928697)",,,
7016828,Brede Englaan,unclassified,,False,False,41.825,"LINESTRING (5.2357256 52.2932201, 5.2351856 52.2934001)",,,
7016490,,unclassified,,False,True,69.355,"LINESTRING (5.2357256 52.2932201, 5.2354618 52.2930698, 5.2354225 52.2930474, 5.2352167 52.2929618, 5.2350356 52.2930582, 5.2349576 52.2931112)",,,
"[7016769, 7016851]",Nieuwe Kerklaan,unclassified,"['30', '50']",False,False,78.242,"LINESTRING (5.2357256 52.2932201, 5.2364825 52.2936151, 5.2365972 52.2936793)",,,
7016837,Tulpstraat,unclassified,30,False,False,35.096000000000004,"LINESTRING (5.2434241 52.293281, 5.2433424 52.2932937, 5.243012 52.293343, 5.2429226 52.2933554)",,,
7016837,Tulpstraat,unclassified,30,False,True,64.212,"LINESTRING (5.2434241 52.293281, 5.2435393 52.2932631, 5.2441192 52.29316, 5.2443283 52.2931155)",,,
7016734,Weideweg,unclassified,,True,False,76.907,"LINESTRING (5.2463936 52.293371, 5.2464706 52.29347, 5.2468054 52.2940148)",,,
7016787,Weideweg,unclassified,30,False,True,44.387,"LINESTRING (5.2463936 52.293371, 5.2463787 52.2933456, 5.2463534 52.2933025, 5.2462452 52.2931172, 5.2462299 52.29309, 5.2461735 52.2929952)",2,,
7016835,Weideweg,unclassified,,False,False,12.09,"LINESTRING (5.2463936 52.293371, 5.2462973 52.2934401, 5.246278 52.2934536)",,,
7016830,Lindenlaan,unclassified,30,False,True,7.436,"LINESTRING (5.2386947 52.2933982, 5.2387979 52.2934203)",,,
7016830,Lindenlaan,unclassified,30,False,False,61.59,"LINESTRING (5.2386947 52.2933982, 5.238722 52.2933394, 5.238822 52.2931235, 5.2389416 52.2928653)",,,
7016830,Lindenlaan,unclassified,30,False,True,45.051,"LINESTRING (5.2386947 52.2933982, 5.2385701 52.2936011, 5.2383959 52.2937565)",,,
"[717778665, 717778667, 717770084]",Gooilandweg,secondary,50,False,False,157.29500000000002,"LINESTRING (5.2444959 52.2935406, 5.2443898 52.293709, 5.2443503 52.2937697, 5.2442792 52.2938792, 5.2442047 52.2939806, 5.2437517 52.2945484, 5.2435675 52.2947792, 5.2435336 52.294826)",2,,
"[717860820, 717860822]",Gooilandweg,secondary,50,True,False,53.916,"LINESTRING (5.2444959 52.2935406, 5.2444815 52.293515, 5.2446356 52.2932363, 5.2446436 52.2932206, 5.2446558 52.2932024, 5.2446643 52.2931881, 5.2446746 52.293171, 5.2446851 52.2931534, 5.2446976 52.2931075, 5.2446939 52.2930788)",1,,
7016761,Crocusstraat,residential,30,False,False,103.543,"LINESTRING (5.2429226 52.2933554, 5.2429471 52.2934211, 5.2430975 52.2939399, 5.2431297 52.2940478, 5.2431351 52.2940747, 5.2431351 52.2941028, 5.2431297 52.2941316, 5.24312 52.2941608, 5.2431064 52.2941902, 5.2430901 52.2942249, 5.2430597 52.2942676)",,,
7016837,Tulpstraat,unclassified,30,False,False,37.774,"LINESTRING (5.2429226 52.2933554, 5.2428204 52.2933707, 5.2423804 52.293429)",,,
7016837,Tulpstraat,unclassified,30,False,True,35.096,"LINESTRING (5.2429226 52.2933554, 5.243012 52.293343, 5.2433424 52.2932937, 5.2434241 52.293281)",,,
7016828,Brede Englaan,unclassified,,False,False,53.899,"LINESTRING (5.2351856 52.2934001, 5.2344893 52.2936316)",,,
7016828,Brede Englaan,unclassified,,False,True,41.825,"LINESTRING (5.2351856 52.2934001, 5.2357256 52.2932201)",,,
7017194,,unclassified,,False,True,35.671,"LINESTRING (5.2351856 52.2934001, 5.2351281 52.2933272, 5.2349576 52.2931112)",,,
7016830,Lindenlaan,unclassified,30,False,False,7.436,"LINESTRING (5.2387979 52.2934203, 5.2386947 52.2933982)",,,
7016830,Lindenlaan,unclassified,30,False,True,60.132,"LINESTRING (5.2387979 52.2934203, 5.2393278 52.2929874)",,,
7016832,Eemnesserweg,unclassified,30,False,True,72.708,"LINESTRING (5.2423804 52.293429, 5.2422583 52.2927794)",,,
7016837,Tulpstraat,unclassified,30,False,False,56.045,"LINESTRING (5.2423804 52.293429, 5.2416111 52.2936097)",,,
7016837,Tulpstraat,unclassified,30,False,True,37.774,"LINESTRING (5.2423804 52.293429, 5.2428204 52.2933707, 5.2429226 52.2933554)",,,
7016938,Ceintuurbaan,secondary,50,False,True,100.327,"LINESTRING (5.236963 52.29351, 5.2381666 52.2929883)",2,,
"[7016834, 400572543]",Nieuwe Kerklaan,"['unclassified', 'residential']",15,False,"[False, True]",104.41100000000002,"LINESTRING (5.236963 52.29351, 5.2369109 52.2934655, 5.2368658 52.2934291, 5.2363913 52.2931709, 5.2362434 52.2930409, 5.2360703 52.2929167, 5.2359733 52.2928836, 5.2358768 52.2928697)",,,
7016938,Ceintuurbaan,secondary,50,False,False,31.198,"LINESTRING (5.236963 52.29351, 5.2367887 52.2935909, 5.2365972 52.2936793)",2,,
7016790,Vloedwal,unclassified,,False,False,121.27199999999999,"LINESTRING (5.246278 52.2934536, 5.2460691 52.293504, 5.2460007 52.293524, 5.2458979 52.2935566, 5.2457974 52.2935944, 5.2457382 52.2936209, 5.2456994 52.2936394, 5.2456191 52.2936847, 5.2455243 52.2937409, 5.245439 52.2938096, 5.2453706 52.2938733, 5.2451399 52.2941084, 5.2451297 52.2941184, 5.2451228 52.2941267, 5.2451133 52.294142, 5.2451084 52.2941572, 5.2451088 52.2941713, 5.2451173 52.2941823, 5.2451298 52.2941931, 5.2451449 52.2942012)",,,
7016835,Weideweg,unclassified,,False,True,12.09,"LINESTRING (5.246278 52.2934536, 5.2462973 52.2934401, 5.2463936 52.293371)",,,
7016837,Tulpstraat,unclassified,30,False,True,56.045,"LINESTRING (5.2416111 52.2936097, 5.2423804 52.293429)",,,
711677023,Haardstedelaan,tertiary,50,False,False,12.883,"LINESTRING (5.2416111 52.2936097, 5.2416551 52.2936665, 5.2416922 52.2937144)",,,
711677023,Haardstedelaan,tertiary,50,False,True,154.81099999999998,"LINESTRING (5.2416111 52.2936097, 5.2415398 52.2935176, 5.2406726 52.2923975, 5.2406369 52.2923514)",,,
7016828,Brede Englaan,unclassified,,False,True,53.899,"LINESTRING (5.2344893 52.2936316, 5.2351856 52.2934001)",,,
7017195,De Savornin Lohmanlaan,residential,30,False,True,73.674,"LINESTRING (5.2344893 52.2936316, 5.233908 52.2930725)",,,
7016938,Ceintuurbaan,secondary,50,False,False,92.189,"LINESTRING (5.2365972 52.2936793, 5.2354786 52.2941476)",2,,
"[55467650, 7016851]",Nieuwe Kerklaan,unclassified,"['50', '30']",False,False,106.156,"LINESTRING (5.2365972 52.2936793, 5.2366666 52.2937222, 5.2367509 52.2937652, 5.2377856 52.2942979)",,,
"[7016769, 7016851]",Nieuwe Kerklaan,unclassified,"['50', '30']",False,True,78.242,"LINESTRING (5.2365972 52.2936793, 5.2364825 52.2936151, 5.2357256 52.2932201)",,,
7016938,Ceintuurbaan,secondary,50,False,True,31.198,"LINESTRING (5.2365972 52.2936793, 5.2367887 52.2935909, 5.236963 52.29351)",2,,
7016853,Bloemenweg,unclassified,30,False,False,56.27499999999999,"LINESTRING (5.2416922 52.2937144, 5.2414462 52.2937976, 5.2411286 52.2940695)",,,
711677023,Haardstedelaan,tertiary,50,False,False,87.46,"LINESTRING (5.2416922 52.2937144, 5.241806 52.2938614, 5.2421187 52.2942652, 5.2422425 52.2944253)",,,
711677023,Haardstedelaan,tertiary,50,False,True,12.883,"LINESTRING (5.2416922 52.2937144, 5.2416551 52.2936665, 5.2416111 52.2936097)",,,
7016854,Wijgert Kooijlaan,unclassified,30,False,False,60.428,"LINESTRING (5.2404138 52.2937467, 5.2411286 52.2940695)",,,
7016840,Wijgert Kooijlaan,unclassified,30,True,False,68.946,"LINESTRING (5.2404138 52.2937467, 5.2401252 52.2939784, 5.2396865 52.2937884)",,,
7016768,Smallelaan,residential,30,False,False,55.169,"LINESTRING (5.2396865 52.2937884, 5.2392207 52.2941946)",,,
7016840,Wijgert Kooijlaan,unclassified,30,True,False,72.989,"LINESTRING (5.2396865 52.2937884, 5.2387979 52.2934203)",,,
7016830,Lindenlaan,unclassified,30,False,False,6.89,"LINESTRING (5.2383386 52.2938076, 5.2383959 52.2937565)",,,
7016830,Lindenlaan,unclassified,30,False,True,39.372,"LINESTRING (5.2383386 52.2938076, 5.2380083 52.2940984)",,,
7016856,Smallelaan,residential,30,False,False,73.828,"LINESTRING (5.2383386 52.2938076, 5.2392207 52.2941946)",,,
7016784,Maaiersweg,unclassified,,False,False,57.05,"LINESTRING (5.2475879 52.2938299, 5.246893 52.2939941, 5.2468054 52.2940148)",,,
7016734,Weideweg,unclassified,,True,False,96.791,"LINESTRING (5.2468054 52.2940148, 5.2471771 52.2946408, 5.24714 52.29474, 5.2469836 52.2947774)",,,
7016784,Maaiersweg,unclassified,,False,True,57.05,"LINESTRING (5.2468054 52.2940148, 5.246893 52.2939941, 5.2475879 52.2938299)",,,
7016830,Lindenlaan,unclassified,30,False,False,39.372,"LINESTRING (5.2380083 52.2940984, 5.2383386 52.2938076)",,,
7016830,Lindenlaan,unclassified,30,False,True,26.86,"LINESTRING (5.2380083 52.2940984, 5.2377856 52.2942979)",,,
7016767,Tussenweg,unclassified,30,False,False,75.137,"LINESTRING (5.2380083 52.2940984, 5.2386862 52.2942933, 5.2390156 52.2943755)",,,
7016853,Bloemenweg,unclassified,30,False,False,42.791,"LINESTRING (5.2411286 52.2940695, 5.2407596 52.2943812)",,,
7016854,Wijgert Kooijlaan,unclassified,30,False,True,60.428,"LINESTRING (5.2411286 52.2940695, 5.2404138 52.2937467)",,,
7016853,Bloemenweg,unclassified,30,False,True,56.27499999999999,"LINESTRING (5.2411286 52.2940695, 5.2414462 52.2937976, 5.2416922 52.2937144)",,,
7016938,Ceintuurbaan,secondary,50,False,True,92.189,"LINESTRING (5.2354786 52.2941476, 5.2365972 52.2936793)",2,,
7016669,Beursweg,unclassified,30,False,True,139.234,"LINESTRING (5.2354786 52.2941476, 5.2355387 52.2941863, 5.2371915 52.2948307)",,,
7016938,Ceintuurbaan,secondary,50,False,False,69.793,"LINESTRING (5.2354786 52.2941476, 5.2351467 52.2943147, 5.2347503 52.2945872)",2,,
7016768,Smallelaan,residential,30,False,False,10.754,"LINESTRING (5.2392207 52.2941946, 5.2391333 52.2942752)",,,
7016768,Smallelaan,residential,30,False,True,55.169,"LINESTRING (5.2392207 52.2941946, 5.2396865 52.2937884)",,,
7016856,Smallelaan,residential,30,False,True,73.828,"LINESTRING (5.2392207 52.2941946, 5.2383386 52.2938076)",,,
7016670,Lamoenweg,unclassified,,False,False,111.91,"LINESTRING (5.2451449 52.2942012, 5.2451851 52.2942243, 5.2452108 52.2942389, 5.245722 52.2945321, 5.2460329 52.2950189)",,,
7016736,Vloedwal,unclassified,,False,False,80.059,"LINESTRING (5.2451449 52.2942012, 5.2451073 52.2942378, 5.2449893 52.2943569, 5.2445836 52.2947666, 5.2445355 52.2948172)",,,
7016790,Vloedwal,unclassified,,False,True,121.27200000000002,"LINESTRING (5.2451449 52.2942012, 5.2451298 52.2941931, 5.2451173 52.2941823, 5.2451088 52.2941713, 5.2451084 52.2941572, 5.2451133 52.294142, 5.2451228 52.2941267, 5.2451297 52.2941184, 5.2451399 52.2941084, 5.2453706 52.2938733, 5.245439 52.2938096, 5.2455243 52.2937409, 5.2456191 52.2936847, 5.2456994 52.2936394, 5.2457382 52.2936209, 5.2457974 52.2935944, 5.2458979 52.2935566, 5.2460007 52.293524, 5.2460691 52.293504, 5.246278 52.2934536)",,,
7016761,Crocusstraat,residential,30,False,False,58.668000000000006,"LINESTRING (5.2430597 52.2942676, 5.2430413 52.2942854, 5.2430177 52.2943028, 5.2429882 52.2943233, 5.2429484 52.2943423, 5.2429073 52.2943563, 5.2424459 52.2944893, 5.2423196 52.2945248)",,,
7016761,Crocusstraat,residential,30,False,True,103.54299999999999,"LINESTRING (5.2430597 52.2942676, 5.2430901 52.2942249, 5.2431064 52.2941902, 5.24312 52.2941608, 5.2431297 52.2941316, 5.2431351 52.2941028, 5.2431351 52.2940747, 5.2431297 52.2940478, 5.2430975 52.2939399, 5.2429471 52.2934211, 5.2429226 52.2933554)",,,
7016858,Hyacintstraat,residential,30,False,False,45.585,"LINESTRING (5.2430597 52.2942676, 5.2431921 52.2942938, 5.2435519 52.2943594, 5.2437002 52.2943884)",,,
7016703,Lindenlaan,unclassified,30,False,True,71.71,"LINESTRING (5.2377856 52.2942979, 5.2371915 52.2948307)",,,
7016830,Lindenlaan,unclassified,30,False,False,26.86,"LINESTRING (5.2377856 52.2942979, 5.2380083 52.2940984)",,,
"[55467650, 7016851]",Nieuwe Kerklaan,unclassified,"['30', '50']",False,True,106.156,"LINESTRING (5.2377856 52.2942979, 5.2367509 52.2937652, 5.2366666 52.2937222, 5.2365972 52.2936793)",,,
7016765,Koningin Wilhelminaplein,unclassified,30,False,False,30.296,"LINESTRING (5.2403142 52.2943759, 5.2407596 52.2943812)",,,
7016660,Langestraat,unclassified,30,False,False,189.268,"LINESTRING (5.2403142 52.2943759, 5.24014 52.29451, 5.23999 52.29468, 5.2399 52.29487, 5.2395337 52.2958316, 5.2394279 52.2959697)",,,
7016766,Koningin Wilhelminastraat,residential,30,False,False,80.537,"LINESTRING (5.2403142 52.2943759, 5.2401506 52.2942628, 5.2392274 52.294362)",,,
7016765,Koningin Wilhelminaplein,unclassified,30,False,True,30.296,"LINESTRING (5.2407596 52.2943812, 5.2403142 52.2943759)",,,
7016853,Bloemenweg,unclassified,30,False,True,42.791,"LINESTRING (5.2407596 52.2943812, 5.2411286 52.2940695)",,,
7016662,Vijfhoekstraat,unclassified,30,False,False,187.90800000000002,"LINESTRING (5.2407596 52.2943812, 5.24082 52.2945, 5.2408 52.29489, 5.24064 52.29523, 5.2401 52.29585, 5.2400337 52.2959619)",,,
7016766,Koningin Wilhelminastraat,residential,30,False,True,14.482,"LINESTRING (5.2390156 52.2943755, 5.2392274 52.294362)",,,
7016768,Smallelaan,residential,30,False,True,13.728,"LINESTRING (5.2390156 52.2943755, 5.2391333 52.2942752)",,,
7016715,Koningin Wilhelminastraat,unclassified,,False,False,179.322,"LINESTRING (5.2390156 52.2943755, 5.2389223 52.2944631, 5.2386834 52.2946195, 5.2384257 52.2947471, 5.2381894 52.2948859, 5.23788 52.29505, 5.2377 52.29518, 5.2373802 52.2956075)",,,
7016767,Tussenweg,unclassified,30,False,True,75.137,"LINESTRING (5.2390156 52.2943755, 5.2386862 52.2942933, 5.2380083 52.2940984)",,,
7016766,Koningin Wilhelminastraat,residential,30,False,False,14.482,"LINESTRING (5.2392274 52.294362, 5.2390156 52.2943755)",,,
7016766,Koningin Wilhelminastraat,residential,30,False,True,80.537,"LINESTRING (5.2392274 52.294362, 5.2401506 52.2942628, 5.2403142 52.2943759)",,,
1185692294,,residential,,False,True,12.014,"LINESTRING (5.2392274 52.294362, 5.2391774 52.2943383, 5.2391527 52.2943154, 5.2391333 52.2942752)",,,
7016858,Hyacintstraat,residential,30,False,True,45.585,"LINESTRING (5.2437002 52.2943884, 5.2435519 52.2943594, 5.2431921 52.2942938, 5.2430597 52.2942676)",,,
"[717860808, 7016675]",Gooilandweg,unclassified,,False,False,82.273,"LINESTRING (5.2437002 52.2943884, 5.2436285 52.2944624, 5.2432876 52.2948281, 5.2431042 52.2950237, 5.243098 52.2950301)",,,
"[717860808, 7016859, 717860806]",Gooilandweg,unclassified,,False,True,149.998,"LINESTRING (5.2437002 52.2943884, 5.2437461 52.294321, 5.2442151 52.2935863, 5.2443405 52.2933965, 5.2443514 52.2933642, 5.2443557 52.2933334, 5.2443547 52.2932973, 5.2443399 52.2931845, 5.2443372 52.2931648, 5.2443283 52.2931155)",,,
711677023,Haardstedelaan,tertiary,50,False,False,12.243,"LINESTRING (5.2422425 52.2944253, 5.2423196 52.2945248)",,,
7016666,Rozenstraat,unclassified,,False,False,210.048,"LINESTRING (5.2422425 52.2944253, 5.2420906 52.29447, 5.24177 52.29457, 5.24172 52.29465, 5.24168 52.29496, 5.241658 52.2952296, 5.2415446 52.295382, 5.2410384 52.2960451)",,,
711677023,Haardstedelaan,tertiary,50,False,True,87.46000000000001,"LINESTRING (5.2422425 52.2944253, 5.2421187 52.2942652, 5.241806 52.2938614, 5.2416922 52.2937144)",,,
711677023,Haardstedelaan,tertiary,50,False,True,12.243,"LINESTRING (5.2423196 52.2945248, 5.2422425 52.2944253)",,,
7016761,Crocusstraat,residential,30,False,True,58.66799999999999,"LINESTRING (5.2423196 52.2945248, 5.2424459 52.2944893, 5.2429073 52.2943563, 5.2429484 52.2943423, 5.2429882 52.2943233, 5.2430177 52.2943028, 5.2430413 52.2942854, 5.2430597 52.2942676)",,,
711677023,Haardstedelaan,tertiary,50,False,False,67.08,"LINESTRING (5.2423196 52.2945248, 5.2423617 52.2945819, 5.2423957 52.2946306, 5.2424714 52.2947519, 5.2425244 52.2948397, 5.2425696 52.2949292, 5.2426193 52.2950226, 5.2426417 52.2950622, 5.2426521 52.2950776, 5.2426616 52.2950901)",,,
967283530,Nieuwe Bussummerweg,secondary,50,True,False,25.653000000000002,"LINESTRING (5.2340815 52.2947057, 5.2341323 52.2947029, 5.2342906 52.2947134, 5.2343993 52.2947392, 5.2344392 52.294758)",,,
