osmid,lanes,name,highway,maxspeed,junction,oneway,reversed,length,geometry,tunnel,bridge,width
6823808,,Hoornwerk,residential,30,,False,True,96.203,"LINESTRING (6.1925838 52.137508, 6.1930184 52.1371982, 6.1933666 52.1369693, 6.19354 52.1368735)",,,
6822089,,Tadamasingel,residential,30,,False,False,25.493,"LINESTRING (6.2001135 52.1375347, 6.1997675 52.1376211)",,,
257649917,,Tadamasingel,residential,30,,False,False,10.822,"LINESTRING (6.2001135 52.1375347, 6.2000357 52.1374499)",,,
6822089,,Tadamasingel,residential,30,,False,True,90.172,"LINESTRING (6.2001135 52.1375347, 6.2009463 52.1372885, 6.2013369 52.1372454)",,,
6822089,,Tadamasingel,residential,30,,False,True,25.493,"LINESTRING (6.1997675 52.1376211, 6.2001135 52.1375347)",,,
6822089,,Tadamasingel,residential,30,,False,False,26.882,"LINESTRING (6.1997675 52.1376211, 6.1998372 52.1375454, 6.2000357 52.1374499)",,,
6822151,,Tadamasingel,residential,30,,False,False,153.91500000000002,"LINESTRING (6.1997675 52.1376211, 6.1996199 52.137688, 6.1991479 52.1379619, 6.1985242 52.1383347, 6.1984872 52.1383785, 6.19841 52.13847, 6.1982947 52.1386422)",,,
6822160,,Wanne,residential,30,,True,False,44.661,"LINESTRING (6.2004787 52.1378284, 6.2006863 52.1382093)",,,
6822220,1,Spittaalstraat,residential,30,,True,False,80.195,"LINESTRING (6.2004787 52.1378284, 6.2003727 52.1378537, 6.2002079 52.137903, 6.2000746 52.1379575, 6.1999667 52.1380067, 6.199784 52.1381101, 6.199583 52.1382745)",,,
6822170,,Hamersplaats,residential,30,,True,False,76.646,"LINESTRING (6.2016809 52.137906, 6.2016059 52.1379426, 6.2014709 52.1379659, 6.2012734 52.1380634, 6.2009631 52.1381451, 6.2006863 52.1382093)",,,
"[6823544, 6823545]",1,Vispoortstraat,residential,30,,False,True,87.154,"LINESTRING (6.1945633 52.1381632, 6.1943302 52.1382261, 6.1942411 52.1382485, 6.1941095 52.1382751, 6.1940406 52.1382723, 6.1939533 52.1382546, 6.1934713 52.1380089)",,,
6823860,,Vispoortplein,tertiary,50,,False,False,56.815,"LINESTRING (6.1945633 52.1381632, 6.1946629 52.1382907, 6.1948208 52.1384972, 6.1948505 52.1385603, 6.1948456 52.138636)",,,
6823861,,Vispoortplein,tertiary,50,,False,True,20.27,"LINESTRING (6.1945633 52.1381632, 6.194507 52.1380756, 6.1944874 52.1379883)",,,
6822160,,Wanne,residential,30,,True,False,30.109,"LINESTRING (6.2006863 52.1382093, 6.2008498 52.1384608)",,,
6822140,1,Lievenheersteeg,residential,30,,True,False,33.502,"LINESTRING (6.199583 52.1382745, 6.199837 52.1383419, 6.2000434 52.138377)",,,
6822220,1,Spittaalstraat,residential,30,,True,False,73.22200000000001,"LINESTRING (6.199583 52.1382745, 6.1994195 52.1384533, 6.1992285 52.1386229, 6.1990426 52.1388423)",,,
6822140,1,Lievenheersteeg,residential,30,,True,False,55.817,"LINESTRING (6.2000434 52.138377, 6.2008498 52.1384608)",,,
6822160,,Wanne,residential,30,,True,False,18.871,"LINESTRING (6.2008498 52.1384608, 6.2009251 52.1386241)",,,
6822108,,Martinetsingel,residential,30,,False,False,40.183,"LINESTRING (6.2009251 52.1386241, 6.2010124 52.1385842, 6.20108 52.1385637, 6.2011556 52.1385529, 6.2012306 52.1385511, 6.2013486 52.1385597, 6.2014802 52.1385717)",,,
6822108,,Martinetsingel,residential,30,,False,True,55.669,"LINESTRING (6.2009251 52.1386241, 6.2008799 52.1386472, 6.2007775 52.1386984, 6.2002863 52.1389354)",,,
6822108,,Martinetsingel,residential,30,,False,True,40.18299999999999,"LINESTRING (6.2014802 52.1385717, 6.2013486 52.1385597, 6.2012306 52.1385511, 6.2011556 52.1385529, 6.20108 52.1385637, 6.2010124 52.1385842, 6.2009251 52.1386241)",,,
6822144,1,Martinetsingel,residential,30,,False,True,240.93200000000002,"LINESTRING (6.1948456 52.138636, 6.1949709 52.1386511, 6.1950034 52.138655, 6.1951645 52.1386396, 6.195376 52.1386013, 6.1959167 52.138476, 6.1960741 52.138449, 6.1962504 52.1384337, 6.1964486 52.1384336, 6.1966439 52.138449, 6.1967445 52.1384607, 6.1968351 52.1384769, 6.1969147 52.1384953, 6.1969695 52.138509, 6.1971499 52.1385747, 6.1978581 52.1388328, 6.1979711 52.138874, 6.1981059 52.138933)",,,
6823860,,Vispoortplein,tertiary,50,,False,True,56.815,"LINESTRING (6.1948456 52.138636, 6.1948505 52.1385603, 6.1948208 52.1384972, 6.1946629 52.1382907, 6.1945633 52.1381632)",,,
"[865480035, 6823862]",,Martinetsingel,tertiary,50,,False,False,30.996000000000002,"LINESTRING (6.1948456 52.138636, 6.1947131 52.1387611, 6.1946396 52.1387995, 6.1945413 52.1388356)",,,
6822151,,Tadamasingel,residential,30,,False,False,34.808,"LINESTRING (6.1982947 52.1386422, 6.1981748 52.1388268, 6.1981059 52.138933)",,,
6822151,,Tadamasingel,residential,30,,False,True,153.915,"LINESTRING (6.1982947 52.1386422, 6.19841 52.13847, 6.1984872 52.1383785, 6.1985242 52.1383347, 6.1991479 52.1379619, 6.1996199 52.137688, 6.1997675 52.1376211)",,,
"[358677195, 6823510]",,'s Gravenhof,residential,30,,False,False,36.857,"LINESTRING (6.1945413 52.1388356, 6.194574 52.1389044, 6.1946862 52.1391549)",,,
"[6823817, 215643035, 215643037, 6823822]",1,"['IJsselkade', 'Martinetsingel']",tertiary,50,,False,"[False, True]",280.016,"LINESTRING (6.1945413 52.1388356, 6.194328 52.1388842, 6.1939587 52.138946, 6.1938881 52.1389579, 6.1938271 52.1389628, 6.1936111 52.1389761, 6.1934592 52.1389474, 6.1933819 52.1389122, 6.1932866 52.1388528, 6.1931737 52.1387903, 6.1930932 52.1387461, 6.1929574 52.1387028, 6.1926806 52.1386544, 6.1923455 52.1386048, 6.1922627 52.1386014, 6.192167 52.1386057, 6.1920968 52.1386301, 6.1920505 52.1386651, 6.1920326 52.1387007, 6.1920121 52.1387404, 6.1919818 52.1388223, 6.1919595 52.1388776, 6.1918986 52.1390698, 6.1917535 52.1394863)",,,
"[865480035, 6823862]",,Martinetsingel,tertiary,50,,False,True,30.996000000000002,"LINESTRING (6.1945413 52.1388356, 6.1946396 52.1387995, 6.1947131 52.1387611, 6.1948456 52.138636)",,,
6822105,,Walstraat,residential,30,,True,False,55.68,"LINESTRING (6.1990426 52.1388423, 6.1982947 52.1386422)",,,
6822220,1,Spittaalstraat,residential,30,,True,False,41.618,"LINESTRING (6.1990426 52.1388423, 6.1989926 52.1389101, 6.1987912 52.1391833)",,,
6822330,1,Martinetsingel,residential,30,,False,False,54.424,"LINESTRING (6.1981059 52.138933, 6.1987912 52.1391833)",,,
6822144,1,Martinetsingel,residential,30,,False,False,240.93199999999996,"LINESTRING (6.1981059 52.138933, 6.1979711 52.138874, 6.1978581 52.1388328, 6.1971499 52.1385747, 6.1969695 52.138509, 6.1969147 52.1384953, 6.1968351 52.1384769, 6.1967445 52.1384607, 6.1966439 52.138449, 6.1964486 52.1384336, 6.1962504 52.1384337, 6.1960741 52.138449, 6.1959167 52.138476, 6.195376 52.1386013, 6.1951645 52.1386396, 6.1950034 52.138655, 6.1949709 52.1386511, 6.1948456 52.138636)",,,
6822151,,Tadamasingel,residential,30,,False,True,34.808,"LINESTRING (6.1981059 52.138933, 6.1981748 52.1388268, 6.1982947 52.1386422)",,,
6822108,,Martinetsingel,residential,30,,False,False,55.669000000000004,"LINESTRING (6.2002863 52.1389354, 6.2007775 52.1386984, 6.2008799 52.1386472, 6.2009251 52.1386241)",,,
6822108,,Martinetsingel,residential,30,,False,True,68.90299999999999,"LINESTRING (6.2002863 52.1389354, 6.1996617 52.139236, 6.1995482 52.1392708, 6.1994641 52.1392887)",,,
6822153,1,Douwesplaats,residential,30,,True,False,69.11399999999999,"LINESTRING (6.2002863 52.1389354, 6.2001 52.1387779, 6.1999909 52.1386646, 6.1999653 52.1385935, 6.1999754 52.1385266, 6.2000434 52.138377)",,,
6822330,1,Martinetsingel,residential,30,,False,True,54.424,"LINESTRING (6.1987912 52.1391833, 6.1981059 52.138933)",,,
6822108,,Martinetsingel,residential,30,,False,False,48.664,"LINESTRING (6.1987912 52.1391833, 6.1989179 52.1392265, 6.199047 52.1392602, 6.1991862 52.1392895, 6.1993136 52.1393012, 6.1994641 52.1392887)",,,
6822298,,Pelikaanstraat,residential,30,,False,False,26.478,"LINESTRING (6.1987912 52.1391833, 6.1987664 52.1392071, 6.1986893 52.1392633, 6.1985998 52.1393106, 6.1985112 52.1393442)",,,
6822108,,Martinetsingel,residential,30,,False,False,68.90299999999999,"LINESTRING (6.1994641 52.1392887, 6.1995482 52.1392708, 6.1996617 52.139236, 6.2002863 52.1389354)",,,
6822108,,Martinetsingel,residential,30,,False,True,48.663999999999994,"LINESTRING (6.1994641 52.1392887, 6.1993136 52.1393012, 6.1991862 52.1392895, 6.199047 52.1392602, 6.1989179 52.1392265, 6.1987912 52.1391833)",,,
6822337,1,Boompjeswal,residential,30,,False,False,78.875,"LINESTRING (6.1994641 52.1392887, 6.1994619 52.1393179, 6.1995029 52.1393954, 6.1995314 52.1394542, 6.1995425 52.1395527, 6.1995365 52.1397955, 6.1995211 52.139991)",,,
6822339,,Pelikaanstraat,residential,30,,False,False,38.456,"LINESTRING (6.1985112 52.1393442, 6.1979843 52.1394668)",,,
6822298,,Pelikaanstraat,residential,30,,False,True,26.478,"LINESTRING (6.1985112 52.1393442, 6.1985998 52.1393106, 6.1986893 52.1392633, 6.1987664 52.1392071, 6.1987912 52.1391833)",,,
215643037,1,IJsselkade,tertiary,50,,False,False,69.192,"LINESTRING (6.1917535 52.1394863, 6.1915438 52.1400951)",,,
6823467,,Kuiperstraat,residential,30,,False,False,70.08500000000001,"LINESTRING (6.1917535 52.1394863, 6.1922501 52.1395634, 6.192554 52.1396141, 6.1925862 52.1396222, 6.1927396 52.1396595)",,,
"[6823817, 215643035, 215643037, 6823822]",1,"['IJsselkade', 'Martinetsingel']",tertiary,50,,False,"[False, True]",280.016,"LINESTRING (6.1917535 52.1394863, 6.1918986 52.1390698, 6.1919595 52.1388776, 6.1919818 52.1388223, 6.1920121 52.1387404, 6.1920326 52.1387007, 6.1920505 52.1386651, 6.1920968 52.1386301, 6.192167 52.1386057, 6.1922627 52.1386014, 6.1923455 52.1386048, 6.1926806 52.1386544, 6.1929574 52.1387028, 6.1930932 52.1387461, 6.1931737 52.1387903, 6.1932866 52.1388528, 6.1933819 52.1389122, 6.1934592 52.1389474, 6.1936111 52.1389761, 6.1938271 52.1389628, 6.1938881 52.1389579, 6.1939587 52.138946, 6.194328 52.1388842, 6.1945413 52.1388356)",,,
6822227,,Proostdijsteeg,residential,30,,False,False,74.36300000000001,"LINESTRING (6.1975223 52.1395528, 6.1972749 52.1395404, 6.1968947 52.1395411, 6.1966711 52.1395788, 6.1964878 52.1396079, 6.1964491 52.1396141)",,,
6822229,,Zaadmarkt,residential,30,,False,False,83.741,"LINESTRING (6.1975223 52.1395528, 6.197334 52.1398598, 6.1973053 52.1399048, 6.1971494 52.1402692)",,,
6822339,,Pelikaanstraat,residential,30,,False,True,32.961,"LINESTRING (6.1975223 52.1395528, 6.1978584 52.1394942, 6.1979843 52.1394668)",,,
6822223,,Rodetorenstraat,residential,30,,True,False,35.07,"LINESTRING (6.1964491 52.1396141, 6.1964792 52.1396672, 6.196577 52.1398616, 6.1965748 52.1399173)",,,
6822227,,Proostdijsteeg,residential,30,,False,True,74.363,"LINESTRING (6.1964491 52.1396141, 6.1964878 52.1396079, 6.1966711 52.1395788, 6.1968947 52.1395411, 6.1972749 52.1395404, 6.1975223 52.1395528)",,,
359217766,,Kerkhof,residential,30,,True,False,49.834,"LINESTRING (6.1964491 52.1396141, 6.1963208 52.1397183, 6.1958665 52.1398703)",,,
6823467,,Kuiperstraat,residential,30,,False,True,70.08500000000001,"LINESTRING (6.1927396 52.1396595, 6.1925862 52.1396222, 6.192554 52.1396141, 6.1922501 52.1395634, 6.1917535 52.1394863)",,,
6823491,,Kattenhavestraat,residential,30,,False,True,65.235,"LINESTRING (6.1927396 52.1396595, 6.1925696 52.1399349, 6.1924267 52.1402136)",,,
6822334,,'s Gravenhof,residential,30,,True,False,60.808,"LINESTRING (6.1958665 52.1398703, 6.1956838 52.139899, 6.19553 52.1398637, 6.1951257 52.1398994, 6.1949985 52.1399152)",,,
260112124,,Kerkhof,residential,30,,False,False,14.594000000000001,"LINESTRING (6.1958665 52.1398703, 6.1959497 52.1399606, 6.1959719 52.1399845)",,,
6823778,,Kuiperstraat,residential,30,,True,False,57.013999999999996,"LINESTRING (6.1934635 52.1399118, 6.1930647 52.1397483, 6.1927396 52.1396595)",,,
6822067,,Kerksteegje,residential,30,,False,False,64.529,"LINESTRING (6.1965748 52.1399173, 6.19606 52.14019, 6.1958572 52.1402952)",,,
6822223,,Rodetorenstraat,residential,30,,True,False,56.577,"LINESTRING (6.1965748 52.1399173, 6.1965703 52.1400565, 6.1965509 52.140165, 6.1965227 52.1402365, 6.1964882 52.1403288, 6.196459 52.140396, 6.1964491 52.1404178)",,,
6821990,,Lange Hofstraat,residential,30,,True,False,47.342,"LINESTRING (6.1949985 52.1399152, 6.195126 52.1403337)",,,
6823672,1,'s Gravenhof,residential,30,,False,True,7.944,"LINESTRING (6.1949985 52.1399152, 6.1949737 52.1398454)",,,
"[104232456, 104232457, 6822173]",,Oskamstraatje,residential,30,,False,False,51.007,"LINESTRING (6.1987633 52.1400367, 6.1988126 52.1400369, 6.1988751 52.1400373, 6.1994661 52.1400358, 6.1995107 52.1400357)",building_passage,,
6822183,,Bornhovestraat,residential,30,,True,False,79.14699999999999,"LINESTRING (6.1987633 52.1400367, 6.1987618 52.1399491, 6.19868 52.13974, 6.1985112 52.1393442)",,,
6822337,1,Boompjeswal,residential,30,,False,True,78.875,"LINESTRING (6.1995211 52.139991, 6.1995365 52.1397955, 6.1995425 52.1395527, 6.1995314 52.1394542, 6.1995029 52.1393954, 6.1994619 52.1393179, 6.1994641 52.1392887)",,,
215643037,1,IJsselkade,tertiary,50,,False,True,69.192,"LINESTRING (6.1915438 52.1400951, 6.1917535 52.1394863)",,,
6823491,,Kattenhavestraat,residential,30,,False,False,61.67700000000001,"LINESTRING (6.1915438 52.1400951, 6.1919515 52.1401494, 6.1924267 52.1402136)",,,
"[585190136, 61883433, 215643037]",1,IJsselkade,tertiary,50,,False,False,22.512,"LINESTRING (6.1915438 52.1400951, 6.1915304 52.140138, 6.1914873 52.1402524, 6.1914736 52.1402929)",,yes,
6823491,,Kattenhavestraat,residential,30,,False,False,65.235,"LINESTRING (6.1924267 52.1402136, 6.1925696 52.1399349, 6.1927396 52.1396595)",,,
6823491,,Kattenhavestraat,residential,30,,False,True,61.67700000000001,"LINESTRING (6.1924267 52.1402136, 6.1919515 52.1401494, 6.1915438 52.1400951)",,,
"[6823548, 6823543]",1,"['Waterstraat', 'Kattenhavestraat']",residential,30,,False,False,92.42399999999998,"LINESTRING (6.1924267 52.1402136, 6.1924638 52.1402512, 6.1924382 52.1404276, 6.1924676 52.1406326, 6.1930356 52.1406226, 6.1931262 52.1406233)",,,
6822067,,Kerksteegje,residential,30,,False,True,64.529,"LINESTRING (6.1958572 52.1402952, 6.19606 52.14019, 6.1965748 52.1399173)",,,
6822316,1,Raadhuissteeg,residential,30,,True,False,50.327000000000005,"LINESTRING (6.1958572 52.1402952, 6.1956554 52.1402859, 6.195126 52.1403337)",,,
6822319,,Raadhuissteeg,residential,30,,False,False,42.638000000000005,"LINESTRING (6.1958572 52.1402952, 6.195997 52.140327, 6.1964491 52.1404178)",,,
61883433,1,IJsselkade,tertiary,50,,False,False,144.008,"LINESTRING (6.1914736 52.1402929, 6.1910266 52.1415586)",,,
"[585190136, 61883433, 215643037]",1,IJsselkade,tertiary,50,,False,True,22.512,"LINESTRING (6.1914736 52.1402929, 6.1914873 52.1402524, 6.1915304 52.140138, 6.1915438 52.1400951)",,yes,
6821990,,Lange Hofstraat,residential,30,,True,False,20.191,"LINESTRING (6.195126 52.1403337, 6.195182 52.140512)",,,
6822100,1,Rodetorenstraat,residential,30,,True,False,106.30400000000002,"LINESTRING (6.1964491 52.1404178, 6.1963077 52.1405537, 6.19613 52.14067, 6.1956577 52.1409424, 6.19551 52.14099, 6.1953023 52.141035)",,,
"[6822229, 6822317]",,"['Ravenstraatje', 'Zaadmarkt']",residential,30,,False,True,80.191,"LINESTRING (6.1964491 52.1404178, 6.1966853 52.1404997, 6.197004 52.1405945, 6.1971494 52.1402692)",,,
6822319,,Raadhuissteeg,residential,30,,False,True,42.638000000000005,"LINESTRING (6.1964491 52.1404178, 6.195997 52.140327, 6.1958572 52.1402952)",,,
6821990,,Lange Hofstraat,residential,30,,True,False,32.693,"LINESTRING (6.195182 52.140512, 6.1952638 52.1408017)",,,
6823783,1,Kuiperstraat,residential,30,,True,False,82.64000000000001,"LINESTRING (6.195182 52.140512, 6.1949482 52.1405334, 6.1948352 52.1405406, 6.1947119 52.1405331, 6.1944996 52.1405162, 6.1942321 52.1404357, 6.1940793 52.1403343)",,,
"[1214506400, 1214506401, 53117068]",,Bernhardsteeg,residential,30,,False,False,72.19,"LINESTRING (6.198072 52.1405758, 6.1977714 52.1404408, 6.1976432 52.1403911, 6.1975678 52.1403647, 6.1975137 52.1403491, 6.197268 52.1402909, 6.1971494 52.1402692)",,,
"[6823548, 6823543]",1,"['Waterstraat', 'Kattenhavestraat']",residential,30,,False,True,92.424,"LINESTRING (6.1931262 52.1406233, 6.1930356 52.1406226, 6.1924676 52.1406326, 6.1924382 52.1404276, 6.1924638 52.1402512, 6.1924267 52.1402136)",,,
137008040,,Waterstraat,residential,30,,True,False,83.042,"LINESTRING (6.1931262 52.1406233, 6.1931439 52.14051, 6.1931898 52.1403278, 6.1934635 52.1399118)",,,
6821990,,Lange Hofstraat,residential,30,,True,False,26.075000000000003,"LINESTRING (6.1952638 52.1408017, 6.1952846 52.1409175, 6.1953023 52.141035)",,,
6821993,1,Bakkerstraat,residential,30,,True,False,148.345,"LINESTRING (6.1952638 52.1408017, 6.1944214 52.1408691, 6.1941255 52.140835, 6.19379 52.14074, 6.1937607 52.1407354, 6.1936976 52.1407201, 6.1931421 52.1407137)",,,
6821990,,Lange Hofstraat,residential,30,,True,False,51.866,"LINESTRING (6.1953023 52.141035, 6.1953276 52.1414154, 6.1953244 52.1415011)",,,
6822363,1,Kolenstraat,residential,30,,True,False,144.135,"LINESTRING (6.1953023 52.141035, 6.19415 52.14108, 6.1932065 52.14118)",,,
6822165,,Armenhage,residential,30,,False,True,102.125,"LINESTRING (6.1989029 52.1413589, 6.1989397 52.1414183, 6.1990434 52.1417141, 6.1990882 52.14176, 6.1991116 52.1418281, 6.1990796 52.1418857, 6.1991613 52.1421937, 6.1991758 52.1422493)",,,
"[6822291, 6822095]",,"['Bornhovestraat', 'Oudewand']",residential,30,,True,False,147.608,"LINESTRING (6.1989029 52.1413589, 6.1988922 52.1412339, 6.1988202 52.1410097, 6.1988215 52.1409656, 6.1988226 52.1409077, 6.1987633 52.1400367)",,,
6823583,,Marspoortstraat,residential,30,,False,False,11.157,"LINESTRING (6.1932313 52.1414399, 6.1930698 52.1414555)",,,
