osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,width,junction
"[823120132, 6480447]",Iikmounewei,"['residential', 'living_street']","['15', '30']",False,True,50.392,1,"LINESTRING (5.9943838 53.1910209, 5.9940069 53.1910109, 5.9936294 53.1910318)",,
6480121,Markt,living_street,15,False,False,83.396,1,"LINESTRING (5.9936294 53.1910318, 5.9936256 53.1910452, 5.9935817 53.1911994, 5.9935383 53.1913516, 5.9934921 53.1915138, 5.9934532 53.1916504, 5.9934188 53.1917711)",,
"[823120132, 6480447]",Iikmounewei,"['living_street', 'residential']","['15', '30']",False,False,50.392,1,"LINESTRING (5.9936294 53.1910318, 5.9940069 53.1910109, 5.9943838 53.1910209)",,
6481813,Prinses Margrietstraat,residential,30,False,True,11.66,,"LINESTRING (5.9843572 53.1912649, 5.9843832 53.1911612)",,
6481825,Koningin Julianastraat,residential,30,False,False,66.083,,"LINESTRING (5.9843572 53.1912649, 5.9853346 53.1913662)",,
6481813,Prinses Margrietstraat,residential,30,False,False,161.089,,"LINESTRING (5.9843572 53.1912649, 5.984186 53.1918599, 5.9839346 53.1926913)",,
6481818,Prinses Irenestraat,residential,30,False,False,54.833,,"LINESTRING (5.9858956 53.1914247, 5.9857533 53.1919104)",,
6481825,Koningin Julianastraat,residential,30,False,False,83.995,,"LINESTRING (5.9858956 53.1914247, 5.9871546 53.1914647)",,
6481825,Koningin Julianastraat,residential,30,False,True,37.937,,"LINESTRING (5.9858956 53.1914247, 5.9853346 53.1913662)",,
6482001,H.W.K. Ridder Huyssen van Kattendijkeweg,tertiary,50,False,False,12.432,,"LINESTRING (5.9886119 53.1915306, 5.9886392 53.19142)",6,
6482001,H.W.K. Ridder Huyssen van Kattendijkeweg,tertiary,50,False,True,60.373000000000005,,"LINESTRING (5.9886119 53.1915306, 5.9885791 53.1916642, 5.9885352 53.1917765, 5.9884529 53.1919009, 5.9883891 53.1919716, 5.988316 53.1920366)",6,
"[6481825, 496715818]",Koningin Julianastraat,residential,"['50', '30']",False,True,97.37,,"LINESTRING (5.9886119 53.1915306, 5.9884476 53.1915199, 5.9871546 53.1914647)",,
6481825,Koningin Julianastraat,residential,30,False,True,83.995,,"LINESTRING (5.9871546 53.1914647, 5.9858956 53.1914247)",,
"[6481825, 496715818]",Koningin Julianastraat,residential,"['30', '50']",False,False,97.37,,"LINESTRING (5.9871546 53.1914647, 5.9884476 53.1915199, 5.9886119 53.1915306)",,
6480314,Markt,living_street,15,False,True,123.822,1,"LINESTRING (5.991606 53.1916095, 5.9924882 53.1917155, 5.9932579 53.1918096, 5.9934188 53.1917711)",,
6480381,Markt,living_street,15,True,False,69.89699999999999,1,"LINESTRING (5.991606 53.1916095, 5.9914641 53.1916139, 5.9912235 53.1916285, 5.9905692 53.1915565)",,
6480121,Markt,living_street,15,False,True,83.39599999999999,1,"LINESTRING (5.9934188 53.1917711, 5.9934532 53.1916504, 5.9934921 53.1915138, 5.9935383 53.1913516, 5.9935817 53.1911994, 5.9936256 53.1910452, 5.9936294 53.1910318)",,
6480314,Markt,living_street,15,False,False,123.822,1,"LINESTRING (5.9934188 53.1917711, 5.9932579 53.1918096, 5.9924882 53.1917155, 5.991606 53.1916095)",,
6480314,Markt,living_street,15,False,True,52.67700000000001,1,"LINESTRING (5.9934188 53.1917711, 5.993569 53.1917871, 5.994194 53.1918643)",,
6480314,Markt,living_street,15,False,False,52.67700000000001,1,"LINESTRING (5.994194 53.1918643, 5.993569 53.1917871, 5.9934188 53.1917711)",,
6481944,Hillamaweg,unclassified,50,False,False,112.024,,"LINESTRING (5.9855973 53.1925409, 5.9839346 53.1926913)",,
6481735,Westersingel,residential,30,False,False,150.657,,"LINESTRING (5.9855973 53.1925409, 5.9854938 53.1928967, 5.98538 53.19335, 5.9852486 53.1938795)",,
6481818,Prinses Irenestraat,residential,30,False,True,70.875,,"LINESTRING (5.9855973 53.1925409, 5.98566 53.1922876, 5.9857533 53.1919104)",,
"[6481944, 549041778, 6481943]",Hillamaweg,"['unclassified', 'living_street']","['15', '50']",False,"[False, True]",156.10099999999997,,"LINESTRING (5.9855973 53.1925409, 5.9862654 53.1924913, 5.9866691 53.1924613, 5.9871704 53.1924514, 5.9876482 53.192448, 5.9877321 53.1924486, 5.9879319 53.1924509)",,
6480331,Lageweg,living_street,15,True,False,113.15,1,"LINESTRING (5.990276 53.1925586, 5.9902896 53.1924951, 5.9903115 53.1923938, 5.9905692 53.1915565)",,
823120130,Schoolstraat,living_street,15,True,False,210.42800000000005,1,"LINESTRING (5.990276 53.1925586, 5.9908207 53.1925842, 5.9911348 53.1925907, 5.9916953 53.1925953, 5.9923165 53.1926037, 5.9926256 53.1926124, 5.9928424 53.192622, 5.9930351 53.1926409, 5.9934218 53.192686)",,
6481774,Hendrik Bulthuisplein,living_street,15,False,True,34.347,1,"LINESTRING (5.9899516 53.1925418, 5.9898932 53.1928487)",,
6481810,Tsjibbe Geartsstrjitte,living_street,15,True,False,21.692,1,"LINESTRING (5.9899516 53.1925418, 5.990276 53.1925586)",,
6481944,Hillamaweg,unclassified,50,False,False,57.203,,"LINESTRING (5.9839346 53.1926913, 5.983086 53.1927698)",,
6481944,Hillamaweg,unclassified,50,False,True,112.024,,"LINESTRING (5.9839346 53.1926913, 5.9855973 53.1925409)",,
6481778,Burgemeester Steenhuisenlaan,residential,30,False,False,127.583,,"LINESTRING (5.9839346 53.1926913, 5.9839033 53.1927542, 5.9839037 53.1928261, 5.9840853 53.1935704, 5.9840859 53.1936304, 5.9840399 53.1938261)",,
6481813,Prinses Margrietstraat,residential,30,False,True,161.089,,"LINESTRING (5.9839346 53.1926913, 5.984186 53.1918599, 5.9843572 53.1912649)",,
823120130,Schoolstraat,living_street,15,True,False,31.648,1,"LINESTRING (5.9934218 53.192686, 5.9935193 53.1927003, 5.9936648 53.1927277, 5.9938722 53.1927754)",,
6481944,Hillamaweg,unclassified,50,False,False,35.428,,"LINESTRING (5.983086 53.1927698, 5.9825603 53.1928179)",,
6481816,Hillamaweg,residential,50,False,False,76.947,,"LINESTRING (5.983086 53.1927698, 5.9830434 53.1926866, 5.9829515 53.1926384, 5.9826035 53.1925504, 5.9825405 53.1925601, 5.9824996 53.1926115, 5.9825603 53.1928179)",,
6481944,Hillamaweg,unclassified,50,False,True,57.203,,"LINESTRING (5.983086 53.1927698, 5.9839346 53.1926913)",,
6481944,Hillamaweg,unclassified,50,False,False,31.75,,"LINESTRING (5.9825603 53.1928179, 5.9820901 53.1928645)",,
6481944,Hillamaweg,unclassified,50,False,True,35.428,,"LINESTRING (5.9825603 53.1928179, 5.983086 53.1927698)",,
6481816,Hillamaweg,residential,50,False,True,76.947,,"LINESTRING (5.9825603 53.1928179, 5.9824996 53.1926115, 5.9825405 53.1925601, 5.9826035 53.1925504, 5.9829515 53.1926384, 5.9830434 53.1926866, 5.983086 53.1927698)",,
6480353,Markt,living_street,15,True,False,103.69099999999999,1,"LINESTRING (5.9938722 53.1927754, 5.9939123 53.1927028, 5.9939843 53.1925514, 5.9940258 53.1924293, 5.9941232 53.1921306, 5.994194 53.1918643)",,
"[6481944, 6481921]",Hillamaweg,unclassified,50,False,True,82.53399999999999,,"LINESTRING (5.9808645 53.1928521, 5.9809753 53.1928694, 5.9810632 53.1928831, 5.9812711 53.1928992, 5.9815452 53.1929055, 5.9817376 53.1928962, 5.9817898 53.1928937, 5.9820901 53.1928645)",,
30117718,Tuorrebout,residential,30,False,False,85.567,,"LINESTRING (5.9808645 53.1928521, 5.9808192 53.1929361, 5.9807355 53.1931695, 5.9805826 53.1935033, 5.980565 53.1935991)",,
6481722,Burgemeester van Panhuyslaan,residential,30,False,False,99.837,,"LINESTRING (5.9820901 53.1928645, 5.9823964 53.1937434)",,
6481944,Hillamaweg,unclassified,50,False,True,31.75,,"LINESTRING (5.9820901 53.1928645, 5.9825603 53.1928179)",,
"[6481944, 6481921]",Hillamaweg,unclassified,50,False,False,82.534,,"LINESTRING (5.9820901 53.1928645, 5.9817898 53.1928937, 5.9817376 53.1928962, 5.9815452 53.1929055, 5.9812711 53.1928992, 5.9810632 53.1928831, 5.9809753 53.1928694, 5.9808645 53.1928521)",,
6481775,Ds. J. Kooiplein,living_street,15,False,True,81.04700000000001,,"LINESTRING (5.9886398 53.1929923, 5.9888204 53.1929956, 5.9890612 53.1930068, 5.9891778 53.1930084, 5.9893343 53.1930141, 5.9897379 53.1930316, 5.9898536 53.1930386)",,
6481914,Noordersingel,residential,30,False,False,80.77,,"LINESTRING (5.9886398 53.1929923, 5.9886499 53.1930787, 5.9885225 53.1934965, 5.988454 53.1937076)",,
913571081,Noordersingel,residential,30,False,False,54.78,,"LINESTRING (5.9886398 53.1929923, 5.988391 53.1929774, 5.9881423 53.1929661, 5.9880004 53.1929597, 5.987931 53.192953, 5.9878231 53.1929395)",,
6481733,Bulthuissingel,living_street,15,True,False,21.28,,"LINESTRING (5.9898536 53.1930386, 5.9898932 53.1928487)",,
6481775,Ds. J. Kooiplein,living_street,15,False,False,81.04700000000001,,"LINESTRING (5.9898536 53.1930386, 5.9897379 53.1930316, 5.9893343 53.1930141, 5.9891778 53.1930084, 5.9890612 53.1930068, 5.9888204 53.1929956, 5.9886398 53.1929923)",,
496715810,De Wringe,residential,30,False,False,12.55,,"LINESTRING (5.9875661 53.1933187, 5.9873883 53.1932814)",,
"[1193317624, 6482015]",H.W.K. Ridder Huyssen van Kattendijkeweg,tertiary,50,False,False,45.667,,"LINESTRING (5.9875661 53.1933187, 5.9877401 53.1931032, 5.9877915 53.1930168, 5.9878231 53.1929395)",6,
6482015,H.W.K. Ridder Huyssen van Kattendijkeweg,tertiary,50,False,True,65.862,,"LINESTRING (5.9875661 53.1933187, 5.987468 53.1934963, 5.9874119 53.1936213, 5.9873329 53.193893)",6,
6480412,Pastoriekamp,residential,30,False,False,59.46,,"LINESTRING (5.9922709 53.193317, 5.9931493 53.1934118)",,
6480412,Pastoriekamp,residential,30,False,True,59.46,,"LINESTRING (5.9931493 53.1934118, 5.9922709 53.193317)",,
6480199,J.D. de Vriesstraat,residential,30,True,False,83.05799999999999,,"LINESTRING (5.9931493 53.1934118, 5.9933605 53.1927587, 5.9933738 53.1927372, 5.9934015 53.1927101, 5.9934218 53.192686)",,
6481875,Noordersingel,residential,30,False,False,281.595,,"LINESTRING (5.988454 53.1937076, 5.9882868 53.1943028, 5.9882278 53.1945129, 5.9880872 53.1950136, 5.9877646 53.1960815, 5.9876793 53.1961932)",,
6481914,Noordersingel,residential,30,False,True,80.77,,"LINESTRING (5.988454 53.1937076, 5.9885225 53.1934965, 5.9886499 53.1930787, 5.9886398 53.1929923)",,
603081354,Freerk Bosgraafstraat,living_street,15,False,False,97.101,,"LINESTRING (5.988454 53.1937076, 5.9886912 53.1937349, 5.9889221 53.1937615, 5.9891578 53.1937886, 5.9894393 53.1938209, 5.9895639 53.1938353, 5.98964 53.193849, 5.9898476 53.1939302)",,
6481722,Burgemeester van Panhuyslaan,residential,30,False,True,99.837,,"LINESTRING (5.9823964 53.1937434, 5.9820901 53.1928645)",,
6481722,Burgemeester van Panhuyslaan,residential,30,False,False,154.67499999999998,,"LINESTRING (5.9823964 53.1937434, 5.9826338 53.1944106, 5.9826515 53.1944654, 5.9824567 53.1951079)",,
6481780,Burgemeester van Sytzamalaan,residential,30,False,False,112.241,,"LINESTRING (5.9823964 53.1937434, 5.9825251 53.1937132, 5.9837822 53.1938547, 5.9839639 53.1938198, 5.9840399 53.1938261)",,
6481782,Burgemeester van Panhuyslaan,unclassified,30,False,False,48.364,,"LINESTRING (5.9823964 53.1937434, 5.9822689 53.1937717, 5.98169 53.19384)",,
6481778,Burgemeester Steenhuisenlaan,residential,30,False,True,127.583,,"LINESTRING (5.9840399 53.1938261, 5.9840859 53.1936304, 5.9840853 53.1935704, 5.9839037 53.1928261, 5.9839033 53.1927542, 5.9839346 53.1926913)",,
6481780,Burgemeester van Sytzamalaan,residential,30,False,False,15.818,,"LINESTRING (5.9840399 53.1938261, 5.9841384 53.193836, 5.9842701 53.1938598)",,
