osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,access,tunnel,junction,ref
"[6754245, 296893079]","['Steeleiland', 'Molenweg']",residential,30,False,False,124.39800000000001,,"LINESTRING (5.9816386 51.1895851, 5.9815874 51.1896103, 5.9809015 51.189785, 5.9807781 51.1898174, 5.9810186 51.190236, 5.9811191 51.1902933)",,,,
"[165190328, 296893075]",Molenweg,residential,30,False,"[False, True]",254.75600000000003,,"LINESTRING (5.9816386 51.1895851, 5.9818967 51.1898075, 5.9822901 51.1901481, 5.9824082 51.1902819, 5.9824385 51.1903162, 5.9828297 51.1910048, 5.9829329 51.1916742)",,,,
"[879262625, 6754444]",Schuitenberg,residential,"['30', '50']",True,False,49.181,3,"LINESTRING (5.9890301 51.1898458, 5.9889025 51.1897324, 5.9888519 51.1896263, 5.9888247 51.1895735, 5.9888085 51.189542, 5.9887946 51.1895149, 5.9887591 51.1894425)",,,,
52379882,Bisschop Lindanussingel,secondary,50,False,False,158.43699999999998,,"LINESTRING (5.9832256 51.1902693, 5.9831924 51.190454, 5.9831681 51.190636, 5.9831528 51.1907757, 5.9831397 51.1909115, 5.9831342 51.1910524, 5.9831341 51.1911563, 5.9831494 51.1913582, 5.9831711 51.1915467, 5.9831969 51.1916901)",,,,
"[6754245, 296893079]","['Steeleiland', 'Molenweg']",residential,30,False,True,124.398,,"LINESTRING (5.9811191 51.1902933, 5.9810186 51.190236, 5.9807781 51.1898174, 5.9809015 51.189785, 5.9815874 51.1896103, 5.9816386 51.1895851)",,,,
6754244,Dokter Leursstraat,residential,30,False,False,113.914,,"LINESTRING (5.9843004 51.1905174, 5.9844288 51.1905586, 5.985819 51.1908952)",,,,
6754244,Dokter Leursstraat,residential,30,False,True,62.075,,"LINESTRING (5.9843004 51.1905174, 5.9837125 51.1903877, 5.983463 51.1903273)",,,,
"[6754296, 6754260]","['Graaf Reinaldstraat', 'Bisschop Boermansstraat']",residential,30,False,"[False, True]",132.659,,"LINESTRING (5.9843004 51.1905174, 5.9846054 51.1900075, 5.9846715 51.1894641, 5.9846826 51.1894313, 5.9846929 51.1894149, 5.9847076 51.1894005, 5.9847268 51.1893912, 5.9847578 51.1893863)",,,,
6754349,Dokter Leurszijstraat,residential,30,False,False,72.715,,"LINESTRING (5.9843004 51.1905174, 5.9841332 51.1905647, 5.9840115 51.1906435, 5.9837182 51.1907873, 5.9834389 51.1908753)",,,,
6754349,Dokter Leurszijstraat,residential,30,False,True,72.715,,"LINESTRING (5.9834389 51.1908753, 5.9837182 51.1907873, 5.9840115 51.1906435, 5.9841332 51.1905647, 5.9843004 51.1905174)",,,,
6754244,Dokter Leursstraat,residential,30,False,True,113.914,,"LINESTRING (5.985819 51.1908952, 5.9844288 51.1905586, 5.9843004 51.1905174)",,,,
6754480,Minderbroederssingel,secondary,50,False,False,38.48,,"LINESTRING (5.985819 51.1908952, 5.985681 51.1910969, 5.9856095 51.1912153)",,,,
"[6754480, 769459685]",Minderbroederssingel,secondary,50,False,True,98.335,,"LINESTRING (5.985819 51.1908952, 5.9862964 51.1901358, 5.98633 51.190071)",,,,
65624779,Sint Cornelisstraat,residential,30,False,False,55.701,,"LINESTRING (5.9918059 51.1910425, 5.991675 51.1910778, 5.9915984 51.1910951, 5.9915501 51.191106, 5.9910571 51.1912173)",,,,
"[65624785, 53621165]",Willem II Singel,secondary,50,True,False,145.059,"['4', '3']","LINESTRING (5.9918059 51.1910425, 5.9921274 51.1915704, 5.9924494 51.1920972, 5.9925214 51.1922177, 5.9925523 51.1922602)",,,,
"[1090317401, 6754277]",Achter de Oranjerie,residential,30,False,False,80.626,,"LINESTRING (5.9896237 51.1910733, 5.9897204 51.1910855, 5.9904329 51.1911771, 5.9906691 51.1913224)",no,,,
52379882,Bisschop Lindanussingel,secondary,50,False,False,47.768,,"LINESTRING (5.9831969 51.1916901, 5.983309 51.1921139)",,,,
878363134,Deemselstraat,residential,30,False,True,5.803,,"LINESTRING (5.9831969 51.1916901, 5.9832795 51.1916835)",,,,
52379882,Bisschop Lindanussingel,secondary,50,False,True,158.437,,"LINESTRING (5.9831969 51.1916901, 5.9831711 51.1915467, 5.9831494 51.1913582, 5.9831341 51.1911563, 5.9831342 51.1910524, 5.9831397 51.1909115, 5.9831528 51.1907757, 5.9831681 51.190636, 5.9831924 51.190454, 5.9832256 51.1902693)",,,,
633720009,Akcros,residential,30,False,True,18.484,,"LINESTRING (5.9831969 51.1916901, 5.9830778 51.1916817, 5.9829329 51.1916742)",,,,
6753184,Emile Seipgensstraat,residential,30,False,False,29.584,,"LINESTRING (5.9910571 51.1912173, 5.9907724 51.1912823, 5.9906691 51.1913224)",,,,
"[6753184, 6753265, 73544986]","['Joep Nicolasstraat', 'Emile Seipgensstraat', 'Kruisherenstraat']",residential,30,False,True,207.49499999999995,,"LINESTRING (5.9910571 51.1912173, 5.991131 51.1913158, 5.991167 51.1913765, 5.9912674 51.1915464, 5.9913085 51.1916348, 5.9913358 51.1917107, 5.9913576 51.1918047, 5.9913734 51.1918861, 5.99068 51.19193, 5.9905523 51.191946, 5.9905472 51.1918503, 5.9905379 51.1917681, 5.990529 51.1916783, 5.9905291 51.1916077, 5.9905378 51.1915565, 5.9905557 51.1915031, 5.9905884 51.1913809, 5.9906691 51.1913224)",,,,
6754338,Mariagardestraat,residential,30,True,False,217.54,,"LINESTRING (5.9910571 51.1912173, 5.9908983 51.1910084, 5.9905816 51.1906261, 5.9904749 51.1904919, 5.9903558 51.1903579, 5.9902068 51.1902463, 5.9900827 51.1901706, 5.9899969 51.190137, 5.9898378 51.1900747, 5.98916 51.18989, 5.9890301 51.1898458)",,,,
65624779,Sint Cornelisstraat,residential,30,False,True,55.701,,"LINESTRING (5.9910571 51.1912173, 5.9915501 51.191106, 5.9915984 51.1910951, 5.991675 51.1910778, 5.9918059 51.1910425)",,,,
6754480,Minderbroederssingel,secondary,50,False,False,55.86,,"LINESTRING (5.9856095 51.1912153, 5.9853227 51.1916844)",,,,
6754231,Peregrinus Vogelsstraat,residential,30,False,False,78.234,,"LINESTRING (5.9856095 51.1912153, 5.9858014 51.1912551, 5.9864534 51.1913378, 5.9866941 51.1913911)",,,,
6754480,Minderbroederssingel,secondary,50,False,True,38.48,,"LINESTRING (5.9856095 51.1912153, 5.985681 51.1910969, 5.985819 51.1908952)",,,,
6754288,Minderbroedersstraat,residential,30,False,False,13.938,,"LINESTRING (5.9867593 51.1912726, 5.9866941 51.1913911)",,,,
6754285,Bakkerstraat,residential,30,True,False,120.293,,"LINESTRING (5.9867593 51.1912726, 5.9869045 51.1913152, 5.9875019 51.1915621, 5.9878182 51.1916608, 5.9882714 51.1917885)",,,,
"[6753184, 6753265, 73544986]","['Joep Nicolasstraat', 'Emile Seipgensstraat', 'Kruisherenstraat']",residential,30,False,False,207.49500000000003,,"LINESTRING (5.9906691 51.1913224, 5.9905884 51.1913809, 5.9905557 51.1915031, 5.9905378 51.1915565, 5.9905291 51.1916077, 5.990529 51.1916783, 5.9905379 51.1917681, 5.9905472 51.1918503, 5.9905523 51.191946, 5.99068 51.19193, 5.9913734 51.1918861, 5.9913576 51.1918047, 5.9913358 51.1917107, 5.9913085 51.1916348, 5.9912674 51.1915464, 5.991167 51.1913765, 5.991131 51.1913158, 5.9910571 51.1912173)",,,,
6753184,Emile Seipgensstraat,residential,30,False,True,29.584,,"LINESTRING (5.9906691 51.1913224, 5.9907724 51.1912823, 5.9910571 51.1912173)",,,,
"[1090317401, 6754277]",Achter de Oranjerie,residential,30,False,True,80.62599999999999,,"LINESTRING (5.9906691 51.1913224, 5.9904329 51.1911771, 5.9897204 51.1910855, 5.9896237 51.1910733)",no,,,
6754288,Minderbroedersstraat,residential,30,False,True,13.938,,"LINESTRING (5.9866941 51.1913911, 5.9867593 51.1912726)",,,,
6754231,Peregrinus Vogelsstraat,residential,30,False,True,78.234,,"LINESTRING (5.9866941 51.1913911, 5.9864534 51.1913378, 5.9858014 51.1912551, 5.9856095 51.1912153)",,,,
6754328,Minderbroedersstraat,residential,30,True,False,73.955,,"LINESTRING (5.9866941 51.1913911, 5.9866169 51.1915266, 5.9864933 51.1916788, 5.9863563 51.1919039, 5.9863056 51.1920087)",,,,
6754480,Minderbroederssingel,secondary,50,False,True,55.86,,"LINESTRING (5.9853227 51.1916844, 5.9856095 51.1912153)",,,,
6754287,Deemselstraat,residential,30,True,False,146.764,,"LINESTRING (5.9853227 51.1916844, 5.9851093 51.1916378, 5.9846411 51.1915331, 5.9844824 51.1915445, 5.9832795 51.1916835)",,,,
"[6754480, 769459686]",Minderbroederssingel,secondary,50,False,False,115.83300000000001,,"LINESTRING (5.9853227 51.1916844, 5.9851803 51.1919181, 5.9851236 51.1920109, 5.984887 51.1923981, 5.9848318 51.1924885, 5.9847199 51.1926551)",,,,
"[6753457, 53621175, 548777095]","['Oranjelaan', 'Stationsplein', 'Stationstunnel']",tertiary,50,False,False,182.42999999999998,2,"LINESTRING (5.9950669 51.1918062, 5.9948155 51.1918466, 5.9933813 51.1920966, 5.9927513 51.1922163, 5.9926388 51.192237, 5.9925523 51.1922602)",,yes,,
6754276,Kloosterwandstraat,residential,30,False,False,54.714,,"LINESTRING (5.9882714 51.1917885, 5.9886968 51.1919119, 5.9889839 51.1919952)",,,,
6754286,Schuitenberg,residential,30,True,False,223.162,,"LINESTRING (5.9882714 51.1917885, 5.9883499 51.1916239, 5.9884283 51.1914593, 5.9884635 51.191365, 5.9884808 51.1912929, 5.9884876 51.1912131, 5.9885294 51.1910285, 5.988637 51.1907603, 5.9887239 51.1905364, 5.9888913 51.190229, 5.9889666 51.1901084, 5.9889962 51.1900286, 5.9890301 51.1898458)",,,,
6754276,Kloosterwandstraat,residential,30,False,True,54.714,,"LINESTRING (5.9889839 51.1919952, 5.9886968 51.1919119, 5.9882714 51.1917885)",,,,
6754233,Neerstraat,residential,30,True,False,115.67,,"LINESTRING (5.9863056 51.1920087, 5.9861145 51.1923932, 5.9860569 51.1925104, 5.9859512 51.192701, 5.9857537 51.1929886)",,,,
879262622,Pelserstraat,living_street,15,False,True,69.32300000000001,,"LINESTRING (5.9863056 51.1920087, 5.9869099 51.1921522, 5.9872294 51.1922395)",,,,
52379882,Bisschop Lindanussingel,secondary,50,False,True,4.189,,"LINESTRING (5.9833185 51.1921511, 5.983309 51.1921139)",,,,
6754481,Bisschop Lindanussingel,secondary,50,True,False,84.547,,"LINESTRING (5.9833185 51.1921511, 5.9834141 51.1922842, 5.9834915 51.1924355, 5.9836096 51.192741, 5.9836235 51.192777, 5.9836556 51.1928276, 5.9836984 51.1928694)",,,,
"[110314052, 878363133]",Bisschop Lindanussingel,residential,30,False,True,114.686,,"LINESTRING (5.9843367 51.1928457, 5.9841332 51.1927849, 5.9840024 51.1927124, 5.9839489 51.1926827, 5.9837906 51.1925308, 5.9834882 51.1921487, 5.9834134 51.1921078, 5.983309 51.1921139)",,,,
6754490,Minderbroederssingel,secondary,50,True,False,32.51,,"LINESTRING (5.9847199 51.1926551, 5.984675 51.1927633, 5.9846557 51.1927981, 5.9846364 51.1928275, 5.9845952 51.1928679, 5.9845261 51.192915)",,,,
"[6754480, 769459686]",Minderbroederssingel,secondary,50,False,True,115.833,,"LINESTRING (5.9847199 51.1926551, 5.9848318 51.1924885, 5.984887 51.1923981, 5.9851236 51.1920109, 5.9851803 51.1919181, 5.9853227 51.1916844)",,,,
6754490,Minderbroederssingel,secondary,50,True,False,46.809999999999995,,"LINESTRING (5.9845261 51.192915, 5.9844815 51.1929418, 5.9843981 51.1929837, 5.9843397 51.193011, 5.9843086 51.1930235, 5.9842743 51.193035, 5.9842379 51.1930446, 5.9841903 51.1930542, 5.9840992 51.1930686, 5.9839318 51.1930901)",,,,
226693218,,secondary,50,True,False,19.678,,"LINESTRING (5.9836984 51.1928694, 5.983751 51.1928753, 5.9838006 51.1928877, 5.9838378 51.1929023, 5.9838707 51.1929205, 5.9838984 51.1929418, 5.9839202 51.1929657)",,,roundabout,
17654198,Bisschop Lindanussingel,secondary,50,True,False,87.258,,"LINESTRING (5.9834818 51.1929219, 5.983494 51.1928625, 5.9834959 51.1928017, 5.9834788 51.1927617, 5.9833901 51.1925541, 5.9833481 51.1924239, 5.9833103 51.1922829, 5.9833185 51.1921511)",,,,
226693216,,secondary,50,True,False,16.719,,"LINESTRING (5.9834818 51.1929219, 5.9835069 51.1929072, 5.9835349 51.1928946, 5.98357 51.1928829, 5.9836076 51.1928747, 5.9836526 51.1928696, 5.9836984 51.1928694)",,,roundabout,
226693213,Minderbroederssingel,secondary,50,True,False,71.42,,"LINESTRING (5.9839202 51.1929657, 5.9840055 51.192975, 5.9840915 51.1929791, 5.9841357 51.1929779, 5.9841798 51.192974, 5.9842217 51.1929663, 5.9842625 51.1929566, 5.9843066 51.1929435, 5.9843508 51.1929284, 5.9844033 51.1929052, 5.9844505 51.1928819, 5.9844893 51.1928583, 5.984528 51.192832, 5.9845803 51.1927857, 5.9847199 51.1926551)",,,,
226693214,,secondary,50,True,False,14.176,,"LINESTRING (5.9839202 51.1929657, 5.9839381 51.1929975, 5.9839454 51.1930309, 5.9839428 51.1930608, 5.9839318 51.1930901)",,,roundabout,
"[6754282, 6754279]","['Munsterplein', 'Paredisstraat']",residential,30,False,False,185.984,,"LINESTRING (5.9857537 51.1929886, 5.9859822 51.1930537, 5.9867829 51.1933044, 5.9873923 51.1934923, 5.9881557 51.1937174)",destination,,,
"[6754393, 339750194, 6754427, 879262621]","['Molenstraat', 'Neerstraat']",residential,"['30', '50']",True,False,124.30799999999998,,"LINESTRING (5.9857537 51.1929886, 5.9856091 51.1932231, 5.9855505 51.1933181, 5.9854434 51.1932979, 5.9852782 51.1932512, 5.984979 51.1931205, 5.9848142 51.1930537, 5.9845725 51.1929517, 5.9845261 51.192915)",,,,
197029333,,secondary,50,True,False,17.79,,"LINESTRING (5.9834144 51.1930702, 5.9834092 51.1930412, 5.9834121 51.1930121, 5.9834234 51.1929829, 5.9834429 51.1929554, 5.9834607 51.1929379, 5.9834818 51.1929219)",,,roundabout,
226693219,,secondary,50,True,False,32.036,,"LINESTRING (5.9839318 51.1930901, 5.9839191 51.1931098, 5.9839025 51.1931283, 5.9838774 51.193149, 5.9838475 51.1931669, 5.9838168 51.1931806, 5.9837833 51.1931914, 5.9837476 51.1931986, 5.9837118 51.1932037, 5.9836716 51.1932045, 5.9836313 51.1932026, 5.983593 51.1931966, 5.9835566 51.1931871)",,,roundabout,
197029333,,secondary,50,True,False,16.898,,"LINESTRING (5.9835566 51.1931871, 5.9835241 51.1931749, 5.9834947 51.19316, 5.9834685 51.1931425, 5.9834467 51.1931228, 5.983427 51.1930973, 5.9834144 51.1930702)",,,roundabout,
"[935623979, 6753332]",Schoolstraat,residential,"['30', '50']",True,False,41.494,,"LINESTRING (5.9925857 51.1935528, 5.9929432 51.1934904, 5.9930198 51.1934764, 5.9931613 51.1934579)",,,,
6753371,Knevelsgraafstraat,residential,30,False,False,65.443,,"LINESTRING (5.9925857 51.1935528, 5.9923194 51.1930782, 5.9922702 51.1929985)",,,,
1220540350,Munsterplein,residential,30,False,True,30.439,,"LINESTRING (5.9885515 51.1938332, 5.9881557 51.1937174)",destination,,,
"[6754352, 6754412]","['Jesuitenstraat', 'Munsterstraat']",residential,30,True,False,246.798,,"LINESTRING (5.9885515 51.1938332, 5.98788 51.19478, 5.9877072 51.195029, 5.987363 51.1955925, 5.987187 51.1958806)",,,,
6753148,Leliestraat,residential,30,True,False,78.86,,"LINESTRING (5.9906675 51.1942517, 5.9906096 51.1942572, 5.9905152 51.1942409, 5.9895816 51.1940643)",,,,
6753429,Dionysiusstraat,residential,30,True,False,60.614,,"LINESTRING (5.9906675 51.1942517, 5.9906389 51.194291, 5.9903834 51.1947667)",,,,
6753387,Schoolstraat,residential,30,True,False,139.298,,"LINESTRING (5.9913109 51.1945173, 5.9924885 51.1936389, 5.9925857 51.1935528)",,,,
6753388,Begijnhofstraat,residential,30,True,False,54.18,,"LINESTRING (5.9913109 51.1945173, 5.9910909 51.1944091, 5.9907279 51.1942567, 5.9906675 51.1942517)",,,,
53425663,Godsweerdersingel,residential,50,False,False,68.006,,"LINESTRING (5.9946376 51.1946673, 5.9940124 51.1947269, 5.9938142 51.1947501, 5.9936756 51.1947692)",,,,
6753469,Godsweerdersingel,secondary,50,True,False,27.381,3,"LINESTRING (5.9936756 51.1947692, 5.9937152 51.1949008, 5.9937437 51.1950117)",,,,
53425663,Godsweerdersingel,residential,50,False,True,68.006,,"LINESTRING (5.9936756 51.1947692, 5.9938142 51.1947501, 5.9940124 51.1947269, 5.9946376 51.1946673)",,,,
6753306,Jo Hansenstraat,residential,30,True,False,77.59700000000001,,"LINESTRING (5.9903834 51.1947667, 5.9906265 51.1948, 5.9907718 51.194799, 5.9909077 51.194776, 5.9910726 51.1946888, 5.9913109 51.1945173)",,,,
"[6753469, 146443455]",Godsweerdersingel,secondary,50,True,False,153.605,3,"LINESTRING (5.9937437 51.1950117, 5.9937872 51.1952523, 5.9938223 51.1954721, 5.9938339 51.1956519, 5.9938302 51.1958666, 5.9938261 51.1960248, 5.9938239 51.1960563, 5.9938191 51.1962374, 5.9938082 51.196303, 5.9938009 51.1963382, 5.993791 51.1963892)",,,,
"[6753325, 935624006]",Godsweerderstraat,residential,"['50', '30']",True,False,84.112,,"LINESTRING (5.9937437 51.1950117, 5.9936132 51.1950217, 5.9931656 51.1950874, 5.9930669 51.1951245, 5.9927176 51.1953494)",,,,
6754261,Luifelstraat,residential,30,True,False,36.028,,"LINESTRING (5.9852325 51.1951878, 5.9850639 51.1954941)",,,,
"[203296787, 6754495]","['Roersingel', 'Roerkade']",secondary,50,True,False,232.65800000000002,,"LINESTRING (5.9839673 51.1952394, 5.9839738 51.1949749, 5.9839569 51.1948114, 5.983949 51.1947345, 5.9839425 51.1946503, 5.983912 51.194564, 5.98386 51.1944695, 5.9837684 51.1943329, 5.9836793 51.1941907, 5.983631 51.194085, 5.9835934 51.1939702, 5.9835431 51.19373, 5.9835329 51.1935999, 5.9835381 51.1935248, 5.983548 51.1934129, 5.9835579 51.193336, 5.9835638 51.1932906, 5.9835639 51.1932393, 5.9835566 51.1931871)",,,,
"[935625937, 6754420]",Koolstraat,residential,50,False,False,81.66,,"LINESTRING (5.9839673 51.1952394, 5.9840298 51.1952444, 5.9841498 51.19527, 5.984552 51.1953575, 5.9850639 51.1954941)",,,,
6754263,Pollartstraat,residential,30,True,False,144.535,,"LINESTRING (5.988898 51.1952913, 5.9891414 51.1948866, 5.9895816 51.1940643)",,,,
6754417,Heilige Geeststraat,residential,30,True,False,77.145,,"LINESTRING (5.988898 51.1952913, 5.9893152 51.1953904, 5.9896025 51.1954549, 5.9899389 51.1955274)",,,,
6753309,Godsweerderstraat,residential,30,False,False,114.203,,"LINESTRING (5.9927176 51.1953494, 5.9915778 51.1960874)",,,,
6753388,Begijnhofstraat,residential,30,True,False,134.794,,"LINESTRING (5.9927176 51.1953494, 5.9913109 51.1945173)",,,,
6754317,Luifelstraat,residential,30,True,False,54.636,,"LINESTRING (5.9850639 51.1954941, 5.9849008 51.1957279, 5.9848529 51.1957782, 5.9847538 51.1958824, 5.9847339 51.1959075, 5.9847199 51.1959344)",,,,
"[935625937, 6754420]",Koolstraat,residential,50,False,True,81.66000000000001,,"LINESTRING (5.9850639 51.1954941, 5.984552 51.1953575, 5.9841498 51.19527, 5.9840298 51.1952444, 5.9839673 51.1952394)",,,,
6753335,Dionysiusstraat,residential,30,True,False,90.079,,"LINESTRING (5.9899389 51.1955274, 5.9903834 51.1947667)",,,,
6753193,Voogdijstraat,residential,30,True,False,130.159,,"LINESTRING (5.9899389 51.1955274, 5.9905574 51.195719, 5.990566 51.1957217, 5.9913442 51.1960112, 5.9915778 51.1960874)",,,,
6754411,Biggenmarkt,unclassified,30,False,False,68.702,,"LINESTRING (5.9862669 51.1956586, 5.987187 51.1958806)",,,,
6754411,Biggenmarkt,unclassified,30,False,True,68.702,,"LINESTRING (5.987187 51.1958806, 5.9862669 51.1956586)",,,,
6754412,Jesuitenstraat,residential,30,True,False,63.084,,"LINESTRING (5.987187 51.1958806, 5.9869394 51.1964263)",,,,
6754493,Roerkade,secondary,50,True,False,83.499,,"LINESTRING (5.9836958 51.1959682, 5.9837131 51.1958882, 5.9837534 51.1957975, 5.9838649 51.1955807, 5.983893 51.1955131, 5.9839316 51.1954265, 5.9839426 51.1953766, 5.9839607 51.1952925, 5.9839673 51.1952394)",,,,
589607547,Roerkade,secondary,50,True,False,41.541,1,"LINESTRING (5.9836958 51.1959682, 5.9837318 51.1959889, 5.9837582 51.1960155, 5.9837771 51.196069, 5.9837862 51.1961227, 5.9837962 51.1961647, 5.9838104 51.1962076, 5.9838354 51.196293, 5.9838443 51.1963222)",,,,
6754316,Markt,residential,30,False,False,20.092,,"LINESTRING (5.9847361 51.1959789, 5.9847727 51.1959971, 5.9848491 51.1960136, 5.9849996 51.1960491)",,,,
"[6754432, 589607546, 702183733]",Kraanpoort,residential,"['30', '50']",False,False,73.447,,"LINESTRING (5.9847361 51.1959789, 5.9846412 51.1960091, 5.9843907 51.1961239, 5.9840938 51.196248, 5.9840046 51.1962825, 5.9839479 51.1963051, 5.9839089 51.1963167, 5.9838443 51.1963222)",,,,
"[6754315, 6754311]",Markt,residential,30,True,False,38.108,,"LINESTRING (5.9849996 51.1960491, 5.9851032 51.1960691, 5.9855188 51.1961567)",,,,
6754316,Markt,residential,30,False,True,20.092,,"LINESTRING (5.9849996 51.1960491, 5.9848491 51.1960136, 5.9847727 51.1959971, 5.9847361 51.1959789)",,,,
801974052,Roerkade,secondary,50,True,False,11.49,1,"LINESTRING (5.9836704 51.1960703, 5.9836958 51.1959682)",,,,
390874983,Looskade,secondary,50,True,False,44.589,1,"LINESTRING (5.9836704 51.1960703, 5.9836085 51.1960598, 5.9835223 51.1960466, 5.9834361 51.19604, 5.9833235 51.1960389, 5.9832144 51.1960488, 5.9830411 51.1960724)",,,,
6753309,Godsweerderstraat,residential,30,False,True,114.203,,"LINESTRING (5.9915778 51.1960874, 5.9927176 51.1953494)",,,,
6753193,Voogdijstraat,residential,30,True,False,109.179,,"LINESTRING (5.9915778 51.1960874, 5.9916389 51.1961127, 5.9918861 51.196251, 5.9924787 51.1966634, 5.9925614 51.1967113, 5.9927155 51.1967465)",,,,
6754430,Swalmerstraat,residential,30,False,False,103.44,,"LINESTRING (5.9855188 51.1961567, 5.9858289 51.1962206, 5.9865027 51.1963421, 5.9868173 51.1964017, 5.9869394 51.1964263)",,,,
589607546,Kraanpoort,residential,50,False,False,7.717,,"LINESTRING (5.9838443 51.1963222, 5.983735 51.1963334)",,,,
589607545,Buitenop,secondary_link,50,True,False,140.31199999999998,1,"LINESTRING (5.9838443 51.1963222, 5.9838892 51.1964642, 5.9840465 51.1969243, 5.9841096 51.1970933, 5.9841727 51.1972475, 5.9841964 51.1972973, 5.98422 51.1973323, 5.9842494 51.1973563, 5.9842871 51.197375, 5.9843275 51.1973883, 5.9843781 51.1973996, 5.9844308 51.197411, 5.9845332 51.1974275)",,,,
"[6754432, 589607546, 702183733]",Kraanpoort,residential,"['50', '30']",False,True,73.447,,"LINESTRING (5.9838443 51.1963222, 5.9839089 51.1963167, 5.9839479 51.1963051, 5.9840046 51.1962825, 5.9840938 51.196248, 5.9843907 51.1961239, 5.9846412 51.1960091, 5.9847361 51.1959789)",,,,
6754402,Swalmerstraat,residential,30,True,False,35.36,,"LINESTRING (5.9869394 51.1964263, 5.987413 51.1965405)",,,,
6754430,Swalmerstraat,residential,30,False,True,103.44,,"LINESTRING (5.9869394 51.1964263, 5.9868173 51.1964017, 5.9865027 51.1963421, 5.9858289 51.1962206, 5.9855188 51.1961567)",,,,
