osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed
48288778,False,大同路,residential,False,182.277,"LINESTRING (120.4747574 23.6794408, 120.4747854 23.6793839, 120.4750544 23.6788375, 120.4753537 23.6781918, 120.4754744 23.6779389)",,,
99540325,False,文昌路,secondary,True,138.575,"LINESTRING (120.4747574 23.6794408, 120.4748938 23.6794666, 120.4760339 23.6796822, 120.4760901 23.6796928)",2,158乙,
297599488,False,大同路,secondary,True,61.653000000000006,"LINESTRING (120.4747574 23.6794408, 120.4746997 23.6795613, 120.4746287 23.6797095, 120.4745729 23.6798262, 120.4745143 23.6799486)",,158乙,
1267838956,False,文昌路,secondary,False,17.193,"LINESTRING (120.4809107 23.679921, 120.4808033 23.6800403)",2,158乙,
265890779,False,文昌路,secondary,True,46.194,"LINESTRING (120.4809107 23.679921, 120.481004 23.679796, 120.4811668 23.6795781)",2,158乙,
1267838955,True,延平路二段,primary,False,136.486,"LINESTRING (120.4809107 23.679921, 120.4809505 23.680156, 120.4810231 23.6805848, 120.4810701 23.6808627, 120.4811128 23.6811344)",2,1,50
48288794,False,永安街,residential,False,94.39,"LINESTRING (120.4820813 23.6783743, 120.4821579 23.6784169, 120.4827653 23.6787551, 120.48287 23.67882)",,,
265890779,False,文昌路,secondary,False,109.12,"LINESTRING (120.4820813 23.6783743, 120.4820294 23.678442, 120.4814658 23.6791776)",2,158乙,
348353055,False,永安街,secondary,True,167.413,"LINESTRING (120.4820813 23.6783743, 120.4810845 23.6780756, 120.4805055 23.6779494)",2,158甲,
850860859,False,文昌路,secondary,True,58.586,"LINESTRING (120.4820813 23.6783743, 120.4821175 23.6782662, 120.482126 23.6782407, 120.482143 23.6779161, 120.4821463 23.677854)",4,158甲;158乙,
265893278,True,建國一路,tertiary,False,12.279,"LINESTRING (120.4812657 23.6837636, 120.4813852 23.6837784)",2,,
1267912928,True,延平路二段,primary,False,80.591,"LINESTRING (120.4812657 23.6837636, 120.4812893 23.6836719, 120.4813354 23.6834932, 120.4813585 23.6832201, 120.4813425 23.6830477)",2,1,50
1124683432,False,永安街,secondary,False,14.778,"LINESTRING (120.4761364 23.6767895, 120.4762801 23.676771)",2,158甲,
48288778,False,大同路,residential,True,145.837,"LINESTRING (120.4761364 23.6767895, 120.4760522 23.6768642, 120.4759813 23.6769258, 120.4759004 23.6770806, 120.4757427 23.6774244, 120.4754744 23.6779389)",,,
348353056,True,延平路二段,primary,False,68.387,"LINESTRING (120.4761364 23.6767895, 120.4761474 23.6766928, 120.4761582 23.6763017, 120.4761627 23.6761752)",2,1;158甲,50
1267838956,False,文昌路,secondary,True,17.193,"LINESTRING (120.4808033 23.6800403, 120.4809107 23.679921)",2,158乙,
48288792,True,延平路二段,primary,False,135.24699999999999,"LINESTRING (120.4808033 23.6800403, 120.4806912 23.6793609, 120.4806064 23.6791169, 120.4805596 23.6790339, 120.4804696 23.6788742)",2,1,50
99540325,False,文昌路,secondary,False,207.68399999999997,"LINESTRING (120.4808033 23.6800403, 120.4806744 23.6800347, 120.4793557 23.6799404, 120.4792877 23.6799372, 120.4792089 23.6799336, 120.4788861 23.6799184, 120.4787689 23.6799109)",2,158乙,
195394916,False,福德街,unclassified,False,95.189,"LINESTRING (120.4793716 23.6776441, 120.4796155 23.6768177)",,,
195394916,False,福德街,unclassified,True,74.494,"LINESTRING (120.4793716 23.6776441, 120.4792178 23.6782527, 120.4792067 23.6782968)",,,
348353055,False,永安街,secondary,False,121.72200000000001,"LINESTRING (120.4793716 23.6776441, 120.4802005 23.6779413, 120.4805055 23.6779494)",2,158甲,
348353055,False,永安街,secondary,True,129.787,"LINESTRING (120.4793716 23.6776441, 120.4785665 23.6773817, 120.4781709 23.6772527)",2,158甲,
195394916,False,福德街,unclassified,False,12.091,"LINESTRING (120.4791868 23.678404, 120.4792067 23.6782968)",,,
48288792,True,延平路二段,primary,False,141.299,"LINESTRING (120.4791868 23.678404, 120.4791119 23.6783912, 120.4778941 23.6781826, 120.4778229 23.6781704)",2,1,50
184444082,False,福德街,residential,True,60.44,"LINESTRING (120.4791868 23.678404, 120.4791577 23.6785092, 120.479041 23.6789309)",2,,
99540325,False,文昌路,secondary,True,21.269,"LINESTRING (120.4785608 23.6798946, 120.4787689 23.6799109)",2,158乙,
99540325,False,文昌路,secondary,False,124.29100000000001,"LINESTRING (120.4785608 23.6798946, 120.4784812 23.6798881, 120.477975 23.6798493, 120.4774698 23.679826, 120.4773437 23.6798137)",2,158乙,
184444079,False,文化街,residential,False,52.488,"LINESTRING (120.4785608 23.6798946, 120.4785507 23.6799748, 120.4785158 23.6803648)",2,,
99540325,False,文昌路,secondary,False,21.269,"LINESTRING (120.4787689 23.6799109, 120.4785608 23.6798946)",2,158乙,
99540325,False,文昌路,secondary,True,207.684,"LINESTRING (120.4787689 23.6799109, 120.4788861 23.6799184, 120.4792089 23.6799336, 120.4792877 23.6799372, 120.4793557 23.6799404, 120.4806744 23.6800347, 120.4808033 23.6800403)",2,158乙,
184444082,False,福德街,residential,False,76.879,"LINESTRING (120.4787689 23.6799109, 120.4787885 23.6798435, 120.4789552 23.6792409)",2,,
195394939,False,順安街,unclassified,False,236.26099999999997,"LINESTRING (120.4756209 23.683285, 120.4756277 23.6831941, 120.4756717 23.6826078, 120.4758264 23.6811688)",,,
265893278,True,建國一路,tertiary,False,267.257,"LINESTRING (120.4756209 23.683285, 120.4757351 23.6832967, 120.4781477 23.683544, 120.4782294 23.68355)",2,,
184444079,False,文化街,residential,True,160.858,"LINESTRING (120.4782294 23.68355, 120.4782347 23.6834945, 120.4782213 23.6833629, 120.4782427 23.6831461, 120.47825 23.6830176, 120.4782919 23.682634, 120.4783346 23.6823071, 120.4783453 23.6821097)",2,,
265893278,True,建國一路,tertiary,False,151.872,"LINESTRING (120.4782294 23.68355, 120.4783825 23.683561, 120.4797163 23.6836564)",2,,
195394918,False,新生一路,unclassified,False,19.976,"LINESTRING (120.4812196 23.6838747, 120.4813852 23.6837784)",,,
1267912928,True,延平路二段,primary,False,13.216,"LINESTRING (120.4812196 23.6838747, 120.4812657 23.6837636)",2,1,50
184444074,True,建國一路,tertiary,False,154.848,"LINESTRING (120.4812196 23.6838747, 120.4811174 23.6838665, 120.4797048 23.6837526)",2,,
195394938,False,義德路,residential,True,111.764,"LINESTRING (120.4821463 23.677854, 120.4815324 23.6775354, 120.4811938 23.6773547)",,,
850860859,False,文昌路,secondary,False,58.586000000000006,"LINESTRING (120.4821463 23.677854, 120.482143 23.6779161, 120.482126 23.6782407, 120.4821175 23.6782662, 120.4820813 23.6783743)",4,158甲;158乙,
850860860,True,文昌路,residential,False,246.223,"LINESTRING (120.4821463 23.677854, 120.4820577 23.6775414, 120.4820805 23.6769944, 120.4821549 23.6759453, 120.4821615 23.6756527)",,,
195394924,False,中正路,unclassified,True,5.185,"LINESTRING (120.479665 23.6768068, 120.4796155 23.6768177)",,,
195394935,False,中正路,residential,True,153.238,"LINESTRING (120.479665 23.6768068, 120.4797647 23.6769238, 120.4798863 23.6770922, 120.4800774 23.6773568, 120.4805055 23.6779494)",,,
973894187,False,福德街,unclassified,False,61.592,"LINESTRING (120.479665 23.6768068, 120.479848 23.6766534, 120.4800839 23.6764747, 120.4801098 23.6764349)",,,
578920779,False,興仁街,residential,True,23.56,"LINESTRING (120.4803849 23.6759792, 120.4806155 23.6759621)",,,
973894186,False,文元二街,residential,False,141.679,"LINESTRING (120.4803849 23.6759792, 120.4790376 23.6756615)",,,
973894187,False,福德街,unclassified,True,36.373,"LINESTRING (120.4803849 23.6759792, 120.480218 23.6762684)",,,
195394918,False,新生一路,unclassified,True,19.976,"LINESTRING (120.4813852 23.6837784, 120.4812196 23.6838747)",,,
195394918,False,新生一路,unclassified,False,84.096,"LINESTRING (120.4813852 23.6837784, 120.4820017 23.6836739, 120.4821939 23.6836271)",,,
195394920,False,,unclassified,False,47.161,"LINESTRING (120.4801098 23.6764349, 120.4802195 23.6765092, 120.4803143 23.6765733, 120.4803575 23.6766025, 120.4804675 23.6767027)",,,
973894187,False,福德街,unclassified,False,21.544999999999998,"LINESTRING (120.4801098 23.6764349, 120.4801907 23.6763104, 120.480218 23.6762684)",,,
973894187,False,福德街,unclassified,True,61.592,"LINESTRING (120.4801098 23.6764349, 120.4800839 23.6764747, 120.479848 23.6766534, 120.479665 23.6768068)",,,
195394920,False,,unclassified,True,47.160999999999994,"LINESTRING (120.4804675 23.6767027, 120.4803575 23.6766025, 120.4803143 23.6765733, 120.4802195 23.6765092, 120.4801098 23.6764349)",,,
195394938,False,義德路,residential,False,108.53799999999998,"LINESTRING (120.4804675 23.6767027, 120.4804988 23.6768636, 120.4806016 23.6769926, 120.4807152 23.6770687, 120.4809396 23.677219, 120.4811938 23.6773547)",,,
195394938,False,義德路,residential,True,87.949,"LINESTRING (120.4804675 23.6767027, 120.4805158 23.6765946, 120.4805795 23.6764678, 120.4806718 23.6762839, 120.4806772 23.676112, 120.4806155 23.6759621)",,,
195394939,False,順安街,unclassified,True,9.715,"LINESTRING (120.4768474 23.6778613, 120.4768062 23.6779401)",,,
48288789,True,延平路二段,primary,False,105.821,"LINESTRING (120.4768474 23.6778613, 120.4768976 23.6778714, 120.4777546 23.6780439, 120.4778626 23.6780644)",2,1,50
195394939,False,順安街,unclassified,False,106.639,"LINESTRING (120.4768474 23.6778613, 120.4769043 23.6777627, 120.4770879 23.6774445, 120.4772976 23.6769963)",,,
195394911,False,文元街,residential,True,135.753,"LINESTRING (120.4777412 23.6753772, 120.4790376 23.6756615)",,,
195394942,False,順安街,residential,True,105.486,"LINESTRING (120.4777412 23.6753772, 120.4775061 23.6763011)",,,
