osmid,oneway,name,highway,reversed,length,ref,geometry,bridge,maxspeed
252598262,False,新港路,tertiary,False,159.527,,"LINESTRING (120.4875363 24.1436962, 120.4874725 24.1439662, 120.4873738 24.1446025, 120.4873232 24.1448676, 120.4872811 24.1451113)",,
263210977,False,自強路,residential,False,241.81900000000005,,"LINESTRING (120.4875363 24.1436962, 120.4871052 24.1437408, 120.4866506 24.1438189, 120.4860318 24.1439251, 120.4859609 24.1439373, 120.4855564 24.1439998, 120.4851866 24.1440549)",,
104702356,True,中興路一段,secondary,False,25.1,134,"LINESTRING (120.4892679 24.150564, 120.4892025 24.1507817)",,
209167719,False,信義路,residential,True,76.388,,"LINESTRING (120.4858092 24.1471127, 120.4857814 24.1477992)",,
978412580,False,中山路,tertiary,False,105.594,彰4,"LINESTRING (120.4858092 24.1471127, 120.4868364 24.1472651)",,
978412580,False,中山路,tertiary,True,90.297,彰4,"LINESTRING (120.4858092 24.1471127, 120.4849245 24.1470248)",,
209167719,False,信義路,residential,False,201.538,,"LINESTRING (120.4858092 24.1471127, 120.4858383 24.1468816, 120.4859259 24.1461869, 120.4859965 24.1456272, 120.4860362 24.1453121)",,
1041670607,False,新港路,tertiary,False,31.436,,"LINESTRING (120.4866912 24.1490039, 120.4866827 24.1492865)",,
1041670607,False,新港路,tertiary,True,55.456,,"LINESTRING (120.4866912 24.1490039, 120.4866915 24.1489392, 120.486703 24.1485053)",,
"[1221906856, 1221906855]",False,"['忠孝路60巷', '八德街']",residential,True,192.33799999999997,,"LINESTRING (120.4866912 24.1490039, 120.4858821 24.149042, 120.4852752 24.1490581, 120.4852229 24.1490446, 120.485196 24.1490336, 120.4851692 24.1490091, 120.4850992 24.1486901)",,
209167726,False,仁愛路,unclassified,True,97.493,,"LINESTRING (120.4867297 24.1479405, 120.4857814 24.1477992)",,
1041670607,False,新港路,tertiary,False,62.861,,"LINESTRING (120.4867297 24.1479405, 120.486703 24.1485053)",,
1041670607,False,新港路,tertiary,True,75.877,,"LINESTRING (120.4867297 24.1479405, 120.4868364 24.1472651)",,
209167730,False,忠孝路,unclassified,False,70.149,,"LINESTRING (120.4850992 24.1486901, 120.4857848 24.1486088)",,
209167725,False,和平路,residential,True,133.315,,"LINESTRING (120.4850992 24.1486901, 120.4849025 24.1483597, 120.4845541 24.1477743, 120.4845642 24.1476178)",,
"[1221906856, 1221906855]",False,"['忠孝路60巷', '八德街']",residential,False,192.338,,"LINESTRING (120.4850992 24.1486901, 120.4851692 24.1490091, 120.485196 24.1490336, 120.4852229 24.1490446, 120.4852752 24.1490581, 120.4858821 24.149042, 120.4866912 24.1490039)",,
209167719,False,信義路,residential,False,76.388,,"LINESTRING (120.4857814 24.1477992, 120.4858092 24.1471127)",,
209167726,False,仁愛路,unclassified,False,97.493,,"LINESTRING (120.4857814 24.1477992, 120.4867297 24.1479405)",,
209167719,False,信義路,residential,True,90.025,,"LINESTRING (120.4857814 24.1477992, 120.4857834 24.1482662, 120.4857848 24.1486088)",,
209167726,False,仁愛路,unclassified,True,125.13999999999999,,"LINESTRING (120.4857814 24.1477992, 120.4854703 24.1477528, 120.4851526 24.1477055, 120.4845642 24.1476178)",,
209167725,False,和平路,residential,True,69.524,,"LINESTRING (120.4845642 24.1476178, 120.4846235 24.1469949)",,
209167725,False,和平路,residential,False,133.315,,"LINESTRING (120.4845642 24.1476178, 120.4845541 24.1477743, 120.4849025 24.1483597, 120.4850992 24.1486901)",,
209167726,False,仁愛路,unclassified,False,125.14,,"LINESTRING (120.4845642 24.1476178, 120.4851526 24.1477055, 120.4854703 24.1477528, 120.4857814 24.1477992)",,
"[978412578, 978412579, 209167718]",False,仁愛路,unclassified,True,90.29599999999999,,"LINESTRING (120.4845642 24.1476178, 120.4841579 24.1476566, 120.4840694 24.147665, 120.4836785 24.1476966)",yes,
209167730,False,忠孝路,unclassified,True,70.149,,"LINESTRING (120.4857848 24.1486088, 120.4850992 24.1486901)",,
209167719,False,信義路,residential,False,90.025,,"LINESTRING (120.4857848 24.1486088, 120.4857834 24.1482662, 120.4857814 24.1477992)",,
209167730,False,忠孝路,unclassified,False,93.87299999999999,,"LINESTRING (120.4857848 24.1486088, 120.4862259 24.1485591, 120.486703 24.1485053)",,
209167721,False,中正路,residential,True,47.356,,"LINESTRING (120.4851866 24.1440549, 120.4851695 24.1444805)",,
"[961916640, 263210977, 961916641]",False,自強路,residential,False,251.246,,"LINESTRING (120.4851866 24.1440549, 120.4845715 24.1441369, 120.484256 24.1442098, 120.4840867 24.1442332, 120.4838068 24.1442767, 120.4827485 24.144443)",yes,
263210977,False,自強路,residential,True,241.819,,"LINESTRING (120.4851866 24.1440549, 120.4855564 24.1439998, 120.4859609 24.1439373, 120.4860318 24.1439251, 120.4866506 24.1438189, 120.4871052 24.1437408, 120.4875363 24.1436962)",,
482596210,False,中山路142巷,tertiary,False,284.642,彰7,"LINESTRING (120.4827485 24.144443, 120.4828458 24.14508, 120.482972 24.1454145, 120.4830912 24.1457846, 120.4831177 24.1459205, 120.4831715 24.1460058, 120.4833091 24.1462235, 120.4833547 24.1465, 120.4833752 24.1465842, 120.4834522 24.1469)",,
"[961916640, 445497581]",False,自強路,residential,False,350.741,,"LINESTRING (120.4827485 24.144443, 120.4820154 24.1445554, 120.482005 24.1446215, 120.4820157 24.1448209, 120.4820307 24.1450981, 120.4820418 24.1455216, 120.4820938 24.1462686, 120.4820986 24.1463578, 120.482226 24.1470182)",,
"[961916640, 961916641, 263210977]",False,自強路,residential,True,251.24599999999998,,"LINESTRING (120.4827485 24.144443, 120.4838068 24.1442767, 120.4840867 24.1442332, 120.484256 24.1442098, 120.4845715 24.1441369, 120.4851866 24.1440549)",yes,
209167718,False,仁愛路,unclassified,False,227.41,,"LINESTRING (120.482226 24.1470182, 120.4823614 24.14757, 120.4824474 24.1478979, 120.483105 24.1478176, 120.4836785 24.1476966)",,
"[961916640, 445497581]",False,自強路,residential,True,350.741,,"LINESTRING (120.482226 24.1470182, 120.4820986 24.1463578, 120.4820938 24.1462686, 120.4820418 24.1455216, 120.4820307 24.1450981, 120.4820157 24.1448209, 120.482005 24.1446215, 120.4820154 24.1445554, 120.4827485 24.144443)",,
1041670606,False,中山路,tertiary,False,125.451,彰4,"LINESTRING (120.482226 24.1470182, 120.4828058 24.1469268, 120.4830172 24.1469031, 120.4834522 24.1469)",,
1041670607,False,新港路,tertiary,True,62.861,,"LINESTRING (120.486703 24.1485053, 120.4867297 24.1479405)",,
209167730,False,忠孝路,unclassified,True,93.87299999999999,,"LINESTRING (120.486703 24.1485053, 120.4862259 24.1485591, 120.4857848 24.1486088)",,
273635462,False,忠孝東街,residential,False,249.50900000000001,,"LINESTRING (120.486703 24.1485053, 120.4874349 24.1484389, 120.4879138 24.1483461, 120.4883955 24.1482079, 120.488812 24.1481466, 120.4891173 24.1481158)",,
1041670607,False,新港路,tertiary,False,55.456,,"LINESTRING (120.486703 24.1485053, 120.4866915 24.1489392, 120.4866912 24.1490039)",,
209167725,False,和平路,residential,False,69.524,,"LINESTRING (120.4846235 24.1469949, 120.4845642 24.1476178)",,
978412580,False,中山路,tertiary,False,30.722,彰4,"LINESTRING (120.4846235 24.1469949, 120.4849245 24.1470248)",,
"[978412580, 978412581, 1041670606]",False,中山路,tertiary,True,119.31299999999999,彰4,"LINESTRING (120.4846235 24.1469949, 120.4842931 24.1469681, 120.4842045 24.146961, 120.4834522 24.1469)",yes,
209167721,False,中正路,residential,False,161.098,,"LINESTRING (120.4849245 24.1470248, 120.485104 24.1455853)",,
978412580,False,中山路,tertiary,False,90.297,彰4,"LINESTRING (120.4849245 24.1470248, 120.4858092 24.1471127)",,
978412580,False,中山路,tertiary,True,30.722,彰4,"LINESTRING (120.4849245 24.1470248, 120.4846235 24.1469949)",,
209169493,False,新興路,residential,True,93.674,,"LINESTRING (120.4872811 24.1451113, 120.4868525 24.1451346, 120.4863627 24.1451921)",,
252598262,False,新港路,tertiary,False,243.708,,"LINESTRING (120.4872811 24.1451113, 120.4871548 24.1457108, 120.4869964 24.1465056, 120.4869576 24.1466899, 120.4868364 24.1472651)",,
252598262,False,新港路,tertiary,True,159.52700000000002,,"LINESTRING (120.4872811 24.1451113, 120.4873232 24.1448676, 120.4873738 24.1446025, 120.4874725 24.1439662, 120.4875363 24.1436962)",,
209167721,False,中正路,residential,True,161.098,,"LINESTRING (120.485104 24.1455853, 120.4849245 24.1470248)",,
209167721,False,中正路,residential,False,123.028,,"LINESTRING (120.485104 24.1455853, 120.485154 24.1447413, 120.4851695 24.1444805)",,
209169493,False,新興路,residential,False,99.346,,"LINESTRING (120.485104 24.1455853, 120.4858848 24.1453572, 120.4860362 24.1453121)",,
209169493,False,新興路,residential,False,35.715,,"LINESTRING (120.4860362 24.1453121, 120.4863627 24.1451921)",,
209167719,False,信義路,residential,True,201.538,,"LINESTRING (120.4860362 24.1453121, 120.4859965 24.1456272, 120.4859259 24.1461869, 120.4858383 24.1468816, 120.4858092 24.1471127)",,
209169493,False,新興路,residential,True,99.346,,"LINESTRING (120.4860362 24.1453121, 120.4858848 24.1453572, 120.485104 24.1455853)",,
438838965,True,美港公路二段,primary,False,11.502,61乙,"LINESTRING (120.4892025 24.1507817, 120.4891014 24.1508285)",,60
273633038,False,中山路141巷,tertiary,False,91.51599999999999,彰7,"LINESTRING (120.4834522 24.1469, 120.4835295 24.1471957, 120.4836785 24.1476966)",,
482596210,False,中山路142巷,tertiary,True,284.64200000000005,彰7,"LINESTRING (120.4834522 24.1469, 120.4833752 24.1465842, 120.4833547 24.1465, 120.4833091 24.1462235, 120.4831715 24.1460058, 120.4831177 24.1459205, 120.4830912 24.1457846, 120.482972 24.1454145, 120.4828458 24.14508, 120.4827485 24.144443)",,
"[978412580, 978412581, 1041670606]",False,中山路,tertiary,False,119.31299999999999,彰4,"LINESTRING (120.4834522 24.1469, 120.4842045 24.146961, 120.4842931 24.1469681, 120.4846235 24.1469949)",yes,
1041670606,False,中山路,tertiary,True,125.451,彰4,"LINESTRING (120.4834522 24.1469, 120.4830172 24.1469031, 120.4828058 24.1469268, 120.482226 24.1470182)",,
"[978412578, 978412579, 209167718]",False,仁愛路,unclassified,False,90.29599999999999,,"LINESTRING (120.4836785 24.1476966, 120.4840694 24.147665, 120.4841579 24.1476566, 120.4845642 24.1476178)",yes,
209167718,False,仁愛路,unclassified,True,227.41000000000003,,"LINESTRING (120.4836785 24.1476966, 120.483105 24.1478176, 120.4824474 24.1478979, 120.4823614 24.14757, 120.482226 24.1470182)",,
273633038,False,中山路141巷,tertiary,True,91.51599999999999,彰7,"LINESTRING (120.4836785 24.1476966, 120.4835295 24.1471957, 120.4834522 24.1469)",,
273635462,False,忠孝東街,residential,True,7.376,,"LINESTRING (120.4891899 24.1481124, 120.4891173 24.1481158)",,
104702356,True,中興路一段,secondary,False,89.587,134,"LINESTRING (120.4891899 24.1481124, 120.4892683 24.1487686, 120.4892877 24.1489131)",,
371349350,False,中山東路,tertiary,False,72.365,彰4,"LINESTRING (120.4910593 24.1469869, 120.4903788 24.1471817)",,
273635466,False,崙東街,residential,False,66.955,,"LINESTRING (120.4910593 24.1469869, 120.4911669 24.1473996, 120.491212 24.1475727)",,
371349370,False,建興四街,residential,True,144.168,,"LINESTRING (120.4910593 24.1469869, 120.4910084 24.1467805, 120.4909789 24.1461625, 120.4914889 24.1461319)",,
273635466,False,崙東街,residential,True,66.955,,"LINESTRING (120.491212 24.1475727, 120.4911669 24.1473996, 120.4910593 24.1469869)",,
371349350,False,中山東路,tertiary,True,72.365,彰4,"LINESTRING (120.4903788 24.1471817, 120.4910593 24.1469869)",,
273635467,False,崙頂街,residential,False,111.65299999999999,,"LINESTRING (120.4903788 24.1471817, 120.4903993 24.1474003, 120.4904095 24.1477324, 120.4904815 24.1481801)",,
371349350,False,中山東路,tertiary,False,134.808,彰4,"LINESTRING (120.4903788 24.1471817, 120.4896335 24.1473781, 120.4893907 24.1474339, 120.4891708 24.1474766, 120.4890932 24.1474791)",,
104702329,False,建興路,residential,True,7.347,,"LINESTRING (120.4895034 24.1437523, 120.4895758 24.1437511)",,
104702329,False,建興路,residential,False,199.696,,"LINESTRING (120.4895034 24.1437523, 120.488332 24.1437195, 120.4875363 24.1436962)",,
371349350,False,中山東路,tertiary,True,6.191,彰4,"LINESTRING (120.4890322 24.1474805, 120.4890932 24.1474791)",,
286866307,True,中興路一段,secondary,False,419.845,134,"LINESTRING (120.4890322 24.1474805, 120.4889639 24.1470565, 120.488958 24.146989, 120.4889517 24.1468925, 120.4889529 24.1467284, 120.4889984 24.1464691, 120.4890805 24.1459542, 120.4891305 24.1457257, 120.4892435 24.1452089, 120.4895034 24.1437523)",,
371349350,False,中山東路,tertiary,False,224.906,彰4,"LINESTRING (120.4890322 24.1474805, 120.4884224 24.1474951, 120.4883731 24.1474953, 120.4880802 24.1474514, 120.4875448 24.1473712, 120.4874327 24.1473544, 120.4868364 24.1472651)",,
273635462,False,忠孝東街,residential,False,7.376,,"LINESTRING (120.4891173 24.1481158, 120.4891899 24.1481124)",,
286866307,True,中興路一段,secondary,False,71.168,134,"LINESTRING (120.4891173 24.1481158, 120.4890322 24.1474805)",,
273635462,False,忠孝東街,residential,True,249.50899999999996,,"LINESTRING (120.4891173 24.1481158, 120.488812 24.1481466, 120.4883955 24.1482079, 120.4879138 24.1483461, 120.4874349 24.1484389, 120.486703 24.1485053)",,
104702329,False,建興路,residential,False,7.099,,"LINESTRING (120.4892184 24.1489219, 120.4892877 24.1489131)",,
286866307,True,中興路一段,secondary,False,90.219,134,"LINESTRING (120.4892184 24.1489219, 120.4891173 24.1481158)",,
104702329,False,建興路,residential,True,260.479,,"LINESTRING (120.4892184 24.1489219, 120.488625 24.1490092, 120.4883612 24.149052, 120.4880118 24.1491003, 120.4879596 24.1491075, 120.4874935 24.1491735, 120.4872849 24.149209, 120.4866827 24.1492865)",,
438838964,True,美港公路二段,primary,False,10.181,61乙,"LINESTRING (120.4891814 24.1506104, 120.4892679 24.150564)",,60
286866307,True,中興路一段,secondary,False,189.657,134,"LINESTRING (120.4891814 24.1506104, 120.4892874 24.1502052, 120.4893082 24.1500577, 120.4893177 24.1499142, 120.4892998 24.1496574, 120.4892184 24.1489219)",,
286866307,True,中興路一段,secondary,False,25.574,134,"LINESTRING (120.4891014 24.1508285, 120.4891814 24.1506104)",,
209167721,False,中正路,residential,False,47.356,,"LINESTRING (120.4851695 24.1444805, 120.4851866 24.1440549)",,
209167721,False,中正路,residential,True,123.028,,"LINESTRING (120.4851695 24.1444805, 120.485154 24.1447413, 120.485104 24.1455853)",,
"[1221906845, 290660174]",False,"['中正路103巷', '新興路112巷']",residential,True,231.048,,"LINESTRING (120.4851695 24.1444805, 120.4856252 24.1444035, 120.4858116 24.1443701, 120.4861105 24.1443064, 120.4864014 24.1442626, 120.4864024 24.1443015, 120.4864156 24.144348, 120.4864007 24.1445201, 120.4863627 24.1451921)",,
209169493,False,新興路,residential,True,35.715,,"LINESTRING (120.4863627 24.1451921, 120.4860362 24.1453121)",,
209169493,False,新興路,residential,False,93.674,,"LINESTRING (120.4863627 24.1451921, 120.4868525 24.1451346, 120.4872811 24.1451113)",,
"[1221906845, 290660174]",False,"['中正路103巷', '新興路112巷']",residential,False,231.048,,"LINESTRING (120.4863627 24.1451921, 120.4864007 24.1445201, 120.4864156 24.144348, 120.4864024 24.1443015, 120.4864014 24.1442626, 120.4861105 24.1443064, 120.4858116 24.1443701, 120.4856252 24.1444035, 120.4851695 24.1444805)",,
273635467,False,崙頂街,residential,True,111.653,,"LINESTRING (120.4904815 24.1481801, 120.4904095 24.1477324, 120.4903993 24.1474003, 120.4903788 24.1471817)",,
290856762,False,崙東街,residential,False,48.96,,"LINESTRING (120.4913356 24.1482104, 120.4914119 24.1485268, 120.4914519 24.1485936, 120.491481 24.1486238)",,
104702329,False,建興路,residential,True,224.87300000000002,,"LINESTRING (120.491481 24.1486238, 120.4903692 24.1487621, 120.4902844 24.1487743, 120.4900385 24.1488032, 120.4898559 24.1488318, 120.4897016 24.1488523, 120.4892877 24.1489131)",,
290856762,False,崙東街,residential,True,48.96,,"LINESTRING (120.491481 24.1486238, 120.4914519 24.1485936, 120.4914119 24.1485268, 120.4913356 24.1482104)",,
104702329,False,建興路,residential,False,72.593,,"LINESTRING (120.4902903 24.1437843, 120.4895758 24.1437511)",,
362950506,False,,residential,False,218.296,,"LINESTRING (120.4902903 24.1437843, 120.4904491 24.1446861, 120.4903746 24.1449388, 120.4903753 24.145073, 120.4903861 24.1452065, 120.490404 24.1457263)",,
362950506,False,,residential,True,218.296,,"LINESTRING (120.490404 24.1457263, 120.4903861 24.1452065, 120.4903753 24.145073, 120.4903746 24.1449388, 120.4904491 24.1446861, 120.4902903 24.1437843)",,
1096657369,False,建興六街,residential,True,115.701,,"LINESTRING (120.4904937 24.1493911, 120.4893643 24.1495348)",,
1096657369,False,建興六街,residential,False,115.701,,"LINESTRING (120.4893643 24.1495348, 120.4904937 24.1493911)",,
104702356,True,中興路一段,secondary,False,115.84,134,"LINESTRING (120.4893643 24.1495348, 120.4893894 24.1497761, 120.4893776 24.1501236, 120.4893324 24.1503245, 120.4892679 24.150564)",,
371349370,False,建興四街,residential,False,144.168,,"LINESTRING (120.4914889 24.1461319, 120.4909789 24.1461625, 120.4910084 24.1467805, 120.4910593 24.1469869)",,
