osmid,name,highway,oneway,reversed,length,lanes,ref,geometry
203755530,六合路LiuHe Road,residential,False,True,11.583,,,"LINESTRING (121.2246326 24.9659707, 121.2246187 24.9658673)"
307706340,環北路,primary,True,False,114.212,2,1,"LINESTRING (121.2246326 24.9659707, 121.2235115 24.9661192)"
1097783694,環北路,primary,True,False,20.614,2,1,"LINESTRING (121.2207965 24.9665068, 121.2205935 24.9665292)"
637853785,延平路,secondary,True,False,21.013,4,110甲,"LINESTRING (121.2297702 24.9632456, 121.2295919 24.9631477)"
637853804,環北路,primary,True,False,9.049,2,1,"LINESTRING (121.2297702 24.9632456, 121.2298245 24.9631808)"
297960092,福州一街,residential,False,True,13.607,2,,"LINESTRING (121.2288933 24.9644777, 121.2290262 24.9644991)"
112567296,中福路,residential,False,False,40.166000000000004,,,"LINESTRING (121.2288933 24.9644777, 121.2289302 24.9645376, 121.2287972 24.9647472, 121.2288292 24.9647889)"
112567296,中福路,residential,False,True,204.628,,,"LINESTRING (121.2288933 24.9644777, 121.2288231 24.9644352, 121.2287882 24.9643949, 121.2287778 24.9643057, 121.2287525 24.9640246, 121.2287295 24.9632193, 121.2287493 24.9626844)"
203754189,環北路,primary,True,False,163.057,2,1,"LINESTRING (121.2288933 24.9644777, 121.2291969 24.9640592, 121.2297025 24.9633489, 121.2297702 24.9632456)"
203755527,六合路,residential,False,True,99.328,,,"LINESTRING (121.2246187 24.9658673, 121.224503 24.9649802)"
203755530,六合路LiuHe Road,residential,False,False,11.583,,,"LINESTRING (121.2246187 24.9658673, 121.2246326 24.9659707)"
203755535,環北路,primary,True,False,124.688,2,1,"LINESTRING (121.2246187 24.9658673, 121.2258444 24.9657166)"
109832369,中豐北路,secondary,True,False,24.712,2,113,"LINESTRING (121.2205774 24.9664071, 121.2207965 24.9665068)"
"[109832364, 297398519]","['中豐北路', '中豐路']",secondary,False,True,419.254,,113,"LINESTRING (121.2205774 24.9664071, 121.2203565 24.9649802, 121.2201232 24.9634738, 121.2199885 24.9626747)"
312790639,環北路,primary,True,False,293.224,2,1,"LINESTRING (121.2205774 24.9664071, 121.2213837 24.9662956, 121.2220667 24.966201, 121.2224868 24.9661429, 121.2234516 24.9660015)"
