osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access
157721908,3甲,太平路一段,primary,False,False,153.798,"LINESTRING (120.6830601 23.9710587, 120.6828625 23.9696874)",,,
441215971,,太平路二段75巷,residential,False,True,30.339,"LINESTRING (120.6830601 23.9710587, 120.6827663 23.9711074)",,,
181398077,,太平路二段78巷,residential,False,False,56.286,"LINESTRING (120.6830601 23.9710587, 120.6832986 23.9710383, 120.6836102 23.9709999)",,,
372606113,3甲,太平路二段,primary,False,True,71.623,"LINESTRING (120.6830601 23.9710587, 120.6831126 23.9714392, 120.6831488 23.9716977)",,,
268099002,,碧山路,residential,False,True,49.56,"LINESTRING (120.682867 23.9779957, 120.6823795 23.9780113)",,,
1200725733,,中山街,residential,False,False,135.379,"LINESTRING (120.682867 23.9779957, 120.6827383 23.9767839)",,,
1200725734,,碧山路,residential,False,False,124.006,"LINESTRING (120.682867 23.9779957, 120.6840868 23.9779568)",,,
1200040946,,育英街,residential,False,False,118.919,"LINESTRING (120.6827383 23.9767839, 120.6839079 23.9767428)",,,
1200725733,,中山街,residential,False,True,135.379,"LINESTRING (120.6827383 23.9767839, 120.682867 23.9779957)",,,
198763688,,中山街,residential,False,False,104.97900000000001,"LINESTRING (120.6827383 23.9767839, 120.6827302 23.9767459, 120.6825957 23.9758489)",,,
157682340,,碧山路171巷,residential,False,True,210.583,"LINESTRING (120.6785333 23.9738528, 120.6779761 23.9756769)",,,
157682365,,,unclassified,False,True,108.522,"LINESTRING (120.6785333 23.9738528, 120.6795648 23.9741061)",,,
157682365,,,unclassified,False,False,10.887,"LINESTRING (120.6801317 23.973883, 120.6800318 23.9739184)",,,
606026756,3,草溪路,primary,True,False,13.826,"LINESTRING (120.6801317 23.973883, 120.6801941 23.9739935)",2,60,
157682365,,,unclassified,False,False,108.522,"LINESTRING (120.6795648 23.9741061, 120.6785333 23.9738528)",,,
157682365,,,unclassified,False,True,51.836,"LINESTRING (120.6795648 23.9741061, 120.6800318 23.9739184)",,,
268079392,,,residential,False,False,229.515,"LINESTRING (120.6795648 23.9741061, 120.6797776 23.9746614, 120.6797764 23.9754501, 120.6797729 23.9761371)",,,
198763688,,中山街,residential,False,False,43.748,"LINESTRING (120.6824764 23.9749122, 120.6824327 23.9745208)",,,
198763688,,中山街,residential,False,True,104.859,"LINESTRING (120.6824764 23.9749122, 120.6825957 23.9758489)",,,
