osmid,lanes,ref,name,highway,oneway,reversed,length,maxspeed,geometry,tunnel
86573256,1,花46,中和路,tertiary,False,False,15.736,,"LINESTRING (121.4533619 23.7471648, 121.4535062 23.747114)",
86573256,1,花46,中和路,tertiary,False,True,59.751,,"LINESTRING (121.4533619 23.7471648, 121.4528042 23.7473326)",
159264389,2,9,信義路,primary,True,False,137.454,70,"LINESTRING (121.4533619 23.7471648, 121.4528991 23.7460035)",
278444423,,,光華路,residential,False,True,62.375,,"LINESTRING (121.4501298 23.7411973, 121.4500446 23.7417528)",
159264389,2,9,信義路,primary,True,False,97.77000000000001,70,"LINESTRING (121.4501298 23.7411973, 121.4498785 23.7410929, 121.4494346 23.7409696, 121.4492177 23.7409323)",
725375849,,,大仁路,unclassified,False,False,75.105,,"LINESTRING (121.4540377 23.7490219, 121.454713 23.7487496)",
86573256,1,花46,中和路,tertiary,False,False,43.926,,"LINESTRING (121.4535062 23.747114, 121.4539055 23.7469641)",
86573256,1,花46,中和路,tertiary,False,True,15.736,,"LINESTRING (121.4535062 23.747114, 121.4533619 23.7471648)",
74928512,2,9,信義路,primary,True,False,220.32999999999998,70,"LINESTRING (121.4535062 23.747114, 121.4537889 23.7478503, 121.453915 23.748188, 121.453999 23.7485342, 121.4540188 23.7486675, 121.4540327 23.7488208, 121.4540377 23.7490219)",
159264386,,花46,中正路一段,tertiary,False,False,118.024,,"LINESTRING (121.4480807 23.7447876, 121.4476856 23.7437897)",
278444434,,,新生街,residential,False,False,80.171,,"LINESTRING (121.4480807 23.7447876, 121.4488173 23.7445322)",
278444434,,,新生街,residential,False,True,81.932,,"LINESTRING (121.4480807 23.7447876, 121.4473338 23.7450624)",
1214693480,,花46,中正路二段,tertiary,False,True,120.266,,"LINESTRING (121.4480807 23.7447876, 121.4484968 23.7457999)",
86573255,,,中正路二段,tertiary,False,True,34.719,,"LINESTRING (121.4496747 23.7485052, 121.4497852 23.7488006)",
86573256,1,花46,中和路,tertiary,False,False,79.513,,"LINESTRING (121.4496747 23.7485052, 121.4503799 23.7481975)",
369965050,,花46,中正路二段,tertiary,False,False,84.833,,"LINESTRING (121.4496747 23.7485052, 121.449358 23.7477995)",
278444424,,,光復路,unclassified,False,False,110.316,,"LINESTRING (121.4507787 23.74912, 121.4503799 23.7481975)",
159264386,,花46,中正路一段,tertiary,False,True,118.024,,"LINESTRING (121.4476856 23.7437897, 121.4480807 23.7447876)",
278444419,,花46,大進街,tertiary,False,False,84.607,,"LINESTRING (121.4476856 23.7437897, 121.4469051 23.7440515)",
278444440,,,中正路一段,tertiary,False,False,111.382,,"LINESTRING (121.4476856 23.7437897, 121.4472882 23.7428564)",
278444436,,,大進街,residential,False,False,77.751,,"LINESTRING (121.4476856 23.7437897, 121.4480478 23.743658, 121.4483961 23.7435329)",
278444420,,,民權路,unclassified,True,False,77.583,,"LINESTRING (121.447255 23.7427783, 121.4479626 23.7425189)",
278444440,,,中正路一段,tertiary,False,True,9.319,,"LINESTRING (121.447255 23.7427783, 121.4472882 23.7428564)",
159264389,2,9,信義路,primary,True,False,12.869,70,"LINESTRING (121.4492177 23.7409323, 121.4490921 23.740919)",
278444421,,,中華路,tertiary,False,True,20.093,,"LINESTRING (121.4492177 23.7409323, 121.4493971 23.7408569)",
278444421,,,中華路,tertiary,False,False,132.285,,"LINESTRING (121.4492177 23.7409323, 121.4490358 23.741992, 121.4490719 23.7421042)",
159264389,2,9,信義路,primary,True,False,61.037,70,"LINESTRING (121.4528991 23.7460035, 121.4526829 23.7454915)",
311859112,,,忠孝街,residential,False,False,105.004,,"LINESTRING (121.4528991 23.7460035, 121.4519333 23.7463355)",
311859112,,,忠孝街,residential,False,True,14.397,,"LINESTRING (121.4528991 23.7460035, 121.4530293 23.7459529)",
278444423,,,光華路,residential,False,False,60.328,,"LINESTRING (121.4519333 23.7463355, 121.451722 23.7458286)",
311859112,,,忠孝街,residential,False,True,105.004,,"LINESTRING (121.4519333 23.7463355, 121.4528991 23.7460035)",
311859112,,,忠孝街,residential,False,False,108.268,,"LINESTRING (121.4519333 23.7463355, 121.4517276 23.7464084, 121.4509413 23.746687)",
278444423,,,光華路,residential,False,False,62.375,,"LINESTRING (121.4500446 23.7417528, 121.4501298 23.7411973)",
278444423,,,光華路,residential,False,True,123.156,,"LINESTRING (121.4500446 23.7417528, 121.4504646 23.7427915)",
278444438,,,民權路,unclassified,False,True,106.462,,"LINESTRING (121.4500446 23.7417528, 121.4498256 23.7418227, 121.4490719 23.7421042)",
475614912,,,光復路,unclassified,False,True,9.153,,"LINESTRING (121.4479626 23.7425189, 121.4479958 23.7425954)",
278444420,,,民權路,unclassified,True,False,108.012,,"LINESTRING (121.4479626 23.7425189, 121.4485898 23.7422851, 121.4489471 23.7421564)",
278444425,,,公正東街,residential,False,False,81.29,,"LINESTRING (121.4486619 23.7461368, 121.4493989 23.7458551)",
369965050,,花46,中正路二段,tertiary,False,True,79.86,,"LINESTRING (121.4486619 23.7461368, 121.4487129 23.7462616, 121.4489402 23.7468083)",
1214693481,,花46,中正路二段,tertiary,False,False,41.058,,"LINESTRING (121.4486619 23.7461368, 121.4485923 23.7459947, 121.4484968 23.7457999)",
278444425,,,公正東街,residential,False,False,15.91,,"LINESTRING (121.4523858 23.7447871, 121.4525316 23.7447355)",
278444425,,,公正東街,residential,False,True,103.944,,"LINESTRING (121.4523858 23.7447871, 121.4514326 23.7451226)",
159264389,2,9,信義路,primary,True,False,172.478,70,"LINESTRING (121.4523858 23.7447871, 121.4521989 23.7443391, 121.452027 23.7439272, 121.4517771 23.7433395)",
278444419,,花46,大進街,tertiary,False,True,84.607,,"LINESTRING (121.4469051 23.7440515, 121.4476856 23.7437897)",
278444427,,,中美路,residential,False,True,120.579,,"LINESTRING (121.4469051 23.7440515, 121.4473338 23.7450624)",
278444428,,,中山路,residential,False,False,38.479,,"LINESTRING (121.4473832 23.7461868, 121.447738 23.7460673)",
278444428,,,中山路,residential,False,True,32.087,,"LINESTRING (121.4473832 23.7461868, 121.4470957 23.7463052)",
278444430,,,成功街,residential,False,True,121.81,,"LINESTRING (121.4473832 23.7461868, 121.4478786 23.747184)",
278444430,,,成功街,residential,False,False,117.43,,"LINESTRING (121.4473832 23.7461868, 121.447214 23.7458138, 121.4468944 23.7452309)",
278444428,,,中山路,residential,False,True,82.758,,"LINESTRING (121.4484968 23.7457999, 121.447738 23.7460673)",
1214693480,,花46,中正路二段,tertiary,False,False,120.266,,"LINESTRING (121.4484968 23.7457999, 121.4480807 23.7447876)",
1214693481,,花46,中正路二段,tertiary,False,True,41.058,,"LINESTRING (121.4484968 23.7457999, 121.4485923 23.7459947, 121.4486619 23.7461368)",
86573255,,,中正路二段,tertiary,False,False,34.719,,"LINESTRING (121.4497852 23.7488006, 121.4496747 23.7485052)",
278444429,,,和平街,residential,False,True,83.691,,"LINESTRING (121.4497852 23.7488006, 121.4490159 23.7490664)",
278444429,,,和平街,residential,False,False,19.358,,"LINESTRING (121.448841 23.7491348, 121.4490159 23.7490664)",
278444430,,,成功街,residential,False,False,118.981,,"LINESTRING (121.448841 23.7491348, 121.4483461 23.7481654)",
278444431,,,忠義路,residential,False,False,77.359,,"LINESTRING (121.4474469 23.7485085, 121.4471275 23.7478772)",
"[278444432, 1186115204, 1186115205]",,,民生街,residential,False,False,99.18199999999999,,"LINESTRING (121.4474469 23.7485085, 121.4476357 23.7484278, 121.4478656 23.7483405, 121.4480421 23.7482736, 121.4483461 23.7481654)",yes
278444432,,,民生街,residential,False,True,106.004,,"LINESTRING (121.4510706 23.747202, 121.4500978 23.7475425)",
311859111,,,中華路,tertiary,False,False,77.47,,"LINESTRING (121.4510706 23.747202, 121.4513065 23.7478644)",
311859111,,,中華路,tertiary,False,True,48.037,,"LINESTRING (121.4510706 23.747202, 121.450918 23.7467932)",
278444433,,,大同街,residential,False,False,104.739,,"LINESTRING (121.4526829 23.7454915, 121.451722 23.7458286)",
159264389,2,9,信義路,primary,True,False,83.96,70,"LINESTRING (121.4526829 23.7454915, 121.4524181 23.7448646, 121.4523858 23.7447871)",
278444433,,,大同街,residential,False,True,30.139,,"LINESTRING (121.4476062 23.7472903, 121.4478786 23.747184)",
278444434,,,新生街,residential,False,False,48.489,,"LINESTRING (121.4468944 23.7452309, 121.4473338 23.7450624)",
278444430,,,成功街,residential,False,True,117.43,,"LINESTRING (121.4468944 23.7452309, 121.447214 23.7458138, 121.4473832 23.7461868)",
278444434,,,新生街,residential,False,True,80.171,,"LINESTRING (121.4488173 23.7445322, 121.4480807 23.7447876)",
475614910,,,光復路,unclassified,False,False,119.101,,"LINESTRING (121.4488173 23.7445322, 121.4483961 23.7435329)",
475614910,,,光復路,unclassified,False,True,158.564,,"LINESTRING (121.4488173 23.7445322, 121.4493989 23.7458551)",
278444421,,,中華路,tertiary,False,False,160.399,,"LINESTRING (121.4499238 23.7441271, 121.4504891 23.7454736)",
278444421,,,中華路,tertiary,False,True,55.588,,"LINESTRING (121.4499238 23.7441271, 121.4497189 23.7436637)",
278444435,,花46,新生東街,residential,False,False,73.845,,"LINESTRING (121.4499238 23.7441271, 121.4506032 23.7438941)",
278444435,,花46,新生東街,residential,False,True,15.958,,"LINESTRING (121.4499238 23.7441271, 121.4497843 23.7441926)",
278444423,,,光華路,residential,False,False,14.434,,"LINESTRING (121.4508739 23.7437934, 121.4508209 23.743673)",
278444435,,花46,新生東街,residential,False,True,29.741,,"LINESTRING (121.4508739 23.7437934, 121.4506032 23.7438941)",
278444423,,,光華路,residential,False,True,158.363,,"LINESTRING (121.4508739 23.7437934, 121.4510741 23.7442697, 121.4512443 23.7446746, 121.4514326 23.7451226)",
