osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed
1116925771,131,魚池街,secondary,False,False,34.808,"LINESTRING (120.9362125 23.8970232, 120.9359121 23.896873)",,
211853177,,,residential,False,False,56.619,"LINESTRING (120.9362125 23.8970232, 120.9361227 23.8970661, 120.935719 23.8972592)",,
1116925771,131,魚池街,secondary,False,True,111.30799999999999,"LINESTRING (120.9362125 23.8970232, 120.9367061 23.8968945, 120.937264 23.8967443)",,
200575276,,秀水巷,residential,False,False,191.58100000000002,"LINESTRING (120.9377258 23.8948813, 120.9378601 23.8950264, 120.9379077 23.8952637, 120.93803 23.8958705, 120.9381866 23.8965297)",,
200575276,,秀水巷,residential,False,True,317.834,"LINESTRING (120.9377258 23.8948813, 120.9376287 23.8949203, 120.936926 23.8953037, 120.9367699 23.8953852, 120.9362438 23.8956911, 120.9360194 23.8958216, 120.9356976 23.8960361, 120.9355044 23.8961864, 120.935204 23.8965297)",,
211853184,,魚池街,residential,False,False,61.601,"LINESTRING (120.935204 23.8965297, 120.9357405 23.8967872)",,
200575276,,秀水巷,residential,False,False,317.834,"LINESTRING (120.935204 23.8965297, 120.9355044 23.8961864, 120.9356976 23.8960361, 120.9360194 23.8958216, 120.9362438 23.8956911, 120.9367699 23.8953852, 120.936926 23.8953037, 120.9376287 23.8949203, 120.9377258 23.8948813)",,
211853184,,魚池街,residential,False,True,148.37400000000002,"LINESTRING (120.935204 23.8965297, 120.9341526 23.8960147, 120.933938 23.8959289, 120.9339057 23.895926)",,
200449357,,新店巷,residential,False,True,180.628,"LINESTRING (120.9381866 23.8965297, 120.9382687 23.8968005, 120.9384176 23.8973601, 120.9388112 23.898038)",,
200575276,,秀水巷,residential,False,True,191.581,"LINESTRING (120.9381866 23.8965297, 120.93803 23.8958705, 120.9379077 23.8952637, 120.9378601 23.8950264, 120.9377258 23.8948813)",,
1116925771,131,魚池街,secondary,False,False,96.78200000000001,"LINESTRING (120.9381866 23.8965297, 120.9377711 23.8966263, 120.937264 23.8967443)",,
"[367659586, 1116925771, 1116925772]",131,魚池街,secondary,False,True,272.56,"LINESTRING (120.9381866 23.8965297, 120.9384441 23.8964653, 120.9391308 23.8962293, 120.9394312 23.8961649, 120.9396243 23.8961649, 120.9403096 23.8961975, 120.9403992 23.8962018, 120.9405255 23.8962078, 120.9405684 23.8961864, 120.9406328 23.8961434, 120.940722 23.8960357)",yes,
207602560,,瓊文巷,residential,False,False,262.34900000000005,"LINESTRING (120.9354615 23.897903, 120.9361008 23.8985777, 120.9361809 23.898664, 120.9363471 23.8988116, 120.9366253 23.8990279, 120.9374059 23.8986495)",,
991014586,131,魚池街,secondary,False,False,305.156,"LINESTRING (120.9354615 23.897903, 120.9351182 23.8988042, 120.9350324 23.8989544, 120.9349251 23.8990831, 120.934689 23.8992119, 120.9335303 23.8997912)",,
991014586,131,魚池街,secondary,False,True,76.285,"LINESTRING (120.9354615 23.897903, 120.9356015 23.8975137, 120.935719 23.8972592)",,
207602560,,瓊文巷,residential,False,True,158.221,"LINESTRING (120.9388112 23.898038, 120.9374059 23.8986495)",,
200449357,,新店巷,residential,False,False,180.628,"LINESTRING (120.9388112 23.898038, 120.9384176 23.8973601, 120.9382687 23.8968005, 120.9381866 23.8965297)",,
211853184,,魚池街,residential,False,False,40.415,"LINESTRING (120.9327149 23.8958216, 120.9331012 23.8959074)",,
991014587,21,中山路,primary,False,False,50.432,"LINESTRING (120.9327149 23.8958216, 120.9328651 23.8960147, 120.9329724 23.8962078)",,60
211853179,,,residential,False,False,35.878,"LINESTRING (120.9331012 23.8959074, 120.9329724 23.8962078)",,
211853184,,魚池街,residential,False,True,40.415,"LINESTRING (120.9331012 23.8959074, 120.9327149 23.8958216)",,
211853184,,魚池街,residential,False,False,81.892,"LINESTRING (120.9331012 23.8959074, 120.933702 23.8959074, 120.9339057 23.895926)",,
211853179,,,residential,False,True,35.878,"LINESTRING (120.9329724 23.8962078, 120.9331012 23.8959074)",,
991014587,21,中山路,primary,False,False,363.43,"LINESTRING (120.9329724 23.8962078, 120.9330583 23.8965726, 120.9331441 23.8973665, 120.9333135 23.8985017, 120.9333281 23.8985993, 120.9333587 23.8988042, 120.9334016 23.8992763, 120.9333801 23.8994479)",,60
991014587,21,中山路,primary,False,True,50.432,"LINESTRING (120.9329724 23.8962078, 120.9328651 23.8960147, 120.9327149 23.8958216)",,60
211853178,,,residential,False,False,34.037,"LINESTRING (120.9357405 23.8967872, 120.9358048 23.8970876)",,
211853184,,魚池街,residential,False,False,19.884,"LINESTRING (120.9357405 23.8967872, 120.9359121 23.896873)",,
211853184,,魚池街,residential,False,True,61.601,"LINESTRING (120.9357405 23.8967872, 120.935204 23.8965297)",,
211853184,,魚池街,residential,False,True,19.884,"LINESTRING (120.9359121 23.896873, 120.9357405 23.8967872)",,
991014586,131,魚池街,secondary,False,False,26.238,"LINESTRING (120.9359121 23.896873, 120.9358048 23.8970876)",,
1116925771,131,魚池街,secondary,False,True,34.808,"LINESTRING (120.9359121 23.896873, 120.9362125 23.8970232)",,
211853178,,,residential,False,True,34.037,"LINESTRING (120.9358048 23.8970876, 120.9357405 23.8967872)",,
991014586,131,魚池街,secondary,False,False,20.98,"LINESTRING (120.9358048 23.8970876, 120.935719 23.8972592)",,
991014586,131,魚池街,secondary,False,True,26.238,"LINESTRING (120.9358048 23.8970876, 120.9359121 23.896873)",,
991014586,131,魚池街,secondary,False,True,20.98,"LINESTRING (120.935719 23.8972592, 120.9358048 23.8970876)",,
211853177,,,residential,False,True,56.619,"LINESTRING (120.935719 23.8972592, 120.9361227 23.8970661, 120.9362125 23.8970232)",,
991014586,131,魚池街,secondary,False,False,76.285,"LINESTRING (120.935719 23.8972592, 120.9356015 23.8975137, 120.9354615 23.897903)",,
