osmid,oneway,ref,name,highway,reversed,length,maxspeed,geometry,lanes
904489307,False,宜14,黎明路,tertiary,True,20.481,,"LINESTRING (121.7815568 24.7442294, 121.7817591 24.7442425)",
324169242,True,191,國道五號側車道,secondary,False,31.156,60,"LINESTRING (121.7813165 24.747445, 121.7812541 24.7477194)",
279066698,False,7,壯五路,primary,True,267.577,50,"LINESTRING (121.7825165 24.7477226, 121.7825862 24.7476953, 121.783171 24.7474476, 121.7844316 24.7469149, 121.7845089 24.7468873, 121.7849236 24.7467171)",
305881061,True,7,東港路一段,primary,False,161.262,60,"LINESTRING (121.7825165 24.7477226, 121.7824021 24.7478192, 121.7810945 24.7483685)",
324169242,True,191,國道五號側車道,secondary,False,14.348,60,"LINESTRING (121.7811414 24.7482467, 121.7810945 24.7483685)",
305881062,True,7,東港路一段,primary,False,150.992,60,"LINESTRING (121.7811414 24.7482467, 121.7823672 24.7477474, 121.7825165 24.7477226)",
907669082,False,宜9,中央路二段,tertiary,True,91.929,,"LINESTRING (121.7859855 24.7462674, 121.7863352 24.7470307)",
277763650,False,宜9,中央路二段,tertiary,False,194.04,,"LINESTRING (121.7859855 24.7462674, 121.7860323 24.7455109, 121.7860414 24.745364, 121.7860731 24.7448411, 121.7860847 24.7446976, 121.7860925 24.7445251)",
279066698,False,7,壯五路,primary,False,118.364,50,"LINESTRING (121.7859855 24.7462674, 121.7851437 24.7466108, 121.7849236 24.7467171)",
324035538,False,,壯五路255巷,residential,True,163.961,,"LINESTRING (121.7859855 24.7462674, 121.7859028 24.7461529, 121.7851821 24.7456014, 121.7847729 24.7452949)",
904489307,False,宜14,黎明路,tertiary,False,20.481,,"LINESTRING (121.7817591 24.7442425, 121.7815568 24.7442294)",
324169242,True,191,國道五號側車道,secondary,False,359.26700000000005,60,"LINESTRING (121.7817591 24.7442425, 121.781576 24.7460933, 121.7814758 24.7467339, 121.7813165 24.747445)",
904489307,False,宜14,黎明路,tertiary,True,438.743,,"LINESTRING (121.7817591 24.7442425, 121.7823653 24.7442765, 121.7835535 24.7443587, 121.7838372 24.7443776, 121.7848358 24.7444441, 121.7860925 24.7445251)",
277763650,False,宜9,中央路二段,tertiary,True,194.04,,"LINESTRING (121.7860925 24.7445251, 121.7860847 24.7446976, 121.7860731 24.7448411, 121.7860414 24.745364, 121.7860323 24.7455109, 121.7859855 24.7462674)",
904489307,False,宜14,黎明路,tertiary,False,438.743,,"LINESTRING (121.7860925 24.7445251, 121.7848358 24.7444441, 121.7838372 24.7443776, 121.7835535 24.7443587, 121.7823653 24.7442765, 121.7817591 24.7442425)",
279066698,False,7,壯五路,primary,False,267.57700000000006,50,"LINESTRING (121.7849236 24.7467171, 121.7845089 24.7468873, 121.7844316 24.7469149, 121.783171 24.7474476, 121.7825862 24.7476953, 121.7825165 24.7477226)",
279066698,False,7,壯五路,primary,True,118.364,50,"LINESTRING (121.7849236 24.7467171, 121.7851437 24.7466108, 121.7859855 24.7462674)",
"[323404512, 323404513]",False,,壯志路,residential,False,200.552,,"LINESTRING (121.7849236 24.7467171, 121.7851184 24.7470958, 121.7851657 24.7471807, 121.7852953 24.7474135, 121.7853567 24.7474258, 121.7863352 24.7470307)",
323404518,False,,莊敬路,residential,False,100.985,,"LINESTRING (121.785684 24.7479519, 121.7858874 24.74787, 121.7865981 24.7475836)",
907669082,False,宜9,中央路二段,tertiary,False,66.967,,"LINESTRING (121.7865981 24.7475836, 121.7863352 24.7470307)",
323404518,False,,莊敬路,residential,True,100.985,,"LINESTRING (121.7865981 24.7475836, 121.7858874 24.74787, 121.785684 24.7479519)",
907669082,False,宜9,中央路二段,tertiary,True,133.99699999999999,,"LINESTRING (121.7865981 24.7475836, 121.7868238 24.7480801, 121.7869798 24.7484392, 121.7870319 24.7485529, 121.7870989 24.7486995)",
907669082,False,宜9,中央路二段,tertiary,False,91.929,,"LINESTRING (121.7863352 24.7470307, 121.7859855 24.7462674)",
907669082,False,宜9,中央路二段,tertiary,True,66.967,,"LINESTRING (121.7863352 24.7470307, 121.7865981 24.7475836)",
"[323404512, 323404513]",False,,壯志路,residential,True,200.55200000000002,,"LINESTRING (121.7863352 24.7470307, 121.7853567 24.7474258, 121.7852953 24.7474135, 121.7851657 24.7471807, 121.7851184 24.7470958, 121.7849236 24.7467171)",
907669082,False,宜9,中央路二段,tertiary,False,133.997,,"LINESTRING (121.7870989 24.7486995, 121.7870319 24.7485529, 121.7869798 24.7484392, 121.7868238 24.7480801, 121.7865981 24.7475836)",
324169242,True,191,國道五號側車道,secondary,False,59.727,60,"LINESTRING (121.7812541 24.7477194, 121.7811414 24.7482467)",
324025968,True,,吉祥路,unclassified,False,124.958,,"LINESTRING (121.7812541 24.7477194, 121.781394 24.7477435, 121.7823786 24.7473083)",
324035538,False,,壯五路255巷,residential,False,163.961,,"LINESTRING (121.7847729 24.7452949, 121.7851821 24.7456014, 121.7859028 24.7461529, 121.7859855 24.7462674)",
366793014,True,191,國道五號側車道,secondary,False,361.099,60,"LINESTRING (121.7811041 24.747447, 121.7812678 24.7466039, 121.7814811 24.7453068, 121.7815307 24.7447843, 121.7815568 24.7442294)",2
612361582,True,,迴轉道,secondary_link,False,29.349999999999998,,"LINESTRING (121.7811041 24.747447, 121.7811542 24.7473897, 121.7812323 24.7473721, 121.7813061 24.7474015, 121.7813165 24.747445)",
