osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,bridge
29197013,False,光復路,residential,False,95.96199999999999,"LINESTRING (121.3791402 23.1042909, 121.3792659 23.1040956, 121.3795168 23.1035029)",,,
29197023,False,大同路,primary,True,101.887,"LINESTRING (121.3791402 23.1042909, 121.3785152 23.1039171, 121.3782812 23.1038344)",11,50,
234839834,False,瀋陽街,residential,False,112.85199999999999,"LINESTRING (121.3791402 23.1042909, 121.3789306 23.1042968, 121.3788298 23.1043477, 121.3785451 23.104484, 121.3781434 23.1046859)",,,
300896009,False,中山路,residential,False,130.43999999999997,"LINESTRING (121.3791402 23.1042909, 121.3788879 23.1039496, 121.3787499 23.103797, 121.378677 23.1037219, 121.3786187 23.1036468, 121.3785843 23.1035836, 121.3785517 23.1034887, 121.3785196 23.1033774, 121.3784949 23.103297)",,,
413151515,False,中山路,primary,False,116.702,"LINESTRING (121.3791402 23.1042909, 121.3791878 23.1043608, 121.3792786 23.1044498, 121.3799536 23.105023)",11,50,
"[301021364, 1168219283, 29197020]",False,"['芝田路', '新港橋', '中山路']",primary,False,277.81,"LINESTRING (121.380731 23.1060302, 121.3810757 23.1063994, 121.3815271 23.1068828, 121.3818201 23.1072816, 121.3820751 23.1075409, 121.3821321 23.1075969, 121.3824789 23.1079378)",11,50,yes
29197020,False,中山路,primary,True,137.454,"LINESTRING (121.380731 23.1060302, 121.3805432 23.1058215, 121.3803415 23.1055484, 121.3799536 23.105023)",11,50,
234839828,False,太平路,residential,True,207.442,"LINESTRING (121.380731 23.1060302, 121.3811736 23.1049681, 121.3814569 23.1042882)",,,
29197019,False,新生路,residential,False,111.14,"LINESTRING (121.3756095 23.1021345, 121.3765985 23.1025486)",,,
29197019,False,新生路,residential,False,52.915,"LINESTRING (121.3765985 23.1025486, 121.3770926 23.1026897)",,,
29197019,False,新生路,residential,True,111.14,"LINESTRING (121.3765985 23.1025486, 121.3756095 23.1021345)",,,
29197018,False,民族路,residential,False,97.93199999999999,"LINESTRING (121.3765985 23.1025486, 121.3768226 23.1019634, 121.3769166 23.1017179)",,,
300896032,False,中華路,residential,True,105.841,"LINESTRING (121.3804425 23.1013117, 121.3794777 23.1009675)",,,
413151517,False,中華路,residential,False,108.019,"LINESTRING (121.3804425 23.1013117, 121.3814226 23.1016736)",,,
29197013,False,光復路,residential,True,87.078,"LINESTRING (121.3804425 23.1013117, 121.3803263 23.1017075, 121.3801611 23.1020483)",,,
29197019,False,新生路,residential,False,108.468,"LINESTRING (121.3775399 23.1028588, 121.3785485 23.1031603)",,,
