osmid,oneway,ref,highway,reversed,length,lanes,geometry,maxspeed,junction
249837137,False,,tertiary,False,54.164,,"LINESTRING (6.0621169 33.1088542, 6.0622939 33.1083902)",,
255036790,False,,residential,False,54.163,,"LINESTRING (6.0621169 33.1088542, 6.0626401 33.1090668)",,
249837137,False,,tertiary,True,94.489,,"LINESTRING (6.0621169 33.1088542, 6.061897 33.1093765, 6.0617816 33.1096562)",,
249837137,False,,tertiary,False,40.276,,"LINESTRING (6.0622939 33.1083902, 6.0624079 33.1080408)",,
249837137,False,,tertiary,True,54.164,,"LINESTRING (6.0622939 33.1083902, 6.0621169 33.1088542)",,
268725718,False,,residential,False,54.034,,"LINESTRING (6.0622939 33.1083902, 6.0628684 33.1083227)",,
249837137,False,,tertiary,True,40.276,,"LINESTRING (6.0624079 33.1080408, 6.0622939 33.1083902)",,
249837137,False,,tertiary,False,119.679,,"LINESTRING (6.0624079 33.1080408, 6.0625716 33.1075252, 6.0627379 33.1070006)",,
732823655,False,,residential,True,114.449,,"LINESTRING (6.0624079 33.1080408, 6.063002 33.1079645, 6.0636201 33.1078728)",,
268717376,False,,residential,False,88.683,,"LINESTRING (6.0627379 33.1070006, 6.06369 33.1070056)",,
249837137,False,,tertiary,False,81.593,,"LINESTRING (6.0627379 33.1070006, 6.0628103 33.1067703, 6.0629511 33.1062889)",,
249837137,False,,tertiary,True,119.679,,"LINESTRING (6.0627379 33.1070006, 6.0625716 33.1075252, 6.0624079 33.1080408)",,
249837137,False,,tertiary,False,39.559,,"LINESTRING (6.0629511 33.1062889, 6.0630474 33.1059424)",,
249837137,False,,tertiary,True,81.593,,"LINESTRING (6.0629511 33.1062889, 6.0628103 33.1067703, 6.0627379 33.1070006)",,
268717370,True,,secondary_link,False,37.917,,"LINESTRING (6.0629511 33.1062889, 6.0628078 33.1061782, 6.0627218 33.1061322, 6.0626277 33.1060843)",,
249837137,False,,tertiary,True,39.559,,"LINESTRING (6.0630474 33.1059424, 6.0629511 33.1062889)",,
268717377,True,,secondary,False,2.435,,"LINESTRING (6.0630474 33.1059424, 6.063022 33.1059372)",30,roundabout
249837138,False,,tertiary,False,30.813000000000002,,"LINESTRING (6.0630672 33.105792, 6.0631123 33.1056344, 6.0631529 33.1055245)",,
268717377,True,,secondary,False,13.017,,"LINESTRING (6.0630672 33.105792, 6.0630978 33.1058, 6.0631195 33.1058133, 6.0631356 33.1058314, 6.0631446 33.1058526, 6.0631458 33.1058752)",30,roundabout
249837515,False,,residential,False,31.594,,"LINESTRING (6.0657968 33.1109779, 6.0661281 33.1109169)",,
255036791,True,,unclassified,False,57.402,,"LINESTRING (6.0657968 33.1109779, 6.0656859 33.1114857)",,
249837515,False,,residential,False,8.464,,"LINESTRING (6.0705993 33.1101886, 6.0706872 33.1101693)",,
249837515,False,,residential,True,56.183,,"LINESTRING (6.0705993 33.1101886, 6.0700088 33.1102918)",,
249837776,True,,primary,False,57.768,,"LINESTRING (6.0705993 33.1101886, 6.0704914 33.109677)",,
249837517,False,,residential,False,56.979,,"LINESTRING (6.0660092 33.1099774, 6.0666091 33.109877)",,
255036791,True,,unclassified,False,50.914,,"LINESTRING (6.0660092 33.1099774, 6.0659082 33.1104274)",,
249837519,False,,residential,False,49.58,,"LINESTRING (6.0671742 33.1089979, 6.0672713 33.1094363)",,
249837522,False,,residential,False,73.968,,"LINESTRING (6.0671742 33.1089979, 6.0678864 33.1087036)",,
249837522,False,,residential,True,96.11,,"LINESTRING (6.0671742 33.1089979, 6.0667182 33.1092125, 6.0665815 33.1092945, 6.0665546 33.109326, 6.0665466 33.1093597, 6.0665466 33.109408, 6.0665466 33.109572)",,
249837517,False,,residential,False,70.219,,"LINESTRING (6.067362 33.1097678, 6.0681005 33.1096408)",,
249837517,False,,residential,True,71.168,,"LINESTRING (6.067362 33.1097678, 6.0666091 33.109877)",,
249837519,False,,residential,False,49.972,,"LINESTRING (6.067362 33.1097678, 6.0674892 33.1102044)",,
249837519,False,,residential,True,37.817,,"LINESTRING (6.067362 33.1097678, 6.0672713 33.1094363)",,
249837516,False,,residential,False,68.062,,"LINESTRING (6.0674892 33.1102044, 6.0682043 33.1100784)",,
249837516,False,,residential,True,72.727,,"LINESTRING (6.0674892 33.1102044, 6.0667247 33.1103375)",,
249837519,False,,residential,False,51.979,,"LINESTRING (6.0674892 33.1102044, 6.0676009 33.1106624)",,
249837519,False,,residential,True,49.972,,"LINESTRING (6.0674892 33.1102044, 6.067362 33.1097678)",,
249837515,False,,residential,False,67.588,,"LINESTRING (6.0676009 33.1106624, 6.068312 33.1105412)",,
249837515,False,,residential,True,73.716,,"LINESTRING (6.0676009 33.1106624, 6.0668255 33.1107953)",,
249837519,False,,residential,False,53.457,,"LINESTRING (6.0676009 33.1106624, 6.0677093 33.1111345)",,
249837519,False,,residential,True,51.979,,"LINESTRING (6.0676009 33.1106624, 6.0674892 33.1102044)",,
249837514,False,,tertiary,False,68.006,,"LINESTRING (6.0677093 33.1111345, 6.0684255 33.1110155)",,
249837514,False,,tertiary,True,73.071,,"LINESTRING (6.0677093 33.1111345, 6.0669409 33.1112671)",,
249837519,False,,residential,False,82.322,,"LINESTRING (6.0677093 33.1111345, 6.0678877 33.1118596)",,
249837519,False,,residential,True,53.457,,"LINESTRING (6.0677093 33.1111345, 6.0676009 33.1106624)",,
249837514,False,,tertiary,False,66.324,,"LINESTRING (6.0684255 33.1110155, 6.0691282 33.1109189)",,
249837514,False,,tertiary,True,68.006,,"LINESTRING (6.0684255 33.1110155, 6.0677093 33.1111345)",,
249837520,False,,residential,False,53.789,,"LINESTRING (6.0684255 33.1110155, 6.068312 33.1105412)",,
249837520,False,,residential,True,58.427,,"LINESTRING (6.0684255 33.1110155, 6.0685596 33.1115288)",,
249837515,False,,residential,False,66.074,,"LINESTRING (6.068312 33.1105412, 6.0690105 33.1104374)",,
249837515,False,,residential,True,67.588,,"LINESTRING (6.068312 33.1105412, 6.0676009 33.1106624)",,
249837520,False,,residential,False,52.43,,"LINESTRING (6.068312 33.1105412, 6.0682043 33.1100784)",,
249837520,False,,residential,True,53.789,,"LINESTRING (6.068312 33.1105412, 6.0684255 33.1110155)",,
249837516,False,,residential,False,66.95,,"LINESTRING (6.0682043 33.1100784, 6.0689092 33.1099605)",,
249837516,False,,residential,True,68.062,,"LINESTRING (6.0682043 33.1100784, 6.0674892 33.1102044)",,
249837520,False,,residential,False,49.61,,"LINESTRING (6.0682043 33.1100784, 6.0681005 33.1096408)",,
249837520,False,,residential,True,52.43,,"LINESTRING (6.0682043 33.1100784, 6.068312 33.1105412)",,
249837517,False,,residential,False,65.261,,"LINESTRING (6.0681005 33.1096408, 6.0687886 33.1095301)",,
249837517,False,,residential,True,70.219,,"LINESTRING (6.0681005 33.1096408, 6.067362 33.1097678)",,
249837520,False,,residential,True,49.61,,"LINESTRING (6.0681005 33.1096408, 6.0682043 33.1100784)",,
249837521,False,,residential,False,54.365,,"LINESTRING (6.0681005 33.1096408, 6.0680205 33.109305, 6.0679904 33.1091607)",,
249837521,False,,residential,True,51.742,,"LINESTRING (6.0678864 33.1087036, 6.0679904 33.1091607)",,
249837522,False,,residential,False,62.846,,"LINESTRING (6.0678864 33.1087036, 6.0685341 33.1085452)",,
249837522,False,,residential,True,73.968,,"LINESTRING (6.0678864 33.1087036, 6.0671742 33.1089979)",,
249837521,False,,residential,False,42.789,,"LINESTRING (6.0678864 33.1087036, 6.067837 33.1085176, 6.0677844 33.1083284)",,
249837523,False,,residential,True,34.41,,"LINESTRING (6.0665466 33.109572, 6.0666091 33.109877)",,
255036785,False,,residential,True,42.893,,"LINESTRING (6.0665466 33.109572, 6.0660906 33.1096259)",,
249837522,False,,residential,False,96.11000000000001,,"LINESTRING (6.0665466 33.109572, 6.0665466 33.109408, 6.0665466 33.1093597, 6.0665546 33.109326, 6.0665815 33.1092945, 6.0667182 33.1092125, 6.0671742 33.1089979)",,
255036785,False,,residential,False,69.16499999999999,,"LINESTRING (6.0665466 33.109572, 6.0670286 33.1094827, 6.0672713 33.1094363)",,
249837522,False,,residential,False,41.183,,"LINESTRING (6.0685341 33.1085452, 6.0689606 33.1084475)",,
249837522,False,,residential,True,62.846,,"LINESTRING (6.0685341 33.1085452, 6.0678864 33.1087036)",,
255036789,False,,residential,False,57.103,,"LINESTRING (6.0685341 33.1085452, 6.0686698 33.109046)",,
255036789,False,,residential,True,21.514,,"LINESTRING (6.0685341 33.1085452, 6.0684657 33.1083604)",,
143091472,True,RN 16,primary,False,57.925,2,"LINESTRING (6.0701582 33.1082428, 6.0700616 33.1078326, 6.0700335 33.1077325)",,
249837522,False,,residential,True,58.2,,"LINESTRING (6.0701582 33.1082428, 6.0698511 33.1082812, 6.0695424 33.1083309)",,
249837514,False,,tertiary,False,73.071,,"LINESTRING (6.0669409 33.1112671, 6.0677093 33.1111345)",,
249837514,False,,tertiary,True,66.661,,"LINESTRING (6.0669409 33.1112671, 6.0662381 33.1113805)",,
249837523,False,,residential,False,53.552,,"LINESTRING (6.0669409 33.1112671, 6.0668255 33.1107953)",,
249837523,False,,residential,True,71.685,,"LINESTRING (6.0669409 33.1112671, 6.0671003 33.1118978)",,
249837515,False,,residential,False,73.716,,"LINESTRING (6.0668255 33.1107953, 6.0676009 33.1106624)",,
249837515,False,,residential,True,66.347,,"LINESTRING (6.0668255 33.1107953, 6.0661281 33.1109169)",,
249837523,False,,residential,False,51.764,,"LINESTRING (6.0668255 33.1107953, 6.0667247 33.1103375)",,
249837523,False,,residential,True,53.552,,"LINESTRING (6.0668255 33.1107953, 6.0669409 33.1112671)",,
249837516,False,,residential,False,72.727,,"LINESTRING (6.0667247 33.1103375, 6.0674892 33.1102044)",,
249837523,False,,residential,False,52.325,,"LINESTRING (6.0667247 33.1103375, 6.0666091 33.109877)",,
249837523,False,,residential,True,51.764,,"LINESTRING (6.0667247 33.1103375, 6.0668255 33.1107953)",,
249837516,False,,residential,True,77.339,,"LINESTRING (6.0667247 33.1103375, 6.0661791 33.1104263, 6.0660755 33.110444, 6.0660293 33.1104428, 6.0659934 33.1104403, 6.0659082 33.1104274)",,
249837517,False,,residential,False,71.168,,"LINESTRING (6.0666091 33.109877, 6.067362 33.1097678)",,
249837517,False,,residential,True,56.979,,"LINESTRING (6.0666091 33.109877, 6.0660092 33.1099774)",,
249837523,False,,residential,False,34.41,,"LINESTRING (6.0666091 33.109877, 6.0665466 33.109572)",,
249837523,False,,residential,True,52.325,,"LINESTRING (6.0666091 33.109877, 6.0667247 33.1103375)",,
249837776,True,,primary,False,34.666,,"LINESTRING (6.0706758 33.1104937, 6.0705993 33.1101886)",,
268697439,False,,tertiary,False,6.92,,"LINESTRING (6.0706758 33.1104937, 6.0707416 33.1104648)",,
268697439,False,,tertiary,True,58.679,,"LINESTRING (6.0706758 33.1104937, 6.0704418 33.110592, 6.0702045 33.1106869, 6.0701059 33.1107178)",,
249838617,True,,primary,False,150.435,2,"LINESTRING (6.071067 33.1121552, 6.0707489 33.1108288)",40,
268697435,False,,tertiary,False,4.013,,"LINESTRING (6.071067 33.1121552, 6.0711091 33.1121475)",,
289098310,False,,tertiary,False,4.445,,"LINESTRING (6.0713842 33.113606, 6.0714319 33.1136048)",,
249838617,True,,primary,False,164.101,2,"LINESTRING (6.0713842 33.113606, 6.0713647 33.1134245, 6.071067 33.1121552)",40,
143111747,True,RN 16,primary,False,32.351,,"LINESTRING (6.0702801 33.1087759, 6.0702164 33.1084899)",,
255036785,False,,residential,True,58.853,,"LINESTRING (6.0702801 33.1087759, 6.0696637 33.1088923)",,
255036785,False,,residential,False,5.404,,"LINESTRING (6.0690174 33.1090027, 6.0690742 33.1089928)",,
255036785,False,,residential,True,32.732,,"LINESTRING (6.0690174 33.1090027, 6.0686698 33.109046)",,
255036788,False,,residential,False,53.903,,"LINESTRING (6.0690174 33.1090027, 6.0691294 33.1094783)",,
255036785,False,,residential,False,32.732,,"LINESTRING (6.0686698 33.109046, 6.0690174 33.1090027)",,
255036785,False,,residential,True,64.552,,"LINESTRING (6.0686698 33.109046, 6.0679904 33.1091607)",,
255036789,False,,residential,False,54.955,,"LINESTRING (6.0686698 33.109046, 6.0687886 33.1095301)",,
255036789,False,,residential,True,57.103,,"LINESTRING (6.0686698 33.109046, 6.0685341 33.1085452)",,
255036790,False,,residential,False,58.953,,"LINESTRING (6.0626401 33.1090668, 6.0632126 33.1092929)",,
255036790,False,,residential,True,54.163,,"LINESTRING (6.0626401 33.1090668, 6.0621169 33.1088542)",,
289105301,False,,residential,False,85.377,,"LINESTRING (6.0626401 33.1090668, 6.0622696 33.1097691)",,
289105299,False,,residential,True,71.667,,"LINESTRING (6.0626401 33.1090668, 6.062644 33.1090328, 6.062648 33.1090156, 6.0626577 33.1089982, 6.0626832 33.1089671, 6.0628435 33.1087876, 6.0630879 33.1085525)",,
249837521,False,,residential,False,51.742,,"LINESTRING (6.0679904 33.1091607, 6.0678864 33.1087036)",,
255036785,False,,residential,False,64.552,,"LINESTRING (6.0679904 33.1091607, 6.0686698 33.109046)",,
249837521,False,,residential,True,54.365,,"LINESTRING (6.0679904 33.1091607, 6.0680205 33.109305, 6.0681005 33.1096408)",,
255036785,False,,residential,True,73.753,,"LINESTRING (6.0679904 33.1091607, 6.0676928 33.1092563, 6.0672713 33.1094363)",,
255036790,False,,residential,False,37.77,,"LINESTRING (6.0632126 33.1092929, 6.0635812 33.1094345)",,
255036790,False,,residential,True,58.953,,"LINESTRING (6.0632126 33.1092929, 6.0626401 33.1090668)",,
268725716,False,,residential,False,77.314,,"LINESTRING (6.0632126 33.1092929, 6.0628357 33.1099124)",,
249837519,False,,residential,False,37.817,,"LINESTRING (6.0672713 33.1094363, 6.067362 33.1097678)",,
249837519,False,,residential,True,49.58,,"LINESTRING (6.0672713 33.1094363, 6.0671742 33.1089979)",,
255036785,False,,residential,False,73.753,,"LINESTRING (6.0672713 33.1094363, 6.0676928 33.1092563, 6.0679904 33.1091607)",,
255036785,False,,residential,True,69.16499999999999,,"LINESTRING (6.0672713 33.1094363, 6.0670286 33.1094827, 6.0665466 33.109572)",,
249837517,False,,residential,False,31.688,,"LINESTRING (6.0691294 33.1094783, 6.0694582 33.1094051)",,
249837517,False,,residential,True,32.261,,"LINESTRING (6.0691294 33.1094783, 6.0687886 33.1095301)",,
255036788,False,,residential,False,49.432,,"LINESTRING (6.0691294 33.1094783, 6.0692249 33.1099156)",,
255036788,False,,residential,True,53.903,,"LINESTRING (6.0691294 33.1094783, 6.0690174 33.1090027)",,
249837517,False,,residential,False,32.261,,"LINESTRING (6.0687886 33.1095301, 6.0691294 33.1094783)",,
249837517,False,,residential,True,65.261,,"LINESTRING (6.0687886 33.1095301, 6.0681005 33.1096408)",,
255036789,False,,residential,False,49.159,,"LINESTRING (6.0687886 33.1095301, 6.0689092 33.1099605)",,
255036789,False,,residential,True,54.955,,"LINESTRING (6.0687886 33.1095301, 6.0686698 33.109046)",,
255036790,False,,residential,False,74.263,,"LINESTRING (6.063947 33.1095922, 6.0646718 33.1098705)",,
255036790,False,,residential,True,38.318,,"LINESTRING (6.063947 33.1095922, 6.0635812 33.1094345)",,
268725713,False,,residential,False,115.823,,"LINESTRING (6.063947 33.1095922, 6.0647656 33.1088081)",,
268725713,False,,residential,True,70.672,,"LINESTRING (6.063947 33.1095922, 6.0634569 33.1100774)",,
255036785,False,,residential,False,42.893,,"LINESTRING (6.0660906 33.1096259, 6.0665466 33.109572)",,
255036785,False,,residential,True,22.219,,"LINESTRING (6.0660906 33.1096259, 6.0659042 33.1095012)",,
255036791,True,,unclassified,False,39.814,,"LINESTRING (6.0660906 33.1096259, 6.0660092 33.1099774)",,
249837516,False,,residential,False,58.06,,"LINESTRING (6.0698827 33.1097896, 6.0704914 33.109677)",,
249837516,False,,residential,True,62.849,,"LINESTRING (6.0698827 33.1097896, 6.0692249 33.1099156)",,
249837517,False,,residential,False,57.064,,"LINESTRING (6.0698827 33.1097896, 6.0700088 33.1102918)",,
249837517,False,,residential,True,52.036,,"LINESTRING (6.0698827 33.1097896, 6.0697697 33.1093313)",,
255036790,False,,residential,False,113.67,,"LINESTRING (6.0646718 33.1098705, 6.0657499 33.1103496)",,
255036790,False,,residential,True,74.263,,"LINESTRING (6.0646718 33.1098705, 6.063947 33.1095922)",,
268725721,False,,residential,False,101.36,,"LINESTRING (6.0646718 33.1098705, 6.0651628 33.109057)",,
268725721,False,,residential,True,57.6,,"LINESTRING (6.0646718 33.1098705, 6.0643988 33.1103353)",,
249837516,False,,residential,False,62.849,,"LINESTRING (6.0692249 33.1099156, 6.0698827 33.1097896)",,
249837516,False,,residential,True,29.825,,"LINESTRING (6.0692249 33.1099156, 6.0689092 33.1099605)",,
255036788,False,,residential,False,54.081,,"LINESTRING (6.0692249 33.1099156, 6.0693441 33.1103916)",,
255036788,False,,residential,True,49.432,,"LINESTRING (6.0692249 33.1099156, 6.0691294 33.1094783)",,
249837516,False,,residential,False,29.825,,"LINESTRING (6.0689092 33.1099605, 6.0692249 33.1099156)",,
249837516,False,,residential,True,66.95,,"LINESTRING (6.0689092 33.1099605, 6.0682043 33.1100784)",,
255036789,False,,residential,False,53.862,,"LINESTRING (6.0689092 33.1099605, 6.0690105 33.1104374)",,
255036789,False,,residential,True,49.159,,"LINESTRING (6.0689092 33.1099605, 6.0687886 33.1095301)",,
249837515,False,,residential,False,56.183,,"LINESTRING (6.0700088 33.1102918, 6.0705993 33.1101886)",,
249837515,False,,residential,True,62.896,,"LINESTRING (6.0700088 33.1102918, 6.0693441 33.1103916)",,
249837517,False,,residential,False,48.225,,"LINESTRING (6.0700088 33.1102918, 6.0701059 33.1107178)",,
249837517,False,,residential,True,57.064,,"LINESTRING (6.0700088 33.1102918, 6.0698827 33.1097896)",,
249837515,False,,residential,False,62.896,,"LINESTRING (6.0693441 33.1103916, 6.0700088 33.1102918)",,
249837515,False,,residential,True,31.486,,"LINESTRING (6.0693441 33.1103916, 6.0690105 33.1104374)",,
255036788,False,,residential,False,53.055,,"LINESTRING (6.0693441 33.1103916, 6.0694501 33.1108604)",,
255036788,False,,residential,True,54.081,,"LINESTRING (6.0693441 33.1103916, 6.0692249 33.1099156)",,
435834335,False,,residential,True,17.095,,"LINESTRING (6.0659082 33.1104274, 6.0657499 33.1103496)",,
249837516,False,,residential,False,77.339,,"LINESTRING (6.0659082 33.1104274, 6.0659934 33.1104403, 6.0660293 33.1104428, 6.0660755 33.110444, 6.0661791 33.1104263, 6.0667247 33.1103375)",,
255036791,True,,unclassified,False,62.086,,"LINESTRING (6.0659082 33.1104274, 6.0658769 33.1105861, 6.0657968 33.1109779)",,
249837515,False,,residential,False,31.486,,"LINESTRING (6.0690105 33.1104374, 6.0693441 33.1103916)",,
249837515,False,,residential,True,66.074,,"LINESTRING (6.0690105 33.1104374, 6.068312 33.1105412)",,
255036789,False,,residential,False,54.651,,"LINESTRING (6.0690105 33.1104374, 6.0691282 33.1109189)",,
255036789,False,,residential,True,53.862,,"LINESTRING (6.0690105 33.1104374, 6.0689092 33.1099605)",,
255036793,True,,unclassified,False,36.77,,"LINESTRING (6.0656803 33.1106751, 6.0657499 33.1103496)",,
268725712,False,,residential,True,125.195,,"LINESTRING (6.0656803 33.1106751, 6.0643988 33.1103353)",,
249837514,False,,tertiary,False,63.105,,"LINESTRING (6.0694501 33.1108604, 6.0701059 33.1107178)",,
249837514,False,,tertiary,True,30.679,,"LINESTRING (6.0694501 33.1108604, 6.0691282 33.1109189)",,
255036788,False,,residential,False,23.883,,"LINESTRING (6.0694501 33.1108604, 6.0695145 33.1110683)",,
255036788,False,,residential,True,53.055,,"LINESTRING (6.0694501 33.1108604, 6.0693441 33.1103916)",,
249837514,False,,tertiary,False,30.679,,"LINESTRING (6.0691282 33.1109189, 6.0694501 33.1108604)",,
249837514,False,,tertiary,True,66.324,,"LINESTRING (6.0691282 33.1109189, 6.0684255 33.1110155)",,
255036789,False,,residential,False,32.883,,"LINESTRING (6.0691282 33.1109189, 6.0692047 33.1112076)",,
255036789,False,,residential,True,54.651,,"LINESTRING (6.0691282 33.1109189, 6.0690105 33.1104374)",,
255036793,True,,unclassified,False,63.358,,"LINESTRING (6.0655599 33.1112359, 6.0656803 33.1106751)",,
268725709,False,,residential,True,143.392,,"LINESTRING (6.0655599 33.1112359, 6.0640918 33.1108476)",,
249837514,False,,tertiary,False,52.744,,"LINESTRING (6.0656859 33.1114857, 6.0662381 33.1113805)",,
249837514,False,,tertiary,True,18.768,,"LINESTRING (6.0656859 33.1114857, 6.0654886 33.11152)",,
255036791,True,,unclassified,False,159.193,,"LINESTRING (6.0656859 33.1114857, 6.0653959 33.1128966)",,
249837514,False,,tertiary,False,18.768,,"LINESTRING (6.0654886 33.11152, 6.0656859 33.1114857)",,
249837514,False,,tertiary,True,131.778,,"LINESTRING (6.0654886 33.11152, 6.0640991 33.1117434)",,
255036793,True,,unclassified,False,32.281,,"LINESTRING (6.0654886 33.11152, 6.0655599 33.1112359)",,
255036793,True,,unclassified,False,134.662,,"LINESTRING (6.0652754 33.1127178, 6.0654886 33.11152)",,
268725734,False,,residential,True,88.908,,"LINESTRING (6.0652754 33.1127178, 6.0643369 33.112864)",,
249837776,True,,primary,False,10.144,,"LINESTRING (6.0707489 33.1108288, 6.0707255 33.1107397)",,
183759503,True,,primary,False,559.4100000000001,2,"LINESTRING (6.0707489 33.1108288, 6.0704532 33.110811, 6.0703305 33.1108138, 6.0702796 33.1108166, 6.070238 33.1108234, 6.0701904 33.1108329, 6.0701562 33.110843, 6.0701099 33.1108599, 6.0688359 33.111485, 6.0673559 33.1122034, 6.0672822 33.112236, 6.067193 33.1122708, 6.0670133 33.112341, 6.0657245 33.1128319, 6.0653897 33.1129735)",50,
249837776,True,,primary,False,27.743,,"LINESTRING (6.0707255 33.1107397, 6.0706758 33.1104937)",,
706754693,True,,primary,False,6.237,2,"LINESTRING (6.0707255 33.1107397, 6.0707919 33.1107324)",50,
268697500,False,,secondary,True,7.646,,"LINESTRING (6.0699014 33.1069467, 6.0698202 33.1069568)",,
255036784,True,RN 16,primary,False,173.82600000000002,2,"LINESTRING (6.0699014 33.1069467, 6.069957 33.1072511, 6.0701308 33.1078653, 6.0702915 33.1084747)",,
268697500,False,,secondary,False,101.00299999999999,,"LINESTRING (6.0699014 33.1069467, 6.0699624 33.1069422, 6.0700102 33.1069389, 6.0701131 33.106933, 6.0702376 33.1069253, 6.0709823 33.1068741)",,
143091472,True,RN 16,primary,False,10.58,2,"LINESTRING (6.0698202 33.1069568, 6.069783 33.1068669)",,
268697500,False,,secondary,False,7.646,,"LINESTRING (6.0698202 33.1069568, 6.0699014 33.1069467)",,
268697501,False,,tertiary,True,30.559,,"LINESTRING (6.0709823 33.1068741, 6.071061 33.1071409)",,
268697500,False,,secondary,True,101.00299999999999,,"LINESTRING (6.0709823 33.1068741, 6.0702376 33.1069253, 6.0701131 33.106933, 6.0700102 33.1069389, 6.0699624 33.1069422, 6.0699014 33.1069467)",,
249837521,False,,residential,False,164.17100000000005,,"LINESTRING (6.0676087 33.1078622, 6.0674089 33.1075275, 6.0671997 33.1071556, 6.0670857 33.1069602, 6.0670354 33.1068641, 6.0669925 33.1067535, 6.066955 33.1066495, 6.0669053 33.1065119)",,
249837521,False,,residential,True,54.41199999999999,,"LINESTRING (6.0676087 33.1078622, 6.0676584 33.1079667, 6.067704 33.1080869, 6.0677482 33.108224, 6.0677844 33.1083284)",,
