osmid,highway,oneway,reversed,length,ref,geometry,junction,maxspeed
317852137,residential,False,True,31.99,,"LINESTRING (7.6017208 36.0278181, 7.6019606 36.0280306)",,
322760518,secondary,False,False,66.267,CW 12,"LINESTRING (7.6017208 36.0278181, 7.6012179 36.0282537)",,
322760518,secondary,False,True,14.837,CW 12,"LINESTRING (7.6017208 36.0278181, 7.6018149 36.0277085)",,
140773766,secondary,True,False,38.467,,"LINESTRING (7.6050628 36.024777, 7.6052811 36.0244795)",,
272097445,secondary,False,False,36.756,CW 12,"LINESTRING (7.6050628 36.024777, 7.6048144 36.0250395)",,
272097445,secondary,False,True,26.186,CW 12,"LINESTRING (7.6033611 36.0264459, 7.6036375 36.0263718)",,
317854286,residential,False,False,61.297,,"LINESTRING (7.6033611 36.0264459, 7.6036876 36.0269298)",,
319639049,residential,False,True,15.231,,"LINESTRING (7.6033611 36.0264459, 7.6033363 36.0263104)",,
272097445,secondary,False,False,75.313,CW 12,"LINESTRING (7.6033611 36.0264459, 7.6027441 36.0265615, 7.6025685 36.0266457)",,
272097445,secondary,False,False,26.186,CW 12,"LINESTRING (7.6036375 36.0263718, 7.6033611 36.0264459)",,
272097445,secondary,False,True,13.529,CW 12,"LINESTRING (7.6036375 36.0263718, 7.6037386 36.0262817)",,
319637245,residential,False,True,39.731,,"LINESTRING (7.6036375 36.0263718, 7.603701 36.0260182)",,
272097445,secondary,False,False,55.769,CW 12,"LINESTRING (7.6025685 36.0266457, 7.6022444 36.0270733)",,
319637242,residential,False,False,14.52,,"LINESTRING (7.6025685 36.0266457, 7.6024078 36.0266584)",,
272097445,secondary,False,True,75.313,CW 12,"LINESTRING (7.6025685 36.0266457, 7.6027441 36.0265615, 7.6033611 36.0264459)",,
319639051,residential,False,True,57.798,,"LINESTRING (7.6025685 36.0266457, 7.6026245 36.0265294, 7.6029262 36.0262188)",,
272097444,secondary,True,False,58.163,CW 12,"LINESTRING (7.6062244 36.0239888, 7.6057215 36.0243177)",,
261178266,tertiary,False,False,30.946,,"LINESTRING (7.6012179 36.0282537, 7.6015472 36.0283345)",,
322760518,secondary,False,True,66.267,CW 12,"LINESTRING (7.6012179 36.0282537, 7.6017208 36.0278181)",,
319632283,residential,True,False,103.595,,"LINESTRING (7.6012179 36.0282537, 7.6013255 36.0283908, 7.6016044 36.0289982, 7.601597 36.0291194)",,
322760518,secondary,False,False,47.57000000000001,CW 12,"LINESTRING (7.6012179 36.0282537, 7.6008888 36.0284354, 7.6008151 36.0285225)",,
272097446,secondary,True,False,36.919,CW 14,"LINESTRING (7.6049987 36.0242494, 7.605403 36.0241918)",,
140773761,secondary,True,False,14.884,,"LINESTRING (7.605403 36.0241918, 7.6054472 36.0241651, 7.6055 36.0241522, 7.6055551 36.0241547)",roundabout,
140773375,secondary,True,False,62.954,CW 14,"LINESTRING (7.6055551 36.0241547, 7.6062244 36.0239888)",,
140773761,secondary,True,False,31.017,,"LINESTRING (7.6055551 36.0241547, 7.6056078 36.0241733, 7.6056488 36.0242059, 7.6056728 36.0242481, 7.6056767 36.0242945, 7.6056599 36.024339, 7.6056247 36.0243757)",roundabout,
272097444,secondary,True,False,7.202,CW 12,"LINESTRING (7.6056247 36.0243757, 7.6055719 36.0244244)",,
140773761,secondary,True,False,28.946,,"LINESTRING (7.6056247 36.0243757, 7.6055792 36.0243987, 7.6055269 36.0244082, 7.6054736 36.0244031, 7.6054255 36.0243839, 7.605388 36.0243528, 7.6053654 36.0243135)",roundabout,
272097449,secondary_link,True,False,12.237,,"LINESTRING (7.6053654 36.0243135, 7.605232 36.0242918)",,
140773761,secondary,True,False,14.504000000000001,,"LINESTRING (7.6053654 36.0243135, 7.6053603 36.0242702, 7.6053733 36.024228, 7.605403 36.0241918)",roundabout,
140773766,secondary,True,False,21.504,,"LINESTRING (7.605232 36.0242918, 7.6049987 36.0242494)",,
272097448,secondary_link,True,False,19.955,,"LINESTRING (7.6052811 36.0244795, 7.6053654 36.0243135)",,
140773766,secondary,True,False,23.093999999999998,,"LINESTRING (7.6052811 36.0244795, 7.6053037 36.0243786, 7.6052812 36.0243402, 7.605232 36.0242918)",,
320501278,residential,False,False,133.171,,"LINESTRING (7.6052811 36.0244795, 7.6046886 36.0244783, 7.604584 36.0244978, 7.6045223 36.024747, 7.6047543 36.024956, 7.6048144 36.0250395)",,
261178266,tertiary,False,False,24.522,,"LINESTRING (7.6046192 36.0296432, 7.6048471 36.0297643)",,
261178266,tertiary,False,True,90.449,,"LINESTRING (7.6046192 36.0296432, 7.6037823 36.029192)",,
317854723,residential,False,True,50.163,,"LINESTRING (7.6046192 36.0296432, 7.604925 36.0292659)",,
261178264,tertiary,True,False,115.093,,"LINESTRING (7.6060853 36.0303654, 7.6071332 36.0309597)",,
319633950,residential,False,False,48.691,,"LINESTRING (7.6060853 36.0303654, 7.6063914 36.0300042)",,
319633950,residential,False,True,12.244,,"LINESTRING (7.6060853 36.0303654, 7.606009 36.0304566)",,
261178266,tertiary,False,False,90.449,,"LINESTRING (7.6037823 36.029192, 7.6046192 36.0296432)",,
261178266,tertiary,False,True,88.35,,"LINESTRING (7.6037823 36.029192, 7.6029266 36.0288016)",,
317852130,residential,False,False,29.031,,"LINESTRING (7.6037823 36.029192, 7.6039339 36.0289615)",,
319633954,residential,False,False,31.293,,"LINESTRING (7.6037823 36.029192, 7.6036453 36.0294507)",,
261178265,tertiary,False,True,23.825,,"LINESTRING (7.6079394 36.031471, 7.6081616 36.0315877)",,
1086358414,tertiary,True,False,67.666,,"LINESTRING (7.6079394 36.031471, 7.6078887 36.0314719, 7.6078455 36.0314713, 7.6078032 36.0314644, 7.6077631 36.0314514, 7.6072946 36.0311857)",,
319633950,residential,False,False,12.244,,"LINESTRING (7.606009 36.0304566, 7.6060853 36.0303654)",,
319633950,residential,False,True,69.455,,"LINESTRING (7.606009 36.0304566, 7.6059225 36.0305312, 7.6057845 36.0305943, 7.605637 36.0306395, 7.6054895 36.0306594, 7.6053094 36.0306606)",,
1086358414,tertiary,True,False,19.070999999999998,,"LINESTRING (7.606009 36.0304566, 7.6059543 36.0304256, 7.6059306 36.0304033, 7.6059106 36.0303788, 7.6058944 36.0303525, 7.6058824 36.0303248)",,
261178266,tertiary,False,False,88.35,,"LINESTRING (7.6029266 36.0288016, 7.6037823 36.029192)",,
261178266,tertiary,False,True,134.479,,"LINESTRING (7.6029266 36.0288016, 7.6015472 36.0283345)",,
317852131,residential,False,False,28.242,,"LINESTRING (7.6029266 36.0288016, 7.6030433 36.0285658)",,
319632281,residential,False,False,34.631,,"LINESTRING (7.6029266 36.0288016, 7.6027699 36.0290861)",,
261178266,tertiary,False,True,62.553,,"LINESTRING (7.6058824 36.0303248, 7.6053069 36.0300088)",,
319633958,residential,False,True,52.178,,"LINESTRING (7.6058824 36.0303248, 7.6053022 36.0303303)",,
261178264,tertiary,True,False,19.712,,"LINESTRING (7.6058824 36.0303248, 7.6059162 36.0303199, 7.6059513 36.0303187, 7.6059862 36.0303216, 7.6060203 36.0303283, 7.6060853 36.0303654)",,
322760518,secondary,False,True,143.286,CW 12,"LINESTRING (7.5993075 36.031181, 7.5999197 36.0299913)",,
317854282,residential,False,False,61.867,,"LINESTRING (7.6040025 36.0279325, 7.6044963 36.0275451)",,
317852130,residential,False,True,52.717999999999996,,"LINESTRING (7.6040025 36.0279325, 7.6039905 36.0281171, 7.6040918 36.0283945)",,
317852131,residential,False,True,82.851,,"LINESTRING (7.6040025 36.0279325, 7.603873 36.0280703, 7.6032378 36.0283219)",,
317854281,residential,False,False,134.60999999999999,,"LINESTRING (7.6040025 36.0279325, 7.6042163 36.0280081, 7.604723 36.0283785, 7.6048164 36.0283629, 7.6051492 36.0280774)",,
322761560,residential,True,False,37.661,,"LINESTRING (7.6040025 36.0279325, 7.6038841 36.0279771, 7.6038002 36.0279674, 7.6036843 36.0278322)",,
261178266,tertiary,False,False,134.479,,"LINESTRING (7.6015472 36.0283345, 7.6029266 36.0288016)",,
261178266,tertiary,False,True,30.946,,"LINESTRING (7.6015472 36.0283345, 7.6012179 36.0282537)",,
317852129,residential,False,False,39.641,,"LINESTRING (7.6015472 36.0283345, 7.6018928 36.0281132)",,40
322761559,residential,False,False,51.885,,"LINESTRING (7.6026907 36.0272112, 7.6031925 36.0274415)",,
322761559,residential,False,True,42.964,,"LINESTRING (7.6026907 36.0272112, 7.6022444 36.0270733)",,
317852129,residential,False,True,62.021,,"LINESTRING (7.6026907 36.0272112, 7.6026582 36.0273456, 7.602546 36.0275535, 7.6024221 36.0277196)",,40
317852130,residential,False,False,16.609,,"LINESTRING (7.6040252 36.0288118, 7.6041013 36.0286757)",,
317852130,residential,False,True,18.561,,"LINESTRING (7.6040252 36.0288118, 7.6039339 36.0289615)",,
317854724,residential,False,False,95.377,,"LINESTRING (7.6040252 36.0288118, 7.604925 36.0292659)",,
317852131,residential,False,True,32.271,,"LINESTRING (7.6032378 36.0283219, 7.6030433 36.0285658)",,
317852134,residential,False,False,34.368,,"LINESTRING (7.6032378 36.0283219, 7.6028806 36.0284318)",,
317852131,residential,False,False,82.851,,"LINESTRING (7.6032378 36.0283219, 7.603873 36.0280703, 7.6040025 36.0279325)",,
317852132,residential,False,False,97.371,,"LINESTRING (7.6036843 36.0278322, 7.6030662 36.0280876, 7.6028945 36.0278056)",,40
322761560,residential,True,False,62.244,,"LINESTRING (7.6036843 36.0278322, 7.6035125 36.0276614, 7.6031925 36.0274415)",,
317852132,residential,False,True,97.371,,"LINESTRING (7.6028945 36.0278056, 7.6030662 36.0280876, 7.6036843 36.0278322)",,40
317852130,residential,False,True,16.609,,"LINESTRING (7.6041013 36.0286757, 7.6040252 36.0288118)",,
317852130,residential,False,False,31.358,,"LINESTRING (7.6041013 36.0286757, 7.6041088 36.0285319, 7.6040918 36.0283945)",,
317852133,residential,False,False,71.26599999999999,,"LINESTRING (7.6041013 36.0286757, 7.6037412 36.0285128, 7.6040918 36.0283945)",,40
317852130,residential,False,False,52.717999999999996,,"LINESTRING (7.6040918 36.0283945, 7.6039905 36.0281171, 7.6040025 36.0279325)",,
317852130,residential,False,True,31.358,,"LINESTRING (7.6040918 36.0283945, 7.6041088 36.0285319, 7.6041013 36.0286757)",,
317852133,residential,False,True,71.26599999999999,,"LINESTRING (7.6040918 36.0283945, 7.6037412 36.0285128, 7.6041013 36.0286757)",,40
317852129,residential,False,False,11.024,,"LINESTRING (7.6018928 36.0281132, 7.6019606 36.0280306)",,40
317852129,residential,False,True,39.641,,"LINESTRING (7.6018928 36.0281132, 7.6015472 36.0283345)",,40
317852134,residential,False,True,92.054,,"LINESTRING (7.6018928 36.0281132, 7.6028207 36.0284628)",,
317852134,residential,False,False,6.395,,"LINESTRING (7.6028806 36.0284318, 7.6028207 36.0284628)",,
317852134,residential,False,True,34.368,,"LINESTRING (7.6028806 36.0284318, 7.6032378 36.0283219)",,
317852135,residential,False,False,89.284,,"LINESTRING (7.6028806 36.0284318, 7.6024221 36.0277196)",,
317852135,residential,False,True,89.284,,"LINESTRING (7.6024221 36.0277196, 7.6028806 36.0284318)",,
317854280,residential,False,False,75.868,,"LINESTRING (7.6024221 36.0277196, 7.6031925 36.0274415)",,
317852129,residential,False,False,62.021,,"LINESTRING (7.6024221 36.0277196, 7.602546 36.0275535, 7.6026582 36.0273456, 7.6026907 36.0272112)",,40
317852129,residential,False,True,54.024,,"LINESTRING (7.6024221 36.0277196, 7.6022384 36.0278468, 7.6019606 36.0280306)",,40
317852130,residential,False,False,18.561,,"LINESTRING (7.6039339 36.0289615, 7.6040252 36.0288118)",,
317852130,residential,False,True,29.031,,"LINESTRING (7.6039339 36.0289615, 7.6037823 36.029192)",,
317852136,residential,False,True,91.379,,"LINESTRING (7.6039339 36.0289615, 7.6030433 36.0285658)",,
317852129,residential,False,True,11.024,,"LINESTRING (7.6019606 36.0280306, 7.6018928 36.0281132)",,40
317852137,residential,False,False,31.99,,"LINESTRING (7.6019606 36.0280306, 7.6017208 36.0278181)",,
317852129,residential,False,False,54.024,,"LINESTRING (7.6019606 36.0280306, 7.6022384 36.0278468, 7.6024221 36.0277196)",,40
272097445,secondary,False,True,55.769,CW 12,"LINESTRING (7.6022444 36.0270733, 7.6025685 36.0266457)",,
319637239,residential,False,True,24.476,,"LINESTRING (7.6022444 36.0270733, 7.6019724 36.0270812)",,
322761559,residential,False,False,42.964,,"LINESTRING (7.6022444 36.0270733, 7.6026907 36.0272112)",,
322760518,secondary,False,False,80.611,CW 12,"LINESTRING (7.6022444 36.0270733, 7.6019132 36.027594, 7.6018149 36.0277085)",,
317854281,residential,False,False,83.37,,"LINESTRING (7.6051492 36.0280774, 7.6044963 36.0275451)",,
317854283,residential,False,True,8.214,,"LINESTRING (7.6051492 36.0280774, 7.6052182 36.0281258)",,
317854281,residential,False,True,134.61,,"LINESTRING (7.6051492 36.0280774, 7.6048164 36.0283629, 7.604723 36.0283785, 7.6042163 36.0280081, 7.6040025 36.0279325)",,
317854281,residential,False,False,45.965,,"LINESTRING (7.6036876 36.0269298, 7.6033856 36.0272633)",,
317854281,residential,False,True,99.849,,"LINESTRING (7.6036876 36.0269298, 7.6044963 36.0275451)",,
317854285,residential,False,False,53.923,,"LINESTRING (7.6036876 36.0269298, 7.6041171 36.0265914)",,
317854286,residential,False,True,61.297,,"LINESTRING (7.6036876 36.0269298, 7.6033611 36.0264459)",,
317854280,residential,False,True,75.868,,"LINESTRING (7.6031925 36.0274415, 7.6024221 36.0277196)",,
317854281,residential,False,True,26.347,,"LINESTRING (7.6031925 36.0274415, 7.6033856 36.0272633)",,
322761559,residential,False,True,51.885,,"LINESTRING (7.6031925 36.0274415, 7.6026907 36.0272112)",,
322761560,residential,True,False,70.623,,"LINESTRING (7.6031925 36.0274415, 7.6033453 36.0274737, 7.6038922 36.0277224)",,
317854281,residential,False,False,99.849,,"LINESTRING (7.6044963 36.0275451, 7.6036876 36.0269298)",,
317854281,residential,False,True,83.37,,"LINESTRING (7.6044963 36.0275451, 7.6051492 36.0280774)",,
317854282,residential,False,False,50.321,,"LINESTRING (7.6044963 36.0275451, 7.6048804 36.027216)",,
317854282,residential,False,True,61.867,,"LINESTRING (7.6044963 36.0275451, 7.6040025 36.0279325)",,
317854282,residential,False,False,97.266,,"LINESTRING (7.6052714 36.02689, 7.6045157 36.0262642)",,
317854282,residential,False,True,50.501,,"LINESTRING (7.6052714 36.02689, 7.6048804 36.027216)",,
317854283,residential,False,False,66.633,,"LINESTRING (7.6052714 36.02689, 7.6058174 36.0272951)",,
272097445,secondary,False,False,16.712,CW 12,"LINESTRING (7.6041304 36.02593, 7.6040161 36.0260485)",,
272097445,secondary,False,True,30.182000000000002,CW 12,"LINESTRING (7.6041304 36.02593, 7.6041632 36.025896, 7.604309 36.0257005)",,
317854282,residential,False,True,23.789,,"LINESTRING (7.6041304 36.02593, 7.6042293 36.0260229, 7.6043111 36.0260859)",,
