osmid,highway,oneway,reversed,length,ref,geometry,name,junction
257566771,residential,False,False,38.869,,"LINESTRING (5.8136276 35.9765921, 5.8135725 35.9762454)",,
293514274,primary,False,True,101.22,RN 75,"LINESTRING (5.8136276 35.9765921, 5.8125104 35.9766981)",,
257566775,residential,False,True,56.717,,"LINESTRING (5.8121817 35.9746291, 5.8122621 35.975135)",,
323834943,residential,False,False,67.592,,"LINESTRING (5.8121817 35.9746291, 5.8114369 35.9747078)",,
"[323834936, 323834933, 323834934, 257566775]",residential,False,False,169.10299999999998,,"LINESTRING (5.8121817 35.9746291, 5.8121349 35.9743343, 5.8113648 35.974386, 5.8113487 35.9741191, 5.810941 35.9741451)",,
"[257566771, 323834943]",residential,False,True,230.197,,"LINESTRING (5.8121817 35.9746291, 5.81326 35.9745152, 5.8133067 35.9745228, 5.8133228 35.9745532, 5.8134033 35.975148, 5.8134816 35.9756643)",,
257566772,residential,False,False,68.747,,"LINESTRING (5.8107459 35.9747808, 5.8106575 35.9741667)",,
257566772,residential,False,True,55.469,,"LINESTRING (5.8107459 35.9747808, 5.8108172 35.9752763)",,
323834943,residential,False,False,42.362,,"LINESTRING (5.8107459 35.9747808, 5.8102791 35.9748301)",,
323834943,residential,False,True,26.364,,"LINESTRING (5.8107459 35.9747808, 5.8108325 35.9747716, 5.8110364 35.9747501)",,
319016750,residential,False,False,55.009,,"LINESTRING (5.8098416 35.9748865, 5.8097482 35.9743976)",,
323834932,residential,False,False,125.067,,"LINESTRING (5.8098416 35.9748865, 5.8100076 35.9760032)",,
323834943,residential,False,True,39.866,,"LINESTRING (5.8098416 35.9748865, 5.8102791 35.9748301)",,
257566773,residential,False,True,21.797,,"LINESTRING (5.8100076 35.9760032, 5.8102483 35.9759812)",,
257568590,residential,False,True,34.465,,"LINESTRING (5.8100076 35.9760032, 5.8100494 35.9763113)",شارع 19 يونيو 1965,
323834932,residential,False,True,125.067,,"LINESTRING (5.8100076 35.9760032, 5.8098416 35.9748865)",,
323834937,residential,False,False,24.257,,"LINESTRING (5.8100076 35.9760032, 5.8097395 35.9760259)",,
257566780,residential,False,False,38.136,,"LINESTRING (5.8091868 35.9760726, 5.8091393 35.9757318)",,
323834937,residential,False,True,25.487,,"LINESTRING (5.8091868 35.9760726, 5.8094685 35.9760488)",,
323834940,residential,False,False,18.414,,"LINESTRING (5.8091868 35.9760726, 5.8092114 35.976237)",,
257568602,tertiary,False,False,31.149,,"LINESTRING (5.8093319 35.9770421, 5.8093792 35.9773196)",,
293514274,primary,False,False,24.495,RN 75,"LINESTRING (5.8093319 35.9770421, 5.8096023 35.9770167)",,
293514274,primary,False,True,71.938,RN 75,"LINESTRING (5.8093319 35.9770421, 5.8085382 35.9771195)",,
323834940,residential,False,True,43.582,,"LINESTRING (5.8093319 35.9770421, 5.8092737 35.976653)",,
257566772,residential,False,False,73.112,,"LINESTRING (5.8110469 35.976873, 5.8109529 35.9762199)",,
293514274,primary,False,False,62.263,RN 75,"LINESTRING (5.8110469 35.976873, 5.8117314 35.9767912)",,
293514274,primary,False,True,14.891,RN 75,"LINESTRING (5.8110469 35.976873, 5.8108829 35.9768909)",,
257566772,residential,False,False,15.583,,"LINESTRING (5.8106575 35.9741667, 5.8106375 35.9740275)",,
257566772,residential,False,True,68.747,,"LINESTRING (5.8106575 35.9741667, 5.8107459 35.9747808)",,
323834936,residential,False,True,25.624,,"LINESTRING (5.8106575 35.9741667, 5.810941 35.9741451)",,
323834936,residential,False,False,25.624,,"LINESTRING (5.810941 35.9741451, 5.8106575 35.9741667)",,
323834938,residential,False,False,67.819,,"LINESTRING (5.810941 35.9741451, 5.8110364 35.9747501)",,
"[323834936, 323834933, 323834934, 257566775]",residential,False,True,169.103,,"LINESTRING (5.810941 35.9741451, 5.8113487 35.9741191, 5.8113648 35.974386, 5.8121349 35.9743343, 5.8121817 35.9746291)",,
"[323834938, 257566772, 323834935]",residential,False,True,114.678,,"LINESTRING (5.810941 35.9741451, 5.810882 35.9736763, 5.8105914 35.9737067, 5.8106375 35.9740275)",,
323834938,residential,False,False,55.727,,"LINESTRING (5.8110364 35.9747501, 5.8111101 35.9752477)",,
323834938,residential,False,True,67.819,,"LINESTRING (5.8110364 35.9747501, 5.810941 35.9741451)",,
323834943,residential,False,True,36.346,,"LINESTRING (5.8110364 35.9747501, 5.8114369 35.9747078)",,
323834943,residential,False,False,26.364,,"LINESTRING (5.8110364 35.9747501, 5.8108325 35.9747716, 5.8107459 35.9747808)",,
257566773,residential,False,False,27.634,,"LINESTRING (5.8112146 35.9758903, 5.8109098 35.9759206)",,
323834938,residential,False,True,72.07,,"LINESTRING (5.8112146 35.9758903, 5.8111101 35.9752477)",,
323834939,residential,False,False,34.813,,"LINESTRING (5.8112146 35.9758903, 5.8115988 35.9758536)",,
323834939,residential,False,True,101.344,,"LINESTRING (5.8134816 35.9756643, 5.8123642 35.9757781)",,
"[257566771, 323834943]",residential,False,False,230.197,,"LINESTRING (5.8134816 35.9756643, 5.8134033 35.975148, 5.8133228 35.9745532, 5.8133067 35.9745228, 5.81326 35.9745152, 5.8121817 35.9746291)",,
257566771,residential,False,True,65.131,,"LINESTRING (5.8134816 35.9756643, 5.8135106 35.9758556, 5.8135725 35.9762454)",,
257566772,residential,False,True,33.506,,"LINESTRING (5.8109098 35.9759206, 5.8109529 35.9762199)",,
257566773,residential,False,False,30.682,,"LINESTRING (5.8109098 35.9759206, 5.810571 35.9759516)",,
257566773,residential,False,True,27.634,,"LINESTRING (5.8109098 35.9759206, 5.8112146 35.9758903)",,
257566772,residential,False,False,72.126,,"LINESTRING (5.8109098 35.9759206, 5.8108854 35.9757506, 5.8108172 35.9752763)",,
257566775,residential,False,False,39.217,,"LINESTRING (5.8125104 35.9766981, 5.8124548 35.9763483)",,
293514274,primary,False,False,101.22,RN 75,"LINESTRING (5.8125104 35.9766981, 5.8136276 35.9765921)",,
293514274,primary,False,True,34.164,RN 75,"LINESTRING (5.8125104 35.9766981, 5.8121348 35.9767429)",,
257566775,residential,False,False,72.097,,"LINESTRING (5.8123642 35.9757781, 5.8122621 35.975135)",,
257566775,residential,False,True,63.925,,"LINESTRING (5.8123642 35.9757781, 5.8124548 35.9763483)",,
323834939,residential,False,False,101.344,,"LINESTRING (5.8123642 35.9757781, 5.8134816 35.9756643)",,
323834939,residential,False,True,33.848,,"LINESTRING (5.8123642 35.9757781, 5.811991 35.9758161)",,
257566776,residential,False,False,104.937,,"LINESTRING (5.8117314 35.9767912, 5.8115988 35.9758536)",,
293514274,primary,False,False,36.695,RN 75,"LINESTRING (5.8117314 35.9767912, 5.8121348 35.9767429)",,
293514274,primary,False,True,62.263,RN 75,"LINESTRING (5.8117314 35.9767912, 5.8110469 35.976873)",,
257566776,residential,False,False,72.166,,"LINESTRING (5.8115988 35.9758536, 5.8115077 35.9752088)",,
257566776,residential,False,True,104.937,,"LINESTRING (5.8115988 35.9758536, 5.8117314 35.9767912)",,
323834939,residential,False,False,35.538,,"LINESTRING (5.8115988 35.9758536, 5.811991 35.9758161)",,
323834939,residential,False,True,34.813,,"LINESTRING (5.8115988 35.9758536, 5.8112146 35.9758903)",,
257566776,residential,False,True,56.072,,"LINESTRING (5.8114369 35.9747078, 5.8115077 35.9752088)",,
323834943,residential,False,False,36.346,,"LINESTRING (5.8114369 35.9747078, 5.8110364 35.9747501)",,
323834943,residential,False,True,67.592,,"LINESTRING (5.8114369 35.9747078, 5.8121817 35.9746291)",,
257566775,residential,False,False,56.717,,"LINESTRING (5.8122621 35.975135, 5.8121817 35.9746291)",,
257566775,residential,False,True,72.097,,"LINESTRING (5.8122621 35.975135, 5.8123642 35.9757781)",,
257566777,residential,False,False,33.646,,"LINESTRING (5.8122621 35.975135, 5.8118909 35.9751713)",,
257566776,residential,False,False,56.072,,"LINESTRING (5.8115077 35.9752088, 5.8114369 35.9747078)",,
257566776,residential,False,True,72.166,,"LINESTRING (5.8115077 35.9752088, 5.8115988 35.9758536)",,
257566777,residential,False,False,36.039,,"LINESTRING (5.8115077 35.9752088, 5.8111101 35.9752477)",,
257566777,residential,False,True,34.734,,"LINESTRING (5.8115077 35.9752088, 5.8118909 35.9751713)",,
257566777,residential,False,False,26.548,,"LINESTRING (5.8111101 35.9752477, 5.8108172 35.9752763)",,
257566777,residential,False,True,36.039,,"LINESTRING (5.8111101 35.9752477, 5.8115077 35.9752088)",,
323834938,residential,False,False,72.07,,"LINESTRING (5.8111101 35.9752477, 5.8112146 35.9758903)",,
323834938,residential,False,True,55.727,,"LINESTRING (5.8111101 35.9752477, 5.8110364 35.9747501)",,
257566772,residential,False,False,55.469,,"LINESTRING (5.8108172 35.9752763, 5.8107459 35.9747808)",,
257566777,residential,False,True,26.548,,"LINESTRING (5.8108172 35.9752763, 5.8111101 35.9752477)",,
257566772,residential,False,True,72.126,,"LINESTRING (5.8108172 35.9752763, 5.8108854 35.9757506, 5.8109098 35.9759206)",,
257566778,residential,False,False,103.865,,"LINESTRING (5.8121348 35.9767429, 5.811991 35.9758161)",,
293514274,primary,False,False,34.164,RN 75,"LINESTRING (5.8121348 35.9767429, 5.8125104 35.9766981)",,
293514274,primary,False,True,36.695,RN 75,"LINESTRING (5.8121348 35.9767429, 5.8117314 35.9767912)",,
257566778,residential,False,False,72.262,,"LINESTRING (5.811991 35.9758161, 5.8118909 35.9751713)",,
257566778,residential,False,True,103.865,,"LINESTRING (5.811991 35.9758161, 5.8121348 35.9767429)",,
323834939,residential,False,False,33.848,,"LINESTRING (5.811991 35.9758161, 5.8123642 35.9757781)",,
323834939,residential,False,True,35.538,,"LINESTRING (5.811991 35.9758161, 5.8115988 35.9758536)",,
257566777,residential,False,False,34.734,,"LINESTRING (5.8118909 35.9751713, 5.8115077 35.9752088)",,
257566777,residential,False,True,33.646,,"LINESTRING (5.8118909 35.9751713, 5.8122621 35.975135)",,
257566778,residential,False,True,72.262,,"LINESTRING (5.8118909 35.9751713, 5.811991 35.9758161)",,
257566775,residential,False,False,63.925,,"LINESTRING (5.8124548 35.9763483, 5.8123642 35.9757781)",,
257566775,residential,False,True,39.217,,"LINESTRING (5.8124548 35.9763483, 5.8125104 35.9766981)",,
257566779,residential,False,False,101.226,,"LINESTRING (5.8124548 35.9763483, 5.8135725 35.9762454)",,
257566771,residential,False,True,38.869,,"LINESTRING (5.8135725 35.9762454, 5.8136276 35.9765921)",,
257566779,residential,False,True,101.226,,"LINESTRING (5.8135725 35.9762454, 5.8124548 35.9763483)",,
257566771,residential,False,False,65.131,,"LINESTRING (5.8135725 35.9762454, 5.8135106 35.9758556, 5.8134816 35.9756643)",,
257566780,residential,False,True,3.305,,"LINESTRING (5.8089405 35.9744529, 5.8089496 35.9744817)",,
257566784,residential,True,False,20.975,,"LINESTRING (5.8089405 35.9744529, 5.8088902 35.9744089, 5.8088399 35.9743623, 5.8087882 35.9743102)",,
323834942,residential,False,False,62.749,,"LINESTRING (5.8070683 35.9742716, 5.807008 35.9737094)",,
323834942,residential,False,True,8.995,,"LINESTRING (5.8070683 35.9742716, 5.8070732 35.9743524)",,
257566781,residential,True,False,121.434,,"LINESTRING (5.8070683 35.9742716, 5.8079119 35.9742087, 5.8084121 35.9741718)",,
257566788,residential,False,False,7.576,,"LINESTRING (5.805404 35.9744062, 5.8054123 35.974474)",,
257566788,residential,False,True,63.683,,"LINESTRING (5.805404 35.9744062, 5.8053477 35.9738353)",,
257566781,residential,True,False,150.517,,"LINESTRING (5.805404 35.9744062, 5.8060947 35.9743455, 5.8070683 35.9742716)",,
319016747,residential,False,False,9.777,,"LINESTRING (5.8032569 35.9745647, 5.8032596 35.9746526)",,
319016747,residential,False,True,63.461,,"LINESTRING (5.8032569 35.9745647, 5.8031787 35.9739975)",,
257566781,residential,True,False,116.106,,"LINESTRING (5.8032569 35.9745647, 5.804024 35.9745039, 5.8045417 35.9744692)",,
257566782,residential,True,False,53.482,,"LINESTRING (5.8070732 35.9743524, 5.8064824 35.9744047)",,
323834942,residential,False,False,8.995,,"LINESTRING (5.8070732 35.9743524, 5.8070683 35.9742716)",,
323834942,residential,False,True,71.36500000000001,,"LINESTRING (5.8070732 35.9743524, 5.8070947 35.9745358, 5.807143 35.9749917)",,
257566782,residential,True,False,49.371,,"LINESTRING (5.8054123 35.974474, 5.8048683 35.9745316)",,
257566788,residential,False,True,7.576,,"LINESTRING (5.8054123 35.974474, 5.805404 35.9744062)",,
257566789,residential,False,False,71.718,,"LINESTRING (5.8054123 35.974474, 5.8054961 35.9751154)",,
257566783,residential,True,False,5.388999999999999,,"LINESTRING (5.8087882 35.9743102, 5.8087607 35.9743007, 5.8087386 35.9742843)",,roundabout
257566783,residential,True,False,13.174999999999999,,"LINESTRING (5.8087613 35.9741782, 5.8087882 35.9741689, 5.8088174 35.9741672, 5.8088458 35.9741731, 5.8088702 35.9741861, 5.8088883 35.9742048)",,roundabout
257566782,residential,True,False,28.671,,"LINESTRING (5.8087386 35.9742843, 5.8086324 35.9742695, 5.8085281 35.9742543, 5.8084236 35.9742472)",,
257566783,residential,True,False,13.421000000000001,,"LINESTRING (5.8087386 35.9742843, 5.8087244 35.974263, 5.8087196 35.974239, 5.8087248 35.9742151, 5.8087394 35.974194, 5.8087613 35.9741782)",,roundabout
272226301,residential,False,False,74.141,,"LINESTRING (5.8088883 35.9742048, 5.8097058 35.9741219)",,
257566783,residential,True,False,5.271,,"LINESTRING (5.8088883 35.9742048, 5.8088979 35.9742272, 5.8088981 35.9742509)",,roundabout
257566783,residential,True,False,13.297,,"LINESTRING (5.8088981 35.9742509, 5.8088889 35.9742734, 5.8088713 35.9742923, 5.808847 35.9743056, 5.8088181 35.9743119, 5.8087882 35.9743102)",,roundabout
257566785,residential,True,False,22.859,,"LINESTRING (5.8088981 35.9742509, 5.8089104 35.9742782, 5.8089211 35.9743205, 5.8089278 35.9743726, 5.8089405 35.9744529)",,
277146845,residential,False,False,8.448,,"LINESTRING (5.8084236 35.9742472, 5.8084121 35.9741718)",,
257566782,residential,True,False,15.364999999999998,,"LINESTRING (5.8084236 35.9742472, 5.8083517 35.9742538, 5.8082539 35.9742624)",,
277146845,residential,False,True,8.448,,"LINESTRING (5.8084121 35.9741718, 5.8084236 35.9742472)",,
257566781,residential,True,False,31.448,,"LINESTRING (5.8084121 35.9741718, 5.8086234 35.9741713, 5.8087613 35.9741782)",,
277146845,residential,False,False,62.63199999999999,,"LINESTRING (5.8084121 35.9741718, 5.808384 35.9739645, 5.8083343 35.9737702, 5.8082888 35.9736183)",,
277146845,residential,False,False,115.70500000000001,,"LINESTRING (5.8082888 35.9736183, 5.8077201 35.9736552, 5.807008 35.9737094)",,
277146845,residential,False,True,62.632,,"LINESTRING (5.8082888 35.9736183, 5.8083343 35.9737702, 5.808384 35.9739645, 5.8084121 35.9741718)",,
319016747,residential,False,False,198.784,,"LINESTRING (5.8082888 35.9736183, 5.808105 35.9728954, 5.8080715 35.9728216, 5.8080339 35.9727988, 5.8079736 35.9727891, 5.8078797 35.972788, 5.8068886 35.9728792)",,
