osmid,ref,highway,oneway,reversed,length,geometry,name,bridge,junction
122149537,RN 8,primary,False,True,105.531,"LINESTRING (3.1553086 36.5636092, 3.1559677 36.5628215)",,,
122149658,,residential,False,True,62.74,"LINESTRING (3.1553086 36.5636092, 3.1547355 36.5632829)",,,
42157731,,residential,False,True,71.468,"LINESTRING (3.1553086 36.5636092, 3.1558188 36.5638814, 3.1558337 36.5639037, 3.1558258 36.5639261, 3.1557571 36.5640121)",شارع الأمير عبد القادر,,
42157743,,residential,False,False,16.067,"LINESTRING (3.1524892 36.5605426, 3.1525896 36.5604227)",,,
42157743,,residential,False,True,60.128,"LINESTRING (3.1524892 36.5605426, 3.1521161 36.5609927)",,,
122149641,,residential,False,False,114.234,"LINESTRING (3.1521768 36.5590714, 3.153224 36.5596612)",,,
122139034,,residential,False,False,126.477,"LINESTRING (3.1521768 36.5590714, 3.1516734 36.5587368, 3.1514854 36.5586996, 3.1513205 36.5587554, 3.150981 36.5589097)",,,
42157743,,residential,False,False,126.179,"LINESTRING (3.153224 36.5596612, 3.1543852 36.5603075)",,,
42157743,,residential,False,True,46.971,"LINESTRING (3.153224 36.5596612, 3.1529327 36.5600129)",,,
122149641,,residential,False,True,114.234,"LINESTRING (3.153224 36.5596612, 3.1521768 36.5590714)",,,
42157740,,residential,False,False,68.994,"LINESTRING (3.1566205 36.5671898, 3.1570569 36.5666778)",,,
42157740,,residential,False,True,68.994,"LINESTRING (3.1570569 36.5666778, 3.1566205 36.5671898)",,,
177601518,RN 29,primary,False,True,68.912,"LINESTRING (3.1570569 36.5666778, 3.1564154 36.5663334)",,,
177601518,RN 29,primary,False,False,71.31700000000001,"LINESTRING (3.1570569 36.5666778, 3.1572432 36.5667778, 3.1574302 36.5668833, 3.1576308 36.5669965, 3.1577133 36.567043)",,,
42157742,,residential,False,False,61.499,"LINESTRING (3.156388 36.5663187, 3.1567581 36.5658523)",,,
177601518,RN 29,primary,False,False,2.943,"LINESTRING (3.156388 36.5663187, 3.1564154 36.5663334)",,,
177601518,RN 29,primary,False,True,11.226,"LINESTRING (3.156388 36.5663187, 3.1562835 36.5662626)",,,
42157742,,residential,False,True,147.36,"LINESTRING (3.1591733 36.5629404, 3.1582617 36.564045)",,,
830303773,,tertiary,False,False,55.704,"LINESTRING (3.1591733 36.5629404, 3.158665 36.5626501)",,,
42157743,,residential,False,True,44.361,"LINESTRING (3.1569058 36.5616875, 3.1564959 36.5614622)",,,
830303773,,tertiary,False,True,72.43,"LINESTRING (3.1569058 36.5616875, 3.1575779 36.562052)",,,
122149537,RN 8,primary,False,False,92.78,"LINESTRING (3.1569058 36.5616875, 3.1566783 36.5619672, 3.1563323 36.5623832)",,,
122149537,RN 8,primary,False,True,326.441,"LINESTRING (3.1569058 36.5616875, 3.1575023 36.5609541, 3.1578909 36.5604763, 3.1589047 36.5592297)",,,
56067111,,residential,False,False,31.228,"LINESTRING (3.1522646 36.566696, 3.1524202 36.5669475)",,,
56067111,,residential,False,True,27.581,"LINESTRING (3.1522646 36.566696, 3.1520852 36.5664941)",,,
28843629,CW 117,secondary,False,True,125.936,"LINESTRING (3.1522646 36.566696, 3.1524641 36.5665791, 3.153185 36.5661448, 3.1533549 36.5659846)",,,
122138952,,residential,False,True,215.101,"LINESTRING (3.150981 36.5589097, 3.1509886 36.5589407, 3.1510033 36.5589699, 3.1510247 36.5589963, 3.151052 36.559019, 3.1529327 36.5600129)",,,
122139034,,residential,False,False,56.769999999999996,"LINESTRING (3.150981 36.5589097, 3.1506436 36.5590202, 3.1504556 36.5590388, 3.1503746 36.5590295)",,,
122139034,,residential,False,True,126.477,"LINESTRING (3.150981 36.5589097, 3.1513205 36.5587554, 3.1514854 36.5586996, 3.1516734 36.5587368, 3.1521768 36.5590714)",,,
122139034,,residential,False,True,56.769999999999996,"LINESTRING (3.1503746 36.5590295, 3.1504556 36.5590388, 3.1506436 36.5590202, 3.150981 36.5589097)",,,
448554820,,residential,False,True,23.36,"LINESTRING (3.1589047 36.5592297, 3.1589907 36.5594281)",,,
122149537,RN 8,primary,False,False,326.44100000000003,"LINESTRING (3.1589047 36.5592297, 3.1578909 36.5604763, 3.1575023 36.5609541, 3.1569058 36.5616875)",,,
"[122149537, 374851241, 122149534]",RN 8,primary,False,True,86.398,"LINESTRING (3.1589047 36.5592297, 3.1592113 36.5588527, 3.1593613 36.5586494, 3.1594235 36.5585741)",,yes,
122138978,,residential,False,False,40.238,"LINESTRING (3.1589907 36.5594281, 3.1587384 36.5597279)",,,
122138978,,residential,False,True,75.794,"LINESTRING (3.1589907 36.5594281, 3.1597149 36.5597834)",,,
448554820,,residential,False,False,23.36,"LINESTRING (3.1589907 36.5594281, 3.1589047 36.5592297)",,,
122138978,,residential,False,False,75.794,"LINESTRING (3.1597149 36.5597834, 3.1589907 36.5594281)",,,
448554818,,residential,False,True,40.937,"LINESTRING (3.1597149 36.5597834, 3.1601062 36.5599751)",,,
"[122138978, 448554821]",,residential,False,True,34.271,"LINESTRING (3.1597149 36.5597834, 3.1596487 36.559984, 3.1597548 36.5600376)",,,
42157743,,residential,False,False,46.971,"LINESTRING (3.1529327 36.5600129, 3.153224 36.5596612)",,,
42157743,,residential,False,True,54.913,"LINESTRING (3.1529327 36.5600129, 3.1525896 36.5604227)",,,
122138952,,residential,False,True,204.671,"LINESTRING (3.1529327 36.5600129, 3.1548286 36.5610468)",,,
122138952,,residential,False,False,215.10100000000003,"LINESTRING (3.1529327 36.5600129, 3.151052 36.559019, 3.1510247 36.5589963, 3.1510033 36.5589699, 3.1509886 36.5589407, 3.150981 36.5589097)",,,
42157743,,residential,False,False,153.162,"LINESTRING (3.1550751 36.5606909, 3.1564959 36.5614622)",,,
42157743,,residential,False,True,74.929,"LINESTRING (3.1550751 36.5606909, 3.1543852 36.5603075)",,,
122138972,,residential,False,True,45.286,"LINESTRING (3.1550751 36.5606909, 3.1548286 36.5610468)",,,
122139061,,residential,False,False,89.207,"LINESTRING (3.1612123 36.5607647, 3.1609099 36.5615293)",,,
448554818,,residential,False,False,57.602,"LINESTRING (3.1612123 36.5607647, 3.1606625 36.5604939)",,,
1172951195,,residential,False,True,122.142,"LINESTRING (3.1511586 36.5610185, 3.1503912 36.5619277)",,,
1172951195,,residential,False,False,121.239,"LINESTRING (3.1511586 36.5610185, 3.1513269 36.5608166, 3.1514885 36.5606307, 3.1521161 36.5609927)",,,
122138952,,residential,False,False,204.671,"LINESTRING (3.1548286 36.5610468, 3.1529327 36.5600129)",,,
122138972,,residential,False,False,45.286,"LINESTRING (3.1548286 36.5610468, 3.1550751 36.5606909)",,,
122138972,,residential,False,True,54.621,"LINESTRING (3.1548286 36.5610468, 3.1544952 36.5614586)",,,
42157743,,residential,False,False,44.361,"LINESTRING (3.1564959 36.5614622, 3.1569058 36.5616875)",,,
42157743,,residential,False,True,153.162,"LINESTRING (3.1564959 36.5614622, 3.1550751 36.5606909)",,,
122138875,,residential,False,False,151.711,"LINESTRING (3.1564959 36.5614622, 3.1556159 36.5626292)",,,
122138891,,residential,False,False,84.615,"LINESTRING (3.1544952 36.5614586, 3.1553271 36.5618227)",,,
122138891,,residential,False,True,91.222,"LINESTRING (3.1544952 36.5614586, 3.153649 36.5609992)",,,
122138972,,residential,False,False,54.621,"LINESTRING (3.1544952 36.5614586, 3.1548286 36.5610468)",,,
122138972,,residential,False,True,85.09,"LINESTRING (3.1544952 36.5614586, 3.1539682 36.5620961)",,,
122138891,,residential,False,True,84.615,"LINESTRING (3.1553271 36.5618227, 3.1544952 36.5614586)",,,
42157743,,residential,False,False,8.124,"LINESTRING (3.1509858 36.5623276, 3.1510368 36.5622671)",,,
42157743,,residential,False,True,41.567,"LINESTRING (3.1509858 36.5623276, 3.1507352 36.5626426)",,,
122138884,,residential,False,False,209.148,"LINESTRING (3.1509858 36.5623276, 3.1521893 36.5629602, 3.1529299 36.5633758)",,,
122138981,,residential,False,False,42.722,"LINESTRING (3.1552146 36.5624201, 3.1556159 36.5626292)",,,
122138898,,residential,False,True,149.145,"LINESTRING (3.158665 36.5626501, 3.1577351 36.5637642)",,,
830303773,,tertiary,False,False,117.686,"LINESTRING (3.158665 36.5626501, 3.1575779 36.562052)",,,
830303773,,tertiary,False,True,55.704,"LINESTRING (3.158665 36.5626501, 3.1591733 36.5629404)",,,
122138875,,residential,False,True,151.711,"LINESTRING (3.1556159 36.5626292, 3.1564959 36.5614622)",,,
122138981,,residential,False,False,38.006,"LINESTRING (3.1556159 36.5626292, 3.1559677 36.5628215)",,,
122138981,,residential,False,True,42.722,"LINESTRING (3.1556159 36.5626292, 3.1552146 36.5624201)",,,
122138981,,residential,False,False,189.485,"LINESTRING (3.1559677 36.5628215, 3.1577351 36.5637642)",,,
122138981,,residential,False,True,38.006,"LINESTRING (3.1559677 36.5628215, 3.1556159 36.5626292)",,,
122149537,RN 8,primary,False,False,105.531,"LINESTRING (3.1559677 36.5628215, 3.1553086 36.5636092)",,,
122149537,RN 8,primary,False,True,58.614,"LINESTRING (3.1559677 36.5628215, 3.1563323 36.5623832)",,,
122138898,,residential,False,False,149.145,"LINESTRING (3.1577351 36.5637642, 3.158665 36.5626501)",,,
122138981,,residential,False,False,56.452,"LINESTRING (3.1577351 36.5637642, 3.1582617 36.564045)",,,
122138981,,residential,False,True,189.485,"LINESTRING (3.1577351 36.5637642, 3.1559677 36.5628215)",,,
122138985,,residential,False,False,48.202,"LINESTRING (3.1527487 36.5638894, 3.1524673 36.5642593)",,,
28773312,RN 29,primary,False,False,55.467,"LINESTRING (3.1517793 36.5638997, 3.1523003 36.5641712)",,,
122138944,,residential,False,True,37.054,"LINESTRING (3.1565959 36.564064, 3.1565634 36.5641051, 3.1563723 36.5643447)",,,
122138921,,residential,False,True,66.232,"LINESTRING (3.1557571 36.5640121, 3.1563723 36.5643447)",,,
42157731,,residential,False,False,71.468,"LINESTRING (3.1557571 36.5640121, 3.1558258 36.5639261, 3.1558337 36.5639037, 3.1558188 36.5638814, 3.1553086 36.5636092)",شارع الأمير عبد القادر,,
42157731,,residential,False,True,297.789,"LINESTRING (3.1557571 36.5640121, 3.1552625 36.5646357, 3.1552525 36.5646635, 3.1552729 36.5646833, 3.1554325 36.5647571, 3.1554426 36.5647651, 3.1554414 36.5647752, 3.1552044 36.565032, 3.1552022 36.5650549, 3.1552134 36.5650717, 3.156641 36.5657898)",شارع الأمير عبد القادر,,
42157742,,residential,False,False,147.36,"LINESTRING (3.1582617 36.564045, 3.1591733 36.5629404)",,,
42157742,,residential,False,True,121.87,"LINESTRING (3.1582617 36.564045, 3.1575036 36.5649563)",,,
122138981,,residential,False,True,56.452,"LINESTRING (3.1582617 36.564045, 3.1577351 36.5637642)",,,
28773312,RN 29,primary,False,False,7.443,"LINESTRING (3.1523003 36.5641712, 3.15237 36.5642079)",,,
28773312,RN 29,primary,False,True,55.467,"LINESTRING (3.1523003 36.5641712, 3.1517793 36.5638997)",,,
122138972,,residential,False,False,62.701,"LINESTRING (3.1523003 36.5641712, 3.1526796 36.5636967)",,,
28773312,RN 29,primary,False,False,10.401,"LINESTRING (3.15237 36.5642079, 3.1524673 36.5642593)",,,
28773312,RN 29,primary,False,True,7.443,"LINESTRING (3.15237 36.5642079, 3.1523003 36.5641712)",,,
28773312,RN 29,primary,False,False,125.616,"LINESTRING (3.1524673 36.5642593, 3.1536536 36.5648662)",,,
28773312,RN 29,primary,False,True,10.401,"LINESTRING (3.1524673 36.5642593, 3.15237 36.5642079)",,,
122138985,,residential,False,True,48.202,"LINESTRING (3.1524673 36.5642593, 3.1527487 36.5638894)",,,
272522993,,residential,True,False,54.39,"LINESTRING (3.1524673 36.5642593, 3.1521182 36.5646601)",,,
122138921,,residential,False,False,66.232,"LINESTRING (3.1563723 36.5643447, 3.1557571 36.5640121)",,,
122138921,,residential,False,True,121.792,"LINESTRING (3.1563723 36.5643447, 3.1575036 36.5649563)",,,
122138944,,residential,False,True,39.813,"LINESTRING (3.1563723 36.5643447, 3.1561344 36.5646475)",,,
122138944,,residential,False,False,37.054,"LINESTRING (3.1563723 36.5643447, 3.1565634 36.5641051, 3.1565959 36.564064)",,,
122138944,,residential,False,False,39.813,"LINESTRING (3.1561344 36.5646475, 3.1563723 36.5643447)",,,
272522993,,residential,True,False,60.337,"LINESTRING (3.1521182 36.5646601, 3.1517501 36.5651151)",,,
122138932,,residential,False,True,170.523,"LINESTRING (3.1521182 36.5646601, 3.1531413 36.5652206, 3.1531632 36.5652423, 3.1531605 36.5652737, 3.1528331 36.5656746)",,,
42157742,,residential,False,False,121.87,"LINESTRING (3.1575036 36.5649563, 3.1582617 36.564045)",,,
42157742,,residential,False,True,61.669,"LINESTRING (3.1575036 36.5649563, 3.1571199 36.5654174)",,,
122138921,,residential,False,False,121.792,"LINESTRING (3.1575036 36.5649563, 3.1563723 36.5643447)",,,
122138954,,residential,False,False,109.657,"LINESTRING (3.1517501 36.5651151, 3.1527849 36.5656459)",,,
272522993,,residential,True,False,56.059,"LINESTRING (3.1517501 36.5651151, 3.1514082 36.5655379)",,,
122138878,,residential,False,True,91.187,"LINESTRING (3.1584815 36.5651398, 3.1579192 36.5658243)",,,
122138929,,residential,True,False,129.576,"LINESTRING (3.1515701 36.5651801, 3.15237 36.5642079)",,,
122138858,,residential,False,False,78.101,"LINESTRING (3.1515701 36.5651801, 3.1509455 36.5648432, 3.1508234 36.5648415)",,,
122138925,,residential,False,True,105.897,"LINESTRING (3.1589761 36.5652374, 3.1587765 36.5655022, 3.1582939 36.566015)",,,
42157742,,residential,False,False,61.669,"LINESTRING (3.1571199 36.5654174, 3.1575036 36.5649563)",,,
42157742,,residential,False,True,58.16,"LINESTRING (3.1571199 36.5654174, 3.1567581 36.5658523)",,,
122139003,,residential,False,False,84.516,"LINESTRING (3.1571199 36.5654174, 3.1579192 36.5658243)",,,
122138929,,residential,True,False,42.096,"LINESTRING (3.15134 36.5655105, 3.1515701 36.5651801)",,,
122138845,,residential,True,False,6.935,"LINESTRING (3.15134 36.5655105, 3.1513652 36.5655153, 3.1513883 36.5655245, 3.1514082 36.5655379)",,,roundabout
122138845,,residential,True,False,19.525000000000002,"LINESTRING (3.1514082 36.5655379, 3.1514284 36.5655623, 3.1514377 36.5655906, 3.1514349 36.5656197, 3.1514205 36.5656466, 3.151396 36.5656683, 3.151364 36.5656823)",,,roundabout
122138845,,residential,True,False,11.081999999999999,"LINESTRING (3.1512339 36.565552, 3.1512538 36.5655328, 3.1512795 36.5655189, 3.151309 36.5655113, 3.15134 36.5655105)",,,roundabout
122138945,,residential,False,False,114.911,"LINESTRING (3.1599075 36.5656137, 3.1592576 36.5665056)",,,
122138892,,residential,False,True,111.222,"LINESTRING (3.1527849 36.5656459, 3.1520481 36.5664523)",,,
122138954,,residential,False,False,5.359,"LINESTRING (3.1527849 36.5656459, 3.1528331 36.5656746)",,,
122138954,,residential,False,True,109.657,"LINESTRING (3.1527849 36.5656459, 3.1517501 36.5651151)",,,
122138954,,residential,False,False,57.965,"LINESTRING (3.1528331 36.5656746, 3.1533549 36.5659846)",,,
122138954,,residential,False,True,5.359,"LINESTRING (3.1528331 36.5656746, 3.1527849 36.5656459)",,,
122138932,,residential,False,False,170.523,"LINESTRING (3.1528331 36.5656746, 3.1531605 36.5652737, 3.1531632 36.5652423, 3.1531413 36.5652206, 3.1521182 36.5646601)",,,
56067111,,residential,False,False,105.183,"LINESTRING (3.151364 36.5656823, 3.1520481 36.5664523)",,,
122138845,,residential,True,False,4.718999999999999,"LINESTRING (3.151364 36.5656823, 3.1513382 36.5656869, 3.1513118 36.5656863)",,,roundabout
122138882,,residential,False,False,43.818,"LINESTRING (3.1513118 36.5656863, 3.151019 36.5660025)",,,
122138845,,residential,True,False,19.425,"LINESTRING (3.1513118 36.5656863, 3.1512773 36.5656775, 3.1512482 36.5656601, 3.1512277 36.565636, 3.151218 36.565608, 3.1512202 36.5655789, 3.1512339 36.565552)",,,roundabout
42157731,,residential,False,True,12.557,"LINESTRING (3.156641 36.5657898, 3.1567581 36.5658523)",شارع الأمير عبد القادر,,
122138903,,residential,False,True,61.509,"LINESTRING (3.156641 36.5657898, 3.1562835 36.5662626)",,,
42157731,,residential,False,False,297.78899999999993,"LINESTRING (3.156641 36.5657898, 3.1552134 36.5650717, 3.1552022 36.5650549, 3.1552044 36.565032, 3.1554414 36.5647752, 3.1554426 36.5647651, 3.1554325 36.5647571, 3.1552729 36.5646833, 3.1552525 36.5646635, 3.1552625 36.5646357, 3.1557571 36.5640121)",شارع الأمير عبد القادر,,
122138878,,residential,False,False,91.187,"LINESTRING (3.1579192 36.5658243, 3.1584815 36.5651398)",,,
122139003,,residential,False,False,39.617,"LINESTRING (3.1579192 36.5658243, 3.1582939 36.566015)",,,
122139003,,residential,False,True,84.516,"LINESTRING (3.1579192 36.5658243, 3.1571199 36.5654174)",,,
28843629,CW 117,secondary,False,True,3.785,"LINESTRING (3.1533549 36.5659846, 3.1533824 36.5659587)",,,
122138954,,residential,False,True,57.965,"LINESTRING (3.1533549 36.5659846, 3.1528331 36.5656746)",,,
28843629,CW 117,secondary,False,False,125.936,"LINESTRING (3.1533549 36.5659846, 3.153185 36.5661448, 3.1524641 36.5665791, 3.1522646 36.566696)",,,
122138882,,residential,False,True,43.818,"LINESTRING (3.151019 36.5660025, 3.1513118 36.5656863)",,,
122139003,,residential,False,False,30.115,"LINESTRING (3.1582939 36.566015, 3.1585787 36.56616)",,,
122139003,,residential,False,True,39.617,"LINESTRING (3.1582939 36.566015, 3.1579192 36.5658243)",,,
122138925,,residential,False,False,105.897,"LINESTRING (3.1582939 36.566015, 3.1587765 36.5655022, 3.1589761 36.5652374)",,,
122139003,,residential,False,False,71.784,"LINESTRING (3.1585787 36.56616, 3.1592576 36.5665056)",,,
122139003,,residential,False,True,30.115,"LINESTRING (3.1585787 36.56616, 3.1582939 36.566015)",,,
122138894,,residential,False,False,147.078,"LINESTRING (3.1585787 36.56616, 3.1588517 36.5658321, 3.1595165 36.5650728)",,,
122138903,,residential,False,False,61.509,"LINESTRING (3.1562835 36.5662626, 3.156641 36.5657898)",,,
177601518,RN 29,primary,False,False,11.226,"LINESTRING (3.1562835 36.5662626, 3.156388 36.5663187)",,,
177601518,RN 29,primary,False,True,236.019,"LINESTRING (3.1562835 36.5662626, 3.1540863 36.5650832)",,,
122138988,,residential,False,True,59.658,"LINESTRING (3.1564154 36.5663334, 3.1560456 36.5667802)",,,
177601518,RN 29,primary,False,False,68.912,"LINESTRING (3.1564154 36.5663334, 3.1570569 36.5666778)",,,
177601518,RN 29,primary,False,True,2.943,"LINESTRING (3.1564154 36.5663334, 3.156388 36.5663187)",,,
122138939,,residential,False,True,177.05,"LINESTRING (3.1539725 36.5664087, 3.1556192 36.5672953)",,,
56067111,,residential,False,False,5.708,"LINESTRING (3.1520481 36.5664523, 3.1520852 36.5664941)",,,
56067111,,residential,False,True,105.183,"LINESTRING (3.1520481 36.5664523, 3.151364 36.5656823)",,,
122138892,,residential,False,False,111.222,"LINESTRING (3.1520481 36.5664523, 3.1527849 36.5656459)",,,
56067111,,residential,False,False,27.581,"LINESTRING (3.1520852 36.5664941, 3.1522646 36.566696)",,,
56067111,,residential,False,True,5.708,"LINESTRING (3.1520852 36.5664941, 3.1520481 36.5664523)",,,
122138871,,residential,False,False,43.701,"LINESTRING (3.1520852 36.5664941, 3.151706 36.5667425)",,,
122138945,,residential,False,True,114.911,"LINESTRING (3.1592576 36.5665056, 3.1599075 36.5656137)",,,
122139003,,residential,False,False,89.51,"LINESTRING (3.1592576 36.5665056, 3.1601041 36.5669366)",,,
122139003,,residential,False,True,71.784,"LINESTRING (3.1592576 36.5665056, 3.1585787 36.56616)",,,
122138945,,residential,False,False,105.228,"LINESTRING (3.1592576 36.5665056, 3.1589441 36.5669795, 3.1593629 36.5672134)",,,
122138871,,residential,False,True,43.701,"LINESTRING (3.151706 36.5667425, 3.1520852 36.5664941)",,,
122138988,,residential,False,False,59.658,"LINESTRING (3.1560456 36.5667802, 3.1564154 36.5663334)",,,
122138988,,residential,False,True,68.78,"LINESTRING (3.1560456 36.5667802, 3.1556192 36.5672953)",,,
"[122138914, 122138918]",,residential,False,"[False, True]",298.818,"LINESTRING (3.1560456 36.5667802, 3.1543174 36.5658754, 3.1542858 36.5658655, 3.154251 36.5658778, 3.153915 36.5662403, 3.1538952 36.5662464, 3.1538756 36.566243, 3.1533824 36.5659587)",,,
122139003,,residential,False,True,89.51,"LINESTRING (3.1601041 36.5669366, 3.1592576 36.5665056)",,,
379436606,,residential,False,True,86.25,"LINESTRING (3.1601041 36.5669366, 3.1600312 36.5670964, 3.1599081 36.5671609, 3.1597476 36.5671459, 3.1595576 36.5670943, 3.1593629 36.5672134)",,,
379436607,,residential,False,True,50.664,"LINESTRING (3.1601041 36.5669366, 3.1603593 36.5669322, 3.160651 36.5668432)",,,
56067111,,residential,False,True,31.228,"LINESTRING (3.1524202 36.5669475, 3.1522646 36.566696)",,,
122138945,,residential,False,True,105.228,"LINESTRING (3.1593629 36.5672134, 3.1589441 36.5669795, 3.1592576 36.5665056)",,,
379436606,,residential,False,False,86.25,"LINESTRING (3.1593629 36.5672134, 3.1595576 36.5670943, 3.1597476 36.5671459, 3.1599081 36.5671609, 3.1600312 36.5670964, 3.1601041 36.5669366)",,,
379436584,,residential,False,False,39.576,"LINESTRING (3.1607647 36.5671872, 3.160651 36.5668432)",,,
122138939,,residential,False,False,177.05,"LINESTRING (3.1556192 36.5672953, 3.1539725 36.5664087)",,,
122138988,,residential,False,False,68.78,"LINESTRING (3.1556192 36.5672953, 3.1560456 36.5667802)",,,
374851241,RN 8,primary,False,False,29.956,"LINESTRING (3.1596089 36.5583496, 3.1594235 36.5585741)",,,
374851241,RN 8,primary,False,True,29.956,"LINESTRING (3.1594235 36.5585741, 3.1596089 36.5583496)",,,
"[374851241, 122149537, 122149534]",RN 8,primary,False,False,86.398,"LINESTRING (3.1594235 36.5585741, 3.1593613 36.5586494, 3.1592113 36.5588527, 3.1589047 36.5592297)",,yes,
122149573,,residential,False,True,40.8,"LINESTRING (3.1545845 36.5629366, 3.1547355 36.5632829)",,,
122149573,,residential,False,False,40.8,"LINESTRING (3.1547355 36.5632829, 3.1545845 36.5629366)",,,
122149658,,residential,False,False,62.74,"LINESTRING (3.1547355 36.5632829, 3.1553086 36.5636092)",,,
122149658,,residential,False,True,267.004,"LINESTRING (3.1547355 36.5632829, 3.1541315 36.5640281, 3.1539715 36.5639521, 3.1537022 36.5642531, 3.1526796 36.5636967)",,,
122138972,,residential,False,False,42.107,"LINESTRING (3.1526796 36.5636967, 3.1529299 36.5633758)",,,
122138972,,residential,False,True,62.701,"LINESTRING (3.1526796 36.5636967, 3.1523003 36.5641712)",,,
122149658,,residential,False,False,267.004,"LINESTRING (3.1526796 36.5636967, 3.1537022 36.5642531, 3.1539715 36.5639521, 3.1541315 36.5640281, 3.1547355 36.5632829)",,,
42157743,,residential,False,False,54.913,"LINESTRING (3.1525896 36.5604227, 3.1529327 36.5600129)",,,
42157743,,residential,False,True,16.067,"LINESTRING (3.1525896 36.5604227, 3.1524892 36.5605426)",,,
122138891,,residential,False,False,114.29,"LINESTRING (3.1525896 36.5604227, 3.153649 36.5609992)",,,
122138972,,residential,False,False,169.846,"LINESTRING (3.1529299 36.5633758, 3.1539682 36.5620961)",,,
122138972,,residential,False,True,42.107,"LINESTRING (3.1529299 36.5633758, 3.1526796 36.5636967)",,,
122138884,,residential,False,True,209.148,"LINESTRING (3.1529299 36.5633758, 3.1521893 36.5629602, 3.1509858 36.5623276)",,,
379436584,,residential,False,True,306.726,"LINESTRING (3.1614162 36.5646039, 3.1605118 36.5649435, 3.160378 36.5653432, 3.1603406 36.5657816, 3.1603566 36.5661899, 3.160651 36.5668432)",,,
379436584,,residential,False,True,39.576,"LINESTRING (3.160651 36.5668432, 3.1607647 36.5671872)",,,
379436584,,residential,False,False,306.726,"LINESTRING (3.160651 36.5668432, 3.1603566 36.5661899, 3.1603406 36.5657816, 3.160378 36.5653432, 3.1605118 36.5649435, 3.1614162 36.5646039)",,,
379436607,,residential,False,False,50.664,"LINESTRING (3.160651 36.5668432, 3.1603593 36.5669322, 3.1601041 36.5669366)",,,
122138894,,residential,False,True,147.078,"LINESTRING (3.1595165 36.5650728, 3.1588517 36.5658321, 3.1585787 36.56616)",,,
448554818,,residential,False,True,23.067,"LINESTRING (3.1604423 36.5603855, 3.1606625 36.5604939)",,,
448554821,,residential,False,False,72.574,"LINESTRING (3.1604423 36.5603855, 3.1597548 36.5600376)",,,
448554818,,residential,False,False,59.222,"LINESTRING (3.1604423 36.5603855, 3.1603619 36.5601011, 3.1601062 36.5599751)",,,
122138978,,residential,False,True,66.119,"LINESTRING (3.1591799 36.5607432, 3.158566 36.5604109)",,,
