osmid,ref,highway,oneway,reversed,length,lanes,name,maxspeed,geometry,bridge
304159166,,secondary_link,False,True,27.197,,,20,"LINESTRING (0.0883546 35.1158088, 0.0885595 35.1157799, 0.0886459 35.1158035)",
304159170,CW 3,secondary,False,True,76.671,,,,"LINESTRING (0.0883546 35.1158088, 0.0880745 35.1161845, 0.0879305 35.1164044)",
854093066,,residential,False,True,94.58500000000001,,,,"LINESTRING (0.0883546 35.1158088, 0.0880405 35.1157017, 0.0879389 35.1159312, 0.0875567 35.1158314)",
304159165,,tertiary,False,False,24.189,2,,40,"LINESTRING (0.0887175 35.116013, 0.0886459 35.1158035)",
304159165,,tertiary,False,True,202.844,2,,40,"LINESTRING (0.0887175 35.116013, 0.0888043 35.1162669, 0.0890444 35.1168128, 0.0893346 35.1173435, 0.0895451 35.1177035)",
304159173,,residential,False,False,192.954,,,,"LINESTRING (0.0887175 35.116013, 0.0884203 35.1161625, 0.0875848 35.1174412)",
304159174,,residential,False,False,74.213,,,,"LINESTRING (0.0875848 35.1174412, 0.0883767 35.117602)",
304159174,,residential,False,True,20.685,,,,"LINESTRING (0.0875848 35.1174412, 0.0873642 35.117396)",
304159173,,residential,False,True,192.954,,,,"LINESTRING (0.0875848 35.1174412, 0.0884203 35.1161625, 0.0887175 35.116013)",
304159174,,residential,False,False,41.806,,,,"LINESTRING (0.0890876 35.1177397, 0.0895451 35.1177035)",
304159179,,residential,False,False,59.132,,,,"LINESTRING (0.0890876 35.1177397, 0.0894547 35.1181786)",
304159181,,residential,False,False,116.624,,,,"LINESTRING (0.0890876 35.1177397, 0.0886597 35.1187284)",
304159174,,residential,False,True,66.465,,,,"LINESTRING (0.0890876 35.1177397, 0.088958 35.1177201, 0.0883767 35.117602)",
304159174,,residential,False,True,41.806,,,,"LINESTRING (0.0895451 35.1177035, 0.0890876 35.1177397)",
304159165,,tertiary,False,False,202.84400000000002,2,,40,"LINESTRING (0.0895451 35.1177035, 0.0893346 35.1173435, 0.0890444 35.1168128, 0.0888043 35.1162669, 0.0887175 35.116013)",
304159165,,tertiary,False,True,243.89100000000002,2,,40,"LINESTRING (0.0895451 35.1177035, 0.0898018 35.1182309, 0.0900959 35.1188001, 0.0902351 35.1190828, 0.0903995 35.1197728)",
304159177,CW 3,secondary,True,False,45.872,2,,40,"LINESTRING (0.0871826 35.1182998, 0.0874452 35.1179476)",
304159573,,residential,False,True,147.175,,,,"LINESTRING (0.0871826 35.1182998, 0.0857353 35.1177079)",
304159177,CW 3,secondary,True,False,128.893,2,,40,"LINESTRING (0.0860605 35.1202418, 0.0861418 35.1199957, 0.086646 35.119191)",
389167043,RN 6,primary,False,False,128.363,2,La route de la Saoura طريق الساورة,50,"LINESTRING (0.0860605 35.1202418, 0.0867393 35.1207404, 0.0868574 35.1208271, 0.0871175 35.1210066)",
389167043,RN 6,primary,False,True,156.05200000000002,2,La route de la Saoura طريق الساورة,50,"LINESTRING (0.0860605 35.1202418, 0.0855239 35.1197164, 0.084971 35.1191577)",
304159180,,residential,False,True,28.732,,,,"LINESTRING (0.0896461 35.1188093, 0.0899342 35.1189153)",
304159179,,residential,False,True,78.87,,,,"LINESTRING (0.0896461 35.1188093, 0.0897326 35.1185108, 0.0894547 35.1181786)",
304159180,,residential,False,False,44.12,,,,"LINESTRING (0.0896461 35.1188093, 0.0894733 35.11877, 0.0891794 35.1188389)",
304159180,,residential,False,False,28.732,,,,"LINESTRING (0.0899342 35.1189153, 0.0896461 35.1188093)",
304159180,,residential,False,False,48.839,,,,"LINESTRING (0.0891794 35.1188389, 0.0886597 35.1187284)",
304159567,,residential,False,False,77.574,,,,"LINESTRING (0.0891794 35.1188389, 0.0894547 35.1181786)",
304159567,,residential,False,True,46.714,,,,"LINESTRING (0.0891794 35.1188389, 0.0890447 35.1192443)",
304159180,,residential,False,True,44.12,,,,"LINESTRING (0.0891794 35.1188389, 0.0894733 35.11877, 0.0896461 35.1188093)",
304159180,,residential,False,True,16.841,,,,"LINESTRING (0.0875768 35.118444, 0.0877531 35.1184903)",
304159180,,residential,False,False,25.985,,,,"LINESTRING (0.0886597 35.1187284, 0.0883877 35.1186569)",
304159180,,residential,False,True,48.839,,,,"LINESTRING (0.0886597 35.1187284, 0.0891794 35.1188389)",
304159181,,residential,False,True,116.624,,,,"LINESTRING (0.0886597 35.1187284, 0.0890876 35.1177397)",
304159175,CW 3,secondary,False,False,38.157,,,,"LINESTRING (0.0874172 35.1177364, 0.0873642 35.117396)",
304159175,CW 3,secondary,False,True,23.622,,,,"LINESTRING (0.0874172 35.1177364, 0.0874452 35.1179476)",
304159182,,residential,False,False,50.463,,,,"LINESTRING (0.0874172 35.1177364, 0.0879576 35.1178392)",
304159180,,residential,False,False,60.619,,,,"LINESTRING (0.0883877 35.1186569, 0.0877531 35.1184903)",
304159180,,residential,False,True,25.985,,,,"LINESTRING (0.0883877 35.1186569, 0.0886597 35.1187284)",
304159182,,residential,False,False,46.623,,,,"LINESTRING (0.0883877 35.1186569, 0.0882445 35.1190595)",
304159182,,residential,False,True,141.49699999999999,,,,"LINESTRING (0.0883877 35.1186569, 0.0886187 35.1179649, 0.0879576 35.1178392)",
304159182,,residential,False,True,50.154,,,,"LINESTRING (0.0880905 35.1194926, 0.0882445 35.1190595)",
304159556,,residential,False,False,20.065,,,,"LINESTRING (0.0880905 35.1194926, 0.0878797 35.1194394)",
304159556,,residential,False,True,48.754,,,,"LINESTRING (0.0880905 35.1194926, 0.0886019 35.119624)",
304159165,,tertiary,False,True,8.588,2,,40,"LINESTRING (0.0903995 35.1197728, 0.0904176 35.1198486)",
304159165,,tertiary,False,False,243.89100000000002,2,,40,"LINESTRING (0.0903995 35.1197728, 0.0902351 35.1190828, 0.0900959 35.1188001, 0.0898018 35.1182309, 0.0895451 35.1177035)",
304159545,,residential,False,False,99.802,,,,"LINESTRING (0.0903995 35.1197728, 0.0905581 35.119913, 0.0906995 35.12061)",
304159544,,residential,False,False,10.03,,,,"LINESTRING (0.0908027 35.121119, 0.0906943 35.1211356)",
304159544,,residential,False,True,3.712,,,,"LINESTRING (0.0908027 35.121119, 0.0908428 35.1211128)",
304159545,,residential,False,True,57.371,,,,"LINESTRING (0.0908027 35.121119, 0.0906995 35.12061)",
304159545,,residential,False,False,57.371,,,,"LINESTRING (0.0906995 35.12061, 0.0908027 35.121119)",
304159546,,residential,False,False,39.386,,,,"LINESTRING (0.0906995 35.12061, 0.0911234 35.1205376)",
304159545,,residential,False,True,99.802,,,,"LINESTRING (0.0906995 35.12061, 0.0905581 35.119913, 0.0903995 35.1197728)",
304159544,,residential,False,False,17.563,,,,"LINESTRING (0.0914346 35.1210221, 0.0912448 35.1210512)",
304159546,,residential,False,False,37.283,,,,"LINESTRING (0.0914346 35.1210221, 0.0914969 35.1213535)",
304159544,,residential,False,True,96.993,,,,"LINESTRING (0.0914346 35.1210221, 0.0920682 35.1209249, 0.0921432 35.1212644)",
304159546,,residential,False,True,77.736,,,,"LINESTRING (0.0914346 35.1210221, 0.0913295 35.1205023, 0.0911234 35.1205376)",
304159546,,residential,False,True,37.283,,,,"LINESTRING (0.0914969 35.1213535, 0.0914346 35.1210221)",
304159550,,residential,False,False,14.609,,,,"LINESTRING (0.0914969 35.1213535, 0.0916553 35.1213317)",
304159550,,residential,False,True,29.633,,,,"LINESTRING (0.0914969 35.1213535, 0.0911751 35.1213952)",
304159546,,residential,False,True,39.386,,,,"LINESTRING (0.0911234 35.1205376, 0.0906995 35.12061)",
304159547,,residential,False,False,58.167,,,,"LINESTRING (0.0911234 35.1205376, 0.0912448 35.1210512)",
304159546,,residential,False,False,77.736,,,,"LINESTRING (0.0911234 35.1205376, 0.0913295 35.1205023, 0.0914346 35.1210221)",
304159544,,residential,False,False,13.232,,,,"LINESTRING (0.0912448 35.1210512, 0.0911018 35.1210731)",
304159544,,residential,False,True,17.563,,,,"LINESTRING (0.0912448 35.1210512, 0.0914346 35.1210221)",
304159547,,residential,False,True,58.167,,,,"LINESTRING (0.0912448 35.1210512, 0.0911234 35.1205376)",
304159544,,residential,False,False,10.188,,,,"LINESTRING (0.0911018 35.1210731, 0.0909917 35.12109)",
304159544,,residential,False,True,13.232,,,,"LINESTRING (0.0911018 35.1210731, 0.0912448 35.1210512)",
304159548,,residential,True,False,36.431,,,,"LINESTRING (0.0911018 35.1210731, 0.0911751 35.1213952)",
304159551,,residential,False,False,45.027,,,,"LINESTRING (0.091319 35.1220412, 0.0918102 35.1219906)",
304159551,,residential,False,True,10.969,,,,"LINESTRING (0.091319 35.1220412, 0.0911986 35.122047)",
304159549,,residential,True,False,71.964,,,,"LINESTRING (0.0911986 35.122047, 0.0910608 35.1214097)",
304159551,,residential,False,False,10.969,,,,"LINESTRING (0.0911986 35.122047, 0.091319 35.1220412)",
304159551,,residential,False,True,27.919,,,,"LINESTRING (0.0911986 35.122047, 0.0908961 35.1220897)",
304159544,,residential,False,False,13.778,,,,"LINESTRING (0.0909917 35.12109, 0.0908428 35.1211128)",
304159544,,residential,False,True,10.188,,,,"LINESTRING (0.0909917 35.12109, 0.0911018 35.1210731)",
304159549,,residential,True,False,36.1,,,,"LINESTRING (0.0910608 35.1214097, 0.0909917 35.12109)",
304159550,,residential,False,False,10.52,,,,"LINESTRING (0.0910608 35.1214097, 0.0911751 35.1213952)",
304159548,,residential,True,False,73.015,,,,"LINESTRING (0.0911751 35.1213952, 0.091319 35.1220412)",
304159550,,residential,False,False,29.633,,,,"LINESTRING (0.0911751 35.1213952, 0.0914969 35.1213535)",
304159550,,residential,False,True,10.52,,,,"LINESTRING (0.0911751 35.1213952, 0.0910608 35.1214097)",
304159544,,residential,False,True,76.851,,,,"LINESTRING (0.0921432 35.1212644, 0.0922936 35.1219445)",
304159550,,residential,False,True,45.001,,,,"LINESTRING (0.0921432 35.1212644, 0.0916553 35.1213317)",
304159544,,residential,False,False,96.993,,,,"LINESTRING (0.0921432 35.1212644, 0.0920682 35.1209249, 0.0914346 35.1210221)",
304159165,,tertiary,False,False,55.498,2,,40,"LINESTRING (0.0908961 35.1220897, 0.0907921 35.1215979)",
304159551,,residential,False,False,27.919,,,,"LINESTRING (0.0908961 35.1220897, 0.0911986 35.122047)",
304159544,,residential,False,False,76.851,,,,"LINESTRING (0.0922936 35.1219445, 0.0921432 35.1212644)",
304159544,,residential,False,True,36.905,,,,"LINESTRING (0.0922936 35.1219445, 0.0923658 35.1222711)",
304159551,,residential,False,True,44.263,,,,"LINESTRING (0.0922936 35.1219445, 0.0918102 35.1219906)",
304159550,,residential,False,False,45.001,,,,"LINESTRING (0.0916553 35.1213317, 0.0921432 35.1212644)",
304159550,,residential,False,True,14.609,,,,"LINESTRING (0.0916553 35.1213317, 0.0914969 35.1213535)",
304159552,,residential,False,False,74.609,,,,"LINESTRING (0.0916553 35.1213317, 0.0918102 35.1219906)",
304159551,,residential,False,False,44.263,,,,"LINESTRING (0.0918102 35.1219906, 0.0922936 35.1219445)",
304159551,,residential,False,True,45.027,,,,"LINESTRING (0.0918102 35.1219906, 0.091319 35.1220412)",
304159552,,residential,False,True,74.609,,,,"LINESTRING (0.0918102 35.1219906, 0.0916553 35.1213317)",
304159544,,residential,False,False,36.905,,,,"LINESTRING (0.0923658 35.1222711, 0.0922936 35.1219445)",
304159544,,residential,False,False,3.712,,,,"LINESTRING (0.0908428 35.1211128, 0.0908027 35.121119)",
304159544,,residential,False,True,13.778,,,,"LINESTRING (0.0908428 35.1211128, 0.0909917 35.12109)",
304159554,,residential,False,False,98.508,,,,"LINESTRING (0.0908428 35.1211128, 0.0910277 35.1219857)",
304159554,,residential,False,True,98.508,,,,"LINESTRING (0.0910277 35.1219857, 0.0908428 35.1211128)",
304159556,,residential,False,True,102.819,,,,"LINESTRING (0.0867994 35.119167, 0.0878797 35.1194394)",
304159176,CW 3,secondary,True,False,137.554,2,,40,"LINESTRING (0.0867994 35.119167, 0.0862641 35.1200291, 0.0860605 35.1202418)",
304159556,,residential,False,False,102.819,,,,"LINESTRING (0.0878797 35.1194394, 0.0867994 35.119167)",
304159556,,residential,False,True,20.065,,,,"LINESTRING (0.0878797 35.1194394, 0.0880905 35.1194926)",
304159557,,residential,False,False,78.95,,,,"LINESTRING (0.0878797 35.1194394, 0.0876366 35.120121)",
389167043,RN 6,primary,False,False,28.994,2,La route de la Saoura طريق الساورة,50,"LINESTRING (0.0871175 35.1210066, 0.0873696 35.1211662)",
304159557,,residential,False,True,109.217,,,,"LINESTRING (0.0871175 35.1210066, 0.0875072 35.1203292, 0.0876366 35.120121)",
389167043,RN 6,primary,False,True,128.363,2,La route de la Saoura طريق الساورة,50,"LINESTRING (0.0871175 35.1210066, 0.0868574 35.1208271, 0.0867393 35.1207404, 0.0860605 35.1202418)",
304159558,,residential,False,False,122.037,,,,"LINESTRING (0.0873696 35.1211662, 0.0879387 35.1201723)",
389167043,RN 6,primary,False,True,28.994,2,La route de la Saoura طريق الساورة,50,"LINESTRING (0.0873696 35.1211662, 0.0871175 35.1210066)",
389167043,RN 6,primary,False,False,80.274,2,La route de la Saoura طريق الساورة,50,"LINESTRING (0.0873696 35.1211662, 0.0876867 35.1213525, 0.0881095 35.1215586)",
304159558,,residential,False,True,122.037,,,,"LINESTRING (0.0879387 35.1201723, 0.0873696 35.1211662)",
304159559,,residential,False,False,69.892,,,,"LINESTRING (0.0879387 35.1201723, 0.0887036 35.1201119)",
304159559,,residential,False,True,28.062,,,,"LINESTRING (0.0879387 35.1201723, 0.0876366 35.120121)",
304159557,,residential,False,True,78.95,,,,"LINESTRING (0.0876366 35.120121, 0.0878797 35.1194394)",
304159559,,residential,False,False,28.062,,,,"LINESTRING (0.0876366 35.120121, 0.0879387 35.1201723)",
304159557,,residential,False,False,109.217,,,,"LINESTRING (0.0876366 35.120121, 0.0875072 35.1203292, 0.0871175 35.1210066)",
304159556,,residential,False,True,49.038,,,,"LINESTRING (0.0895098 35.1199956, 0.0896007 35.1204303)",
304159559,,residential,False,False,84.169,,,,"LINESTRING (0.0895098 35.1199956, 0.0904176 35.1198486)",
304159559,,residential,False,True,74.457,,,,"LINESTRING (0.0895098 35.1199956, 0.0887036 35.1201119)",
304159556,,residential,False,False,68.30000000000001,,,,"LINESTRING (0.0895098 35.1199956, 0.0894431 35.1196772, 0.0890903 35.1197162)",
304159556,,residential,False,False,48.754,,,,"LINESTRING (0.0886019 35.119624, 0.0880905 35.1194926)",
304159560,,residential,False,False,55.035,,,,"LINESTRING (0.0886019 35.119624, 0.0887036 35.1201119)",
304159556,,residential,False,True,46.239,,,,"LINESTRING (0.0886019 35.119624, 0.0889996 35.1197262, 0.0890903 35.1197162)",
304159559,,residential,False,False,74.457,,,,"LINESTRING (0.0887036 35.1201119, 0.0895098 35.1199956)",
304159559,,residential,False,True,69.892,,,,"LINESTRING (0.0887036 35.1201119, 0.0879387 35.1201723)",
304159560,,residential,False,False,50.04,,,,"LINESTRING (0.0887036 35.1201119, 0.088799 35.1205551)",
304159560,,residential,False,True,55.035,,,,"LINESTRING (0.0887036 35.1201119, 0.0886019 35.119624)",
304159560,,residential,False,True,20.769,,,,"LINESTRING (0.089069 35.1219178, 0.0890527 35.1217315)",
389167043,RN 6,primary,False,True,95.973,2,La route de la Saoura طريق الساورة,50,"LINESTRING (0.089069 35.1219178, 0.0881095 35.1215586)",
304159561,,residential,False,False,79.894,,,,"LINESTRING (0.0881095 35.1215586, 0.0889725 35.1214245)",
389167043,RN 6,primary,False,False,95.973,2,La route de la Saoura طريق الساورة,50,"LINESTRING (0.0881095 35.1215586, 0.089069 35.1219178)",
389167043,RN 6,primary,False,True,80.274,2,La route de la Saoura طريق الساورة,50,"LINESTRING (0.0881095 35.1215586, 0.0876867 35.1213525, 0.0873696 35.1211662)",
304159560,,residential,False,False,34.907,,,,"LINESTRING (0.0889725 35.1214245, 0.0890527 35.1217315)",
304159560,,residential,False,True,49.821,,,,"LINESTRING (0.0889725 35.1214245, 0.0888843 35.1209823)",
304159561,,residential,False,False,74.983,,,,"LINESTRING (0.0889725 35.1214245, 0.0897876 35.1213233)",
304159561,,residential,False,True,79.894,,,,"LINESTRING (0.0889725 35.1214245, 0.0881095 35.1215586)",
304159556,,residential,False,False,50.822,,,,"LINESTRING (0.0897876 35.1213233, 0.0896933 35.1208728)",
304159556,,residential,False,True,44.436,,,,"LINESTRING (0.0897876 35.1213233, 0.08987 35.1217172)",
304159561,,residential,False,False,84.836,,,,"LINESTRING (0.0897876 35.1213233, 0.0907033 35.121178)",
304159561,,residential,False,True,74.983,,,,"LINESTRING (0.0897876 35.1213233, 0.0889725 35.1214245)",
304159165,,tertiary,False,False,4.785,2,,40,"LINESTRING (0.0907033 35.121178, 0.0906943 35.1211356)",
304159165,,tertiary,False,True,47.384,2,,40,"LINESTRING (0.0907033 35.121178, 0.0907921 35.1215979)",
304159561,,residential,False,True,84.836,,,,"LINESTRING (0.0907033 35.121178, 0.0897876 35.1213233)",
304159560,,residential,False,False,20.769,,,,"LINESTRING (0.0890527 35.1217315, 0.089069 35.1219178)",
304159560,,residential,False,True,34.907,,,,"LINESTRING (0.0890527 35.1217315, 0.0889725 35.1214245)",
304159562,,residential,False,False,21.842,,,,"LINESTRING (0.0890527 35.1217315, 0.0892641 35.1218247)",
304159556,,residential,False,False,44.436,,,,"LINESTRING (0.08987 35.1217172, 0.0897876 35.1213233)",
304159556,,residential,False,True,49.355,,,,"LINESTRING (0.08987 35.1217172, 0.0899785 35.1221521)",
389167039,,residential,False,False,84.908,,,,"LINESTRING (0.08987 35.1217172, 0.0907921 35.1215979)",
389167039,,residential,False,True,56.388,,,,"LINESTRING (0.08987 35.1217172, 0.0892641 35.1218247)",
304159165,,tertiary,False,False,47.384,2,,40,"LINESTRING (0.0907921 35.1215979, 0.0907033 35.121178)",
304159165,,tertiary,False,True,55.498,2,,40,"LINESTRING (0.0907921 35.1215979, 0.0908961 35.1220897)",
389167039,,residential,False,True,84.908,,,,"LINESTRING (0.0907921 35.1215979, 0.08987 35.1217172)",
304159165,,tertiary,False,False,49.868,2,,40,"LINESTRING (0.0906107 35.120747, 0.0905158 35.1203053)",
304159165,,tertiary,False,True,43.874,2,,40,"LINESTRING (0.0906107 35.120747, 0.0906943 35.1211356)",
304159563,,residential,False,False,84.603,,,,"LINESTRING (0.0906107 35.120747, 0.0896933 35.1208728)",
304159556,,residential,False,False,49.919,,,,"LINESTRING (0.0896933 35.1208728, 0.0896007 35.1204303)",
304159556,,residential,False,True,50.822,,,,"LINESTRING (0.0896933 35.1208728, 0.0897876 35.1213233)",
304159563,,residential,False,False,74.58,,,,"LINESTRING (0.0896933 35.1208728, 0.0888843 35.1209823)",
304159563,,residential,False,True,84.603,,,,"LINESTRING (0.0896933 35.1208728, 0.0906107 35.120747)",
304159560,,residential,False,False,49.821,,,,"LINESTRING (0.0888843 35.1209823, 0.0889725 35.1214245)",
304159560,,residential,False,True,48.132,,,,"LINESTRING (0.0888843 35.1209823, 0.088799 35.1205551)",
304159563,,residential,False,True,74.58,,,,"LINESTRING (0.0888843 35.1209823, 0.0896933 35.1208728)",
304159165,,tertiary,False,False,51.562,2,,40,"LINESTRING (0.0905158 35.1203053, 0.0904176 35.1198486)",
304159165,,tertiary,False,True,49.868,2,,40,"LINESTRING (0.0905158 35.1203053, 0.0906107 35.120747)",
304159564,,residential,False,False,84.382,,,,"LINESTRING (0.0905158 35.1203053, 0.0896007 35.1204303)",
304159556,,residential,False,False,49.038,,,,"LINESTRING (0.0896007 35.1204303, 0.0895098 35.1199956)",
304159556,,residential,False,True,49.919,,,,"LINESTRING (0.0896007 35.1204303, 0.0896933 35.1208728)",
304159564,,residential,False,False,74.224,,,,"LINESTRING (0.0896007 35.1204303, 0.088799 35.1205551)",
304159564,,residential,False,True,84.382,,,,"LINESTRING (0.0896007 35.1204303, 0.0905158 35.1203053)",
304159560,,residential,False,False,48.132,,,,"LINESTRING (0.088799 35.1205551, 0.0888843 35.1209823)",
304159560,,residential,False,True,50.04,,,,"LINESTRING (0.088799 35.1205551, 0.0887036 35.1201119)",
304159564,,residential,False,False,32.362,,,,"LINESTRING (0.088799 35.1205551, 0.0884482 35.1206038)",
304159564,,residential,False,True,74.224,,,,"LINESTRING (0.088799 35.1205551, 0.0896007 35.1204303)",
304159564,,residential,False,True,32.362,,,,"LINESTRING (0.0884482 35.1206038, 0.088799 35.1205551)",
304159556,,residential,False,False,46.239,,,,"LINESTRING (0.0890903 35.1197162, 0.0889996 35.1197262, 0.0886019 35.119624)",
304159556,,residential,False,True,68.30000000000001,,,,"LINESTRING (0.0890903 35.1197162, 0.0894431 35.1196772, 0.0895098 35.1199956)",
304159565,,residential,False,False,70.089,,,,"LINESTRING (0.0890903 35.1197162, 0.0892633 35.1192948, 0.0890447 35.1192443)",
304159182,,residential,False,False,50.154,,,,"LINESTRING (0.0882445 35.1190595, 0.0880905 35.1194926)",
304159182,,residential,False,True,46.623,,,,"LINESTRING (0.0882445 35.1190595, 0.0883877 35.1186569)",
304159565,,residential,False,False,63.608,,,,"LINESTRING (0.0882445 35.1190595, 0.0875671 35.1189173)",
304159565,,residential,False,True,75.626,,,,"LINESTRING (0.0882445 35.1190595, 0.0890447 35.1192443)",
304159565,,residential,False,False,50.544,,,,"LINESTRING (0.0875671 35.1189173, 0.0870337 35.1187898)",
304159565,,residential,False,True,63.608,,,,"LINESTRING (0.0875671 35.1189173, 0.0882445 35.1190595)",
304159566,,residential,False,False,50.404,,,,"LINESTRING (0.0875671 35.1189173, 0.0877531 35.1184903)",
304159176,CW 3,secondary,True,False,47.046,2,,40,"LINESTRING (0.0870337 35.1187898, 0.0867994 35.119167)",
304159565,,residential,False,True,50.544,,,,"LINESTRING (0.0870337 35.1187898, 0.0875671 35.1189173)",
304159180,,residential,False,False,16.841,,,,"LINESTRING (0.0877531 35.1184903, 0.0875768 35.118444)",
304159180,,residential,False,True,60.619,,,,"LINESTRING (0.0877531 35.1184903, 0.0883877 35.1186569)",
304159566,,residential,False,False,74.75,,,,"LINESTRING (0.0877531 35.1184903, 0.0879576 35.1178392)",
304159566,,residential,False,True,50.404,,,,"LINESTRING (0.0877531 35.1184903, 0.0875671 35.1189173)",
304159182,,residential,False,True,50.463,,,,"LINESTRING (0.0879576 35.1178392, 0.0874172 35.1177364)",
304159566,,residential,False,True,74.75,,,,"LINESTRING (0.0879576 35.1178392, 0.0877531 35.1184903)",
304159182,,residential,False,False,141.49699999999999,,,,"LINESTRING (0.0879576 35.1178392, 0.0886187 35.1179649, 0.0883877 35.1186569)",
304159565,,residential,False,False,75.626,,,,"LINESTRING (0.0890447 35.1192443, 0.0882445 35.1190595)",
304159567,,residential,False,False,46.714,,,,"LINESTRING (0.0890447 35.1192443, 0.0891794 35.1188389)",
304159565,,residential,False,True,70.089,,,,"LINESTRING (0.0890447 35.1192443, 0.0892633 35.1192948, 0.0890903 35.1197162)",
304159179,,residential,False,True,59.132,,,,"LINESTRING (0.0894547 35.1181786, 0.0890876 35.1177397)",
304159567,,residential,False,True,77.574,,,,"LINESTRING (0.0894547 35.1181786, 0.0891794 35.1188389)",
304159179,,residential,False,False,78.87,,,,"LINESTRING (0.0894547 35.1181786, 0.0897326 35.1185108, 0.0896461 35.1188093)",
304159568,,residential,False,False,52.675,,,,"LINESTRING (0.0887898 35.11727, 0.0883767 35.117602)",
304159174,,residential,False,True,74.213,,,,"LINESTRING (0.0883767 35.117602, 0.0875848 35.1174412)",
304159568,,residential,False,True,52.675,,,,"LINESTRING (0.0883767 35.117602, 0.0887898 35.11727)",
304159174,,residential,False,False,66.465,,,,"LINESTRING (0.0883767 35.117602, 0.088958 35.1177201, 0.0890876 35.1177397)",
90067676,CW 58,secondary,False,False,15.965,,,,"LINESTRING (0.0858329 35.1175216, 0.0860068 35.1175411)",
90067676,CW 58,secondary,False,True,17.122,,,,"LINESTRING (0.0858329 35.1175216, 0.0856456 35.1175062)",
304159569,,residential,False,False,22.538,,,,"LINESTRING (0.0858329 35.1175216, 0.0857353 35.1177079)",
304159177,CW 3,secondary,True,False,42.676,2,,40,"LINESTRING (0.0867842 35.1189782, 0.0869875 35.1186323)",
304159570,,residential,False,False,145.56,,,,"LINESTRING (0.0867842 35.1189782, 0.0853369 35.1184195)",
304159569,,residential,False,False,31.857,,,,"LINESTRING (0.0853369 35.1184195, 0.0852068 35.1186855)",
304159569,,residential,False,True,36.419,,,,"LINESTRING (0.0853369 35.1184195, 0.0854995 35.1181202)",
