osmid,highway,oneway,reversed,length,geometry,ref,name,junction
92198919,secondary,False,False,130.879,"LINESTRING (5.0306475 35.9424022, 5.0312365 35.9434783)",,,
321875774,residential,False,True,71.389,"LINESTRING (5.0306475 35.9424022, 5.0299138 35.9426458)",,,
420018370,secondary,False,True,93.136,"LINESTRING (5.0306475 35.9424022, 5.0315943 35.9420646)",,,
342337293,residential,False,True,168.97299999999998,"LINESTRING (5.0306475 35.9424022, 5.0303091 35.941753, 5.0303413 35.9416748, 5.0306846 35.9415445, 5.030519 35.9411406)",,,
253043023,primary,False,False,128.452,"LINESTRING (5.0328522 35.9465412, 5.0333612 35.9476204)",,,
253043023,primary,False,True,129.926,"LINESTRING (5.0328522 35.9465412, 5.0322948 35.9454634)",,,
321875783,residential,False,False,87.741,"LINESTRING (5.0328522 35.9465412, 5.0337492 35.9462325)",,,
321875783,residential,False,True,91.567,"LINESTRING (5.0328522 35.9465412, 5.0319161 35.9468634)",,,
253043023,primary,False,True,128.452,"LINESTRING (5.0333612 35.9476204, 5.0328522 35.9465412)",,,
342345312,residential,False,False,87.334,"LINESTRING (5.0333612 35.9476204, 5.0324735 35.9479373)",,,
342345312,residential,False,True,92.558,"LINESTRING (5.0333612 35.9476204, 5.0343132 35.9473059)",,,
253043022,primary,True,False,72.926,"LINESTRING (5.0333612 35.9476204, 5.0334336 35.9476943, 5.0337233 35.9482045)",,,
119356822,secondary,False,False,26.358,"LINESTRING (5.0336172 35.943919, 5.0338763 35.9438086)",CW 141,,
119356822,secondary,False,True,89.767,"LINESTRING (5.0336172 35.943919, 5.0327014 35.9442384)",CW 141,,
420018358,residential,False,False,111.487,"LINESTRING (5.0336172 35.943919, 5.0341115 35.9448383)",,,
420018358,residential,False,True,131.417,"LINESTRING (5.0336172 35.943919, 5.0330497 35.9428301)",,,
119356822,secondary,False,True,100.322,"LINESTRING (5.0374595 35.9425988, 5.0364215 35.9429271)",CW 141,,
343709020,residential,False,True,134.22,"LINESTRING (5.0374595 35.9425988, 5.0369094 35.9414769)",,,
119356822,secondary,False,False,110.792,"LINESTRING (5.0345074 35.9435364, 5.0356498 35.9431658)",CW 141,,
119356822,secondary,False,True,35.326,"LINESTRING (5.0345074 35.9435364, 5.0341605 35.9436849)",CW 141,,
321875744,residential,False,False,77.894,"LINESTRING (5.0345074 35.9435364, 5.0348385 35.9441836)",,,
119356822,secondary,False,False,74.369,"LINESTRING (5.0356498 35.9431658, 5.0364215 35.9429271)",CW 141,,
119356822,secondary,False,True,110.792,"LINESTRING (5.0356498 35.9431658, 5.0345074 35.9435364)",CW 141,,
342345299,residential,False,False,74.344,"LINESTRING (5.0356498 35.9431658, 5.0359823 35.9437778)",,,
119356822,secondary,False,False,100.322,"LINESTRING (5.0364215 35.9429271, 5.0374595 35.9425988)",CW 141,,
119356822,secondary,False,True,74.369,"LINESTRING (5.0364215 35.9429271, 5.0356498 35.9431658)",CW 141,,
343709018,residential,False,False,132.387,"LINESTRING (5.0364215 35.9429271, 5.035841 35.9418332)",,,
92198919,secondary,False,True,128.376,"LINESTRING (5.0318143 35.9445338, 5.0312365 35.9434783)",,,
119356822,secondary,False,False,86.35,"LINESTRING (5.0318143 35.9445338, 5.0327014 35.9442384)",CW 141,,
253043023,primary,False,False,112.052,"LINESTRING (5.0318143 35.9445338, 5.0322948 35.9454634)",,,
321875776,residential,False,True,91.907,"LINESTRING (5.0318143 35.9445338, 5.0308735 35.9448548)",,,
