osmid,highway,oneway,reversed,length,geometry,ref,maxspeed
280263904,residential,False,True,45.056,"LINESTRING (6.5808104 36.9319344, 6.5813047 36.9318446)",,
280263905,residential,False,True,89.747,"LINESTRING (6.5808104 36.9319344, 6.5809914 36.9323001, 6.5810529 36.932323, 6.5814661 36.9321808)",,
293704684,primary,False,False,62.914,"LINESTRING (6.5808104 36.9319344, 6.5806618 36.9320405, 6.5804671 36.9321325, 6.5801928 36.9321862)",RN 85,80
311171079,primary,False,True,64.934,"LINESTRING (6.5853015 36.9275205, 6.5854933 36.9273887, 6.585745 36.9272929, 6.5859405 36.927264)",RN 85,80
311172590,primary,True,False,167.907,"LINESTRING (6.5853015 36.9275205, 6.5851816 36.927669, 6.5843273 36.928542, 6.5841588 36.9287221)",RN 85,40
311171079,primary,False,False,64.934,"LINESTRING (6.5859405 36.927264, 6.585745 36.9272929, 6.5854933 36.9273887, 6.5853015 36.9275205)",RN 85,80
311172590,primary,True,False,17.238,"LINESTRING (6.5829671 36.929952, 6.5828454 36.9300727)",RN 85,40
280263903,tertiary,True,False,34.019999999999996,"LINESTRING (6.5829671 36.929952, 6.5830677 36.9300715, 6.5831881 36.9302017)",,
280263910,tertiary,False,False,117.35600000000001,"LINESTRING (6.5831881 36.9302017, 6.5833579 36.9303205, 6.5841436 36.9308354, 6.5842045 36.9308752)",,
280263911,tertiary,True,False,33.696,"LINESTRING (6.5831881 36.9302017, 6.5829948 36.9301355, 6.5828454 36.9300727)",,
280263910,tertiary,False,True,11.325,"LINESTRING (6.5848869 36.931322, 6.5847883 36.9312575)",,
280263910,tertiary,False,False,230.35500000000002,"LINESTRING (6.5848869 36.931322, 6.5854248 36.9316502, 6.5859486 36.931984, 6.5867131 36.932199, 6.5871449 36.9322386)",,
386047572,residential,False,False,192.06400000000002,"LINESTRING (6.5848869 36.931322, 6.5847072 36.9314146, 6.5844526 36.9314998, 6.5834015 36.9318217, 6.5828982 36.9319897)",,
280263910,tertiary,False,False,65.63,"LINESTRING (6.5871449 36.9322386, 6.5875271 36.9322103, 6.587881 36.9322274)",,
280263910,tertiary,False,True,230.355,"LINESTRING (6.5871449 36.9322386, 6.5867131 36.932199, 6.5859486 36.931984, 6.5854248 36.9316502, 6.5848869 36.931322)",,
