osmid,ref,highway,oneway,reversed,length,geometry,name,junction,maxspeed
217628637,CW 7,secondary,False,True,41.064,"LINESTRING (4.4008919 36.3881913, 4.4006032 36.3879043)",,,
210648554,,residential,False,False,84.337,"LINESTRING (4.4008919 36.3881913, 4.400797 36.3882082, 4.4002959 36.3887559)",,,
217628637,CW 7,secondary,False,False,95.183,"LINESTRING (4.4008919 36.3881913, 4.4008245 36.3889319, 4.4008183 36.3890452)",,,
122680302,CW 7,secondary,False,True,85.424,"LINESTRING (4.3993565 36.387207, 4.3999067 36.3865793)",Rue Mira Abdrahmane,,
217628637,CW 7,secondary,False,False,87.266,"LINESTRING (4.3993565 36.387207, 4.4001571 36.3876548)",,,
298520197,,residential,True,False,79.545,"LINESTRING (4.3993565 36.387207, 4.398635 36.3867894)",,,
210642532,,residential,True,False,7.555,"LINESTRING (4.3998975 36.3885764, 4.3999174 36.3885583, 4.3999384 36.3885483, 4.3999677 36.3885432)",,roundabout,
210643041,,residential,True,False,246.00099999999998,"LINESTRING (4.3998975 36.3885764, 4.3997751 36.3886809, 4.3993004 36.38913, 4.39889 36.3895382, 4.3987103 36.3897412, 4.3983643 36.3900844, 4.3981726 36.3902969)",,,
122680302,CW 7,secondary,False,False,56.612,"LINESTRING (4.4002713 36.3861633, 4.3999067 36.3865793)",Rue Mira Abdrahmane,,
122680302,CW 7,secondary,False,True,54.365,"LINESTRING (4.4002713 36.3861633, 4.4006214 36.3857638)",Rue Mira Abdrahmane,,
217628635,,residential,False,False,78.734,"LINESTRING (4.4002713 36.3861633, 4.3997892 36.3858959, 4.3995634 36.3857709, 4.399547 36.3857616)",Rue Oukaci Md Seghir,,20
210643491,,residential,False,True,86.202,"LINESTRING (4.4001571 36.3876548, 4.4007063 36.387018)",,,
217628637,CW 7,secondary,False,False,48.624,"LINESTRING (4.4001571 36.3876548, 4.4006032 36.3879043)",,,
217628637,CW 7,secondary,False,True,87.266,"LINESTRING (4.4001571 36.3876548, 4.3993565 36.387207)",,,
210642541,,residential,False,False,34.282,"LINESTRING (4.3994775 36.3848115, 4.3994459 36.3847968, 4.3992478 36.3847045, 4.3992226 36.3846928, 4.3991341 36.3846928)",Avrid n lejnan,,30
210648553,,residential,False,False,79.478,"LINESTRING (4.3994775 36.3848115, 4.3996757 36.3845826, 4.3997565 36.3844315, 4.3998369 36.3841681)",,,
210648553,,residential,False,True,60.71300000000001,"LINESTRING (4.3994775 36.3848115, 4.3993968 36.3850663, 4.3993324 36.3853082, 4.3993261 36.3853435)",,,
210642542,,residential,False,True,78.867,"LINESTRING (4.3991932 36.3861632, 4.3999067 36.3865793)",Rue Lieutenant Bouaboud Madani,,50
210642544,,residential,False,True,85.704,"LINESTRING (4.3991932 36.3861632, 4.398635 36.3867894)",Rue Meziane Chabane,,30
210642544,,residential,False,False,54.747,"LINESTRING (4.3991932 36.3861632, 4.399399 36.3859296, 4.399547 36.3857616)",Rue Meziane Chabane,,30
210642544,,residential,False,False,85.704,"LINESTRING (4.398635 36.3867894, 4.3991932 36.3861632)",Rue Meziane Chabane,,30
210642544,,residential,False,True,48.605,"LINESTRING (4.398635 36.3867894, 4.3983027 36.3871351)",Rue Meziane Chabane,,30
210648544,,residential,False,True,387.42599999999993,"LINESTRING (4.4039029 36.3908919, 4.4038441 36.3908271, 4.4035703 36.3904601, 4.4033182 36.3902442, 4.4029909 36.3899678, 4.4027334 36.3897217, 4.4024438 36.3893935, 4.4021648 36.3890566, 4.4020253 36.3889141, 4.401906 36.3888931, 4.4008183 36.3890452)",,,
303318169,,tertiary,False,False,62.2,"LINESTRING (4.4039029 36.3908919, 4.4036939 36.3911899, 4.4036135 36.3913972)",,,
210642530,,residential,True,False,110.991,"LINESTRING (4.4018432 36.3864353, 4.4011298 36.3872517)",,,
329980529,,residential,False,False,47.283,"LINESTRING (4.4018432 36.3864353, 4.4014087 36.3861935)",,,
329980529,,residential,False,True,7.767,"LINESTRING (4.4018432 36.3864353, 4.401916 36.3864733)",,,
210648545,,residential,True,False,81.16,"LINESTRING (4.4005719 36.3845567, 4.4013097 36.3849809)",,,
405706222,,residential,False,True,107.506,"LINESTRING (4.4005719 36.3845567, 4.3998957 36.3853557)",,,
405706223,,residential,False,True,7.751,"LINESTRING (4.4000177 36.388554, 4.4000709 36.388499)",,,
210642532,,residential,True,False,11.718,"LINESTRING (4.4000177 36.388554, 4.4000398 36.3885703, 4.4000561 36.3885995, 4.4000566 36.3886237, 4.4000462 36.3886473)",,roundabout,
210642532,,residential,True,False,4.686,"LINESTRING (4.3999677 36.3885432, 4.3999974 36.3885464, 4.4000177 36.388554)",,roundabout,
210642541,,residential,False,False,66.734,"LINESTRING (4.3991341 36.3846928, 4.3990561 36.3847446, 4.3989435 36.3849044, 4.3987585 36.3852045)",Avrid n lejnan,,30
210642541,,residential,False,True,34.282000000000004,"LINESTRING (4.3991341 36.3846928, 4.3992226 36.3846928, 4.3992478 36.3847045, 4.3994459 36.3847968, 4.3994775 36.3848115)",Avrid n lejnan,,30
232186024,,living_street,False,True,183.635,"LINESTRING (4.3991341 36.3846928, 4.3987934 36.3845935, 4.3983321 36.3845092, 4.3971315 36.3843539)",,,
210642544,,residential,False,False,54.877,"LINESTRING (4.399547 36.3857616, 4.3998957 36.3853557)",Rue Meziane Chabane,,30
210642544,,residential,False,True,54.747,"LINESTRING (4.399547 36.3857616, 4.399399 36.3859296, 4.3991932 36.3861632)",Rue Meziane Chabane,,30
210648553,,residential,False,False,58.376,"LINESTRING (4.399547 36.3857616, 4.3992898 36.3856105, 4.3993109 36.3854291, 4.3993261 36.3853435)",,,
217628635,,residential,False,True,78.734,"LINESTRING (4.399547 36.3857616, 4.3995634 36.3857709, 4.3997892 36.3858959, 4.4002713 36.3861633)",Rue Oukaci Md Seghir,,20
232188976,,residential,False,False,14.53,"LINESTRING (4.3963286 36.3923949, 4.3961677 36.3923776)",,,
210643488,,residential,False,False,28.168999999999997,"LINESTRING (4.3963286 36.3923949, 4.3963419 36.3923408, 4.396476 36.3921746)",,,
232188976,,residential,False,True,48.201,"LINESTRING (4.3963286 36.3923949, 4.3968035 36.3924665, 4.3968579 36.3924747)",,,
210642544,,residential,False,False,29.589,"LINESTRING (4.3980632 36.3873185, 4.3983027 36.3871351)",Rue Meziane Chabane,,30
329982468,,residential,False,False,14.687,"LINESTRING (4.3980632 36.3873185, 4.3979002 36.3873336)",,,30
329982468,,residential,False,True,101.22,"LINESTRING (4.3980632 36.3873185, 4.398949 36.3878843)",,,30
329980529,,residential,False,False,7.767,"LINESTRING (4.401916 36.3864733, 4.4018432 36.3864353)",,,
329980530,,residential,False,False,24.227,"LINESTRING (4.401916 36.3864733, 4.4021423 36.3865928)",,,
232176036,,residential,False,False,131.77100000000002,"LINESTRING (4.3947968 36.3890653, 4.3949042 36.3891797, 4.3951671 36.3895123, 4.3956015 36.3896115, 4.3958026 36.3897173, 4.3958809 36.3897823)",,,
329982468,,residential,False,True,30.55,"LINESTRING (4.3947968 36.3890653, 4.3950249 36.389007, 4.3951229 36.3889843)",,,30
210642529,,residential,False,True,58.726,"LINESTRING (4.4008183 36.3890452, 4.4007288 36.3890499, 4.4002959 36.3887559)",,,
210648544,,residential,False,False,387.42599999999993,"LINESTRING (4.4008183 36.3890452, 4.401906 36.3888931, 4.4020253 36.3889141, 4.4021648 36.3890566, 4.4024438 36.3893935, 4.4027334 36.3897217, 4.4029909 36.3899678, 4.4033182 36.3902442, 4.4035703 36.3904601, 4.4038441 36.3908271, 4.4039029 36.3908919)",,,
217628637,CW 7,secondary,False,False,364.352,"LINESTRING (4.4008183 36.3890452, 4.4008076 36.3891577, 4.4006086 36.3908725, 4.4006416 36.3914049, 4.4007827 36.3919281, 4.4009889 36.3922623)",,,
217628637,CW 7,secondary,False,True,95.183,"LINESTRING (4.4008183 36.3890452, 4.4008245 36.3889319, 4.4008919 36.3881913)",,,
210642529,,residential,False,False,25.405,"LINESTRING (4.4000462 36.3886473, 4.4002959 36.3887559)",,,
210642532,,residential,True,False,24.347,"LINESTRING (4.4000462 36.3886473, 4.4000166 36.3886718, 4.3999888 36.3886808, 4.3999601 36.3886816, 4.3999315 36.3886744, 4.3999076 36.3886597, 4.3998979 36.3886493, 4.3998867 36.3886269, 4.399885 36.3886093, 4.3998975 36.3885764)",,roundabout,
329980529,,residential,False,False,85.146,"LINESTRING (4.4014087 36.3861935, 4.4006214 36.3857638)",,,
329980529,,residential,False,True,47.283,"LINESTRING (4.4014087 36.3861935, 4.4018432 36.3864353)",,,
210643491,,residential,False,False,111.20100000000001,"LINESTRING (4.4014087 36.3861935, 4.4013764 36.386241, 4.4007063 36.387018)",,,
232188231,,residential,False,True,14.986,"LINESTRING (4.3981632 36.3926713, 4.3982087 36.3925416)",,,
