osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,bridge,junction
293533016,residential,False,True,49.251,,,,,"LINESTRING (-1.2488483 32.0465074, -1.2493188 32.0463147)",,
293531559,residential,False,True,67.017,,,,,"LINESTRING (-1.24705 32.0465688, -1.2473583 32.0471119)",,
1083891770,residential,False,True,44.212,,,,,"LINESTRING (-1.24705 32.0465688, -1.2474673 32.0463872)",,
1083891770,residential,False,False,40.3,,,,,"LINESTRING (-1.24705 32.0465688, -1.2469541 32.0466105, -1.2466687 32.0467328)",,
179701293,residential,False,False,35.382,,,,,"LINESTRING (-1.247781 32.0469405, -1.2476184 32.0466537)",,
179701293,residential,False,True,34.569,,,,,"LINESTRING (-1.247781 32.0469405, -1.2479399 32.0472207)",,
293533016,residential,False,False,44.164,,,,,"LINESTRING (-1.247781 32.0469405, -1.2473583 32.0471119)",,
293533016,residential,False,True,111.527,,,,,"LINESTRING (-1.247781 32.0469405, -1.2488483 32.0465074)",,
179701276,residential,False,False,38.933,,,,,"LINESTRING (-1.249184 32.0470948, -1.2490039 32.0467797)",,
179701276,residential,False,True,63.338,,,,,"LINESTRING (-1.249184 32.0470948, -1.2494676 32.0476112)",,
293531566,residential,False,False,48.917,,,,,"LINESTRING (-1.249184 32.0470948, -1.249652 32.0469046)",,
293531566,residential,False,True,111.754,,,,,"LINESTRING (-1.249184 32.0470948, -1.2481147 32.0475291)",,
179701338,residential,False,True,36.058,,,,,"LINESTRING (-1.2504313 32.0471919, -1.2506151 32.0474763)",,
307160093,residential,False,False,49.891,,,,,"LINESTRING (-1.2504313 32.0471919, -1.2499687 32.04741)",,
"[179701338, 293531566]",residential,False,"[False, True]",109.787,,,,,"LINESTRING (-1.2504313 32.0471919, -1.2501223 32.0467136, -1.249652 32.0469046)",,
293531569,residential,False,False,66.58800000000001,,,,,"LINESTRING (-1.2504313 32.0471919, -1.2506285 32.0471048, -1.2507825 32.0470129, -1.2510113 32.046854)",,
293531559,residential,False,False,67.017,,,,,"LINESTRING (-1.2473583 32.0471119, -1.24705 32.0465688)",,
293531559,residential,False,True,72.651,,,,,"LINESTRING (-1.2473583 32.0471119, -1.247698 32.0476984)",,
293533016,residential,False,False,41.375,,,,,"LINESTRING (-1.2473583 32.0471119, -1.2469623 32.0472725)",,
293533016,residential,False,True,44.164,,,,,"LINESTRING (-1.2473583 32.0471119, -1.247781 32.0469405)",,
179701327,residential,False,False,35.326,,,,,"LINESTRING (-1.2499687 32.04741, -1.2501355 32.0476945)",,
179701327,residential,False,True,63.633,,,,,"LINESTRING (-1.2499687 32.04741, -1.249652 32.0469046)",,
307160093,residential,False,False,52.26,,,,,"LINESTRING (-1.2499687 32.04741, -1.2494676 32.0476112)",,
307160093,residential,False,True,49.891,,,,,"LINESTRING (-1.2499687 32.04741, -1.2504313 32.0471919)",,
179701293,residential,False,False,38.045,,,,,"LINESTRING (-1.2481147 32.0475291, -1.2479399 32.0472207)",,
293531566,residential,False,False,111.754,,,,,"LINESTRING (-1.2481147 32.0475291, -1.249184 32.0470948)",,
293531566,residential,False,True,43.553,,,,,"LINESTRING (-1.2481147 32.0475291, -1.247698 32.0476984)",,
179701245,residential,False,True,72.705,,,,,"LINESTRING (-1.2465555 32.0474375, -1.246882 32.0480299)",,
293533016,residential,False,False,48.802,,,,,"LINESTRING (-1.2465555 32.0474375, -1.2460884 32.0476269)",,
293533016,residential,False,True,42.505,,,,,"LINESTRING (-1.2465555 32.0474375, -1.2469623 32.0472725)",,
179701276,residential,False,False,63.338,,,,,"LINESTRING (-1.2494676 32.0476112, -1.249184 32.0470948)",,
179701276,residential,False,True,61.062,,,,,"LINESTRING (-1.2494676 32.0476112, -1.2497549 32.0481034)",,
307160093,residential,False,False,53.043,,,,,"LINESTRING (-1.2494676 32.0476112, -1.2489613 32.0478195)",,
307160093,residential,False,True,52.26,,,,,"LINESTRING (-1.2494676 32.0476112, -1.2499687 32.04741)",,
293531559,residential,False,False,72.651,,,,,"LINESTRING (-1.247698 32.0476984, -1.2473583 32.0471119)",,
293531559,residential,False,True,67.52,,,,,"LINESTRING (-1.247698 32.0476984, -1.2480105 32.0482448)",,
293531566,residential,False,False,43.553,,,,,"LINESTRING (-1.247698 32.0476984, -1.2481147 32.0475291)",,
293531566,residential,False,True,41.806,,,,,"LINESTRING (-1.247698 32.0476984, -1.247298 32.0478609)",,
307160088,residential,False,True,118.28,,,,,"LINESTRING (-1.2489613 32.0478195, -1.2494986 32.0487808)",,
307160093,residential,False,False,51.957,,,,,"LINESTRING (-1.2489613 32.0478195, -1.2484713 32.0480336)",,
307160093,residential,False,True,53.043,,,,,"LINESTRING (-1.2489613 32.0478195, -1.2494676 32.0476112)",,
179701245,residential,False,False,72.705,,,,,"LINESTRING (-1.246882 32.0480299, -1.2465555 32.0474375)",,
179701245,residential,False,True,66.72,,,,,"LINESTRING (-1.246882 32.0480299, -1.2471817 32.0485735)",,
293531566,residential,False,False,43.479,,,,,"LINESTRING (-1.246882 32.0480299, -1.247298 32.0478609)",,
293531566,residential,False,True,48.252,,,,,"LINESTRING (-1.246882 32.0480299, -1.2464203 32.0482174)",,
293531561,residential,False,False,49.373,,,,,"LINESTRING (-1.2484713 32.0480336, -1.2480105 32.0482448)",,
293533003,residential,False,True,116.615,,,,,"LINESTRING (-1.2484713 32.0480336, -1.2490202 32.0489735)",,
307160093,residential,False,True,51.957,,,,,"LINESTRING (-1.2484713 32.0480336, -1.2489613 32.0478195)",,
179701289,residential,False,False,67.439,,,,,"LINESTRING (-1.2518864 32.0481501, -1.2515249 32.0476267)",,
179701289,residential,False,True,80.243,,,,,"LINESTRING (-1.2518864 32.0481501, -1.2522256 32.048812)",,
209151907,residential,False,True,29.831,,,,,"LINESTRING (-1.2518864 32.0481501, -1.2516083 32.0482782)",,
293531559,residential,False,False,67.52,,,,,"LINESTRING (-1.2480105 32.0482448, -1.247698 32.0476984)",,
293531559,residential,False,True,72.928,,,,,"LINESTRING (-1.2480105 32.0482448, -1.2483482 32.0488349)",,
293531561,residential,False,False,42.459,,,,,"LINESTRING (-1.2480105 32.0482448, -1.2476025 32.0484067)",,
293531561,residential,False,True,49.373,,,,,"LINESTRING (-1.2480105 32.0482448, -1.2484713 32.0480336)",,
179701329,residential,False,False,37.775,,,,,"LINESTRING (-1.2443435 32.0483193, -1.2441502 32.0483092, -1.2439495 32.0482658)",,
307163876,residential,False,False,111.977,,,,,"LINESTRING (-1.2443435 32.0483193, -1.2445694 32.0482738, -1.2447113 32.0482696, -1.2448591 32.0482779, -1.2453361 32.0483467, -1.2455175 32.0483585)",,
307163876,residential,False,True,36.096999999999994,,,,,"LINESTRING (-1.2443435 32.0483193, -1.2441823 32.0483731, -1.2440195 32.0484852)",,
179701327,residential,False,True,48.742,,,,,"LINESTRING (-1.2507404 32.0486779, -1.2504878 32.0482954)",,
209151907,residential,False,False,53.824,,,,,"LINESTRING (-1.2507404 32.0486779, -1.2512422 32.0484468)",,
209151907,residential,False,True,29.073,,,,,"LINESTRING (-1.2507404 32.0486779, -1.2504694 32.0488028)",,
179701338,residential,False,False,67.324,,,,,"LINESTRING (-1.2512422 32.0484468, -1.250899 32.0479158)",,
209151907,residential,False,False,39.269,,,,,"LINESTRING (-1.2512422 32.0484468, -1.2516083 32.0482782)",,
209151907,residential,False,True,53.824,,,,,"LINESTRING (-1.2512422 32.0484468, -1.2507404 32.0486779)",,
293533008,residential,False,False,46.304,,,,,"LINESTRING (-1.2512422 32.0484468, -1.25154 32.048778)",,
179701276,residential,False,False,9.712,,,,,"LINESTRING (-1.2500175 32.0485718, -1.2499733 32.0484929)",,
307160089,residential,False,False,54.147,,,,,"LINESTRING (-1.2500175 32.0485718, -1.2494986 32.0487808)",,
307160089,residential,False,True,21.031,,,,,"LINESTRING (-1.2500175 32.0485718, -1.2502211 32.0484944)",,
209151907,residential,False,False,29.073,,,,,"LINESTRING (-1.2504694 32.0488028, -1.2507404 32.0486779)",,
293533007,residential,False,True,42.012,,,,,"LINESTRING (-1.2504694 32.0488028, -1.2506463 32.0491496)",,
293533007,residential,False,False,18.338,,,,,"LINESTRING (-1.2504694 32.0488028, -1.2504277 32.0487127, -1.250356 32.0487435)",,
293533004,residential,False,True,45.166,,,,,"LINESTRING (-1.25154 32.048778, -1.2511144 32.0489647)",,
293533008,residential,False,True,46.304,,,,,"LINESTRING (-1.25154 32.048778, -1.2512422 32.0484468)",,
293533008,residential,False,False,31.264000000000003,,,,,"LINESTRING (-1.25154 32.048778, -1.2516073 32.0488554, -1.2516985 32.0490235)",,
179701273,residential,False,False,43.184,,,,,"LINESTRING (-1.2483482 32.0488349, -1.2479338 32.0490006)",,
293531559,residential,False,False,72.928,,,,,"LINESTRING (-1.2483482 32.0488349, -1.2480105 32.0482448)",,
293531559,residential,False,True,76.383,,,,,"LINESTRING (-1.2483482 32.0488349, -1.2486996 32.0494539)",,
293533003,residential,False,False,116.615,,,,,"LINESTRING (-1.2490202 32.0489735, -1.2484713 32.0480336)",,
307160089,residential,False,True,40.853,,,,,"LINESTRING (-1.2490202 32.0489735, -1.2494117 32.0488158)",,
307161202,residential,False,True,34.019,,,,,"LINESTRING (-1.2490202 32.0489735, -1.2491836 32.0492463)",,
293533004,residential,False,False,45.166,,,,,"LINESTRING (-1.2511144 32.0489647, -1.25154 32.048778)",,
293533004,residential,False,True,30.227,,,,,"LINESTRING (-1.2511144 32.0489647, -1.2512452 32.0492129)",,
1266817171,residential,False,False,48.673,,,,,"LINESTRING (-1.2511144 32.0489647, -1.2506463 32.0491496)",,
179701245,residential,False,False,72.906,,,,,"LINESTRING (-1.2475092 32.0491675, -1.2471817 32.0485735)",,
179701245,residential,False,True,61.193,,,,,"LINESTRING (-1.2475092 32.0491675, -1.247784 32.0496661)",,
179701273,residential,False,False,47.238,,,,,"LINESTRING (-1.2475092 32.0491675, -1.2470566 32.04935)",,
179701273,residential,False,True,44.112,,,,,"LINESTRING (-1.2475092 32.0491675, -1.2479338 32.0490006)",,
293531557,residential,False,False,133.922,,,,,"LINESTRING (-1.2495745 32.0493585, -1.2501693 32.0504523)",,
307161204,residential,False,False,11.89,,,,,"LINESTRING (-1.2495745 32.0493585, -1.2496885 32.0493127)",,
307161204,residential,False,True,27.228,,,,,"LINESTRING (-1.2495745 32.0493585, -1.2493134 32.0494633)",,
293531559,residential,False,False,76.383,,,,,"LINESTRING (-1.2486996 32.0494539, -1.2483482 32.0488349)",,
293531559,residential,False,True,25.727,,,,,"LINESTRING (-1.2486996 32.0494539, -1.2488201 32.0496615)",,
293533007,residential,False,True,51.124,,,,,"LINESTRING (-1.2486996 32.0494539, -1.2491836 32.0492463)",,
179701273,residential,False,False,9.27,,,,,"LINESTRING (-1.2467544 32.0494719, -1.2466716 32.0495169)",,
179701273,residential,False,True,31.543,,,,,"LINESTRING (-1.2467544 32.0494719, -1.2470566 32.04935)",,
209148046,primary,True,False,74.084,2,RN 6,طريق الساورة,40,"LINESTRING (-1.2467544 32.0494719, -1.2463278 32.0489123)",,
179701289,residential,False,False,88.071,,,,,"LINESTRING (-1.2525978 32.0495385, -1.2522256 32.048812)",,
179701309,residential,False,False,53.111,,,,,"LINESTRING (-1.2525978 32.0495385, -1.2520854 32.0497373)",,
179701309,residential,False,True,76.501,,,,,"LINESTRING (-1.2525978 32.0495385, -1.2529169 32.0501711)",,
209147272,residential,False,True,26.816,,,,,"LINESTRING (-1.2525978 32.0495385, -1.2528499 32.0494267)",,
179701245,residential,False,False,61.193,,,,,"LINESTRING (-1.247784 32.0496661, -1.2475092 32.0491675)",,
179701245,residential,False,True,58.383,,,,,"LINESTRING (-1.247784 32.0496661, -1.2480462 32.0501418)",,
179701257,residential,False,True,70.498,,,,,"LINESTRING (-1.247784 32.0496661, -1.2471085 32.0499384)",,
179701309,residential,False,True,53.111,,,,,"LINESTRING (-1.2520854 32.0497373, -1.2525978 32.0495385)",,
209099101,residential,False,False,40.167,,,,,"LINESTRING (-1.2520854 32.0497373, -1.2516947 32.0498816)",,
293533008,residential,False,False,83.327,,,,,"LINESTRING (-1.2520854 32.0497373, -1.2524317 32.0504268)",,
293533008,residential,False,True,87.347,,,,,"LINESTRING (-1.2520854 32.0497373, -1.2516985 32.0490235)",,
179701287,residential,False,False,89.037,,,,,"LINESTRING (-1.2489003 32.0497996, -1.2480462 32.0501418)",,
293531559,residential,False,False,17.116,,,,,"LINESTRING (-1.2489003 32.0497996, -1.2488201 32.0496615)",,
293531559,residential,False,True,114.65,,,,,"LINESTRING (-1.2489003 32.0497996, -1.2494312 32.0507273)",,
179701305,residential,False,True,34.356,,,,,"LINESTRING (-1.2516947 32.0498816, -1.2518483 32.0501618)",,
209099101,residential,False,False,8.373,,,,,"LINESTRING (-1.2516947 32.0498816, -1.2516149 32.0499147)",,
209099101,residential,False,True,40.167,,,,,"LINESTRING (-1.2516947 32.0498816, -1.2520854 32.0497373)",,
179701309,residential,False,False,76.501,,,,,"LINESTRING (-1.2529169 32.0501711, -1.2525978 32.0495385)",,
179701342,residential,False,False,14.69,,,,,"LINESTRING (-1.2529169 32.0501711, -1.2527881 32.0502455)",,
179701342,residential,False,True,79.979,,,,,"LINESTRING (-1.2529169 32.0501711, -1.2529778 32.0501242, -1.2530114 32.0500759, -1.2532931 32.0495326)",,
179701259,residential,False,True,34.805,,,,,"LINESTRING (-1.2513065 32.0500358, -1.2514718 32.0503157)",,
209099101,residential,False,False,18.015,,,,,"LINESTRING (-1.2513065 32.0500358, -1.2511303 32.0500986)",,
209099101,residential,False,True,32.034,,,,,"LINESTRING (-1.2513065 32.0500358, -1.2516149 32.0499147)",,
209099101,residential,False,False,17.126,,,,,"LINESTRING (-1.2511303 32.0500986, -1.2509636 32.0501599)",,
209099101,residential,False,True,18.015,,,,,"LINESTRING (-1.2511303 32.0500986, -1.2513065 32.0500358)",,
293533007,residential,False,False,114.962,,,,,"LINESTRING (-1.2511303 32.0500986, -1.2506463 32.0491496)",,
179701245,residential,False,False,58.383,,,,,"LINESTRING (-1.2480462 32.0501418, -1.247784 32.0496661)",,
179701245,residential,False,True,112.126,,,,,"LINESTRING (-1.2480462 32.0501418, -1.2485702 32.0510471)",,
179701287,residential,False,False,60.635,,,,,"LINESTRING (-1.2480462 32.0501418, -1.2474801 32.0504009)",,
179701287,residential,False,True,89.037,,,,,"LINESTRING (-1.2480462 32.0501418, -1.2489003 32.0497996)",,
179701342,residential,False,False,39.175,,,,,"LINESTRING (-1.2527881 32.0502455, -1.2524317 32.0504268)",,
179701342,residential,False,True,14.69,,,,,"LINESTRING (-1.2527881 32.0502455, -1.2529169 32.0501711)",,
209099101,residential,False,False,36.075,,,,,"LINESTRING (-1.2506403 32.0502787, -1.2502895 32.0504085)",,
209099101,residential,False,True,33.21,,,,,"LINESTRING (-1.2506403 32.0502787, -1.2509636 32.0501599)",,
307161204,residential,False,True,113.595,,,,,"LINESTRING (-1.2506403 32.0502787, -1.250147 32.0493466)",,
179701342,residential,False,False,37.634,,,,,"LINESTRING (-1.2524317 32.0504268, -1.2520887 32.0506001)",,
179701342,residential,False,True,39.175,,,,,"LINESTRING (-1.2524317 32.0504268, -1.2527881 32.0502455)",,
293533008,residential,False,True,83.327,,,,,"LINESTRING (-1.2524317 32.0504268, -1.2520854 32.0497373)",,
179701278,residential,False,True,54.421,,,,,"LINESTRING (-1.2502895 32.0504085, -1.2505217 32.0508566)",,
209099101,residential,False,False,12.331,,,,,"LINESTRING (-1.2502895 32.0504085, -1.2501693 32.0504523)",,
209099101,residential,False,True,36.075,,,,,"LINESTRING (-1.2502895 32.0504085, -1.2506403 32.0502787)",,
179701287,residential,False,False,9.894,,,,,"LINESTRING (-1.2474801 32.0504009, -1.2473914 32.0504485)",,
179701287,residential,False,True,60.635,,,,,"LINESTRING (-1.2474801 32.0504009, -1.2480462 32.0501418)",,
209148046,primary,True,False,62.22,2,RN 6,طريق الساورة,40,"LINESTRING (-1.2474801 32.0504009, -1.2471085 32.0499384)",,
209099101,residential,False,False,75.988,,,,,"LINESTRING (-1.2501693 32.0504523, -1.2494312 32.0507273)",,
209099101,residential,False,True,12.331,,,,,"LINESTRING (-1.2501693 32.0504523, -1.2502895 32.0504085)",,
293531557,residential,False,True,133.922,,,,,"LINESTRING (-1.2501693 32.0504523, -1.2495745 32.0493585)",,
179701268,residential,False,True,68.181,,,,,"LINESTRING (-1.2511819 32.0506059, -1.2505217 32.0508566)",,
307161264,residential,False,False,43.97,,,,,"LINESTRING (-1.2511819 32.0506059, -1.2513731 32.0509666)",,
307161264,residential,False,True,53.691,,,,,"LINESTRING (-1.2511819 32.0506059, -1.2509636 32.0501599)",,
179701305,residential,False,False,53.746,,,,,"LINESTRING (-1.2520887 32.0506001, -1.2518483 32.0501618)",,
179701342,residential,False,False,26.225,,,,,"LINESTRING (-1.2520887 32.0506001, -1.2518507 32.0507223)",,
179701342,residential,False,True,37.634,,,,,"LINESTRING (-1.2520887 32.0506001, -1.2524317 32.0504268)",,
209099101,residential,False,False,88.596,,,,,"LINESTRING (-1.2494312 32.0507273, -1.2485702 32.0510471)",,
209099101,residential,False,True,75.988,,,,,"LINESTRING (-1.2494312 32.0507273, -1.2501693 32.0504523)",,
293531559,residential,False,False,114.65,,,,,"LINESTRING (-1.2494312 32.0507273, -1.2489003 32.0497996)",,
179701259,residential,False,False,57.35,,,,,"LINESTRING (-1.2517442 32.0507769, -1.2514718 32.0503157)",,
179701342,residential,False,False,40.843,,,,,"LINESTRING (-1.2517442 32.0507769, -1.2513731 32.0509666)",,
179701342,residential,False,True,11.731,,,,,"LINESTRING (-1.2517442 32.0507769, -1.2518507 32.0507223)",,
179701268,residential,False,False,68.181,,,,,"LINESTRING (-1.2505217 32.0508566, -1.2511819 32.0506059)",,
179701278,residential,False,False,54.421,,,,,"LINESTRING (-1.2505217 32.0508566, -1.2502895 32.0504085)",,
179701278,residential,False,True,51.307,,,,,"LINESTRING (-1.2505217 32.0508566, -1.2507416 32.0512787)",,
179701245,residential,False,False,112.126,,,,,"LINESTRING (-1.2485702 32.0510471, -1.2480462 32.0501418)",,
209099101,residential,False,True,88.596,,,,,"LINESTRING (-1.2485702 32.0510471, -1.2494312 32.0507273)",,
1014554577,residential,True,False,70.023,,,,,"LINESTRING (-1.2485702 32.0510471, -1.2486683 32.0514349, -1.2486689 32.0515018, -1.2486589 32.0515741, -1.2486397 32.0516661)",,
179701342,residential,False,False,40.578,,,,,"LINESTRING (-1.2511164 32.0510991, -1.2507416 32.0512787)",,
179701342,residential,False,True,28.326,,,,,"LINESTRING (-1.2511164 32.0510991, -1.2513731 32.0509666)",,
293533000,residential,False,False,129.313,,,,,"LINESTRING (-1.2511164 32.0510991, -1.2518503 32.0520817)",,
179701278,residential,False,False,51.307,,,,,"LINESTRING (-1.2507416 32.0512787, -1.2505217 32.0508566)",,
179701342,residential,False,False,13.476,,,,,"LINESTRING (-1.2507416 32.0512787, -1.2506171 32.0513383)",,
179701342,residential,False,True,40.578,,,,,"LINESTRING (-1.2507416 32.0512787, -1.2511164 32.0510991)",,
179701291,residential,False,False,165.634,,,,,"LINESTRING (-1.2506171 32.0513383, -1.251436 32.0526563)",,
179701342,residential,False,True,13.476,,,,,"LINESTRING (-1.2506171 32.0513383, -1.2507416 32.0512787)",,
179701342,residential,False,False,133.923,,,,,"LINESTRING (-1.2506171 32.0513383, -1.2504981 32.0513927, -1.2498987 32.0516371, -1.2498048 32.0516757, -1.2497069 32.0517201, -1.2493636 32.0519026)",,
179701286,residential,False,False,109.521,,,,,"LINESTRING (-1.2448528 32.051469, -1.2452882 32.0505558)",,
179701286,residential,False,True,22.811,,,,,"LINESTRING (-1.2448528 32.051469, -1.2447263 32.0516439)",,
179701286,residential,False,False,22.811,,,,,"LINESTRING (-1.2447263 32.0516439, -1.2448528 32.051469)",,
179701286,residential,False,True,25.187,,,,,"LINESTRING (-1.2447263 32.0516439, -1.2445866 32.051837)",,
307170197,residential,False,False,65.944,,,,,"LINESTRING (-1.2447263 32.0516439, -1.2440681 32.0514427)",,
179701286,residential,False,False,25.187,,,,,"LINESTRING (-1.2445866 32.051837, -1.2447263 32.0516439)",,
179701286,residential,False,True,41.467,,,,,"LINESTRING (-1.2445866 32.051837, -1.2443558 32.0521545)",,
179701325,residential,True,False,53.955,,,,,"LINESTRING (-1.2445866 32.051837, -1.2451374 32.0519693)",,
293533000,residential,False,True,129.313,,,,,"LINESTRING (-1.2518503 32.0520817, -1.2511164 32.0510991)",,
293533000,residential,False,False,35.174,,,,,"LINESTRING (-1.2518503 32.0520817, -1.2519122 32.0522504, -1.2519436 32.0523875)",,
1270760395,residential,False,True,82.288,,,,,"LINESTRING (-1.2518503 32.0520817, -1.2519586 32.0519986, -1.2520605 32.0519554, -1.2526721 32.051919)",,
179701325,residential,True,False,67.858,,,,,"LINESTRING (-1.2456837 32.0521005, -1.2463855 32.0522369)",,
307170193,residential,False,True,87.303,,,,,"LINESTRING (-1.2456837 32.0521005, -1.2454557 32.0523975, -1.2451785 32.0527586)",,
179701299,residential,False,True,56.408,,,,,"LINESTRING (-1.2519436 32.0523875, -1.251436 32.0526563)",,
293533000,residential,False,False,14.707,,,,,"LINESTRING (-1.2519436 32.0523875, -1.2519566 32.0525193)",,
293533000,residential,False,True,35.174,,,,,"LINESTRING (-1.2519436 32.0523875, -1.2519122 32.0522504, -1.2518503 32.0520817)",,
209099109,residential,True,False,87.018,,,,,"LINESTRING (-1.2482221 32.0523012, -1.2473276 32.0521072)",,
1014341183,residential,False,False,46.718,2,,,,"LINESTRING (-1.2482221 32.0523012, -1.2479493 32.052652)",,
1014341183,residential,False,True,29.589,2,,,,"LINESTRING (-1.2482221 32.0523012, -1.2483152 32.0521933, -1.2484191 32.0520944)",,
179701275,residential,False,False,122.636,,,,,"LINESTRING (-1.2469526 32.0524053, -1.2462548 32.0533362)",,
901712928,residential,True,False,58.634,,,,,"LINESTRING (-1.2469526 32.0524053, -1.2475512 32.052549)",,
179701340,residential,False,True,140.354,,,,,"LINESTRING (-1.2475512 32.052549, -1.2467732 32.0536253)",,
901712928,residential,True,False,39.228,,,,,"LINESTRING (-1.2475512 32.052549, -1.2479493 32.052652)",,
179701291,residential,False,True,165.634,,,,,"LINESTRING (-1.251436 32.0526563, -1.2506171 32.0513383)",,
179701299,residential,False,False,56.408,,,,,"LINESTRING (-1.251436 32.0526563, -1.2519436 32.0523875)",,
179701299,residential,False,True,16.677,,,,,"LINESTRING (-1.251436 32.0526563, -1.2512907 32.0527419)",,
1014341183,residential,False,False,117.68,2,,,,"LINESTRING (-1.2479493 32.052652, -1.247266 32.0535378)",,
1014341183,residential,False,True,46.718,2,,,,"LINESTRING (-1.2479493 32.052652, -1.2482221 32.0523012)",,
179701247,residential,False,True,180.483,,,,,"LINESTRING (-1.2436894 32.053032, -1.244446 32.0534841, -1.244564 32.0535848, -1.2446606 32.0536937, -1.2449757 32.0541863)",,
"[307173900, 307173901, 179701286]",residential,False,"[False, True]",116.07300000000001,,,,,"LINESTRING (-1.2436894 32.053032, -1.2438584 32.0528283, -1.2439603 32.0526851, -1.244109 32.0524856, -1.2443558 32.0521545)",yes,
200960112,residential,False,False,71.096,,,,,"LINESTRING (-1.2458131 32.0531043, -1.2451785 32.0527586)",,
200960112,residential,False,True,48.967,,,,,"LINESTRING (-1.2458131 32.0531043, -1.2462548 32.0533362)",,
209099102,residential,False,True,78.302,,,,,"LINESTRING (-1.2458131 32.0531043, -1.2453545 32.0536915)",,
209099102,residential,False,False,110.672,,,,,"LINESTRING (-1.2458131 32.0531043, -1.2460939 32.0527547, -1.246474 32.0522816)",,
179701299,residential,False,False,46.249,,,,,"LINESTRING (-1.2510029 32.0530704, -1.2511038 32.0529017, -1.2511794 32.052817, -1.2512907 32.0527419)",,
389403388,primary,False,False,199.728,2,RN 6,طريق الساورة,50,"LINESTRING (-1.2510029 32.0530704, -1.2507057 32.052984, -1.2503597 32.0528658, -1.2500944 32.0527481, -1.2500226 32.0527162, -1.2496707 32.0525428, -1.2494548 32.0524288, -1.2492778 32.0523238, -1.2491391 32.0522347)",,
389403388,primary,False,True,45.156,2,RN 6,طريق الساورة,50,"LINESTRING (-1.2510029 32.0530704, -1.2513203 32.0531622, -1.2514597 32.053192)",,
179701335,residential,False,True,76.748,,,,,"LINESTRING (-1.2449012 32.0531181, -1.2453545 32.0536915)",,
307170193,residential,False,False,47.759,,,,,"LINESTRING (-1.2449012 32.0531181, -1.2451785 32.0527586)",,
307170193,residential,False,True,50.471,,,,,"LINESTRING (-1.2449012 32.0531181, -1.2444797 32.0528381)",,
