osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,tunnel,bridge
"[305998689, 305998690, 26346278, 305998685, 305998687]",,residential,False,True,113.93299999999999,"LINESTRING (3.045101 36.7860799, 3.0448691 36.7861567, 3.0447483 36.7859274, 3.0447128 36.7858601, 3.044674 36.7857865, 3.0446402 36.785723, 3.044602 36.7856512, 3.0444896 36.7854399, 3.0444334 36.7854376)",,,,,yes,
67287371,Avenue d'El Kentara,residential,False,True,26.587,"LINESTRING (3.044528 36.7845605, 3.0448006 36.784658)",,,,,,
26346275,Avenue Askri Hacene نهج عسكري أحسن,tertiary,False,False,50.452,"LINESTRING (3.044528 36.7845605, 3.0445224 36.7846021, 3.0445089 36.7846505, 3.0444868 36.7846969, 3.0444566 36.7847402, 3.0443042 36.7849732)",2,,40,,,
29170321,Chemin Al Mouardi,tertiary,False,False,78.084,"LINESTRING (3.044528 36.7845605, 3.0439061 36.7842935, 3.0438279 36.7842588, 3.0437605 36.7842217)",2,,40,,,
26346326,Rue Hammadi Nacer,tertiary,False,False,29.957,"LINESTRING (3.0470461 36.7861256, 3.0468734 36.7863568)",3,,,,,
26454742,Rue Hammadi Nacer,tertiary,True,False,22.087,"LINESTRING (3.0470461 36.7861256, 3.0471124 36.7859342)",,,,,,
26454716,,tertiary,True,False,17.317,"LINESTRING (3.0477287 36.7857758, 3.0475537 36.7857079)",,,,,,
231926634,Rue Hammadi Nacer,tertiary,True,False,40.94,"LINESTRING (3.0477287 36.7857758, 3.0475183 36.7857961, 3.0473926 36.7858301, 3.0473799 36.7858335, 3.047299 36.7858829)",,,,,,
26454570,Rue Hammadi Nacer,tertiary,True,False,36.364,"LINESTRING (3.0483351 36.7864752, 3.0483168 36.7862508, 3.0482739 36.7861546)",,,,,,
231926642,Avenue Askri Ahcène,tertiary,False,True,59.452,"LINESTRING (3.0483351 36.7864752, 3.0483237 36.7866833, 3.0483382 36.7867631, 3.0483921 36.7868268, 3.0484629 36.7868919, 3.048541 36.7869456)",2,,,,,
231926644,Rue Hammadi Nacer,tertiary,True,False,20.713,"LINESTRING (3.0479553 36.7858178, 3.0478141 36.7857916, 3.047775 36.7857844, 3.0477287 36.7857758)",,,,,,
26346241,Boulevard El Kettar,residential,False,True,69.31800000000001,"LINESTRING (3.0484278 36.7850318, 3.0484195 36.7849405, 3.0483952 36.7848176, 3.0483631 36.7846964, 3.0483284 36.7845323, 3.0483151 36.7844157)",,,,,,
26454682,Boulevard El Kettar,tertiary,True,False,59.782,"LINESTRING (3.0484278 36.7850318, 3.0484246 36.7852148, 3.0484173 36.7853861, 3.0484094 36.7855692)",,,,,,
26454654,,tertiary,True,False,21.357999999999997,"LINESTRING (3.0484094 36.7855692, 3.0483721 36.7856541, 3.0483304 36.7857013, 3.04829 36.7857315)",,,,,,
26454682,Boulevard El Kettar,tertiary,True,False,45.297,"LINESTRING (3.0484094 36.7855692, 3.048386 36.7857499, 3.0483656 36.785975)",,,,,,
26454657,Avenue Askri Ahcène,tertiary,True,False,20.464,"LINESTRING (3.0480053 36.7857006, 3.0481285 36.7857323, 3.0482095 36.7857798)",,,,,,
231926630,,tertiary,True,False,41.141,"LINESTRING (3.0480053 36.7857006, 3.0481269 36.785642, 3.0482001 36.7855939, 3.0482719 36.7855365, 3.0483297 36.7854487)",,,,,,
26454671,,tertiary,True,False,11.759,"LINESTRING (3.0482809 36.785837, 3.04829 36.7857315)",,,,,,
231926632,Avenue Askri Ahcène,tertiary,True,False,17.099,"LINESTRING (3.0482809 36.785837, 3.0483656 36.785975)",,,,,,
231926641,Avenue Askri Ahcène,tertiary,True,False,55.686,"LINESTRING (3.0483656 36.785975, 3.0483351 36.7864752)",,,,,,
231926630,,tertiary,True,False,47.226,"LINESTRING (3.0483297 36.7854487, 3.0483734 36.7852092, 3.0484278 36.7850318)",,,,,,
26454570,Rue Hammadi Nacer,tertiary,True,False,48.796,"LINESTRING (3.0482739 36.7861546, 3.048231 36.7860583, 3.0481957 36.7859832, 3.0481239 36.7859117, 3.0480674 36.7858837, 3.0479553 36.7858178)",,,,,,
26454671,,tertiary,True,False,35.336,"LINESTRING (3.0482739 36.7861546, 3.0482739 36.7859208, 3.0482809 36.785837)",,,,,,
26454613,Avenue Askri Hacene,tertiary,True,False,40.231,"LINESTRING (3.0475537 36.7857079, 3.0477606 36.7857014, 3.0478708 36.7857012, 3.0480053 36.7857006)",,,,,,
304073868,Avenue Askri Hacene,tertiary,False,True,20.308999999999997,"LINESTRING (3.0475537 36.7857079, 3.0474515 36.7857015, 3.0473262 36.7856953)",2,,40,,,
26454748,Rue Hammadi Nacer,tertiary,True,False,33.189,"LINESTRING (3.0471124 36.7859342, 3.0472305 36.7857602, 3.0473262 36.7856953)",,,,,,
304073867,Rue Hammadi Nacer,tertiary,True,False,39.618,"LINESTRING (3.0471124 36.7859342, 3.0471097 36.7858141, 3.0470792 36.7857495, 3.0470141 36.7857019, 3.0469026 36.7856653)",,,,,,
26346275,Avenue Askri Hacene نهج عسكري أحسن,tertiary,False,True,37.903000000000006,"LINESTRING (3.0473262 36.7856953, 3.0471374 36.7856749, 3.0469026 36.7856653)",2,,40,,,
26454751,,tertiary,True,False,23.482,"LINESTRING (3.0473262 36.7856953, 3.0473729 36.7857772, 3.047299 36.7858829)",,,,,,
304073868,Avenue Askri Hacene,tertiary,False,False,20.308999999999997,"LINESTRING (3.0473262 36.7856953, 3.0474515 36.7857015, 3.0475537 36.7857079)",2,,40,,,
26346275,Avenue Askri Hacene نهج عسكري أحسن,tertiary,False,False,37.903000000000006,"LINESTRING (3.0469026 36.7856653, 3.0471374 36.7856749, 3.0473262 36.7856953)",2,,40,,,
26346275,Avenue Askri Hacene نهج عسكري أحسن,tertiary,False,True,54.403000000000006,"LINESTRING (3.0469026 36.7856653, 3.0464404 36.7856144, 3.0462981 36.785595)",2,,40,,,
231926634,Rue Hammadi Nacer,tertiary,True,False,35.15,"LINESTRING (3.047299 36.7858829, 3.0472545 36.7859256, 3.0471558 36.7860203, 3.0470752 36.7860976, 3.0470461 36.7861256)",,,,,,
26454870,Rue de Taine,tertiary,False,True,22.732,"LINESTRING (3.0475062 36.78843, 3.0475185 36.7886342)",2,,,,,
152216973,Rue de Taine,residential,False,False,82.208,"LINESTRING (3.0475062 36.78843, 3.0473907 36.7876965)",,,,,,
26454830,Rue Kouach Rachid,residential,False,True,67.281,"LINESTRING (3.0475062 36.78843, 3.04724 36.7882467, 3.0469589 36.7880138)",,,,,,
152216974,Rue Kouach Rachid,tertiary,False,False,63.579,"LINESTRING (3.0475062 36.78843, 3.0476122 36.7884156, 3.0480498 36.7883559, 3.0482008 36.7883077)",2,,40,,,
26454830,Rue Kouach Rachid,residential,False,True,27.323,"LINESTRING (3.0469589 36.7880138, 3.0467518 36.7878325)",,,,,,
26454860,Rue Dr Mereau,residential,False,False,52.186,"LINESTRING (3.0469589 36.7880138, 3.0473907 36.7876965)",,,40,,,
26454830,Rue Kouach Rachid,residential,False,False,67.281,"LINESTRING (3.0469589 36.7880138, 3.04724 36.7882467, 3.0475062 36.78843)",,,,,,
26454870,Rue de Taine,tertiary,False,False,23.541,"LINESTRING (3.047485 36.7888442, 3.0475185 36.7886342)",2,,,,,
26453020,Avenue du Colonel Lotfi,secondary,True,False,16.137,"LINESTRING (3.047485 36.7888442, 3.0473868 36.7888034, 3.047325 36.7887761)",2,,40,,,
26454860,Rue Dr Mereau,residential,False,False,45.346,"LINESTRING (3.0473907 36.7876965, 3.0477543 36.787411)",,,40,,,
26454860,Rue Dr Mereau,residential,False,True,52.186,"LINESTRING (3.0473907 36.7876965, 3.0469589 36.7880138)",,,40,,,
152216973,Rue de Taine,residential,False,True,82.208,"LINESTRING (3.0473907 36.7876965, 3.0475062 36.78843)",,,,,,
26454879,Rue Maxime Noiré,residential,False,False,48.711,"LINESTRING (3.0482008 36.7883077, 3.0480026 36.7878994)",,,30,,,
152216974,Rue Kouach Rachid,tertiary,False,True,63.579,"LINESTRING (3.0482008 36.7883077, 3.0480498 36.7883559, 3.0476122 36.7884156, 3.0475062 36.78843)",2,,40,,,
26454830,Rue Kouach Rachid,residential,False,False,20.876,"LINESTRING (3.0465885 36.7876978, 3.0467518 36.7878325)",,,,,,
26454879,Rue Maxime Noiré,residential,False,True,48.711,"LINESTRING (3.0480026 36.7878994, 3.0482008 36.7883077)",,,30,,,
26454881,Rue Kerarsi,residential,False,False,22.608,"LINESTRING (3.0480026 36.7878994, 3.048232 36.7878123)",,,30,,,
26454879,Rue Maxime Noiré,residential,False,False,58.636,"LINESTRING (3.0480026 36.7878994, 3.0479649 36.7878249, 3.0477543 36.787411)",,,30,,,
26454860,Rue Dr Mereau,residential,False,True,45.346,"LINESTRING (3.0477543 36.787411, 3.0473907 36.7876965)",,,40,,,
26454879,Rue Maxime Noiré,residential,False,True,58.636,"LINESTRING (3.0477543 36.787411, 3.0479649 36.7878249, 3.0480026 36.7878994)",,,30,,,
26454933,,residential,False,False,65.11,"LINESTRING (3.0472783 36.7874262, 3.0467518 36.7878325)",,,,,,
26453020,Avenue du Colonel Lotfi,secondary,True,False,92.939,"LINESTRING (3.0484451 36.7887783, 3.048142 36.78891, 3.0479512 36.7889638, 3.0478249 36.7889611, 3.0475821 36.7888834, 3.047485 36.7888442)",2,,40,,,
26454830,Rue Kouach Rachid,residential,False,False,27.323,"LINESTRING (3.0467518 36.7878325, 3.0469589 36.7880138)",,,,,,
26454830,Rue Kouach Rachid,residential,False,True,20.876,"LINESTRING (3.0467518 36.7878325, 3.0465885 36.7876978)",,,,,,
26454933,,residential,False,True,65.11,"LINESTRING (3.0467518 36.7878325, 3.0472783 36.7874262)",,,,,,
66640162,Rue Gallieni,tertiary,False,False,33.128,"LINESTRING (3.0428138 36.7879211, 3.0428673 36.7878893, 3.0430014 36.7878245, 3.043138 36.7877773)",,,,,,
66640162,Rue Gallieni,tertiary,False,True,357.576,"LINESTRING (3.0428138 36.7879211, 3.0427301 36.7879486, 3.0426411 36.7879614, 3.0425507 36.7879589, 3.0424629 36.7879411, 3.0423819 36.7879089, 3.0421053 36.787773, 3.0417962 36.7876936, 3.0410396 36.7875832, 3.040191 36.7874357, 3.039837 36.7873683, 3.0397146 36.787351, 3.0395904 36.7873523, 3.0394687 36.7873721, 3.0393536 36.7874097, 3.0391537 36.7874618, 3.0389544 36.7875017)",,,,,,
67287377,,residential,False,True,238.19000000000003,"LINESTRING (3.0428138 36.7879211, 3.0428737 36.7879626, 3.042979 36.7880125, 3.0432271 36.7881587, 3.0434655 36.7883377, 3.04367 36.7883841, 3.0438822 36.788395, 3.0440924 36.7883701, 3.0445363 36.7882772, 3.0449259 36.7881144, 3.0450244 36.7880247, 3.0451192 36.7879282)",,,,,,
32317453,طريق خير مبروك,tertiary,False,False,186.57600000000002,"LINESTRING (3.0401652 36.7867694, 3.0405547 36.7867269, 3.0408781 36.7867351, 3.0411639 36.7867589, 3.0412304 36.7867633, 3.0412955 36.78675, 3.041331 36.7867255, 3.0413384 36.7866872, 3.041334 36.7866377, 3.0413028 36.786604, 3.0411484 36.7865388, 3.0408046 36.7864451, 3.0405991 36.7864109)",2,,40,,,
32317453,طريق خير مبروك,tertiary,False,True,233.76299999999995,"LINESTRING (3.0401652 36.7867694, 3.0398447 36.7868356, 3.0396792 36.7868945, 3.0394908 36.7869687, 3.0391849 36.7871425, 3.0389027 36.7872819, 3.0385671 36.7873777, 3.0382083 36.7875274, 3.0380867 36.7875938, 3.0379841 36.7876374, 3.0379724 36.787647, 3.0379635 36.7876583, 3.0379577 36.7876709, 3.0379553 36.7876842, 3.0379565 36.7876975, 3.037961 36.7877104, 3.0380062 36.7877551)",2,,40,,,
"[26346330, 294442580]","['Rue Hammadi Nacer', 'Rue Hammadi Nacer شارع ناصر الحمدي']",tertiary,True,False,139.76899999999998,"LINESTRING (3.0462675 36.7868666, 3.0461816 36.7869666, 3.0461731 36.7869766, 3.0459773 36.7870933, 3.0458092 36.787175, 3.0456158 36.787283, 3.0454795 36.787401, 3.0454037 36.787485, 3.0453447 36.7875761, 3.045273 36.787783)",2,,50,,,yes
437463213,Rue Hammadi Nacer,tertiary,False,True,79.82700000000001,"LINESTRING (3.0462675 36.7868666, 3.0465025 36.7867604, 3.0467067 36.7865522, 3.046763 36.7864911, 3.0468327 36.7864154, 3.0468734 36.7863568)",3,,,,,
32317453,طريق خير مبروك,tertiary,False,False,233.763,"LINESTRING (3.0380062 36.7877551, 3.037961 36.7877104, 3.0379565 36.7876975, 3.0379553 36.7876842, 3.0379577 36.7876709, 3.0379635 36.7876583, 3.0379724 36.787647, 3.0379841 36.7876374, 3.0380867 36.7875938, 3.0382083 36.7875274, 3.0385671 36.7873777, 3.0389027 36.7872819, 3.0391849 36.7871425, 3.0394908 36.7869687, 3.0396792 36.7868945, 3.0398447 36.7868356, 3.0401652 36.7867694)",2,,40,,,
66640162,Rue Gallieni,tertiary,False,False,89.798,"LINESTRING (3.0380062 36.7877551, 3.0384605 36.7875797, 3.0388189 36.787514, 3.0389544 36.7875017)",,,,,,
67286813,,residential,False,True,89.28,"LINESTRING (3.0404913 36.7854067, 3.0414911 36.7853474)",,,,,,
67286806,,residential,False,False,71.952,"LINESTRING (3.0404913 36.7854067, 3.0404832 36.7855329, 3.0405357 36.7856147, 3.0406587 36.7856782, 3.0409846 36.7858483)",,,,,,
67286813,,residential,False,False,45.334999999999994,"LINESTRING (3.0404913 36.7854067, 3.0402469 36.7853915, 3.0399843 36.7853702)",,,,,,
67286806,,residential,False,True,71.95200000000001,"LINESTRING (3.0409846 36.7858483, 3.0406587 36.7856782, 3.0405357 36.7856147, 3.0404832 36.7855329, 3.0404913 36.7854067)",,,,,,
67286812,,residential,False,False,132.579,"LINESTRING (3.0409846 36.7858483, 3.0410439 36.7857386, 3.041128 36.785704, 3.0412402 36.7856851, 3.0414309 36.7856971, 3.0423413 36.7858813)",,,,,,
67286812,,residential,False,True,122.35,"LINESTRING (3.0409846 36.7858483, 3.0410531 36.7859257, 3.0411798 36.7859981, 3.041933 36.7862586, 3.0420081 36.7863531, 3.0420618 36.7864562)",,,,,,
67286812,,residential,False,False,122.35,"LINESTRING (3.0420618 36.7864562, 3.0420081 36.7863531, 3.041933 36.7862586, 3.0411798 36.7859981, 3.0410531 36.7859257, 3.0409846 36.7858483)",,,,,,
67286812,,residential,False,True,132.57899999999998,"LINESTRING (3.0423413 36.7858813, 3.0414309 36.7856971, 3.0412402 36.7856851, 3.041128 36.785704, 3.0410439 36.7857386, 3.0409846 36.7858483)",,,,,,
67286821,,secondary,False,False,169.084,"LINESTRING (3.0423413 36.7858813, 3.0423089 36.7857258, 3.0422627 36.7854231, 3.0422363 36.7852017, 3.0422457 36.7849359, 3.0422752 36.7848414, 3.0422994 36.7847318, 3.0423622 36.7846346, 3.0424644 36.7844393, 3.0424613 36.7843996)",,,,,,
67286821,,secondary,False,True,109.816,"LINESTRING (3.0423413 36.7858813, 3.0423882 36.7860213, 3.0425446 36.7864304, 3.0427432 36.7868135)",,,,,,
67286813,,residential,False,False,89.28,"LINESTRING (3.0414911 36.7853474, 3.0404913 36.7854067)",,,,,,
67286813,,residential,False,True,45.334999999999994,"LINESTRING (3.0399843 36.7853702, 3.0402469 36.7853915, 3.0404913 36.7854067)",,,,,,
67286821,,secondary,False,False,109.816,"LINESTRING (3.0427432 36.7868135, 3.0425446 36.7864304, 3.0423882 36.7860213, 3.0423413 36.7858813)",,,,,,
299679202,Route de Frais Vallon طريق فري فالون,trunk,True,False,271.586,"LINESTRING (3.0427432 36.7868135, 3.0427015 36.7854417, 3.0426987 36.7853268, 3.0426634 36.7848915, 3.0425595 36.784583, 3.0424613 36.7843996)",2,CW 119,80,,,
32317453,طريق خير مبروك,tertiary,False,True,186.576,"LINESTRING (3.0405991 36.7864109, 3.0408046 36.7864451, 3.0411484 36.7865388, 3.0413028 36.786604, 3.041334 36.7866377, 3.0413384 36.7866872, 3.041331 36.7867255, 3.0412955 36.78675, 3.0412304 36.7867633, 3.0411639 36.7867589, 3.0408781 36.7867351, 3.0405547 36.7867269, 3.0401652 36.7867694)",2,,40,,,
67286832,Rue Rezig Mohamed,residential,False,True,278.092,"LINESTRING (3.0405991 36.7864109, 3.0404067 36.786267, 3.0402305 36.7861934, 3.039957 36.7861619, 3.0396692 36.7861297, 3.0395083 36.7860352, 3.0392937 36.7858719, 3.0390068 36.7856717, 3.0389611 36.7856399, 3.0386822 36.7855024, 3.0385461 36.7854326, 3.038414 36.7853649, 3.0381565 36.7851501, 3.0381028 36.785047)",,,,,,
67286837,Route Boumezrag Belkacem,residential,False,True,254.439,"LINESTRING (3.0405991 36.7864109, 3.0404663 36.7862269, 3.0404086 36.7861223, 3.0403059 36.7860371, 3.0399911 36.7859664, 3.0398624 36.7859063, 3.0396585 36.7857602, 3.0393259 36.7854852, 3.039165 36.7852962, 3.0390856 36.785169, 3.0390362 36.78509, 3.0390041 36.7849869, 3.0389611 36.7846947)",,,20,,,
67286816,,residential,False,False,47.459999999999994,"LINESTRING (3.040946 36.7850041, 3.0410747 36.7850556, 3.0412035 36.7850642, 3.0413108 36.7850212, 3.0414288 36.7849611)",,,,,,
67286816,,residential,False,True,47.459999999999994,"LINESTRING (3.0414288 36.7849611, 3.0413108 36.7850212, 3.0412035 36.7850642, 3.0410747 36.7850556, 3.040946 36.7850041)",,,,,,
67286820,,residential,False,False,240.28400000000002,"LINESTRING (3.0414288 36.7849611, 3.0414073 36.7849095, 3.0413537 36.7846088, 3.0412893 36.7844627, 3.041182 36.784308, 3.0408923 36.7840159, 3.0407314 36.783844, 3.040667 36.7837323, 3.0405812 36.783612, 3.0405383 36.7834917, 3.0404889 36.7833742, 3.0405061 36.7832168, 3.0405023 36.7830025)",,,,,,
67286820,,residential,False,True,290.40299999999996,"LINESTRING (3.0414288 36.7849611, 3.041461 36.7849181, 3.0415361 36.7846689, 3.0415484 36.7845406, 3.0415897 36.7841448, 3.0413 36.783698, 3.041182 36.7835347, 3.0410962 36.7834144, 3.0411069 36.7830879, 3.0411606 36.7828043, 3.0412929 36.7824863)",,,,,,
67286820,,residential,False,False,290.40299999999996,"LINESTRING (3.0412929 36.7824863, 3.0411606 36.7828043, 3.0411069 36.7830879, 3.0410962 36.7834144, 3.041182 36.7835347, 3.0413 36.783698, 3.0415897 36.7841448, 3.0415484 36.7845406, 3.0415361 36.7846689, 3.041461 36.7849181, 3.0414288 36.7849611)",,,,,,
67286820,,residential,False,True,240.28400000000002,"LINESTRING (3.0405023 36.7830025, 3.0405061 36.7832168, 3.0404889 36.7833742, 3.0405383 36.7834917, 3.0405812 36.783612, 3.040667 36.7837323, 3.0407314 36.783844, 3.0408923 36.7840159, 3.041182 36.784308, 3.0412893 36.7844627, 3.0413537 36.7846088, 3.0414073 36.7849095, 3.0414288 36.7849611)",,,,,,
67286821,,secondary,False,True,169.08399999999997,"LINESTRING (3.0424613 36.7843996, 3.0424644 36.7844393, 3.0423622 36.7846346, 3.0422994 36.7847318, 3.0422752 36.7848414, 3.0422457 36.7849359, 3.0422363 36.7852017, 3.0422627 36.7854231, 3.0423089 36.7857258, 3.0423413 36.7858813)",,,,,,
299679202,Route de Frais Vallon طريق فري فالون,trunk,True,False,240.80100000000002,"LINESTRING (3.0424613 36.7843996, 3.042322 36.7841962, 3.0418609 36.7837298, 3.0416524 36.7834767, 3.0414887 36.7831781, 3.0412929 36.7824863)",2,CW 119,80,,,
67286832,Rue Rezig Mohamed,residential,False,False,278.092,"LINESTRING (3.0381028 36.785047, 3.0381565 36.7851501, 3.038414 36.7853649, 3.0385461 36.7854326, 3.0386822 36.7855024, 3.0389611 36.7856399, 3.0390068 36.7856717, 3.0392937 36.7858719, 3.0395083 36.7860352, 3.0396692 36.7861297, 3.039957 36.7861619, 3.0402305 36.7861934, 3.0404067 36.786267, 3.0405991 36.7864109)",,,,,,
"[67286832, 1171815678]",Rue Rezig Mohamed,"['residential', 'road']",False,True,400.045,"LINESTRING (3.0381028 36.785047, 3.0381136 36.784858, 3.0381136 36.7847291, 3.0379848 36.7845486, 3.0377702 36.7842909, 3.0376522 36.7842135, 3.037384 36.7840675, 3.0372016 36.78393, 3.0371909 36.7838784, 3.0373733 36.783887, 3.0375557 36.7838612, 3.0378239 36.7838097, 3.0379956 36.7837925, 3.0381672 36.7838097, 3.0390362 36.784076, 3.0394869 36.7841018, 3.0397707 36.7841087)",,,,,,
67286833,Impasse Ferhat Raffo,residential,False,True,68.424,"LINESTRING (3.0381028 36.785047, 3.0377917 36.7847549, 3.0376415 36.7845572)",,,,,,
67286833,Impasse Ferhat Raffo,residential,False,False,68.424,"LINESTRING (3.0376415 36.7845572, 3.0377917 36.7847549, 3.0381028 36.785047)",,,,,,
67286837,Route Boumezrag Belkacem,residential,False,False,254.439,"LINESTRING (3.0389611 36.7846947, 3.0390041 36.7849869, 3.0390362 36.78509, 3.0390856 36.785169, 3.039165 36.7852962, 3.0393259 36.7854852, 3.0396585 36.7857602, 3.0398624 36.7859063, 3.0399911 36.7859664, 3.0403059 36.7860371, 3.0404086 36.7861223, 3.0404663 36.7862269, 3.0405991 36.7864109)",,,20,,,
67287369,,residential,False,False,148.014,"LINESTRING (3.0411988 36.7871868, 3.0408521 36.7871308, 3.0407147 36.7871667, 3.0404503 36.7871649, 3.0401462 36.7871518, 3.0399277 36.7871673, 3.0395561 36.787211)",,,,,,
67287369,,residential,False,False,62.934,"LINESTRING (3.0395561 36.787211, 3.0392786 36.7873103, 3.0389544 36.7875017)",,,,,,
67287369,,residential,False,True,148.01399999999998,"LINESTRING (3.0395561 36.787211, 3.0399277 36.7871673, 3.0401462 36.7871518, 3.0404503 36.7871649, 3.0407147 36.7871667, 3.0408521 36.7871308, 3.0411988 36.7871868)",,,,,,
430397920,,residential,False,False,209.54399999999998,"LINESTRING (3.0395561 36.787211, 3.0397139 36.7871295, 3.0399787 36.7870158, 3.0406268 36.7869497, 3.0409233 36.7869327, 3.0412156 36.7869599, 3.0413893 36.7869497, 3.0414909 36.7868971, 3.0415884 36.7867716, 3.0415989 36.7866596)",,,,,,
66640162,Rue Gallieni,tertiary,False,False,357.57599999999996,"LINESTRING (3.0389544 36.7875017, 3.0391537 36.7874618, 3.0393536 36.7874097, 3.0394687 36.7873721, 3.0395904 36.7873523, 3.0397146 36.787351, 3.039837 36.7873683, 3.040191 36.7874357, 3.0410396 36.7875832, 3.0417962 36.7876936, 3.0421053 36.787773, 3.0423819 36.7879089, 3.0424629 36.7879411, 3.0425507 36.7879589, 3.0426411 36.7879614, 3.0427301 36.7879486, 3.0428138 36.7879211)",,,,,,
66640162,Rue Gallieni,tertiary,False,True,89.798,"LINESTRING (3.0389544 36.7875017, 3.0388189 36.787514, 3.0384605 36.7875797, 3.0380062 36.7877551)",,,,,,
67287369,,residential,False,True,62.934,"LINESTRING (3.0389544 36.7875017, 3.0392786 36.7873103, 3.0395561 36.787211)",,,,,,
265400190,,residential,False,False,313.78499999999997,"LINESTRING (3.0389544 36.7875017, 3.0389492 36.7875815, 3.0389894 36.7876487, 3.0390313 36.7876932, 3.0391045 36.7877429, 3.03934 36.7878147, 3.040342 36.787956, 3.0408715 36.7881194, 3.0412256 36.7882752, 3.0414146 36.7884036, 3.041477 36.7885046, 3.0414965 36.7886141, 3.0414375 36.7889291)",,,,,,
67287370,Rue Belkacem Arab,residential,False,False,99.38499999999999,"LINESTRING (3.0466443 36.7832354, 3.046643 36.7834402, 3.0465679 36.7836808, 3.0464821 36.7838612, 3.0463803 36.7839835, 3.0463104 36.7840675)",,,,,,
67287370,Rue Belkacem Arab,residential,False,True,76.48400000000001,"LINESTRING (3.0466443 36.7832354, 3.0465786 36.782727, 3.0465865 36.7825504)",,,,,,
215880027,,residential,False,True,110.487,"LINESTRING (3.0466443 36.7832354, 3.0475232 36.7825569, 3.0475375 36.7825458)",,,,,,
