osmid,highway,oneway,reversed,length,name,tunnel,geometry,lanes,maxspeed,ref
26537667,residential,False,False,57.181,,,"LINESTRING (3.9010147 36.7431842, 3.900417 36.742997)",,,
26537702,secondary,False,False,33.261,Rue Colonel Amirouche,,"LINESTRING (3.9010147 36.7431842, 3.9009683 36.743481)",,,
"[548259359, 548259574, 548259575]",secondary,False,True,249.37500000000003,Vers Tadmait,yes,"LINESTRING (3.9010147 36.7431842, 3.9013009 36.743074, 3.9014022 36.74306, 3.9015351 36.7430588, 3.9016624 36.7430785, 3.9017645 36.7431086, 3.9030126 36.7435802, 3.9030733 36.7435934, 3.9031351 36.7435877, 3.9031807 36.7435698, 3.9032299 36.7435265, 3.903322 36.7433859, 3.9033704 36.7433209, 3.9034028 36.7433022, 3.903447 36.7432931)",,,
26537667,residential,False,False,62.714,,,"LINESTRING (3.900417 36.742997, 3.8997582 36.7427985)",,,
26537667,residential,False,True,57.181,,,"LINESTRING (3.900417 36.742997, 3.9010147 36.7431842)",,,
26537707,residential,False,True,144.40200000000002,Rue Benalia Rezki,,"LINESTRING (3.900417 36.742997, 3.9003168 36.74327, 3.9000625 36.743687, 3.8997743 36.7441861)",2,,
26537702,secondary,False,False,140.205,Rue Colonel Amirouche,,"LINESTRING (3.9009683 36.743481, 3.9006134 36.7447094)",,,
26537702,secondary,False,True,33.261,Rue Colonel Amirouche,,"LINESTRING (3.9009683 36.743481, 3.9010147 36.7431842)",,,
26537721,residential,False,True,76.974,,,"LINESTRING (3.9009683 36.743481, 3.9018099 36.7436372)",,,
26537720,residential,False,False,136.677,Rue Bennour,,"LINESTRING (3.9018099 36.7436372, 3.9014969 36.7448405)",,,
26537721,residential,False,False,76.974,,,"LINESTRING (3.9018099 36.7436372, 3.9009683 36.743481)",,,
"[26537721, 26537722]",residential,False,True,206.14100000000002,,,"LINESTRING (3.9018099 36.7436372, 3.9026052 36.7437849, 3.9023225 36.744963)",,,
26537722,residential,False,True,44.358,,,"LINESTRING (3.9023225 36.744963, 3.9022282 36.7453547)",,,
26537785,residential,False,False,74.813,,,"LINESTRING (3.9023225 36.744963, 3.9014969 36.7448405)",,,
"[26537721, 26537722]",residential,False,False,206.14100000000002,,,"LINESTRING (3.9023225 36.744963, 3.9026052 36.7437849, 3.9018099 36.7436372)",,,
26537785,residential,False,True,98.13499999999999,,,"LINESTRING (3.9023225 36.744963, 3.9025972 36.7449653, 3.9027431 36.7448278, 3.9028804 36.7446696, 3.9030349 36.7444082)",,,
26537702,secondary,False,False,45.893,Rue Colonel Amirouche,,"LINESTRING (3.9006134 36.7447094, 3.9005136 36.7451143)",,,
26537702,secondary,False,True,140.205,Rue Colonel Amirouche,,"LINESTRING (3.9006134 36.7447094, 3.9009683 36.743481)",,,
26537785,residential,False,False,86.949,,,"LINESTRING (3.9006134 36.7447094, 3.8996581 36.7445498)",,,
26537785,residential,False,True,80.06,,,"LINESTRING (3.9006134 36.7447094, 3.9014969 36.7448405)",,,
26537707,residential,False,False,41.746,Rue Benalia Rezki,,"LINESTRING (3.8996581 36.7445498, 3.8997743 36.7441861)",2,,
26537707,residential,False,True,140.663,Rue Benalia Rezki,,"LINESTRING (3.8996581 36.7445498, 3.8993629 36.7457925)",2,,
26537785,residential,False,True,86.949,,,"LINESTRING (3.8996581 36.7445498, 3.9006134 36.7447094)",,,
944133348,residential,True,False,74.67,,,"LINESTRING (3.8996581 36.7445498, 3.899491 36.7444947, 3.8993944 36.7443958, 3.899381 36.7442798, 3.8994159 36.7441637, 3.8994883 36.744009)",,,
26537720,residential,False,True,45.694,Rue Bennour,,"LINESTRING (3.9013929 36.7452429, 3.9014969 36.7448405)",,,
26537757,residential,False,False,75.457,,,"LINESTRING (3.9013929 36.7452429, 3.9022282 36.7453547)",,,
26537720,residential,False,False,137.663,Rue Bennour,,"LINESTRING (3.9013929 36.7452429, 3.9012625 36.7457416, 3.9010814 36.7464555)",,,
26537758,residential,False,False,79.641,,,"LINESTRING (3.9013929 36.7452429, 3.9008371 36.7451616, 3.9005136 36.7451143)",,,
26537722,residential,False,False,44.358,,,"LINESTRING (3.9022282 36.7453547, 3.9023225 36.744963)",,,
26537722,residential,False,True,138.415,,,"LINESTRING (3.9022282 36.7453547, 3.9019166 36.7465742)",,,
26537757,residential,False,True,75.457,,,"LINESTRING (3.9022282 36.7453547, 3.9013929 36.7452429)",,,
26537702,secondary,False,True,45.893,Rue Colonel Amirouche,,"LINESTRING (3.9005136 36.7451143, 3.9006134 36.7447094)",,,
26537702,secondary,False,False,133.768,Rue Colonel Amirouche,,"LINESTRING (3.9005136 36.7451143, 3.9003808 36.745612, 3.9002248 36.7462947)",,,
26537758,residential,False,True,79.641,,,"LINESTRING (3.9005136 36.7451143, 3.9008371 36.7451616, 3.9013929 36.7452429)",,,
26537785,residential,False,False,98.135,,,"LINESTRING (3.9030349 36.7444082, 3.9028804 36.7446696, 3.9027431 36.7448278, 3.9025972 36.7449653, 3.9023225 36.744963)",,,
26537703,secondary,False,False,19.998,,,"LINESTRING (3.9033418 36.7429222, 3.9034006 36.7429598, 3.9034395 36.7430051, 3.9034629 36.7430669)",,,
26537703,secondary,False,True,161.185,,,"LINESTRING (3.9033418 36.7429222, 3.9032364 36.7429067, 3.9031298 36.7429104, 3.9030212 36.7429314, 3.9029163 36.7429718, 3.9027211 36.7430676, 3.9026194 36.7430903, 3.9025116 36.7430933, 3.902415 36.743078, 3.9023202 36.7430442, 3.90166 36.7428091)",,,
"[1018751756, 345635935]",residential,False,"[False, True]",268.776,,,"LINESTRING (3.9033418 36.7429222, 3.9035419 36.7426949, 3.9038383 36.7423711, 3.9039805 36.742139, 3.9043366 36.7412541, 3.9043844 36.7411711, 3.904556 36.7410357, 3.9046311 36.7409691, 3.9046743 36.7409045, 3.9047125 36.7408076)",,,
26537703,secondary,False,False,33.106,,,"LINESTRING (3.9012965 36.7412621, 3.901302 36.7415598)",,,
26537703,secondary,False,True,75.563,,,"LINESTRING (3.9012965 36.7412621, 3.9012972 36.7410357, 3.9012819 36.7409143, 3.9012381 36.7407369, 3.9011763 36.740595)",,,
346903178,residential,False,False,85.662,,,"LINESTRING (3.9012965 36.7412621, 3.90157 36.7411721, 3.901682 36.7411609, 3.9018213 36.7411839, 3.9020117 36.7412683, 3.9022025 36.7412917)",,,
26537703,secondary,False,False,161.18500000000003,,,"LINESTRING (3.90166 36.7428091, 3.9023202 36.7430442, 3.902415 36.743078, 3.9025116 36.7430933, 3.9026194 36.7430903, 3.9027211 36.7430676, 3.9029163 36.7429718, 3.9030212 36.7429314, 3.9031298 36.7429104, 3.9032364 36.7429067, 3.9033418 36.7429222)",,,
26537703,secondary,False,True,153.999,,,"LINESTRING (3.90166 36.7428091, 3.9014783 36.7427447, 3.9014276 36.7427246, 3.901391 36.742693, 3.9013719 36.7426498, 3.9013677 36.742611, 3.901302 36.7415598)",,,
26537807,residential,False,True,220.98899999999998,,,"LINESTRING (3.90166 36.7428091, 3.9019749 36.7428446, 3.902099 36.742832, 3.9021934 36.7427802, 3.9022408 36.7427129, 3.9022751 36.742424, 3.9023438 36.7422452, 3.9023936 36.7420083, 3.9024094 36.7417548, 3.9023224 36.7415774, 3.9022025 36.7412917)",,,
26537702,secondary,False,False,134.743,Rue Colonel Amirouche,,"LINESTRING (3.9002248 36.7462947, 3.8999394 36.7474847)",,,
944139714,secondary,False,False,83.144,,,"LINESTRING (3.9002248 36.7462947, 3.8993051 36.7461682)",,,
26537702,secondary,False,True,133.768,Rue Colonel Amirouche,,"LINESTRING (3.9002248 36.7462947, 3.9003808 36.745612, 3.9005136 36.7451143)",,,
26537820,residential,False,True,78.39,,,"LINESTRING (3.9002248 36.7462947, 3.9005332 36.7463526, 3.9010814 36.7464555)",,,
345637423,residential,False,True,81.617,,,"LINESTRING (3.89905 36.747309, 3.8999394 36.7474847)",2,,
944139715,residential,False,False,128.872,Rue Benalia Rezki,,"LINESTRING (3.89905 36.747309, 3.8993051 36.7461682)",2,,
345637423,residential,False,False,15.381,,,"LINESTRING (3.89905 36.747309, 3.8989898 36.7472186, 3.8989517 36.7471998)",2,,
944138202,residential,False,False,134.297,,,"LINESTRING (3.89905 36.747309, 3.8990727 36.747425, 3.8993739 36.7484883)",,,
26537820,residential,False,False,59.764,,,"LINESTRING (3.9025806 36.7466503, 3.9019166 36.7465742)",,,
26537722,residential,False,False,138.415,,,"LINESTRING (3.9019166 36.7465742, 3.9022282 36.7453547)",,,
26537820,residential,False,False,75.577,,,"LINESTRING (3.9019166 36.7465742, 3.9010814 36.7464555)",,,
26537820,residential,False,True,59.764,,,"LINESTRING (3.9019166 36.7465742, 3.9025806 36.7466503)",,,
26537722,residential,False,True,106.716,,,"LINESTRING (3.9019166 36.7465742, 3.9018263 36.7471407, 3.9018136 36.747208, 3.9018928 36.7473146, 3.9019578 36.7474313, 3.9019942 36.7474935)",,,
26537820,residential,False,True,75.577,,,"LINESTRING (3.9010814 36.7464555, 3.9019166 36.7465742)",,,
26537720,residential,False,False,226.728,Rue Bennour,,"LINESTRING (3.9010814 36.7464555, 3.9007988 36.747651, 3.900251 36.7483463)",,,
26537720,residential,False,True,137.663,Rue Bennour,,"LINESTRING (3.9010814 36.7464555, 3.9012625 36.7457416, 3.9013929 36.7452429)",,,
26537820,residential,False,False,78.39,,,"LINESTRING (3.9010814 36.7464555, 3.9005332 36.7463526, 3.9002248 36.7462947)",,,
26537707,residential,False,False,42.092,Rue Benalia Rezki,,"LINESTRING (3.8993051 36.7461682, 3.8993629 36.7457925)",2,,
944139714,secondary,False,True,83.144,,,"LINESTRING (3.8993051 36.7461682, 3.9002248 36.7462947)",,,
944139715,residential,False,True,128.872,Rue Benalia Rezki,,"LINESTRING (3.8993051 36.7461682, 3.89905 36.747309)",2,,
944139716,secondary,True,False,56.98,,,"LINESTRING (3.8993051 36.7461682, 3.8986994 36.7461001, 3.8986718 36.746097)",,,
26537578,secondary,False,False,37.094,,,"LINESTRING (3.8983649 36.7460645, 3.8979522 36.7460206)",,,
26537578,secondary,False,True,27.583,,,"LINESTRING (3.8983649 36.7460645, 3.8986718 36.746097)",,,
346902640,residential,False,True,173.527,,,"LINESTRING (3.8983649 36.7460645, 3.8988595 36.7445551)",3,50,
26537578,secondary,False,False,28.152,,,"LINESTRING (3.8971851 36.74615, 3.897003 36.7461553, 3.89687 36.7461665)",,,
26537578,secondary,False,True,70.219,,,"LINESTRING (3.8971851 36.74615, 3.8973784 36.7461039, 3.8976005 36.7460486, 3.8976186 36.7460441, 3.8979522 36.7460206)",,,
944249942,residential,False,False,184.319,,,"LINESTRING (3.8971851 36.74615, 3.897187 36.7462201, 3.8968625 36.7475161, 3.8968357 36.7475504, 3.8967767 36.7475547, 3.8966426 36.7475397, 3.8965617 36.7475154)",1,,
26537578,secondary,False,False,27.583,,,"LINESTRING (3.8986718 36.746097, 3.8983649 36.7460645)",,,
26537824,residential,False,True,125.18,,,"LINESTRING (3.8986718 36.746097, 3.8989406 36.7471167, 3.8989517 36.7471998)",,,
26537702,secondary,False,True,8.915,Rue Colonel Amirouche,,"LINESTRING (3.8997415 36.7484296, 3.8997578 36.7483505)",,,
944138207,residential,False,True,33.396,,,"LINESTRING (3.8997415 36.7484296, 3.8993739 36.7484883)",,,
26537722,residential,False,False,123.891,,,"LINESTRING (3.901764 36.7485923, 3.9019942 36.7474935)",,,
26537837,residential,False,False,34.738,,,"LINESTRING (3.901764 36.7485923, 3.9020902 36.7486198, 3.9021417 36.7485923)",,,
26537837,residential,False,True,137.58100000000002,,,"LINESTRING (3.901764 36.7485923, 3.9012061 36.7484891, 3.900251 36.7483463)",,,
26537720,residential,False,False,10.567,Rue Bennour,,"LINESTRING (3.900251 36.7483463, 3.9001917 36.7484286)",,,
26537720,residential,False,True,226.728,Rue Bennour,,"LINESTRING (3.900251 36.7483463, 3.9007988 36.747651, 3.9010814 36.7464555)",,,
26537837,residential,False,False,137.58100000000002,,,"LINESTRING (3.900251 36.7483463, 3.9012061 36.7484891, 3.901764 36.7485923)",,,
26537837,residential,False,False,137.76500000000001,,,"LINESTRING (3.9021417 36.7485923, 3.9023477 36.7478495, 3.9023219 36.7477326, 3.9022447 36.7476432, 3.9021074 36.7475675, 3.9019942 36.7474935)",,,
26537837,residential,False,True,34.738,,,"LINESTRING (3.9021417 36.7485923, 3.9020902 36.7486198, 3.901764 36.7485923)",,,
944138213,residential,False,False,47.94500000000001,,,"LINESTRING (3.9021417 36.7485923, 3.9021254 36.7487159, 3.9021524 36.7487998, 3.9021727 36.7488513, 3.9022031 36.7488675, 3.9023588 36.7488109)",,,
26537722,residential,False,True,123.891,,,"LINESTRING (3.9019942 36.7474935, 3.901764 36.7485923)",,,
26537722,residential,False,False,106.716,,,"LINESTRING (3.9019942 36.7474935, 3.9019578 36.7474313, 3.9018928 36.7473146, 3.9018136 36.747208, 3.9018263 36.7471407, 3.9019166 36.7465742)",,,
26537837,residential,False,True,137.765,,,"LINESTRING (3.9019942 36.7474935, 3.9021074 36.7475675, 3.9022447 36.7476432, 3.9023219 36.7477326, 3.9023477 36.7478495, 3.9021417 36.7485923)",,,
367988840,residential,False,False,163.878,,,"LINESTRING (3.9019942 36.7474935, 3.9019871 36.7474218, 3.9021117 36.7474701, 3.9023094 36.7475389, 3.9025071 36.7475802, 3.9026919 36.747656, 3.9027993 36.7478144, 3.9028767 36.7479865, 3.9030185 36.7481656, 3.9031001 36.7482827, 3.9031361 36.748356)",,,
26537840,residential,False,True,4.024,,,"LINESTRING (3.8980028 36.7487565, 3.8979934 36.7487211)",,,
944138207,residential,False,False,34.027,,,"LINESTRING (3.8980028 36.7487565, 3.8983718 36.7486776)",,,
26537839,residential,True,False,160.277,,,"LINESTRING (3.8980028 36.7487565, 3.8968059 36.7489656, 3.8962472 36.7490707)",,,
26537578,secondary,False,False,12.01,,,"LINESTRING (3.8962973 36.7460487, 3.8961694 36.7460146)",,,
26537578,secondary,False,True,49.715,,,"LINESTRING (3.8962973 36.7460487, 3.8968384 36.7461578)",,,
1010491798,residential,False,True,20.135,,,"LINESTRING (3.8962973 36.7460487, 3.8962383 36.7462235)",,,
26537578,secondary,False,False,22.649,,,"LINESTRING (3.8961694 36.7460146, 3.8959275 36.745952)",,,
26537578,secondary,False,True,12.01,,,"LINESTRING (3.8961694 36.7460146, 3.8962973 36.7460487)",,,
26537720,residential,False,False,45.694,Rue Bennour,,"LINESTRING (3.9014969 36.7448405, 3.9013929 36.7452429)",,,
26537720,residential,False,True,136.677,Rue Bennour,,"LINESTRING (3.9014969 36.7448405, 3.9018099 36.7436372)",,,
26537785,residential,False,False,80.06,,,"LINESTRING (3.9014969 36.7448405, 3.9006134 36.7447094)",,,
26537785,residential,False,True,74.813,,,"LINESTRING (3.9014969 36.7448405, 3.9023225 36.744963)",,,
26537578,secondary,False,False,49.715,,,"LINESTRING (3.8968384 36.7461578, 3.8962973 36.7460487)",,,
26537578,secondary,False,True,2.977,,,"LINESTRING (3.8968384 36.7461578, 3.89687 36.7461665)",,,
944138209,residential,False,True,152.312,,,"LINESTRING (3.8968384 36.7461578, 3.8964959 36.7474998)",,,
944138210,residential,False,False,2.917,,,"LINESTRING (3.8962472 36.7490707, 3.896239 36.7490453)",,,
345635445,residential,False,True,89.696,,,"LINESTRING (3.900298 36.7415015, 3.901302 36.7415598)",,,
345635445,residential,False,False,326.68,,,"LINESTRING (3.900298 36.7415015, 3.9001776 36.7414926, 3.8986023 36.741463, 3.8979439 36.7413249, 3.8975624 36.7411228, 3.8969532 36.7406691)",,,
345635530,residential,False,True,142.87,,,"LINESTRING (3.900298 36.7415015, 3.9003376 36.7411573, 3.9001223 36.7409157, 3.8994761 36.7408417, 3.8993288 36.7408585)",,,
345635530,residential,False,False,142.87,,,"LINESTRING (3.8993288 36.7408585, 3.8994761 36.7408417, 3.9001223 36.7409157, 3.9003376 36.7411573, 3.900298 36.7415015)",,,
345635530,residential,False,True,181.554,,,"LINESTRING (3.8993288 36.7408585, 3.8985285 36.7409502, 3.8979808 36.7407973, 3.8978701 36.7406937, 3.8977039 36.7403338)",,,
345635531,residential,False,False,63.099000000000004,,,"LINESTRING (3.8993288 36.7408585, 3.8992423 36.7405803, 3.8992493 36.7402996)",,,
345635448,residential,False,False,176.611,,,"LINESTRING (3.8992493 36.7402996, 3.8996792 36.7403239, 3.9001346 36.7404817, 3.9005407 36.7405606, 3.9011763 36.740595)",,,
345635531,residential,False,True,63.099000000000004,,,"LINESTRING (3.8992493 36.7402996, 3.8992423 36.7405803, 3.8993288 36.7408585)",,,
26537703,secondary,False,True,33.106,,,"LINESTRING (3.901302 36.7415598, 3.9012965 36.7412621)",,,
345635445,residential,False,False,89.696,,,"LINESTRING (3.901302 36.7415598, 3.900298 36.7415015)",,,
26537703,secondary,False,False,153.999,,,"LINESTRING (3.901302 36.7415598, 3.9013677 36.742611, 3.9013719 36.7426498, 3.901391 36.742693, 3.9014276 36.7427246, 3.9014783 36.7427447, 3.90166 36.7428091)",,,
345635447,residential,False,False,76.581,,,"LINESTRING (3.8969532 36.7406691, 3.8977039 36.7403338)",,,
345635445,residential,False,True,326.68,,,"LINESTRING (3.8969532 36.7406691, 3.8975624 36.7411228, 3.8979439 36.7413249, 3.8986023 36.741463, 3.9001776 36.7414926, 3.900298 36.7415015)",,,
