osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,access,width
191358319,,شارع المجاهد ميح عبد القادر 1919-2015,residential,False,False,104.648,,"LINESTRING (-0.4200468 35.779243, -0.4190395 35.7797098)",,
191358319,,شارع المجاهد ميح عبد القادر 1919-2015,residential,False,False,25.057,,"LINESTRING (-0.4190395 35.7797098, -0.4187984 35.7798217)",,
191358319,,شارع المجاهد ميح عبد القادر 1919-2015,residential,False,True,104.648,,"LINESTRING (-0.4190395 35.7797098, -0.4200468 35.779243)",,
191358325,,شارع المجاهد شملال محمد 1923-1997,residential,False,True,73.912,,"LINESTRING (-0.4190395 35.7797098, -0.4194497 35.7802852)",,
191358319,,شارع المجاهد ميح عبد القادر 1919-2015,residential,False,True,25.057,,"LINESTRING (-0.4187984 35.7798217, -0.4190395 35.7797098)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,False,73.839,,"LINESTRING (-0.4187984 35.7798217, -0.4191983 35.7804011)",,
30313475,,,secondary,False,False,70.388,,"LINESTRING (-0.4220933 35.7801329, -0.422475 35.780685)",,
191358334,,Rue Moudjahid Nouaoui Bouamama 2014-1928,residential,False,False,113.076,,"LINESTRING (-0.4220933 35.7801329, -0.4210029 35.7806345)",,
960093361,,شارع المجاهد نواوي بوعمامة 1928-2014,residential,False,True,111.185,,"LINESTRING (-0.4220933 35.7801329, -0.4231606 35.7796328)",,
30313475,,,secondary,False,True,180.225,,"LINESTRING (-0.4220933 35.7801329, -0.4217686 35.7796633, -0.4211159 35.7787193)",,
191358325,,شارع المجاهد شملال محمد 1923-1997,residential,False,False,73.912,,"LINESTRING (-0.4194497 35.7802852, -0.4190395 35.7797098)",,
191358336,,شارع المجاهد بوتليليس سايح 1931-2009,residential,False,False,26.084,,"LINESTRING (-0.4194497 35.7802852, -0.4191983 35.7804011)",,
191358336,,شارع المجاهد بوتليليس سايح 1931-2009,residential,False,True,83.07300000000001,,"LINESTRING (-0.4194497 35.7802852, -0.4196551 35.7802004, -0.4196819 35.7801979, -0.4197087 35.7802025, -0.4197355 35.7802149, -0.4200338 35.7806421)",,
191358318,,Rue Moudjahid Gharassi Mebarek 1938-2014,residential,False,False,136.599,,"LINESTRING (-0.4207841 35.780316, -0.4200468 35.779243)",,
191358318,,Rue Moudjahid Gharassi Mebarek 1938-2014,residential,False,True,40.544,,"LINESTRING (-0.4207841 35.780316, -0.4210029 35.7806345)",,
191358347,,Rue Moudjahid Hayani Mohamed Benamer 1933-2010,residential,False,False,76.785,,"LINESTRING (-0.4207841 35.780316, -0.4200338 35.7806421)",,
191358336,,شارع المجاهد بوتليليس سايح 1931-2009,residential,False,True,26.084,,"LINESTRING (-0.4191983 35.7804011, -0.4194497 35.7802852)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,False,60.408,,"LINESTRING (-0.4191983 35.7804011, -0.4195255 35.7808751)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,True,73.839,,"LINESTRING (-0.4191983 35.7804011, -0.4187984 35.7798217)",,
191358318,,Rue Moudjahid Gharassi Mebarek 1938-2014,residential,False,False,40.544,,"LINESTRING (-0.4210029 35.7806345, -0.4207841 35.780316)",,
191358334,,Rue Moudjahid Nouaoui Bouamama 2014-1928,residential,False,False,129.359,,"LINESTRING (-0.4210029 35.7806345, -0.4197542 35.7812065)",,
191358334,,Rue Moudjahid Nouaoui Bouamama 2014-1928,residential,False,True,113.076,,"LINESTRING (-0.4210029 35.7806345, -0.4220933 35.7801329)",,
191358318,,Rue Moudjahid Gharassi Mebarek 1938-2014,residential,False,True,70.1,,"LINESTRING (-0.4210029 35.7806345, -0.421274 35.7810291, -0.4213829 35.7811844)",,
191358347,,Rue Moudjahid Hayani Mohamed Benamer 1933-2010,residential,False,False,52.666,,"LINESTRING (-0.4200338 35.7806421, -0.4195255 35.7808751)",,
191358347,,Rue Moudjahid Hayani Mohamed Benamer 1933-2010,residential,False,True,76.785,,"LINESTRING (-0.4200338 35.7806421, -0.4207841 35.780316)",,
191358336,,شارع المجاهد بوتليليس سايح 1931-2009,residential,False,False,83.07300000000001,,"LINESTRING (-0.4200338 35.7806421, -0.4197355 35.7802149, -0.4197087 35.7802025, -0.4196819 35.7801979, -0.4196551 35.7802004, -0.4194497 35.7802852)",,
30313475,,,secondary,False,False,68.634,,"LINESTRING (-0.422475 35.780685, -0.4228473 35.7812233)",,
30313475,,,secondary,False,True,70.388,,"LINESTRING (-0.422475 35.780685, -0.4220933 35.7801329)",,
191358341,,شارع الشهيد خروبي أحمد 1911-1958,residential,False,True,112.351,,"LINESTRING (-0.422475 35.780685, -0.4235586 35.7801869)",,
956163691,,Rue Chahid Boudjlal Abdelkader 1958-1933,residential,False,True,113.089,,"LINESTRING (-0.422475 35.780685, -0.4213829 35.7811844)",,
191358332,,شارع المجاهد قجونية عبد القادر 1932-2010,residential,False,True,48.877,,"LINESTRING (-0.4187792 35.7807284, -0.4190528 35.7811078)",,
191358347,,Rue Moudjahid Hayani Mohamed Benamer 1933-2010,residential,False,False,49.878,,"LINESTRING (-0.4195255 35.7808751, -0.4190528 35.7811078)",,
191358347,,Rue Moudjahid Hayani Mohamed Benamer 1933-2010,residential,False,True,52.666,,"LINESTRING (-0.4195255 35.7808751, -0.4200338 35.7806421)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,False,42.232,,"LINESTRING (-0.4195255 35.7808751, -0.4197542 35.7812065)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,True,60.408,,"LINESTRING (-0.4195255 35.7808751, -0.4191983 35.7804011)",,
191358332,,شارع المجاهد قجونية عبد القادر 1932-2010,residential,False,False,48.877,,"LINESTRING (-0.4190528 35.7811078, -0.4187792 35.7807284)",,
191358347,,Rue Moudjahid Hayani Mohamed Benamer 1933-2010,residential,False,False,32.313,,"LINESTRING (-0.4190528 35.7811078, -0.4187472 35.7812594)",,
191358347,,Rue Moudjahid Hayani Mohamed Benamer 1933-2010,residential,False,True,49.878,,"LINESTRING (-0.4190528 35.7811078, -0.4195255 35.7808751)",,
191358318,,Rue Moudjahid Gharassi Mebarek 1938-2014,residential,False,True,69.727,,"LINESTRING (-0.4213829 35.7811844, -0.4217652 35.7817294)",,
956163691,,Rue Chahid Boudjlal Abdelkader 1958-1933,residential,False,False,113.089,,"LINESTRING (-0.4213829 35.7811844, -0.422475 35.780685)",,
956163691,,Rue Chahid Boudjlal Abdelkader 1958-1933,residential,False,True,129.52,,"LINESTRING (-0.4213829 35.7811844, -0.4201401 35.7817677)",,
191358318,,Rue Moudjahid Gharassi Mebarek 1938-2014,residential,False,False,70.1,,"LINESTRING (-0.4213829 35.7811844, -0.421274 35.7810291, -0.4210029 35.7806345)",,
191358334,,Rue Moudjahid Nouaoui Bouamama 2014-1928,residential,False,False,82.037,,"LINESTRING (-0.4197542 35.7812065, -0.4189561 35.7815602)",,
191358334,,Rue Moudjahid Nouaoui Bouamama 2014-1928,residential,False,True,129.359,,"LINESTRING (-0.4197542 35.7812065, -0.4210029 35.7806345)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,False,28.752,,"LINESTRING (-0.4197542 35.7812065, -0.4199095 35.7814323)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,True,42.232,,"LINESTRING (-0.4197542 35.7812065, -0.4195255 35.7808751)",,
30313475,,,secondary,False,False,69.838,,"LINESTRING (-0.4228473 35.7812233, -0.423226 35.7817711)",,
30313475,,,secondary,False,True,68.634,,"LINESTRING (-0.4228473 35.7812233, -0.422475 35.780685)",,
191358330,,شارع الشهيد صديق ميلود 1922-1958,residential,False,True,112.295,,"LINESTRING (-0.4228473 35.7812233, -0.4239283 35.7807225)",,
960095125,,Rue Ousahla Ahmed 1916-1958,residential,False,False,112.674,,"LINESTRING (-0.4228473 35.7812233, -0.4217652 35.7817294)",,
191358347,,Rue Moudjahid Hayani Mohamed Benamer 1933-2010,residential,False,True,32.313,,"LINESTRING (-0.4187472 35.7812594, -0.4190528 35.7811078)",,
956163304,,Rue Alali Mohamed 1926-2002,residential,False,True,38.391,,"LINESTRING (-0.4187472 35.7812594, -0.4189561 35.7815602)",,
191358334,,Rue Moudjahid Nouaoui Bouamama 2014-1928,residential,False,True,82.037,,"LINESTRING (-0.4189561 35.7815602, -0.4197542 35.7812065)",,
956163304,,Rue Alali Mohamed 1926-2002,residential,False,False,38.391,,"LINESTRING (-0.4189561 35.7815602, -0.4187472 35.7812594)",,
956163304,,Rue Alali Mohamed 1926-2002,residential,False,True,28.543,,"LINESTRING (-0.4189561 35.7815602, -0.4191128 35.7817832)",,
191358318,,Rue Moudjahid Gharassi Mebarek 1938-2014,residential,False,False,69.727,,"LINESTRING (-0.4217652 35.7817294, -0.4213829 35.7811844)",,
191358318,,Rue Moudjahid Gharassi Mebarek 1938-2014,residential,False,True,69.656,,"LINESTRING (-0.4217652 35.7817294, -0.422147 35.7822739)",,
960095125,,Rue Ousahla Ahmed 1916-1958,residential,False,True,112.674,,"LINESTRING (-0.4217652 35.7817294, -0.4228473 35.7812233)",,
960095125,,Rue Ousahla Ahmed 1916-1958,residential,False,False,129.801,,"LINESTRING (-0.4217652 35.7817294, -0.4208461 35.78215, -0.4205119 35.7823029)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,False,68.312,,"LINESTRING (-0.4201401 35.7817677, -0.4205119 35.7823029)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,True,42.704,,"LINESTRING (-0.4201401 35.7817677, -0.4199095 35.7814323)",,
956163691,,Rue Chahid Boudjlal Abdelkader 1958-1933,residential,False,False,129.52,,"LINESTRING (-0.4201401 35.7817677, -0.4213829 35.7811844)",,
956163691,,Rue Chahid Boudjlal Abdelkader 1958-1933,residential,False,True,80.803,,"LINESTRING (-0.4201401 35.7817677, -0.4193522 35.7821134)",,
30313475,,,secondary,False,False,13.173,,"LINESTRING (-0.423226 35.7817711, -0.4232975 35.7818744)",,
30313475,,,secondary,False,True,69.838,,"LINESTRING (-0.423226 35.7817711, -0.4228473 35.7812233)",,
191358333,,Rue Chahid Larbi Benmehidi 1957-1923,residential,False,False,41.663,,"LINESTRING (-0.423226 35.7817711, -0.4231363 35.7818129, -0.4228436 35.7819493, -0.4228255 35.7819577)",,
956165898,,شارع الشهيد العقيد عميروش 1926-1959,residential,False,True,42.711999999999996,,"LINESTRING (-0.423226 35.7817711, -0.4233293 35.781724, -0.4235991 35.7816009, -0.4236387 35.7815828)",,
956163304,,Rue Alali Mohamed 1926-2002,residential,False,False,42.597,,"LINESTRING (-0.4193522 35.7821134, -0.4191128 35.7817832)",,
956163691,,Rue Chahid Boudjlal Abdelkader 1958-1933,residential,False,False,80.803,,"LINESTRING (-0.4193522 35.7821134, -0.4201401 35.7817677)",,
956163691,,Rue Chahid Boudjlal Abdelkader 1958-1933,residential,False,True,52.246,,"LINESTRING (-0.4193522 35.7821134, -0.4188688 35.7823722)",,
191358339,,شارع الشهيد سليمان بومدين 1920-1960,residential,False,False,57.038,,"LINESTRING (-0.4193522 35.7821134, -0.419485 35.7823368, -0.4194393 35.7825078, -0.4194023 35.7825926)",,
983420444,,Rue Alali Mohamed 1926-2002,residential,False,True,137.815,,"LINESTRING (-0.4193522 35.7821134, -0.419501 35.7822956, -0.41963 35.7824029, -0.4201375 35.7831704)",no,
191358318,,Rue Moudjahid Gharassi Mebarek 1938-2014,residential,False,False,69.656,,"LINESTRING (-0.422147 35.7822739, -0.4217652 35.7817294)",,
191358318,,Rue Moudjahid Gharassi Mebarek 1938-2014,residential,False,True,72.303,,"LINESTRING (-0.422147 35.7822739, -0.4225433 35.7828391)",,
191358333,,Rue Chahid Larbi Benmehidi 1957-1923,residential,False,False,130.09,,"LINESTRING (-0.422147 35.7822739, -0.420881 35.7828342)",,
191358333,,Rue Chahid Larbi Benmehidi 1957-1923,residential,False,True,70.585,,"LINESTRING (-0.422147 35.7822739, -0.4228255 35.7819577)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,False,67.814,,"LINESTRING (-0.4205119 35.7823029, -0.420881 35.7828342)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,True,68.312,,"LINESTRING (-0.4205119 35.7823029, -0.4201401 35.7817677)",,
960095125,,Rue Ousahla Ahmed 1916-1958,residential,False,True,129.801,,"LINESTRING (-0.4205119 35.7823029, -0.4208461 35.78215, -0.4217652 35.7817294)",,
956163691,,Rue Chahid Boudjlal Abdelkader 1958-1933,residential,False,False,52.246,,"LINESTRING (-0.4188688 35.7823722, -0.4193522 35.7821134)",,
990575807,,Rue Chahid Boudjlal Abdelkader 1958-1933,residential,False,True,66.529,,"LINESTRING (-0.4188688 35.7823722, -0.4188578 35.782496, -0.41878 35.7826908, -0.4186784 35.7829473)",,
191358331,,,residential,False,False,42.928,,"LINESTRING (-0.4194023 35.7825926, -0.4196068 35.7829412)",,
191358339,,شارع الشهيد سليمان بومدين 1920-1960,residential,False,False,59.614,,"LINESTRING (-0.4194023 35.7825926, -0.4192165 35.7831071)",,
191358339,,شارع الشهيد سليمان بومدين 1920-1960,residential,False,True,57.038,,"LINESTRING (-0.4194023 35.7825926, -0.4194393 35.7825078, -0.419485 35.7823368, -0.4193522 35.7821134)",,
191358333,,Rue Chahid Larbi Benmehidi 1957-1923,residential,False,False,76.783,,"LINESTRING (-0.420881 35.7828342, -0.4201375 35.7831704)",,
191358333,,Rue Chahid Larbi Benmehidi 1957-1923,residential,False,True,130.09,,"LINESTRING (-0.420881 35.7828342, -0.422147 35.7822739)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,False,75.339,,"LINESTRING (-0.420881 35.7828342, -0.421287 35.7834263)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,True,67.814,,"LINESTRING (-0.420881 35.7828342, -0.4205119 35.7823029)",,
191358328,,,residential,False,False,39.747,,"LINESTRING (-0.4196068 35.7829412, -0.4192165 35.7831071)",,
191358331,,,residential,False,False,35.961,,"LINESTRING (-0.4196068 35.7829412, -0.4198013 35.7832235)",,
191358331,,,residential,False,True,42.928,,"LINESTRING (-0.4196068 35.7829412, -0.4194023 35.7825926)",,
"[191358344, 990495703]",,Rue Chahid Zouaoui Said 1956-1932,residential,False,False,66.257,,"LINESTRING (-0.4186784 35.7829473, -0.4189982 35.7834137, -0.4190355 35.783468)",,
990575807,,Rue Chahid Boudjlal Abdelkader 1958-1933,residential,False,False,66.529,,"LINESTRING (-0.4186784 35.7829473, -0.41878 35.7826908, -0.4188578 35.782496, -0.4188688 35.7823722)",,
191358328,,,residential,False,True,39.747,,"LINESTRING (-0.4192165 35.7831071, -0.4196068 35.7829412)",,
191358339,,شارع الشهيد سليمان بومدين 1920-1960,residential,False,False,13.69,,"LINESTRING (-0.4192165 35.7831071, -0.4191481 35.783217)",,
191358339,,شارع الشهيد سليمان بومدين 1920-1960,residential,False,True,59.614,,"LINESTRING (-0.4192165 35.7831071, -0.4194023 35.7825926)",,
191358333,,Rue Chahid Larbi Benmehidi 1957-1923,residential,False,True,76.783,,"LINESTRING (-0.4201375 35.7831704, -0.420881 35.7828342)",,
983420444,,Rue Alali Mohamed 1926-2002,residential,False,True,75.787,,"LINESTRING (-0.4201375 35.7831704, -0.4205406 35.7837684)",no,
983420444,,Rue Alali Mohamed 1926-2002,residential,False,False,137.815,,"LINESTRING (-0.4201375 35.7831704, -0.41963 35.7824029, -0.419501 35.7822956, -0.4193522 35.7821134)",no,
191358331,,,residential,False,True,35.961,,"LINESTRING (-0.4198013 35.7832235, -0.4196068 35.7829412)",,
191358350,,شارع المجاهد مصطفاوي أمحمد 1931-2007,residential,False,True,75.339,,"LINESTRING (-0.421287 35.7834263, -0.420881 35.7828342)",,
191361045,,Rue Hamlili Oukacha (1993-1927),residential,False,True,73.692,,"LINESTRING (-0.421287 35.7834263, -0.4216869 35.7840042)",,
244628659,RN11,Boulevard Mohamed Khemisti 1930-1963,secondary,False,False,130.789,,"LINESTRING (-0.421287 35.7834263, -0.4225433 35.7828391)",,
244628659,RN11,Boulevard Mohamed Khemisti 1930-1963,secondary,False,True,77.332,,"LINESTRING (-0.421287 35.7834263, -0.4205406 35.7837684)",,
191358339,,شارع الشهيد سليمان بومدين 1920-1960,residential,False,True,29.701,,"LINESTRING (-0.4190355 35.783468, -0.4191481 35.783217)",,
990495704,,Rue Chahid Zouaoui Said 1956-1932,residential,False,False,43.299,,"LINESTRING (-0.4190355 35.783468, -0.4192609 35.7838118)",,
"[191358344, 990495703]",,Rue Chahid Zouaoui Said 1956-1932,residential,False,True,66.257,,"LINESTRING (-0.4190355 35.783468, -0.4189982 35.7834137, -0.4186784 35.7829473)",,
990495704,,Rue Chahid Zouaoui Said 1956-1932,residential,False,False,53.776,,"LINESTRING (-0.4192609 35.7838118, -0.4195639 35.7842283)",,
990495704,,Rue Chahid Zouaoui Said 1956-1932,residential,False,True,43.299,,"LINESTRING (-0.4192609 35.7838118, -0.4190355 35.783468)",,
"[955920001, 990516443]",,Rue Martire Retia Mohammed 1958-1919,residential,False,False,86.149,,"LINESTRING (-0.4192609 35.7838118, -0.4194841 35.7836971, -0.4194888 35.7836785, -0.4194895 35.7836569, -0.4191481 35.783217)",,
"[191358338, 990516443]",,Rue Martire Retia Mohammed 1958-1919,residential,False,True,57.538000000000004,,"LINESTRING (-0.4192609 35.7838118, -0.4192032 35.7838384, -0.4187065 35.7840677)",,
"[191358338, 990516443]",,Rue Martire Retia Mohammed 1958-1919,residential,False,False,57.538000000000004,,"LINESTRING (-0.4187065 35.7840677, -0.4192032 35.7838384, -0.4192609 35.7838118)",,
956163303,RN11,Boulevard Mohamed Khemisti 1930-1963,secondary,False,False,101.869,,"LINESTRING (-0.4195639 35.7842283, -0.4205406 35.7837684)",,10
956163303,RN11,Boulevard Mohamed Khemisti 1930-1963,secondary,False,True,8.244,,"LINESTRING (-0.4195639 35.7842283, -0.4194847 35.7842653)",,10
990495704,,Rue Chahid Zouaoui Said 1956-1932,residential,False,True,53.776,,"LINESTRING (-0.4195639 35.7842283, -0.4192609 35.7838118)",,
191359943,,شارع الشهيد مسعود عبد القادر 1918-1957,residential,False,False,67.46,,"LINESTRING (-0.4242868 35.7779944, -0.4246424 35.7785281)",,
191359948,,شارع المجاهد سويدي أحمد 1919-2008,residential,False,True,48.904,,"LINESTRING (-0.4242868 35.7779944, -0.4238121 35.7782068)",,
191359949,,شارع الشهيد بن يوسف قدور 1939-1962,residential,False,True,110.285,,"LINESTRING (-0.4254219 35.7781686, -0.4260375 35.7790255)",,
191359954,,شارع الشهيد بني أوبقة هادي 1938-1961,residential,False,False,51.711,,"LINESTRING (-0.4254219 35.7781686, -0.4249239 35.7783989)",,
191359902,,Rue Des Jardins,residential,False,False,76.607,,"LINESTRING (-0.426106 35.7781985, -0.4265165 35.7788016)",,
191359948,,شارع المجاهد سويدي أحمد 1919-2008,residential,False,False,48.904,,"LINESTRING (-0.4238121 35.7782068, -0.4242868 35.7779944)",,
191359948,,شارع المجاهد سويدي أحمد 1919-2008,residential,False,True,25.305,,"LINESTRING (-0.4238121 35.7782068, -0.4235677 35.7783185)",,
191359958,,شارع المجاهد سليمان بن يعقوب 1935-2006,residential,False,True,67.962,,"LINESTRING (-0.4238121 35.7782068, -0.4241843 35.7787382)",,
191359900,,,residential,False,True,178.487,,"LINESTRING (-0.4221947 35.7782319, -0.4231606 35.7796328)",,
191359965,,شارع المجاهد عشعاشي محمد 1918-1985,residential,False,True,111.393,,"LINESTRING (-0.4221947 35.7782319, -0.4211159 35.7787193)",,
191359934,,,residential,False,False,22.999,,"LINESTRING (-0.4295071 35.7783257, -0.4292912 35.7784357)",,
191359934,,,residential,False,True,31.113,,"LINESTRING (-0.4295071 35.7783257, -0.429736 35.778535)",,
316985461,,,residential,False,False,27.287,,"LINESTRING (-0.4295071 35.7783257, -0.4293994 35.7782178, -0.4293266 35.7781291)",,
191359948,,شارع المجاهد سويدي أحمد 1919-2008,residential,False,False,25.305,,"LINESTRING (-0.4235677 35.7783185, -0.4238121 35.7782068)",,
"[191359954, 191359933]",,"['شارع الشهيد بني أوبقة هادي 1938-1961', 'شارع الشهيد زماموش حسين 1927-1957']",residential,False,"[False, True]",93.152,,"LINESTRING (-0.4235677 35.7783185, -0.4239411 35.7788494, -0.4241843 35.7787382)",,
191359901,,Rue Chahid Radji Houari 1958,residential,False,True,39.837,,"LINESTRING (-0.4249239 35.7783989, -0.4251403 35.7787112)",,
191359954,,شارع الشهيد بني أوبقة هادي 1938-1961,residential,False,False,29.176,,"LINESTRING (-0.4249239 35.7783989, -0.4246424 35.7785281)",,
191359954,,شارع الشهيد بني أوبقة هادي 1938-1961,residential,False,True,51.711,,"LINESTRING (-0.4249239 35.7783989, -0.4254219 35.7781686)",,
191359913,,شارع الشهيد ميمون عبد السلام 1935-1962,residential,False,False,130.805,,"LINESTRING (-0.4292912 35.7784357, -0.4280217 35.7790041)",,
191359934,,,residential,False,True,22.999,,"LINESTRING (-0.4292912 35.7784357, -0.4295071 35.7783257)",,
191359940,,شارع الشهيد سرة شراكة محمد 1935-1962,residential,False,False,33.385,,"LINESTRING (-0.4292912 35.7784357, -0.4294654 35.7787006)",,
191359940,,شارع الشهيد سرة شراكة محمد 1935-1962,residential,False,True,27.61,,"LINESTRING (-0.4292912 35.7784357, -0.4291472 35.7782166)",,
191359943,,شارع الشهيد مسعود عبد القادر 1918-1957,residential,False,True,67.46,,"LINESTRING (-0.4246424 35.7785281, -0.4242868 35.7779944)",,
191359954,,شارع الشهيد بني أوبقة هادي 1938-1961,residential,False,False,47.472,,"LINESTRING (-0.4246424 35.7785281, -0.4241843 35.7787382)",,
191359954,,شارع الشهيد بني أوبقة هادي 1938-1961,residential,False,True,29.176,,"LINESTRING (-0.4246424 35.7785281, -0.4249239 35.7783989)",,
191359940,,شارع الشهيد سرة شراكة محمد 1935-1962,residential,False,True,33.385,,"LINESTRING (-0.4294654 35.7787006, -0.4292912 35.7784357)",,
191359901,,Rue Chahid Radji Houari 1958,residential,False,False,39.837,,"LINESTRING (-0.4251403 35.7787112, -0.4249239 35.7783989)",,
191359901,,Rue Chahid Radji Houari 1958,residential,False,True,70.689,,"LINESTRING (-0.4251403 35.7787112, -0.4255277 35.7792638)",,
960093361,,شارع المجاهد نواوي بوعمامة 1928-2014,residential,False,False,76.471,,"LINESTRING (-0.4251403 35.7787112, -0.4244031 35.7790507)",,
191359965,,شارع المجاهد عشعاشي محمد 1918-1985,residential,False,False,111.393,,"LINESTRING (-0.4211159 35.7787193, -0.4221947 35.7782319)",,
30313475,,,secondary,False,False,180.225,,"LINESTRING (-0.4211159 35.7787193, -0.4217686 35.7796633, -0.4220933 35.7801329)",,
191359954,,شارع الشهيد بني أوبقة هادي 1938-1961,residential,False,True,47.472,,"LINESTRING (-0.4241843 35.7787382, -0.4246424 35.7785281)",,
191359958,,شارع المجاهد سليمان بن يعقوب 1935-2006,residential,False,False,67.962,,"LINESTRING (-0.4241843 35.7787382, -0.4238121 35.7782068)",,
191359958,,شارع المجاهد سليمان بن يعقوب 1935-2006,residential,False,True,39.963,,"LINESTRING (-0.4241843 35.7787382, -0.4244031 35.7790507)",,
"[191359954, 191359933]",,"['شارع الشهيد بني أوبقة هادي 1938-1961', 'شارع الشهيد زماموش حسين 1927-1957']",residential,False,"[False, True]",93.152,,"LINESTRING (-0.4241843 35.7787382, -0.4239411 35.7788494, -0.4235677 35.7783185)",,
191358341,,شارع الشهيد خروبي أحمد 1911-1958,residential,False,False,49.87,,"LINESTRING (-0.4265165 35.7788016, -0.4260375 35.7790255)",,
191359902,,Rue Des Jardins,residential,False,False,123.177,,"LINESTRING (-0.4265165 35.7788016, -0.4271905 35.779765)",,
191359902,,Rue Des Jardins,residential,False,True,76.607,,"LINESTRING (-0.4265165 35.7788016, -0.426106 35.7781985)",,
191359904,,شارع المجاهد بختاوي أحمد 1938-2006,residential,False,True,39.057,,"LINESTRING (-0.4280217 35.7790041, -0.4282491 35.779303)",,
191359913,,شارع الشهيد ميمون عبد السلام 1935-1962,residential,False,True,130.805,,"LINESTRING (-0.4280217 35.7790041, -0.4292912 35.7784357)",,
191358341,,شارع الشهيد خروبي أحمد 1911-1958,residential,False,False,53.077,,"LINESTRING (-0.4260375 35.7790255, -0.4255277 35.7792638)",,
