osmid,highway,oneway,reversed,length,ref,maxspeed,geometry,name,lanes,junction,access
86108112,residential,False,False,20.808,,,"LINESTRING (-1.7479232 35.0118449, -1.7480079 35.0120187)",,,,
86108109,residential,False,True,88.868,,,"LINESTRING (-1.7479232 35.0118449, -1.7480706 35.0117061, -1.7482852 35.0115128, -1.7486128 35.0112819)",,,,
86108112,residential,False,False,20.757,,,"LINESTRING (-1.7480079 35.0120187, -1.7481285 35.0121771)",,,,
86108112,residential,False,True,20.808,,,"LINESTRING (-1.7480079 35.0120187, -1.7479232 35.0118449)",,,,
"[86301779, 207940883]",residential,False,True,114.267,,,"LINESTRING (-1.7480079 35.0120187, -1.7473579 35.0123264, -1.7474944 35.0127237)",,,,
86108112,residential,False,False,29.379,,,"LINESTRING (-1.7481285 35.0121771, -1.7482952 35.0124033)",,,,
86108112,residential,False,True,20.757,,,"LINESTRING (-1.7481285 35.0121771, -1.7480079 35.0120187)",,,,
86108118,residential,False,True,107.702,,,"LINESTRING (-1.7481285 35.0121771, -1.748371 35.0119961, -1.7485749 35.0118379, -1.7487894 35.011671, -1.7489848 35.0115093)",,,,
86108112,residential,False,False,47.935,,,"LINESTRING (-1.7482952 35.0124033, -1.7485618 35.012775)",,,,
86108112,residential,False,True,29.379,,,"LINESTRING (-1.7482952 35.0124033, -1.7481285 35.0121771)",,,,
86108116,residential,False,True,123.742,,,"LINESTRING (-1.7482952 35.0124033, -1.7485802 35.0122465, -1.7488109 35.012106, -1.7490362 35.0119478, -1.7493436 35.0117002)",,,,
86301778,residential,False,True,41.005,,,"LINESTRING (-1.7488806 35.0148827, -1.7485399 35.0146416)",,,,
152463817,residential,False,False,45.795,,,"LINESTRING (-1.7488806 35.0148827, -1.7490523 35.0147948, -1.7490717 35.0147899, -1.7493393 35.0147222)",,,,
152463782,residential,False,True,27.34,,,"LINESTRING (-1.7493393 35.0147222, -1.7495387 35.014906)",,,,
152463824,residential,False,False,19.561,,,"LINESTRING (-1.7493393 35.0147222, -1.7493286 35.0145465)",,,,
86301777,residential,False,False,48.983999999999995,,,"LINESTRING (-1.7493393 35.0147222, -1.7493474 35.0147842, -1.7491329 35.0149907, -1.7490899 35.0150918)",,,,
152463817,residential,False,True,45.795,,,"LINESTRING (-1.7493393 35.0147222, -1.7490717 35.0147899, -1.7490523 35.0147948, -1.7488806 35.0148827)",,,,
152463824,residential,False,False,27.617,,,"LINESTRING (-1.7493286 35.0145465, -1.7492588 35.0143048)",,,,
152463824,residential,False,True,19.561,,,"LINESTRING (-1.7493286 35.0145465, -1.7493393 35.0147222)",,,,
205762787,residential,False,True,138.387,,,"LINESTRING (-1.7493286 35.0145465, -1.7494519 35.0145245, -1.7508017 35.0142413)",,,,
95943362,primary,True,False,73.758,RN 99,50,"LINESTRING (-1.748775 35.0128765, -1.7492474 35.0128905, -1.7495845 35.0128844)",,,,
152463824,residential,False,True,39.663000000000004,,,"LINESTRING (-1.748775 35.0128765, -1.7488495 35.0130842, -1.748894 35.0132196)",,,,
86305436,residential,False,True,9.022,,,"LINESTRING (-1.746744 35.0139742, -1.7468028 35.0140395)",,,,
202969525,tertiary,False,False,19.981,,30,"LINESTRING (-1.746744 35.0139742, -1.7467048 35.0137974)",شارع ستور,,,
202969525,tertiary,False,True,47.543,,30,"LINESTRING (-1.746744 35.0139742, -1.7466678 35.0141637, -1.7466175 35.014388)",شارع ستور,,,
87071678,residential,True,False,9.634,,,"LINESTRING (-1.7466519 35.0130445, -1.7467557 35.0130278)",,,,
86301768,tertiary,True,False,33.016000000000005,,,"LINESTRING (-1.7466519 35.0130445, -1.746631 35.0129534, -1.7465882 35.012871, -1.7465333 35.0127655)",شارع ستور,,,
86108147,residential,False,False,96.593,,,"LINESTRING (-1.746928 35.0122246, -1.7470943 35.0120181, -1.7472123 35.0118555, -1.7472929 35.0117131, -1.7474215 35.011548, -1.7474852 35.0114882)",,,,
86108147,residential,False,True,142.792,,,"LINESTRING (-1.746928 35.0122246, -1.7468476 35.0121788, -1.7467457 35.0121129, -1.7466277 35.0119987, -1.7461225 35.0115447, -1.7458548 35.0112931)",,,,
207940882,residential,True,False,70.902,,,"LINESTRING (-1.746928 35.0122246, -1.7465621 35.0125197, -1.7464811 35.0126196, -1.7464339 35.0127087)",,,,
86108147,residential,False,False,86.29,,,"LINESTRING (-1.7474852 35.0114882, -1.7476039 35.0113415, -1.7478186 35.0111288, -1.7479445 35.0108602, -1.747966 35.0108284)",,,,
86108147,residential,False,True,96.593,,,"LINESTRING (-1.7474852 35.0114882, -1.7474215 35.011548, -1.7472929 35.0117131, -1.7472123 35.0118555, -1.7470943 35.0120181, -1.746928 35.0122246)",,,,
86301767,residential,True,False,56.289,,,"LINESTRING (-1.7474852 35.0114882, -1.7475638 35.0115615, -1.747663 35.0116362, -1.7477757 35.0117263, -1.7479232 35.0118449)",,,,
86110914,residential,False,True,64.806,,,"LINESTRING (-1.7425855 35.0074507, -1.7426669 35.0075654, -1.7427366 35.0076445, -1.7428332 35.0077411, -1.7428868 35.0078158, -1.7429405 35.0078773, -1.7429964 35.0079241)",Sidi-Abdrahmen,,,
152463811,residential,False,True,125.937,,,"LINESTRING (-1.7425855 35.0074507, -1.7426991 35.007394, -1.7428439 35.0073149, -1.7431229 35.0071919, -1.7432141 35.0071392, -1.7434501 35.0069986, -1.7436218 35.0068843, -1.7437291 35.0068184)",Sidi-Abdrahmen,,,
152463845,residential,False,False,25.223,,,"LINESTRING (-1.7428332 35.006357, -1.7430692 35.0064757)",Sidi-Abdrahmen,,,
86110922,residential,False,False,11.252,,,"LINESTRING (-1.7430692 35.0064757, -1.7431712 35.0064186)",Dermel Ali,,,
152463845,residential,False,True,25.223,,,"LINESTRING (-1.7430692 35.0064757, -1.7428332 35.006357)",Sidi-Abdrahmen,,,
152463845,residential,False,False,35.998000000000005,,,"LINESTRING (-1.7430692 35.0064757, -1.7433589 35.0066295, -1.7434014 35.0066511)",Sidi-Abdrahmen,,,
86110922,residential,False,True,18.837,,,"LINESTRING (-1.7437291 35.0068184, -1.7438524 35.0067349, -1.7438962 35.0067213)",Dermel Ali,,,
152463811,residential,False,False,125.93700000000001,,,"LINESTRING (-1.7437291 35.0068184, -1.7436218 35.0068843, -1.7434501 35.0069986, -1.7432141 35.0071392, -1.7431229 35.0071919, -1.7428439 35.0073149, -1.7426991 35.007394, -1.7425855 35.0074507)",Sidi-Abdrahmen,,,
152463845,residential,False,True,35.17,,,"LINESTRING (-1.7437291 35.0068184, -1.7436271 35.0067657, -1.7434014 35.0066511)",Sidi-Abdrahmen,,,
86110922,residential,False,True,11.252,,,"LINESTRING (-1.7431712 35.0064186, -1.7430692 35.0064757)",Dermel Ali,,,
258685787,residential,False,True,74.142,,,"LINESTRING (-1.7431712 35.0064186, -1.7432496 35.0064534, -1.7434792 35.006556, -1.7437297 35.0066521, -1.7438962 35.0067213)",,,,
86110922,residential,False,False,24.497,,,"LINESTRING (-1.7441528 35.0066558, -1.7439651 35.0066998, -1.7438962 35.0067213)",Dermel Ali,,,
86110922,residential,False,True,41.605000000000004,,,"LINESTRING (-1.7441528 35.0066558, -1.7441099 35.0065855, -1.7439436 35.0064405, -1.7438488 35.006383)",Dermel Ali,,,
86110926,residential,False,False,40.206,,,"LINESTRING (-1.744848 35.0121469, -1.7446732 35.0120074, -1.7445381 35.0118895)",,,,
86110926,residential,False,True,126.974,,,"LINESTRING (-1.744848 35.0121469, -1.7450326 35.012293, -1.7452311 35.01246, -1.7454671 35.0126533, -1.7456549 35.0128071, -1.7458169 35.0129669)",,,,
87135378,residential,False,False,28.057000000000002,,,"LINESTRING (-1.744848 35.0121469, -1.7448995 35.0121093, -1.7450627 35.0119662)",Adou-Rabeh; Marché,,,
86110926,residential,False,False,28.317,,,"LINESTRING (-1.7445381 35.0118895, -1.7443121 35.0117146)",,,,
86110928,residential,False,False,28.92,,,"LINESTRING (-1.7445381 35.0118895, -1.7447739 35.0117153)",Nasser Ahmed,,,
86110926,residential,False,True,40.206,,,"LINESTRING (-1.7445381 35.0118895, -1.7446732 35.0120074, -1.744848 35.0121469)",,,,
87071681,residential,False,True,28.75,,,"LINESTRING (-1.7445381 35.0118895, -1.7443112 35.011966, -1.744241 35.0119628)",,,,
86110926,residential,False,True,28.317,,,"LINESTRING (-1.7443121 35.0117146, -1.7445381 35.0118895)",,,,
95943367,residential,False,False,6.998,,,"LINESTRING (-1.7443121 35.0117146, -1.7442552 35.0116723)",,,,
95943368,primary,True,False,58.363,RN 99,50,"LINESTRING (-1.7443121 35.0117146, -1.7443686 35.0115541, -1.744512 35.0114061, -1.7446606 35.011289)",,,,
86110929,residential,False,False,139.34,,,"LINESTRING (-1.7469513 35.010064, -1.7470506 35.0100377, -1.7472705 35.009963, -1.747347 35.0099316, -1.7473885 35.0099146, -1.7475066 35.009818, -1.747677 35.0097157, -1.7477719 35.0096587, -1.7478687 35.0096005, -1.7479947 35.0095104, -1.7481288 35.0093522, -1.7481476 35.0093259)",,,,
86110929,residential,False,True,92.58699999999999,,,"LINESTRING (-1.7469513 35.010064, -1.7468199 35.0101058, -1.7464793 35.0102156, -1.7463479 35.010253, -1.746202 35.0102983, -1.7460635 35.010354, -1.7460078 35.0103727)",,,,
157499794,residential,False,False,52.007999999999996,,,"LINESTRING (-1.7469513 35.010064, -1.7469155 35.0099688, -1.7468887 35.0099117, -1.7468029 35.0099117, -1.7466665 35.0099231, -1.7466143 35.0098725, -1.7465794 35.0098219)",Beni-Ziad,,,
86110930,residential,False,True,141.495,,,"LINESTRING (-1.7444425 35.0074115, -1.7447 35.0075829, -1.7448288 35.0076972, -1.7449307 35.0077895, -1.744979 35.0078642, -1.7450648 35.0079916, -1.7451721 35.0081629, -1.7452579 35.0083255, -1.7453001 35.0084415)",Kassaba,,,
299781663,primary,False,True,166.53900000000002,RN 99,,"LINESTRING (-1.7444425 35.0074115, -1.7440705 35.0077337, -1.7439481 35.0078006, -1.7438226 35.0078326, -1.7437022 35.0078258, -1.7435747 35.0077879, -1.7434451 35.0077256, -1.7433273 35.0077011, -1.7431954 35.007709, -1.7430885 35.0077574, -1.7430269 35.0078347, -1.7429964 35.0079241)",,2,,
86301764,residential,False,False,80.556,,,"LINESTRING (-1.7528599 35.0132927, -1.7534252 35.0127355)",,,,
86301764,residential,False,True,7.81,,,"LINESTRING (-1.7528599 35.0132927, -1.7528032 35.0133454)",,,,
95943326,primary,True,False,17.139,RN 99,50,"LINESTRING (-1.7528599 35.0132927, -1.7526721 35.0132828)",,,,
86301766,residential,False,False,30.238,,20,"LINESTRING (-1.7498034 35.0108827, -1.7496318 35.0106499)",,,,permissive
86301766,residential,False,True,5.679,,20,"LINESTRING (-1.7498034 35.0108827, -1.7498575 35.0109081)",,,,permissive
253176537,residential,False,False,84.728,,20,"LINESTRING (-1.7498034 35.0108827, -1.7495753 35.0109325, -1.7492749 35.0109868, -1.7490672 35.0111315, -1.7489745 35.0111858)",,,,
86301766,residential,False,True,30.238,,20,"LINESTRING (-1.7496318 35.0106499, -1.7498034 35.0108827)",,,,permissive
157499793,residential,False,True,25.433,,,"LINESTRING (-1.7496318 35.0106499, -1.7498719 35.0105331)",,,,
86301766,residential,False,False,63.623,,20,"LINESTRING (-1.7496318 35.0106499, -1.7494494 35.0104214, -1.749267 35.0101622)",,,,permissive
253176535,residential,False,False,134.555,,,"LINESTRING (-1.749267 35.0101622, -1.748304 35.0110799)",,,,
86301766,residential,False,True,63.623,,20,"LINESTRING (-1.749267 35.0101622, -1.7494494 35.0104214, -1.7496318 35.0106499)",,,,permissive
"[157499795, 157499796]",residential,False,True,89.169,,,"LINESTRING (-1.749267 35.0101622, -1.7494979 35.0100427, -1.7498719 35.0105331)",,,,
253176534,residential,False,False,51.052,,20,"LINESTRING (-1.749267 35.0101622, -1.7491009 35.00999, -1.748897 35.0099197, -1.7488592 35.0098701)",,,,permissive
85846071,tertiary,False,True,35.992,,30,"LINESTRING (-1.748304 35.0110799, -1.7486128 35.0112819)",Sidi Yahia,,,
253176535,residential,False,True,134.555,,,"LINESTRING (-1.748304 35.0110799, -1.749267 35.0101622)",,,,
85846071,tertiary,False,False,41.869,,30,"LINESTRING (-1.748304 35.0110799, -1.7481995 35.0110233, -1.7480258 35.0108925, -1.747966 35.0108284)",Sidi Yahia,,,
86301770,residential,False,True,99.2,,,"LINESTRING (-1.7500931 35.0110409, -1.7494079 35.0117344)",,,,
87070335,residential,False,True,38.283,,30,"LINESTRING (-1.7500931 35.0110409, -1.7504613 35.011207)",Amour-Abdalah,,,
"[86301766, 87070335]",residential,False,False,26.107,,"['30', '20']","LINESTRING (-1.7500931 35.0110409, -1.7500149 35.0109883, -1.749924 35.0109393, -1.7498575 35.0109081)",Amour-Abdalah,,,permissive
87070335,residential,False,False,38.283,,30,"LINESTRING (-1.7504613 35.011207, -1.7500931 35.0110409)",Amour-Abdalah,,,
87070335,residential,False,True,35.865,,30,"LINESTRING (-1.7504613 35.011207, -1.7507797 35.0113968)",Amour-Abdalah,,,
86301771,residential,False,True,103.884,,,"LINESTRING (-1.7504613 35.011207, -1.7497456 35.0119048, -1.7497267 35.0119217)",,,,
86301772,residential,False,True,46.325,,,"LINESTRING (-1.7507797 35.0113968, -1.7504755 35.0117307)",,,,
87070335,residential,False,False,35.865,,30,"LINESTRING (-1.7507797 35.0113968, -1.7504613 35.011207)",Amour-Abdalah,,,
87070335,residential,False,True,89.323,,30,"LINESTRING (-1.7507797 35.0113968, -1.7515977 35.01184)",Amour-Abdalah,,,
86301777,residential,False,True,48.984,,,"LINESTRING (-1.7490899 35.0150918, -1.7491329 35.0149907, -1.7493474 35.0147842, -1.7493393 35.0147222)",,,,
"[207940883, 86301779]",residential,False,False,114.267,,,"LINESTRING (-1.7474944 35.0127237, -1.7473579 35.0123264, -1.7480079 35.0120187)",,,,
95943358,primary,True,False,89.39699999999999,RN 99,50,"LINESTRING (-1.7474944 35.0127237, -1.7470396 35.0127226, -1.7465128 35.0127201)",,,,
86301764,residential,False,False,7.81,,,"LINESTRING (-1.7528032 35.0133454, -1.7528599 35.0132927)",,,,
86305439,residential,False,False,8.619,,,"LINESTRING (-1.7528032 35.0133454, -1.7527287 35.0133932)",,,,
