osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,junction
344368303,,residential,,False,False,221.236,"LINESTRING (4.0393287 36.6385958, 4.0393107 36.6388178, 4.0393029 36.6390673, 4.0393054 36.6394721, 4.0393322 36.6397906, 4.0394448 36.6404836, 4.0394774 36.6405746)",,
344368303,,residential,,False,True,51.781,"LINESTRING (4.0393287 36.6385958, 4.0393536 36.638396, 4.0394216 36.6381368)",,
344368307,,residential,,False,False,111.91300000000001,"LINESTRING (4.0393287 36.6385958, 4.0395414 36.6387662, 4.0396487 36.6388953, 4.0397506 36.6390761, 4.0397562 36.6392052, 4.0397077 36.639485)",,
344368307,,residential,,False,True,111.913,"LINESTRING (4.0397077 36.639485, 4.0397562 36.6392052, 4.0397506 36.6390761, 4.0396487 36.6388953, 4.0395414 36.6387662, 4.0393287 36.6385958)",,
360133686,,residential,,False,False,291.497,"LINESTRING (4.038327 36.6338307, 4.0385281 36.6338049, 4.0386911 36.6337818, 4.0388795 36.6336715, 4.0390163 36.6335746, 4.039152 36.6334871, 4.0392888 36.6334193, 4.039451 36.6333677, 4.0396187 36.6333074, 4.0397823 36.6332482, 4.0399754 36.6331686, 4.0400551 36.6331349, 4.0401377 36.6331061, 4.0402304 36.6330805, 4.0402619 36.633074, 4.0403254 36.6330609, 4.0404797 36.6330233, 4.0405317 36.6330052, 4.0405816 36.6329834, 4.0406382 36.6329525, 4.0406902 36.6329167, 4.0407358 36.6328738, 4.0407841 36.6328328, 4.040817 36.6328047, 4.0408538 36.63278, 4.0408908 36.6327606, 4.0409303 36.6327445, 4.0409707 36.6327195, 4.041004 36.6326886, 4.0410402 36.6326487, 4.0410598 36.6326425, 4.0410805 36.6326391, 4.041113 36.6326396, 4.0411475 36.6326574)",ait saidi bouassem,
360133686,,residential,,False,True,132.74900000000002,"LINESTRING (4.038327 36.6338307, 4.037989 36.6339168, 4.0377262 36.6340503, 4.0376135 36.6341579, 4.037474 36.6342956, 4.037297 36.6345001, 4.0372432 36.6345821)",ait saidi bouassem,
360133686,,residential,,False,False,132.74900000000002,"LINESTRING (4.0372432 36.6345821, 4.037297 36.6345001, 4.037474 36.6342956, 4.0376135 36.6341579, 4.0377262 36.6340503, 4.037989 36.6339168, 4.038327 36.6338307)",ait saidi bouassem,
360133687,,residential,,False,False,169.893,"LINESTRING (4.0372432 36.6345821, 4.0371227 36.6343538, 4.0370556 36.6342289, 4.0369644 36.6341084, 4.0369215 36.6340029, 4.0369349 36.633835, 4.0369027 36.6337145, 4.0368866 36.6336413, 4.0368249 36.6335272, 4.0368035 36.6334024, 4.0367874 36.6331269)",ait saidi,
"[360133688, 360133689]",,residential,30,False,True,1065.6750000000002,"LINESTRING (4.0372432 36.6345821, 4.037189 36.634635, 4.0371155 36.6346757, 4.0368245 36.6348074, 4.0367337 36.6348746, 4.0366759 36.6349403, 4.0365981 36.6349975, 4.036495 36.635033, 4.036271 36.6350488, 4.0361693 36.6350669, 4.0360875 36.6351054, 4.0359291 36.6351716, 4.035799 36.6351923, 4.0356793 36.6351914, 4.0355639 36.6351816, 4.0353035 36.6351753, 4.0352347 36.6351819, 4.0351973 36.635209, 4.0351754 36.6352533, 4.0351806 36.6353032, 4.0352038 36.6353957, 4.0352084 36.6354542, 4.0352033 36.635615, 4.0351911 36.635633, 4.0351655 36.6356405, 4.0351408 36.6356341, 4.0351272 36.635619, 4.0351099 36.6355671, 4.0351028 36.6354983, 4.0350706 36.6353881, 4.0350136 36.6352607, 4.0349034 36.6350933, 4.0347626 36.6348574, 4.0346795 36.6346801, 4.0345926 36.6345284, 4.0345034 36.6343841, 4.0344097 36.6342449, 4.0343334 36.6341598, 4.0342279 36.6340998, 4.0340837 36.6340545, 4.0337269 36.6339997, 4.033621 36.6339717, 4.0335593 36.6339244, 4.0335258 36.6338501, 4.0334815 36.6336919, 4.0334399 36.6336262, 4.0333622 36.6335649, 4.0331503 36.6334239, 4.0329573 36.6332602, 4.0328545 36.633205, 4.0327897 36.6331754, 4.0327271 36.6330827, 4.0326892 36.6330243, 4.0326302 36.6329705, 4.0324228 36.6328536, 4.0323436 36.63279, 4.0323047 36.6327233, 4.0322131 36.6325691, 4.032121 36.6324672, 4.0319225 36.6323186, 4.0318765 36.6322671, 4.0318586 36.6322148, 4.031872 36.6321671, 4.0319158 36.6321432, 4.0319744 36.6321311, 4.032046 36.6321378, 4.0322471 36.6322046, 4.0325162 36.6323276, 4.0325868 36.6323486, 4.0329069 36.6323961, 4.0330703 36.6324316, 4.033239 36.6324932, 4.0333891 36.6325683, 4.033416 36.6325769, 4.0334429 36.6325713, 4.033463 36.6325551, 4.0334792 36.6325502, 4.0334971 36.6325526, 4.033572 36.6325791, 4.0336125 36.6325825, 4.0336543 36.6325789, 4.0336896 36.6325697, 4.0337232 36.632553, 4.0339381 36.6323698, 4.0339765 36.6323517, 4.0340203 36.6323413, 4.0340681 36.63234, 4.0341135 36.6323482, 4.0347401 36.6325967, 4.0347705 36.6326052, 4.0348133 36.6326005, 4.0348515 36.6325877)","['bouassem', 'piste ceinture bouassem ait saidi']",
360133687,,residential,,False,True,169.89299999999997,"LINESTRING (4.0367874 36.6331269, 4.0368035 36.6334024, 4.0368249 36.6335272, 4.0368866 36.6336413, 4.0369027 36.6337145, 4.0369349 36.633835, 4.0369215 36.6340029, 4.0369644 36.6341084, 4.0370556 36.6342289, 4.0371227 36.6343538, 4.0372432 36.6345821)",ait saidi,
"[360133688, 360133689]",,residential,30,False,False,1065.6750000000002,"LINESTRING (4.0348515 36.6325877, 4.0348133 36.6326005, 4.0347705 36.6326052, 4.0347401 36.6325967, 4.0341135 36.6323482, 4.0340681 36.63234, 4.0340203 36.6323413, 4.0339765 36.6323517, 4.0339381 36.6323698, 4.0337232 36.632553, 4.0336896 36.6325697, 4.0336543 36.6325789, 4.0336125 36.6325825, 4.033572 36.6325791, 4.0334971 36.6325526, 4.0334792 36.6325502, 4.033463 36.6325551, 4.0334429 36.6325713, 4.033416 36.6325769, 4.0333891 36.6325683, 4.033239 36.6324932, 4.0330703 36.6324316, 4.0329069 36.6323961, 4.0325868 36.6323486, 4.0325162 36.6323276, 4.0322471 36.6322046, 4.032046 36.6321378, 4.0319744 36.6321311, 4.0319158 36.6321432, 4.031872 36.6321671, 4.0318586 36.6322148, 4.0318765 36.6322671, 4.0319225 36.6323186, 4.032121 36.6324672, 4.0322131 36.6325691, 4.0323047 36.6327233, 4.0323436 36.63279, 4.0324228 36.6328536, 4.0326302 36.6329705, 4.0326892 36.6330243, 4.0327271 36.6330827, 4.0327897 36.6331754, 4.0328545 36.633205, 4.0329573 36.6332602, 4.0331503 36.6334239, 4.0333622 36.6335649, 4.0334399 36.6336262, 4.0334815 36.6336919, 4.0335258 36.6338501, 4.0335593 36.6339244, 4.033621 36.6339717, 4.0337269 36.6339997, 4.0340837 36.6340545, 4.0342279 36.6340998, 4.0343334 36.6341598, 4.0344097 36.6342449, 4.0345034 36.6343841, 4.0345926 36.6345284, 4.0346795 36.6346801, 4.0347626 36.6348574, 4.0349034 36.6350933, 4.0350136 36.6352607, 4.0350706 36.6353881, 4.0351028 36.6354983, 4.0351099 36.6355671, 4.0351272 36.635619, 4.0351408 36.6356341, 4.0351655 36.6356405, 4.0351911 36.635633, 4.0352033 36.635615, 4.0352084 36.6354542, 4.0352038 36.6353957, 4.0351806 36.6353032, 4.0351754 36.6352533, 4.0351973 36.635209, 4.0352347 36.6351819, 4.0353035 36.6351753, 4.0355639 36.6351816, 4.0356793 36.6351914, 4.035799 36.6351923, 4.0359291 36.6351716, 4.0360875 36.6351054, 4.0361693 36.6350669, 4.036271 36.6350488, 4.036495 36.635033, 4.0365981 36.6349975, 4.0366759 36.6349403, 4.0367337 36.6348746, 4.0368245 36.6348074, 4.0371155 36.6346757, 4.037189 36.634635, 4.0372432 36.6345821)","['bouassem', 'piste ceinture bouassem ait saidi']",
360148306,,residential,,False,False,67.79599999999999,"LINESTRING (4.0414644 36.6381403, 4.0418276 36.6383887, 4.0419778 36.6383887, 4.0421071 36.6384116)",Ighzer Oukarmoud - Le Stade,
360148307,,residential,20,False,False,132.549,"LINESTRING (4.0414644 36.6381403, 4.0413309 36.6380382, 4.0412259 36.6379922, 4.0410791 36.6379677, 4.0409934 36.6380271, 4.0408968 36.6381003, 4.0408566 36.6382466, 4.0409228 36.6383602, 4.040972 36.6385393, 4.0409666 36.6386706, 4.0409638 36.6387108)",Le Stade,
360148306,,residential,,False,True,67.79599999999999,"LINESTRING (4.0421071 36.6384116, 4.0419778 36.6383887, 4.0418276 36.6383887, 4.0414644 36.6381403)",Ighzer Oukarmoud - Le Stade,
174857103,CW 2,secondary,60,False,False,10.07,"LINESTRING (4.0409638 36.6387108, 4.040882 36.6386484)",,
360148307,,residential,20,False,True,132.54899999999998,"LINESTRING (4.0409638 36.6387108, 4.0409666 36.6386706, 4.040972 36.6385393, 4.0409228 36.6383602, 4.0408566 36.6382466, 4.0408968 36.6381003, 4.0409934 36.6380271, 4.0410791 36.6379677, 4.0412259 36.6379922, 4.0413309 36.6380382, 4.0414644 36.6381403)",Le Stade,
359960940,,residential,,False,True,99.59,"LINESTRING (4.0352992 36.6399197, 4.0354647 36.6395304, 4.035715 36.6392352, 4.0358148 36.6391363)",أيت عنان,
359960940,,residential,,False,False,349.41900000000004,"LINESTRING (4.0387333 36.6365812, 4.0387029 36.6366029, 4.0386558 36.6366414, 4.0382468 36.6374093, 4.0375081 36.6380468, 4.037413 36.6381047, 4.0372952 36.6381449, 4.0371867 36.6381644, 4.0370085 36.6381784, 4.0368573 36.6382156, 4.0365889 36.6383091, 4.0364309 36.6384015, 4.0361761 36.6385974, 4.0360992 36.6386969)",أيت عنان,
727464876,,residential,,True,False,18.315,"LINESTRING (4.0387333 36.6365812, 4.0387182 36.6365491, 4.0387167 36.6365149, 4.0387288 36.636482, 4.0387534 36.636454, 4.0387812 36.6364377)",,roundabout
727464875,,residential,,False,False,168.66,"LINESTRING (4.0389034 36.6366228, 4.0389184 36.6366461, 4.0389479 36.6366704, 4.0391536 36.6368199, 4.04019 36.6377315)",Alma,
727464876,,residential,,True,False,17.483999999999998,"LINESTRING (4.0389034 36.6366228, 4.0388845 36.6366302, 4.0388407 36.6366342, 4.0387977 36.6366264, 4.0387603 36.6366078, 4.0387333 36.6365812)",,roundabout
342598721,,residential,,False,True,235.245,"LINESTRING (4.0387812 36.6364377, 4.0387778 36.6364057, 4.0388262 36.6358338, 4.0389013 36.6356014, 4.0390515 36.6353948, 4.0398199 36.6350115, 4.0398883 36.6349815, 4.0401833 36.6349292)",idjaraben,
727464876,,residential,,True,False,15.226999999999999,"LINESTRING (4.0387812 36.6364377, 4.0387879 36.6364337, 4.0388286 36.6364233, 4.0388714 36.6364239, 4.0389128 36.6364359, 4.0389382 36.6364525)",,roundabout
342599471,,residential,,False,False,190.006,"LINESTRING (4.0389382 36.6364525, 4.038991 36.6364193, 4.0390837 36.636316, 4.0392972 36.6361167, 4.0397344 36.6362285, 4.0398021 36.636344, 4.0398264 36.6367489, 4.0399219 36.6368044, 4.0400659 36.6368056, 4.0402571 36.6368045)",Iakouchen,
727464876,,residential,,True,False,22.74,"LINESTRING (4.0389382 36.6364525, 4.038947 36.6364582, 4.0389702 36.6364883, 4.0389798 36.6365228, 4.0389747 36.636558, 4.0389554 36.6365898, 4.0389242 36.6366148, 4.0389034 36.6366228)",,roundabout
359960940,,residential,,False,False,55.79599999999999,"LINESTRING (4.0360992 36.6386969, 4.036044 36.6387683, 4.0359717 36.6389613, 4.0359219 36.6390307, 4.0358148 36.6391363)",أيت عنان,
359960940,,residential,,False,True,349.41900000000004,"LINESTRING (4.0360992 36.6386969, 4.0361761 36.6385974, 4.0364309 36.6384015, 4.0365889 36.6383091, 4.0368573 36.6382156, 4.0370085 36.6381784, 4.0371867 36.6381644, 4.0372952 36.6381449, 4.037413 36.6381047, 4.0375081 36.6380468, 4.0382468 36.6374093, 4.0386558 36.6366414, 4.0387029 36.6366029, 4.0387333 36.6365812)",أيت عنان,
174857103,CW 2,secondary,60,False,True,267.558,"LINESTRING (4.0411475 36.6326574, 4.0409236 36.6330738, 4.0407975 36.633302, 4.040689 36.6335579, 4.0403388 36.6343803, 4.040245 36.6346558, 4.0402021 36.6348151, 4.0401833 36.6349292)",,
360133686,,residential,,False,True,291.497,"LINESTRING (4.0411475 36.6326574, 4.041113 36.6326396, 4.0410805 36.6326391, 4.0410598 36.6326425, 4.0410402 36.6326487, 4.041004 36.6326886, 4.0409707 36.6327195, 4.0409303 36.6327445, 4.0408908 36.6327606, 4.0408538 36.63278, 4.040817 36.6328047, 4.0407841 36.6328328, 4.0407358 36.6328738, 4.0406902 36.6329167, 4.0406382 36.6329525, 4.0405816 36.6329834, 4.0405317 36.6330052, 4.0404797 36.6330233, 4.0403254 36.6330609, 4.0402619 36.633074, 4.0402304 36.6330805, 4.0401377 36.6331061, 4.0400551 36.6331349, 4.0399754 36.6331686, 4.0397823 36.6332482, 4.0396187 36.6333074, 4.039451 36.6333677, 4.0392888 36.6334193, 4.039152 36.6334871, 4.0390163 36.6335746, 4.0388795 36.6336715, 4.0386911 36.6337818, 4.0385281 36.6338049, 4.038327 36.6338307)",ait saidi bouassem,
