osmid,highway,oneway,reversed,length,geometry,ref,name,junction,maxspeed
39420274,residential,False,True,88.425,"LINESTRING (3.1109368 36.720698, 3.1107478 36.720748, 3.1106027 36.7207964, 3.1105371 36.7208431, 3.110506 36.7208941, 3.1103948 36.7212662)",,,,
343787842,residential,False,False,82.51599999999999,"LINESTRING (3.1109368 36.720698, 3.1118157 36.7208192, 3.1118493 36.7208233)",,,,
343787842,residential,False,True,48.761,"LINESTRING (3.1109368 36.720698, 3.1107623 36.7206583, 3.1106578 36.7206111, 3.1105796 36.7205315, 3.1105378 36.7204419)",,,,
39408667,residential,True,False,29.86,"LINESTRING (3.1118493 36.7208233, 3.1121841 36.720833)",,,,
343787842,residential,False,True,82.51599999999999,"LINESTRING (3.1118493 36.7208233, 3.1118157 36.7208192, 3.1109368 36.720698)",,,,
39408666,residential,True,False,24.913,"LINESTRING (3.11209 36.7209372, 3.1118493 36.7208233)",,,,
39408670,tertiary,True,False,16.338,"LINESTRING (3.11209 36.7209372, 3.1120867 36.7209087, 3.1120957 36.720881, 3.1121159 36.7208574, 3.1121297 36.720848, 3.112162 36.7208358, 3.1121841 36.720833)",,,roundabout,
39408670,tertiary,True,False,9.005,"LINESTRING (3.1122754 36.7208704, 3.1122894 36.7208967, 3.1122913 36.7209253, 3.1122835 36.7209482)",,,roundabout,
39408670,tertiary,True,False,0.501,"LINESTRING (3.1121978 36.7209975, 3.1121922 36.7209971)",,,roundabout,
39408670,tertiary,True,False,0.504,"LINESTRING (3.1121841 36.720833, 3.1121897 36.7208336)",,,roundabout,
39408671,tertiary,True,False,18.88,"LINESTRING (3.1123613 36.7207152, 3.1122754 36.7208704)",,,,
28824236,tertiary,False,True,163.06099999999998,"LINESTRING (3.1123613 36.7207152, 3.1125256 36.7206281, 3.1138505 36.7198636)",,Rue du 5 juillet,,
39416067,residential,False,False,82.661,"LINESTRING (3.1150031 36.7237786, 3.115742 36.7233293)",,,,
39408672,residential,False,True,386.72800000000007,"LINESTRING (3.1150031 36.7237786, 3.1147509 36.7235085, 3.1145511 36.7232947, 3.1143206 36.7230697, 3.1141146 36.7228646, 3.1137195 36.7224712, 3.1135166 36.7222586, 3.1132315 36.7219746, 3.1130568 36.7217975, 3.1130197 36.7217687, 3.1128317 36.7215761, 3.1128084 36.7215576, 3.112328 36.7210417)",,,,
39408686,tertiary,True,False,20.502,"LINESTRING (3.1107784 36.7243718, 3.1107631 36.7243889, 3.1107308 36.7244089, 3.110692 36.7244188, 3.1106513 36.7244175, 3.1106136 36.7244052, 3.1105834 36.7243832)",,,roundabout,30
39416067,residential,False,True,212.084,"LINESTRING (3.1180923 36.7216808, 3.1180272 36.7218218, 3.1179945 36.7218598, 3.1163339 36.7229346)",,,,
218177047,secondary,False,True,92.211,"LINESTRING (3.1180923 36.7216808, 3.1176687 36.7215909, 3.1172289 36.7215165, 3.1170848 36.7214936)",CW 13,Bachdjerah Boulevard,,
39408718,residential,False,False,39.336,"LINESTRING (3.1178003 36.7196068, 3.1173642 36.7195525)",,,,
39408718,residential,False,True,39.336,"LINESTRING (3.1173642 36.7195525, 3.1178003 36.7196068)",,,,
367202121,tertiary,False,False,146.475,"LINESTRING (3.1173642 36.7195525, 3.1168183 36.7207051, 3.1167602 36.7207755)",,Rue Hama El Afri,,
367202121,tertiary,False,True,60.335,"LINESTRING (3.1173642 36.7195525, 3.1175221 36.719219, 3.1176107 36.7190472)",,Rue Hama El Afri,,
39408724,residential,False,False,32.356,"LINESTRING (3.1150617 36.7158353, 3.115372 36.7159863)",,,,
39420352,residential,False,False,133.99,"LINESTRING (3.1153678 36.7194254, 3.1156369 36.718956, 3.1160628 36.7183582)",,,,
39420355,residential,False,True,88.477,"LINESTRING (3.1153678 36.7194254, 3.1155693 36.7193415, 3.1158301 36.7193645, 3.1160929 36.7190205)",,,,
251238475,residential,False,True,258.36099999999993,"LINESTRING (3.1153678 36.7194254, 3.1151446 36.719109, 3.1150931 36.718937, 3.115239 36.7185861, 3.1154823 36.7180919, 3.1155037 36.7180253, 3.1155252 36.7177803, 3.1155363 36.7177186, 3.1155766 36.7176433, 3.1157375 36.7174068, 3.1157858 36.7173358, 3.1157831 36.71731, 3.1157781 36.717263)",,,,
521945664,residential,False,False,198.56400000000002,"LINESTRING (3.1153678 36.7194254, 3.1158331 36.7199988, 3.116036 36.7202488, 3.116146 36.7203799, 3.1162479 36.7205175, 3.1163471 36.7205777, 3.1167602 36.7207755)",,Rue El Hayat,,
521945664,residential,False,True,287.31399999999996,"LINESTRING (3.1153678 36.7194254, 3.1147801 36.7192934, 3.1146047 36.7192405, 3.1144623 36.7191803, 3.114337 36.7191003, 3.114235 36.7189905, 3.1141957 36.718889, 3.1141849 36.7188019, 3.1141836 36.7186674, 3.1141961 36.7185036, 3.1142177 36.7184005, 3.1142585 36.7183187, 3.1143304 36.7182311, 3.1150402 36.717727)",,Rue El Hayat,,
39408724,residential,False,True,88.25,"LINESTRING (3.1150402 36.717727, 3.1151073 36.7177441, 3.1151714 36.7177333, 3.1153287 36.717565, 3.1153968 36.7175119, 3.1156192 36.7174026, 3.115696 36.7173411, 3.1157781 36.717263)",,,,
521945664,residential,False,False,287.31399999999996,"LINESTRING (3.1150402 36.717727, 3.1143304 36.7182311, 3.1142585 36.7183187, 3.1142177 36.7184005, 3.1141961 36.7185036, 3.1141836 36.7186674, 3.1141849 36.7188019, 3.1141957 36.718889, 3.114235 36.7189905, 3.114337 36.7191003, 3.1144623 36.7191803, 3.1146047 36.7192405, 3.1147801 36.7192934, 3.1153678 36.7194254)",,Rue El Hayat,,
521945664,residential,False,True,209.04,"LINESTRING (3.1150402 36.717727, 3.1150762 36.7176533, 3.1150853 36.7175776, 3.1150598 36.7175018, 3.1150219 36.7174437, 3.1146175 36.7170637, 3.1142777 36.7167629, 3.114149 36.716694, 3.1139962 36.7166662, 3.1138343 36.7166744, 3.1134723 36.7167312)",,Rue El Hayat,,
39408726,residential,False,False,148.128,"LINESTRING (3.1116341 36.7159579, 3.11172 36.7159235, 3.1119516 36.7161442, 3.1121736 36.7163557, 3.112728 36.716884)",,,,
39408726,residential,False,True,148.12800000000001,"LINESTRING (3.112728 36.716884, 3.1121736 36.7163557, 3.1119516 36.7161442, 3.11172 36.7159235, 3.1116341 36.7159579)",,,,
521945664,residential,False,False,68.851,"LINESTRING (3.112728 36.716884, 3.1128364 36.7168383, 3.113 36.7168053, 3.1134723 36.7167312)",,Rue El Hayat,,
521945664,residential,False,True,99.078,"LINESTRING (3.112728 36.716884, 3.1125911 36.7169754, 3.1121315 36.7173248, 3.1119812 36.717443, 3.1119157 36.7174918)",,Rue El Hayat,,
521945664,residential,False,False,16.401,"LINESTRING (3.1114901 36.7178641, 3.1116047 36.7177487)",,Rue El Hayat,,
218176977,secondary,False,True,300.615,"LINESTRING (3.1114901 36.7178641, 3.1102332 36.7166611, 3.1097545 36.7161891, 3.1093428 36.7157795)",CW 13,Bachdjerah Boulevard,,
521945661,secondary,False,False,191.10899999999998,"LINESTRING (3.1114901 36.7178641, 3.1118522 36.7181796, 3.1129695 36.719108)",CW 13,Bachdjerah Boulevard,,
218177047,secondary,False,False,52.129,"LINESTRING (3.1163909 36.7214073, 3.1169682 36.7214825)",CW 13,Bachdjerah Boulevard,,
218177047,secondary,False,True,24.029,"LINESTRING (3.1163909 36.7214073, 3.1161248 36.7213726)",CW 13,Bachdjerah Boulevard,,
367202121,tertiary,False,True,78.071,"LINESTRING (3.1163909 36.7214073, 3.1164801 36.7211686, 3.1166037 36.7209803, 3.1167602 36.7207755)",,Rue Hama El Afri,,
39416069,tertiary,False,True,139.439,"LINESTRING (3.117953 36.7235247, 3.1170321 36.7241763, 3.11678 36.7243545)",,,,
"[343792683, 39415981, 251255623]",residential,False,True,212.20999999999998,"LINESTRING (3.117953 36.7235247, 3.1177882 36.7233545, 3.1177621 36.7233276, 3.117595 36.7231581, 3.116956 36.7235542, 3.1167532 36.7233615, 3.1163339 36.7229346)",,,,
39416067,residential,False,True,9.746,"LINESTRING (3.1163339 36.7229346, 3.1162503 36.7229911)",,,,
"[343792683, 39415981, 251255623]",residential,False,False,212.20999999999995,"LINESTRING (3.1163339 36.7229346, 3.1167532 36.7233615, 3.116956 36.7235542, 3.117595 36.7231581, 3.1177621 36.7233276, 3.1177882 36.7233545, 3.117953 36.7235247)",,,,
39416067,residential,False,False,212.084,"LINESTRING (3.1163339 36.7229346, 3.1179945 36.7218598, 3.1180272 36.7218218, 3.1180923 36.7216808)",,,,
39408673,tertiary,False,True,65.92,"LINESTRING (3.1117103 36.7215882, 3.1121063 36.7210875)",,Rue du 5 juillet,,
39408673,tertiary,False,False,130.34,"LINESTRING (3.1117103 36.7215882, 3.1111517 36.7223101, 3.1110659 36.7224209, 3.1109665 36.7225959)",,Rue du 5 juillet,,
39415986,residential,False,True,239.53400000000002,"LINESTRING (3.1117103 36.7215882, 3.1120168 36.7218706, 3.1122706 36.7221261, 3.1123139 36.7222012, 3.1123307 36.7222725, 3.1123293 36.722341, 3.1123105 36.7223944, 3.112278 36.7224525, 3.1122368 36.7224885, 3.1121724 36.7225337, 3.1120839 36.7225788, 3.1119978 36.7225982, 3.1116876 36.7226228, 3.1112623 36.7226526, 3.111165 36.722646, 3.1109665 36.7225959)",,,,
39416067,residential,False,False,58.878,"LINESTRING (3.115742 36.7233293, 3.1162503 36.7229911)",,,,
39416067,residential,False,True,82.661,"LINESTRING (3.115742 36.7233293, 3.1150031 36.7237786)",,,,
39416080,residential,False,True,146.81300000000002,"LINESTRING (3.115742 36.7233293, 3.1159503 36.7235351, 3.1161657 36.7237478, 3.1162024 36.7237841, 3.1166313 36.7242077, 3.11678 36.7243545)",,,,
39416067,residential,False,False,9.746,"LINESTRING (3.1162503 36.7229911, 3.1163339 36.7229346)",,,,
39416067,residential,False,True,58.878,"LINESTRING (3.1162503 36.7229911, 3.115742 36.7233293)",,,,
39416083,residential,False,False,196.47199999999998,"LINESTRING (3.1162503 36.7229911, 3.1160698 36.7228286, 3.1158533 36.7226199, 3.1156247 36.722404, 3.1154073 36.7221953, 3.1152909 36.7220522, 3.115281 36.7219969, 3.1153097 36.7219479, 3.1157257 36.7216577)",,,,
39416069,tertiary,False,True,7.39,"LINESTRING (3.11678 36.7243545, 3.1167171 36.7243978)",,,,
39416069,tertiary,False,False,139.439,"LINESTRING (3.11678 36.7243545, 3.1170321 36.7241763, 3.117953 36.7235247)",,,,
39416080,residential,False,False,146.81300000000002,"LINESTRING (3.11678 36.7243545, 3.1166313 36.7242077, 3.1162024 36.7237841, 3.1161657 36.7237478, 3.1159503 36.7235351, 3.115742 36.7233293)",,,,
218177047,secondary,False,False,24.029,"LINESTRING (3.1161248 36.7213726, 3.1163909 36.7214073)",CW 13,Bachdjerah Boulevard,,
558562525,secondary,False,True,82.626,"LINESTRING (3.1161248 36.7213726, 3.1157826 36.7213202, 3.1155534 36.7212555, 3.1154165 36.7212, 3.1152641 36.7211199)",CW 13,Bachdjerah Boulevard,,
"[218177008, 558567763]",residential,False,True,47.651,"LINESTRING (3.1161248 36.7213726, 3.1159763 36.7214753, 3.115896 36.7215337, 3.1157257 36.7216577)",,,,
39420276,residential,False,False,65.928,"LINESTRING (3.1070391 36.7203454, 3.1071353 36.720344, 3.1071782 36.7203569, 3.1072024 36.7203779, 3.1072184 36.7204139, 3.1072681 36.7205676, 3.1072805 36.7205825, 3.1072922 36.7205907, 3.1073157 36.720596, 3.1073438 36.720594, 3.1075544 36.7205289)",,,,
39420276,residential,False,False,28.993,"LINESTRING (3.1075544 36.7205289, 3.1077381 36.720466, 3.1078461 36.7204147)",,,,
39420276,residential,False,True,65.928,"LINESTRING (3.1075544 36.7205289, 3.1073438 36.720594, 3.1073157 36.720596, 3.1072922 36.7205907, 3.1072805 36.7205825, 3.1072681 36.7205676, 3.1072184 36.7204139, 3.1072024 36.7203779, 3.1071782 36.7203569, 3.1071353 36.720344, 3.1070391 36.7203454)",,,,
39420279,residential,False,True,79.006,"LINESTRING (3.1075544 36.7205289, 3.1074994 36.7204531, 3.1072647 36.7199899, 3.1072152 36.7198736)",,,,
39420276,residential,False,False,11.705,"LINESTRING (3.1078461 36.7204147, 3.1079488 36.7203491)",,,,
39420276,residential,False,True,28.993,"LINESTRING (3.1078461 36.7204147, 3.1077381 36.720466, 3.1075544 36.7205289)",,,,
39420278,residential,False,True,194.458,"LINESTRING (3.1078461 36.7204147, 3.107659 36.720078, 3.1075544 36.7198877, 3.1074739 36.7197291, 3.1074089 36.7196329, 3.1073298 36.719512, 3.1072748 36.7194185, 3.1072734 36.7193967, 3.1072785 36.7193822, 3.1072878 36.7193663, 3.1073023 36.7193529, 3.1073398 36.7193284, 3.1073774 36.7193134, 3.1074223 36.7193016, 3.1074518 36.7192954, 3.1074763 36.719294, 3.1075024 36.7192994, 3.1075276 36.7193096, 3.1075463 36.7193295, 3.1075661 36.7193596, 3.1076503 36.7195184, 3.107716 36.7196582)",,,,
39420276,residential,False,False,19.931,"LINESTRING (3.1079488 36.7203491, 3.1079662 36.7201704)",,,,
39420276,residential,False,True,11.705,"LINESTRING (3.1079488 36.7203491, 3.1078461 36.7204147)",,,,
218187812,residential,False,False,84.586,"LINESTRING (3.1079488 36.7203491, 3.107883 36.7205644, 3.1078454 36.7206378, 3.1077938 36.7207192, 3.1076436 36.7209294, 3.1075684 36.7210402)",,,,
39420276,residential,False,False,71.016,"LINESTRING (3.1079662 36.7201704, 3.1079071 36.7195335)",,,,
39420276,residential,False,True,19.931,"LINESTRING (3.1079662 36.7201704, 3.1079488 36.7203491)",,,,
706653684,residential,False,False,61.208,"LINESTRING (3.1079662 36.7201704, 3.1078897 36.7200226, 3.1078105 36.7198786, 3.1077649 36.7197694, 3.107716 36.7196582)",,,,
39420276,residential,False,True,71.016,"LINESTRING (3.1079071 36.7195335, 3.1079662 36.7201704)",,,,
39420281,residential,False,False,21.963,"LINESTRING (3.1079071 36.7195335, 3.107716 36.7196582)",,,,
1168444158,residential,False,True,37.243,"LINESTRING (3.1079071 36.7195335, 3.1078219 36.7192056)",,,,
39420276,residential,False,False,56.566,"LINESTRING (3.1079071 36.7195335, 3.1080318 36.7193712, 3.1081324 36.7192443, 3.108243 36.7191019)",,,,
39420281,residential,False,True,21.963,"LINESTRING (3.107716 36.7196582, 3.1079071 36.7195335)",,,,
39420278,residential,False,False,194.45800000000003,"LINESTRING (3.107716 36.7196582, 3.1076503 36.7195184, 3.1075661 36.7193596, 3.1075463 36.7193295, 3.1075276 36.7193096, 3.1075024 36.7192994, 3.1074763 36.719294, 3.1074518 36.7192954, 3.1074223 36.7193016, 3.1073774 36.7193134, 3.1073398 36.7193284, 3.1073023 36.7193529, 3.1072878 36.7193663, 3.1072785 36.7193822, 3.1072734 36.7193967, 3.1072748 36.7194185, 3.1073298 36.719512, 3.1074089 36.7196329, 3.1074739 36.7197291, 3.1075544 36.7198877, 3.107659 36.720078, 3.1078461 36.7204147)",,,,
706653684,residential,False,True,61.208,"LINESTRING (3.107716 36.7196582, 3.1077649 36.7197694, 3.1078105 36.7198786, 3.1078897 36.7200226, 3.1079662 36.7201704)",,,,
39420290,residential,False,False,155.21,"LINESTRING (3.1091718 36.7170276, 3.1094313 36.7172706, 3.1096686 36.7175082, 3.1099312 36.7177658, 3.1102694 36.718111)",,,,
"[39420290, 39420316]",residential,False,"[False, True]",114.25999999999999,"LINESTRING (3.1091718 36.7170276, 3.1090128 36.7168675, 3.1087661 36.7166353, 3.1085876 36.7164698, 3.1085665 36.7164532, 3.108542 36.7164443, 3.1085103 36.7164431, 3.1084845 36.7164536, 3.1082924 36.7165893)",,,,
39420291,residential,False,True,104.78500000000001,"LINESTRING (3.1091718 36.7170276, 3.1090135 36.7171362, 3.1088412 36.7172502, 3.1087312 36.7173243, 3.1086005 36.7174071, 3.1084375 36.7175238, 3.1082786 36.7176399)",,,,
39408735,residential,False,False,62.043,"LINESTRING (3.1102694 36.718111, 3.1106936 36.7182003, 3.1108147 36.7182203, 3.1108874 36.7182244, 3.1109464 36.7182121)",,Avenue du 1er Novembre,,
39408735,residential,False,True,163.085,"LINESTRING (3.1102694 36.718111, 3.1095265 36.7179694, 3.1088801 36.7178619, 3.1084831 36.7177941)",,Avenue du 1er Novembre,,
39420290,residential,False,True,155.20999999999998,"LINESTRING (3.1102694 36.718111, 3.1099312 36.7177658, 3.1096686 36.7175082, 3.1094313 36.7172706, 3.1091718 36.7170276)",,,,
39408735,residential,False,False,25.025,"LINESTRING (3.1082786 36.7176399, 3.1084026 36.7177329, 3.1084831 36.7177941)",,Avenue du 1er Novembre,,
39408735,residential,False,True,93.607,"LINESTRING (3.1082786 36.7176399, 3.1079426 36.7174308, 3.1076972 36.7172792, 3.1074505 36.7171222)",,Avenue du 1er Novembre,,
39420291,residential,False,False,104.78500000000001,"LINESTRING (3.1082786 36.7176399, 3.1084375 36.7175238, 3.1086005 36.7174071, 3.1087312 36.7173243, 3.1088412 36.7172502, 3.1090135 36.7171362, 3.1091718 36.7170276)",,,,
39420303,residential,False,False,73.892,"LINESTRING (3.1127847 36.7191893, 3.1119713 36.7190609)",,,,
39420308,residential,False,False,24.582,"LINESTRING (3.1127847 36.7191893, 3.1126569 36.7193852)",,,,
39420308,residential,False,True,18.789,"LINESTRING (3.1127847 36.7191893, 3.1129695 36.719108)",,,,
343787842,residential,False,False,24.888,"LINESTRING (3.1108877 36.7188929, 3.1108405 36.7191135)",,,,
39420303,residential,False,True,98.375,"LINESTRING (3.1108877 36.7188929, 3.1111256 36.7189273, 3.1119713 36.7190609)",,,,
343787842,residential,False,True,77.67,"LINESTRING (3.1108877 36.7188929, 3.1108941 36.7187294, 3.1108397 36.7184653, 3.1109464 36.7182121)",,,,
343787837,residential,False,False,129.625,"LINESTRING (3.1106541 36.7199146, 3.112085 36.720123)",,,,
343787842,residential,False,False,30.573,"LINESTRING (3.1106541 36.7199146, 3.1105913 36.7201849)",,,,
343787842,residential,False,True,29.659,"LINESTRING (3.1106541 36.7199146, 3.1107131 36.7196521)",,,,
39420308,residential,False,False,33.072,"LINESTRING (3.112085 36.720123, 3.1118595 36.7203592)",,,,
39420308,residential,False,True,34.285,"LINESTRING (3.112085 36.720123, 3.1123054 36.7198703)",,,,
343787837,residential,False,True,129.625,"LINESTRING (3.112085 36.720123, 3.1106541 36.7199146)",,,,
39420308,residential,False,False,18.789,"LINESTRING (3.1129695 36.719108, 3.1127847 36.7191893)",,,,
521945661,secondary,False,False,115.001,"LINESTRING (3.1129695 36.719108, 3.1138505 36.7198636)",CW 13,Bachdjerah Boulevard,,
521945661,secondary,False,True,191.10899999999998,"LINESTRING (3.1129695 36.719108, 3.1118522 36.7181796, 3.1114901 36.7178641)",CW 13,Bachdjerah Boulevard,,
39420308,residential,False,False,29.908,"LINESTRING (3.1126569 36.7193852, 3.1124908 36.7196189)",,,,
39420308,residential,False,True,24.582,"LINESTRING (3.1126569 36.7193852, 3.1127847 36.7191893)",,,,
343787843,residential,False,True,66.768,"LINESTRING (3.1126569 36.7193852, 3.1119205 36.7192751)",,,,
39420308,residential,False,False,32.473,"LINESTRING (3.1124908 36.7196189, 3.1123054 36.7198703)",,,,
39420308,residential,False,True,29.908,"LINESTRING (3.1124908 36.7196189, 3.1126569 36.7193852)",,,,
343787839,residential,False,True,56.746,"LINESTRING (3.1124908 36.7196189, 3.1118637 36.7195308)",,,,
39420308,residential,False,False,34.285,"LINESTRING (3.1123054 36.7198703, 3.112085 36.720123)",,,,
39420308,residential,False,True,32.473,"LINESTRING (3.1123054 36.7198703, 3.1124908 36.7196189)",,,,
343787835,residential,False,True,45.745,"LINESTRING (3.1123054 36.7198703, 3.1117995 36.719801)",,,,
39420308,residential,False,True,33.072,"LINESTRING (3.1118595 36.7203592, 3.112085 36.720123)",,,,
343787840,residential,False,True,114.684,"LINESTRING (3.1118595 36.7203592, 3.1105913 36.7201849)",,,,
"[39420308, 39420301]",residential,False,"[False, True]",134.075,"LINESTRING (3.1118595 36.7203592, 3.1116274 36.7206141, 3.1105378 36.7204419)",,,,
343787835,residential,False,False,98.237,"LINESTRING (3.1107131 36.7196521, 3.1117995 36.719801)",,,,
343787842,residential,False,False,29.659,"LINESTRING (3.1107131 36.7196521, 3.1106541 36.7199146)",,,,
343787842,residential,False,True,30.999,"LINESTRING (3.1107131 36.7196521, 3.1107811 36.7193787)",,,,
343787839,residential,False,False,97.964,"LINESTRING (3.1107811 36.7193787, 3.1118637 36.7195308)",,,,
343787842,residential,False,False,30.999,"LINESTRING (3.1107811 36.7193787, 3.1107131 36.7196521)",,,,
343787842,residential,False,True,29.96,"LINESTRING (3.1107811 36.7193787, 3.1108405 36.7191135)",,,,
343787842,residential,False,False,29.96,"LINESTRING (3.1108405 36.7191135, 3.1107811 36.7193787)",,,,
343787842,residential,False,True,24.888,"LINESTRING (3.1108405 36.7191135, 3.1108877 36.7188929)",,,,
343787843,residential,False,False,97.925,"LINESTRING (3.1108405 36.7191135, 3.1119205 36.7192751)",,,,
39408735,residential,False,False,163.08499999999998,"LINESTRING (3.1084831 36.7177941, 3.1088801 36.7178619, 3.1095265 36.7179694, 3.1102694 36.718111)",,Avenue du 1er Novembre,,
39408735,residential,False,True,25.025,"LINESTRING (3.1084831 36.7177941, 3.1084026 36.7177329, 3.1082786 36.7176399)",,Avenue du 1er Novembre,,
211337433,residential,False,False,147.112,"LINESTRING (3.1084831 36.7177941, 3.1083094 36.7186466, 3.1082565 36.71891, 3.108243 36.7190213, 3.108243 36.7191019)",,,,
39408735,residential,False,False,22.294,"LINESTRING (3.1072345 36.7170212, 3.1073163 36.717062, 3.1074505 36.7171222)",,Avenue du 1er Novembre,,
"[225430547, 60731909]",secondary,False,"[False, True]",50.944,"LINESTRING (3.1072345 36.7170212, 3.1073324 36.7168943, 3.1074094 36.7167867, 3.1074733 36.7166922, 3.107514 36.716622)",,Route de Badjarrah,,60
39408735,residential,False,False,93.607,"LINESTRING (3.1074505 36.7171222, 3.1076972 36.7172792, 3.1079426 36.7174308, 3.1082786 36.7176399)",,Avenue du 1er Novembre,,
39408735,residential,False,True,22.294,"LINESTRING (3.1074505 36.7171222, 3.1073163 36.717062, 3.1072345 36.7170212)",,Avenue du 1er Novembre,,
"[420107745, 39420316]",residential,False,True,25.822000000000003,"LINESTRING (3.1074505 36.7171222, 3.1075513 36.7170431, 3.107661 36.7169627)",,,,
343787840,residential,False,False,114.684,"LINESTRING (3.1105913 36.7201849, 3.1118595 36.7203592)",,,,
343787842,residential,False,False,28.972,"LINESTRING (3.1105913 36.7201849, 3.1105378 36.7204419)",,,,
343787842,residential,False,True,30.573,"LINESTRING (3.1105913 36.7201849, 3.1106541 36.7199146)",,,,
39420348,residential,False,False,80.357,"LINESTRING (3.1167581 36.7188123, 3.1176107 36.7190472)",,,,
39420348,residential,False,True,80.357,"LINESTRING (3.1176107 36.7190472, 3.1167581 36.7188123)",,,,
367202121,tertiary,False,True,93.5,"LINESTRING (3.1176107 36.7190472, 3.1180117 36.7182702)",,Rue Hama El Afri,,
367202121,tertiary,False,False,60.335,"LINESTRING (3.1176107 36.7190472, 3.1175221 36.719219, 3.1173642 36.7195525)",,Rue Hama El Afri,,
39420365,tertiary,False,False,27.215,"LINESTRING (3.1170701 36.716014, 3.1171616 36.7157805)",,,,
39420365,tertiary,False,True,215.85600000000002,"LINESTRING (3.1170701 36.716014, 3.1169964 36.7161414, 3.1167205 36.7166701, 3.1164233 36.7172024, 3.1163723 36.7172861, 3.1160703 36.7177815)",,,,
39420365,tertiary,False,True,73.693,"LINESTRING (3.1160628 36.7183582, 3.1160929 36.7190205)",,,,
39420352,residential,False,True,133.99,"LINESTRING (3.1160628 36.7183582, 3.1156369 36.718956, 3.1153678 36.7194254)",,,,
39420365,tertiary,False,False,64.46000000000001,"LINESTRING (3.1160628 36.7183582, 3.1160543 36.7178078, 3.1160703 36.7177815)",,,,
39420365,tertiary,False,False,73.693,"LINESTRING (3.1160929 36.7190205, 3.1160628 36.7183582)",,,,
