osmid,oneway,lanes,highway,reversed,length,junction,geometry,bridge
228078210,False,,residential,True,70.841,,"LINESTRING (3.2287698 34.3531384, 3.2286843 34.3531882, 3.228019 34.353228)",
462849935,True,2,secondary,False,34.72,,"LINESTRING (3.2228889 34.3540469, 3.2229433 34.3543559)",
462849944,False,2,secondary,True,22.425,,"LINESTRING (3.2228889 34.3540469, 3.2228689 34.3538459)",
"[228078262, 583788740, 583788742]",False,,residential,True,213.67,,"LINESTRING (3.2228889 34.3540469, 3.224097 34.3537644, 3.2243197 34.3537146, 3.2248009 34.3536243, 3.2248224 34.3535357, 3.2250564 34.3534985)",yes
462849943,False,,secondary,True,112.381,,"LINESTRING (3.2200785 34.3552213, 3.2199457 34.356226)",
228078270,False,,residential,False,132.095,,"LINESTRING (3.2200785 34.3552213, 3.2203592 34.3550946, 3.2213033 34.3545986)",
462849943,False,,secondary,False,64.537,,"LINESTRING (3.2200785 34.3552213, 3.2201339 34.3548023, 3.2200047 34.3546845)",
228078270,False,,residential,False,112.22,,"LINESTRING (3.2213033 34.3545986, 3.2216148 34.3555745)",
228078270,False,,residential,True,132.095,,"LINESTRING (3.2213033 34.3545986, 3.2203592 34.3550946, 3.2200785 34.3552213)",
462849948,False,,residential,True,103.24900000000001,,"LINESTRING (3.2213033 34.3545986, 3.2215832 34.354429, 3.2221303 34.3543714, 3.2223563 34.3543718)",
228078010,False,,residential,False,41.829,,"LINESTRING (3.2216734 34.3557582, 3.2220758 34.3555817)",
228078010,False,,residential,True,58.626,,"LINESTRING (3.2216734 34.3557582, 3.2211093 34.3560054)",
228078270,False,,residential,True,21.123,,"LINESTRING (3.2216734 34.3557582, 3.2216148 34.3555745)",
228078485,False,,residential,False,73.935,,"LINESTRING (3.2209493 34.3569811, 3.2216648 34.3566758)",
228078020,False,,residential,True,90.318,,"LINESTRING (3.2216648 34.3566758, 3.2211093 34.3560054)",
228078485,False,,residential,False,98.317,,"LINESTRING (3.2216648 34.3566758, 3.222569 34.3562019)",
228078020,False,,residential,False,237.55,,"LINESTRING (3.2216648 34.3566758, 3.2220865 34.3571849, 3.2229985 34.356742, 3.222569 34.3562019)",
228078485,False,,residential,True,73.935,,"LINESTRING (3.2216648 34.3566758, 3.2209493 34.3569811)",
228078020,False,,residential,False,82.497,,"LINESTRING (3.222569 34.3562019, 3.2220758 34.3555817)",
228078485,False,,residential,True,98.317,,"LINESTRING (3.222569 34.3562019, 3.2216648 34.3566758)",
228078020,False,,residential,True,237.55,,"LINESTRING (3.222569 34.3562019, 3.2229985 34.356742, 3.2220865 34.3571849, 3.2216648 34.3566758)",
228078485,False,,residential,False,91.892,,"LINESTRING (3.222569 34.3562019, 3.2233692 34.3558338, 3.2234476 34.3558067)",
228078491,False,,residential,False,51.556,,"LINESTRING (3.2197584 34.3531194, 3.2203189 34.3530902)",
228078491,False,,residential,True,42.278,,"LINESTRING (3.2197584 34.3531194, 3.2192991 34.3531473)",
228078832,False,,residential,False,106.888,,"LINESTRING (3.2197584 34.3531194, 3.2193484 34.3522197)",
228078491,False,,residential,True,220.782,,"LINESTRING (3.2227197 34.3529725, 3.2203189 34.3530902)",
462849944,False,2,secondary,False,83.726,,"LINESTRING (3.2227197 34.3529725, 3.222821 34.3533661, 3.2228559 34.3537155)",
462849944,False,2,secondary,True,106.598,,"LINESTRING (3.2227197 34.3529725, 3.2226745 34.3527611, 3.2222797 34.3522691, 3.2221784 34.35214)",
228078491,False,,residential,False,28.192,,"LINESTRING (3.2185501 34.3532005, 3.2188562 34.35318)",
462849943,False,,secondary,True,72.194,,"LINESTRING (3.2185501 34.3532005, 3.2188014 34.3535879, 3.218972 34.3537434)",
228078491,False,,residential,False,82.893,,"LINESTRING (3.2215765 34.3514817, 3.2207438 34.35177)",
462849944,False,2,secondary,False,91.713,,"LINESTRING (3.2215765 34.3514817, 3.2221784 34.35214)",
462849944,False,2,secondary,True,31.766,,"LINESTRING (3.2215765 34.3514817, 3.2213756 34.3512491)",
228078491,False,,residential,False,38.139,,"LINESTRING (3.2202523 34.3519387, 3.2198636 34.3520598)",
228078491,False,,residential,True,48.864,,"LINESTRING (3.2202523 34.3519387, 3.2207438 34.35177)",
462849949,False,,residential,False,68.246,,"LINESTRING (3.2202523 34.3519387, 3.2200023 34.3513607)",
462849949,False,,residential,True,85.479,,"LINESTRING (3.2202523 34.3519387, 3.2205653 34.3526627)",
228078586,False,,residential,True,135.445,,"LINESTRING (3.218972 34.3537434, 3.2204434 34.3536533)",
462849943,False,,secondary,True,89.873,,"LINESTRING (3.218972 34.3537434, 3.2196293 34.3543424)",
462849943,False,,secondary,False,72.194,,"LINESTRING (3.218972 34.3537434, 3.2188014 34.3535879, 3.2185501 34.3532005)",
228078491,False,,residential,False,40.316,,"LINESTRING (3.2193484 34.3522197, 3.2189412 34.3523555)",
228078491,False,,residential,True,50.528,,"LINESTRING (3.2193484 34.3522197, 3.2198636 34.3520598)",
228078832,False,,residential,False,66.348,,"LINESTRING (3.2193484 34.3522197, 3.2190953 34.3516608)",
228078832,False,,residential,True,106.888,,"LINESTRING (3.2193484 34.3522197, 3.2197584 34.3531194)",
228079020,False,,residential,True,51.549,,"LINESTRING (3.220839 34.3505725, 3.2203179 34.3507452)",
462849944,False,2,secondary,False,53.55,,"LINESTRING (3.220839 34.3505725, 3.2211452 34.3509824)",
228079020,False,,residential,False,50.344,,"LINESTRING (3.219809 34.3509139, 3.2203179 34.3507452)",
228079020,False,,residential,True,39.872,,"LINESTRING (3.219809 34.3509139, 3.219406 34.3510476)",
462849949,False,,residential,True,52.756,,"LINESTRING (3.219809 34.3509139, 3.2200023 34.3513607)",
228078832,False,,residential,False,56.671,,"LINESTRING (3.2188938 34.3512174, 3.218678 34.3507399)",
228078832,False,,residential,True,52.66,,"LINESTRING (3.2188938 34.3512174, 3.2190953 34.3516608)",
228079020,False,,residential,False,50.67,,"LINESTRING (3.2188938 34.3512174, 3.219406 34.3510476)",
228079020,False,,residential,True,40.173,,"LINESTRING (3.2188938 34.3512174, 3.2184877 34.351352)",
462849938,False,,residential,False,48.926,,"LINESTRING (3.2191799 34.3505919, 3.218678 34.3507399)",
462849955,False,,residential,True,54.758,,"LINESTRING (3.2191799 34.3505919, 3.219406 34.3510476)",
228079020,False,,residential,False,51.549,,"LINESTRING (3.2203179 34.3507452, 3.220839 34.3505725)",
228079020,False,,residential,True,50.344,,"LINESTRING (3.2203179 34.3507452, 3.219809 34.3509139)",
462849947,False,,residential,False,52.811,,"LINESTRING (3.2203179 34.3507452, 3.220504 34.3511946)",
228078832,False,,residential,True,56.671,,"LINESTRING (3.218678 34.3507399, 3.2188938 34.3512174)",
462849938,False,,residential,True,48.926,,"LINESTRING (3.218678 34.3507399, 3.2191799 34.3505919)",
462849944,False,2,secondary,False,36.426,,"LINESTRING (3.2211452 34.3509824, 3.2213756 34.3512491)",
462849944,False,2,secondary,True,53.55,,"LINESTRING (3.2211452 34.3509824, 3.220839 34.3505725)",
462849957,False,,residential,False,63.417,,"LINESTRING (3.2211452 34.3509824, 3.220504 34.3511946)",
228079020,False,,residential,False,39.872,,"LINESTRING (3.219406 34.3510476, 3.219809 34.3509139)",
228079020,False,,residential,True,50.67,,"LINESTRING (3.219406 34.3510476, 3.2188938 34.3512174)",
462849955,False,,residential,False,54.758,,"LINESTRING (3.219406 34.3510476, 3.2191799 34.3505919)",
462849955,False,,residential,True,52.681,,"LINESTRING (3.219406 34.3510476, 3.2196148 34.3514889)",
462849947,False,,residential,False,67.663,,"LINESTRING (3.220504 34.3511946, 3.2207438 34.35177)",
462849947,False,,residential,True,52.811,,"LINESTRING (3.220504 34.3511946, 3.2203179 34.3507452)",
462849957,False,,residential,False,49.622,,"LINESTRING (3.220504 34.3511946, 3.2200023 34.3513607)",
462849957,False,,residential,True,63.417,,"LINESTRING (3.220504 34.3511946, 3.2211452 34.3509824)",
462849949,False,,residential,False,52.756,,"LINESTRING (3.2200023 34.3513607, 3.219809 34.3509139)",
462849949,False,,residential,True,68.246,,"LINESTRING (3.2200023 34.3513607, 3.2202523 34.3519387)",
462849957,False,,residential,False,38.323,,"LINESTRING (3.2200023 34.3513607, 3.2196148 34.3514889)",
462849957,False,,residential,True,49.622,,"LINESTRING (3.2200023 34.3513607, 3.220504 34.3511946)",
462849955,False,,residential,False,52.681,,"LINESTRING (3.2196148 34.3514889, 3.219406 34.3510476)",
462849955,False,,residential,True,67.465,,"LINESTRING (3.2196148 34.3514889, 3.2198636 34.3520598)",
462849957,False,,residential,False,51.379,,"LINESTRING (3.2196148 34.3514889, 3.2190953 34.3516608)",
462849957,False,,residential,True,38.323,,"LINESTRING (3.2196148 34.3514889, 3.2200023 34.3513607)",
228078832,False,,residential,False,52.66,,"LINESTRING (3.2190953 34.3516608, 3.2188938 34.3512174)",
228078832,False,,residential,True,66.348,,"LINESTRING (3.2190953 34.3516608, 3.2193484 34.3522197)",
462849957,False,,residential,False,40.275,,"LINESTRING (3.2190953 34.3516608, 3.2186881 34.3517956)",
462849957,False,,residential,True,51.379,,"LINESTRING (3.2190953 34.3516608, 3.2196148 34.3514889)",
228078491,False,,residential,False,48.864,,"LINESTRING (3.2207438 34.35177, 3.2202523 34.3519387)",
228078491,False,,residential,True,82.893,,"LINESTRING (3.2207438 34.35177, 3.2215765 34.3514817)",
462849947,False,,residential,True,67.663,,"LINESTRING (3.2207438 34.35177, 3.220504 34.3511946)",
228078491,False,,residential,False,50.528,,"LINESTRING (3.2198636 34.3520598, 3.2193484 34.3522197)",
228078491,False,,residential,True,38.139,,"LINESTRING (3.2198636 34.3520598, 3.2202523 34.3519387)",
462849955,False,,residential,False,67.465,,"LINESTRING (3.2198636 34.3520598, 3.2196148 34.3514889)",
462849955,False,,residential,True,86.374,,"LINESTRING (3.2198636 34.3520598, 3.2201963 34.3527864)",
462849944,False,2,secondary,True,91.713,,"LINESTRING (3.2221784 34.35214, 3.2215765 34.3514817)",
462849944,False,2,secondary,False,106.598,,"LINESTRING (3.2221784 34.35214, 3.2222797 34.3522691, 3.2226745 34.3527611, 3.2227197 34.3529725)",
462849945,False,,residential,False,159.089,,"LINESTRING (3.2221784 34.35214, 3.2215857 34.3523391, 3.2205653 34.3526627)",
462849945,False,,residential,False,36.56,,"LINESTRING (3.2205653 34.3526627, 3.2201963 34.3527864)",
462849949,False,,residential,False,85.479,,"LINESTRING (3.2205653 34.3526627, 3.2202523 34.3519387)",
462849945,False,,residential,True,159.089,,"LINESTRING (3.2205653 34.3526627, 3.2215857 34.3523391, 3.2221784 34.35214)",
462849945,False,,residential,True,36.56,,"LINESTRING (3.2201963 34.3527864, 3.2205653 34.3526627)",
462849955,False,,residential,False,86.374,,"LINESTRING (3.2201963 34.3527864, 3.2198636 34.3520598)",
462849955,False,,residential,True,35.607,,"LINESTRING (3.2201963 34.3527864, 3.2203189 34.3530902)",
228078491,False,,residential,False,220.782,,"LINESTRING (3.2203189 34.3530902, 3.2227197 34.3529725)",
228078491,False,,residential,True,51.556,,"LINESTRING (3.2203189 34.3530902, 3.2197584 34.3531194)",
462849955,False,,residential,False,35.607,,"LINESTRING (3.2203189 34.3530902, 3.2201963 34.3527864)",
462849955,False,,residential,True,63.648,,"LINESTRING (3.2203189 34.3530902, 3.2204434 34.3536533)",
228078586,False,,residential,False,135.445,,"LINESTRING (3.2204434 34.3536533, 3.218972 34.3537434)",
462849955,False,,residential,False,63.648,,"LINESTRING (3.2204434 34.3536533, 3.2203189 34.3530902)",
"[228078586, 462849946]",False,,residential,True,184.63099999999997,,"LINESTRING (3.2204434 34.3536533, 3.2220758 34.3535534, 3.2221411 34.3536496, 3.2222913 34.353716, 3.2223617 34.3537159)",
228078148,False,,residential,False,35.744,,"LINESTRING (3.2289747 34.3537132, 3.2289101 34.3533962)",
228078148,False,,residential,True,18.453,,"LINESTRING (3.2289747 34.3537132, 3.2289637 34.3538789)",
462875385,False,,residential,True,41.595,,"LINESTRING (3.2289747 34.3537132, 3.2285234 34.3536798)",
462849944,False,2,secondary,False,14.549,,"LINESTRING (3.2228559 34.3537155, 3.2228689 34.3538459)",
462849946,False,,residential,False,45.367,,"LINESTRING (3.2228559 34.3537155, 3.2223617 34.3537159)",
462849944,False,2,secondary,True,83.726,,"LINESTRING (3.2228559 34.3537155, 3.222821 34.3533661, 3.2227197 34.3529725)",
462849948,False,,residential,False,10.61,,"LINESTRING (3.2229433 34.3543559, 3.2228295 34.3543726)",
462849935,True,2,secondary,False,71.587,,"LINESTRING (3.2229433 34.3543559, 3.2230173 34.3547771, 3.2230798 34.3549891)",
462849936,True,2,secondary,False,36.624,,"LINESTRING (3.2228295 34.3543726, 3.2228889 34.3540469)",
462849948,False,,residential,False,43.439,,"LINESTRING (3.2228295 34.3543726, 3.2223563 34.3543718)",
462849948,False,,residential,True,10.61,,"LINESTRING (3.2228295 34.3543726, 3.2229433 34.3543559)",
228078010,False,,residential,True,10.651,,"LINESTRING (3.2230798 34.3549891, 3.2229734 34.3550273)",
462849935,True,2,secondary,False,96.922,,"LINESTRING (3.2230798 34.3549891, 3.223094 34.3550373, 3.2231895 34.3552208, 3.2235514 34.3557667)",
228078010,False,,residential,False,10.651,,"LINESTRING (3.2229734 34.3550273, 3.2230798 34.3549891)",
228078010,False,,residential,True,102.941,,"LINESTRING (3.2229734 34.3550273, 3.2228928 34.355086, 3.2220758 34.3555817)",
462849936,True,2,secondary,False,74.06,,"LINESTRING (3.2229734 34.3550273, 3.222905 34.354795, 3.2228295 34.3543726)",
228078485,False,,residential,True,10.516,,"LINESTRING (3.2235514 34.3557667, 3.2234476 34.3558067)",
462849935,True,2,secondary,False,254.072,,"LINESTRING (3.2235514 34.3557667, 3.223565 34.3557873, 3.2241551 34.356569, 3.2250014 34.3577129)",
228078485,False,,residential,False,10.516,,"LINESTRING (3.2234476 34.3558067, 3.2235514 34.3557667)",
228078485,False,,residential,True,91.892,,"LINESTRING (3.2234476 34.3558067, 3.2233692 34.3558338, 3.222569 34.3562019)",
462849936,True,2,secondary,False,97.185,,"LINESTRING (3.2234476 34.3558067, 3.2230867 34.3552621, 3.2229852 34.3550673, 3.2229734 34.3550273)",
462849936,True,2,secondary,False,106.863,,"LINESTRING (3.2240792 34.3566139, 3.2234659 34.3558342, 3.2234476 34.3558067)",
527861757,False,,residential,False,328.019,,"LINESTRING (3.2240792 34.3566139, 3.2238624 34.3567073, 3.223078 34.3570862, 3.2223473 34.3574561, 3.2221113 34.357558, 3.2216339 34.3577086, 3.2208882 34.3579123)",
462849953,True,2,secondary,False,4.167,roundabout,"LINESTRING (3.2250014 34.3577129, 3.225039 34.3577339)",
462849953,True,2,secondary,False,5.13,roundabout,"LINESTRING (3.225039 34.3577339, 3.225055 34.3577781)",
"[583788737, 583788738, 228077546]",False,,tertiary,True,306.03599999999994,,"LINESTRING (3.225039 34.3577339, 3.2251126 34.3576651, 3.2266438 34.356209, 3.2267511 34.3561028, 3.2272122 34.3556469)",yes
462849936,True,2,secondary,False,149.45,,"LINESTRING (3.2249048 34.3577723, 3.2240792 34.3566139)",
462849953,True,2,secondary,False,12.36,roundabout,"LINESTRING (3.2249048 34.3577723, 3.2249351 34.3577227, 3.2250014 34.3577129)",
462849953,True,2,secondary,False,4.354,roundabout,"LINESTRING (3.2249196 34.3578095, 3.2249048 34.3577723)",
228078484,False,,residential,True,255.799,,"LINESTRING (3.2249196 34.3578095, 3.2248846 34.3578378, 3.2247366 34.35792, 3.2225762 34.3590527)",
462849953,True,2,secondary,False,3.969,roundabout,"LINESTRING (3.2249542 34.3578309, 3.2249196 34.3578095)",
583791719,False,,residential,False,10.488,,"LINESTRING (3.2256551 34.3586251, 3.2255571 34.3586736)",
228077544,False,,tertiary,True,98.33500000000001,,"LINESTRING (3.2256551 34.3586251, 3.2257403 34.3585884, 3.2265702 34.3581657)",
462849937,True,2,secondary,False,42.962,,"LINESTRING (3.2256551 34.3586251, 3.2256652 34.3586393, 3.2259036 34.3589525)",
462849939,True,2,secondary,False,108.827,,"LINESTRING (3.2255571 34.3586736, 3.2249542 34.3578309)",
583791719,False,,residential,True,10.488,,"LINESTRING (3.2255571 34.3586736, 3.2256551 34.3586251)",
462849946,False,,residential,True,45.367,,"LINESTRING (3.2223617 34.3537159, 3.2228559 34.3537155)",
462852551,False,,residential,True,38.513,,"LINESTRING (3.2223617 34.3537159, 3.2223456 34.354062)",
"[462849946, 228078586]",False,,residential,False,184.63099999999997,,"LINESTRING (3.2223617 34.3537159, 3.2222913 34.353716, 3.2221411 34.3536496, 3.2220758 34.3535534, 3.2204434 34.3536533)",
462852551,False,,residential,False,38.513,,"LINESTRING (3.2223456 34.354062, 3.2223617 34.3537159)",
462852551,False,,residential,True,34.462,,"LINESTRING (3.2223456 34.354062, 3.2223563 34.3543718)",
462852548,False,,residential,True,251.921,,"LINESTRING (3.2223456 34.354062, 3.2198511 34.3542746, 3.2196293 34.3543424)",
462849943,False,,secondary,False,89.873,,"LINESTRING (3.2196293 34.3543424, 3.218972 34.3537434)",
462849943,False,,secondary,True,51.328,,"LINESTRING (3.2196293 34.3543424, 3.2200047 34.3546845)",
462852548,False,,residential,False,251.921,,"LINESTRING (3.2196293 34.3543424, 3.2198511 34.3542746, 3.2223456 34.354062)",
462849943,False,,secondary,False,112.381,,"LINESTRING (3.2199457 34.356226, 3.2200785 34.3552213)",
462849943,False,,secondary,True,19.675,,"LINESTRING (3.2199457 34.356226, 3.2199225 34.3564019)",
462875379,False,,residential,True,75.975,,"LINESTRING (3.2199457 34.356226, 3.2191212 34.3561665)",
462852552,False,,residential,False,172.634,,"LINESTRING (3.2199457 34.356226, 3.2203339 34.3562055, 3.2216148 34.3555745)",
462852545,False,,residential,True,109.39,,"LINESTRING (3.2187984 34.3564948, 3.2186956 34.3574749)",
462852558,False,,residential,False,24.94,,"LINESTRING (3.2187984 34.3564948, 3.2190692 34.3565129)",
462852545,False,,residential,False,109.39,,"LINESTRING (3.2186956 34.3574749, 3.2187984 34.3564948)",
462852560,False,,residential,True,58.677,,"LINESTRING (3.2186956 34.3574749, 3.2193313 34.3575302)",
462852558,False,,residential,False,33.122,,"LINESTRING (3.2193313 34.3575302, 3.2193022 34.3578271)",
462852560,False,,residential,False,58.677,,"LINESTRING (3.2193313 34.3575302, 3.2186956 34.3574749)",
462852560,False,,residential,True,39.663,,"LINESTRING (3.2193313 34.3575302, 3.219761 34.3575676)",
462852558,False,,residential,True,143.91,,"LINESTRING (3.2193313 34.3575302, 3.2194286 34.3565369, 3.2190692 34.3565129)",
462849943,False,,secondary,False,130.465,,"LINESTRING (3.219761 34.3575676, 3.2199225 34.3564019)",
462849943,False,,secondary,True,33.341,,"LINESTRING (3.219761 34.3575676, 3.2197197 34.3578655)",
462852560,False,,residential,False,39.663,,"LINESTRING (3.219761 34.3575676, 3.2193313 34.3575302)",
462852555,False,,residential,True,38.561,,"LINESTRING (3.2193022 34.3578271, 3.2197197 34.3578655)",
462852558,False,,residential,True,33.122,,"LINESTRING (3.2193022 34.3578271, 3.2193313 34.3575302)",
462849948,False,,residential,True,43.439,,"LINESTRING (3.2223563 34.3543718, 3.2228295 34.3543726)",
462852551,False,,residential,False,34.462,,"LINESTRING (3.2223563 34.3543718, 3.2223456 34.354062)",
462849948,False,,residential,False,103.24900000000001,,"LINESTRING (3.2223563 34.3543718, 3.2221303 34.3543714, 3.2215832 34.354429, 3.2213033 34.3545986)",
462849943,False,,secondary,False,51.328,,"LINESTRING (3.2200047 34.3546845, 3.2196293 34.3543424)",
462849943,False,,secondary,True,64.537,,"LINESTRING (3.2200047 34.3546845, 3.2201339 34.3548023, 3.2200785 34.3552213)",
228078270,False,,residential,False,21.123,,"LINESTRING (3.2216148 34.3555745, 3.2216734 34.3557582)",
228078270,False,,residential,True,112.22,,"LINESTRING (3.2216148 34.3555745, 3.2213033 34.3545986)",
462852552,False,,residential,True,172.634,,"LINESTRING (3.2216148 34.3555745, 3.2203339 34.3562055, 3.2199457 34.356226)",
462849943,False,,secondary,False,33.341,,"LINESTRING (3.2197197 34.3578655, 3.219761 34.3575676)",
462849943,False,,secondary,True,41.321,,"LINESTRING (3.2197197 34.3578655, 3.2196563 34.3582334)",
462852555,False,,residential,False,38.561,,"LINESTRING (3.2197197 34.3578655, 3.2193022 34.3578271)",
462852554,False,,residential,False,97.25,,"LINESTRING (3.218724 34.3581463, 3.2186441 34.3590184)",
462852559,False,,residential,True,40.666,,"LINESTRING (3.218724 34.3581463, 3.2191642 34.3581874)",
462852547,False,,residential,False,97.238,,"LINESTRING (3.2191642 34.3581874, 3.2190768 34.3590589)",
462852559,False,,residential,False,40.666,,"LINESTRING (3.2191642 34.3581874, 3.218724 34.3581463)",
462852559,False,,residential,True,45.461,,"LINESTRING (3.2191642 34.3581874, 3.2196563 34.3582334)",
462849943,False,,secondary,False,41.321,,"LINESTRING (3.2196563 34.3582334, 3.2197197 34.3578655)",
462849943,False,,secondary,True,98.244,,"LINESTRING (3.2196563 34.3582334, 3.2195389 34.3591116)",
462852559,False,,residential,False,45.461,,"LINESTRING (3.2196563 34.3582334, 3.2191642 34.3581874)",
527861757,False,,residential,True,119.553,,"LINESTRING (3.2196563 34.3582334, 3.2197573 34.3582367, 3.2198904 34.3582223, 3.2201399 34.3581514, 3.2202928 34.3580894, 3.2208882 34.3579123)",
228078484,False,,residential,True,57.741,,"LINESTRING (3.2225762 34.3590527, 3.2220446 34.3593303)",
228078484,False,,residential,False,255.79899999999998,,"LINESTRING (3.2225762 34.3590527, 3.2247366 34.35792, 3.2248846 34.3578378, 3.2249196 34.3578095)",
462852554,False,,residential,True,33.655,,"LINESTRING (3.2186164 34.3593202, 3.2186441 34.3590184)",
462875383,False,,residential,True,82.823,,"LINESTRING (3.2190061 34.354998, 3.2188886 34.3557365)",
462852557,False,,residential,True,168.449,,"LINESTRING (3.2190061 34.354998, 3.2195932 34.3550357, 3.2195234 34.3557772, 3.2191792 34.3557551)",
228077546,False,,tertiary,False,55.972,,"LINESTRING (3.2278268 34.3550167, 3.2274452 34.3554093)",
228077546,False,,tertiary,True,14.665,,"LINESTRING (3.2278268 34.3550167, 3.2279301 34.3549161)",
462875386,False,,residential,False,53.976,,"LINESTRING (3.2278268 34.3550167, 3.2282235 34.355375)",
462875386,False,,residential,False,53.697,,"LINESTRING (3.2282235 34.355375, 3.2286182 34.3557314)",
462875386,False,,residential,True,53.976,,"LINESTRING (3.2282235 34.355375, 3.2278268 34.3550167)",
462875393,False,,residential,True,55.302,,"LINESTRING (3.2282235 34.355375, 3.2277789 34.3557106)",
228077546,False,,tertiary,False,33.993,,"LINESTRING (3.2274452 34.3554093, 3.2272122 34.3556469)",
228077546,False,,tertiary,True,55.972,,"LINESTRING (3.2274452 34.3554093, 3.2278268 34.3550167)",
462875390,False,,residential,True,45.396,,"LINESTRING (3.2274452 34.3554093, 3.2277789 34.3557106)",
228078038,False,,residential,False,35.02,,"LINESTRING (3.2288836 34.3555311, 3.2291354 34.3557677)",
228078038,False,,residential,True,112.014,,"LINESTRING (3.2288836 34.3555311, 3.2280788 34.3547739)",
462875389,False,,residential,True,33.009,,"LINESTRING (3.2288836 34.3555311, 3.2286182 34.3557314)",
462875390,False,,residential,False,45.396,,"LINESTRING (3.2277789 34.3557106, 3.2274452 34.3554093)",
